"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"76508","chr6",692254,692855,"EXOC2",3.0609,100,0.0729,"GM12878"
"76509","chr6",291151,293097,"EXOC2",86.2098,2.6979,0.0554,"GM12878"
"76510","chr6",692884,693391,"EXOC2",2.6212,100,0.0624,"GM12878"
"76511","chr6",2232419,2232919,"GMDS",2.5859,38.7968,0.0324,"GM12878"
"76512","chr6",2230865,2231365,"GMDS",2.7789,38.8578,0.0349,"GM12878"
"76513","chr6",2244673,2245173,"GMDS",1.8843,100,0.0609,"GM12878"
"76514","chr6",2245384,2246716,"GMDS",9.9115,100,0.3201,"GM12878"
"76515","chr6",226666,228596,"GMDS",54.4708,1.2382,0.0218,"GM12878"
"76516","chr6",2221589,2223045,"GMDS",6.4131,26.5972,0.0551,"GM12878"
"76517","chr6",2232419,2232919,"GMDS-AS1",2.5859,38.8016,0.0324,"GM12878"
"76518","chr6",2230865,2231365,"GMDS-AS1",2.7789,38.8622,0.0349,"GM12878"
"76519","chr6",2244673,2245173,"GMDS-AS1",1.8843,100,0.0609,"GM12878"
"76520","chr6",2245384,2246716,"GMDS-AS1",9.9115,100,0.3201,"GM12878"
"76521","chr6",226666,228596,"GMDS-AS1",54.4708,1.2382,0.0218,"GM12878"
"76522","chr6",2221589,2223045,"GMDS-AS1",6.4131,26.5993,0.0551,"GM12878"
"76523","chr6",2658482,2659355,"LINC01600",1.6245,20.6505,0.0218,"GM12878"
"76524","chr6",2634353,2635239,"LINC01600",0.9987,49.9022,0.0324,"GM12878"
"76525","chr6",2245384,2246716,"LINC01600",9.9115,3.1837,0.0205,"GM12878"
"76526","chr6",2764469,2765681,"LINC01600",9.5825,3.6506,0.0227,"GM12878"
"76527","chr6",226666,228596,"LINC01600",54.4708,0.7274,0.0258,"GM12878"
"76528","chr6",291151,293097,"LINC01600",86.2098,0.722,0.0405,"GM12878"
"76529","chr6",2853729,2854864,"WRNIP1",12.0469,7.4415,0.0249,"GM12878"
"76530","chr6",2770080,2770580,"WRNIP1",0.7198,100,0.02,"GM12878"
"76531","chr6",2767921,2768421,"WRNIP1",0.8377,97.9098,0.0228,"GM12878"
"76532","chr6",2858464,2859584,"WRNIP1",14.0422,10.0515,0.0392,"GM12878"
"76533","chr6",2764469,2765681,"WRNIP1",9.5825,97.225,0.259,"GM12878"
"76534","chr6",2857490,2858349,"WRNIP1",17.5737,10.0494,0.0491,"GM12878"
"76535","chr6",291151,293097,"WRNIP1",86.2098,0.9166,0.022,"GM12878"
"76536","chr6",2853729,2854864,"SERPINB1",12.0469,43.0866,0.0987,"GM12878"
"76537","chr6",2848750,2849427,"SERPINB1",1.4425,100,0.0274,"GM12878"
"76538","chr6",2866233,2866904,"SERPINB1",5.0701,21.6446,0.0209,"GM12878"
"76539","chr6",2989469,2990167,"SERPINB1",7.8627,16.1192,0.0241,"GM12878"
"76540","chr6",2858464,2859584,"SERPINB1",14.0422,27.8268,0.0743,"GM12878"
"76541","chr6",2764469,2765681,"SERPINB1",9.5825,16.8165,0.0306,"GM12878"
"76542","chr6",2846227,2847054,"SERPINB1",2.9459,100,0.056,"GM12878"
"76543","chr6",2857490,2858349,"SERPINB1",17.5737,27.7997,0.0929,"GM12878"
"76544","chr6",2862596,2863339,"SERPINB1",11.9927,25.2659,0.0576,"GM12878"
"76545","chr6",2876260,2877086,"SERPINB9P1",2.2932,100,0.0413,"GM12878"
"76546","chr6",2891486,2892201,"SERPINB9P1",4.3278,42.8361,0.0334,"GM12878"
"76547","chr6",2853729,2854864,"SERPINB9P1",12.0469,28.0484,0.0609,"GM12878"
"76548","chr6",2874917,2875417,"SERPINB9P1",3.3994,100,0.0613,"GM12878"
"76549","chr6",2866233,2866904,"SERPINB9P1",5.0701,57.0024,0.0521,"GM12878"
"76550","chr6",2872112,2872855,"SERPINB9P1",2.3119,100,0.0417,"GM12878"
"76551","chr6",2898129,2899522,"SERPINB9P1",3.4034,37.4782,0.023,"GM12878"
"76552","chr6",2858464,2859584,"SERPINB9P1",14.0422,31.8001,0.0805,"GM12878"
"76553","chr6",2865545,2866045,"SERPINB9P1",1.9981,57.0571,0.0205,"GM12878"
"76554","chr6",2857490,2858349,"SERPINB9P1",17.5737,31.8289,0.1008,"GM12878"
"76555","chr6",2862596,2863339,"SERPINB9P1",11.9927,42.1709,0.0911,"GM12878"
"76556","chr6",2876260,2877086,"LOC101927730",2.2932,91.1327,0.036,"GM12878"
"76557","chr6",2891486,2892201,"LOC101927730",4.3278,63.5753,0.0473,"GM12878"
"76558","chr6",2853729,2854864,"LOC101927730",12.0469,29.0442,0.0602,"GM12878"
"76559","chr6",2874917,2875417,"LOC101927730",3.3994,91.3333,0.0534,"GM12878"
"76560","chr6",2881298,2881922,"LOC101927730",1.259,100,0.0217,"GM12878"
"76561","chr6",2866233,2866904,"LOC101927730",5.0701,48.7337,0.0425,"GM12878"
"76562","chr6",2872112,2872855,"LOC101927730",2.3119,58.6559,0.0233,"GM12878"
"76563","chr6",2898129,2899522,"LOC101927730",3.4034,44.6988,0.0262,"GM12878"
"76564","chr6",2858464,2859584,"LOC101927730",14.0422,36.6,0.0884,"GM12878"
"76565","chr6",2857490,2858349,"LOC101927730",17.5737,36.6251,0.1107,"GM12878"
"76566","chr6",2862596,2863339,"LOC101927730",11.9927,40.462,0.0835,"GM12878"
"76567","chr6",2899529,2900029,"SERPINB9",1.6528,100,0.0311,"GM12878"
"76568","chr6",2891486,2892201,"SERPINB9",4.3278,52.2131,0.0425,"GM12878"
"76569","chr6",2853729,2854864,"SERPINB9",12.0469,32.634,0.074,"GM12878"
"76570","chr6",2874917,2875417,"SERPINB9",3.3994,31.2839,0.02,"GM12878"
"76571","chr6",2866233,2866904,"SERPINB9",5.0701,30.5101,0.0291,"GM12878"
"76572","chr6",2902609,2903620,"SERPINB9",2.1739,100,0.0409,"GM12878"
"76573","chr6",2898129,2899522,"SERPINB9",3.4034,100,0.0641,"GM12878"
"76574","chr6",2858464,2859584,"SERPINB9",14.0422,27.8255,0.0736,"GM12878"
"76575","chr6",2857490,2858349,"SERPINB9",17.5737,27.8372,0.0921,"GM12878"
"76576","chr6",2862596,2863339,"SERPINB9",11.9927,31.4272,0.071,"GM12878"
"76577","chr6",2853729,2854864,"LOC101927759",12.0469,8.5583,0.0232,"GM12878"
"76578","chr6",3026601,3027450,"LOC101927759",6.518,100,0.1465,"GM12878"
"76579","chr6",2989469,2990167,"LOC101927759",7.8627,22.266,0.0393,"GM12878"
"76580","chr6",2858464,2859584,"LOC101927759",14.0422,8.5534,0.027,"GM12878"
"76581","chr6",3023254,3024242,"LOC101927759",6.9552,98.0907,0.1533,"GM12878"
"76582","chr6",3068244,3068744,"LOC101927759",4.9647,23.2098,0.0259,"GM12878"
"76583","chr6",2857490,2858349,"LOC101927759",17.5737,8.5544,0.0338,"GM12878"
"76584","chr6",3068782,3069282,"LOC101927759",5.4561,23.2146,0.0285,"GM12878"
"76585","chr6",2853729,2854864,"RIPK1",12.0469,6.5938,0.0238,"GM12878"
"76586","chr6",3063602,3064137,"RIPK1",0.7732,100,0.0232,"GM12878"
"76587","chr6",3026601,3027450,"RIPK1",6.518,15.3662,0.03,"GM12878"
"76588","chr6",2989469,2990167,"RIPK1",7.8627,18.4513,0.0434,"GM12878"
"76589","chr6",3118020,3118901,"RIPK1",9.257,10.1815,0.0282,"GM12878"
"76590","chr6",3069391,3069891,"RIPK1",1.8139,100,0.0543,"GM12878"
"76591","chr6",3023254,3024242,"RIPK1",6.9552,11.5044,0.024,"GM12878"
"76592","chr6",3068244,3068744,"RIPK1",4.9647,100,0.1487,"GM12878"
"76593","chr6",3068782,3069282,"RIPK1",5.4561,100,0.1634,"GM12878"
"76594","chr6",2989469,2990167,"BPHL",7.8627,9.5817,0.0205,"GM12878"
"76595","chr6",3118951,3119451,"BPHL",1.6238,100,0.0442,"GM12878"
"76596","chr6",3118020,3118901,"BPHL",9.257,100,0.2518,"GM12878"
"76597","chr6",3068244,3068744,"BPHL",4.9647,17.9567,0.0242,"GM12878"
"76598","chr6",2857490,2858349,"BPHL",17.5737,4.5573,0.0218,"GM12878"
"76599","chr6",3068782,3069282,"BPHL",5.4561,17.9533,0.0266,"GM12878"
"76600","chr6",4021013,4022253,"TUBB2A",16.3889,5.8585,0.0294,"GM12878"
"76601","chr6",3118020,3118901,"TUBB2A",9.257,18.3115,0.052,"GM12878"
"76602","chr6",3258643,3259177,"TUBB2A",3.7033,18.7061,0.0212,"GM12878"
"76603","chr6",3209141,3209902,"TUBB2A",5.9779,21.2493,0.039,"GM12878"
"76604","chr6",3162461,3162961,"TUBB2A",1.4094,100,0.0432,"GM12878"
"76605","chr6",3157299,3157852,"TUBB2A",1.6607,100,0.0509,"GM12878"
"76606","chr6",3156764,3157264,"TUBB2A",0.9475,100,0.0291,"GM12878"
"76607","chr6",3195484,3196017,"LOC100507194",1.037,100,0.0414,"GM12878"
"76608","chr6",3186820,3187514,"LOC100507194",2.0052,44.5705,0.0357,"GM12878"
"76609","chr6",3118020,3118901,"LOC100507194",9.257,8.272,0.0306,"GM12878"
"76610","chr6",3209141,3209902,"LOC100507194",5.9779,38.3523,0.0915,"GM12878"
"76611","chr6",3203050,3203721,"LOC100507194",2.0972,60.4087,0.0506,"GM12878"
"76612","chr6",3204092,3204817,"LOC100507194",2.0904,60.5022,0.0505,"GM12878"
"76613","chr6",3194306,3194996,"LOC100507194",1.2309,100,0.0491,"GM12878"
"76614","chr6",3227484,3227984,"TUBB2B",0.6222,100,0.0282,"GM12878"
"76615","chr6",4021013,4022253,"TUBB2B",16.3889,3.1998,0.0238,"GM12878"
"76616","chr6",3118020,3118901,"TUBB2B",9.257,11.0727,0.0465,"GM12878"
"76617","chr6",3258643,3259177,"TUBB2B",3.7033,15.882,0.0267,"GM12878"
"76618","chr6",3235465,3236449,"TUBB2B",1.1306,39.5709,0.0203,"GM12878"
"76619","chr6",3209141,3209902,"TUBB2B",5.9779,26.6257,0.0722,"GM12878"
"76620","chr6",3251385,3252030,"PSMG4",1.1493,82.4324,0.0311,"GM12878"
"76621","chr6",3259319,3259819,"PSMG4",2.5532,100,0.0839,"GM12878"
"76622","chr6",3118020,3118901,"PSMG4",9.257,15.806,0.0481,"GM12878"
"76623","chr6",3258643,3259177,"PSMG4",3.7033,100,0.1216,"GM12878"
"76624","chr6",4017768,4019182,"PSMG4",15.91,3.9318,0.0205,"GM12878"
"76625","chr6",3209141,3209902,"PSMG4",5.9779,12.5714,0.0247,"GM12878"
"76626","chr6",3794019,3794519,"FAM50B",2.8655,24.6967,0.0273,"GM12878"
"76627","chr6",4021013,4022253,"FAM50B",16.3889,8.9739,0.0567,"GM12878"
"76628","chr6",3848827,3849615,"FAM50B",3.313,100,0.1276,"GM12878"
"76629","chr6",4017768,4019182,"FAM50B",15.91,10.6449,0.0653,"GM12878"
"76630","chr6",4021013,4022253,"PRPF4B",16.3889,100,0.3098,"GM12878"
"76631","chr6",4017768,4019182,"PRPF4B",15.91,90.8413,0.2732,"GM12878"
"76632","chr6",4134846,4136321,"PRPF4B",7.2929,15.3705,0.0212,"GM12878"
"76633","chr6",4021013,4022253,"ECI2",16.3889,20.0731,0.1015,"GM12878"
"76634","chr6",4134242,4134742,"ECI2",1.4906,99.3837,0.0457,"GM12878"
"76635","chr6",4017768,4019182,"ECI2",15.91,15.4435,0.0758,"GM12878"
"76636","chr6",4134846,4136321,"ECI2",7.2929,100,0.2251,"GM12878"
"76637","chr6",4021013,4022253,"LOC100507506",16.3889,20.0746,0.1015,"GM12878"
"76638","chr6",4134242,4134742,"LOC100507506",1.4906,99.5254,0.0458,"GM12878"
"76639","chr6",4017768,4019182,"LOC100507506",15.91,15.4446,0.0758,"GM12878"
"76640","chr6",4134846,4136321,"LOC100507506",7.2929,100,0.225,"GM12878"
"76641","chr6",5003236,5004740,"CDYL",10.6128,4.1654,0.0356,"GM12878"
"76642","chr6",226666,228596,"CDYL",54.4708,0.6346,0.0278,"GM12878"
"76643","chr6",4777091,4777992,"CDYL",5.945,4.6765,0.0224,"GM12878"
"76644","chr6",5003236,5004740,"RPP40",10.6128,100,0.3574,"GM12878"
"76645","chr6",5260176,5262393,"RPP40",21.3859,3.094,0.0223,"GM12878"
"76646","chr6",5003236,5004740,"LYRM4-AS1",10.6128,100,0.3574,"GM12878"
"76647","chr6",5260176,5262393,"LYRM4-AS1",21.3859,3.094,0.0223,"GM12878"
"76648","chr6",5302451,5302951,"LYRM4",5.4883,25.8468,0.0298,"GM12878"
"76649","chr6",5278016,5279171,"LYRM4",5.0067,41.4607,0.0436,"GM12878"
"76650","chr6",5260176,5262393,"LYRM4",21.3859,100,0.4494,"GM12878"
"76651","chr6",5303066,5303688,"LYRM4",3.8531,25.8538,0.0209,"GM12878"
"76652","chr6",5173718,5174722,"LYRM4",9.3535,11.4952,0.0226,"GM12878"
"76653","chr6",5302451,5302951,"FARS2",5.4883,25.8429,0.0298,"GM12878"
"76654","chr6",5278016,5279171,"FARS2",5.0067,41.4476,0.0436,"GM12878"
"76655","chr6",5260176,5262393,"FARS2",21.3859,100,0.4494,"GM12878"
"76656","chr6",5303066,5303688,"FARS2",3.8531,25.8499,0.0209,"GM12878"
"76657","chr6",5173718,5174722,"FARS2",9.3535,11.4961,0.0226,"GM12878"
"76658","chr6",5506143,5507787,"LOC101927950",15.4154,6.9495,0.0544,"GM12878"
"76659","chr6",6586786,6587581,"LOC101927950",32.5295,1.4285,0.0236,"GM12878"
"76660","chr6",5695022,5695522,"LOC101927950",0.6258,100,0.0318,"GM12878"
"76661","chr6",5695816,5696316,"LOC101927950",0.7025,100,0.0357,"GM12878"
"76662","chr6",5567274,5568479,"LOC101927950",6.4634,6.1143,0.0201,"GM12878"
"76663","chr6",6390745,6393010,"LOC101927950",36.0167,1.158,0.0212,"GM12878"
"76664","chr6",5260176,5262393,"LOC101927950",21.3859,2.2281,0.0242,"GM12878"
"76665","chr6",5679627,5680431,"LOC101927950",1.8849,28.152,0.0269,"GM12878"
"76666","chr6",5723871,5724662,"LOC101927950",8.1745,22.1069,0.0918,"GM12878"
"76667","chr6",6007150,6008291,"NRN1",1.6508,100,0.0532,"GM12878"
"76668","chr6",6588338,6589034,"NRN1",25.3561,5.2344,0.0428,"GM12878"
"76669","chr6",5506143,5507787,"NRN1",15.4154,5.8293,0.029,"GM12878"
"76670","chr6",6546085,6547673,"NRN1",11.0161,9.2541,0.0329,"GM12878"
"76671","chr6",6006520,6007020,"NRN1",0.7435,100,0.024,"GM12878"
"76672","chr6",6332013,6333453,"NRN1",21.9329,4.3204,0.0306,"GM12878"
"76673","chr6",6589085,6589777,"NRN1",17.1114,5.2345,0.0289,"GM12878"
"76674","chr6",6586786,6587581,"NRN1",32.5295,5.2342,0.0549,"GM12878"
"76675","chr6",6330473,6331780,"NRN1",17.7837,4.32,0.0248,"GM12878"
"76676","chr6",6390745,6393010,"NRN1",36.0167,3.9149,0.0455,"GM12878"
"76677","chr6",6008470,6009396,"NRN1",1.8178,100,0.0586,"GM12878"
"76678","chr6",6588338,6589034,"F13A1",25.3561,5.9825,0.0272,"GM12878"
"76679","chr6",6546085,6547673,"F13A1",11.0161,13.8483,0.0274,"GM12878"
"76680","chr6",6320441,6320941,"F13A1",1.1333,100,0.0203,"GM12878"
"76681","chr6",6332013,6333453,"F13A1",21.9329,47.3895,0.1865,"GM12878"
"76682","chr6",6586786,6587581,"F13A1",32.5295,5.982,0.0349,"GM12878"
"76683","chr6",6330473,6331780,"F13A1",17.7837,47.3005,0.1509,"GM12878"
"76684","chr6",6390745,6393010,"F13A1",36.0167,21.8255,0.141,"GM12878"
"76685","chr6",6633853,6635756,"LY86-AS1",5.9585,33.4498,0.0381,"GM12878"
"76686","chr6",6588338,6589034,"LY86-AS1",25.3561,15.2974,0.0741,"GM12878"
"76687","chr6",6591622,6592768,"LY86-AS1",18.9766,21.8576,0.0793,"GM12878"
"76688","chr6",6616560,6617060,"LY86-AS1",1.3245,100,0.0253,"GM12878"
"76689","chr6",6589085,6589777,"LY86-AS1",17.1114,15.2919,0.05,"GM12878"
"76690","chr6",6586786,6587581,"LY86-AS1",32.5295,15.3081,0.0952,"GM12878"
"76691","chr6",6592819,6593319,"LY86-AS1",6.2609,21.8474,0.0261,"GM12878"
"76692","chr6",6636460,6637268,"LY86-AS1",4.0632,33.5223,0.026,"GM12878"
"76693","chr6",6390745,6393010,"LY86-AS1",36.0167,4.357,0.03,"GM12878"
"76694","chr6",6635880,6636380,"LY86-AS1",3.2729,33.4974,0.021,"GM12878"
"76695","chr6",6643289,6643789,"LY86-AS1",5.9721,25.0244,0.0286,"GM12878"
"76696","chr6",6609909,6610779,"LY86-AS1",7.3084,39.3727,0.055,"GM12878"
"76697","chr6",6588338,6589034,"LY86",25.3561,100,0.1708,"GM12878"
"76698","chr6",6591622,6592768,"LY86",18.9766,73.1384,0.0935,"GM12878"
"76699","chr6",6589085,6589777,"LY86",17.1114,100,0.1153,"GM12878"
"76700","chr6",6586786,6587581,"LY86",32.5295,100,0.2191,"GM12878"
"76701","chr6",6592819,6593319,"LY86",6.2609,73.2748,0.0309,"GM12878"
"76702","chr6",6390745,6393010,"LY86",36.0167,12.5738,0.0305,"GM12878"
"76703","chr6",6584664,6585164,"LY86",6.544,100,0.0441,"GM12878"
"76704","chr6",7107602,7108167,"RREB1",5.1737,100,0.1023,"GM12878"
"76705","chr6",7112540,7113040,"RREB1",2.4033,100,0.0475,"GM12878"
"76706","chr6",7136717,7137217,"RREB1",8.7531,16.9146,0.0293,"GM12878"
"76707","chr6",7106678,7107178,"RREB1",2.7671,100,0.0547,"GM12878"
"76708","chr6",7153749,7155420,"RREB1",19.7831,15.576,0.0609,"GM12878"
"76709","chr6",7137372,7138030,"RREB1",8.7214,16.9213,0.0292,"GM12878"
"76710","chr6",7109441,7109941,"RREB1",2.3328,100,0.0461,"GM12878"
"76711","chr6",7155830,7156653,"RREB1",13.4719,10.0963,0.0269,"GM12878"
"76712","chr6",7087013,7088221,"RREB1",5.2919,21.7841,0.0228,"GM12878"
"76713","chr6",7146087,7147111,"RREB1",10.6185,15.3097,0.0321,"GM12878"
"76714","chr6",7109981,7110632,"RREB1",2.55,100,0.0504,"GM12878"
"76715","chr6",7311850,7312791,"SSR1",6.3547,100,0.1378,"GM12878"
"76716","chr6",7153749,7155420,"SSR1",19.7831,5.2151,0.0224,"GM12878"
"76717","chr6",7313064,7313568,"SSR1",8.6746,100,0.1881,"GM12878"
"76718","chr6",7389020,7390764,"SSR1",23.5189,17.6444,0.09,"GM12878"
"76719","chr6",7277467,7278497,"SSR1",8.2901,13.8214,0.0248,"GM12878"
"76720","chr6",7306677,7307386,"SSR1",1.7829,100,0.0387,"GM12878"
"76721","chr6",7313064,7313568,"RIOK1",8.6746,15.3452,0.0266,"GM12878"
"76722","chr6",7389020,7390764,"RIOK1",23.5189,100,0.4701,"GM12878"
"76723","chr6",7277467,7278497,"RIOK1",8.2901,13.865,0.023,"GM12878"
"76724","chr6",6588338,6589034,"SNRNP48",25.3561,2.4741,0.0212,"GM12878"
"76725","chr6",7311850,7312791,"SNRNP48",6.3547,10.2487,0.022,"GM12878"
"76726","chr6",7153749,7155420,"SNRNP48",19.7831,3.0124,0.0201,"GM12878"
"76727","chr6",7313064,7313568,"SNRNP48",8.6746,10.248,0.03,"GM12878"
"76728","chr6",7389020,7390764,"SNRNP48",23.5189,9.7004,0.0771,"GM12878"
"76729","chr6",6586786,6587581,"SNRNP48",32.5295,2.4735,0.0272,"GM12878"
"76730","chr6",8064164,8065933,"SNRNP48",21.3556,2.8504,0.0206,"GM12878"
"76731","chr6",6390745,6393010,"SNRNP48",36.0167,1.8573,0.0226,"GM12878"
"76732","chr6",7277467,7278497,"SNRNP48",8.2901,12.6107,0.0353,"GM12878"
"76733","chr6",7589718,7590448,"SNRNP48",4.3972,100,0.1486,"GM12878"
"76734","chr6",8101932,8102876,"BLOC1S5-TXNDC5",8.1816,15.5298,0.0309,"GM12878"
"76735","chr6",8063436,8063936,"BLOC1S5-TXNDC5",2.7372,100,0.0667,"GM12878"
"76736","chr6",8064164,8065933,"BLOC1S5-TXNDC5",21.3556,100,0.5201,"GM12878"
"76737","chr6",7962792,7963959,"TXNDC5",8.6131,28.831,0.0854,"GM12878"
"76738","chr6",7912083,7912583,"TXNDC5",0.8483,100,0.0292,"GM12878"
"76739","chr6",7909160,7909660,"TXNDC5",2.2317,62.4814,0.048,"GM12878"
"76740","chr6",7916704,7917373,"TXNDC5",3.4935,100,0.1202,"GM12878"
"76741","chr6",7389020,7390764,"TXNDC5",23.5189,3.1343,0.0254,"GM12878"
"76742","chr6",8064164,8065933,"TXNDC5",21.3556,7.5748,0.0557,"GM12878"
"76743","chr6",7915370,7915870,"TXNDC5",0.7327,100,0.0252,"GM12878"
"76744","chr6",7909827,7910327,"TXNDC5",2.1735,100,0.0748,"GM12878"
"76745","chr6",7910767,7911267,"TXNDC5",2.0534,100,0.0707,"GM12878"
"76746","chr6",8101932,8102876,"BLOC1S5",8.1816,15.5298,0.0309,"GM12878"
"76747","chr6",8063436,8063936,"BLOC1S5",2.7372,100,0.0667,"GM12878"
"76748","chr6",8064164,8065933,"BLOC1S5",21.3556,100,0.5201,"GM12878"
"76749","chr6",8101932,8102876,"EEF1E1-BLOC1S5",8.1816,100,0.2648,"GM12878"
"76750","chr6",7389020,7390764,"EEF1E1-BLOC1S5",23.5189,3.6682,0.0279,"GM12878"
"76751","chr6",8064164,8065933,"EEF1E1-BLOC1S5",21.3556,28.0597,0.194,"GM12878"
"76752","chr6",8434754,8436180,"EEF1E1-BLOC1S5",16.8571,5.076,0.0277,"GM12878"
"76753","chr6",8101932,8102876,"EEF1E1",8.1816,100,0.2648,"GM12878"
"76754","chr6",7389020,7390764,"EEF1E1",23.5189,3.6682,0.0279,"GM12878"
"76755","chr6",8064164,8065933,"EEF1E1",21.3556,28.0597,0.194,"GM12878"
"76756","chr6",8434754,8436180,"EEF1E1",16.8571,5.076,0.0277,"GM12878"
"76757","chr6",8064164,8065933,"SLC35B3",21.3556,4.5762,0.0329,"GM12878"
"76758","chr6",8434754,8436180,"SLC35B3",16.8571,100,0.5669,"GM12878"
"76759","chr6",8064164,8065933,"LOC100506207",21.3556,4.5762,0.0329,"GM12878"
"76760","chr6",8434754,8436180,"LOC100506207",16.8571,100,0.5669,"GM12878"
"76761","chr6",10533455,10534759,"HIPSTR",9.6252,6.6184,0.0225,"GM12878"
"76762","chr6",10403621,10404825,"HIPSTR",6.2009,100,0.2195,"GM12878"
"76763","chr6",10531464,10532411,"HIPSTR",8.7747,6.6164,0.0206,"GM12878"
"76764","chr6",10411971,10412567,"HIPSTR",1.158,50.1833,0.0206,"GM12878"
"76765","chr6",8064164,8065933,"HIPSTR",21.3556,2.9514,0.0223,"GM12878"
"76766","chr6",10694356,10695657,"HIPSTR",20.8049,3.7433,0.0276,"GM12878"
"76767","chr6",10533455,10534759,"MIR5689HG",9.6252,5.1834,0.0214,"GM12878"
"76768","chr6",10403621,10404825,"MIR5689HG",6.2009,19.0516,0.0506,"GM12878"
"76769","chr6",10459935,10460563,"MIR5689HG",2.0893,25.2485,0.0226,"GM12878"
"76770","chr6",10838305,10839707,"MIR5689HG",10.5047,6.9028,0.031,"GM12878"
"76771","chr6",10434078,10435481,"MIR5689HG",1.1383,100,0.0487,"GM12878"
"76772","chr6",10429345,10430446,"MIR5689HG",1.5281,100,0.0654,"GM12878"
"76773","chr6",10694356,10695657,"MIR5689HG",20.8049,3.8314,0.0341,"GM12878"
"76774","chr6",10747495,10748008,"MIR5689HG",7.5711,6.4877,0.021,"GM12878"
"76775","chr6",10533455,10534759,"GCNT2",9.6252,12.4144,0.0562,"GM12878"
"76776","chr6",10531464,10532411,"GCNT2",8.7747,12.4231,0.0513,"GM12878"
"76777","chr6",10587627,10588127,"GCNT2",0.7905,100,0.0372,"GM12878"
"76778","chr6",10595671,10596465,"GCNT2",1.1214,49.3945,0.0261,"GM12878"
"76779","chr6",10694356,10695657,"GCNT2",20.8049,7.2596,0.0711,"GM12878"
"76780","chr6",10747495,10748008,"GCNT2",7.5711,5.9461,0.0212,"GM12878"
"76781","chr6",10527994,10528849,"GCNT2",5.6771,12.0476,0.0322,"GM12878"
"76782","chr6",10533455,10534759,"C6orf52",9.6252,12.5775,0.0269,"GM12878"
"76783","chr6",10722664,10723262,"C6orf52",6.2907,31.4661,0.044,"GM12878"
"76784","chr6",10531464,10532411,"C6orf52",8.7747,12.5806,0.0245,"GM12878"
"76785","chr6",10694356,10695657,"C6orf52",20.8049,100,0.4627,"GM12878"
"76786","chr6",10747495,10748008,"C6orf52",7.5711,20.7561,0.0349,"GM12878"
"76787","chr6",10533455,10534759,"PAK1IP1",9.6252,12.578,0.0269,"GM12878"
"76788","chr6",10722664,10723262,"PAK1IP1",6.2907,31.4599,0.044,"GM12878"
"76789","chr6",10531464,10532411,"PAK1IP1",8.7747,12.5811,0.0246,"GM12878"
"76790","chr6",10694356,10695657,"PAK1IP1",20.8049,100,0.4627,"GM12878"
"76791","chr6",10747495,10748008,"PAK1IP1",7.5711,20.7538,0.0349,"GM12878"
"76792","chr6",10533455,10534759,"TMEM14C",9.6252,14.4942,0.0308,"GM12878"
