"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"63435","chr3",8501408,8502056,"LMCD1",2.7711,100,0.1326,"GM12878"
"63436","chr3",8767502,8768153,"OXTR",1.2775,100,0.0944,"GM12878"
"63437","chr3",9396065,9398039,"OXTR",43.7842,1.0274,0.0332,"GM12878"
"63438","chr3",8768592,8769092,"OXTR",1.4989,100,0.1108,"GM12878"
"63439","chr3",8962880,8964113,"OXTR",8.4015,6.4017,0.0398,"GM12878"
"63440","chr3",9792071,9793261,"OXTR",32.0339,1.4791,0.035,"GM12878"
"63441","chr3",8769278,8769864,"OXTR",1.6917,100,0.125,"GM12878"
"63442","chr3",9396065,9398039,"RAD18",43.7842,3.8764,0.0645,"GM12878"
"63443","chr3",8962880,8964113,"RAD18",8.4015,100,0.319,"GM12878"
"63444","chr3",9792071,9793261,"RAD18",32.0339,2.8958,0.0352,"GM12878"
"63445","chr3",9362645,9363635,"RAD18",14.888,7.6861,0.0435,"GM12878"
"63446","chr3",8954835,8955335,"RAD18",3.3964,43.0589,0.0555,"GM12878"
"63447","chr3",8970939,8971594,"RAD18",0.8239,100,0.0313,"GM12878"
"63448","chr3",9396065,9398039,"SRGAP3",43.7842,4.0436,0.1087,"GM12878"
"63449","chr3",8962880,8964113,"SRGAP3",8.4015,6.8084,0.0351,"GM12878"
"63450","chr3",9792071,9793261,"SRGAP3",32.0339,1.6114,0.0317,"GM12878"
"63451","chr3",9249080,9249961,"SRGAP3",2.7095,100,0.1663,"GM12878"
"63452","chr3",9362645,9363635,"SRGAP3",14.888,3.9727,0.0363,"GM12878"
"63453","chr3",9224452,9225165,"SRGAP3",1.8475,22.7817,0.0258,"GM12878"
"63454","chr3",9396065,9398039,"THUMPD3",43.7842,26.212,0.2508,"GM12878"
"63455","chr3",9792071,9793261,"THUMPD3",32.0339,3.6675,0.0257,"GM12878"
"63456","chr3",9362645,9363635,"THUMPD3",14.888,100,0.3253,"GM12878"
"63457","chr3",9398578,9399078,"THUMPD3",7.4027,22.9196,0.0371,"GM12878"
"63458","chr3",9396065,9398039,"THUMPD3-AS1",43.7842,100,0.6259,"GM12878"
"63459","chr3",9792071,9793261,"THUMPD3-AS1",32.0339,4.3901,0.0201,"GM12878"
"63460","chr3",9362645,9363635,"THUMPD3-AS1",14.888,19.59,0.0417,"GM12878"
"63461","chr3",9398578,9399078,"THUMPD3-AS1",7.4027,83.7378,0.0886,"GM12878"
"63462","chr3",9396065,9398039,"SETD5",43.7842,100,0.626,"GM12878"
"63463","chr3",9792071,9793261,"SETD5",32.0339,4.3901,0.0201,"GM12878"
"63464","chr3",9362645,9363635,"SETD5",14.888,19.5919,0.0417,"GM12878"
"63465","chr3",9398578,9399078,"SETD5",7.4027,83.6853,0.0886,"GM12878"
"63466","chr3",9808440,9810373,"MTMR14",12.8511,9.1155,0.0219,"GM12878"
"63467","chr3",9642584,9643084,"MTMR14",2.222,61.9587,0.0257,"GM12878"
"63468","chr3",9396065,9398039,"MTMR14",43.7842,7.5635,0.0619,"GM12878"
"63469","chr3",9792071,9793261,"MTMR14",32.0339,10.7651,0.0644,"GM12878"
"63470","chr3",9793346,9793846,"MTMR14",12.5629,13.7072,0.0322,"GM12878"
"63471","chr3",9653575,9654268,"MTMR14",3.3778,93.4964,0.059,"GM12878"
"63472","chr3",9730708,9731978,"MTMR14",15.6157,19.0358,0.0555,"GM12878"
"63473","chr3",9362645,9363635,"MTMR14",14.888,10.862,0.0302,"GM12878"
"63474","chr3",9653017,9653517,"MTMR14",1.6697,100,0.0312,"GM12878"
"63475","chr3",9749686,9750366,"MTMR14",10.7803,11.9055,0.024,"GM12878"
"63476","chr3",9650011,9650727,"MTMR14",4.8756,100,0.0911,"GM12878"
"63477","chr3",9648895,9649682,"MTMR14",8.2682,100,0.1545,"GM12878"
"63478","chr3",9808440,9810373,"BRPF1",12.8511,8.6249,0.024,"GM12878"
"63479","chr3",9396065,9398039,"BRPF1",43.7842,5.0563,0.0479,"GM12878"
"63480","chr3",9792071,9793261,"BRPF1",32.0339,11.0271,0.0765,"GM12878"
"63481","chr3",9793346,9793846,"BRPF1",12.5629,12.5698,0.0342,"GM12878"
"63482","chr3",9730708,9731978,"BRPF1",15.6157,100,0.3382,"GM12878"
"63483","chr3",9749686,9750366,"BRPF1",10.7803,25.439,0.0594,"GM12878"
"63484","chr3",9648895,9649682,"BRPF1",8.2682,12.2458,0.0219,"GM12878"
"63485","chr3",9750702,9751202,"OGG1",1.8847,100,0.0319,"GM12878"
"63486","chr3",9808440,9810373,"OGG1",12.8511,14.1039,0.0307,"GM12878"
"63487","chr3",9396065,9398039,"OGG1",43.7842,6.9317,0.0514,"GM12878"
"63488","chr3",9792071,9793261,"OGG1",32.0339,27.5678,0.1494,"GM12878"
"63489","chr3",9793346,9793846,"OGG1",12.5629,24.2761,0.0516,"GM12878"
"63490","chr3",9730708,9731978,"OGG1",15.6157,33.0955,0.0875,"GM12878"
"63491","chr3",9752222,9752877,"OGG1",1.9184,100,0.0325,"GM12878"
"63492","chr3",9749686,9750366,"OGG1",10.7803,100,0.1824,"GM12878"
"63493","chr3",9808440,9810373,"TADA3",12.8511,29.8639,0.0473,"GM12878"
"63494","chr3",9396065,9398039,"TADA3",43.7842,6.2085,0.0335,"GM12878"
"63495","chr3",9795174,9795674,"TADA3",2.6724,83.4547,0.0275,"GM12878"
"63496","chr3",9792071,9793261,"TADA3",32.0339,100,0.3948,"GM12878"
"63497","chr3",9793346,9793846,"TADA3",12.5629,83.0058,0.1285,"GM12878"
"63498","chr3",9730708,9731978,"TADA3",15.6157,13.3918,0.0258,"GM12878"
"63499","chr3",9749686,9750366,"TADA3",10.7803,25.8488,0.0343,"GM12878"
"63500","chr3",9808440,9810373,"ARPC4",12.8511,29.8773,0.0473,"GM12878"
"63501","chr3",9396065,9398039,"ARPC4",43.7842,6.2084,0.0335,"GM12878"
"63502","chr3",9795174,9795674,"ARPC4",2.6724,83.5619,0.0275,"GM12878"
"63503","chr3",9792071,9793261,"ARPC4",32.0339,100,0.3947,"GM12878"
"63504","chr3",9793346,9793846,"ARPC4",12.5629,83.1459,0.1287,"GM12878"
"63505","chr3",9730708,9731978,"ARPC4",15.6157,13.3899,0.0258,"GM12878"
"63506","chr3",9749686,9750366,"ARPC4",10.7803,25.8435,0.0343,"GM12878"
"63507","chr3",9808440,9810373,"ARPC4-TTLL3",12.8511,29.876,0.0473,"GM12878"
"63508","chr3",9396065,9398039,"ARPC4-TTLL3",43.7842,6.2084,0.0335,"GM12878"
"63509","chr3",9795174,9795674,"ARPC4-TTLL3",2.6724,83.5512,0.0275,"GM12878"
"63510","chr3",9792071,9793261,"ARPC4-TTLL3",32.0339,100,0.3947,"GM12878"
"63511","chr3",9793346,9793846,"ARPC4-TTLL3",12.5629,83.1321,0.1287,"GM12878"
"63512","chr3",9730708,9731978,"ARPC4-TTLL3",15.6157,13.3901,0.0258,"GM12878"
"63513","chr3",9749686,9750366,"ARPC4-TTLL3",10.7803,25.844,0.0343,"GM12878"
"63514","chr3",9808440,9810373,"TTLL3",12.8511,100,0.261,"GM12878"
"63515","chr3",9396065,9398039,"TTLL3",43.7842,2.954,0.0263,"GM12878"
"63516","chr3",9795174,9795674,"TTLL3",2.6724,37.9566,0.0206,"GM12878"
"63517","chr3",9792071,9793261,"TTLL3",32.0339,23.591,0.1535,"GM12878"
"63518","chr3",9793346,9793846,"TTLL3",12.5629,38.0209,0.097,"GM12878"
"63519","chr3",9730708,9731978,"TTLL3",15.6157,8.3119,0.0264,"GM12878"
"63520","chr3",9890174,9891413,"TTLL3",14.4998,10.5554,0.0311,"GM12878"
"63521","chr3",9749686,9750366,"TTLL3",10.7803,10.5016,0.023,"GM12878"
"63522","chr3",9843146,9844313,"TTLL3",6.7652,17.0593,0.0234,"GM12878"
"63523","chr3",9808440,9810373,"RPUSD3",12.8511,21.3358,0.0613,"GM12878"
"63524","chr3",9986617,9987713,"RPUSD3",9.5424,9.8617,0.021,"GM12878"
"63525","chr3",9396065,9398039,"RPUSD3",43.7842,3.241,0.0317,"GM12878"
"63526","chr3",9792071,9793261,"RPUSD3",32.0339,13.5835,0.0972,"GM12878"
"63527","chr3",9793346,9793846,"RPUSD3",12.5629,15.8637,0.0445,"GM12878"
"63528","chr3",9730708,9731978,"RPUSD3",15.6157,8.1893,0.0286,"GM12878"
"63529","chr3",9932706,9933389,"RPUSD3",6.7269,16.9366,0.0255,"GM12878"
"63530","chr3",10115362,10116529,"RPUSD3",16.3319,6.716,0.0245,"GM12878"
"63531","chr3",9890174,9891413,"RPUSD3",14.4998,19.4842,0.0631,"GM12878"
"63532","chr3",9933418,9934198,"RPUSD3",11.7131,12.5599,0.0329,"GM12878"
"63533","chr3",9843146,9844313,"RPUSD3",6.7652,100,0.1512,"GM12878"
"63534","chr3",9808440,9810373,"JAGN1",12.8511,11.2759,0.0327,"GM12878"
"63535","chr3",9986617,9987713,"JAGN1",9.5424,11.1333,0.0239,"GM12878"
"63536","chr3",9396065,9398039,"JAGN1",43.7842,2.2616,0.0223,"GM12878"
"63537","chr3",9792071,9793261,"JAGN1",32.0339,7.4382,0.0537,"GM12878"
"63538","chr3",9793346,9793846,"JAGN1",12.5629,10.0295,0.0284,"GM12878"
"63539","chr3",9730708,9731978,"JAGN1",15.6157,6.166,0.0217,"GM12878"
"63540","chr3",9932706,9933389,"JAGN1",6.7269,17.9582,0.0272,"GM12878"
"63541","chr3",10115362,10116529,"JAGN1",16.3319,5.9977,0.0221,"GM12878"
"63542","chr3",9890174,9891413,"JAGN1",14.4998,100,0.3268,"GM12878"
"63543","chr3",9933418,9934198,"JAGN1",11.7131,13.0585,0.0345,"GM12878"
"63544","chr3",9843146,9844313,"JAGN1",6.7652,16.6712,0.0254,"GM12878"
"63545","chr3",9897685,9898460,"JAGN1",1.094,100,0.0247,"GM12878"
"63546","chr3",9986617,9987713,"CRELD1",9.5424,8.3763,0.0232,"GM12878"
"63547","chr3",9396065,9398039,"CRELD1",43.7842,2.4818,0.0316,"GM12878"
"63548","chr3",9792071,9793261,"CRELD1",32.0339,4.2393,0.0394,"GM12878"
"63549","chr3",9793346,9793846,"CRELD1",12.5629,5.975,0.0218,"GM12878"
"63550","chr3",9950795,9952052,"CRELD1",5.8985,21.7227,0.0372,"GM12878"
"63551","chr3",9932706,9933389,"CRELD1",6.7269,30.1545,0.0589,"GM12878"
"63552","chr3",10115362,10116529,"CRELD1",16.3319,4.6899,0.0222,"GM12878"
"63553","chr3",9890174,9891413,"CRELD1",14.4998,8.426,0.0355,"GM12878"
"63554","chr3",9933418,9934198,"CRELD1",11.7131,100,0.3402,"GM12878"
"63555","chr3",10025886,10026890,"CRELD1",11.0705,7.8204,0.0251,"GM12878"
"63556","chr3",9808440,9810373,"PRRT3",12.8511,7.7167,0.0236,"GM12878"
"63557","chr3",9986617,9987713,"PRRT3",9.5424,22.0726,0.0501,"GM12878"
"63558","chr3",9396065,9398039,"PRRT3",43.7842,2.6173,0.0273,"GM12878"
"63559","chr3",9792071,9793261,"PRRT3",32.0339,7.6565,0.0584,"GM12878"
"63560","chr3",9793346,9793846,"PRRT3",12.5629,7.6501,0.0229,"GM12878"
"63561","chr3",9950795,9952052,"PRRT3",5.8985,100,0.1404,"GM12878"
"63562","chr3",9932706,9933389,"PRRT3",6.7269,22.9955,0.0368,"GM12878"
"63563","chr3",10115362,10116529,"PRRT3",16.3319,7.1565,0.0278,"GM12878"
"63564","chr3",9890174,9891413,"PRRT3",14.4998,10.7993,0.0373,"GM12878"
"63565","chr3",9952165,9952850,"PRRT3",2.1259,100,0.0506,"GM12878"
"63566","chr3",9933418,9934198,"PRRT3",11.7131,35.8709,0.1,"GM12878"
"63567","chr3",10025886,10026890,"PRRT3",11.0705,10.4097,0.0274,"GM12878"
"63568","chr3",9808440,9810373,"EMC3",12.8511,8.999,0.025,"GM12878"
"63569","chr3",9986617,9987713,"EMC3",9.5424,36.121,0.0744,"GM12878"
"63570","chr3",9396065,9398039,"EMC3",43.7842,3.1746,0.03,"GM12878"
"63571","chr3",9792071,9793261,"EMC3",32.0339,8.7316,0.0604,"GM12878"
"63572","chr3",9793346,9793846,"EMC3",12.5629,8.1656,0.0222,"GM12878"
"63573","chr3",9932706,9933389,"EMC3",6.7269,18.2674,0.0265,"GM12878"
"63574","chr3",10115362,10116529,"EMC3",16.3319,12.2821,0.0433,"GM12878"
"63575","chr3",10248061,10248742,"EMC3",10.5393,11.5366,0.0263,"GM12878"
"63576","chr3",10010845,10011498,"EMC3",1.5816,100,0.0342,"GM12878"
"63577","chr3",9890174,9891413,"EMC3",14.4998,8.5425,0.0268,"GM12878"
"63578","chr3",9933418,9934198,"EMC3",11.7131,11.5765,0.0293,"GM12878"
"63579","chr3",10198158,10199492,"EMC3",13.5671,7.9386,0.0233,"GM12878"
"63580","chr3",10025886,10026890,"EMC3",11.0705,49.0821,0.1174,"GM12878"
"63581","chr3",9808440,9810373,"EMC3-AS1",12.8511,7.5926,0.0222,"GM12878"
"63582","chr3",9986617,9987713,"EMC3-AS1",9.5424,100,0.2172,"GM12878"
"63583","chr3",9396065,9398039,"EMC3-AS1",43.7842,3.3821,0.0337,"GM12878"
"63584","chr3",9792071,9793261,"EMC3-AS1",32.0339,7.4199,0.0541,"GM12878"
"63585","chr3",9950795,9952052,"EMC3-AS1",5.8985,23.1381,0.0311,"GM12878"
"63586","chr3",9932706,9933389,"EMC3-AS1",6.7269,13.2292,0.0203,"GM12878"
"63587","chr3",10115362,10116529,"EMC3-AS1",16.3319,10.6041,0.0394,"GM12878"
"63588","chr3",10248061,10248742,"EMC3-AS1",10.5393,8.9505,0.0215,"GM12878"
"63589","chr3",9890174,9891413,"EMC3-AS1",14.4998,12.2483,0.0404,"GM12878"
"63590","chr3",9933418,9934198,"EMC3-AS1",11.7131,14.2867,0.0381,"GM12878"
"63591","chr3",10025886,10026890,"EMC3-AS1",11.0705,19.7883,0.0499,"GM12878"
"63592","chr3",9808440,9810373,"LOC401052",12.8511,8.9989,0.025,"GM12878"
"63593","chr3",9986617,9987713,"LOC401052",9.5424,36.1174,0.0744,"GM12878"
"63594","chr3",9396065,9398039,"LOC401052",43.7842,3.1746,0.03,"GM12878"
"63595","chr3",9792071,9793261,"LOC401052",32.0339,8.7315,0.0604,"GM12878"
"63596","chr3",9793346,9793846,"LOC401052",12.5629,8.1655,0.0222,"GM12878"
"63597","chr3",9932706,9933389,"LOC401052",6.7269,18.2668,0.0265,"GM12878"
"63598","chr3",10115362,10116529,"LOC401052",16.3319,12.2824,0.0433,"GM12878"
"63599","chr3",10248061,10248742,"LOC401052",10.5393,11.5367,0.0263,"GM12878"
"63600","chr3",10010845,10011498,"LOC401052",1.5816,100,0.0342,"GM12878"
"63601","chr3",9890174,9891413,"LOC401052",14.4998,8.5423,0.0268,"GM12878"
"63602","chr3",9933418,9934198,"LOC401052",11.7131,11.5761,0.0293,"GM12878"
"63603","chr3",10198158,10199492,"LOC401052",13.5671,7.9387,0.0233,"GM12878"
"63604","chr3",10025886,10026890,"LOC401052",11.0705,49.0891,0.1174,"GM12878"
"63605","chr3",9986617,9987713,"CIDECP",9.5424,19.7516,0.0434,"GM12878"
"63606","chr3",9792071,9793261,"CIDECP",32.0339,6.1955,0.0457,"GM12878"
"63607","chr3",10292405,10293428,"CIDECP",9.7015,9.7856,0.0219,"GM12878"
"63608","chr3",9932706,9933389,"CIDECP",6.7269,14.592,0.0226,"GM12878"
"63609","chr3",10115362,10116529,"CIDECP",16.3319,12.4319,0.0468,"GM12878"
"63610","chr3",10248061,10248742,"CIDECP",10.5393,12.9551,0.0315,"GM12878"
"63611","chr3",9890174,9891413,"CIDECP",14.4998,7.0968,0.0237,"GM12878"
"63612","chr3",9933418,9934198,"CIDECP",11.7131,13.2958,0.0359,"GM12878"
"63613","chr3",10025886,10026890,"CIDECP",11.0705,100,0.2552,"GM12878"
"63614","chr3",9986617,9987713,"FANCD2",9.5424,19.7537,0.0434,"GM12878"
"63615","chr3",9792071,9793261,"FANCD2",32.0339,6.1956,0.0457,"GM12878"
"63616","chr3",10292405,10293428,"FANCD2",9.7015,9.7855,0.0219,"GM12878"
"63617","chr3",9932706,9933389,"FANCD2",6.7269,14.5927,0.0226,"GM12878"
"63618","chr3",10115362,10116529,"FANCD2",16.3319,12.4313,0.0468,"GM12878"
"63619","chr3",10248061,10248742,"FANCD2",10.5393,12.9549,0.0315,"GM12878"
"63620","chr3",9890174,9891413,"FANCD2",14.4998,7.0971,0.0237,"GM12878"
"63621","chr3",9933418,9934198,"FANCD2",11.7131,13.2964,0.0359,"GM12878"
"63622","chr3",10025886,10026890,"FANCD2",11.0705,100,0.2552,"GM12878"
"63623","chr3",10192947,10193447,"BRK1",9.759,16.9391,0.0288,"GM12878"
"63624","chr3",9396065,9398039,"BRK1",43.7842,3.1109,0.0237,"GM12878"
"63625","chr3",10192038,10192538,"BRK1",10.8562,16.9356,0.032,"GM12878"
"63626","chr3",10141384,10141996,"BRK1",5.3007,37.9023,0.035,"GM12878"
"63627","chr3",9792071,9793261,"BRK1",32.0339,5.1583,0.0287,"GM12878"
"63628","chr3",10142622,10143122,"BRK1",3.1432,37.9291,0.0207,"GM12878"
"63629","chr3",10194300,10195131,"BRK1",11.0326,11.5882,0.0222,"GM12878"
"63630","chr3",10115362,10116529,"BRK1",16.3319,100,0.2842,"GM12878"
"63631","chr3",10248061,10248742,"BRK1",10.5393,14.6215,0.0268,"GM12878"
"63632","chr3",10198158,10199492,"BRK1",13.5671,15.141,0.0357,"GM12878"
"63633","chr3",10025886,10026890,"BRK1",11.0705,13.689,0.0264,"GM12878"
"63634","chr3",10192947,10193447,"VHL",9.759,17.2367,0.0325,"GM12878"
"63635","chr3",10192038,10192538,"VHL",10.8562,17.2315,0.0362,"GM12878"
"63636","chr3",10141384,10141996,"VHL",5.3007,100,0.1026,"GM12878"
"63637","chr3",9792071,9793261,"VHL",32.0339,4.484,0.0278,"GM12878"
"63638","chr3",10142622,10143122,"VHL",3.1432,100,0.0608,"GM12878"
"63639","chr3",10194300,10195131,"VHL",11.0326,20.4325,0.0436,"GM12878"
"63640","chr3",10115362,10116529,"VHL",16.3319,33.8486,0.107,"GM12878"
"63641","chr3",10248061,10248742,"VHL",10.5393,16.7406,0.0341,"GM12878"
"63642","chr3",9890174,9891413,"VHL",14.4998,7.2592,0.0204,"GM12878"
"63643","chr3",10198158,10199492,"VHL",13.5671,20.6878,0.0543,"GM12878"
"63644","chr3",10025886,10026890,"VHL",11.0705,11.1917,0.024,"GM12878"
"63645","chr3",10192947,10193447,"IRAK2",9.759,31.3205,0.0628,"GM12878"
"63646","chr3",10170859,10171359,"IRAK2",1.391,100,0.0286,"GM12878"
"63647","chr3",10192038,10192538,"IRAK2",10.8562,31.3041,0.0698,"GM12878"
"63648","chr3",10141384,10141996,"IRAK2",5.3007,20.801,0.0227,"GM12878"
"63649","chr3",9792071,9793261,"IRAK2",32.0339,3.1325,0.0206,"GM12878"
"63650","chr3",10194300,10195131,"IRAK2",11.0326,30.0156,0.0681,"GM12878"
"63651","chr3",10115362,10116529,"IRAK2",16.3319,14.2126,0.0477,"GM12878"
"63652","chr3",10181238,10181943,"IRAK2",3.3908,38.9617,0.0272,"GM12878"
"63653","chr3",10248061,10248742,"IRAK2",10.5393,18.3879,0.0398,"GM12878"
