"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"42729","chr18",3060546,3062280,"LPIN2",5.4935,22.6607,0.0246,"GM12878"
"42730","chr18",2981178,2981822,"LPIN2",4.1305,26.2275,0.0214,"GM12878"
"42731","chr18",2960181,2960888,"LPIN2",8.4729,20.4584,0.0342,"GM12878"
"42732","chr18",3037312,3037812,"LPIN2",3.8733,34.5161,0.0264,"GM12878"
"42733","chr18",2970739,2971787,"LPIN2",11.7449,20.033,0.0465,"GM12878"
"42734","chr18",3177897,3178397,"MYL12A",15.3852,26.2942,0.0375,"GM12878"
"42735","chr18",3246792,3247909,"MYL12A",40.2291,100,0.3729,"GM12878"
"42736","chr18",3245911,3246411,"MYL12A",5.6995,100,0.0528,"GM12878"
"42737","chr18",3248570,3249070,"MYL12A",4.3287,100,0.0401,"GM12878"
"42738","chr18",3261083,3262409,"MYL12A",16.1755,48.1235,0.0722,"GM12878"
"42739","chr18",2970739,2971787,"MYL12A",11.7449,21.1516,0.023,"GM12878"
"42740","chr18",3177897,3178397,"LOC104968399",15.3852,10.9008,0.0253,"GM12878"
"42741","chr18",3255498,3255998,"LOC104968399",1.4205,100,0.0214,"GM12878"
"42742","chr18",3246792,3247909,"LOC104968399",40.2291,31.2469,0.1895,"GM12878"
"42743","chr18",3262468,3263131,"LOC104968399",4.2123,100,0.0635,"GM12878"
"42744","chr18",3245911,3246411,"LOC104968399",5.6995,31.2819,0.0269,"GM12878"
"42745","chr18",3248570,3249070,"LOC104968399",4.3287,31.2007,0.0204,"GM12878"
"42746","chr18",3256606,3257106,"LOC104968399",1.6735,100,0.0252,"GM12878"
"42747","chr18",3593594,3595067,"LOC104968399",17.4207,12.3859,0.0325,"GM12878"
"42748","chr18",3261083,3262409,"LOC104968399",16.1755,100,0.2439,"GM12878"
"42749","chr18",3595234,3596216,"LOC104968399",10.7815,12.5016,0.0203,"GM12878"
"42750","chr18",3177897,3178397,"MYL12B",15.3852,10.9028,0.0253,"GM12878"
"42751","chr18",3255498,3255998,"MYL12B",1.4205,100,0.0214,"GM12878"
"42752","chr18",3246792,3247909,"MYL12B",40.2291,31.2733,0.1896,"GM12878"
"42753","chr18",3262468,3263131,"MYL12B",4.2123,100,0.0635,"GM12878"
"42754","chr18",3245911,3246411,"MYL12B",5.6995,31.3068,0.0269,"GM12878"
"42755","chr18",3248570,3249070,"MYL12B",4.3287,31.2291,0.0204,"GM12878"
"42756","chr18",3256606,3257106,"MYL12B",1.6735,100,0.0252,"GM12878"
"42757","chr18",3593594,3595067,"MYL12B",17.4207,12.3853,0.0325,"GM12878"
"42758","chr18",3261083,3262409,"MYL12B",16.1755,100,0.2438,"GM12878"
"42759","chr18",3595234,3596216,"MYL12B",10.7815,12.501,0.0203,"GM12878"
"42760","chr18",3453928,3454428,"TGIF1",1.5126,48.7605,0.0214,"GM12878"
"42761","chr18",3451042,3451701,"TGIF1",1.99,48.4387,0.0279,"GM12878"
"42762","chr18",3246792,3247909,"TGIF1",40.2291,6.996,0.0815,"GM12878"
"42763","chr18",3586693,3587193,"TGIF1",6.0573,14.118,0.0248,"GM12878"
"42764","chr18",3593594,3595067,"TGIF1",17.4207,16.7996,0.0848,"GM12878"
"42765","chr18",3261083,3262409,"TGIF1",16.1755,7.0596,0.0331,"GM12878"
"42766","chr18",3595234,3596216,"TGIF1",10.7815,12.7841,0.0399,"GM12878"
"42767","chr18",3448681,3449900,"TGIF1",5.0635,100,0.1466,"GM12878"
"42768","chr18",3447975,3448475,"TGIF1",2.8828,100,0.0835,"GM12878"
"42769","chr18",3851118,3851618,"DLGAP1",0.6416,100,0.0543,"GM12878"
"42770","chr18",2654285,2657169,"DLGAP1",21.5584,1.1591,0.0211,"GM12878"
"42771","chr18",3246792,3247909,"DLGAP1",40.2291,1.9933,0.0678,"GM12878"
"42772","chr18",3845108,3845608,"DLGAP1",0.4421,100,0.0374,"GM12878"
"42773","chr18",3261083,3262409,"DLGAP1",16.1755,2.8201,0.0386,"GM12878"
"42774","chr18",3595234,3596216,"DLGAP1",10.7815,2.6801,0.0244,"GM12878"
"42775","chr18",3246792,3247909,"DLGAP1-AS1",40.2291,9.1046,0.0488,"GM12878"
"42776","chr18",3604567,3605067,"DLGAP1-AS1",4.8413,47.7238,0.0308,"GM12878"
"42777","chr18",3586693,3587193,"DLGAP1-AS1",6.0573,100,0.0807,"GM12878"
"42778","chr18",3585677,3586660,"DLGAP1-AS1",4.7364,100,0.0631,"GM12878"
"42779","chr18",3593594,3595067,"DLGAP1-AS1",17.4207,100,0.232,"GM12878"
"42780","chr18",3261083,3262409,"DLGAP1-AS1",16.1755,16.548,0.0356,"GM12878"
"42781","chr18",3595234,3596216,"DLGAP1-AS1",10.7815,93.127,0.1337,"GM12878"
"42782","chr18",3596499,3597122,"DLGAP1-AS1",4.1625,93.3972,0.0518,"GM12878"
"42783","chr18",4259191,4259691,"DLGAP1-AS5",1.093,89.5843,0.0338,"GM12878"
"42784","chr18",4261436,4261936,"DLGAP1-AS5",1.1161,100,0.0385,"GM12878"
"42785","chr18",4260046,4260677,"DLGAP1-AS5",2.0736,100,0.0716,"GM12878"
"42786","chr18",4251700,4252943,"DLGAP1-AS5",2.7108,49.8594,0.0466,"GM12878"
"42787","chr18",4269939,4270439,"DLGAP1-AS5",1.8647,47.2352,0.0304,"GM12878"
"42788","chr18",4267481,4268142,"DLGAP1-AS5",1.417,100,0.0489,"GM12878"
"42789","chr18",4264120,4264851,"DLGAP1-AS5",1.7968,100,0.062,"GM12878"
"42790","chr18",4260829,4261329,"DLGAP1-AS5",1.4332,100,0.0495,"GM12878"
"42791","chr18",4256710,4257210,"DLGAP1-AS5",1.6009,89.958,0.0497,"GM12878"
"42792","chr18",4262000,4262500,"DLGAP1-AS5",1.0547,100,0.0364,"GM12878"
"42793","chr18",5295901,5296636,"LINC00526",6.4031,18.6869,0.051,"GM12878"
"42794","chr18",5237403,5238352,"LINC00526",10.5906,100,0.4513,"GM12878"
"42795","chr18",5294186,5295191,"LINC00526",5.35,29.0047,0.0661,"GM12878"
"42796","chr18",3246792,3247909,"LINC00526",40.2291,2.0113,0.0345,"GM12878"
"42797","chr18",5295901,5296636,"LINC00667",6.4031,18.6866,0.051,"GM12878"
"42798","chr18",5237403,5238352,"LINC00667",10.5906,100,0.4513,"GM12878"
"42799","chr18",5294186,5295191,"LINC00667",5.35,29.004,0.0661,"GM12878"
"42800","chr18",3246792,3247909,"LINC00667",40.2291,2.0113,0.0345,"GM12878"
"42801","chr18",5296781,5297281,"ZBTB14",1.8075,100,0.0779,"GM12878"
"42802","chr18",5295901,5296636,"ZBTB14",6.4031,100,0.2759,"GM12878"
"42803","chr18",5237403,5238352,"ZBTB14",10.5906,18.9087,0.0863,"GM12878"
"42804","chr18",5294186,5295191,"ZBTB14",5.35,56.4703,0.1302,"GM12878"
"42805","chr18",5309812,5310563,"ZBTB14",1.6718,43.2575,0.0312,"GM12878"
"42806","chr18",6413032,6413870,"L3MBTL4",1.1726,100,0.0655,"GM12878"
"42807","chr18",6412363,6412863,"L3MBTL4",0.8294,100,0.0464,"GM12878"
"42808","chr18",5974651,5975802,"L3MBTL4",10.9963,7.5473,0.0464,"GM12878"
"42809","chr18",6363189,6363689,"L3MBTL4",2.8177,19.0032,0.0299,"GM12878"
"42810","chr18",6414358,6415622,"L3MBTL4",4.585,100,0.2563,"GM12878"
"42811","chr18",6406994,6407494,"L3MBTL4",0.4854,100,0.0271,"GM12878"
"42812","chr18",6411199,6411699,"L3MBTL4",0.7735,100,0.0432,"GM12878"
"42813","chr18",7572780,7573565,"PTPRM",1.0516,100,0.1553,"GM12878"
"42814","chr18",8601176,8602444,"PTPRM",18.4681,0.9456,0.0258,"GM12878"
"42815","chr18",7571152,7571652,"PTPRM",0.2478,100,0.0366,"GM12878"
"42816","chr18",7567065,7567565,"PTPRM",0.1939,100,0.0286,"GM12878"
"42817","chr18",8609181,8609694,"RAB12",2.2939,100,0.0404,"GM12878"
"42818","chr18",8601176,8602444,"RAB12",18.4681,100,0.3249,"GM12878"
"42819","chr18",8607723,8608648,"RAB12",7.7922,100,0.1371,"GM12878"
"42820","chr18",8603879,8604616,"RAB12",6.6652,100,0.1172,"GM12878"
"42821","chr18",8610509,8611009,"RAB12",2.2625,52.0658,0.0207,"GM12878"
"42822","chr18",8605892,8606521,"RAB12",3.3113,100,0.0582,"GM12878"
"42823","chr18",9137437,9138234,"NDUFV2",8.1795,34.0449,0.0444,"GM12878"
"42824","chr18",9082440,9083648,"NDUFV2",4.8509,26.7563,0.0207,"GM12878"
"42825","chr18",9102155,9103479,"NDUFV2",14.2164,100,0.2265,"GM12878"
"42826","chr18",9061443,9062523,"NDUFV2",9.5176,13.2965,0.0202,"GM12878"
"42827","chr18",9094803,9096165,"NDUFV2",10.7642,100,0.1715,"GM12878"
"42828","chr18",9101637,9102137,"NDUFV2",2.7125,100,0.0432,"GM12878"
"42829","chr18",9116735,9117747,"NDUFV2",10.0376,46.6756,0.0746,"GM12878"
"42830","chr18",9066316,9067341,"NDUFV2",14.2247,16.1122,0.0365,"GM12878"
"42831","chr18",9136372,9137017,"NDUFV2",12.0311,34.0264,0.0652,"GM12878"
"42832","chr18",9137437,9138234,"NDUFV2-AS1",8.1795,100,0.1302,"GM12878"
"42833","chr18",9135673,9136173,"NDUFV2-AS1",2.2962,100,0.0366,"GM12878"
"42834","chr18",9102155,9103479,"NDUFV2-AS1",14.2164,35.2362,0.0798,"GM12878"
"42835","chr18",9094803,9096165,"NDUFV2-AS1",10.7642,22.7446,0.039,"GM12878"
"42836","chr18",9116735,9117747,"NDUFV2-AS1",10.0376,36.2842,0.058,"GM12878"
"42837","chr18",9066316,9067341,"NDUFV2-AS1",14.2247,17.9628,0.0407,"GM12878"
"42838","chr18",9136372,9137017,"NDUFV2-AS1",12.0311,100,0.1916,"GM12878"
"42839","chr18",9141779,9142592,"NDUFV2-AS1",3.99,89.8291,0.0571,"GM12878"
"42840","chr18",9143625,9144125,"NDUFV2-AS1",3.6354,90.0856,0.0521,"GM12878"
"42841","chr18",9137437,9138234,"ANKRD12",8.1795,100,0.1302,"GM12878"
"42842","chr18",9135673,9136173,"ANKRD12",2.2962,100,0.0366,"GM12878"
"42843","chr18",9102155,9103479,"ANKRD12",14.2164,35.2368,0.0798,"GM12878"
"42844","chr18",9094803,9096165,"ANKRD12",10.7642,22.7449,0.039,"GM12878"
"42845","chr18",9116735,9117747,"ANKRD12",10.0376,36.2851,0.058,"GM12878"
"42846","chr18",9066316,9067341,"ANKRD12",14.2247,17.963,0.0407,"GM12878"
"42847","chr18",9136372,9137017,"ANKRD12",12.0311,100,0.1916,"GM12878"
"42848","chr18",9141779,9142592,"ANKRD12",3.99,89.8238,0.0571,"GM12878"
"42849","chr18",9143625,9144125,"ANKRD12",3.6354,90.0811,0.0521,"GM12878"
"42850","chr18",9475099,9476100,"TWSG1",13.4941,18.0259,0.0649,"GM12878"
"42851","chr18",9334110,9335016,"TWSG1",3.6031,100,0.0961,"GM12878"
"42852","chr18",9102155,9103479,"TWSG1",14.2164,13.2555,0.0502,"GM12878"
"42853","chr18",9476107,9476862,"TWSG1",4.5497,18.0279,0.0219,"GM12878"
"42854","chr18",9335136,9335636,"TWSG1",2.1559,60.5472,0.0348,"GM12878"
"42855","chr18",10950137,10952619,"TWSG1",53.8201,1.3996,0.0201,"GM12878"
"42856","chr18",9061443,9062523,"TWSG1",9.5176,9.1825,0.0233,"GM12878"
"42857","chr18",9116735,9117747,"TWSG1",10.0376,8.5258,0.0228,"GM12878"
"42858","chr18",9066316,9067341,"TWSG1",14.2247,9.7005,0.0368,"GM12878"
"42859","chr18",9337826,9338326,"TWSG1",2.4886,60.9991,0.0405,"GM12878"
"42860","chr18",9340411,9341403,"TWSG1",1.6432,46.0596,0.0202,"GM12878"
"42861","chr18",9347975,9348767,"TWSG1",4.0795,37.6725,0.041,"GM12878"
"42862","chr18",9136372,9137017,"TWSG1",12.0311,6.7082,0.0215,"GM12878"
"42863","chr18",9353491,9353991,"TWSG1",4.7851,29.8545,0.0381,"GM12878"
"42864","chr18",9475099,9476100,"RALBP1",13.4941,100,0.3079,"GM12878"
"42865","chr18",9476107,9476862,"RALBP1",4.5497,100,0.1038,"GM12878"
"42866","chr18",9482251,9483113,"RALBP1",1.5815,100,0.0361,"GM12878"
"42867","chr18",9094803,9096165,"RALBP1",10.7642,8.5967,0.0211,"GM12878"
"42868","chr18",9066316,9067341,"RALBP1",14.2247,7.2194,0.0234,"GM12878"
"42869","chr18",9494693,9495193,"RALBP1",2.0948,48.5544,0.0232,"GM12878"
"42870","chr18",9136372,9137017,"RALBP1",12.0311,8.1058,0.0223,"GM12878"
"42871","chr18",9913508,9914207,"PPP4R1",11.0693,7.2077,0.0313,"GM12878"
"42872","chr18",9475099,9476100,"PPP4R1",13.4941,5.6274,0.0298,"GM12878"
"42873","chr18",9594702,9595545,"PPP4R1",2.244,43.6758,0.0384,"GM12878"
"42874","chr18",9102155,9103479,"PPP4R1",14.2164,5.9001,0.0329,"GM12878"
"42875","chr18",9711441,9711941,"PPP4R1",4.4119,14.0408,0.0243,"GM12878"
"42876","chr18",9614357,9615831,"PPP4R1",2.7225,52.7565,0.0563,"GM12878"
"42877","chr18",9066316,9067341,"PPP4R1",14.2247,4.0215,0.0224,"GM12878"
"42878","chr18",9710160,9711278,"PPP4R1",3.9922,14.0384,0.022,"GM12878"
"42879","chr18",9673210,9673710,"PPP4R1",5.3817,19.6185,0.0414,"GM12878"
"42880","chr18",9612170,9612670,"PPP4R1",1.0125,100,0.0397,"GM12878"
"42881","chr18",9612890,9613390,"PPP4R1",0.6454,100,0.0253,"GM12878"
"42882","chr18",9913508,9914207,"PPP4R1-AS1",11.0693,7.2077,0.0313,"GM12878"
"42883","chr18",9475099,9476100,"PPP4R1-AS1",13.4941,5.6275,0.0298,"GM12878"
"42884","chr18",9594702,9595545,"PPP4R1-AS1",2.244,43.6825,0.0385,"GM12878"
"42885","chr18",9102155,9103479,"PPP4R1-AS1",14.2164,5.9001,0.0329,"GM12878"
"42886","chr18",9711441,9711941,"PPP4R1-AS1",4.4119,14.0403,0.0243,"GM12878"
"42887","chr18",9614357,9615831,"PPP4R1-AS1",2.7225,52.7195,0.0563,"GM12878"
"42888","chr18",9066316,9067341,"PPP4R1-AS1",14.2247,4.0215,0.0224,"GM12878"
"42889","chr18",9710160,9711278,"PPP4R1-AS1",3.9922,14.0378,0.022,"GM12878"
"42890","chr18",9673210,9673710,"PPP4R1-AS1",5.3817,19.6174,0.0414,"GM12878"
"42891","chr18",9612170,9612670,"PPP4R1-AS1",1.0125,100,0.0397,"GM12878"
"42892","chr18",9612890,9613390,"PPP4R1-AS1",0.6454,100,0.0253,"GM12878"
"42893","chr18",9701665,9702355,"RAB31",1.1204,100,0.0378,"GM12878"
"42894","chr18",9475099,9476100,"RAB31",13.4941,4.3956,0.02,"GM12878"
"42895","chr18",8601176,8602444,"RAB31",18.4681,3.6589,0.0228,"GM12878"
"42896","chr18",9711441,9711941,"RAB31",4.4119,90.934,0.1352,"GM12878"
"42897","chr18",9707980,9708480,"RAB31",0.9576,100,0.0323,"GM12878"
"42898","chr18",9710160,9711278,"RAB31",3.9922,90.7228,0.1221,"GM12878"
"42899","chr18",9673210,9673710,"RAB31",5.3817,19.104,0.0347,"GM12878"
"42900","chr18",9708865,9709365,"RAB31",1.3105,100,0.0442,"GM12878"
"42901","chr18",9913508,9914207,"VAPA",11.0693,100,0.3651,"GM12878"
"42902","chr18",10950137,10952619,"VAPA",53.8201,1.421,0.0252,"GM12878"
"42903","chr18",10525503,10526657,"VAPA",9.8725,6.6986,0.0218,"GM12878"
"42904","chr18",9914837,9915494,"VAPA",4.2671,68.8574,0.0969,"GM12878"
"42905","chr18",9913508,9914207,"NAPG",11.0693,8.9805,0.0261,"GM12878"
"42906","chr18",10524972,10525472,"NAPG",0.9568,100,0.0251,"GM12878"
"42907","chr18",10482477,10483834,"NAPG",8.0626,15.7572,0.0333,"GM12878"
"42908","chr18",10530137,10530637,"NAPG",1.1876,100,0.0312,"GM12878"
"42909","chr18",10519998,10520498,"NAPG",1.457,99.2527,0.0379,"GM12878"
"42910","chr18",10950137,10952619,"NAPG",53.8201,4.5521,0.0643,"GM12878"
"42911","chr18",10525503,10526657,"NAPG",9.8725,100,0.259,"GM12878"
"42912","chr18",10529554,10530122,"NAPG",1.2295,100,0.0323,"GM12878"
"42913","chr18",10560054,10560890,"LOC101927410",4.8597,13.4952,0.0326,"GM12878"
"42914","chr18",10953482,10954170,"LOC101927410",10.5227,4.0386,0.0211,"GM12878"
"42915","chr18",10685451,10685951,"LOC101927410",3.2223,27.6852,0.0443,"GM12878"
"42916","chr18",10661263,10662182,"LOC101927410",0.9205,100,0.0457,"GM12878"
"42917","chr18",10950137,10952619,"LOC101927410",53.8201,4.038,0.1079,"GM12878"
"42918","chr18",10659067,10659567,"LOC101927410",0.5367,97.858,0.0261,"GM12878"
"42919","chr18",11149377,11150713,"LOC101927410",8.4062,5.4637,0.0228,"GM12878"
"42920","chr18",10660417,10660917,"LOC101927410",1.1149,100,0.0553,"GM12878"
"42921","chr18",10525503,10526657,"LOC101927410",9.8725,5.7826,0.0283,"GM12878"
"42922","chr18",10953482,10954170,"PIEZO2",10.5227,19.6104,0.0352,"GM12878"
"42923","chr18",11148512,11149012,"PIEZO2",2.5532,100,0.0436,"GM12878"
"42924","chr18",11143579,11144460,"PIEZO2",2.2308,100,0.0381,"GM12878"
"42925","chr18",10927905,10928572,"PIEZO2",11.1985,12.4897,0.0239,"GM12878"
"42926","chr18",11020074,11021906,"PIEZO2",8.6256,13.9473,0.0205,"GM12878"
"42927","chr18",10950137,10952619,"PIEZO2",53.8201,19.6149,0.1803,"GM12878"
"42928","chr18",11149377,11150713,"PIEZO2",8.4062,82.9821,0.1191,"GM12878"
"42929","chr18",10950137,10952619,"CHMP1B",53.8201,1.1649,0.0229,"GM12878"
"42930","chr18",12376168,12377736,"CHMP1B",24.9192,3.3593,0.0306,"GM12878"
"42931","chr18",11850043,11850543,"CHMP1B",0.646,100,0.0236,"GM12878"
"42932","chr18",11908113,11909047,"CHMP1B",10.7655,19.1803,0.0754,"GM12878"
"42933","chr18",11850714,11852139,"CHMP1B",11.234,100,0.4101,"GM12878"
"42934","chr18",12376168,12377736,"MPPE1",24.9192,3.6075,0.0322,"GM12878"
"42935","chr18",11908113,11909047,"MPPE1",10.7655,100,0.3855,"GM12878"
"42936","chr18",11909404,11910058,"MPPE1",1.9116,100,0.0685,"GM12878"
"42937","chr18",11850714,11852139,"MPPE1",11.234,16.5173,0.0664,"GM12878"
"42938","chr18",11906129,11906629,"MPPE1",0.6156,100,0.022,"GM12878"
"42939","chr18",10950137,10952619,"IMPA2",53.8201,1.5475,0.0292,"GM12878"
"42940","chr18",11982067,11982567,"IMPA2",1.2091,100,0.0424,"GM12878"
"42941","chr18",12376168,12377736,"IMPA2",24.9192,4.315,0.0377,"GM12878"
"42942","chr18",11980855,11981677,"IMPA2",4.4529,100,0.1563,"GM12878"
"42943","chr18",11908113,11909047,"IMPA2",10.7655,18.1976,0.0688,"GM12878"
"42944","chr18",11995363,11995863,"IMPA2",1.2487,48.0237,0.021,"GM12878"
"42945","chr18",11947185,11947685,"IMPA2",3.4627,26.5945,0.0323,"GM12878"
"42946","chr18",11850714,11852139,"IMPA2",11.234,12.6856,0.05,"GM12878"
"42947","chr18",11980185,11980685,"IMPA2",1.8837,100,0.0661,"GM12878"
"42948","chr18",12376168,12377736,"C18orf61",24.9192,6.1729,0.0753,"GM12878"
"42949","chr18",11908113,11909047,"C18orf61",10.7655,5.1176,0.027,"GM12878"
"42950","chr18",10628926,10629587,"C18orf61",2.5083,98.2124,0.1205,"GM12878"
"42951","chr18",12214237,12214924,"C18orf61",0.8184,55.8445,0.0224,"GM12878"
"42952","chr18",13576766,13578145,"C18orf61",19.0287,2.5209,0.0235,"GM12878"
"42953","chr18",12200035,12201028,"C18orf61",1.0259,100,0.0502,"GM12878"
"42954","chr18",10626616,10627116,"C18orf61",0.6982,98.2148,0.0335,"GM12878"
"42955","chr18",10950137,10952619,"TUBB6",53.8201,1.1163,0.0204,"GM12878"
"42956","chr18",12947413,12948841,"TUBB6",19.9369,3.3716,0.0228,"GM12878"
"42957","chr18",12308508,12309246,"TUBB6",3.4345,100,0.1164,"GM12878"
"42958","chr18",12317627,12318127,"TUBB6",1.8925,49.2288,0.0316,"GM12878"
"42959","chr18",12315187,12316096,"TUBB6",2.8395,49.0763,0.0472,"GM12878"
"42960","chr18",12376168,12377736,"TUBB6",24.9192,11.2273,0.0948,"GM12878"
"42961","chr18",12314332,12315016,"TUBB6",1.6865,100,0.0571,"GM12878"
"42962","chr18",12309607,12310107,"TUBB6",3.0087,100,0.1019,"GM12878"
"42963","chr18",12307808,12308320,"TUBB6",1.4623,100,0.0495,"GM12878"
"42964","chr18",12947413,12948841,"AFG3L2",19.9369,10.9849,0.0412,"GM12878"
