"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"63","SYNJ1","GH21F032818","chr21",32818718,32820539,0.38,5.41
"64","C21orf62","GH21F032818","chr21",32818718,32820539,0.38,0.4
"65","TSPEAR","GH21F044710","chr21",44707606,44707755,0.25,0.76
"66","SIM2","GH21F036883","chr21",36883511,36884841,0.65,10.17
"67","HLCS","GH21F036883","chr21",36883511,36884841,0.65,6.53
"68","ADAMTS1","GH21F026736","chr21",26736218,26736224,0.25,0.13
"69","CYYR1","GH21F026736","chr21",26736218,26736224,0.25,0.09
"70","MAP3K7CL","GH21F029159","chr21",29159401,29160800,0.62,14.25
"71","CCT8","GH21F029159","chr21",29159401,29160800,0.62,11.34
"72","BACH1","GH21F029159","chr21",29159401,29160800,0.62,5.37
"73","NRIP1","GH21F015198","chr21",15198504,15201008,0.69,11.42
"74","CLDN14","GH21F036477","chr21",36477185,36480574,1.02,16.39
"75","HSPA13","GH21F014581","chr21",14581904,14582384,0.52,0.07
"76","PCBP3","GH21F045724","chr21",45724404,45725115,0.25,26.17
"77","HUNK","GH21F031897","chr21",31897030,31902963,0.94,12.27
"78","RCAN1","GH21F034557","chr21",34557823,34559814,0.25,21.12
"79","TMPRSS3","GH21F042328","chr21",42328423,42334667,0.62,12.01
"80","TFF3","GH21F042328","chr21",42328423,42334667,0.62,6.09
"81","TFF1","GH21F042328","chr21",42328423,42334667,0.62,5.88
"82","TFF2","GH21F042328","chr21",42328423,42334667,0.62,0.34
"83","KRTAP27-1","GH21F029848","chr21",29848489,29848794,1.05,6.19
"84","KRTAP23-1","GH21F029848","chr21",29848489,29848794,1.05,5.52
"85","KRTAP25-1","GH21F029848","chr21",29848489,29848794,1.05,2.14
"86","GRIK1","GH21F029848","chr21",29848489,29848794,1.05,0.14
"87","CRYZL1","GH21F033847","chr21",33847997,33848146,0.25,0.07
"88","NRIP1","GH21F014866","chr21",14866387,14867199,0.7,4.51
"89","URB1","GH21F032297","chr21",32297848,32298799,0.81,8.57
"90","MRAP","GH21F032297","chr21",32297848,32298799,0.81,0.4
"91","DIP2A","GH21F046437","chr21",46437001,46437200,1.17,12.06
"92","COL18A1","GH21F045316","chr21",45316925,45331971,1.33,17.34
"93","POFUT2","GH21F045316","chr21",45316925,45331971,1.33,12.46
"94","TRPM2","GH21F045316","chr21",45316925,45331971,1.33,6.01
"95","SPATC1L","GH21F045316","chr21",45316925,45331971,1.33,5.31
"96","KCNE1","GH21F034601","chr21",34599363,34599593,0.56,11.88
"97","N6AMT1","GH21F028744","chr21",28744579,28746094,0.87,6.66
"98","USP16","GH21F028744","chr21",28744579,28746094,0.87,6.09
"99","LTN1","GH21F028744","chr21",28744579,28746094,0.87,4.11
"100","APP","GH21F026127","chr21",26127184,26128791,0.81,16.17
"101","ICOSLG","GH21F044217","chr21",44217962,44220947,1.12,11.34
"102","PWP2","GH21F044217","chr21",44217962,44220947,1.12,11.07
"103","TRPM2","GH21F044217","chr21",44217962,44220947,1.12,3.01
"104","TRAPPC10","GH21F044217","chr21",44217962,44220947,1.12,1.69
"105","TIAM1","GH21F031157","chr21",31157510,31161978,1.01,10.06
"106","RUNX1","GH21F035302","chr21",35302828,35303892,0.25,4.13
"107","IFNGR2","GH21F033359","chr21",33359802,33365199,1.79,33.41
"108","IFNAR2","GH21F033359","chr21",33359802,33365199,1.79,20.95
"109","IFNAR1","GH21F033359","chr21",33359802,33365199,1.79,19.02
"110","IL10RB","GH21F033359","chr21",33359802,33365199,1.79,11.47
"111","SON","GH21F033359","chr21",33359802,33365199,1.79,5.47
"112","GART","GH21F033359","chr21",33359802,33365199,1.79,4.96
"113","OLIG1","GH21F033359","chr21",33359802,33365199,1.79,2.03
"114","ICOSLG","GH21F044263","chr21",44263201,44264105,1.23,6.09
"115","AIRE","GH21F044263","chr21",44263201,44264105,1.23,5.9
"116","DNMT3L","GH21F044263","chr21",44263201,44264105,1.23,3.63
"117","KRTAP12-2","GH21F044263","chr21",44263201,44264105,1.23,2.83
"118","KRTAP10-6","GH21F044263","chr21",44263201,44264105,1.23,2.76
"119","KRTAP12-4","GH21F044263","chr21",44263201,44264105,1.23,2.59
"120","KRTAP12-1","GH21F044263","chr21",44263201,44264105,1.23,2.48
"121","KRTAP10-11","GH21F044263","chr21",44263201,44264105,1.23,2.44
"122","KRTAP10-12","GH21F044263","chr21",44263201,44264105,1.23,2.15
"123","KRTAP10-8","GH21F044263","chr21",44263201,44264105,1.23,1.63
"124","RUNX1","GH21F035974","chr21",35974943,35975092,0.25,0.29
"125","SCAF4","GH21F031342","chr21",31342367,31344875,1.36,1.31
"126","AGPAT3","GH21F043940","chr21",43940740,43940889,1.07,13.26
"127","TMPRSS2","GH21F041482","chr21",41482354,41482503,0.25,0.23
"128","MORC3","GH21F035592","chr21",35592802,35593600,0.92,26.12
"129","SETD4","GH21F035592","chr21",35592802,35593600,0.92,12.52
"130","RUNX1","GH21F035592","chr21",35592802,35593600,0.92,10.03
"131","LTN1","GH21F029313","chr21",29313402,29318799,1.09,10.6
"132","MAP3K7CL","GH21F029313","chr21",29313402,29318799,1.09,5.77
"133","SLC37A1","GH21F042417","chr21",42417501,42417871,0.38,0.17
"134","RUNX1","GH21F035987","chr21",35987413,35988139,0.46,0.34
"135","BRWD1","GH21F038906","chr21",38906602,38916258,1,23.75
"136","HMGN1","GH21F038906","chr21",38906602,38916258,1,23.43
"137","COL6A1","GH21F046035","chr21",46035486,46040663,1.02,8.75
"138","PCBP3","GH21F046035","chr21",46035486,46040663,1.02,5.28
"139","GABPA","GH21F025732","chr21",25732462,25737935,0.67,24.05
"140","MRPL39","GH21F025732","chr21",25732462,25737935,0.67,8.66
"141","PWP2","GH21F043920","chr21",43920024,43926346,1.25,10.91
"142","AGPAT3","GH21F043920","chr21",43920024,43926346,1.25,6.12
"143","CSTB","GH21F043920","chr21",43920024,43926346,1.25,5.9
"144","COL6A1","GH21F045871","chr21",45871844,45872094,0.4,7.31
"145","RUNX1","GH21F035527","chr21",35527402,35531199,0.91,2.27
"146","APP","GH21F026120","chr21",26120801,26121484,0.77,5.69
"147","OLIG1","GH21F033127","chr21",33127001,33127704,0.92,15.94
"148","COL6A1","GH21F045957","chr21",45957948,45958854,1.22,6.26
"149","YBEY","GH21F046293","chr21",46293111,46298443,1.29,46.46
"150","MCM3AP","GH21F046293","chr21",46293111,46298443,1.29,32.42
"151","SPATC1L","GH21F046293","chr21",46293111,46298443,1.29,17.58
"152","DIP2A","GH21F046293","chr21",46293111,46298443,1.29,10.37
"153","S100B","GH21F046293","chr21",46293111,46298443,1.29,8.4
"154","C21orf58","GH21F046293","chr21",46293111,46298443,1.29,0.29
"155","BACH1","GH21F029426","chr21",29426280,29426428,0.58,1.24
"156","ADARB1","GH21F045016","chr21",45015496,45015608,0.38,11.48
"157","SIM2","GH21F036705","chr21",36705311,36706650,1.02,3.13
"158","RIPPLY3","GH21F036705","chr21",36705311,36706650,1.02,1.31
"159","CBSL","GH21F006368","chr21",6368337,6374599,0.25,0.14
"160","DYRK1A","GH21F037349","chr21",37349315,37350365,0.81,0.34
"161","MORC3","GH21F036437","chr21",36437001,36438515,1.48,5.88
"162","DYRK1A","GH21F037417","chr21",37417001,37418200,0.25,4.69
"163","KCNE1","GH21F034982","chr21",34982355,34990599,1.37,5.75
"164","RUNX1","GH21F035664","chr21",35664947,35664972,0.46,9.61
"165","PKNOX1","GH21F042983","chr21",42983201,42983600,0.25,12.38
"166","USP25","GH21F015827","chr21",15826929,15827711,0.67,23.43
"167","IFNAR1","GH21F033848","chr21",33848657,33848792,0.46,4.5
"168","CRYZL1","GH21F033848","chr21",33848657,33848792,0.46,0.07
"169","SLC37A1","GH21F042531","chr21",42531731,42536773,1.2,33.63
"170","RSPH1","GH21F042531","chr21",42531731,42536773,1.2,12.79
"171","TFF2","GH21F042531","chr21",42531731,42536773,1.2,10.7
"172","ABCG1","GH21F042531","chr21",42531731,42536773,1.2,7.69
"173","PKNOX1","GH21F042531","chr21",42531731,42536773,1.2,2.09
"174","PDXK","GH21F043697","chr21",43697880,43698009,0.52,15.93
"175","WDR4","GH21F043697","chr21",43697880,43698009,0.52,10.83
"176","U2AF1","GH21F043697","chr21",43697880,43698009,0.52,10.42
"177","ABCG1","GH21F042160","chr21",42160401,42160600,0.25,13.02
"178","TFF3","GH21F042160","chr21",42160401,42160600,0.25,11.74
"179","TFF2","GH21F042160","chr21",42160401,42160600,0.25,10.81
"180","KCNJ15","GH21F038342","chr21",38342959,38344448,1.19,5.43
"181","ERG","GH21F038342","chr21",38342959,38344448,1.19,2.76
"182","PWP2","GH21F044112","chr21",44112180,44112772,0.56,23.69
"183","DSCAM","GH21F040185","chr21",40185685,40188046,0.25,36.63
"184","APP","GH21F025966","chr21",25966607,25969106,1.34,11.16
"185","GABPA","GH21F025966","chr21",25966607,25969106,1.34,10.26
"186","TMEM50B","GH21F033539","chr21",33539742,33546273,0.38,23.04
"187","DNAJC28","GH21F033539","chr21",33539742,33546273,0.38,11.98
"188","GART","GH21F033539","chr21",33539742,33546273,0.38,0.76
"189","SON","GH21F033539","chr21",33539742,33546273,0.38,0.76
"190","TIAM1","GH21F031253","chr21",31253098,31253504,0.38,10.38
"191","LIPI","GH21F014026","chr21",14026720,14028950,0.25,4.59
"192","ERG","GH21F038733","chr21",38733517,38737025,0.71,10.92
"193","KCNJ6","GH21F038733","chr21",38733517,38737025,0.71,4.53
"194","KCNE1","GH21F034967","chr21",34967202,34971199,1.32,7.21
"195","CLIC6","GH21F034967","chr21",34967202,34971199,1.32,4.75
"196","PCP4","GH21F039808","chr21",39806094,39806243,0.25,10.01
"197","OLIG1","GH21F033043","chr21",33042913,33043142,0.25,17.89
"198","COL6A1","GH21F045923","chr21",45923287,45923436,0.25,7.83
"199","C2CD2","GH21F041897","chr21",41897892,41898141,0.59,10.99
"200","UMODL1","GH21F041897","chr21",41897892,41898141,0.59,10.92
"201","ZBTB21","GH21F041897","chr21",41897892,41898141,0.59,10.63
"202","HSF2BP","GH21F043625","chr21",43625913,43627732,0.25,23.03
"203","RRP1B","GH21F043625","chr21",43625913,43627732,0.25,11.22
"204","PDXK","GH21F043625","chr21",43625913,43627732,0.25,11.13
"205","SIK1","GH21F043625","chr21",43625913,43627732,0.25,10.07
"206","SIK1","GH21F043413","chr21",43413421,43416440,0.25,0.36
"207","PCBP3","GH21F045766","chr21",45766926,45769852,0.5,15.16
"208","ICOSLG","GH21F044202","chr21",44201788,44209199,1.37,13.73
"209","AIRE","GH21F044202","chr21",44201788,44209199,1.37,7.11
"210","TRPM2","GH21F044202","chr21",44201788,44209199,1.37,2.38
"211","TRAPPC10","GH21F044202","chr21",44201788,44209199,1.37,2.14
"212","CBS","GH21F042980","chr21",42980801,42982200,0.52,13.9
"213","PKNOX1","GH21F042980","chr21",42980801,42982200,0.52,0.4
"214","USP25","GH21F015775","chr21",15775347,15777600,1.32,19.73
"215","MORC3","GH21F036349","chr21",36349781,36351525,0.25,4.81
"216","SLC37A1","GH21F042590","chr21",42590601,42594212,1.51,14.32
"217","PRDM15","GH21F042590","chr21",42590601,42594212,1.51,13.74
"218","U2AF1","GH21F042590","chr21",42590601,42594212,1.51,9.96
"219","TFF2","GH21F042590","chr21",42590601,42594212,1.51,9.88
"220","NDUFV3","GH21F042590","chr21",42590601,42594212,1.51,4.64
"221","MAP3K7CL","GH21F029346","chr21",29346402,29352698,0.99,6.18
"222","LTN1","GH21F029346","chr21",29346402,29352698,0.99,5.76
"223","RCAN1","GH21F034534","chr21",34534001,34535600,1.02,18.25
"224","CLIC6","GH21F034534","chr21",34534001,34535600,1.02,5.32
"225","TMEM50B","GH21F033618","chr21",33618390,33618798,0.25,7.45
"226","ITSN1","GH21F033618","chr21",33618390,33618798,0.25,0.31
"227","DONSON","GH21F033618","chr21",33618390,33618798,0.25,0.29
"228","PCBP3","GH21F045885","chr21",45885202,45888303,1.45,16.29
"229","COL6A1","GH21F045885","chr21",45885202,45888303,1.45,8.13
"230","DIP2A","GH21F045885","chr21",45885202,45888303,1.45,3.9
"231","DSCAM","GH21F040842","chr21",40841601,40842265,1.19,0.4
"232","HLCS","GH21F036994","chr21",36994601,36994770,0.38,38.69
"233","PIGP","GH21F036994","chr21",36994601,36994770,0.38,10.79
"234","TTC3","GH21F036994","chr21",36994601,36994770,0.38,10.79
"235","RIPPLY3","GH21F036994","chr21",36994601,36994770,0.38,0.36
"236","WDR4","GH21F043788","chr21",43788580,43790931,0.59,15.87
"237","U2AF1","GH21F043788","chr21",43788580,43790931,0.59,12.69
"238","LRRC3","GH21F043788","chr21",43788580,43790931,0.59,10.33
"239","RRP1","GH21F043788","chr21",43788580,43790931,0.59,8.97
"240","URB1","GH21F032423","chr21",32423067,32424991,0.73,17.47
"241","TCP10L","GH21F032423","chr21",32423067,32424991,0.73,11.41
"242","EVA1C","GH21F032423","chr21",32423067,32424991,0.73,7.78
"243","COL18A1","GH21F045435","chr21",45435402,45436999,0.38,24.23
"244","KCNJ6","GH21F037762","chr21",37762077,37764327,1.31,17.18
"245","TMEM50B","GH21F033576","chr21",33576895,33577044,0.69,10.75
"246","DONSON","GH21F033576","chr21",33576895,33577044,0.69,0.36
"247","IFNGR2","GH21F033007","chr21",33007401,33008492,2.42,11.96
"248","IFNAR2","GH21F033007","chr21",33007401,33008492,2.42,8.34
"249","IL10RB","GH21F033007","chr21",33007401,33008492,2.42,7.67
"250","IFNAR1","GH21F033007","chr21",33007401,33008492,2.42,3.55
"251","SYNJ1","GH21F033007","chr21",33007401,33008492,2.42,2.12
"252","OLIG2","GH21F033007","chr21",33007401,33008492,2.42,1.93
"253","OLIG1","GH21F033007","chr21",33007401,33008492,2.42,1.66
"254","EVA1C","GH21F032451","chr21",32450401,32452084,0.5,11.25
"255","TCP10L","GH21F032451","chr21",32450401,32452084,0.5,10.85
"256","MIS18A","GH21F032099","chr21",32099929,32103198,0.46,10.61
"257","EVA1C","GH21F031871","chr21",31871906,31876104,0.67,12.56
"258","HUNK","GH21F031871","chr21",31871906,31876104,0.67,5.33
"259","EVA1C","GH21F033399","chr21",33399595,33399744,0.25,12.55
"260","IFNAR2","GH21F033399","chr21",33399595,33399744,0.25,10.83
"261","DNAJC28","GH21F033399","chr21",33399595,33399744,0.25,10.01
"262","IFNGR2","GH21F033399","chr21",33399595,33399744,0.25,0.76
"263","TFF2","GH21F042394","chr21",42394519,42397413,1.18,10.91
"264","TMPRSS3","GH21F042394","chr21",42394519,42397413,1.18,5.97
"265","TFF1","GH21F042394","chr21",42394519,42397413,1.18,0.29
"266","SLC19A1","GH21F045529","chr21",45527707,45527896,0.38,0.25
"267","CYYR1","GH21F026469","chr21",26469902,26470071,0.25,0.14
"268","NDUFV3","GH21F042811","chr21",42811854,42813492,0.77,7.97
"269","WDR4","GH21F042811","chr21",42811854,42813492,0.77,7.78
"270","BACE2","GH21F041212","chr21",41212934,41213594,0.25,4.99
"271","PDXK","GH21F043347","chr21",43347601,43349800,1,1.97
"272","UMODL1","GH21F042423","chr21",42423016,42426576,1.66,14.18
"273","TMPRSS3","GH21F042423","chr21",42423016,42426576,1.66,12.73
"274","TFF1","GH21F042423","chr21",42423016,42426576,1.66,12.65
"275","TFF3","GH21F042423","chr21",42423016,42426576,1.66,12.08
"276","TFF2","GH21F042423","chr21",42423016,42426576,1.66,11.47
"277","ZBTB21","GH21F042423","chr21",42423016,42426576,1.66,7.81
"278","ABCG1","GH21F042423","chr21",42423016,42426576,1.66,7.48
"279","UBASH3A","GH21F042423","chr21",42423016,42426576,1.66,4.39
"280","C2CD2","GH21F042423","chr21",42423016,42426576,1.66,3.83
"281","SLC37A1","GH21F042423","chr21",42423016,42426576,1.66,0.18
"282","MX1","GH21F041519","chr21",41519022,41522437,0.62,10.21
"283","FAM3B","GH21F041519","chr21",41519022,41522437,0.62,5.46
"284","TMPRSS2","GH21F041519","chr21",41519022,41522437,0.62,5.2
"285","TCP10L","GH21F032560","chr21",32560831,32560980,0.76,18.88
"286","URB1","GH21F032560","chr21",32560831,32560980,0.76,10.89
"287","EVA1C","GH21F032560","chr21",32560831,32560980,0.76,10.74
"288","AGPAT3","GH21F043863","chr21",43863740,43869146,0.5,0.76
"289","KCNJ15","GH21F038247","chr21",38247479,38248010,0.29,6.54
"290","EVA1C","GH21F032461","chr21",32461169,32465481,0.78,11.34
"291","URB1","GH21F032461","chr21",32461169,32465481,0.78,10.17
"292","U2AF1","GH21F043042","chr21",43041418,43041541,0.93,11.61
"293","CBS","GH21F043042","chr21",43041418,43041541,0.93,0.25
"294","MX2","GH21F041283","chr21",41283334,41283503,0.38,11.44
"295","MX1","GH21F041283","chr21",41283334,41283503,0.38,10.57
"296","FAM3B","GH21F041283","chr21",41283334,41283503,0.38,0.31
"297","TIAM1","GH21F031442","chr21",31442468,31442617,0.56,10.82
"298","DSCAM","GH21F040844","chr21",40844272,40846547,1.16,19.89
"299","GABPA","GH21F025658","chr21",25658569,25658718,0.38,10.31
"300","URB1","GH21F031658","chr21",31658378,31661263,0.56,10.45
"301","MIS18A","GH21F031658","chr21",31658378,31661263,0.56,10.34
"302","SOD1","GH21F031658","chr21",31658378,31661263,0.56,5.48
"303","PRDM15","GH21F042226","chr21",42226142,42239799,1.36,55.86
"304","WDR4","GH21F042226","chr21",42226142,42239799,1.36,50.92
"305","U2AF1","GH21F042226","chr21",42226142,42239799,1.36,41.22
"306","ABCG1","GH21F042226","chr21",42226142,42239799,1.36,35.22
"307","UMODL1","GH21F042226","chr21",42226142,42239799,1.36,25.4
"308","ZBTB21","GH21F042226","chr21",42226142,42239799,1.36,14.31
"309","TFF2","GH21F042226","chr21",42226142,42239799,1.36,11
"310","C2CD2","GH21F042226","chr21",42226142,42239799,1.36,5.24
"311","UBASH3A","GH21F042226","chr21",42226142,42239799,1.36,3.3
"312","MX2","GH21F041280","chr21",41280333,41281128,0.25,11.43
"313","MX1","GH21F041280","chr21",41280333,41281128,0.25,10.66
"314","BACE2","GH21F041280","chr21",41280333,41281128,0.25,5.32
"315","FAM3B","GH21F041280","chr21",41280333,41281128,0.25,0.31
"316","PRDM15","GH21F041952","chr21",41952130,41959857,1.27,23.97
"317","C2CD2","GH21F041952","chr21",41952130,41959857,1.27,15.42
"318","ZBTB21","GH21F041952","chr21",41952130,41959857,1.27,11.51
"319","UMODL1","GH21F041952","chr21",41952130,41959857,1.27,10.61
"320","WDR4","GH21F041952","chr21",41952130,41959857,1.27,9.7
"321","WDR4","GH21F042892","chr21",42892181,42894327,0.25,25.31
"322","NDUFV3","GH21F042892","chr21",42892181,42894327,0.25,14.8
"323","U2AF1","GH21F042892","chr21",42892181,42894327,0.25,10.84
"324","KCNJ6","GH21F037665","chr21",37665022,37665969,0.25,5.12
"325","APP","GH21F026115","chr21",26115201,26119800,0.77,19.8
"326","AGPAT3","GH21F043839","chr21",43839040,43839129,0.52,12.62
"327","RRP1","GH21F043839","chr21",43839040,43839129,0.52,12.38
"328","PDXK","GH21F043839","chr21",43839040,43839129,0.52,10.78
"329","PRDM15","GH21F041921","chr21",41921001,41922400,0.77,11.95
"330","C2CD2","GH21F041921","chr21",41921001,41922400,0.77,11.36
"331","TFF2","GH21F042537","chr21",42537491,42537640,0.73,10.7
"332","BACE2","GH21F041206","chr21",41206967,41208498,1.01,19.56
"333","SAMSN1","GH21F014567","chr21",14567002,14568799,1.63,15.08
"334","NRIP1","GH21F014567","chr21",14567002,14568799,1.63,3.85
"335","HSPA13","GH21F014567","chr21",14567002,14568799,1.63,2.37
"336","ETS2","GH21F038830","chr21",38830725,38832999,1.2,36.1
"337","HMGN1","GH21F038830","chr21",38830725,38832999,1.2,12.27
"338","ERG","GH21F038830","chr21",38830725,38832999,1.2,11.13
"339","CCT8","GH21F029174","chr21",29174574,29177209,0.94,8.49
"340","BACH1","GH21F029174","chr21",29174574,29177209,0.94,6.6
"341","MAP3K7CL","GH21F029174","chr21",29174574,29177209,0.94,6.56
"342","SOD1","GH21F031712","chr21",31712201,31712600,0.25,11.87
"343","URB1","GH21F031712","chr21",31712201,31712600,0.25,10.45
"344","MIS18A","GH21F031712","chr21",31712201,31712600,0.25,10.34
"345","SCAF4","GH21F031712","chr21",31712201,31712600,0.25,0.34
"346","LIPI","GH21F014115","chr21",14115757,14116895,1.18,0.14
"347","DONSON","GH21F033605","chr21",33605875,33606044,0.59,0.34
"348","ITSN1","GH21F033605","chr21",33605875,33606044,0.59,0.25
"349","IL10RB","GH21F033234","chr21",33234463,33235602,1.01,13.19
"350","IFNAR2","GH21F033234","chr21",33234463,33235602,1.01,5.77
"351","ADAMTS5","GH21F027024","chr21",27024068,27025487,0.56,4.95
"352","TFF2","GH21F042670","chr21",42670997,42671200,1.23,10.08
"353","SAMSN1","GH21F014600","chr21",14600140,14600362,0.87,0.34
"354","KCNE1","GH21F034623","chr21",34623201,34623600,0.59,10.36
"355","RCAN1","GH21F034623","chr21",34623201,34623600,0.59,5.99
"356","IGSF5","GH21F039741","chr21",39741711,39743247,0.52,20.99
"357","PCP4","GH21F039741","chr21",39741711,39743247,0.52,0.11
"358","PDXK","GH21F043450","chr21",43450086,43452729,0.25,5.86
"359","AIRE","GH21F044283","chr21",44283401,44283600,0.52,0.76
"360","DNMT3L","GH21F044283","chr21",44283401,44283600,0.52,0.34
"361","PCP4","GH21F039806","chr21",39806086,39806090,0.27,0.19
"362","ADAMTS1","GH21F026835","chr21",26834856,26836111,0.52,0.4
"363","CYYR1","GH21F026835","chr21",26834856,26836111,0.52,0.06
"364","SLC19A1","GH21F045527","chr21",45527995,45529792,0.25,6.03
"365","KCNJ15","GH21F038305","chr21",38305739,38309141,1.28,5.85
"366","CBSL","GH21F006436","chr21",6436202,6439399,0.25,0.27
"367","PRDM15","GH21F041785","chr21",41785502,41787784,1.11,6.11
"368","CLIC6","GH21F034695","chr21",34695902,34696051,0.25,0.29
"369","NDUFV3","GH21F042807","chr21",42807907,42808706,0.38,19.01
"370","TFF2","GH21F042807","chr21",42807907,42808706,0.38,9.45
"371","KCNJ6","GH21F037700","chr21",37700798,37700947,0.25,10.6
"372","MAP3K7CL","GH21F029148","chr21",29148199,29150615,0.63,7.41
"373","BACH1","GH21F029148","chr21",29148199,29150615,0.63,5.35
"374","CCT8","GH21F029148","chr21",29148199,29150615,0.63,5.16
"375","SLC19A1","GH21F045570","chr21",45570307,45572361,0.38,4.83
"376","CCT8","GH21F029161","chr21",29161001,29161400,0.52,8.71
"377","HLCS","GH21F036880","chr21",36880651,36882158,0.46,12.51
"378","CYYR1","GH21F026490","chr21",26490606,26491511,0.56,10.9
"379","PRDM15","GH21F042455","chr21",42455801,42457114,1.3,16.21
"380","WDR4","GH21F042455","chr21",42455801,42457114,1.3,15.89
"381","U2AF1","GH21F042455","chr21",42455801,42457114,1.3,12.69
"382","SLC37A1","GH21F042455","chr21",42455801,42457114,1.3,12.17
"383","RSPH1","GH21F042455","chr21",42455801,42457114,1.3,12.17
"384","TFF3","GH21F042455","chr21",42455801,42457114,1.3,11.3
"385","TFF2","GH21F042455","chr21",42455801,42457114,1.3,10.55
"386","B3GALT5","GH21F039736","chr21",39736799,39738979,0.67,10.35
"387","PCP4","GH21F039736","chr21",39736799,39738979,0.67,0.11
