"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"67","TMEM190","GH19F055347","chr19",55347859,55349632,0.38,12.04
"68","TMEM238","GH19F055347","chr19",55347859,55349632,0.38,11.82
"69","RPL28","GH19F055347","chr19",55347859,55349632,0.38,11.82
"70","BRSK1","GH19F055347","chr19",55347859,55349632,0.38,11.46
"71","HSPBP1","GH19F055347","chr19",55347859,55349632,0.38,11.46
"72","PPP6R1","GH19F055347","chr19",55347859,55349632,0.38,11.42
"73","UBE2S","GH19F055347","chr19",55347859,55349632,0.38,11.11
"74","KMT5C","GH19F055347","chr19",55347859,55349632,0.38,5.59
"75","CAPS","GH19F005880","chr19",5880048,5881343,0.94,23.13
"76","NDUFA11","GH19F005880","chr19",5880048,5881343,0.94,19.49
"77","FUT5","GH19F005880","chr19",5880048,5881343,0.94,0.36
"78","ATP1A3","GH19F041989","chr19",41989762,41990078,0.34,12.27
"79","TMEM145","GH19F041989","chr19",41989762,41990078,0.34,10.6
"80","GRIK5","GH19F041989","chr19",41989762,41990078,0.34,3.07
"81","MEGF8","GH19F041989","chr19",41989762,41990078,0.34,1.63
"82","RABAC1","GH19F041989","chr19",41989762,41990078,0.34,0.27
"83","SLC25A42","GH19F019094","chr19",19094135,19097871,0.99,20.77
"84","TMEM161A","GH19F019094","chr19",19094135,19097871,0.99,16.35
"85","MEF2B","GH19F019094","chr19",19094135,19097871,0.99,10.81
"86","BORCS8","GH19F019094","chr19",19094135,19097871,0.99,10.77
"87","BORCS8-MEF2B","GH19F019094","chr19",19094135,19097871,0.99,10.77
"88","RFXANK","GH19F019094","chr19",19094135,19097871,0.99,10.77
"89","ZNF253","GH19F019094","chr19",19094135,19097871,0.99,9.77
"90","ARMC6","GH19F019094","chr19",19094135,19097871,0.99,4.97
"91","MEGF8","GH19F042140","chr19",42140229,42140378,0.65,12.03
"92","POU2F2","GH19F042140","chr19",42140229,42140378,0.65,11.14
"93","ZNF526","GH19F042140","chr19",42140229,42140378,0.65,10.86
"94","DEDD2","GH19F042140","chr19",42140229,42140378,0.65,10.86
"95","KANK2","GH19F011188","chr19",11188533,11192558,0.87,19.87
"96","DOCK6","GH19F011188","chr19",11188533,11192558,0.87,4.51
"97","CERS4","GH19F008238","chr19",8238201,8238401,0.98,0.27
"98","ZNF557","GH19F007415","chr19",7415080,7416500,0.98,17.81
"99","XAB2","GH19F007415","chr19",7415080,7416500,0.98,17.22
"100","ELAVL1","GH19F007415","chr19",7415080,7416500,0.98,13.06
"101","ARHGEF18","GH19F007415","chr19",7415080,7416500,0.98,6.9
"102","RHPN2","GH19F033022","chr19",33022005,33023574,0.46,7.34
"103","GPATCH1","GH19F033022","chr19",33022005,33023574,0.46,5.44
"104","KLC3","GH19F045311","chr19",45311590,45312063,0.94,12.72
"105","EXOC3L2","GH19F045311","chr19",45311590,45312063,0.94,11.45
"106","MARK4","GH19F045311","chr19",45311590,45312063,0.94,10.83
"107","CD3EAP","GH19F045311","chr19",45311590,45312063,0.94,10.48
"108","PPP1R13L","GH19F045311","chr19",45311590,45312063,0.94,10.48
"109","CKM","GH19F045311","chr19",45311590,45312063,0.94,0.36
"110","GRIK5","GH19F042087","chr19",42087566,42089799,0.99,12.57
"111","POU2F2","GH19F042087","chr19",42087566,42089799,0.99,11.87
"112","ATP1A3","GH19F042087","chr19",42087566,42089799,0.99,11.3
"113","CNFN","GH19F042087","chr19",42087566,42089799,0.99,9.49
"114","TMEM205","GH19F011369","chr19",11369725,11369854,0.25,12.63
"115","RAB3D","GH19F011369","chr19",11369725,11369854,0.25,12.63
"116","CCDC159","GH19F011369","chr19",11369725,11369854,0.25,12.6
"117","TSPAN16","GH19F011369","chr19",11369725,11369854,0.25,12.09
"118","SWSAP1","GH19F011369","chr19",11369725,11369854,0.25,0.76
"119","PLPPR2","GH19F011369","chr19",11369725,11369854,0.25,0.36
"120","AKAP8","GH19F015245","chr19",15245861,15254456,1.18,30.06
"121","AKAP8L","GH19F015245","chr19",15245861,15254456,1.18,11.26
"122","OR7C1","GH19F015245","chr19",15245861,15254456,1.18,9.45
"123","LINC01862","GH19F008649","chr19",8649602,8650799,0.25,0.34
"124","USE1","GH19F017209","chr19",17209501,17210514,0.79,5.67
"125","VSIG10L","GH19F051370","chr19",51370248,51376452,0.9,5.82
"126","NKG7","GH19F051370","chr19",51370248,51376452,0.9,0.76
"127","LIM2","GH19F051370","chr19",51370248,51376452,0.9,0.36
"128","U2AF2","GH19F055653","chr19",55652375,55652544,0.52,0.76
"129","SELENOW","GH19F047756","chr19",47756780,47759118,0.25,39.06
"130","ZC3H4","GH19F047756","chr19",47756780,47759118,0.25,10.23
"131","SIGLEC6","GH19F051564","chr19",51564801,51565866,1.5,17.42
"132","ZNF175","GH19F051564","chr19",51564801,51565866,1.5,14.53
"133","SIGLEC14","GH19F051564","chr19",51564801,51565866,1.5,5.09
"134","CD33","GH19F051564","chr19",51564801,51565866,1.5,2.4
"135","SIGLEC8","GH19F051564","chr19",51564801,51565866,1.5,2.33
"136","SIGLEC12","GH19F051564","chr19",51564801,51565866,1.5,2
"137","SIGLEC7","GH19F051564","chr19",51564801,51565866,1.5,1.41
"138","PTPRH","GH19F055208","chr19",55208864,55211392,0.25,0.76
"139","ZNF611","GH19F052740","chr19",52740975,52743138,1.12,0.4
"140","VASP","GH19F045548","chr19",45547001,45547400,0.59,0.24
"141","UPF1","GH19F018775","chr19",18775602,18777113,0.25,12.29
"142","COMP","GH19F018775","chr19",18775602,18777113,0.25,9.54
"143","ZBTB45","GH19F058339","chr19",58339295,58339384,0.25,11.24
"144","ZNF324B","GH19F058339","chr19",58339295,58339384,0.25,11.09
"145","ZNF446","GH19F058339","chr19",58339295,58339384,0.25,11.08
"146","CCNE1","GH19F029835","chr19",29835074,29835223,0.38,12.21
"147","SIN3B","GH19F016871","chr19",16871198,16873379,0.38,8.25
"148","XAB2","GH19F006717","chr19",6717530,6717751,0.25,38.44
"149","MBD3L5","GH19F006717","chr19",6717530,6717751,0.25,16.19
"150","MBD3L3","GH19F006717","chr19",6717530,6717751,0.25,16.19
"151","ACSBG2","GH19F006717","chr19",6717530,6717751,0.25,14.4
"152","GPR108","GH19F006717","chr19",6717530,6717751,0.25,12.75
"153","ALKBH7","GH19F006717","chr19",6717530,6717751,0.25,11.03
"154","ZNF557","GH19F006717","chr19",6717530,6717751,0.25,10.96
"155","CLPP","GH19F006717","chr19",6717530,6717751,0.25,9.7
"156","C19orf53","GH19F013787","chr19",13787064,13791056,0.62,16.01
"157","MRI1","GH19F013787","chr19",13787064,13791056,0.62,9.28
"158","B3GNT3","GH19F017794","chr19",17794006,17799806,1.02,26.89
"159","SIN3B","GH19F017794","chr19",17794006,17799806,1.02,17.26
"160","MVB12A","GH19F017794","chr19",17794006,17799806,1.02,13.52
"161","COLGALT1","GH19F017794","chr19",17794006,17799806,1.02,11.33
"162","PLVAP","GH19F017794","chr19",17794006,17799806,1.02,10.05
"163","KXD1","GH19F017794","chr19",17794006,17799806,1.02,9.97
"164","INSL3","GH19F017794","chr19",17794006,17799806,1.02,0.31
"165","NDUFA13","GH19F019542","chr19",19542401,19543000,0.25,36.55
"166","CILP2","GH19F019542","chr19",19542401,19543000,0.25,0.76
"167","ZNF524","GH19F055599","chr19",55598195,55598404,0.69,0.76
"168","ZNF579","GH19F055599","chr19",55598195,55598404,0.69,0.34
"169","ZNF155","GH19F044624","chr19",44624925,44627905,1.19,17.54
"170","ZNF180","GH19F044624","chr19",44624925,44627905,1.19,16.14
"171","ZNF234","GH19F044624","chr19",44624925,44627905,1.19,15.98
"172","ZNF224","GH19F044624","chr19",44624925,44627905,1.19,15.91
"173","ZNF45","GH19F044624","chr19",44624925,44627905,1.19,15.37
"174","ZNF284","GH19F044624","chr19",44624925,44627905,1.19,12.35
"175","PVR","GH19F044624","chr19",44624925,44627905,1.19,11.47
"176","ZNF225","GH19F044624","chr19",44624925,44627905,1.19,10.42
"177","ZNF230","GH19F044624","chr19",44624925,44627905,1.19,9.71
"178","NECTIN2","GH19F044624","chr19",44624925,44627905,1.19,2.02
"179","GEMIN7","GH19F044624","chr19",44624925,44627905,1.19,1.39
"180","EHD2","GH19F047896","chr19",47896300,47897357,0.65,26.23
"181","GRWD1","GH19F047896","chr19",47896300,47897357,0.65,21.19
"182","PLEKHA4","GH19F047896","chr19",47896300,47897357,0.65,14.67
"183","KDELR1","GH19F047896","chr19",47896300,47897357,0.65,14.65
"184","SULT2A1","GH19F047896","chr19",47896300,47897357,0.65,0.36
"185","STRN4","GH19F046747","chr19",46747580,46747792,0.78,0.76
"186","ZNF480","GH19F052338","chr19",52338250,52340189,0.46,9.48
"187","ZNF610","GH19F052338","chr19",52338250,52340189,0.46,0.4
"188","TNNT1","GH19F055134","chr19",55134013,55134162,0.25,0.34
"189","ZNF737","GH19F020564","chr19",20564448,20566628,0.25,8.51
"190","ZNF626","GH19F020564","chr19",20564448,20566628,0.25,4.12
"191","LILRB3","GH19F054212","chr19",54212801,54213000,0.25,0.36
"192","KANK2","GH19F010768","chr19",10768522,10770854,1.25,18.41
"193","DOCK6","GH19F010768","chr19",10768522,10770854,1.25,14.51
"194","S1PR2","GH19F010768","chr19",10768522,10770854,1.25,11.25
"195","FBXL12","GH19F010768","chr19",10768522,10770854,1.25,11.24
"196","CNN1","GH19F010768","chr19",10768522,10770854,1.25,11.13
"197","CDKN2D","GH19F010768","chr19",10768522,10770854,1.25,10.8
"198","KRI1","GH19F010768","chr19",10768522,10770854,1.25,10.8
"199","ZNF627","GH19F010768","chr19",10768522,10770854,1.25,10.22
"200","SMARCA4","GH19F010768","chr19",10768522,10770854,1.25,9.83
"201","SLC44A2","GH19F010768","chr19",10768522,10770854,1.25,4.5
"202","PLEKHG2","GH19F039557","chr19",39557381,39559466,1.33,12.3
"203","EID2B","GH19F039557","chr19",39557381,39559466,1.33,11.22
"204","CLC","GH19F039557","chr19",39557381,39559466,1.33,10.79
"205","DLL3","GH19F039557","chr19",39557381,39559466,1.33,10.69
"206","LEUTX","GH19F039557","chr19",39557381,39559466,1.33,10.34
"207","MED29","GH19F039557","chr19",39557381,39559466,1.33,5.65
"208","LGALS4","GH19F039557","chr19",39557381,39559466,1.33,5.64
"209","RPS16","GH19F039557","chr19",39557381,39559466,1.33,4.51
"210","PAF1","GH19F039557","chr19",39557381,39559466,1.33,2.36
"211","ZFP36","GH19F039557","chr19",39557381,39559466,1.33,2.24
"212","EID2","GH19F039557","chr19",39557381,39559466,1.33,1.6
"213","TMEM160","GH19F047149","chr19",47149624,47149773,0.52,11.22
"214","ZC3H4","GH19F047149","chr19",47149624,47149773,0.52,0.25
"215","ZNF506","GH19F019820","chr19",19820643,19822891,0.87,6.96
"216","RPS28","GH19F008311","chr19",8311780,8312268,0.25,16.96
"217","CD320","GH19F008311","chr19",8311780,8312268,0.25,11.88
"218","THOP1","GH19F002804","chr19",2804439,2804565,0.61,0.34
"219","WDR87","GH19F037816","chr19",37816883,37818074,0.25,16.96
"220","ZNF607","GH19F037816","chr19",37816883,37818074,0.25,14.6
"221","ZNF708","GH19F021314","chr19",21314299,21315636,1.2,24.16
"222","ZNF429","GH19F021314","chr19",21314299,21315636,1.2,7.85
"223","ZNF493","GH19F021314","chr19",21314299,21315636,1.2,3.24
"224","ZNF100","GH19F021314","chr19",21314299,21315636,1.2,2.38
"225","ZNF430","GH19F021314","chr19",21314299,21315636,1.2,1.99
"226","RDH8","GH19F010242","chr19",10242801,10243000,0.25,9.66
"227","COL5A3","GH19F010242","chr19",10242801,10243000,0.25,9.66
"228","MRPL4","GH19F010242","chr19",10242801,10243000,0.25,0.4
"229","S1PR2","GH19F010242","chr19",10242801,10243000,0.25,0.36
"230","LSM7","GH19F002340","chr19",2340627,2343584,0.65,15.72
"231","SPPL2B","GH19F002340","chr19",2340627,2343584,0.65,12.6
"232","ZNF546","GH19F040818","chr19",40818002,40820799,0.84,11.37
"233","SNRPA","GH19F040818","chr19",40818002,40820799,0.84,11.36
"234","EGLN2","GH19F040818","chr19",40818002,40820799,0.84,8.68
"235","C19orf54","GH19F040818","chr19",40818002,40820799,0.84,8.5
"236","ITPKC","GH19F040818","chr19",40818002,40820799,0.84,5.68
"237","BLVRB","GH19F040818","chr19",40818002,40820799,0.84,4.9
"238","COPE","GH19F018809","chr19",18809092,18810004,1.15,5.66
"239","COMP","GH19F018809","chr19",18809092,18810004,1.15,0.34
"240","UPF1","GH19F018809","chr19",18809092,18810004,1.15,0.31
"241","TEAD2","GH19F048880","chr19",48880659,48882449,0.25,31.75
"242","RRAS","GH19F048880","chr19",48880659,48882449,0.25,28.68
"243","PRR12","GH19F048880","chr19",48880659,48882449,0.25,26.59
"244","TULP2","GH19F048880","chr19",48880659,48882449,0.25,17.99
"245","PLEKHA4","GH19F048880","chr19",48880659,48882449,0.25,15.01
"246","KDELR1","GH19F048880","chr19",48880659,48882449,0.25,14.66
"247","PIH1D1","GH19F048880","chr19",48880659,48882449,0.25,13.25
"248","EMP3","GH19F048880","chr19",48880659,48882449,0.25,12.14
"249","GRWD1","GH19F048880","chr19",48880659,48882449,0.25,11.63
"250","NUCB1","GH19F048880","chr19",48880659,48882449,0.25,10.7
"251","FLT3LG","GH19F048880","chr19",48880659,48882449,0.25,10.46
"252","IRF3","GH19F048880","chr19",48880659,48882449,0.25,4.93
"253","EGLN2","GH19F040791","chr19",40791440,40793784,0.25,9.55
"254","COQ8B","GH19F040791","chr19",40791440,40793784,0.25,6.47
"255","RAB4B-EGLN2","GH19F040791","chr19",40791440,40793784,0.25,0.36
"256","TMEM86B","GH19F055300","chr19",55300832,55302861,0.46,17.53
"257","TMEM150B","GH19F055300","chr19",55300832,55302861,0.46,12.28
"258","KMT5C","GH19F055300","chr19",55300832,55302861,0.46,12.26
"259","HSPBP1","GH19F055300","chr19",55300832,55302861,0.46,11.98
"260","PPP6R1","GH19F055300","chr19",55300832,55302861,0.46,11.91
"261","TMEM238","GH19F055300","chr19",55300832,55302861,0.46,11.69
"262","RPL28","GH19F055300","chr19",55300832,55302861,0.46,11.69
"263","UBE2S","GH19F055300","chr19",55300832,55302861,0.46,11.62
"264","TMEM190","GH19F055300","chr19",55300832,55302861,0.46,11.54
"265","ZNF628","GH19F055300","chr19",55300832,55302861,0.46,11.18
"266","TNNT1","GH19F055300","chr19",55300832,55302861,0.46,10.81
"267","FAM71E2","GH19F055300","chr19",55300832,55302861,0.46,10.79
"268","IL11","GH19F055300","chr19",55300832,55302861,0.46,10.79
"269","SYT5","GH19F055300","chr19",55300832,55302861,0.46,10.54
"270","DNAAF3","GH19F055300","chr19",55300832,55302861,0.46,10.53
"271","TNNI3","GH19F055300","chr19",55300832,55302861,0.46,10.53
"272","BRSK1","GH19F055300","chr19",55300832,55302861,0.46,0.34
"273","NAPA","GH19F047519","chr19",47519001,47519200,0.62,0.76
"274","CYP4F22","GH19F015550","chr19",15550801,15552014,0.99,12.93
"275","PGLYRP2","GH19F015550","chr19",15550801,15552014,0.99,12.22
"276","RASAL3","GH19F015550","chr19",15550801,15552014,0.99,12.22
"277","AKAP8L","GH19F015550","chr19",15550801,15552014,0.99,12.13
"278","CYP4F11","GH19F015550","chr19",15550801,15552014,0.99,9.72
"279","CCDC155","GH19F049408","chr19",49408002,49410599,1.19,18.32
"280","GPR32","GH19F050783","chr19",50783401,50784000,1.3,0.36
"281","ZNF526","GH19F042760","chr19",42760143,42763591,1.08,21.36
"282","PSG8","GH19F042760","chr19",42760143,42763591,1.08,15.86
"283","ZNF574","GH19F042760","chr19",42760143,42763591,1.08,12.02
"284","XRCC1","GH19F042760","chr19",42760143,42763591,1.08,10.25
"285","RPS19","GH19F042760","chr19",42760143,42763591,1.08,9.67
"286","PSG5","GH19F042760","chr19",42760143,42763591,1.08,2.26
"287","CEACAM1","GH19F042760","chr19",42760143,42763591,1.08,1.42
"288","PSG3","GH19F042760","chr19",42760143,42763591,1.08,0.31
"289","ZNF580","GH19F055701","chr19",55701875,55703403,0.25,24.37
"290","SSC5D","GH19F055701","chr19",55701875,55703403,0.25,4.91
"291","ZNF578","GH19F052465","chr19",52465128,52465231,0.69,11.81
"292","PTOV1","GH19F049832","chr19",49832680,49834821,0.25,0.34
"293","MED25","GH19F049832","chr19",49832680,49834821,0.25,0.34
"294","ZNF557","GH19F007293","chr19",7292306,7295518,0.46,6.49
"295","INSR","GH19F007293","chr19",7292306,7295518,0.46,0.76
"296","CACTIN","GH19F003477","chr19",3477892,3482752,0.81,23.49
"297","MFSD12","GH19F003477","chr19",3477892,3482752,0.81,13.98
"298","ZNF77","GH19F003477","chr19",3477892,3482752,0.81,10.94
"299","APBA3","GH19F003477","chr19",3477892,3482752,0.81,10.73
"300","SMIM24","GH19F003477","chr19",3477892,3482752,0.81,9.98
"301","CEACAM19","GH19F044688","chr19",44688809,44690199,1.11,7.39
"302","PVR","GH19F044688","chr19",44688809,44690199,1.11,6.91
"303","NLRP12","GH19F053837","chr19",53837214,53839599,0.9,0.36
"304","ARRDC2","GH19F018048","chr19",18048386,18050200,1.4,11.54
"305","IFI30","GH19F018048","chr19",18048386,18050200,1.4,1.72
"306","MAST3","GH19F018048","chr19",18048386,18050200,1.4,0.23
"307","IGSF23","GH19F044573","chr19",44573473,44574511,0.38,0.25
"308","FBL","GH19F039201","chr19",39201901,39201943,0.56,14.12
"309","RPS16","GH19F039201","chr19",39201901,39201943,0.56,9.73
"310","SYCN","GH19F039201","chr19",39201901,39201943,0.56,0.76
"311","NCCRP1","GH19F039201","chr19",39201901,39201943,0.56,0.76
"312","THOP1","GH19F002810","chr19",2810684,2812576,0.83,33.07
"313","ANKRD27","GH19F032677","chr19",32677008,32678006,0.59,26.26
"314","RGS9BP","GH19F032677","chr19",32677008,32678006,0.59,10.54
"315","GPATCH1","GH19F032677","chr19",32677008,32678006,0.59,10.22
"316","MIDN","GH19F000782","chr19",781703,785074,0.71,5.46
"317","KLF16","GH19F001839","chr19",1839755,1842858,1.36,12.57
"318","TCF3","GH19F001839","chr19",1839755,1842858,1.36,10.86
"319","ATP8B3","GH19F001839","chr19",1839755,1842858,1.36,10.77
"320","REXO1","GH19F001839","chr19",1839755,1842858,1.36,5.53
"321","ZNF682","GH19F020367","chr19",20367792,20368631,0.99,1.34
"322","ZNF737","GH19F020367","chr19",20367792,20368631,0.99,1.29
"323","ZNF536","GH19F030373","chr19",30373008,30374049,1.04,7.48
"324","POLD1","GH19F049785","chr19",49785932,49787169,0.38,20.94
"325","NUP62","GH19F049785","chr19",49785932,49787169,0.38,17.62
"326","TSKS","GH19F049785","chr19",49785932,49787169,0.38,16.3
"327","ALDH16A1","GH19F049785","chr19",49785932,49787169,0.38,14.46
"328","AP2A1","GH19F049785","chr19",49785932,49787169,0.38,13.99
"329","BCL2L12","GH19F049785","chr19",49785932,49787169,0.38,10.75
"330","PNKP","GH19F049785","chr19",49785932,49787169,0.38,10.66
"331","RPS11","GH19F049785","chr19",49785932,49787169,0.38,10.06
"332","TEAD2","GH19F049785","chr19",49785932,49787169,0.38,9.81
"333","NFIC","GH19F003342","chr19",3342802,3344912,0.99,4.14
"334","TLE2","GH19F003342","chr19",3342802,3344912,0.99,4.01
"335","DOHH","GH19F003342","chr19",3342802,3344912,0.99,1.6
"336","PIP5K1C","GH19F003342","chr19",3342802,3344912,0.99,1.22
"337","GNA11","GH19F003342","chr19",3342802,3344912,0.99,1.18
"338","PRAM1","GH19F008466","chr19",8466157,8466326,0.25,12.44
"339","ZNF573","GH19F038222","chr19",38222222,38223047,0.25,14.17
"340","ZNF569","GH19F038222","chr19",38222222,38223047,0.25,14.07
"341","ZNF793","GH19F038222","chr19",38222222,38223047,0.25,12.99
"342","ZNF607","GH19F038222","chr19",38222222,38223047,0.25,11.43
"343","ZNF571","GH19F038222","chr19",38222222,38223047,0.25,10.42
"344","DPF1","GH19F038222","chr19",38222222,38223047,0.25,0.4
"345","RTBDN","GH19F012838","chr19",12838327,12838516,0.65,0.76
"346","CACNA1A","GH19F013206","chr19",13206801,13211446,1.01,7.89
"347","PRAM1","GH19F008450","chr19",8449201,8449600,0.56,11.81
"348","ZNF526","GH19F041750","chr19",41750401,41751510,1.18,12.79
"349","CEACAM5","GH19F041750","chr19",41750401,41751510,1.18,11.24
"350","CEACAM7","GH19F041750","chr19",41750401,41751510,1.18,11.1
"351","CEACAM6","GH19F041750","chr19",41750401,41751510,1.18,0.76
"352","ZNF580","GH19F055647","chr19",55647055,55649907,0.46,18.2
"353","CCDC106","GH19F055647","chr19",55647055,55649907,0.46,0.4
"354","DAND5","GH19F012964","chr19",12964527,12966113,1.16,10
"355","GCDH","GH19F012964","chr19",12964527,12966113,1.16,8.77
"356","NFIX","GH19F012964","chr19",12964527,12966113,1.16,0.27
"357","CCDC114","GH19F048393","chr19",48393125,48394988,1.32,8.36
"358","GRIN2D","GH19F048393","chr19",48393125,48394988,1.32,3.24
"359","SYNGR4","GH19F048393","chr19",48393125,48394988,1.32,0.29
"360","LAIR1","GH19F054270","chr19",54270801,54273000,1.41,20.69
"361","LILRB2","GH19F054270","chr19",54270801,54273000,1.41,15.85
"362","OSCAR","GH19F054270","chr19",54270801,54273000,1.41,13.95
"363","MYADM","GH19F054270","chr19",54270801,54273000,1.41,11.23
"364","LILRB3","GH19F054270","chr19",54270801,54273000,1.41,8.64
"365","LILRB1","GH19F054270","chr19",54270801,54273000,1.41,8.56
"366","LILRA5","GH19F054270","chr19",54270801,54273000,1.41,8.07
"367","VSTM1","GH19F054270","chr19",54270801,54273000,1.41,7.84
"368","LILRB4","GH19F054270","chr19",54270801,54273000,1.41,6.3
"369","NLRP12","GH19F054270","chr19",54270801,54273000,1.41,4.44
"370","LILRA1","GH19F054270","chr19",54270801,54273000,1.41,4.23
"371","LILRA2","GH19F054270","chr19",54270801,54273000,1.41,4.17
"372","LAIR2","GH19F054270","chr19",54270801,54273000,1.41,2.76
"373","TARM1","GH19F054270","chr19",54270801,54273000,1.41,1.88
"374","LENG8","GH19F054270","chr19",54270801,54273000,1.41,1.85
"375","RPS9","GH19F054270","chr19",54270801,54273000,1.41,1.27
"376","ZNF780A","GH19F039993","chr19",39993833,39995154,0.56,22.78
"377","PSMC4","GH19F039993","chr19",39993833,39995154,0.56,12.59
"378","NUMBL","GH19F039993","chr19",39993833,39995154,0.56,11.28
"379","FBL","GH19F039993","chr19",39993833,39995154,0.56,10.12
"380","TTC9B","GH19F039993","chr19",39993833,39995154,0.56,10.02
"381","CNTD2","GH19F039993","chr19",39993833,39995154,0.56,10.02
"382","C19orf54","GH19F039993","chr19",39993833,39995154,0.56,4.77
"383","ZNF546","GH19F039993","chr19",39993833,39995154,0.56,0.36
"384","EMP3","GH19F048293","chr19",48293000,48293200,0.25,0.29
"385","CADM4","GH19F043634","chr19",43634214,43636962,0.98,10.22
"386","PINLYP","GH19F043634","chr19",43634214,43636962,0.98,9.2
"387","LYPD5","GH19F043634","chr19",43634214,43636962,0.98,7.33
