"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"112","BBS10","GH12F076336","chr12",76336907,76338473,0.56,0.36
"113","KSR2","GH12F117907","chr12",117907436,117907585,0.46,0.19
"114","CAPZA3","GH12F018817","chr12",18817631,18819809,0.25,19.45
"115","PLCZ1","GH12F018817","chr12",18817631,18819809,0.25,10.37
"116","POU6F1","GH12F051186","chr12",51186194,51189394,1.32,13.24
"117","DAZAP2","GH12F051186","chr12",51186194,51189394,1.32,11.2
"118","LETMD1","GH12F051186","chr12",51186194,51189394,1.32,10.83
"119","CELA1","GH12F051186","chr12",51186194,51189394,1.32,10.51
"120","SLC11A2","GH12F051186","chr12",51186194,51189394,1.32,9.36
"121","CSRNP2","GH12F051186","chr12",51186194,51189394,1.32,6.66
"122","SCN8A","GH12F051186","chr12",51186194,51189394,1.32,4.2
"123","TFCP2","GH12F051186","chr12",51186194,51189394,1.32,0.36
"124","TESC","GH12F117033","chr12",117033756,117033985,0.59,12.26
"125","FAR2","GH12F029191","chr12",29191163,29192143,0.25,11.33
"126","ERGIC2","GH12F029191","chr12",29191163,29192143,0.25,9.11
"127","PCED1B","GH12F047066","chr12",47066218,47067518,0.25,0.36
"128","MED13L","GH12F116065","chr12",116065601,116066200,0.25,11.61
"129","BBS10","GH12F076319","chr12",76319602,76320287,0.62,0.29
"130","DUSP16","GH12F012513","chr12",12513195,12514524,0.52,11.55
"131","CDKN1B","GH12F012513","chr12",12513195,12514524,0.52,10.27
"132","NCKAP5L","GH12F049863","chr12",49863958,49864929,0.56,10.75
"133","AQP5","GH12F049863","chr12",49863958,49864929,0.56,10.29
"134","AQP6","GH12F049863","chr12",49863958,49864929,0.56,10.28
"135","AQP2","GH12F049863","chr12",49863958,49864929,0.56,9.88
"136","PPM1H","GH12F062919","chr12",62919601,62920201,1.02,0.34
"137","SOCS2","GH12F093922","chr12",93922640,93923019,0.61,7.15
"138","CCDC184","GH12F047274","chr12",47274602,47279999,1.19,10.83
"139","P2RX4","GH12F121193","chr12",121193201,121193400,0.56,20.22
"140","P2RX7","GH12F121193","chr12",121193201,121193400,0.56,11.49
"141","CRACR2A","GH12F003732","chr12",3732955,3733024,0.52,5.06
"142","CD9","GH12F006276","chr12",6276978,6281853,0.94,7.1
"143","PLEKHG6","GH12F006276","chr12",6276978,6281853,0.94,1.63
"144","VPS37B","GH12F122866","chr12",122866430,122869108,0.84,31.91
"145","HIP1R","GH12F122866","chr12",122866430,122869108,0.84,11.96
"146","CCDC62","GH12F122866","chr12",122866430,122869108,0.84,11.45
"147","PITPNM2","GH12F122866","chr12",122866430,122869108,0.84,6.3
"148","B3GNT4","GH12F122866","chr12",122866430,122869108,0.84,4.49
"149","ACTR6","GH12F100058","chr12",100058173,100059309,0.25,10.37
"150","ANKS1B","GH12F100058","chr12",100058173,100059309,0.25,4.82
"151","CPM","GH12F069006","chr12",69006002,69009579,1.74,37.56
"152","FRS2","GH12F069006","chr12",69006002,69009579,1.74,14.4
"153","RAP1B","GH12F069006","chr12",69006002,69009579,1.74,11.78
"154","LYZ","GH12F069006","chr12",69006002,69009579,1.74,8.74
"155","CPSF6","GH12F069006","chr12",69006002,69009579,1.74,4.08
"156","MDM2","GH12F069006","chr12",69006002,69009579,1.74,4.07
"157","YEATS4","GH12F069006","chr12",69006002,69009579,1.74,3.64
"158","SLC35E3","GH12F069006","chr12",69006002,69009579,1.74,3.12
"159","NUP107","GH12F069006","chr12",69006002,69009579,1.74,2.54
"160","RFX4","GH12F106644","chr12",106644788,106645484,1.19,10.69
"161","VPS37B","GH12F122909","chr12",122909651,122910563,1.26,6.5
"162","OGFOD2","GH12F122909","chr12",122909651,122910563,1.26,0.19
"163","ADAMTS20","GH12F043111","chr12",43111506,43113933,1.43,1.45
"164","CHD4","GH12F006344","chr12",6344895,6348416,1.26,14.7
"165","LTBR","GH12F006344","chr12",6344895,6348416,1.26,12.41
"166","SCNN1A","GH12F006344","chr12",6344895,6348416,1.26,12.39
"167","VAMP1","GH12F006344","chr12",6344895,6348416,1.26,12.35
"168","ACRBP","GH12F006344","chr12",6344895,6348416,1.26,9.59
"169","IFFO1","GH12F006344","chr12",6344895,6348416,1.26,9.22
"170","NOP2","GH12F006344","chr12",6344895,6348416,1.26,9.21
"171","ING4","GH12F006344","chr12",6344895,6348416,1.26,8.91
"172","TNFRSF1A","GH12F006344","chr12",6344895,6348416,1.26,5.96
"173","TAPBPL","GH12F006344","chr12",6344895,6348416,1.26,5.68
"174","CD4","GH12F006344","chr12",6344895,6348416,1.26,2.85
"175","ZNF384","GH12F006344","chr12",6344895,6348416,1.26,2.6
"176","CAMKK2","GH12F121379","chr12",121379361,121379385,0.58,12.2
"177","LIMA1","GH12F050296","chr12",50296602,50297799,0.25,17.15
"178","CERS5","GH12F050296","chr12",50296602,50297799,0.25,13.76
"179","COX14","GH12F050296","chr12",50296602,50297799,0.25,10.59
"180","FAM186A","GH12F050296","chr12",50296602,50297799,0.25,9.91
"181","LARP4","GH12F050296","chr12",50296602,50297799,0.25,9.91
"182","FAIM2","GH12F050296","chr12",50296602,50297799,0.25,4.39
"183","DRAM1","GH12F101945","chr12",101945405,101945870,0.71,4.42
"184","EEA1","GH12F092970","chr12",92970402,92974893,1.21,11.51
"185","IQSEC3","GH12F000175","chr12",175201,177830,0.87,7.33
"186","CCDC63","GH12F110844","chr12",110844001,110844400,0.52,0.76
"187","DYRK2","GH12F067680","chr12",67680610,67682035,0.71,12.35
"188","GNPTAB","GH12F101763","chr12",101763467,101763986,1.07,18.44
"189","SYCP3","GH12F101763","chr12",101763467,101763986,1.07,0.31
"190","PZP","GH12F009240","chr12",9240009,9240766,0.59,11.15
"191","FAR2","GH12F029228","chr12",29228468,29230003,0.77,18.11
"192","DDX11","GH12F030202","chr12",30202124,30203451,0.38,4.92
"193","VSIG10","GH12F118106","chr12",118106201,118106600,0.25,5.9
"194","SLC6A12","GH12F000103","chr12",102220,102344,1.13,10.68
"195","IQSEC3","GH12F000103","chr12",102220,102344,1.13,0.25
"196","CHST11","GH12F104453","chr12",104453131,104453197,0.41,0.76
"197","FAM216A","GH12F109737","chr12",109736600,109736865,0.96,11.49
"198","FAM222A","GH12F109737","chr12",109736600,109736865,0.96,10.9
"199","TRPV4","GH12F109737","chr12",109736600,109736865,0.96,9.93
"200","WNT5B","GH12F001445","chr12",1445935,1446124,0.69,11.02
"201","NEMP1","GH12F056487","chr12",56487617,56489006,1.08,16.18
"202","ZBTB39","GH12F056487","chr12",56487617,56489006,1.08,14.76
"203","RBMS2","GH12F056487","chr12",56487617,56489006,1.08,14.63
"204","BAZ2A","GH12F056487","chr12",56487617,56489006,1.08,14.4
"205","PRIM1","GH12F056487","chr12",56487617,56489006,1.08,13.38
"206","ZC3H10","GH12F056487","chr12",56487617,56489006,1.08,10.38
"207","ANKRD52","GH12F056487","chr12",56487617,56489006,1.08,10.25
"208","SPRYD4","GH12F056487","chr12",56487617,56489006,1.08,7.13
"209","GLS2","GH12F056487","chr12",56487617,56489006,1.08,0.76
"210","MIP","GH12F056487","chr12",56487617,56489006,1.08,0.34
"211","CCDC91","GH12F028459","chr12",28459696,28461922,0.25,11.17
"212","LRIG3","GH12F058893","chr12",58893548,58893689,0.25,0.29
"213","TBK1","GH12F064607","chr12",64607939,64613865,1.18,37.04
"214","RASSF3","GH12F064607","chr12",64607939,64613865,1.18,12.12
"215","LEMD3","GH12F064607","chr12",64607939,64613865,1.18,9.86
"216","C12orf66","GH12F064607","chr12",64607939,64613865,1.18,3.32
"217","GNS","GH12F064607","chr12",64607939,64613865,1.18,1.73
"218","GCN1","GH12F120261","chr12",120261351,120266507,1.15,21.23
"219","PRKAB1","GH12F120261","chr12",120261351,120266507,1.15,11.66
"220","PXN","GH12F120261","chr12",120261351,120266507,1.15,8.9
"221","SIRT4","GH12F120261","chr12",120261351,120266507,1.15,5.67
"222","RPLP0","GH12F120261","chr12",120261351,120266507,1.15,4.27
"223","MSI1","GH12F120261","chr12",120261351,120266507,1.15,4.17
"224","RAB35","GH12F120261","chr12",120261351,120266507,1.15,2.15
"225","APPL2","GH12F105277","chr12",105277698,105279182,0.52,12.76
"226","ZDHHC17","GH12F076718","chr12",76718794,76721211,0.94,11
"227","BICD1","GH12F032114","chr12",32114144,32117669,0.77,15.94
"228","SYT1","GH12F078930","chr12",78930522,78930985,0.48,16.03
"229","EID3","GH12F104294","chr12",104294290,104294392,0.46,0.4
"230","SDSL","GH12F113141","chr12",113141402,113143600,1.39,20.76
"231","RASAL1","GH12F113141","chr12",113141402,113143600,1.39,13.61
"232","SLC8B1","GH12F113141","chr12",113141402,113143600,1.39,9.16
"233","CFAP73","GH12F113141","chr12",113141402,113143600,1.39,5.03
"234","OAS2","GH12F113141","chr12",113141402,113143600,1.39,3.73
"235","OAS3","GH12F113141","chr12",113141402,113143600,1.39,3.46
"236","OAS1","GH12F113141","chr12",113141402,113143600,1.39,3.11
"237","SDS","GH12F113141","chr12",113141402,113143600,1.39,1.42
"238","ANAPC5","GH12F121344","chr12",121344654,121346661,0.25,17.28
"239","CAMKK2","GH12F121344","chr12",121344654,121346661,0.25,12.6
"240","RNF34","GH12F121344","chr12",121344654,121346661,0.25,12.29
"241","UHRF1BP1L","GH12F100151","chr12",100151085,100152628,0.25,11.97
"242","ACTR6","GH12F100151","chr12",100151085,100152628,0.25,11.23
"243","P2RX4","GH12F121222","chr12",121222647,121225094,0.87,22.63
"244","CAMKK2","GH12F121222","chr12",121222647,121225094,0.87,0.18
"245","NUP107","GH12F068685","chr12",68685309,68688350,0.25,47.74
"246","C3AR1","GH12F008062","chr12",8062401,8062800,0.52,0.76
"247","FOXJ2","GH12F008062","chr12",8062401,8062800,0.52,0.29
"248","KLRF1","GH12F009813","chr12",9813601,9814914,1.31,10.58
"249","KLRD1","GH12F009813","chr12",9813601,9814914,1.31,9.78
"250","CD69","GH12F009813","chr12",9813601,9814914,1.31,5.78
"251","KLRB1","GH12F009813","chr12",9813601,9814914,1.31,4.58
"252","CLEC2B","GH12F009813","chr12",9813601,9814914,1.31,2.6
"253","KLRF2","GH12F009813","chr12",9813601,9814914,1.31,2.19
"254","CCNT1","GH12F048817","chr12",48817792,48819667,0.56,44.54
"255","DDX23","GH12F048817","chr12",48817792,48819667,0.56,33.9
"256","SENP1","GH12F048817","chr12",48817792,48819667,0.56,32.15
"257","KANSL2","GH12F048817","chr12",48817792,48819667,0.56,25.36
"258","FAM186B","GH12F048817","chr12",48817792,48819667,0.56,12.55
"259","CACNB3","GH12F048817","chr12",48817792,48819667,0.56,11.47
"260","EPS8","GH12F015796","chr12",15796347,15797290,1.2,10.4
"261","RPH3A","GH12F112838","chr12",112838614,112840384,0.5,29.75
"262","RASSF8","GH12F026009","chr12",26009489,26011928,0.63,16.28
"263","NEDD1","GH12F096906","chr12",96906144,96908767,0.25,54.47
"264","C12orf43","GH12F120677","chr12",120677371,120679025,0.63,10.32
"265","MLEC","GH12F120677","chr12",120677371,120679025,0.63,9.18
"266","ACADS","GH12F120677","chr12",120677371,120679025,0.63,4.63
"267","RBM19","GH12F114902","chr12",114902676,114904877,0.99,39.08
"268","TBC1D15","GH12F071798","chr12",71798801,71799600,0.38,11.08
"269","TPH2","GH12F071798","chr12",71798801,71799600,0.38,9.98
"270","RAB21","GH12F071798","chr12",71798801,71799600,0.38,0.24
"271","TBK1","GH12F064455","chr12",64455519,64458295,1.06,10
"272","XPOT","GH12F064455","chr12",64455519,64458295,1.06,5.2
"273","RASSF3","GH12F064455","chr12",64455519,64458295,1.06,0.22
"274","SLC11A2","GH12F050921","chr12",50921999,50928985,0.53,30.95
"275","LETMD1","GH12F050921","chr12",50921999,50928985,0.53,16.31
"276","TFCP2","GH12F050921","chr12",50921999,50928985,0.53,12.78
"277","LIMA1","GH12F050921","chr12",50921999,50928985,0.53,11.62
"278","FAM186A","GH12F050921","chr12",50921999,50928985,0.53,10.66
"279","CERS5","GH12F050921","chr12",50921999,50928985,0.53,7.07
"280","ATF1","GH12F050921","chr12",50921999,50928985,0.53,7.05
"281","LARP4","GH12F050921","chr12",50921999,50928985,0.53,5.77
"282","DIP2B","GH12F050921","chr12",50921999,50928985,0.53,1.47
"283","METTL7A","GH12F050921","chr12",50921999,50928985,0.53,0.76
"284","RFLNA","GH12F124088","chr12",124088415,124088564,0.25,11.17
"285","CLEC4E","GH12F008492","chr12",8492401,8493999,1.38,24.58
"286","CLEC4D","GH12F008492","chr12",8492401,8493999,1.38,24.3
"287","CLEC6A","GH12F008492","chr12",8492401,8493999,1.38,14.26
"288","CLEC4A","GH12F008492","chr12",8492401,8493999,1.38,7.88
"289","NECAP1","GH12F008492","chr12",8492401,8493999,1.38,6.87
"290","KLRG1","GH12F008492","chr12",8492401,8493999,1.38,5.28
"291","C3AR1","GH12F008492","chr12",8492401,8493999,1.38,3.01
"292","M6PR","GH12F008492","chr12",8492401,8493999,1.38,1.97
"293","FOXJ2","GH12F008492","chr12",8492401,8493999,1.38,1.56
"294","ACADS","GH12F120822","chr12",120822678,120823800,0.96,28.87
"295","SPPL3","GH12F120822","chr12",120822678,120823800,0.96,11.06
"296","CLIP1","GH12F122356","chr12",122356274,122356443,0.38,12.28
"297","B3GNT4","GH12F122356","chr12",122356274,122356443,0.38,10.9
"298","LRRC43","GH12F122356","chr12",122356274,122356443,0.38,10.88
"299","DIABLO","GH12F122356","chr12",122356274,122356443,0.38,10.49
"300","GRIN2B","GH12F013959","chr12",13959310,13959392,0.65,8.55
"301","NUDT4","GH12F093256","chr12",93256401,93256600,0.25,4.42
"302","ERGIC2","GH12F029428","chr12",29428002,29429206,1.04,10.7
"303","OVCH1","GH12F029428","chr12",29428002,29429206,1.04,10.43
"304","DDX47","GH12F012798","chr12",12798018,12799841,0.38,0.36
"305","MON2","GH12F062744","chr12",62744092,62745919,0.81,5.12
"306","MANSC4","GH12F027814","chr12",27814708,27815076,0.84,10.5
"307","SDR9C7","GH12F056985","chr12",56985259,56986726,0.77,15.51
"308","GPR182","GH12F056985","chr12",56985259,56986726,0.77,0.4
"309","PPP1R12A","GH12F079908","chr12",79908801,79909000,0.38,12.76
"310","ESPL1","GH12F053267","chr12",53267380,53270047,0.38,40.98
"311","IGFBP6","GH12F053267","chr12",53267380,53270047,0.38,26.41
"312","AAAS","GH12F053267","chr12",53267380,53270047,0.38,22.53
"313","C12orf10","GH12F053267","chr12",53267380,53270047,0.38,18.39
"314","MAP3K12","GH12F053267","chr12",53267380,53270047,0.38,15.73
"315","ZNF740","GH12F053267","chr12",53267380,53270047,0.38,11.99
"316","PFDN5","GH12F053267","chr12",53267380,53270047,0.38,11.82
"317","SOAT2","GH12F053267","chr12",53267380,53270047,0.38,10.11
"318","NELL2","GH12F045243","chr12",45243602,45245278,1.77,7.34
"319","ANO6","GH12F045243","chr12",45243602,45245278,1.77,2.12
"320","ZNF641","GH12F047989","chr12",47989601,47991947,1.2,15.12
"321","TMEM106C","GH12F047989","chr12",47989601,47991947,1.2,11.74
"322","VDR","GH12F047989","chr12",47989601,47991947,1.2,10.94
"323","PFKM","GH12F047989","chr12",47989601,47991947,1.2,10.05
"324","SENP1","GH12F047989","chr12",47989601,47991947,1.2,10.04
"325","LRMP","GH12F025061","chr12",25061401,25061600,0.84,11.02
"326","MLXIP","GH12F122086","chr12",122085714,122085844,0.82,12.46
"327","LRRC43","GH12F122086","chr12",122085714,122085844,0.82,0.16
"328","LRIG3","GH12F058881","chr12",58880960,58883617,0.67,0.25
"329","SVOP","GH12F109020","chr12",109020772,109021262,0.56,0.76
"330","CAND1","GH12F067394","chr12",67394119,67395427,0.25,9.15
"331","MYO1A","GH12F057071","chr12",57071727,57073600,0.84,17.91
"332","LRP1","GH12F057071","chr12",57071727,57073600,0.84,10.66
"333","STAT6","GH12F057071","chr12",57071727,57073600,0.84,10.15
"334","NEMP1","GH12F057071","chr12",57071727,57073600,0.84,0.34
"335","SH2B3","GH12F111461","chr12",111461467,111464094,0.52,25.69
"336","ALDH2","GH12F111461","chr12",111461467,111464094,0.52,9.84
"337","IPO8","GH12F031618","chr12",31618282,31621683,0.94,9.91
"338","PPM1H","GH12F062864","chr12",62864865,62868518,1.41,12.22
"339","IGF1","GH12F102454","chr12",102454657,102456004,0.62,11.84
"340","NAV3","GH12F077319","chr12",77319309,77320130,0.25,0.76
"341","LPCAT3","GH12F007047","chr12",7047002,7048199,0.38,12.44
"342","C1RL","GH12F007047","chr12",7047002,7048199,0.38,11.44
"343","KLRG1","GH12F008993","chr12",8993905,8998690,1.31,18.5
"344","M6PR","GH12F008993","chr12",8993905,8998690,1.31,18.14
"345","NCKAP1L","GH12F054475","chr12",54475600,54475801,0.99,6
"346","GTSF1","GH12F054475","chr12",54475600,54475801,0.99,0.76
"347","TDG","GH12F104010","chr12",104010162,104012083,0.71,7.46
"348","SP1","GH12F053674","chr12",53674796,53680173,1.01,34.43
"349","IGFBP6","GH12F053674","chr12",53674796,53680173,1.01,26.09
"350","MAP3K12","GH12F053674","chr12",53674796,53680173,1.01,25.61
"351","AAAS","GH12F053674","chr12",53674796,53680173,1.01,18.38
"352","PFDN5","GH12F053674","chr12",53674796,53680173,1.01,14.23
"353","ATF7","GH12F053674","chr12",53674796,53680173,1.01,11.97
"354","ZNF740","GH12F053674","chr12",53674796,53680173,1.01,11.87
"355","CALCOCO1","GH12F053674","chr12",53674796,53680173,1.01,1.36
"356","CSAD","GH12F053674","chr12",53674796,53680173,1.01,1.2
"357","COQ5","GH12F120602","chr12",120602002,120603000,0.71,43.85
"358","CABP1","GH12F120602","chr12",120602002,120603000,0.71,12.35
"359","MLEC","GH12F120602","chr12",120602002,120603000,0.71,12.16
"360","ACADS","GH12F120602","chr12",120602002,120603000,0.71,10.8
"361","UNC119B","GH12F120602","chr12",120602002,120603000,0.71,10.67
"362","MSI1","GH12F120602","chr12",120602002,120603000,0.71,9.88
"363","RPLP0","GH12F120602","chr12",120602002,120603000,0.71,4.88
"364","FBXW8","GH12F116358","chr12",116358195,116361999,0.99,30.88
"365","MED13L","GH12F116358","chr12",116358195,116361999,0.99,13.1
"366","SLC2A14","GH12F007920","chr12",7920165,7920314,0.25,12.66
"367","TSFM","GH12F057272","chr12",57272276,57273942,0.25,6.35
"368","ARHGAP9","GH12F057272","chr12",57272276,57273942,0.25,5.53
"369","DCTN2","GH12F057272","chr12",57272276,57273942,0.25,4.28
"370","STAC3","GH12F057272","chr12",57272276,57273942,0.25,0.31
"371","C2CD5","GH12F022537","chr12",22537201,22537400,0.73,0.4
"372","CLECL1","GH12F009685","chr12",9685112,9687807,0.38,25.14
"373","KLRB1","GH12F009685","chr12",9685112,9687807,0.38,10.53
"374","PPFIA2","GH12F081758","chr12",81758682,81758831,0.38,0.76
"375","RFX4","GH12F106630","chr12",106630401,106630600,0.84,0.23
"376","USP15","GH12F062281","chr12",62281401,62282800,0.52,6.46
"377","MUCL1","GH12F054854","chr12",54854037,54854186,0.52,5.55
"378","KCTD10","GH12F109558","chr12",109558227,109559211,0.79,21.4
"379","SART3","GH12F109558","chr12",109558227,109559211,0.79,18.57
"380","FAM216A","GH12F109558","chr12",109558227,109559211,0.79,11.49
"381","UBE3B","GH12F109558","chr12",109558227,109559211,0.79,10.15
"382","ANAPC7","GH12F109558","chr12",109558227,109559211,0.79,10.12
"383","TRPV4","GH12F109558","chr12",109558227,109559211,0.79,9.91
"384","MMAB","GH12F109558","chr12",109558227,109559211,0.79,7.34
"385","SLCO1B3","GH12F020821","chr12",20821402,20822856,1.43,22.81
"386","SRRM4","GH12F118981","chr12",118981976,118982205,0.96,0.76
"387","RIMKLB","GH12F008648","chr12",8648104,8649548,0.52,6.5
