"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"59900","chr21",25734710,25735328,"MRPL39",21.2723,23.3026,0.0832,"GM12878"
"59901","chr21",25396014,25396798,"MRPL39",12.0729,12.5415,0.0254,"GM12878"
"59902","chr21",25735404,25735904,"MRPL39",6.2523,23.3047,0.0245,"GM12878"
"59903","chr21",25606778,25607798,"MRPL39",7.483,100,0.1256,"GM12878"
"59904","chr21",25456430,25457834,"MRPL39",23.8486,7.0689,0.0283,"GM12878"
"59905","chr21",25501426,25502707,"MRPL39",16.6703,7.4932,0.021,"GM12878"
"59906","chr21",25572639,25573501,"MRPL39",8.1523,23.3582,0.032,"GM12878"
"59907","chr21",25607830,25609043,"MRPL39",3.5892,66.1854,0.0399,"GM12878"
"59908","chr21",25573670,25574320,"MRPL39",7.6683,23.3477,0.0301,"GM12878"
"59909","chr21",25563405,25563905,"MRPL39",11.4724,13.0016,0.025,"GM12878"
"59910","chr21",25420802,25422136,"MRPL39",24.8363,18.3719,0.0766,"GM12878"
"59911","chr21",25561342,25562807,"JAM2",28.1257,3.4766,0.0416,"GM12878"
"59912","chr21",25734710,25735328,"JAM2",21.2723,10.363,0.0937,"GM12878"
"59913","chr21",25396014,25396798,"JAM2",12.0729,5.1545,0.0264,"GM12878"
"59914","chr21",25735404,25735904,"JAM2",6.2523,10.3642,0.0275,"GM12878"
"59915","chr21",25639623,25640123,"JAM2",1.5446,100,0.0656,"GM12878"
"59916","chr21",25606778,25607798,"JAM2",7.483,14.5652,0.0463,"GM12878"
"59917","chr21",25456430,25457834,"JAM2",23.8486,3.1668,0.0321,"GM12878"
"59918","chr21",25638246,25639531,"JAM2",2.5931,100,0.1102,"GM12878"
"59919","chr21",25501426,25502707,"JAM2",16.6703,2.8341,0.0201,"GM12878"
"59920","chr21",25607830,25609043,"JAM2",3.5892,19.3124,0.0295,"GM12878"
"59921","chr21",25420802,25422136,"JAM2",24.8363,5.9231,0.0625,"GM12878"
"59922","chr21",25734710,25735328,"ATP5J",21.2723,100,0.3426,"GM12878"
"59923","chr21",25735404,25735904,"ATP5J",6.2523,100,0.1007,"GM12878"
"59924","chr21",25606778,25607798,"ATP5J",7.483,24.0386,0.029,"GM12878"
"59925","chr21",25456430,25457834,"ATP5J",23.8486,9.1632,0.0352,"GM12878"
"59926","chr21",25736070,25736570,"ATP5J",3.3908,100,0.0546,"GM12878"
"59927","chr21",25420802,25422136,"ATP5J",24.8363,7.9446,0.0318,"GM12878"
"59928","chr21",25734710,25735328,"GABPA",21.2723,100,0.3427,"GM12878"
"59929","chr21",25735404,25735904,"GABPA",6.2523,100,0.1007,"GM12878"
"59930","chr21",25606778,25607798,"GABPA",7.483,24.0365,0.029,"GM12878"
"59931","chr21",25456430,25457834,"GABPA",23.8486,9.1628,0.0352,"GM12878"
"59932","chr21",25736070,25736570,"GABPA",3.3908,100,0.0546,"GM12878"
"59933","chr21",25420802,25422136,"GABPA",24.8363,7.9443,0.0318,"GM12878"
"59934","chr21",26170570,26171087,"APP",1.0639,100,0.073,"GM12878"
"59935","chr21",25561342,25562807,"APP",28.1257,1.3678,0.0264,"GM12878"
"59936","chr21",29299165,29301031,"APP",38.9982,1.0566,0.0283,"GM12878"
"59937","chr21",25734710,25735328,"APP",21.2723,7.3574,0.1074,"GM12878"
"59938","chr21",25735404,25735904,"APP",6.2523,7.3572,0.0316,"GM12878"
"59939","chr21",25456430,25457834,"APP",23.8486,1.7209,0.0282,"GM12878"
"59940","chr21",26168930,26169430,"APP",1.7328,100,0.119,"GM12878"
"59941","chr21",25572639,25573501,"APP",8.1523,3.7765,0.0211,"GM12878"
"59942","chr21",26136421,26137125,"APP",1.8425,17.9649,0.0227,"GM12878"
"59943","chr21",25563405,25563905,"APP",11.4724,2.7945,0.022,"GM12878"
"59944","chr21",25420802,25422136,"APP",24.8363,1.5401,0.0263,"GM12878"
"59945","chr21",25561342,25562807,"CYYR1-AS1",28.1257,0.7836,0.0437,"GM12878"
"59946","chr21",25734710,25735328,"CYYR1-AS1",21.2723,1.3354,0.0563,"GM12878"
"59947","chr21",25396014,25396798,"CYYR1-AS1",12.0729,1.173,0.0281,"GM12878"
"59948","chr21",26405692,26406192,"CYYR1-AS1",0.6595,100,0.1307,"GM12878"
"59949","chr21",25606778,25607798,"CYYR1-AS1",7.483,1.4235,0.0211,"GM12878"
"59950","chr21",25456430,25457834,"CYYR1-AS1",23.8486,0.4368,0.0206,"GM12878"
"59951","chr21",25501426,25502707,"CYYR1-AS1",16.6703,0.6093,0.0201,"GM12878"
"59952","chr21",29024339,29025198,"CYYR1-AS1",25.2161,0.5711,0.0285,"GM12878"
"59953","chr21",25420802,25422136,"CYYR1-AS1",24.8363,0.4368,0.0215,"GM12878"
"59954","chr21",26425356,26426080,"CYYR1-AS1",0.476,23.2271,0.0219,"GM12878"
"59955","chr21",29299165,29301031,"N6AMT1",38.9982,2.1526,0.0372,"GM12878"
"59956","chr21",29073513,29074047,"N6AMT1",12.9918,4.986,0.0287,"GM12878"
"59957","chr21",29002560,29003060,"N6AMT1",9.3243,6.0626,0.0251,"GM12878"
"59958","chr21",28992709,28993269,"N6AMT1",11.0986,6.5823,0.0324,"GM12878"
"59959","chr21",28884992,28885623,"N6AMT1",8.9066,100,0.3949,"GM12878"
"59960","chr21",29024339,29025198,"N6AMT1",25.2161,4.4727,0.05,"GM12878"
"59961","chr21",29076668,29078162,"N6AMT1",10.2249,4.9877,0.0226,"GM12878"
"59962","chr21",29299165,29301031,"LTN1",38.9982,4.3205,0.0401,"GM12878"
"59963","chr21",29019017,29019728,"LTN1",7.3115,23.8537,0.0415,"GM12878"
"59964","chr21",29073513,29074047,"LTN1",12.9918,13.086,0.0405,"GM12878"
"59965","chr21",29017571,29018456,"LTN1",4.1723,23.8339,0.0237,"GM12878"
"59966","chr21",29002560,29003060,"LTN1",9.3243,48.3364,0.1073,"GM12878"
"59967","chr21",29072959,29073459,"LTN1",6.6948,13.0844,0.0209,"GM12878"
"59968","chr21",28992709,28993269,"LTN1",11.0986,100,0.2643,"GM12878"
"59969","chr21",29024339,29025198,"LTN1",25.2161,25.5748,0.1536,"GM12878"
"59970","chr21",29076668,29078162,"LTN1",10.2249,13.0961,0.0319,"GM12878"
"59971","chr21",29299165,29301031,"RWDD2B",38.9982,3.8828,0.0291,"GM12878"
"59972","chr21",29019017,29019728,"RWDD2B",7.3115,100,0.1407,"GM12878"
"59973","chr21",29073513,29074047,"RWDD2B",12.9918,12.2743,0.0307,"GM12878"
"59974","chr21",29017571,29018456,"RWDD2B",4.1723,100,0.0803,"GM12878"
"59975","chr21",29002560,29003060,"RWDD2B",9.3243,35.5437,0.0638,"GM12878"
"59976","chr21",28992709,28993269,"RWDD2B",11.0986,20.0851,0.0429,"GM12878"
"59977","chr21",29024339,29025198,"RWDD2B",25.2161,75.3395,0.3656,"GM12878"
"59978","chr21",29076668,29078162,"RWDD2B",10.2249,12.2878,0.0242,"GM12878"
"59979","chr21",29299165,29301031,"USP16",38.9982,5.9526,0.0346,"GM12878"
"59980","chr21",29019017,29019728,"USP16",7.3115,100,0.1089,"GM12878"
"59981","chr21",29073513,29074047,"USP16",12.9918,18.06,0.035,"GM12878"
"59982","chr21",29017571,29018456,"USP16",4.1723,100,0.0622,"GM12878"
"59983","chr21",29002560,29003060,"USP16",9.3243,40.4073,0.0561,"GM12878"
"59984","chr21",28992709,28993269,"USP16",11.0986,28.9919,0.0479,"GM12878"
"59985","chr21",29024339,29025198,"USP16",25.2161,100,0.3757,"GM12878"
"59986","chr21",29076668,29078162,"USP16",10.2249,18.0819,0.0275,"GM12878"
"59987","chr21",29299165,29301031,"CCT8",38.9982,12.1495,0.0698,"GM12878"
"59988","chr21",29073513,29074047,"CCT8",12.9918,100,0.1915,"GM12878"
"59989","chr21",29064787,29065695,"CCT8",4.0461,47.8093,0.0285,"GM12878"
"59990","chr21",29078691,29079923,"CCT8",7.2265,63.1477,0.0673,"GM12878"
"59991","chr21",29072959,29073459,"CCT8",6.6948,100,0.0987,"GM12878"
"59992","chr21",28992709,28993269,"CCT8",11.0986,14.6027,0.0239,"GM12878"
"59993","chr21",29024339,29025198,"CCT8",25.2161,17.8088,0.0662,"GM12878"
"59994","chr21",29076668,29078162,"CCT8",10.2249,100,0.1507,"GM12878"
"59995","chr21",29299165,29301031,"MAP3K7CL",38.9982,12.1459,0.0698,"GM12878"
"59996","chr21",29073513,29074047,"MAP3K7CL",12.9918,100,0.1916,"GM12878"
"59997","chr21",29064787,29065695,"MAP3K7CL",4.0461,48.0273,0.0287,"GM12878"
"59998","chr21",29078691,29079923,"MAP3K7CL",7.2265,62.6335,0.0667,"GM12878"
"59999","chr21",29072959,29073459,"MAP3K7CL",6.6948,100,0.0987,"GM12878"
"60000","chr21",28992709,28993269,"MAP3K7CL",11.0986,14.614,0.0239,"GM12878"
"60001","chr21",29024339,29025198,"MAP3K7CL",25.2161,17.8307,0.0663,"GM12878"
"60002","chr21",29076668,29078162,"MAP3K7CL",10.2249,100,0.1508,"GM12878"
"60003","chr21",29302288,29302788,"BACH1",2.5448,100,0.0339,"GM12878"
"60004","chr21",29235553,29236262,"BACH1",7.9123,22.2505,0.0235,"GM12878"
"60005","chr21",29195894,29197459,"BACH1",12.8814,11.7672,0.0202,"GM12878"
"60006","chr21",29298622,29299122,"BACH1",3.135,100,0.0418,"GM12878"
"60007","chr21",29299165,29301031,"BACH1",38.9982,100,0.5196,"GM12878"
"60008","chr21",29306863,29307363,"BACH1",1.4999,100,0.02,"GM12878"
"60009","chr21",29232980,29234012,"BACH1",10.4533,22.2649,0.031,"GM12878"
"60010","chr21",29306242,29306742,"BACH1",2.24,100,0.0298,"GM12878"
"60011","chr21",31554377,31554877,"TIAM1",1.2047,76.8566,0.0486,"GM12878"
"60012","chr21",31326745,31327368,"TIAM1",5.1024,9.4464,0.0253,"GM12878"
"60013","chr21",31506594,31507290,"TIAM1",2.4463,17.2648,0.0222,"GM12878"
"60014","chr21",31558727,31560164,"TIAM1",3.3497,100,0.1758,"GM12878"
"60015","chr21",31509406,31510111,"TIAM1",1.8398,21.4031,0.0207,"GM12878"
"60016","chr21",31659202,31659914,"TIAM1",5.512,7.1742,0.0208,"GM12878"
"60017","chr21",31731854,31733091,"TIAM1",10.003,4.9471,0.026,"GM12878"
"60018","chr21",31552801,31553301,"TIAM1",0.6981,77.0849,0.0282,"GM12878"
"60019","chr21",31554377,31554877,"LOC150051",1.2047,76.8978,0.0486,"GM12878"
"60020","chr21",31326745,31327368,"LOC150051",5.1024,9.4466,0.0253,"GM12878"
"60021","chr21",31506594,31507290,"LOC150051",2.4463,17.2663,0.0222,"GM12878"
"60022","chr21",31558727,31560164,"LOC150051",3.3497,100,0.1758,"GM12878"
"60023","chr21",31509406,31510111,"LOC150051",1.8398,21.405,0.0207,"GM12878"
"60024","chr21",31659202,31659914,"LOC150051",5.512,7.1739,0.0208,"GM12878"
"60025","chr21",31731854,31733091,"LOC150051",10.003,4.947,0.026,"GM12878"
"60026","chr21",31552801,31553301,"LOC150051",0.6981,77.1203,0.0283,"GM12878"
"60027","chr21",31669069,31669569,"SOD1",1.3794,50.239,0.0269,"GM12878"
"60028","chr21",31659202,31659914,"SOD1",5.512,100,0.2141,"GM12878"
"60029","chr21",31731854,31733091,"SOD1",10.003,18.6425,0.0724,"GM12878"
"60030","chr21",31656029,31656709,"SOD1",0.809,83.8155,0.0263,"GM12878"
"60031","chr21",31647643,31648360,"SOD1",1.9898,41.1029,0.0318,"GM12878"
"60032","chr21",31666551,31667340,"SOD1",1.6869,100,0.0655,"GM12878"
"60033","chr21",31659202,31659914,"SCAF4",5.512,16.5093,0.0321,"GM12878"
"60034","chr21",31731854,31733091,"SCAF4",10.003,100,0.3528,"GM12878"
"60035","chr21",31733783,31734283,"SCAF4",1.2375,63.6134,0.0278,"GM12878"
"60036","chr21",32771553,32772935,"SCAF4",18.146,3.3777,0.0216,"GM12878"
"60037","chr21",31772428,31773818,"SCAF4",5.403,15.7478,0.03,"GM12878"
"60038","chr21",31730498,31730998,"SCAF4",1.3405,100,0.0473,"GM12878"
"60039","chr21",32612304,32612992,"MIS18A",6.6872,6.0075,0.0204,"GM12878"
"60040","chr21",32392753,32393937,"MIS18A",5.9387,11.6102,0.0351,"GM12878"
"60041","chr21",32278815,32279402,"MIS18A",5.1568,100,0.2621,"GM12878"
"60042","chr21",31731854,31733091,"MIS18A",10.003,6.0411,0.0307,"GM12878"
"60043","chr21",32771553,32772935,"MIS18A",18.146,2.5103,0.0232,"GM12878"
"60044","chr21",32612304,32612992,"URB1",6.6872,19.3727,0.0501,"GM12878"
"60045","chr21",32392753,32393937,"URB1",5.9387,100,0.2298,"GM12878"
"60046","chr21",32278815,32279402,"URB1",5.1568,15.2199,0.0304,"GM12878"
"60047","chr21",32771553,32772935,"URB1",18.146,7.3803,0.0518,"GM12878"
"60048","chr21",32612304,32612992,"URB1-AS1",6.6872,19.3725,0.0501,"GM12878"
"60049","chr21",32392753,32393937,"URB1-AS1",5.9387,100,0.2298,"GM12878"
"60050","chr21",32278815,32279402,"URB1-AS1",5.1568,15.2202,0.0304,"GM12878"
"60051","chr21",32771553,32772935,"URB1-AS1",18.146,7.3803,0.0518,"GM12878"
"60052","chr21",33215522,33216372,"C21orf59",25.8323,2.8186,0.023,"GM12878"
"60053","chr21",32612304,32612992,"C21orf59",6.6872,100,0.2113,"GM12878"
"60054","chr21",33434736,33435710,"C21orf59",20.8666,3.1544,0.0208,"GM12878"
"60055","chr21",32392753,32393937,"C21orf59",5.9387,18.5345,0.0348,"GM12878"
"60056","chr21",33324026,33325990,"C21orf59",27.7188,2.8338,0.0248,"GM12878"
"60057","chr21",32771553,32772935,"C21orf59",18.146,11.9489,0.0685,"GM12878"
"60058","chr21",33542492,33543717,"C21orf59",37.0507,2.7913,0.0327,"GM12878"
"60059","chr21",33215522,33216372,"SYNJ1",25.8323,3.2237,0.0292,"GM12878"
"60060","chr21",33434736,33435710,"SYNJ1",20.8666,3.4878,0.0255,"GM12878"
"60061","chr21",32771553,32772935,"SYNJ1",18.146,21.31,0.1356,"GM12878"
"60062","chr21",33542492,33543717,"SYNJ1",37.0507,2.9452,0.0383,"GM12878"
"60063","chr21",32727689,32728672,"SYNJ1",6.6381,100,0.2327,"GM12878"
"60064","chr21",33215522,33216372,"PAXBP1",25.8323,5.3918,0.0272,"GM12878"
"60065","chr21",33434736,33435710,"PAXBP1",20.8666,5.8504,0.0239,"GM12878"
"60066","chr21",33324026,33325990,"PAXBP1",27.7188,4.8412,0.0262,"GM12878"
"60067","chr21",33383096,33384095,"PAXBP1",25.8279,5.8699,0.0296,"GM12878"
"60068","chr21",32771553,32772935,"PAXBP1",18.146,100,0.3547,"GM12878"
"60069","chr21",33542492,33543717,"PAXBP1",37.0507,5.1623,0.0374,"GM12878"
"60070","chr21",32727689,32728672,"PAXBP1",6.6381,32.1281,0.0417,"GM12878"
"60071","chr21",33215522,33216372,"C21orf62-AS1",25.8323,5.3917,0.0272,"GM12878"
"60072","chr21",33434736,33435710,"C21orf62-AS1",20.8666,5.8503,0.0239,"GM12878"
"60073","chr21",33324026,33325990,"C21orf62-AS1",27.7188,4.8412,0.0262,"GM12878"
"60074","chr21",33383096,33384095,"C21orf62-AS1",25.8279,5.8698,0.0296,"GM12878"
"60075","chr21",32771553,32772935,"C21orf62-AS1",18.146,100,0.3547,"GM12878"
"60076","chr21",33542492,33543717,"C21orf62-AS1",37.0507,5.1623,0.0374,"GM12878"
"60077","chr21",32727689,32728672,"C21orf62-AS1",6.6381,32.1311,0.0417,"GM12878"
"60078","chr21",33215522,33216372,"LOC101928107",25.8323,3.574,0.0432,"GM12878"
"60079","chr21",33434736,33435710,"LOC101928107",20.8666,5.7051,0.0556,"GM12878"
"60080","chr21",33324026,33325990,"LOC101928107",27.7188,1.6972,0.022,"GM12878"
"60081","chr21",33078897,33079647,"LOC101928107",4.0476,13.8737,0.0262,"GM12878"
"60082","chr21",33127228,33127728,"LOC101928107",0.6441,100,0.0301,"GM12878"
"60083","chr21",33268777,33269515,"LOC101928107",11.7663,5.411,0.0298,"GM12878"
"60084","chr21",33383096,33384095,"LOC101928107",25.8279,3.2879,0.0397,"GM12878"
"60085","chr21",32771553,32772935,"LOC101928107",18.146,3.0334,0.0257,"GM12878"
"60086","chr21",32929334,32930090,"LOC101928107",4.2489,10.5793,0.021,"GM12878"
"60087","chr21",33237411,33239306,"LOC101928107",20.4169,3.3044,0.0315,"GM12878"
"60088","chr21",33403983,33405146,"LOC101928107",12.1163,3.8404,0.0217,"GM12878"
"60089","chr21",33542492,33543717,"LOC101928107",37.0507,1.7993,0.0312,"GM12878"
"60090","chr21",32931600,32933335,"LOC101928107",8.1277,10.5766,0.0402,"GM12878"
"60091","chr21",33215522,33216372,"LINC01548",25.8323,5.4291,0.0483,"GM12878"
"60092","chr21",33265609,33266694,"LINC01548",10.3709,7.8974,0.0282,"GM12878"
"60093","chr21",33434736,33435710,"LINC01548",20.8666,6.2839,0.0452,"GM12878"
"60094","chr21",33324026,33325990,"LINC01548",27.7188,4.6605,0.0445,"GM12878"
"60095","chr21",33268777,33269515,"LINC01548",11.7663,6.76,0.0274,"GM12878"
"60096","chr21",33383096,33384095,"LINC01548",25.8279,4.1328,0.0368,"GM12878"
"60097","chr21",33237411,33239306,"LINC01548",20.4169,3.5676,0.0251,"GM12878"
"60098","chr21",33403983,33405146,"LINC01548",12.1163,6.2522,0.0261,"GM12878"
"60099","chr21",33542492,33543717,"LINC01548",37.0507,2.6564,0.0339,"GM12878"
"60100","chr21",33641165,33642649,"LINC01548",24.2622,2.7536,0.023,"GM12878"
"60101","chr21",33230412,33231332,"LINC01548",9.1332,7.1294,0.0224,"GM12878"
"60102","chr21",32931600,32933335,"LINC01548",8.1277,9.0683,0.0254,"GM12878"
"60103","chr21",33215522,33216372,"IFNAR2",25.8323,49.3946,0.1271,"GM12878"
"60104","chr21",33265609,33266694,"IFNAR2",10.3709,28.9583,0.0299,"GM12878"
"60105","chr21",33434736,33435710,"IFNAR2",20.8666,13.003,0.027,"GM12878"
"60106","chr21",33231448,33232176,"IFNAR2",5.2138,100,0.0519,"GM12878"
"60107","chr21",33232493,33233092,"IFNAR2",2.6747,100,0.0266,"GM12878"
"60108","chr21",33324026,33325990,"IFNAR2",27.7188,15.8611,0.0438,"GM12878"
"60109","chr21",33268777,33269515,"IFNAR2",11.7663,25.2366,0.0296,"GM12878"
"60110","chr21",33383096,33384095,"IFNAR2",25.8279,13.0716,0.0336,"GM12878"
"60111","chr21",33237411,33239306,"IFNAR2",20.4169,53.0218,0.1078,"GM12878"
"60112","chr21",33230412,33231332,"IFNAR2",9.1332,100,0.091,"GM12878"
"60113","chr21",33229522,33230144,"IFNAR2",3.9142,100,0.039,"GM12878"
"60114","chr21",33215522,33216372,"IL10RB",25.8323,27.3318,0.0727,"GM12878"
"60115","chr21",33265609,33266694,"IL10RB",10.3709,100,0.1067,"GM12878"
"60116","chr21",33434736,33435710,"IL10RB",20.8666,11.9327,0.0256,"GM12878"
"60117","chr21",33324026,33325990,"IL10RB",27.7188,16.0984,0.0459,"GM12878"
"60118","chr21",33268777,33269515,"IL10RB",11.7663,80.0264,0.0969,"GM12878"
"60119","chr21",33383096,33384095,"IL10RB",25.8279,14.4249,0.0383,"GM12878"
"60120","chr21",33266863,33267363,"IL10RB",4.3187,100,0.0444,"GM12878"
"60121","chr21",33237411,33239306,"IL10RB",20.4169,43.9535,0.0924,"GM12878"
"60122","chr21",33261546,33262242,"IL10RB",2.3427,100,0.0241,"GM12878"
"60123","chr21",33230412,33231332,"IL10RB",9.1332,31.8833,0.03,"GM12878"
"60124","chr21",33215522,33216372,"IFNAR1",25.8323,13.3797,0.0441,"GM12878"
"60125","chr21",33434736,33435710,"IFNAR1",20.8666,14.6407,0.039,"GM12878"
"60126","chr21",33324026,33325990,"IFNAR1",27.7188,100,0.3539,"GM12878"
"60127","chr21",33441910,33442535,"IFNAR1",10.9485,15.6038,0.0218,"GM12878"
"60128","chr21",33268777,33269515,"IFNAR1",11.7663,13.8743,0.0208,"GM12878"
"60129","chr21",33383096,33384095,"IFNAR1",25.8279,14.6331,0.0483,"GM12878"
"60130","chr21",33237411,33239306,"IFNAR1",20.4169,13.7078,0.0357,"GM12878"
"60131","chr21",33542492,33543717,"IFNAR1",37.0507,4.819,0.0228,"GM12878"
"60132","chr21",33332067,33332567,"IFNAR1",1.9638,100,0.0251,"GM12878"
"60133","chr21",33215522,33216372,"IFNGR2",25.8323,11.462,0.0339,"GM12878"
"60134","chr21",33434736,33435710,"IFNGR2",20.8666,27.6708,0.0661,"GM12878"
