"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"33","ADCY5","GH03F123600","chr3",123600546,123603123,1.21,1.5
"34","ADIPOQ","GH03F186959","chr3",186959001,186960800,0.25,10.12
"35","ST6GAL1","GH03F186959","chr3",186959001,186960800,0.25,7.27
"36","NUP210","GH03F013301","chr3",13301082,13302401,1.04,4.63
"37","IQSEC1","GH03F013301","chr3",13301082,13302401,1.04,0.34
"38","LMCD1","GH03F008442","chr3",8442002,8447143,0.84,17.17
"39","ABTB1","GH03F127789","chr3",127789988,127794036,1.13,11.79
"40","MGLL","GH03F127789","chr3",127789988,127794036,1.13,0.27
"41","WDR5B","GH03F122513","chr3",122513279,122515543,0.38,22.92
"42","PARP14","GH03F122513","chr3",122513279,122515543,0.38,11.6
"43","KPNA1","GH03F122513","chr3",122513279,122515543,0.38,0.76
"44","IL20RB","GH03F136892","chr3",136892154,136895226,1.12,20.48
"45","NCK1","GH03F136892","chr3",136892154,136895226,1.12,12.48
"46","PLCL2","GH03F016994","chr3",16994801,16996400,1.2,9.84
"47","NFKBIZ","GH03F102018","chr3",102018716,102019057,0.3,17.1
"48","ZBTB11","GH03F102018","chr3",102018716,102019057,0.3,1.72
"49","ZPLD1","GH03F102018","chr3",102018716,102019057,0.3,0.16
"50","ZBTB20","GH03F115091","chr3",115091850,115092801,0.71,11.88
"51","HSPBAP1","GH03F122788","chr3",122788002,122790999,1.01,13.78
"52","PARP14","GH03F122788","chr3",122788002,122790999,1.01,11.88
"53","POGLUT1","GH03F119462","chr3",119462057,119464818,0.25,30.61
"54","TIMMDC1","GH03F119462","chr3",119462057,119464818,0.25,11.54
"55","TMEM39A","GH03F119462","chr3",119462057,119464818,0.25,10.92
"56","PARP3","GH03F052028","chr3",52028401,52029401,0.25,4.63
"57","ABHD14A","GH03F052028","chr3",52028401,52029401,0.25,4.58
"58","ZNF660","GH03F045177","chr3",45177990,45179030,0.77,18.83
"59","ZNF502","GH03F045177","chr3",45177990,45179030,0.77,14.08
"60","SACM1L","GH03F045177","chr3",45177990,45179030,0.77,11.25
"61","ZKSCAN7","GH03F045177","chr3",45177990,45179030,0.77,11.11
"62","ZNF501","GH03F045177","chr3",45177990,45179030,0.77,10.99
"63","CDCP1","GH03F045177","chr3",45177990,45179030,0.77,5.67
"64","SLC6A20","GH03F045177","chr3",45177990,45179030,0.77,4.54
"65","MASP1","GH03F187288","chr3",187288202,187289009,0.52,9.81
"66","ACAA1","GH03F038227","chr3",38227461,38228242,0.38,16.14
"67","MYD88","GH03F038227","chr3",38227461,38228242,0.38,11.22
"68","FNDC3B","GH03F172193","chr3",172193601,172193800,0.56,10.67
"69","OSBPL10","GH03F031724","chr3",31724089,31724958,0.59,12.12
"70","CMC1","GH03F028200","chr3",28200402,28200999,0.25,10.92
"71","WNT5A","GH03F055524","chr3",55524401,55524601,0.25,0.34
"72","WDR5B","GH03F122408","chr3",122408801,122410400,0.38,20.09
"73","FAM162A","GH03F122408","chr3",122408801,122410400,0.38,10.74
"74","CCDC58","GH03F122408","chr3",122408801,122410400,0.38,10.74
"75","PARP14","GH03F122408","chr3",122408801,122410400,0.38,9.84
"76","MOBP","GH03F039460","chr3",39460840,39460932,0.31,19.69
"77","CX3CR1","GH03F039460","chr3",39460840,39460932,0.31,1.44
"78","MYRIP","GH03F039460","chr3",39460840,39460932,0.31,1.43
"79","ZBTB38","GH03F141353","chr3",141353819,141353968,0.25,16.24
"80","USP13","GH03F179735","chr3",179735053,179735202,0.25,0.16
"81","WNT5A","GH03F055521","chr3",55521202,55523092,1.29,0.34
"82","NAALADL2","GH03F174438","chr3",174438011,174443295,0.63,0.76
"83","GBE1","GH03F081747","chr3",81747400,81747800,0.38,0.36
"84","EEFSEC","GH03F128217","chr3",128217749,128218744,1.25,6.81
"85","CEP70","GH03F138493","chr3",138493401,138495200,0.96,8.92
"86","PRR23C","GH03F138493","chr3",138493401,138495200,0.96,6.36
"87","ALDH1L1","GH03F126132","chr3",126132938,126133047,0.71,12.39
"88","RNF13","GH03F149845","chr3",149845734,149845883,0.73,0.27
"89","ZBBX","GH03F167380","chr3",167380213,167380502,0.38,0.76
"90","CD200R1","GH03F112741","chr3",112741801,112742200,0.62,16.48
"91","ATP13A4","GH03F193693","chr3",193693493,193694211,1.22,12.77
"92","GP5","GH03F193693","chr3",193693493,193694211,1.22,10.06
"93","OPA1","GH03F193693","chr3",193693493,193694211,1.22,8.6
"94","PRKAR2A","GH03F048820","chr3",48820601,48821200,1.07,12.49
"95","LAMB2","GH03F048820","chr3",48820601,48821200,1.07,3.81
"96","TOP2B","GH03F025647","chr3",25647801,25648819,1.13,0.34
"97","TMEM158","GH03F045311","chr3",45311424,45313519,0.38,10.35
"98","RYBP","GH03F071989","chr3",71989200,71989601,1.42,6.49
"99","EIF4E3","GH03F071989","chr3",71989200,71989601,1.42,2.28
"100","NBEAL2","GH03F047397","chr3",47397882,47398886,0.25,11.01
"101","KLHL18","GH03F047397","chr3",47397882,47398886,0.25,9.22
"102","SIAH2","GH03F150783","chr3",150783992,150785484,0.25,0.31
"103","EXOG","GH03F038531","chr3",38531396,38534541,0.96,15.96
"104","CRELD1","GH03F009951","chr3",9951323,9952706,0.46,5.01
"105","PRRT3","GH03F009951","chr3",9951323,9952706,0.46,0.76
"106","IL20RB","GH03F136335","chr3",136335224,136336650,0.25,22.58
"107","SLC35G2","GH03F136335","chr3",136335224,136336650,0.25,13.93
"108","PCCB","GH03F136335","chr3",136335224,136336650,0.25,10.78
"109","IGSF10","GH03F151933","chr3",151933203,151934146,0.38,10.72
"110","AADAC","GH03F151933","chr3",151933203,151934146,0.38,8.1
"111","KCNMB2","GH03F178159","chr3",178159032,178160726,0.59,0.13
"112","CPNE4","GH03F132288","chr3",132288914,132291999,0.92,8.58
"113","ATP13A3","GH03F194495","chr3",194495802,194499261,0.5,13.18
"114","B3GALNT1","GH03F161041","chr3",161041573,161042778,0.25,11
"115","NMD3","GH03F161041","chr3",161041573,161042778,0.25,11
"116","SPTSSB","GH03F161041","chr3",161041573,161042778,0.25,10.09
"117","LRIG1","GH03F066412","chr3",66412387,66414295,0.99,11.73
"118","SLC25A26","GH03F066412","chr3",66412387,66414295,0.99,10.67
"119","DNAJB8","GH03F128584","chr3",128584400,128584801,1.03,10.99
"120","RPN1","GH03F128584","chr3",128584400,128584801,1.03,6.99
"121","ITPR1","GH03F004564","chr3",4564278,4565841,0.25,11.91
"122","TBL1XR1","GH03F177278","chr3",177278133,177278257,0.38,0.22
"123","SLC9A9","GH03F143820","chr3",143820401,143821200,0.25,10.72
"124","LAMP3","GH03F183327","chr3",183327900,183329082,0.59,10.34
"125","MCF2L2","GH03F183327","chr3",183327900,183329082,0.59,0.14
"126","EXOG","GH03F038519","chr3",38519201,38520400,0.77,6.91
"127","ZNF639","GH03F179178","chr3",179178601,179179000,0.73,14.43
"128","PIK3CA","GH03F179178","chr3",179178601,179179000,0.73,12.01
"129","EPHB3","GH03F184582","chr3",184582171,184585300,1.32,12.2
"130","MAGEF1","GH03F184582","chr3",184582171,184585300,1.32,11.94
"131","EIF4G1","GH03F184582","chr3",184582171,184585300,1.32,9.78
"132","FAM131A","GH03F184582","chr3",184582171,184585300,1.32,9.43
"133","ITPR1","GH03F004512","chr3",4512698,4513699,0.9,15.69
"134","SUMF1","GH03F004512","chr3",4512698,4513699,0.9,12.17
"135","TPRA1","GH03F127546","chr3",127546691,127548612,0.91,8.52
"136","PODXL2","GH03F127546","chr3",127546691,127548612,0.91,4.29
"137","KBTBD12","GH03F127546","chr3",127546691,127548612,0.91,1.83
"138","IQCB1","GH03F121654","chr3",121654003,121655253,0.73,13.78
"139","SLC15A2","GH03F121654","chr3",121654003,121655253,0.73,6.61
"140","HCLS1","GH03F121654","chr3",121654003,121655253,0.73,5.78
"141","PLCL2","GH03F016915","chr3",16915801,16918400,1.2,9.14
"142","RUVBL1","GH03F128342","chr3",128342884,128345250,0.77,12.8
"143","TBC1D5","GH03F018401","chr3",18401601,18401800,0.25,11.33
"144","SATB1","GH03F018401","chr3",18401601,18401800,0.25,11.33
"145","FBXL2","GH03F033446","chr3",33446402,33447599,0.46,19.97
"146","UBP1","GH03F033446","chr3",33446402,33447599,0.46,0.4
"147","PARP3","GH03F051973","chr3",51973264,51977017,1.06,7.62
"148","NT5DC2","GH03F051973","chr3",51973264,51977017,1.06,5.33
"149","ABHD14A-ACY1","GH03F051973","chr3",51973264,51977017,1.06,0.76
"150","ACY1","GH03F051973","chr3",51973264,51977017,1.06,0.4
"151","RBMS3","GH03F029331","chr3",29331002,29336985,0.77,10.62
"152","GFM1","GH03F158669","chr3",158669945,158673505,0.91,27.39
"153","MLF1","GH03F158669","chr3",158669945,158673505,0.91,21.23
"154","LXN","GH03F158669","chr3",158669945,158673505,0.91,5.84
"155","TM4SF4","GH03F149509","chr3",149509601,149509800,0.25,11.84
"156","COMMD2","GH03F149509","chr3",149509601,149509800,0.25,11.21
"157","WWTR1","GH03F149509","chr3",149509601,149509800,0.25,10.27
"158","SSR3","GH03F156579","chr3",156579400,156579801,1.09,12.16
"159","LEKR1","GH03F156579","chr3",156579400,156579801,1.09,4.33
"160","TIPARP","GH03F156579","chr3",156579400,156579801,1.09,3.29
"161","FAM131A","GH03F184470","chr3",184470801,184471000,0.62,10.56
"162","EIF4G1","GH03F184470","chr3",184470801,184471000,0.62,10.55
"163","PPP4R2","GH03F073032","chr3",73032401,73032600,0.25,11.42
"164","EBLN2","GH03F073032","chr3",73032401,73032600,0.25,0.29
"165","RHO","GH03F129826","chr3",129826801,129828599,0.92,10.06
"166","TBL1XR1","GH03F177333","chr3",177333001,177341399,0.84,12.59
"167","NEK10","GH03F027354","chr3",27354801,27355000,0.56,0.36
"168","RYBP","GH03F072797","chr3",72797321,72799149,1.3,9.71
"169","GXYLT2","GH03F072797","chr3",72797321,72799149,1.3,0.22
"170","UBE2E1","GH03F023711","chr3",23711721,23713799,1.12,0.14
"171","TRIM71","GH03F032835","chr3",32835123,32845554,1.03,12.82
"172","CNOT10","GH03F032835","chr3",32835123,32845554,1.03,10.67
"173","DYNC1LI1","GH03F032835","chr3",32835123,32845554,1.03,9.51
"174","ARL6IP5","GH03F069032","chr3",69032566,69034521,0.96,12.45
"175","TMF1","GH03F069032","chr3",69032566,69034521,0.96,8.59
"176","EOGT","GH03F069032","chr3",69032566,69034521,0.96,7.38
"177","B3GALNT1","GH03F161068","chr3",161068590,161071329,1.03,19.88
"178","NMD3","GH03F161068","chr3",161068590,161071329,1.03,10.58
"179","IFT122","GH03F129434","chr3",129434401,129435000,0.25,0.4
"180","EFCAB12","GH03F129434","chr3",129434401,129435000,0.25,0.4
"181","TMCC1","GH03F129645","chr3",129645401,129645600,0.25,11.12
"182","RHO","GH03F129645","chr3",129645401,129645600,0.25,10.62
"183","IFT122","GH03F129645","chr3",129645401,129645600,0.25,4.35
"184","PCOLCE2","GH03F142862","chr3",142862619,142864799,1.21,11.79
"185","PLS1","GH03F142862","chr3",142862619,142864799,1.21,10.14
"186","CTDSPL","GH03F037903","chr3",37903386,37908393,1.32,19.35
"187","SLC22A14","GH03F037903","chr3",37903386,37908393,1.32,6.19
"188","PARP14","GH03F122322","chr3",122322085,122323400,1.57,4.6
"189","CSTA","GH03F122322","chr3",122322085,122323400,1.57,2.47
"190","PARP9","GH03F122322","chr3",122322085,122323400,1.57,1.93
"191","DTX3L","GH03F122322","chr3",122322085,122323400,1.57,1.59
"192","CD86","GH03F122322","chr3",122322085,122323400,1.57,1.5
"193","ACAD9","GH03F129011","chr3",129011538,129011687,0.25,4.75
"194","KIAA1257","GH03F129011","chr3",129011538,129011687,0.25,0.36
"195","SCHIP1","GH03F159878","chr3",159878012,159878121,0.78,11.42
"196","IL12A","GH03F159878","chr3",159878012,159878121,0.78,10.64
"197","ZBTB38","GH03F141470","chr3",141470951,141471912,0.25,4.43
"198","CDHR4","GH03F049802","chr3",49802168,49809387,0.62,35.43
"199","AMT","GH03F049802","chr3",49802168,49809387,0.62,21.19
"200","WDR6","GH03F049802","chr3",49802168,49809387,0.62,3.78
"201","TPRA1","GH03F127722","chr3",127722402,127723599,0.67,6.8
"202","ABTB1","GH03F127722","chr3",127722402,127723599,0.67,0.22
"203","MGLL","GH03F127722","chr3",127722402,127723599,0.67,0.14
"204","STAG1","GH03F136391","chr3",136391759,136391868,0.65,10.43
"205","PCCB","GH03F136391","chr3",136391759,136391868,0.65,0.1
"206","DYNC1LI1","GH03F032596","chr3",32596444,32598055,0.46,17.91
"207","CMTM6","GH03F032596","chr3",32596444,32598055,0.46,11.21
"208","CNOT10","GH03F032596","chr3",32596444,32598055,0.46,11.04
"209","DCAF1","GH03F051537","chr3",51537601,51540999,1.43,13.73
"210","HEMK1","GH03F051537","chr3",51537601,51540999,1.43,12.37
"211","TEX264","GH03F051537","chr3",51537601,51540999,1.43,6
"212","RAD54L2","GH03F051537","chr3",51537601,51540999,1.43,2.51
"213","PARL","GH03F183868","chr3",183868592,183869400,1.12,5.44
"214","MAP6D1","GH03F183868","chr3",183868592,183869400,1.12,5.2
"215","HPS3","GH03F149162","chr3",149162185,149162283,1.02,12.14
"216","GYG1","GH03F149162","chr3",149162185,149162283,1.02,10.7
"217","SEC22C","GH03F042700","chr3",42700958,42703464,1.21,10.71
"218","POMGNT2","GH03F042700","chr3",42700958,42703464,1.21,10.56
"219","HHATL","GH03F042700","chr3",42700958,42703464,1.21,9.38
"220","KLHL40","GH03F042700","chr3",42700958,42703464,1.21,0.34
"221","PRICKLE2","GH03F064460","chr3",64460033,64463507,0.94,12.67
"222","ANKUB1","GH03F149967","chr3",149967194,149967343,0.62,0.76
"223","CEP70","GH03F138941","chr3",138941439,138941588,0.62,10.2
"224","SH3BP5","GH03F015305","chr3",15305201,15307401,1.03,20.2
"225","CAPN7","GH03F015305","chr3",15305201,15307401,1.03,10.06
"226","NR2C2","GH03F015305","chr3",15305201,15307401,1.03,4.77
"227","TMEM108","GH03F133211","chr3",133211001,133212781,1.27,0.08
"228","SEC22A","GH03F123200","chr3",123200908,123203027,0.25,30.66
"229","ARL8B","GH03F005166","chr3",5166001,5167000,0.25,0.24
"230","CXCR6","GH03F046062","chr3",46062601,46063800,0.38,19.63
"231","XCR1","GH03F046062","chr3",46062601,46063800,0.38,11.52
"232","FYCO1","GH03F046062","chr3",46062601,46063800,0.38,10.88
"233","MUC4","GH03F195884","chr3",195884662,195887422,1.07,11.3
"234","NGLY1","GH03F026103","chr3",26103616,26106769,1,6.69
"235","TOP2B","GH03F026103","chr3",26103616,26106769,1,1.31
"236","SYN2","GH03F012393","chr3",12393456,12396058,1.11,18.22
"237","PPARG","GH03F012393","chr3",12393456,12396058,1.11,10.61
"238","TIMP4","GH03F012393","chr3",12393456,12396058,1.11,10.12
"239","ITGB5","GH03F124766","chr3",124766654,124767027,0.52,11.39
"240","DHX36","GH03F154322","chr3",154322514,154325502,0.59,11.63
"241","ARHGEF26","GH03F154322","chr3",154322514,154325502,0.59,4.49
"242","ZBTB38","GH03F141420","chr3",141420000,141423608,0.71,6.72
"243","CMC1","GH03F027728","chr3",27728550,27728779,0.98,10.05
"244","EOMES","GH03F027728","chr3",27728550,27728779,0.98,0.4
"245","TBCCD1","GH03F186105","chr3",186105283,186110888,0.9,15.6
"246","RFC4","GH03F186105","chr3",186105283,186110888,0.9,10.02
"247","ETV5","GH03F186105","chr3",186105283,186110888,0.9,0.76
"248","UCN2","GH03F048543","chr3",48543000,48543958,0.81,11.54
"249","COL7A1","GH03F048543","chr3",48543000,48543958,0.81,11.45
"250","SHISA5","GH03F048543","chr3",48543000,48543958,0.81,11.4
"251","ATRIP","GH03F048543","chr3",48543000,48543958,0.81,11.25
"252","CCDC51","GH03F048543","chr3",48543000,48543958,0.81,11.25
"253","TMA7","GH03F048543","chr3",48543000,48543958,0.81,11.25
"254","FBXW12","GH03F048543","chr3",48543000,48543958,0.81,10.27
"255","CDC25A","GH03F048543","chr3",48543000,48543958,0.81,9.91
"256","SLC26A6","GH03F048543","chr3",48543000,48543958,0.81,4.68
"257","PRICKLE2","GH03F064489","chr3",64489094,64490252,0.5,0.24
"258","PIK3CB","GH03F138785","chr3",138785602,138788114,1.15,12.86
"259","CEP70","GH03F138785","chr3",138785602,138788114,1.15,10.52
"260","FAIM","GH03F138785","chr3",138785602,138788114,1.15,10.28
"261","LMCD1","GH03F008606","chr3",8606600,8608000,0.84,10.7
"262","CAV3","GH03F008606","chr3",8606600,8608000,0.84,9.91
"263","GMPPB","GH03F050674","chr3",50674410,50675407,0.25,3.83
"264","DOCK3","GH03F050674","chr3",50674410,50675407,0.25,0.76
"265","KALRN","GH03F124260","chr3",124260001,124261904,0.63,6.9
"266","UMPS","GH03F124260","chr3",124260001,124261904,0.63,6.05
"267","TMA7","GH03F048439","chr3",48439156,48442342,0.25,63.04
"268","NME6","GH03F048439","chr3",48439156,48442342,0.25,19.95
"269","SHISA5","GH03F048439","chr3",48439156,48442342,0.25,16.03
"270","QRICH1","GH03F048439","chr3",48439156,48442342,0.25,12.21
"271","IMPDH2","GH03F048439","chr3",48439156,48442342,0.25,10.4
"272","CDC25A","GH03F048439","chr3",48439156,48442342,0.25,10.22
"273","ZNF589","GH03F048439","chr3",48439156,48442342,0.25,3.95
"274","CCDC51","GH03F048439","chr3",48439156,48442342,0.25,0.76
"275","DOCK3","GH03F050978","chr3",50978902,50980099,0.63,10.14
"276","HEMK1","GH03F050978","chr3",50978902,50980099,0.63,9.09
"277","TEX264","GH03F050978","chr3",50978902,50980099,0.63,6.82
"278","CMTM7","GH03F032309","chr3",32309801,32310000,0.38,0.16
"279","FNDC3B","GH03F172216","chr3",172216448,172223000,1.43,12.47
"280","PLD1","GH03F172216","chr3",172216448,172223000,1.43,4.86
"281","ETV5","GH03F186060","chr3",186060272,186060421,0.77,11.33
"282","ZNF445","GH03F045109","chr3",45109175,45111267,1.29,4.68
"283","CDCP1","GH03F045109","chr3",45109175,45111267,1.29,0.25
"284","B3GNT5","GH03F183278","chr3",183278255,183279171,0.46,13.11
"285","LAMP3","GH03F183278","chr3",183278255,183279171,0.46,10.86
"286","ABCC5","GH03F183278","chr3",183278255,183279171,0.46,5.65
"287","MCF2L2","GH03F183278","chr3",183278255,183279171,0.46,0.1
"288","VILL","GH03F037864","chr3",37864330,37864479,0.46,11.42
"289","CTDSPL","GH03F037864","chr3",37864330,37864479,0.46,0.76
"290","B4GALT4","GH03F119236","chr3",119236531,119241764,0.46,11.94
"291","ARHGAP31","GH03F119236","chr3",119236531,119241764,0.46,10.53
"292","GSK3B","GH03F119236","chr3",119236531,119241764,0.46,4.15
"293","RARRES1","GH03F158791","chr3",158791001,158791799,0.87,11.88
"294","MFSD1","GH03F158791","chr3",158791001,158791799,0.87,11.88
"295","LXN","GH03F158791","chr3",158791001,158791799,0.87,11.4
"296","GFM1","GH03F158791","chr3",158791001,158791799,0.87,11.18
"297","MLF1","GH03F158791","chr3",158791001,158791799,0.87,9.78
"298","GOLIM4","GH03F168121","chr3",168121183,168121866,1.2,0.29
"299","KCNMB2","GH03F178341","chr3",178341801,178342000,0.46,0.19
"300","RYBP","GH03F072441","chr3",72441001,72441400,1.02,0.4
"301","RYBP","GH03F072405","chr3",72405201,72413800,0.25,20.95
"302","SMCO1","GH03F196505","chr3",196505801,196506000,0.46,0.4
"303","SLC2A2","GH03F171013","chr3",171013432,171020813,1.29,19.46
"304","RPL22L1","GH03F171013","chr3",171013432,171020813,1.29,10.72
"305","C3orf70","GH03F185079","chr3",185079371,185080483,0.38,15.47
"306","VPS8","GH03F185079","chr3",185079371,185080483,0.38,9.32
"307","CCR1","GH03F046154","chr3",46154201,46155400,0.56,20.48
"308","CCR2","GH03F046154","chr3",46154201,46155400,0.56,9.85
"309","CCR3","GH03F046154","chr3",46154201,46155400,0.56,0.4
"310","TMEM158","GH03F045198","chr3",45198249,45201384,0.91,6.3
"311","CDCP1","GH03F045198","chr3",45198249,45201384,0.91,5.05
"312","ITPR1","GH03F004416","chr3",4416377,4419306,0.77,21.33
"313","SUMF1","GH03F004416","chr3",4416377,4419306,0.77,0.23
"314","ZPLD1","GH03F102155","chr3",102155704,102158960,1.33,11.56
"315","IMPG2","GH03F102155","chr3",102155704,102158960,1.33,4.11
"316","TMEM108","GH03F133300","chr3",133300448,133302394,0.5,10
"317","ZBTB38","GH03F141429","chr3",141429174,141434438,0.92,18.14
"318","IGSF11","GH03F118851","chr3",118851425,118852399,1.09,7.15
"319","UMPS","GH03F123767","chr3",123767114,123767263,0.56,10.31
"320","ROPN1","GH03F124274","chr3",124274910,124279010,1.17,9.65
"321","SLC12A8","GH03F125367","chr3",125367539,125368169,0.38,10.54
"322","ZNF148","GH03F125367","chr3",125367539,125368169,0.38,0.4
"323","ETV5","GH03F186103","chr3",186103001,186104746,1.48,0.4
"324","PIK3CA","GH03F179174","chr3",179174801,179175800,0.62,11.52
"325","ZNF639","GH03F179174","chr3",179174801,179175800,0.62,10.37
"326","KCNMB3","GH03F179174","chr3",179174801,179175800,0.62,7.22
"327","ZNF589","GH03F048332","chr3",48332401,48334400,0.25,61.94
"328","SPINK8","GH03F048332","chr3",48332401,48334400,0.25,0.4
"329","FBXW12","GH03F048332","chr3",48332401,48334400,0.25,0.25
"330","PRSS50","GH03F047522","chr3",47522002,47522924,1.1,5.57
"331","ZNF589","GH03F047522","chr3",47522002,47522924,1.1,4.98
"332","KLHL18","GH03F047522","chr3",47522002,47522924,1.1,4.87
"333","CCDC12","GH03F047522","chr3",47522002,47522924,1.1,4.49
"334","ELP6","GH03F047522","chr3",47522002,47522924,1.1,0.4
"335","SLC35A5","GH03F112494","chr3",112494601,112501293,1.18,14.3
"336","BTLA","GH03F112494","chr3",112494601,112501293,1.18,14.09
"337","CD200","GH03F112494","chr3",112494601,112501293,1.18,10.72
"338","C3orf52","GH03F112494","chr3",112494601,112501293,1.18,10.34
"339","SLC51A","GH03F196210","chr3",196210704,196211686,0.62,10.19
"340","ZDHHC19","GH03F196210","chr3",196210704,196211686,0.62,7.56
"341","FLNB","GH03F057917","chr3",57917500,57919008,0.25,15.68
"342","ABHD6","GH03F057917","chr3",57917500,57919008,0.25,10.7
"343","ARHGEF3","GH03F057917","chr3",57917500,57919008,0.25,9.04
"344","ITGA9","GH03F037762","chr3",37762601,37762801,0.25,10.98
"345","ITGB5","GH03F124901","chr3",124900891,124902043,0.46,0.76
"346","MUC13","GH03F124901","chr3",124900891,124902043,0.46,0.22
"347","IL1RAP","GH03F190581","chr3",190581001,190581600,0.38,0.19
"348","MASP1","GH03F187208","chr3",187208600,187208800,0.95,10.01
"349","GBE1","GH03F081725","chr3",81725731,81729799,0.84,5.52
"350","ZNF717","GH03F075640","chr3",75640670,75643699,1.02,5.2
"351","FRG2C","GH03F075640","chr3",75640670,75643699,1.02,0.76
"352","ATP13A3","GH03F194562","chr3",194562529,194562757,1.01,11.61
"353","GP5","GH03F194562","chr3",194562529,194562757,1.01,9.83
"354","C3orf14","GH03F062600","chr3",62600097,62606252,1.07,10.41
"355","VGLL4","GH03F011724","chr3",11724601,11725000,0.62,0.23
"356","PIK3R4","GH03F130789","chr3",130789618,130790531,0.56,0.24
"357","FNDC3B","GH03F172124","chr3",172124337,172143711,1.33,30.68
"358","PLD1","GH03F172124","chr3",172124337,172143711,1.33,8.18
"359","ZDHHC19","GH03F196206","chr3",196206757,196208800,0.92,10.8
"360","SLC51A","GH03F196206","chr3",196206757,196208800,0.92,10.43
"361","TCTEX1D2","GH03F196206","chr3",196206757,196208800,0.92,5.89
"362","HDAC11","GH03F013542","chr3",13542997,13545600,0.94,15.83
"363","FBLN2","GH03F013542","chr3",13542997,13545600,0.94,0.76
"364","TBC1D5","GH03F018757","chr3",18757163,18758858,0.9,10.7
"365","SATB1","GH03F018757","chr3",18757163,18758858,0.9,10.7
"366","PSMD2","GH03F184318","chr3",184318417,184323688,1.29,13.16
"367","ABCF3","GH03F184318","chr3",184318417,184323688,1.29,7.39
"368","DVL3","GH03F184318","chr3",184318417,184323688,1.29,4.25
"369","EIF4G1","GH03F184318","chr3",184318417,184323688,1.29,0.4
"370","C3orf20","GH03F014397","chr3",14397202,14398999,0.38,11.56
"371","TLR9","GH03F052167","chr3",52167245,52167434,0.25,10.69
"372","TWF2","GH03F052167","chr3",52167245,52167434,0.25,10.66
"373","WDR82","GH03F052167","chr3",52167245,52167434,0.25,10.52
"374","DUSP7","GH03F052167","chr3",52167245,52167434,0.25,10.21
"375","POC1A","GH03F052167","chr3",52167245,52167434,0.25,0.36
"376","PCOLCE2","GH03F142947","chr3",142947347,142947829,0.38,11.03
"377","KNG1","GH03F186760","chr3",186760076,186761770,0.25,11.41
"378","EIF4A2","GH03F186760","chr3",186760076,186761770,0.25,11.11
"379","RFC4","GH03F186760","chr3",186760076,186761770,0.25,11.03
"380","HRG","GH03F186760","chr3",186760076,186761770,0.25,10.19
"381","PLCD1","GH03F038108","chr3",38108401,38109400,0.38,6.18
"382","CD80","GH03F119302","chr3",119302801,119306175,0.9,9.84
"383","IGSF11","GH03F119302","chr3",119302801,119306175,0.9,6.98
"384","B4GALT4","GH03F119302","chr3",119302801,119306175,0.9,6.44
"385","ARHGAP31","GH03F119302","chr3",119302801,119306175,0.9,6.08
"386","GRAMD1C","GH03F113867","chr3",113867174,113868743,0.25,13.91
