"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"57283","chr20",462196,463273,"NRSN2",4.6808,20.1314,0.0246,"GM12878"
"57284","chr20",326622,327586,"NRSN2",5.7589,34.849,0.0523,"GM12878"
"57285","chr20",324173,325820,"NRSN2",14.7462,34.9031,0.1341,"GM12878"
"57286","chr20",309499,310845,"NRSN2",3.4915,22.4722,0.0204,"GM12878"
"57287","chr20",543371,544230,"NRSN2",19.1986,8.6953,0.0435,"GM12878"
"57288","chr20",348148,348908,"NRSN2",3.2608,100,0.085,"GM12878"
"57289","chr20",297226,297812,"NRSN2",5.4238,18.1922,0.0257,"GM12878"
"57290","chr20",290055,291028,"TRIB3",9.2108,6.7935,0.0211,"GM12878"
"57291","chr20",433403,434093,"TRIB3",8.8641,15.9765,0.0478,"GM12878"
"57292","chr20",298049,298971,"TRIB3",9.4937,8.6418,0.0277,"GM12878"
"57293","chr20",347556,348056,"TRIB3",5.5743,15.5062,0.0292,"GM12878"
"57294","chr20",382382,382882,"TRIB3",0.8144,100,0.0275,"GM12878"
"57295","chr20",380534,381544,"TRIB3",4.571,100,0.1543,"GM12878"
"57296","chr20",407054,408556,"TRIB3",12.0785,32.3529,0.1319,"GM12878"
"57297","chr20",408815,409315,"TRIB3",5.1922,32.3769,0.0567,"GM12878"
"57298","chr20",381692,382367,"TRIB3",2.6439,100,0.0892,"GM12878"
"57299","chr20",462196,463273,"TRIB3",4.6808,15.0186,0.0237,"GM12878"
"57300","chr20",326622,327586,"TRIB3",5.7589,10.4699,0.0203,"GM12878"
"57301","chr20",324173,325820,"TRIB3",14.7462,10.4766,0.0521,"GM12878"
"57302","chr20",543371,544230,"TRIB3",19.1986,7.1576,0.0464,"GM12878"
"57303","chr20",290055,291028,"RBCK1",9.2108,8.5823,0.0216,"GM12878"
"57304","chr20",433403,434093,"RBCK1",8.8641,28.5028,0.0692,"GM12878"
"57305","chr20",380534,381544,"RBCK1",4.571,32.7644,0.041,"GM12878"
"57306","chr20",407054,408556,"RBCK1",12.0785,100,0.3306,"GM12878"
"57307","chr20",408815,409315,"RBCK1",5.1922,100,0.1421,"GM12878"
"57308","chr20",381692,382367,"RBCK1",2.6439,32.7449,0.0237,"GM12878"
"57309","chr20",462196,463273,"RBCK1",4.6808,18.6418,0.0239,"GM12878"
"57310","chr20",324173,325820,"RBCK1",14.7462,9.0151,0.0364,"GM12878"
"57311","chr20",543371,544230,"RBCK1",19.1986,8.0961,0.0425,"GM12878"
"57312","chr20",290055,291028,"TBC1D20",9.2108,10.8784,0.0335,"GM12878"
"57313","chr20",433403,434093,"TBC1D20",8.8641,26.7255,0.0792,"GM12878"
"57314","chr20",298049,298971,"TBC1D20",9.4937,8.6831,0.0276,"GM12878"
"57315","chr20",347556,348056,"TBC1D20",5.5743,17.248,0.0321,"GM12878"
"57316","chr20",380534,381544,"TBC1D20",4.571,17.158,0.0262,"GM12878"
"57317","chr20",407054,408556,"TBC1D20",12.0785,21.0533,0.085,"GM12878"
"57318","chr20",408815,409315,"TBC1D20",5.1922,21.0449,0.0365,"GM12878"
"57319","chr20",461554,462054,"TBC1D20",2.2165,100,0.0741,"GM12878"
"57320","chr20",462196,463273,"TBC1D20",4.6808,100,0.1565,"GM12878"
"57321","chr20",326622,327586,"TBC1D20",5.7589,13.3351,0.0257,"GM12878"
"57322","chr20",324173,325820,"TBC1D20",14.7462,13.3387,0.0657,"GM12878"
"57323","chr20",543371,544230,"TBC1D20",19.1986,11.5812,0.0743,"GM12878"
"57324","chr20",534361,534861,"CSNK2A1",0.6933,100,0.0211,"GM12878"
"57325","chr20",407054,408556,"CSNK2A1",12.0785,8.4675,0.0312,"GM12878"
"57326","chr20",324173,325820,"CSNK2A1",14.7462,5.0824,0.0228,"GM12878"
"57327","chr20",543371,544230,"CSNK2A1",19.1986,100,0.5851,"GM12878"
"57328","chr20",290055,291028,"SRXN1",9.2108,5.515,0.0247,"GM12878"
"57329","chr20",433403,434093,"SRXN1",8.8641,5.7452,0.0248,"GM12878"
"57330","chr20",653120,654109,"SRXN1",3.56,100,0.1731,"GM12878"
"57331","chr20",645271,646071,"SRXN1",1.5359,90.9676,0.0679,"GM12878"
"57332","chr20",407054,408556,"SRXN1",12.0785,5.552,0.0326,"GM12878"
"57333","chr20",324173,325820,"SRXN1",14.7462,2.9014,0.0208,"GM12878"
"57334","chr20",543371,544230,"SRXN1",19.1986,15.4123,0.1439,"GM12878"
"57335","chr20",836610,837110,"FAM110A",0.7271,100,0.0373,"GM12878"
"57336","chr20",833405,833946,"FAM110A",7.4727,100,0.3833,"GM12878"
"57337","chr20",825649,826149,"FAM110A",0.4163,99.7953,0.0213,"GM12878"
"57338","chr20",846793,847293,"FAM110A",1.9514,28.8604,0.0289,"GM12878"
"57339","chr20",1118198,1119026,"FAM110A",6.4771,8.951,0.0297,"GM12878"
"57340","chr20",543371,544230,"FAM110A",19.1986,3.6766,0.0362,"GM12878"
"57341","chr20",844322,844977,"FAM110A",1.7741,28.7844,0.0262,"GM12878"
"57342","chr20",2101626,2103012,"FAM110A",21.6873,1.8643,0.0207,"GM12878"
"57343","chr20",833405,833946,"LOC105372493",7.4727,7.8791,0.0358,"GM12878"
"57344","chr20",1325092,1326119,"LOC105372493",15.8811,2.9344,0.0283,"GM12878"
"57345","chr20",1118198,1119026,"LOC105372493",6.4771,100,0.3939,"GM12878"
"57346","chr20",543371,544230,"LOC105372493",19.1986,2.793,0.0326,"GM12878"
"57347","chr20",2469963,2471153,"LOC105372493",27.0683,1.658,0.0273,"GM12878"
"57348","chr20",833405,833946,"PSMF1",7.4727,7.8792,0.0358,"GM12878"
"57349","chr20",1325092,1326119,"PSMF1",15.8811,2.9344,0.0283,"GM12878"
"57350","chr20",1118198,1119026,"PSMF1",6.4771,100,0.3939,"GM12878"
"57351","chr20",543371,544230,"PSMF1",19.1986,2.793,0.0326,"GM12878"
"57352","chr20",2469963,2471153,"PSMF1",27.0683,1.6581,0.0273,"GM12878"
"57353","chr20",1325092,1326119,"FKBP1A-SDCBP2",15.8811,17.631,0.1145,"GM12878"
"57354","chr20",1378015,1378515,"FKBP1A-SDCBP2",2.1287,35.1591,0.0306,"GM12878"
"57355","chr20",1391787,1392287,"FKBP1A-SDCBP2",2.8096,100,0.1149,"GM12878"
"57356","chr20",1375936,1376436,"FKBP1A-SDCBP2",2.4074,35.2252,0.0347,"GM12878"
"57357","chr20",1376700,1377942,"FKBP1A-SDCBP2",7.0219,35.1899,0.1011,"GM12878"
"57358","chr20",1392883,1393636,"FKBP1A-SDCBP2",4.2943,100,0.1757,"GM12878"
"57359","chr20",1330059,1330559,"SDCBP2",2.8949,100,0.0791,"GM12878"
"57360","chr20",1325092,1326119,"SDCBP2",15.8811,100,0.4338,"GM12878"
"57361","chr20",1327391,1327891,"SDCBP2",1.0662,100,0.0291,"GM12878"
"57362","chr20",1376700,1377942,"SDCBP2",7.0219,24.5633,0.0471,"GM12878"
"57363","chr20",1392883,1393636,"SDCBP2",4.2943,23.8142,0.0279,"GM12878"
"57364","chr20",1330059,1330559,"SDCBP2-AS1",2.8949,100,0.0791,"GM12878"
"57365","chr20",1325092,1326119,"SDCBP2-AS1",15.8811,100,0.4338,"GM12878"
"57366","chr20",1327391,1327891,"SDCBP2-AS1",1.0662,100,0.0291,"GM12878"
"57367","chr20",1376700,1377942,"SDCBP2-AS1",7.0219,24.5676,0.0471,"GM12878"
"57368","chr20",1392883,1393636,"SDCBP2-AS1",4.2943,23.8174,0.0279,"GM12878"
"57369","chr20",1325092,1326119,"FKBP1A",15.8811,17.631,0.1145,"GM12878"
"57370","chr20",1378015,1378515,"FKBP1A",2.1287,35.1591,0.0306,"GM12878"
"57371","chr20",1391787,1392287,"FKBP1A",2.8096,100,0.1149,"GM12878"
"57372","chr20",1375936,1376436,"FKBP1A",2.4074,35.2252,0.0347,"GM12878"
"57373","chr20",1376700,1377942,"FKBP1A",7.0219,35.1899,0.1011,"GM12878"
"57374","chr20",1392883,1393636,"FKBP1A",4.2943,100,0.1757,"GM12878"
"57375","chr20",1462773,1463273,"NSFL1C",0.5506,100,0.026,"GM12878"
"57376","chr20",1535387,1536244,"NSFL1C",6.5638,8.0938,0.0251,"GM12878"
"57377","chr20",1325092,1326119,"NSFL1C",15.8811,15.4254,0.1158,"GM12878"
"57378","chr20",1118198,1119026,"NSFL1C",6.4771,6.6523,0.0204,"GM12878"
"57379","chr20",1391787,1392287,"NSFL1C",2.8096,15.8119,0.021,"GM12878"
"57380","chr20",1376700,1377942,"NSFL1C",7.0219,10.8522,0.036,"GM12878"
"57381","chr20",1470086,1470586,"NSFL1C",0.7089,65.9866,0.0221,"GM12878"
"57382","chr20",1392883,1393636,"NSFL1C",4.2943,15.8074,0.0321,"GM12878"
"57383","chr20",2469963,2471153,"NSFL1C",27.0683,1.7966,0.023,"GM12878"
"57384","chr20",1466649,1467149,"NSFL1C",2.1812,100,0.1032,"GM12878"
"57385","chr20",2101626,2103012,"NSFL1C",21.6873,3.1962,0.0328,"GM12878"
"57386","chr20",1535387,1536244,"SIRPB1",6.5638,15.4657,0.0549,"GM12878"
"57387","chr20",1325092,1326119,"SIRPB1",15.8811,3.5743,0.0307,"GM12878"
"57388","chr20",1626612,1627306,"SIRPB1",1.3699,83.6358,0.062,"GM12878"
"57389","chr20",2469963,2471153,"SIRPB1",27.0683,1.7843,0.0261,"GM12878"
"57390","chr20",1622382,1622882,"SIRPB1",1.2271,100,0.0664,"GM12878"
"57391","chr20",1619839,1620344,"SIRPB1",1.7024,100,0.0921,"GM12878"
"57392","chr20",2101626,2103012,"SIRPB1",21.6873,1.8681,0.0219,"GM12878"
"57393","chr20",1631896,1632722,"SIRPB1",1.2361,46.7898,0.0313,"GM12878"
"57394","chr20",1667456,1667956,"SIRPG",0.666,49.2324,0.0204,"GM12878"
"57395","chr20",1657529,1658385,"SIRPG",1.3477,100,0.0839,"GM12878"
"57396","chr20",1664841,1665341,"SIRPG",1.041,49.0528,0.0318,"GM12878"
"57397","chr20",2469963,2471153,"SIRPG",27.0683,1.7623,0.0297,"GM12878"
"57398","chr20",2101626,2103012,"SIRPG",21.6873,2.4691,0.0333,"GM12878"
"57399","chr20",1731283,1732268,"SIRPG",2.2987,15.2185,0.0218,"GM12878"
"57400","chr20",1535387,1536244,"SIRPG",6.5638,14.0459,0.0574,"GM12878"
"57401","chr20",1325092,1326119,"SIRPG",15.8811,3.0168,0.0298,"GM12878"
"57402","chr20",1652899,1653399,"SIRPG",0.6867,100,0.0427,"GM12878"
"57403","chr20",1661916,1662416,"SIRPG",0.7325,80.8832,0.0369,"GM12878"
"57404","chr20",1619839,1620344,"SIRPG",1.7024,18.9555,0.0201,"GM12878"
"57405","chr20",1850340,1851300,"SIRPA",3.3687,12.2387,0.0259,"GM12878"
"57406","chr20",1844433,1845573,"SIRPA",5.7512,12.4093,0.0449,"GM12878"
"57407","chr20",2101626,2103012,"SIRPA",21.6873,4.9254,0.0672,"GM12878"
"57408","chr20",1870763,1871386,"SIRPA",2.6287,24.2897,0.0402,"GM12878"
"57409","chr20",1871784,1872284,"SIRPA",1.4905,24.2738,0.0228,"GM12878"
"57410","chr20",1893916,1894416,"SIRPA",0.5309,100,0.0334,"GM12878"
"57411","chr20",1897371,1898510,"SIRPA",7.6109,42.0188,0.2011,"GM12878"
"57412","chr20",1325092,1326119,"SIRPA",15.8811,2.2643,0.0226,"GM12878"
"57413","chr20",1844433,1845573,"LOC727993",5.7512,9.9948,0.041,"GM12878"
"57414","chr20",1952543,1953199,"LOC727993",0.8504,100,0.0607,"GM12878"
"57415","chr20",2469963,2471153,"LOC727993",27.0683,1.8733,0.0362,"GM12878"
"57416","chr20",2101626,2103012,"LOC727993",21.6873,6.1318,0.0949,"GM12878"
"57417","chr20",1940549,1941049,"LOC727993",0.3373,94.9503,0.0228,"GM12878"
"57418","chr20",1870763,1871386,"LOC727993",2.6287,11.5583,0.0217,"GM12878"
"57419","chr20",1897371,1898510,"LOC727993",7.6109,9.8997,0.0538,"GM12878"
"57420","chr20",1954427,1954927,"LOC727993",1.0886,37.1068,0.0288,"GM12878"
"57421","chr20",2112815,2113315,"STK35",1.6446,54.7512,0.0234,"GM12878"
"57422","chr20",2469963,2471153,"STK35",27.0683,5.1063,0.0359,"GM12878"
"57423","chr20",2101626,2103012,"STK35",21.6873,100,0.5637,"GM12878"
"57424","chr20",2108466,2108966,"STK35",1.6527,100,0.043,"GM12878"
"57425","chr20",2508858,2509573,"SNRPB",6.9248,28.475,0.0447,"GM12878"
"57426","chr20",2469963,2471153,"SNRPB",27.0683,100,0.6136,"GM12878"
"57427","chr20",2101626,2103012,"SNRPB",21.6873,5.2764,0.0259,"GM12878"
"57428","chr20",2652262,2653138,"SNRPB",11.0699,10.3246,0.0259,"GM12878"
"57429","chr20",2508858,2509573,"ZNF343",6.9248,100,0.2861,"GM12878"
"57430","chr20",2469963,2471153,"ZNF343",27.0683,18.5914,0.2079,"GM12878"
"57431","chr20",2101626,2103012,"ZNF343",21.6873,3.8021,0.0341,"GM12878"
"57432","chr20",2652262,2653138,"ZNF343",11.0699,8.108,0.0371,"GM12878"
"57433","chr20",2524182,2525122,"ZNF343",2.5076,21.367,0.0221,"GM12878"
"57434","chr20",2507868,2508368,"ZNF343",1.0741,100,0.0444,"GM12878"
"57435","chr20",2508858,2509573,"NOP56",6.9248,10.673,0.022,"GM12878"
"57436","chr20",2469963,2471153,"NOP56",27.0683,8.9794,0.0724,"GM12878"
"57437","chr20",2652262,2653138,"NOP56",11.0699,100,0.3297,"GM12878"
"57438","chr20",2651697,2652197,"NOP56",3.7049,100,0.1103,"GM12878"
"57439","chr20",2663806,2664525,"NOP56",7.333,51.5073,0.1125,"GM12878"
"57440","chr20",2840285,2841335,"NOP56",8.0296,9.1352,0.0218,"GM12878"
"57441","chr20",2469963,2471153,"IDH3B",27.0683,6.4531,0.0672,"GM12878"
"57442","chr20",2652262,2653138,"IDH3B",11.0699,44.2169,0.1884,"GM12878"
"57443","chr20",2651697,2652197,"IDH3B",3.7049,44.2542,0.0631,"GM12878"
"57444","chr20",2663806,2664525,"IDH3B",7.333,100,0.2822,"GM12878"
"57445","chr20",2983478,2985015,"PCED1A",8.5441,9.2563,0.0279,"GM12878"
"57446","chr20",2838145,2838645,"PCED1A",1.2407,100,0.0438,"GM12878"
"57447","chr20",2851917,2852674,"PCED1A",1.2703,57.6111,0.0259,"GM12878"
"57448","chr20",2469963,2471153,"PCED1A",27.0683,4.3116,0.0412,"GM12878"
"57449","chr20",2652262,2653138,"PCED1A",11.0699,10.6472,0.0416,"GM12878"
"57450","chr20",2872535,2873035,"PCED1A",2.9584,24.6906,0.0258,"GM12878"
"57451","chr20",2873203,2874066,"PCED1A",8.0301,24.7011,0.0701,"GM12878"
"57452","chr20",2840285,2841335,"PCED1A",8.0296,100,0.2837,"GM12878"
"57453","chr20",2983478,2985015,"VPS16",8.5441,9.2563,0.0279,"GM12878"
"57454","chr20",2838145,2838645,"VPS16",1.2407,100,0.0438,"GM12878"
"57455","chr20",2851917,2852674,"VPS16",1.2703,57.6115,0.0259,"GM12878"
"57456","chr20",2469963,2471153,"VPS16",27.0683,4.3116,0.0412,"GM12878"
"57457","chr20",2652262,2653138,"VPS16",11.0699,10.6472,0.0416,"GM12878"
"57458","chr20",2872535,2873035,"VPS16",2.9584,24.6907,0.0258,"GM12878"
"57459","chr20",2873203,2874066,"VPS16",8.0301,24.7012,0.0701,"GM12878"
"57460","chr20",2840285,2841335,"VPS16",8.0296,100,0.2837,"GM12878"
"57461","chr20",3045036,3046435,"PTPRA",9.4861,4.6251,0.0264,"GM12878"
"57462","chr20",2899155,2900004,"PTPRA",1.6377,30.3725,0.03,"GM12878"
"57463","chr20",2922956,2923456,"PTPRA",0.396,100,0.0239,"GM12878"
"57464","chr20",2983478,2985015,"PTPRA",8.5441,15.0792,0.0776,"GM12878"
"57465","chr20",2469963,2471153,"PTPRA",27.0683,2.2586,0.0368,"GM12878"
"57466","chr20",2884197,2885018,"PTPRA",1.901,20.9943,0.024,"GM12878"
"57467","chr20",3203753,3204954,"PTPRA",13.5302,3.1508,0.0257,"GM12878"
"57468","chr20",2872535,2873035,"PTPRA",2.9584,14.2283,0.0254,"GM12878"
"57469","chr20",2901140,2901640,"PTPRA",1.3472,30.3351,0.0246,"GM12878"
"57470","chr20",2873203,2874066,"PTPRA",8.0301,14.2242,0.0688,"GM12878"
"57471","chr20",2918414,2918914,"PTPRA",0.6166,93.7493,0.0348,"GM12878"
"57472","chr20",2840285,2841335,"PTPRA",8.0296,7.0222,0.034,"GM12878"
"57473","chr20",3045036,3046435,"MRPS26",9.4861,100,0.3895,"GM12878"
"57474","chr20",3208765,3209744,"MRPS26",10.7237,8.0246,0.0353,"GM12878"
"57475","chr20",2983478,2985015,"MRPS26",8.5441,7.7648,0.0272,"GM12878"
"57476","chr20",2469963,2471153,"MRPS26",27.0683,1.9701,0.0219,"GM12878"
"57477","chr20",3203753,3204954,"MRPS26",13.5302,5.5871,0.031,"GM12878"
"57478","chr20",2873203,2874066,"MRPS26",8.0301,6.593,0.0217,"GM12878"
"57479","chr20",3159636,3160185,"MRPS26",7.6417,7.4353,0.0233,"GM12878"
"57480","chr20",3157275,3157975,"MRPS26",4.4757,11.282,0.0207,"GM12878"
"57481","chr20",3045036,3046435,"UBOX5",9.4861,8.5966,0.0245,"GM12878"
"57482","chr20",3208765,3209744,"UBOX5",10.7237,18.2092,0.0586,"GM12878"
"57483","chr20",3203753,3204954,"UBOX5",13.5302,21.108,0.0858,"GM12878"
"57484","chr20",3158856,3159356,"UBOX5",2.8889,100,0.0867,"GM12878"
"57485","chr20",3159636,3160185,"UBOX5",7.6417,100,0.2295,"GM12878"
"57486","chr20",3157275,3157975,"UBOX5",4.4757,100,0.1344,"GM12878"
"57487","chr20",3045036,3046435,"FASTKD5",9.4861,8.5965,0.0245,"GM12878"
"57488","chr20",3208765,3209744,"FASTKD5",10.7237,18.2093,0.0586,"GM12878"
"57489","chr20",3203753,3204954,"FASTKD5",13.5302,21.1082,0.0858,"GM12878"
"57490","chr20",3158856,3159356,"FASTKD5",2.8889,100,0.0867,"GM12878"
"57491","chr20",3159636,3160185,"FASTKD5",7.6417,100,0.2295,"GM12878"
"57492","chr20",3157275,3157975,"FASTKD5",4.4757,100,0.1344,"GM12878"
"57493","chr20",3045036,3046435,"DDRGK1",9.4861,11.4552,0.023,"GM12878"
"57494","chr20",3208765,3209744,"DDRGK1",10.7237,100,0.227,"GM12878"
"57495","chr20",3203753,3204954,"DDRGK1",13.5302,100,0.2864,"GM12878"
"57496","chr20",3159636,3160185,"DDRGK1",7.6417,22.5463,0.0365,"GM12878"
"57497","chr20",3157275,3157975,"DDRGK1",4.4757,21.8559,0.0207,"GM12878"
"57498","chr20",3209870,3210370,"DDRGK1",2.7976,100,0.0592,"GM12878"
"57499","chr20",3045036,3046435,"ITPA",9.4861,11.4611,0.023,"GM12878"
"57500","chr20",3208765,3209744,"ITPA",10.7237,100,0.227,"GM12878"
"57501","chr20",3203753,3204954,"ITPA",13.5302,100,0.2865,"GM12878"
"57502","chr20",3159636,3160185,"ITPA",7.6417,22.5842,0.0365,"GM12878"
"57503","chr20",3157275,3157975,"ITPA",4.4757,21.8911,0.0207,"GM12878"
"57504","chr20",3209870,3210370,"ITPA",2.7976,99.5315,0.059,"GM12878"
"57505","chr20",3420073,3421005,"ATRN",5.1086,19.9469,0.0502,"GM12878"
"57506","chr20",3208765,3209744,"ATRN",10.7237,4.4132,0.0233,"GM12878"
"57507","chr20",3819869,3821373,"ATRN",21.8167,2.9228,0.0314,"GM12878"
"57508","chr20",3470520,3471267,"ATRN",4.2211,100,0.2079,"GM12878"
"57509","chr20",3407917,3409074,"ATRN",3.5722,17.8489,0.0314,"GM12878"
"57510","chr20",2469963,2471153,"ATRN",27.0683,1.5294,0.0204,"GM12878"
"57511","chr20",3203753,3204954,"ATRN",13.5302,3.9059,0.026,"GM12878"
"57512","chr20",3473845,3474527,"ATRN",0.8374,100,0.0412,"GM12878"
"57513","chr20",3846517,3847229,"C20orf27",8.0477,13.4371,0.033,"GM12878"
"57514","chr20",3795488,3796472,"C20orf27",11.5293,15.7936,0.0555,"GM12878"
"57515","chr20",3819869,3821373,"C20orf27",21.8167,14.5057,0.0965,"GM12878"
"57516","chr20",3768563,3769063,"C20orf27",1.8913,100,0.0577,"GM12878"
"57517","chr20",3888506,3889499,"C20orf27",17.4688,8.6552,0.0461,"GM12878"
"57518","chr20",3906757,3907872,"C20orf27",10.3736,8.5271,0.027,"GM12878"
"57519","chr20",3767555,3768151,"C20orf27",6.1005,100,0.1861,"GM12878"
"57520","chr20",3846517,3847229,"CENPB",8.0477,24.2488,0.0505,"GM12878"
"57521","chr20",3795488,3796472,"CENPB",11.5293,44.1811,0.1317,"GM12878"
"57522","chr20",3799709,3800209,"CENPB",2.5663,32.152,0.0213,"GM12878"
"57523","chr20",3819869,3821373,"CENPB",21.8167,26.0419,0.1469,"GM12878"
"57524","chr20",3781205,3781743,"CENPB",1.0608,83.8338,0.023,"GM12878"
"57525","chr20",3797897,3798397,"CENPB",2.0232,44.2995,0.0232,"GM12878"
"57526","chr20",3888506,3889499,"CENPB",17.4688,9.4363,0.0426,"GM12878"
"57527","chr20",3786440,3787140,"CENPB",1.7821,100,0.0461,"GM12878"
"57528","chr20",3906757,3907872,"CENPB",10.3736,13.2189,0.0355,"GM12878"
"57529","chr20",3767555,3768151,"CENPB",6.1005,23.9571,0.0378,"GM12878"
"57530","chr20",3846517,3847229,"CDC25B",8.0477,27.9764,0.0421,"GM12878"
"57531","chr20",3799119,3799619,"CDC25B",2.1849,100,0.0409,"GM12878"
"57532","chr20",3795488,3796472,"CDC25B",11.5293,100,0.2158,"GM12878"
"57533","chr20",3799709,3800209,"CDC25B",2.5663,100,0.048,"GM12878"
"57534","chr20",3819869,3821373,"CDC25B",21.8167,38.5685,0.1575,"GM12878"
"57535","chr20",3797897,3798397,"CDC25B",2.0232,100,0.0379,"GM12878"
"57536","chr20",3888506,3889499,"CDC25B",17.4688,16.9611,0.0555,"GM12878"
"57537","chr20",3906757,3907872,"CDC25B",10.3736,11.7061,0.0227,"GM12878"
"57538","chr20",3767555,3768151,"CDC25B",6.1005,18.1266,0.0207,"GM12878"
"57539","chr20",3846517,3847229,"AP5S1",8.0477,39.8431,0.0559,"GM12878"
"57540","chr20",3795488,3796472,"AP5S1",11.5293,41.2543,0.0829,"GM12878"
"57541","chr20",3819869,3821373,"AP5S1",21.8167,100,0.3801,"GM12878"
"57542","chr20",3888506,3889499,"AP5S1",17.4688,20.9374,0.0637,"GM12878"
"57543","chr20",3906757,3907872,"AP5S1",10.3736,12.6298,0.0228,"GM12878"
"57544","chr20",3846517,3847229,"MAVS",8.0477,100,0.1861,"GM12878"
"57545","chr20",3795488,3796472,"MAVS",11.5293,23.9735,0.0639,"GM12878"
"57546","chr20",3819869,3821373,"MAVS",21.8167,31.8925,0.1609,"GM12878"
"57547","chr20",3844673,3845173,"MAVS",1.465,100,0.0339,"GM12878"
"57548","chr20",3888506,3889499,"MAVS",17.4688,19.3131,0.078,"GM12878"
"57549","chr20",3846016,3846516,"MAVS",2.5358,100,0.0586,"GM12878"
"57550","chr20",3906757,3907872,"MAVS",10.3736,11.7799,0.0283,"GM12878"
"57551","chr20",3846517,3847229,"PANK2",8.0477,17.3161,0.0303,"GM12878"
"57552","chr20",3795488,3796472,"PANK2",11.5293,13.0665,0.0328,"GM12878"
"57553","chr20",3819869,3821373,"PANK2",21.8167,15.0717,0.0715,"GM12878"
"57554","chr20",3890158,3890658,"PANK2",4.9056,58.2723,0.0622,"GM12878"
"57555","chr20",3888506,3889499,"PANK2",17.4688,100,0.38,"GM12878"
