"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"30","ECM1","GH01F151054","chr1",151054067,151063940,0.67,3.97
"31","MLLT11","GH01F151054","chr1",151054067,151063940,0.67,0.76
"32","CDC42SE1","GH01F151054","chr1",151054067,151063940,0.67,0.36
"33","HYI","GH01F042965","chr1",42965452,42968341,1.35,4.01
"34","SLC2A1","GH01F042965","chr1",42965452,42968341,1.35,3.48
"35","CCDC30","GH01F042965","chr1",42965452,42968341,1.35,1.18
"36","GCSAML","GH01F247557","chr1",247557606,247557938,0.31,20.36
"37","OR2G2","GH01F247557","chr1",247557606,247557938,0.31,13.59
"38","OR2C3","GH01F247557","chr1",247557606,247557938,0.31,12.28
"39","GCSAML-AS1","GH01F247557","chr1",247557606,247557938,0.31,12.09
"40","OR2G3","GH01F247557","chr1",247557606,247557938,0.31,10.78
"41","ZNF496","GH01F247557","chr1",247557606,247557938,0.31,9.59
"42","PYHIN1","GH01F158952","chr1",158952201,158952600,0.59,0.31
"43","TNR","GH01F175824","chr1",175824105,175824234,0.65,9.86
"44","LAMC1","GH01F183094","chr1",183093218,183094735,0.81,0.18
"45","TP53BP2","GH01F223873","chr1",223873219,223873368,0.83,11.91
"46","IVNS1ABP","GH01F185408","chr1",185408601,185409400,0.25,10.57
"47","FOXO6","GH01F041409","chr1",41409726,41410428,0.25,11.96
"48","EDN2","GH01F041409","chr1",41409726,41410428,0.25,10.46
"49","TARBP1","GH01F234552","chr1",234552814,234555620,0.94,6.05
"50","AK5","GH01F077321","chr1",77321099,77323119,1.23,20.04
"51","FUBP1","GH01F077321","chr1",77321099,77323119,1.23,4.9
"52","SLC44A3","GH01F094819","chr1",94819131,94823502,0.38,23.1
"53","CNIH4","GH01F224450","chr1",224450688,224450973,0.25,10.65
"54","LAMC1","GH01F182957","chr1",182957798,182958698,0.71,8.49
"55","C1orf216","GH01F036034","chr1",36034183,36035600,1.18,5.9
"56","KIF26B","GH01F245188","chr1",245188201,245189000,0.25,11.8
"57","CD164L2","GH01F027482","chr1",27482201,27483600,0.62,18.07
"58","WASF2","GH01F027482","chr1",27482201,27483600,0.62,0.4
"59","PHACTR4","GH01F028374","chr1",28373001,28373200,0.25,18.92
"60","SESN2","GH01F028374","chr1",28373001,28373200,0.25,11.34
"61","YTHDF2","GH01F028374","chr1",28373001,28373200,0.25,9.84
"62","C4BPA","GH01F207644","chr1",207644476,207647108,0.25,9.43
"63","CD46","GH01F207644","chr1",207644476,207647108,0.25,5.11
"64","CR1L","GH01F207644","chr1",207644476,207647108,0.25,0.76
"65","VAV3","GH01F108015","chr1",108015922,108017284,1.1,0.22
"66","TIPRL","GH01F168145","chr1",168145401,168146999,0.96,22.55
"67","SFT2D2","GH01F168145","chr1",168145401,168146999,0.96,10.01
"68","MPZL1","GH01F168145","chr1",168145401,168146999,0.96,9.73
"69","TBX19","GH01F168145","chr1",168145401,168146999,0.96,9.49
"70","GPR161","GH01F168145","chr1",168145401,168146999,0.96,0.4
"71","NCDN","GH01F035444","chr1",35444001,35455422,0.94,11.64
"72","KIAA0319L","GH01F035444","chr1",35444001,35455422,0.94,11.64
"73","ZMYM1","GH01F035444","chr1",35444001,35455422,0.94,11.4
"74","CLSPN","GH01F035444","chr1",35444001,35455422,0.94,10.36
"75","SFPQ","GH01F035444","chr1",35444001,35455422,0.94,9.97
"76","ZMYM4","GH01F035444","chr1",35444001,35455422,0.94,4.79
"77","ABCA4","GH01F094209","chr1",94209485,94209734,0.52,11.07
"78","TRIM63","GH01F026067","chr1",26066402,26066599,0.62,0.76
"79","SLC30A2","GH01F026067","chr1",26066402,26066599,0.62,0.31
"80","PTPN14","GH01F214386","chr1",214386372,214387517,0.25,5.56
"81","FCRL6","GH01F159798","chr1",159798931,159799400,0.5,0.76
"82","DUSP23","GH01F159798","chr1",159798931,159799400,0.5,0.34
"83","TMEM81","GH01F205124","chr1",205124962,205125237,0.28,7.97
"84","RBBP5","GH01F205124","chr1",205124962,205125237,0.28,0.76
"85","SHCBP1L","GH01F183229","chr1",183228601,183228800,0.46,10.88
"86","LAMC2","GH01F183229","chr1",183228601,183228800,0.46,10.8
"87","PRDM2","GH01F013756","chr1",13756402,13761199,1.3,11.76
"88","ZNF593","GH01F025542","chr1",25542990,25545139,0.25,12.91
"89","LDLRAP1","GH01F025542","chr1",25542990,25545139,0.25,0.76
"90","PTGFRN","GH01F117007","chr1",117007140,117010199,0.71,18.91
"91","CD101","GH01F117007","chr1",117007140,117010199,0.71,7.74
"92","ZRANB2","GH01F070243","chr1",70243334,70243783,0.72,9.43
"93","FHAD1","GH01F015249","chr1",15248201,15248400,0.38,0.36
"94","GPR88","GH01F100881","chr1",100881960,100884651,0.98,10.41
"95","C1orf115","GH01F220777","chr1",220777801,220778800,0.25,23.44
"96","USP48","GH01F021675","chr1",21675802,21676860,0.25,10.42
"97","HSPG2","GH01F021675","chr1",21675802,21676860,0.25,10.37
"98","RAP1GAP","GH01F021675","chr1",21675802,21676860,0.25,0.4
"99","GUCA2B","GH01F042152","chr1",42152155,42152439,1.01,0.76
"100","DPH2","GH01F044275","chr1",44275601,44276800,0.46,6.3
"101","DMAP1","GH01F044275","chr1",44275601,44276800,0.46,5.34
"102","SZT2","GH01F044275","chr1",44275601,44276800,0.46,4.2
"103","TAL1","GH01F047224","chr1",47224908,47225073,0.28,13.59
"104","PDZK1IP1","GH01F047224","chr1",47224908,47225073,0.28,1.63
"105","IL20","GH01F206884","chr1",206884936,206886137,0.38,0.31
"106","ZNF496","GH01F247342","chr1",247342432,247343755,1.38,0.4
"107","NLRP3","GH01F247342","chr1",247342432,247343755,1.38,0.18
"108","MIB2","GH01F001121","chr1",1121337,1123886,0.84,10.31
"109","CCNL2","GH01F001121","chr1",1121337,1123886,0.84,10.06
"110","SLC35E2B","GH01F001121","chr1",1121337,1123886,0.84,9.9
"111","C1orf159","GH01F001121","chr1",1121337,1123886,0.84,7.79
"112","SLC25A34","GH01F015702","chr1",15702602,15705173,1.63,13.75
"113","PLEKHM2","GH01F015702","chr1",15702602,15705173,1.63,9.61
"114","TMEM82","GH01F015702","chr1",15702602,15705173,1.63,6.23
"115","FAM131C","GH01F015702","chr1",15702602,15705173,1.63,4.18
"116","LDLRAP1","GH01F025584","chr1",25584601,25585200,0.25,11.81
"117","SELENON","GH01F025584","chr1",25584601,25585200,0.25,10.97
"118","MAN1C1","GH01F025584","chr1",25584601,25585200,0.25,0.27
"119","PTGFRN","GH01F116981","chr1",116981164,116984191,1.04,8.5
"120","TTF2","GH01F116981","chr1",116981164,116984191,1.04,5.32
"121","CD101","GH01F116981","chr1",116981164,116984191,1.04,0.34
"122","KCTD3","GH01F215542","chr1",215542501,215543893,0.5,11.42
"123","RGS4","GH01F163034","chr1",163034274,163037349,1.1,11.95
"124","UAP1","GH01F163034","chr1",163034274,163037349,1.1,2.75
"125","DDR2","GH01F163034","chr1",163034274,163037349,1.1,1.94
"126","SDHC","GH01F161313","chr1",161313530,161315587,0.25,29.26
"127","ATF6","GH01F161313","chr1",161313530,161315587,0.25,11.69
"128","NTPCR","GH01F233097","chr1",233097464,233099137,0.59,4.79
"129","GIPC2","GH01F077886","chr1",77886914,77891885,0.84,7.95
"130","FUBP1","GH01F077886","chr1",77886914,77891885,0.84,6.24
"131","NEXN","GH01F077886","chr1",77886914,77891885,0.84,5.61
"132","IFI44","GH01F077886","chr1",77886914,77891885,0.84,5.1
"133","EPS15","GH01F050852","chr1",50852247,50854118,1.11,6.93
"134","CD1C","GH01F158255","chr1",158255601,158256400,0.25,11.42
"135","CD1D","GH01F158255","chr1",158255601,158256400,0.25,4.97
"136","CD1A","GH01F158255","chr1",158255601,158256400,0.25,0.4
"137","TNR","GH01F175367","chr1",175367261,175370664,1.03,10.16
"138","PTPRC","GH01F198518","chr1",198518536,198524451,1.5,1.38
"139","ATP6V1G3","GH01F198518","chr1",198518536,198524451,1.5,0.34
"140","CDC14A","GH01F100411","chr1",100411001,100413800,0.77,7.76
"141","TSACC","GH01F156656","chr1",156656585,156671932,1.74,13.75
"142","RRNAD1","GH01F156656","chr1",156656585,156671932,1.74,12.18
"143","SSR2","GH01F156656","chr1",156656585,156671932,1.74,10.89
"144","GLMP","GH01F156656","chr1",156656585,156671932,1.74,10.73
"145","NES","GH01F156656","chr1",156656585,156671932,1.74,7.22
"146","GPATCH4","GH01F156656","chr1",156656585,156671932,1.74,2.39
"147","ISG20L2","GH01F156656","chr1",156656585,156671932,1.74,1.74
"148","CCT3","GH01F156656","chr1",156656585,156671932,1.74,1.47
"149","HAPLN2","GH01F156656","chr1",156656585,156671932,1.74,1.42
"150","PAQR6","GH01F156656","chr1",156656585,156671932,1.74,1.36
"151","SH3D21","GH01F036268","chr1",36268312,36270547,0.25,4.53
"152","NVL","GH01F224251","chr1",224251103,224253383,1.1,15.09
"153","CNIH4","GH01F224251","chr1",224251103,224253383,1.1,8.93
"154","CNIH3","GH01F224251","chr1",224251103,224253383,1.1,4.96
"155","DEGS1","GH01F224251","chr1",224251103,224253383,1.1,4.38
"156","HSPG2","GH01F021869","chr1",21869130,21870845,0.81,16.3
"157","PIK3C2B","GH01F204456","chr1",204456008,204458314,0.25,10.42
"158","PPP1R15B","GH01F204456","chr1",204456008,204458314,0.25,0.23
"159","PADI3","GH01F016983","chr1",16983801,16984000,0.25,9.66
"160","MFAP2","GH01F016983","chr1",16983801,16984000,0.25,0.76
"161","PSMB2","GH01F035592","chr1",35592713,35594254,0.81,4.59
"162","GPR137B","GH01F236151","chr1",236150101,236150250,0.25,17.8
"163","MTR","GH01F236151","chr1",236150101,236150250,0.25,13.97
"164","TBCE","GH01F236151","chr1",236150101,236150250,0.25,11.3
"165","HEATR1","GH01F236151","chr1",236150101,236150250,0.25,9.81
"166","CAPZB","GH01F019504","chr1",19504202,19508199,1.01,18.06
"167","NBL1","GH01F019504","chr1",19504202,19508199,1.01,6.17
"168","UBR4","GH01F019504","chr1",19504202,19508199,1.01,1.67
"169","C1orf52","GH01F085243","chr1",85243377,85245754,1.09,0.34
"170","ROR1","GH01F063826","chr1",63826610,63826779,0.38,10.63
"171","OPTC","GH01F203705","chr1",203705653,203707455,0.78,11.74
"172","ATP2B4","GH01F203705","chr1",203705653,203707455,0.78,11.68
"173","LAX1","GH01F203705","chr1",203705653,203707455,0.78,11.18
"174","PRELP","GH01F203705","chr1",203705653,203707455,0.78,10.06
"175","FMOD","GH01F203705","chr1",203705653,203707455,0.78,9.51
"176","ANKRD35","GH01F145948","chr1",145948345,145952342,0.63,16.61
"177","RBM8A","GH01F145948","chr1",145948345,145952342,0.63,13.36
"178","PEX11B","GH01F145948","chr1",145948345,145952342,0.63,12.13
"179","TXNIP","GH01F145948","chr1",145948345,145952342,0.63,11.85
"180","ITGA10","GH01F145948","chr1",145948345,145952342,0.63,11.3
"181","POLR3C","GH01F145948","chr1",145948345,145952342,0.63,5.64
"182","LIX1L","GH01F145948","chr1",145948345,145952342,0.63,4.51
"183","PTPRC","GH01F198929","chr1",198929032,198938335,1.39,2.17
"184","USP48","GH01F021707","chr1",21707228,21707336,0.56,11.23
"185","HSPG2","GH01F021707","chr1",21707228,21707336,0.56,10.92
"186","RAP1GAP","GH01F021707","chr1",21707228,21707336,0.56,0.25
"187","KDM1A","GH01F022711","chr1",22711961,22713121,0.56,4.86
"188","EPHB2","GH01F022711","chr1",22711961,22713121,0.56,0.76
"189","VCAM1","GH01F100621","chr1",100621364,100632044,0.81,29.38
"190","GPR88","GH01F100621","chr1",100621364,100632044,0.81,11.09
"191","RTCA","GH01F100621","chr1",100621364,100632044,0.81,5.77
"192","THAP3","GH01F006627","chr1",6627165,6627260,0.25,0.76
"193","ACBD6","GH01F180609","chr1",180609600,180612807,0.94,11.37
"194","KIAA1614","GH01F180609","chr1",180609600,180612807,0.94,4.81
"195","IER5","GH01F180609","chr1",180609600,180612807,0.94,2.26
"196","XPR1","GH01F180609","chr1",180609600,180612807,0.94,0.31
"197","PGLYRP4","GH01F153342","chr1",153342685,153342834,0.59,48.7
"198","VAV3","GH01F108073","chr1",108072400,108072601,0.79,11.18
"199","CHD5","GH01F006183","chr1",6183901,6184050,0.25,0.76
"200","TSSK3","GH01F032464","chr1",32464560,32465469,0.25,10.21
"201","IQCC","GH01F032464","chr1",32464560,32465469,0.25,9.78
"202","DCDC2B","GH01F032464","chr1",32464560,32465469,0.25,9.75
"203","ZBTB8B","GH01F032464","chr1",32464560,32465469,0.25,0.76
"204","PLXNA2","GH01F208153","chr1",208153656,208155611,0.92,10.64
"205","MPZL1","GH01F167795","chr1",167795362,167798775,1.07,16.62
"206","ADCY10","GH01F167795","chr1",167795362,167798775,1.07,10.91
"207","CREG1","GH01F167795","chr1",167795362,167798775,1.07,2.35
"208","SFT2D2","GH01F167795","chr1",167795362,167798775,1.07,1.27
"209","LRP8","GH01F053249","chr1",53249026,53250617,0.52,10.84
"210","CPT2","GH01F053249","chr1",53249026,53250617,0.52,9.86
"211","ELOA","GH01F024266","chr1",24266175,24267802,0.25,17.35
"212","RPL11","GH01F024266","chr1",24266175,24267802,0.25,12.18
"213","SYF2","GH01F024266","chr1",24266175,24267802,0.25,11.41
"214","GRHL3","GH01F024266","chr1",24266175,24267802,0.25,11.35
"215","PNRC2","GH01F024266","chr1",24266175,24267802,0.25,10.93
"216","RGL1","GH01F183639","chr1",183639001,183639200,0.25,0.76
"217","APOBEC4","GH01F183639","chr1",183639001,183639200,0.25,0.36
"218","EDN2","GH01F041341","chr1",41341485,41342786,0.5,10.58
"219","FOXO6","GH01F041341","chr1",41341485,41342786,0.5,6.81
"220","SLFNL1","GH01F041341","chr1",41341485,41342786,0.5,5.01
"221","SCMH1","GH01F041341","chr1",41341485,41342786,0.5,4.61
"222","RASAL2","GH01F178072","chr1",178072424,178072737,0.61,20.96
"223","SEC16B","GH01F178072","chr1",178072424,178072737,0.61,11.24
"224","CAPN2","GH01F223780","chr1",223780682,223781702,0.25,11.45
"225","QSOX1","GH01F180116","chr1",180116546,180118613,0.77,11.83
"226","TOR1AIP1","GH01F180116","chr1",180116546,180118613,0.77,10.03
"227","TOR1AIP2","GH01F180116","chr1",180116546,180118613,0.77,10.03
"228","HDGF","GH01F156781","chr1",156781589,156781738,0.25,0.36
"229","GCLM","GH01F093768","chr1",93768002,93770399,1.25,6.24
"230","HSD3B1","GH01F119510","chr1",119510094,119510448,0.46,5.37
"231","NBPF19","GH01F149417","chr1",149417601,149417800,0.52,0.29
"232","IPO13","GH01F044027","chr1",44027988,44033018,0.25,10.26
"233","DPH2","GH01F044027","chr1",44027988,44033018,0.25,9.81
"234","ARTN","GH01F044027","chr1",44027988,44033018,0.25,9.75
"235","CCDC24","GH01F044027","chr1",44027988,44033018,0.25,5.77
"236","B4GALT2","GH01F044027","chr1",44027988,44033018,0.25,5.56
"237","SLC6A9","GH01F044027","chr1",44027988,44033018,0.25,0.76
"238","SORT1","GH01F109238","chr1",109238395,109242599,0.87,11.14
"239","CELSR2","GH01F109238","chr1",109238395,109242599,0.87,8.46
"240","KIAA1324","GH01F109238","chr1",109238395,109242599,0.87,7.73
"241","PIGV","GH01F026920","chr1",26920791,26924428,0.46,25.48
"242","ZNF593","GH01F026920","chr1",26920791,26924428,0.46,12.91
"243","LIN28A","GH01F026920","chr1",26920791,26924428,0.46,12.23
"244","ZDHHC18","GH01F026920","chr1",26920791,26924428,0.46,12.1
"245","HMGN2","GH01F026920","chr1",26920791,26924428,0.46,10.21
"246","NR0B2","GH01F026920","chr1",26920791,26924428,0.46,0.4
"247","KDF1","GH01F026920","chr1",26920791,26924428,0.46,0.25
"248","MATN1","GH01F030821","chr1",30821751,30822552,0.56,10.53
"249","SDC3","GH01F030821","chr1",30821751,30822552,0.56,4.3
"250","ATAD3C","GH01F001440","chr1",1440581,1441665,0.65,32.56
"251","CCNL2","GH01F001440","chr1",1440581,1441665,0.65,10.31
"252","VWA1","GH01F001440","chr1",1440581,1441665,0.65,0.4
"253","GPR157","GH01F009349","chr1",9349014,9351125,0.96,10.31
"254","SPSB1","GH01F009349","chr1",9349014,9351125,0.96,0.2
"255","WARS2","GH01F118909","chr1",118909935,118910971,0.25,8.52
"256","PTBP2","GH01F096472","chr1",96472106,96475202,0.38,10.91
"257","WDR78","GH01F066951","chr1",66951638,66951787,0.65,0.29
"258","SLC35D1","GH01F066951","chr1",66951638,66951787,0.65,0.14
"259","TSPAN2","GH01F115064","chr1",115064201,115064600,0.56,12.99
"260","TSHB","GH01F115064","chr1",115064201,115064600,0.56,11.29
"261","TRAF5","GH01F211371","chr1",211371539,211371688,0.38,0.23
"262","RAP1A","GH01F111512","chr1",111512592,111517788,1.09,2.68
"263","C1orf162","GH01F111512","chr1",111512592,111517788,1.09,1.79
"264","ADORA3","GH01F111512","chr1",111512592,111517788,1.09,1.78
"265","ARTN","GH01F043841","chr1",43841019,43842515,0.25,11.35
"266","IPO13","GH01F043841","chr1",43841019,43842515,0.25,11.15
"267","ST3GAL3","GH01F043841","chr1",43841019,43842515,0.25,10.63
"268","DUSP10","GH01F221739","chr1",221739357,221744616,1.07,28.2
"269","GIPC2","GH01F078055","chr1",78055174,78056340,0.69,11.55
"270","NEXN","GH01F078055","chr1",78055174,78056340,0.69,4.92
"271","CAMTA1","GH01F006883","chr1",6883712,6886166,1.21,11.63
"272","ADORA1","GH01F203126","chr1",203126226,203128862,0.38,0.25
"273","RPF1","GH01F084102","chr1",84102378,84104358,0.99,9.7
"274","ACOT11","GH01F054569","chr1",54569201,54570400,0.46,14.48
"275","TTC4","GH01F054569","chr1",54569201,54570400,0.46,11
"276","TTC22","GH01F054569","chr1",54569201,54570400,0.46,10.23
"277","FAM151A","GH01F054569","chr1",54569201,54570400,0.46,0.22
"278","AKT3","GH01F244253","chr1",244253402,244255399,1.44,2.26
"279","ZBTB18","GH01F244253","chr1",244253402,244255399,1.44,2.04
"280","NUP133","GH01F228807","chr1",228807889,228812199,0.98,16.06
"281","C1orf35","GH01F228807","chr1",228807889,228812199,0.98,11.84
"282","RHOU","GH01F228807","chr1",228807889,228812199,0.98,1.71
"283","ALDH4A1","GH01F018914","chr1",18914201,18914400,0.88,0.36
"284","C1orf162","GH01F111627","chr1",111627974,111630103,0.38,10.77
"285","JAK1","GH01F065040","chr1",65040895,65042093,1.04,11.52
"286","AK4","GH01F065040","chr1",65040895,65042093,1.04,10.25
"287","A3GALT2","GH01F033326","chr1",33326771,33329855,0.63,19.38
"288","PHC2","GH01F033326","chr1",33326771,33329855,0.63,14.16
"289","RHCE","GH01F025425","chr1",25425002,25425199,0.59,43.11
"290","GPR88","GH01F100710","chr1",100710749,100711999,0.65,9.91
"291","VCAM1","GH01F100710","chr1",100710749,100711999,0.65,6.57
"292","PNRC2","GH01F023983","chr1",23983846,23985699,0.63,11.94
"293","CNR2","GH01F023983","chr1",23983846,23985699,0.63,11.83
"294","SRSF10","GH01F023983","chr1",23983846,23985699,0.63,0.76
"295","FAM189B","GH01F155645","chr1",155645202,155646999,0.38,10.65
"296","SCAMP3","GH01F155645","chr1",155645202,155646999,0.38,10.65
"297","ASH1L","GH01F155645","chr1",155645202,155646999,0.38,10.44
"298","THBS3","GH01F155645","chr1",155645202,155646999,0.38,10.4
"299","DAP3","GH01F155645","chr1",155645202,155646999,0.38,10.22
"300","RUSC1","GH01F155645","chr1",155645202,155646999,0.38,10.2
"301","F3","GH01F094798","chr1",94798002,94798799,0.96,11.64
"302","ABCD3","GH01F094798","chr1",94798002,94798799,0.96,9.59
"303","PTP4A2","GH01F031845","chr1",31845396,31850349,1.07,11.21
"304","SPOCD1","GH01F031845","chr1",31845396,31850349,1.07,6.87
"305","LCK","GH01F031845","chr1",31845396,31850349,1.07,4.53
"306","SYNC","GH01F031845","chr1",31845396,31850349,1.07,3.96
"307","WNT4","GH01F022273","chr1",22273585,22276221,0.25,10.91
"308","LUZP1","GH01F022273","chr1",22273585,22276221,0.25,4.23
"309","MTF1","GH01F037848","chr1",37848601,37849200,0.25,0.36
"310","PLXNA2","GH01F208028","chr1",208028140,208032421,0.63,11.13
"311","TOR1AIP1","GH01F179926","chr1",179926294,179927102,1.09,10.37
"312","TOR1AIP2","GH01F179926","chr1",179926294,179927102,1.09,9.82
"313","IGSF21","GH01F017635","chr1",17635001,17636364,1.4,11.02
"314","ARHGEF10L","GH01F017635","chr1",17635001,17636364,1.4,10.44
"315","PADI4","GH01F017635","chr1",17635001,17636364,1.4,1.14
"316","ACTL8","GH01F017635","chr1",17635001,17636364,1.4,0.17
"317","CD46","GH01F207809","chr1",207809776,207810832,0.52,31.2
"318","CR1L","GH01F207809","chr1",207809776,207810832,0.52,5.13
"319","ZNF697","GH01F119638","chr1",119638245,119638509,0.28,2.77
"320","GNG4","GH01F235971","chr1",235971069,235973170,1.18,10.13
"321","GPR137B","GH01F235971","chr1",235971069,235973170,1.18,3.01
"322","VAV3","GH01F108041","chr1",108041201,108042600,1.42,13.34
"323","KIF1B","GH01F009843","chr1",9842010,9842095,0.4,1.22
"324","PCNX2","GH01F233244","chr1",233244001,233244600,0.96,10.16
"325","TNFSF18","GH01F173062","chr1",173062281,173062490,0.65,0.36
"326","ATP2B4","GH01F203678","chr1",203678558,203679654,0.38,11.78
"327","OPTC","GH01F203678","chr1",203678558,203679654,0.38,10.74
"328","ERI3","GH01F044071","chr1",44071601,44072601,0.71,9.57
"329","KLF17","GH01F044071","chr1",44071601,44072601,0.71,0.29
"330","TNFSF18","GH01F173111","chr1",173111601,173114050,1.37,11.4
"331","CEP170","GH01F243470","chr1",243470536,243474900,1.59,3.17
"332","AKT3","GH01F243470","chr1",243470536,243474900,1.59,2.53
"333","CHML","GH01F241517","chr1",241517970,241520719,0.52,11.14
"334","FH","GH01F241517","chr1",241517970,241520719,0.52,0.76
"335","LRRC40","GH01F070328","chr1",70328518,70328667,0.52,4.97
"336","ANKRD13C","GH01F070328","chr1",70328518,70328667,0.52,0.29
"337","TTC22","GH01F054672","chr1",54672128,54672257,0.25,10.64
"338","TTC4","GH01F054672","chr1",54672128,54672257,0.25,10.63
"339","TRIM33","GH01F115428","chr1",115428358,115431838,0.38,23.94
"340","NGF","GH01F115428","chr1",115428358,115431838,0.38,17
"341","SIKE1","GH01F115428","chr1",115428358,115431838,0.38,11.88
"342","ZMYM1","GH01F035505","chr1",35505331,35509999,0.63,23.99
"343","KIAA0319L","GH01F035505","chr1",35505331,35509999,0.63,20.96
"344","THRAP3","GH01F035505","chr1",35505331,35509999,0.63,12.68
"345","SFPQ","GH01F035505","chr1",35505331,35509999,0.63,12.57
"346","TMEM35B","GH01F035505","chr1",35505331,35509999,0.63,12.04
"347","NCDN","GH01F035505","chr1",35505331,35509999,0.63,11.37
"348","EVA1B","GH01F035505","chr1",35505331,35509999,0.63,10.38
"349","ZNF697","GH01F119618","chr1",119618201,119618800,1.06,6.92
"350","ANKRD65","GH01F001409","chr1",1409475,1409800,0.25,29.58
"351","ENAH","GH01F225576","chr1",225576801,225577000,0.56,0.16
"352","RHCE","GH01F025360","chr1",25360486,25362492,0.52,52.02
"353","SYF2","GH01F025360","chr1",25360486,25362492,0.52,10.84
"354","EFNA1","GH01F155091","chr1",155091128,155092062,1.09,12.81
"355","SLC50A1","GH01F155091","chr1",155091128,155092062,1.09,11.93
"356","KRTCAP2","GH01F155091","chr1",155091128,155092062,1.09,11.05
"357","MUC1","GH01F155091","chr1",155091128,155092062,1.09,11.03
"358","MTX1","GH01F155091","chr1",155091128,155092062,1.09,11.01
"359","THBS3","GH01F155091","chr1",155091128,155092062,1.09,11.01
"360","ADAM15","GH01F155091","chr1",155091128,155092062,1.09,10.9
"361","EFNA3","GH01F155091","chr1",155091128,155092062,1.09,0.36
"362","LGALS8","GH01F236083","chr1",236083601,236084000,0.46,9.72
"363","NID1","GH01F236083","chr1",236083601,236084000,0.46,0.34
"364","CHRM3","GH01F239717","chr1",239717158,239722421,0.5,11.33
"365","ESRRG","GH01F216650","chr1",216650369,216650610,0.42,3.56
"366","USH2A","GH01F216650","chr1",216650369,216650610,0.42,0.07
"367","BARHL2","GH01F090959","chr1",90959684,90960400,1.11,10.66
"368","EXOSC10","GH01F011134","chr1",11134050,11135279,0.71,5.27
"369","CR2","GH01F207405","chr1",207405036,207405185,0.25,11.73
"370","CR1","GH01F207405","chr1",207405036,207405185,0.25,11.49
"371","C4BPB","GH01F207405","chr1",207405036,207405185,0.25,11.39
"372","CD55","GH01F207405","chr1",207405036,207405185,0.25,11
"373","C4BPA","GH01F207405","chr1",207405036,207405185,0.25,9.72
"374","LRIG2","GH01F113021","chr1",113021271,113022240,0.38,11.14
"375","SLC16A1","GH01F113021","chr1",113021271,113022240,0.38,6.11
"376","IKBKE","GH01F206510","chr1",206510782,206516999,1.26,25.1
"377","RASSF5","GH01F206510","chr1",206510782,206516999,1.26,18.35
"378","MAPKAPK2","GH01F206510","chr1",206510782,206516999,1.26,2.14
"379","CYP4B1","GH01F046804","chr1",46804056,46808240,1.03,23.2
"380","CYP4A11","GH01F046804","chr1",46804056,46808240,1.03,5.71
"381","CYP4X1","GH01F046804","chr1",46804056,46808240,1.03,4.57
"382","FAM131C","GH01F016206","chr1",16205106,16205255,1.12,11.12
"383","TTC39A","GH01F051295","chr1",51295000,51295201,0.71,10.89
"384","ARHGAP29","GH01F094264","chr1",94264801,94266673,0.81,0.4
"385","HTR6","GH01F019682","chr1",19682368,19682517,0.52,8.03
"386","ARTN","GH01F043764","chr1",43764601,43765000,0.38,11.53
"387","ST3GAL3","GH01F043764","chr1",43764601,43765000,0.38,10.94
