"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"27","FAM133B","GH07F092611","chr7",92611703,92616180,0.87,11.86
"28","GATAD1","GH07F092611","chr7",92611703,92616180,0.87,10.41
"29","KRIT1","GH07F092611","chr7",92611703,92616180,0.87,4.43
"30","SEMA3D","GH07F085250","chr7",85250202,85250399,0.62,0.19
"31","VIPR2","GH07F159067","chr7",159067389,159071200,1.37,22.84
"32","CHRM2","GH07F137006","chr7",137006323,137007645,0.52,9.76
"33","ADCY1","GH07F045574","chr7",45574088,45575451,0.67,0.76
"34","STEAP1","GH07F090210","chr7",90210490,90212804,0.25,39.61
"35","STEAP2","GH07F090210","chr7",90210490,90212804,0.25,24
"36","SND1","GH07F128060","chr7",128059249,128059398,0.25,11.6
"37","LRRC4","GH07F128060","chr7",128059249,128059398,0.25,11.53
"38","SRPK2","GH07F105453","chr7",105453474,105455988,1.29,10.85
"39","TBXAS1","GH07F140199","chr7",140199939,140200767,0.84,2.65
"40","KDM7A","GH07F140199","chr7",140199939,140200767,0.84,2.62
"41","JAZF1","GH07F028245","chr7",28245600,28246000,0.84,6.66
"42","XRCC2","GH07F152700","chr7",152699438,152699525,0.38,0.31
"43","PTN","GH07F137354","chr7",137354555,137354704,0.46,29.45
"44","GIMAP7","GH07F150594","chr7",150594801,150595200,0.25,18.07
"45","GIMAP2","GH07F150594","chr7",150594801,150595200,0.25,6.06
"46","STARD3NL","GH07F037690","chr7",37690039,37690509,0.38,8.52
"47","NME8","GH07F037690","chr7",37690039,37690509,0.38,8.01
"48","GPR141","GH07F037690","chr7",37690039,37690509,0.38,4.91
"49","ELMO1","GH07F037690","chr7",37690039,37690509,0.38,2.14
"50","EPDR1","GH07F037690","chr7",37690039,37690509,0.38,0.4
"51","TMEM196","GH07F019600","chr7",19600748,19600774,0.61,2.14
"52","CREB3L2","GH07F137947","chr7",137947056,137959800,0.92,11.13
"53","AKR1D1","GH07F137947","chr7",137947056,137959800,0.92,11.13
"54","SUGCT","GH07F040210","chr7",40210646,40212931,0.25,5.08
"55","ZNF398","GH07F148962","chr7",148962276,148964919,1.07,34.94
"56","ZNF282","GH07F148962","chr7",148962276,148964919,1.07,28.93
"57","ZNF777","GH07F148962","chr7",148962276,148964919,1.07,27.46
"58","ZNF786","GH07F148962","chr7",148962276,148964919,1.07,24.22
"59","ZNF212","GH07F148962","chr7",148962276,148964919,1.07,19.67
"60","EZH2","GH07F148962","chr7",148962276,148964919,1.07,11.65
"61","PDIA4","GH07F148962","chr7",148962276,148964919,1.07,11.19
"62","ZNF783","GH07F148962","chr7",148962276,148964919,1.07,10.79
"63","C7orf33","GH07F148962","chr7",148962276,148964919,1.07,10.35
"64","PHF14","GH07F010930","chr7",10930633,10931615,0.25,10.86
"65","NDUFA4","GH07F010930","chr7",10930633,10931615,0.25,6.79
"66","PRKRIP1","GH07F102301","chr7",102301057,102308221,0.71,14.52
"67","POLR2J2","GH07F102301","chr7",102301057,102308221,0.71,6.33
"68","SH2B2","GH07F102301","chr7",102301057,102308221,0.71,5.87
"69","STARD3NL","GH07F038195","chr7",38195801,38199000,0.5,15.6
"70","SRPK2","GH07F105149","chr7",105149480,105150641,1.01,18.96
"71","ARMC10","GH07F103009","chr7",103009489,103010926,0.81,6.03
"72","VSTM2A","GH07F054546","chr7",54546208,54546217,0.25,0.76
"73","TSPAN12","GH07F120949","chr7",120949331,120952731,0.89,36.87
"74","ING3","GH07F120949","chr7",120949331,120952731,0.89,2.28
"75","ZNF479","GH07F057579","chr7",57579617,57579996,0.74,1.49
"76","ZNF716","GH07F057579","chr7",57579617,57579996,0.74,1.34
"77","KDM7A","GH07F140169","chr7",140169401,140170000,0.25,8.91
"78","GNAI1","GH07F080078","chr7",80078001,80078800,0.78,2.49
"79","VWC2","GH07F049866","chr7",49866465,49866574,0.25,0.14
"80","ORC5","GH07F104231","chr7",104231201,104231841,0.25,0.31
"81","ZC3HAV1L","GH07F138886","chr7",138886095,138887200,0.71,10.38
"82","ZC3HAV1L","GH07F139068","chr7",139068655,139069148,0.38,12.41
"83","ZC3HAV1","GH07F139068","chr7",139068655,139069148,0.38,0.24
"84","TRIM50","GH07F073331","chr7",73331601,73331800,0.25,0.76
"85","VSTM2A","GH07F054291","chr7",54291950,54292872,0.59,6.76
"86","ZNF746","GH07F149586","chr7",149586866,149587699,0.84,12.77
"87","MEST","GH07F130428","chr7",130428941,130434199,0.63,19.35
"88","CPA1","GH07F130428","chr7",130428941,130434199,0.63,11.22
"89","CPA4","GH07F130428","chr7",130428941,130434199,0.63,10.43
"90","CPA5","GH07F130428","chr7",130428941,130434199,0.63,10.12
"91","CPA2","GH07F130428","chr7",130428941,130434199,0.63,9.84
"92","CAPZA2","GH07F116783","chr7",116783827,116783916,0.46,12.02
"93","MET","GH07F116783","chr7",116783827,116783916,0.46,10.77
"94","DAGLB","GH07F006380","chr7",6380402,6389127,1.63,41.44
"95","ANKRD61","GH07F006380","chr7",6380402,6389127,1.63,20.04
"96","ZNF316","GH07F006380","chr7",6380402,6389127,1.63,15.61
"97","C7orf26","GH07F006380","chr7",6380402,6389127,1.63,14.71
"98","KDELR2","GH07F006380","chr7",6380402,6389127,1.63,12.34
"99","FAM220A","GH07F006380","chr7",6380402,6389127,1.63,12.33
"100","USP42","GH07F006380","chr7",6380402,6389127,1.63,12.11
"101","RAC1","GH07F006380","chr7",6380402,6389127,1.63,9.67
"102","CCZ1","GH07F006380","chr7",6380402,6389127,1.63,7.47
"103","ZDHHC4","GH07F006380","chr7",6380402,6389127,1.63,5.51
"104","STEAP1B","GH07F022670","chr7",22670402,22674312,1.14,12.37
"105","IL6","GH07F022670","chr7",22670402,22674312,1.14,11.27
"106","TNRC18","GH07F005353","chr7",5353644,5353963,0.56,12.27
"107","WIPI2","GH07F005353","chr7",5353644,5353963,0.56,10.7
"108","COBL","GH07F051226","chr7",51225667,51226804,0.52,4.51
"109","GSAP","GH07F077412","chr7",77412452,77417538,1.09,47.95
"110","PTPN12","GH07F077412","chr7",77412452,77417538,1.09,16.08
"111","SLC29A4","GH07F005274","chr7",5274826,5274834,1.13,0.76
"112","SLC12A9","GH07F100822","chr7",100822859,100823008,0.25,0.76
"113","PTPN12","GH07F077481","chr7",77481001,77482832,1.16,10.69
"114","KLHDC10","GH07F130112","chr7",130112273,130112370,0.25,11.31
"115","KLF14","GH07F130112","chr7",130112273,130112370,0.25,9.58
"116","TMEM60","GH07F077858","chr7",77858001,77858600,0.65,11.55
"117","PHTF2","GH07F077858","chr7",77858001,77858600,0.65,11.55
"118","JAZF1","GH07F028192","chr7",28192402,28193999,0.9,8.35
"119","VKORC1L1","GH07F066499","chr7",66499840,66500732,0.87,29.15
"120","CRCP","GH07F066499","chr7",66499840,66500732,0.87,10.67
"121","CYTH3","GH07F006231","chr7",6231802,6234799,0.94,12.19
"122","EIF2AK1","GH07F006231","chr7",6231802,6234799,0.94,5.21
"123","PMS2","GH07F006231","chr7",6231802,6234799,0.94,4.51
"124","SLC13A4","GH07F135733","chr7",135733380,135734445,0.46,0.76
"125","FAM180A","GH07F135733","chr7",135733380,135734445,0.46,0.36
"126","GSAP","GH07F077387","chr7",77387541,77388900,0.9,18.19
"127","PTPN12","GH07F077387","chr7",77387541,77388900,0.9,10.64
"128","FAM126A","GH07F023003","chr7",23003598,23004661,1.18,0.36
"129","LSM5","GH07F032494","chr7",32494323,32497563,0.67,13.84
"130","FKBP9","GH07F032494","chr7",32494323,32497563,0.67,11.04
"131","AVL9","GH07F032494","chr7",32494323,32497563,0.67,10.19
"132","ADCY1","GH07F045524","chr7",45524246,45525900,0.25,5.02
"133","SLC35B4","GH07F134373","chr7",134373950,134375058,0.25,10.48
"134","NPY","GH07F024396","chr7",24396482,24396611,0.25,0.13
"135","AKR1D1","GH07F138023","chr7",138023581,138025114,0.46,17.37
"136","CREB3L2","GH07F138023","chr7",138023581,138025114,0.46,11.41
"137","UNCX","GH07F001225","chr7",1225518,1226682,2.34,0.4
"138","RABGEF1","GH07F066618","chr7",66618373,66620567,0.46,15.78
"139","TPST1","GH07F066618","chr7",66618373,66620567,0.46,10.08
"140","KCTD7","GH07F066618","chr7",66618373,66620567,0.46,0.4
"141","SFRP4","GH07F037902","chr7",37901623,37902928,1.3,19.24
"142","EPDR1","GH07F037902","chr7",37901623,37902928,1.3,14.97
"143","NME8","GH07F037902","chr7",37901623,37902928,1.3,0.22
"144","ZSCAN25","GH07F099603","chr7",99603001,99603200,0.96,0.36
"145","ADCYAP1R1","GH07F031074","chr7",31074626,31074775,0.38,0.31
"146","EN2","GH07F155738","chr7",155738767,155738936,0.25,9.48
"147","CAMK2B","GH07F044308","chr7",44308869,44310400,0.5,12.25
"148","NUDCD3","GH07F044308","chr7",44308869,44310400,0.5,10.51
"149","NPC1L1","GH07F044308","chr7",44308869,44310400,0.5,10.46
"150","POLM","GH07F044308","chr7",44308869,44310400,0.5,10.29
"151","KCP","GH07F128901","chr7",128901601,128901800,0.56,7.73
"152","FGL2","GH07F077306","chr7",77306401,77307000,0.52,10.83
"153","PTPN12","GH07F077306","chr7",77306401,77307000,0.52,10.28
"154","DTX2","GH07F077306","chr7",77306401,77307000,0.52,4.92
"155","STK31","GH07F023968","chr7",23968001,23970577,0.5,4.36
"156","TNS3","GH07F047567","chr7",47567703,47567852,0.25,0.36
"157","AGR3","GH07F016846","chr7",16846065,16850106,0.63,11.75
"158","AGR2","GH07F016846","chr7",16846065,16850106,0.63,6.38
"159","POMZP3","GH07F076332","chr7",76332931,76334704,0.87,21.84
"160","YWHAG","GH07F076332","chr7",76332931,76334704,0.87,0.29
"161","POR","GH07F075817","chr7",75817324,75817522,0.28,6.91
"162","CCL26","GH07F075817","chr7",75817324,75817522,0.28,0.29
"163","CNPY1","GH07F155471","chr7",155471352,155473114,1.31,11.18
"164","EN2","GH07F155471","chr7",155471352,155473114,1.31,0.36
"165","HERPUD2","GH07F035682","chr7",35682001,35682200,0.59,20.34
"166","STARD3NL","GH07F038329","chr7",38329761,38332399,1.37,13.1
"167","PPP1R17","GH07F031687","chr7",31687127,31687400,1.08,0.76
"168","ETV1","GH07F013779","chr7",13779064,13779224,0.45,1.38
"169","HTR5A","GH07F155071","chr7",155070351,155070500,0.94,8.91
"170","PRKAG2","GH07F151637","chr7",151637383,151638400,1.12,15.36
"171","RBM33","GH07F154658","chr7",154658476,154658670,0.76,36.04
"172","HTR5A","GH07F154658","chr7",154658476,154658670,0.76,1.48
"173","TAC1","GH07F097733","chr7",97733469,97733518,0.25,0.76
"174","ARHGEF35","GH07F144018","chr7",144018417,144021801,1.06,25.46
"175","OR2A5","GH07F144018","chr7",144018417,144021801,1.06,11.52
"176","OR2F1","GH07F144018","chr7",144018417,144021801,1.06,10.94
"177","OR6B1","GH07F144018","chr7",144018417,144021801,1.06,0.34
"178","CACNA2D1","GH07F082441","chr7",82441740,82445014,0.25,6.51
"179","LRRC17","GH07F102941","chr7",102941597,102942983,1.32,11.54
"180","SNX13","GH07F017915","chr7",17915201,17915600,0.25,22.78
"181","FIGNL1","GH07F050414","chr7",50414602,50418599,1.28,53.89
"182","WDR91","GH07F135208","chr7",135208129,135209875,0.25,11.38
"183","TMEM140","GH07F135208","chr7",135208129,135209875,0.25,10.57
"184","CPA4","GH07F130322","chr7",130322732,130323048,0.86,11.34
"185","CPA2","GH07F130322","chr7",130322732,130323048,0.86,10.27
"186","CPA1","GH07F130322","chr7",130322732,130323048,0.86,10.15
"187","LSMEM1","GH07F112495","chr7",112495966,112496115,0.67,0.34
"188","C1GALT1","GH07F007155","chr7",7155995,7160397,1.1,16.18
"189","SLC26A4","GH07F107693","chr7",107693929,107695018,0.81,12.18
"190","TBXAS1","GH07F140008","chr7",140008861,140008990,0.59,11.03
"191","HIPK2","GH07F140008","chr7",140008861,140008990,0.59,11.03
"192","ORAI2","GH07F102395","chr7",102395029,102397572,0.67,28.32
"193","PMPCB","GH07F102395","chr7",102395029,102397572,0.67,21.5
"194","POLR2J","GH07F102395","chr7",102395029,102397572,0.67,10.53
"195","FAM185A","GH07F102395","chr7",102395029,102397572,0.67,9.91
"196","POLR2J2","GH07F102395","chr7",102395029,102397572,0.67,6.58
"197","ZNF862","GH07F149718","chr7",149718642,149720910,0.94,10.38
"198","KRBA1","GH07F149718","chr7",149718642,149720910,0.94,5.35
"199","POR","GH07F075949","chr7",75949802,75952049,1.17,24.31
"200","CCL26","GH07F075949","chr7",75949802,75952049,1.17,11.72
"201","SRRM3","GH07F075949","chr7",75949802,75952049,1.17,9.9
"202","MDH2","GH07F075949","chr7",75949802,75952049,1.17,6.06
"203","RHBDD2","GH07F075949","chr7",75949802,75952049,1.17,5.31
"204","TMEM120A","GH07F075949","chr7",75949802,75952049,1.17,4.45
"205","STARD3NL","GH07F038211","chr7",38211707,38212589,0.25,21.06
"206","SFRP4","GH07F038211","chr7",38211707,38212589,0.25,10.04
"207","HGF","GH07F081886","chr7",81886405,81888029,0.81,0.12
"208","LRRD1","GH07F091695","chr7",91695627,91695955,0.76,6.61
"209","MTERF1","GH07F091695","chr7",91695627,91695955,0.76,1.24
"210","CAPZA2","GH07F117019","chr7",117019334,117021363,0.56,4.4
"211","TRA2A","GH07F022669","chr7",22669822,22669991,0.25,14.88
"212","STEAP1B","GH07F022669","chr7",22669822,22669991,0.25,12.37
"213","IL6","GH07F022669","chr7",22669822,22669991,0.25,11.19
"214","FAM126A","GH07F023016","chr7",23016402,23019199,0.87,14.36
"215","TOMM7","GH07F023016","chr7",23016402,23019199,0.87,6.84
"216","SEMA3C","GH07F080880","chr7",80880574,80886081,0.5,11.69
"217","GNAT3","GH07F080880","chr7",80880574,80886081,0.5,4.9
"218","FEZF1","GH07F122315","chr7",122315085,122315096,0.52,0.76
"219","TMEM209","GH07F130218","chr7",130218881,130218990,0.38,0.36
"220","PTPRZ1","GH07F121951","chr7",121951456,121952517,0.56,0.17
"221","POR","GH07F075861","chr7",75861401,75862241,1.48,10.55
"222","CCL26","GH07F075861","chr7",75861401,75862241,1.48,5.9
"223","RHBDD2","GH07F075861","chr7",75861401,75862241,1.48,0.34
"224","TMEM178B","GH07F141073","chr7",141073921,141074070,0.25,0.76
"225","CRHR2","GH07F030700","chr7",30700265,30700414,0.78,0.76
"226","SLC25A13","GH07F096169","chr7",96169011,96170084,0.46,18.13
"227","ITGB8","GH07F020364","chr7",20364691,20366479,0.81,16.82
"228","ORAI2","GH07F101901","chr7",101901401,101903864,0.9,5.99
"229","SLC35B4","GH07F134315","chr7",134315668,134317837,0.9,25.75
"230","ZFAND2A","GH07F001181","chr7",1181801,1182000,0.67,20.58
"231","C7orf50","GH07F001181","chr7",1181801,1182000,0.67,11.18
"232","GPR146","GH07F001181","chr7",1181801,1182000,0.67,11.05
"233","ADAP1","GH07F001181","chr7",1181801,1182000,0.67,10.36
"234","EIF2AK1","GH07F006103","chr7",6103541,6107328,1.11,19.46
"235","KDELR2","GH07F006103","chr7",6103541,6107328,1.11,13.81
"236","C7orf26","GH07F006103","chr7",6103541,6107328,1.11,12.96
"237","ZNF316","GH07F006103","chr7",6103541,6107328,1.11,12.76
"238","USP42","GH07F006103","chr7",6103541,6107328,1.11,10.74
"239","PMS2","GH07F006103","chr7",6103541,6107328,1.11,5.61
"240","CCZ1","GH07F006103","chr7",6103541,6107328,1.11,5.13
"241","RSPH10B","GH07F006103","chr7",6103541,6107328,1.11,4.7
"242","HIP1","GH07F075662","chr7",75662264,75664046,1.22,8.57
"243","CYCS","GH07F025093","chr7",25093202,25094628,0.9,7.56
"244","HYAL4","GH07F123845","chr7",123845971,123847020,0.71,10.58
"245","LMOD2","GH07F123845","chr7",123845971,123847020,0.71,10.44
"246","RADIL","GH07F004871","chr7",4871968,4873366,0.59,27.98
"247","GPR141","GH07F037714","chr7",37714401,37714800,0.46,11.78
"248","EPDR1","GH07F037714","chr7",37714401,37714800,0.46,11.78
"249","KDM7A","GH07F140197","chr7",140197261,140197410,0.59,11.79
"250","STEAP4","GH07F088281","chr7",88281806,88281806,0.25,0.29
"251","NME8","GH07F037682","chr7",37682565,37684581,1.06,7.12
"252","GPR141","GH07F037682","chr7",37682565,37684581,1.06,0.76
"253","BHLHA15","GH07F098051","chr7",98051051,98051600,0.52,5.05
"254","LMTK2","GH07F098051","chr7",98051051,98051600,0.52,0.2
"255","C7orf26","GH07F006642","chr7",6642661,6643039,0.62,13.31
"256","ZDHHC4","GH07F006642","chr7",6642661,6643039,0.62,11.88
"257","ZNF316","GH07F006642","chr7",6642661,6643039,0.62,0.4
"258","SRPK2","GH07F105256","chr7",105256602,105258399,0.71,20.06
"259","AMZ1","GH07F002668","chr7",2668527,2668676,0.59,0.36
"260","TTYH3","GH07F002668","chr7",2668527,2668676,0.59,0.25
"261","GIMAP4","GH07F150522","chr7",150522953,150523102,0.46,6.8
"262","TMEM196","GH07F019921","chr7",19920358,19920507,0.25,11.12
"263","TYW1B","GH07F072936","chr7",72936602,72938200,0.25,8.33
"264","EIF2AK1","GH07F006218","chr7",6218002,6219000,0.38,5.01
"265","CFTR","GH07F117681","chr7",117681736,117684801,0.78,4.61
"266","CTTNBP2","GH07F117681","chr7",117681736,117684801,0.78,4.06
"267","CPA5","GH07F130349","chr7",130349753,130354208,0.9,31.31
"268","MEST","GH07F130349","chr7",130349753,130354208,0.9,19.3
"269","CPA1","GH07F130349","chr7",130349753,130354208,0.9,11.88
"270","CPA4","GH07F130349","chr7",130349753,130354208,0.9,11.34
"271","CPA2","GH07F130349","chr7",130349753,130354208,0.9,10.65
"272","COPG2","GH07F130349","chr7",130349753,130354208,0.9,4.99
"273","OSBPL3","GH07F024819","chr7",24819842,24823524,1.42,21.87
"274","C7orf31","GH07F024819","chr7",24819842,24823524,1.42,2.58
"275","SNX10","GH07F026681","chr7",26681201,26681400,0.38,5.14
"276","UBN2","GH07F139182","chr7",139181229,139183579,0.67,11.26
"277","TTC26","GH07F139182","chr7",139181229,139183579,0.67,8.46
"278","ZC3HAV1","GH07F139182","chr7",139181229,139183579,0.67,5.02
"279","TNS3","GH07F047782","chr7",47782002,47788873,1.19,2.2
"280","EEPD1","GH07F036190","chr7",36190002,36194199,1.38,16.5
"281","HERPUD2","GH07F036190","chr7",36190002,36194199,1.38,2.78
"282","GLCCI1","GH07F007785","chr7",7785138,7785890,0.46,10.25
"283","ARL4A","GH07F012670","chr7",12669802,12671799,0.94,5.19
"284","PDGFA","GH07F000379","chr7",379675,379824,0.76,11.56
"285","ATXN7L1","GH07F105769","chr7",105769177,105771035,1.03,12.08
"286","CDHR3","GH07F105769","chr7",105769177,105771035,1.03,12.08
"287","KIAA1324L","GH07F086992","chr7",86992025,86992174,0.38,11.04
"288","ANKIB1","GH07F092303","chr7",92303378,92304516,0.73,5.04
"289","THAP5","GH07F108405","chr7",108405778,108407286,0.69,15.92
"290","NRCAM","GH07F108405","chr7",108405778,108407286,0.69,0.22
"291","CCDC146","GH07F077202","chr7",77202027,77203875,1.03,10.49
"292","FGL2","GH07F077202","chr7",77202027,77203875,1.03,0.76
"293","AGR2","GH07F016785","chr7",16785824,16788549,0.46,16.06
"294","TSPAN13","GH07F016785","chr7",16785824,16788549,0.46,11.84
"295","AGR3","GH07F016785","chr7",16785824,16788549,0.46,8.32
"296","CYP3A5","GH07F099750","chr7",99750802,99753227,1.07,5
"297","CYP3A7-CYP3A51P","GH07F099750","chr7",99750802,99753227,1.07,0.34
"298","CYP3A7","GH07F099750","chr7",99750802,99753227,1.07,0.34
"299","HOXA13","GH07F028061","chr7",28061742,28063600,1.15,9.06
"300","ELMO1","GH07F037079","chr7",37079275,37079637,0.48,3.92
"301","CAV2","GH07F116498","chr7",116498901,116503727,1.05,32.25
"302","CAV1","GH07F116498","chr7",116498901,116503727,1.05,4.92
"303","CPVL","GH07F029412","chr7",29412391,29414381,0.56,10.88
"304","CHN2","GH07F029412","chr7",29412391,29414381,0.56,10.86
"305","ABCF2","GH07F151246","chr7",151243635,151243884,0.38,27.2
"306","LAMB4","GH07F108470","chr7",108468317,108468466,0.25,9.64
"307","THAP5","GH07F108470","chr7",108468317,108468466,0.25,9.27
"308","NRCAM","GH07F108470","chr7",108468317,108468466,0.25,0.36
"309","DGKB","GH07F014834","chr7",14834216,14837325,0.95,39.33
"310","NPY","GH07F024336","chr7",24336882,24337689,0.25,0.22
"311","HERPUD2","GH07F035828","chr7",35828201,35830400,0.38,11.19
"312","TNS3","GH07F047632","chr7",47632201,47632400,0.38,11.03
"313","AHCYL2","GH07F129365","chr7",129365747,129366105,0.69,4.86
"314","STRIP2","GH07F129365","chr7",129365747,129366105,0.69,1.7
"315","NRF1","GH07F129365","chr7",129365747,129366105,0.69,1.63
"316","AOAH","GH07F036862","chr7",36862356,36865942,1.2,1.67
"317","ELMO1","GH07F036862","chr7",36862356,36865942,1.2,1.23
"318","BLVRA","GH07F043533","chr7",43533977,43537322,0.9,10.24
"319","STK17A","GH07F043533","chr7",43533977,43537322,0.9,0.23
"320","MTERF1","GH07F091826","chr7",91826711,91826876,0.3,11.26
"321","HOXA2","GH07F027079","chr7",27079401,27079600,0.84,11.93
"322","HOXA3","GH07F027079","chr7",27079401,27079600,0.84,11.56
"323","SKAP2","GH07F027079","chr7",27079401,27079600,0.84,6.64
"324","TBXAS1","GH07F139820","chr7",139820142,139820464,1.43,12.44
"325","HIPK2","GH07F139820","chr7",139820142,139820464,1.43,12.44
"326","LUC7L2","GH07F139820","chr7",139820142,139820464,1.43,2.7
"327","IKZF1","GH07F050275","chr7",50275801,50277200,0.25,12.27
"328","MKLN1","GH07F131071","chr7",131071402,131073413,1.32,0.25
"329","SCIN","GH07F012623","chr7",12623916,12624400,0.9,11.73
"330","ZNF107","GH07F064558","chr7",64558007,64560904,1.12,8.85
"331","ZNF680","GH07F064558","chr7",64558007,64560904,1.12,0.76
"332","CLIP2","GH07F074305","chr7",74305928,74307599,1.12,16.08
"333","STK31","GH07F023722","chr7",23722781,23723181,0.62,42.02
"334","DNAJB9","GH07F108497","chr7",108497237,108497386,0.25,10.5
"335","PNPLA8","GH07F108497","chr7",108497237,108497386,0.25,10.5
"336","THAP5","GH07F108497","chr7",108497237,108497386,0.25,10.5
"337","CBLL1","GH07F108497","chr7",108497237,108497386,0.25,10.45
"338","AHR","GH07F017044","chr7",17044601,17045200,1.45,12.19
"339","ICA1","GH07F008296","chr7",8296171,8296320,0.71,0.27
"340","MET","GH07F116800","chr7",116800141,116806996,0.63,19.31
"341","CAPZA2","GH07F116800","chr7",116800141,116806996,0.63,0.4
"342","POM121C","GH07F075491","chr7",75490401,75490600,0.52,0.76
"343","SPDYE5","GH07F075491","chr7",75490401,75490600,0.52,0.76
"344","TYW1B","GH07F072681","chr7",72681978,72685013,1.24,26.37
"345","IL6","GH07F022650","chr7",22650497,22652669,1.15,11.05
"346","SND1","GH07F127628","chr7",127628547,127628696,0.25,11.97
"347","PAX4","GH07F127628","chr7",127628547,127628696,0.25,0.36
"348","TWISTNB","GH07F020598","chr7",20598398,20599361,1.57,11.47
"349","TMEM196","GH07F020598","chr7",20598398,20599361,1.57,10.66
"350","ITGB8","GH07F020598","chr7",20598398,20599361,1.57,3.21
"351","ABCB5","GH07F020598","chr7",20598398,20599361,1.57,0.34
"352","PILRA","GH07F100395","chr7",100395741,100398914,1.55,60.14
"353","COPS6","GH07F100395","chr7",100395741,100398914,1.55,11.73
"354","CNPY4","GH07F100395","chr7",100395741,100398914,1.55,10.56
"355","MBLAC1","GH07F100395","chr7",100395741,100398914,1.55,10.29
"356","ZKSCAN5","GH07F100395","chr7",100395741,100398914,1.55,10.26
"357","FAM200A","GH07F100395","chr7",100395741,100398914,1.55,10.25
"358","ZNF789","GH07F100395","chr7",100395741,100398914,1.55,9.78
"359","ZCWPW1","GH07F100395","chr7",100395741,100398914,1.55,4.99
"360","PILRB","GH07F100395","chr7",100395741,100398914,1.55,1.79
"361","ACTL6B","GH07F100395","chr7",100395741,100398914,1.55,1.18
"362","MEPCE","GH07F100395","chr7",100395741,100398914,1.55,0.27
"363","KIAA1549","GH07F138934","chr7",138934154,138936726,1.15,16.94
"364","ZC3HAV1L","GH07F138934","chr7",138934154,138936726,1.15,10.12
"365","STX1A","GH07F073606","chr7",73606685,73607910,0.81,13.1
"366","VPS37D","GH07F073606","chr7",73606685,73607910,0.81,12.57
"367","DNAJC30","GH07F073606","chr7",73606685,73607910,0.81,12.04
"368","TBL2","GH07F073606","chr7",73606685,73607910,0.81,12.01
"369","MLXIPL","GH07F073606","chr7",73606685,73607910,0.81,11.3
"370","NCF1","GH07F074800","chr7",74800201,74801400,0.62,0.29
"371","GTF2IRD2","GH07F074800","chr7",74800201,74801400,0.62,0.22
"372","ITGB8","GH07F020328","chr7",20328462,20334583,0.25,4.92
"373","HOXA13","GH07F027248","chr7",27248649,27249872,0.94,11.85
"374","INHBA","GH07F041875","chr7",41873351,41873529,1.15,1.36
"375","NYAP1","GH07F099692","chr7",99692905,99695592,1.28,14.37
"376","PDAP1","GH07F099692","chr7",99692905,99695592,1.28,13.75
"377","MBLAC1","GH07F099692","chr7",99692905,99695592,1.28,13.21
"378","ZKSCAN5","GH07F099692","chr7",99692905,99695592,1.28,9.86
"379","CYP3A5","GH07F099692","chr7",99692905,99695592,1.28,7.29
"380","SAP25","GH07F099692","chr7",99692905,99695592,1.28,5.02
"381","ZSCAN25","GH07F099692","chr7",99692905,99695592,1.28,4.23
"382","CYP3A43","GH07F099692","chr7",99692905,99695592,1.28,3.31
"383","CYP3A4","GH07F099692","chr7",99692905,99695592,1.28,2.08
"384","AZGP1","GH07F099692","chr7",99692905,99695592,1.28,1.76
"385","PTCD1","GH07F099692","chr7",99692905,99695592,1.28,1.39
"386","NXPH1","GH07F008443","chr7",8442051,8442100,0.25,0.4
