"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"93","LETM1","GH04F001878","chr4",1878400,1880800,0.38,12.5
"94","NELFA","GH04F001878","chr4",1878400,1880800,0.38,7.93
"95","NSD2","GH04F001878","chr4",1878400,1880800,0.38,0.4
"96","UGT2B17","GH04F068494","chr4",68494601,68495000,0.46,14.22
"97","TMPRSS11E","GH04F068494","chr4",68494601,68495000,0.46,10.07
"98","TBC1D19","GH04F026567","chr4",26567736,26570427,1.02,0.4
"99","BTC","GH04F074723","chr4",74723201,74723600,1.08,0.18
"100","DTHD1","GH04F036076","chr4",36076378,36076567,0.32,1.87
"101","ARAP2","GH04F036076","chr4",36076378,36076567,0.32,1.53
"102","PDGFC","GH04F156929","chr4",156929536,156932359,0.92,0.24
"103","SH3TC1","GH04F008255","chr4",8255568,8257074,0.69,11.52
"104","USP38","GH04F143024","chr4",143024801,143025800,0.46,4.95
"105","INPP4B","GH04F143024","chr4",143024801,143025800,0.46,0.09
"106","ACSL1","GH04F184895","chr4",184895001,184898599,0.9,11.95
"107","PRIMPOL","GH04F184895","chr4",184895001,184898599,0.9,10.04
"108","CASP3","GH04F184895","chr4",184895001,184898599,0.9,10.04
"109","CAMK2D","GH04F113789","chr4",113789201,113789400,0.87,0.29
"110","FHDC1","GH04F152999","chr4",152999849,152999998,0.46,10.65
"111","TXK","GH04F048227","chr4",48227401,48228001,1.56,11.32
"112","TEC","GH04F048227","chr4",48227401,48228001,1.56,8.66
"113","CNGA1","GH04F048227","chr4",48227401,48228001,1.56,1.75
"114","ANXA3","GH04F078480","chr4",78480159,78483266,0.46,12.21
"115","FRAS1","GH04F078480","chr4",78480159,78483266,0.46,11.91
"116","CCKAR","GH04F026781","chr4",26781904,26783234,0.25,9.8
"117","STIM2","GH04F026781","chr4",26781904,26783234,0.25,0.17
"118","ARSJ","GH04F114076","chr4",114076781,114078647,0.56,4.86
"119","SLC7A11","GH04F138394","chr4",138393992,138394147,0.61,15.55
"120","NDUFC1","GH04F138394","chr4",138393992,138394147,0.61,5.32
"121","ACSL1","GH04F184752","chr4",184752907,184753056,0.52,11.64
"122","ELOVL6","GH04F110192","chr4",110192876,110199852,0.78,4.85
"123","GAR1","GH04F110192","chr4",110192876,110199852,0.78,2.04
"124","SORBS2","GH04F185728","chr4",185728602,185731936,1.2,1.29
"125","GAB1","GH04F143230","chr4",143230844,143230977,0.27,11
"126","USP38","GH04F143230","chr4",143230844,143230977,0.27,1.87
"127","SMARCA5","GH04F143230","chr4",143230844,143230977,0.27,1.7
"128","FREM3","GH04F143230","chr4",143230844,143230977,0.27,1.53
"129","ADRA2C","GH04F003792","chr4",3792074,3792183,0.38,12.61
"130","GALNT7","GH04F173236","chr4",173236203,173238557,0.5,6.5
"131","SPRY1","GH04F123378","chr4",123378798,123379935,0.25,0.34
"132","NDST3","GH04F117987","chr4",117987401,117987800,0.25,0.23
"133","MAML3","GH04F139886","chr4",139886623,139889400,0.9,12.48
"134","PRDM8","GH04F080137","chr4",80137484,80140799,1.21,12.19
"135","ANTXR2","GH04F080137","chr4",80137484,80140799,1.21,11.96
"136","SETD7","GH04F140060","chr4",140060723,140062483,0.5,5.3
"137","LCORL","GH04F018106","chr4",18106286,18108276,0.56,0.16
"138","TRMT44","GH04F008390","chr4",8390514,8396122,0.77,18.87
"139","ACOX3","GH04F008390","chr4",8390514,8396122,0.77,5.68
"140","UVSSA","GH04F001191","chr4",1191269,1196252,0.87,17.58
"141","CTBP1","GH04F001191","chr4",1191269,1196252,0.87,12.12
"142","MAEA","GH04F001191","chr4",1191269,1196252,0.87,11.82
"143","RNF212","GH04F001191","chr4",1191269,1196252,0.87,5.65
"144","SLC26A1","GH04F001191","chr4",1191269,1196252,0.87,5.44
"145","FGFRL1","GH04F001191","chr4",1191269,1196252,0.87,5.08
"146","FGFBP1","GH04F015908","chr4",15908820,15909603,0.25,11.9
"147","DHX15","GH04F024488","chr4",24488778,24488967,0.38,10.62
"148","PPARGC1A","GH04F024488","chr4",24488778,24488967,0.38,0.34
"149","PGM2","GH04F038322","chr4",38322358,38323659,0.92,10.38
"150","KLF3","GH04F038322","chr4",38322358,38323659,0.92,9.85
"151","NSG1","GH04F004496","chr4",4496149,4497694,0.92,12.46
"152","NOCT","GH04F139040","chr4",139039785,139040019,0.35,13.82
"153","MGARP","GH04F139040","chr4",139039785,139040019,0.35,10.59
"154","NAA15","GH04F139040","chr4",139039785,139040019,0.35,1.29
"155","TRMT44","GH04F008408","chr4",8408734,8410208,0.77,22.1
"156","ACOX3","GH04F008408","chr4",8408734,8410208,0.77,11.35
"157","SH3TC1","GH04F008408","chr4",8408734,8410208,0.77,10.94
"158","PDCL2","GH04F055638","chr4",55636534,55636863,0.65,0.24
"159","ART3","GH04F076059","chr4",76059390,76061000,1.65,75.15
"160","CXCL10","GH04F076059","chr4",76059390,76061000,1.65,32.8
"161","CXCL9","GH04F076059","chr4",76059390,76061000,1.65,29.57
"162","NAAA","GH04F076059","chr4",76059390,76061000,1.65,26.78
"163","CXCL11","GH04F076059","chr4",76059390,76061000,1.65,18.52
"164","NUP54","GH04F076059","chr4",76059390,76061000,1.65,14.99
"165","SDAD1","GH04F076059","chr4",76059390,76061000,1.65,11.74
"166","N4BP2","GH04F040125","chr4",40125001,40125400,0.25,11.47
"167","CHRNA9","GH04F040125","chr4",40125001,40125400,0.25,10.92
"168","LETM1","GH04F001854","chr4",1854654,1858488,0.25,0.76
"169","FABP2","GH04F119298","chr4",119298111,119301779,0.25,28.77
"170","USP53","GH04F119298","chr4",119298111,119301779,0.25,21.48
"171","BEND4","GH04F042179","chr4",42179960,42180042,0.27,11.28
"172","KIAA0232","GH04F006914","chr4",6914073,6919205,0.79,24.72
"173","TBC1D14","GH04F006914","chr4",6914073,6919205,0.79,22.28
"174","BLOC1S4","GH04F006914","chr4",6914073,6919205,0.79,16.31
"175","GRPEL1","GH04F006914","chr4",6914073,6919205,0.79,7.1
"176","TADA2B","GH04F006914","chr4",6914073,6919205,0.79,6.18
"177","MAN2B2","GH04F006914","chr4",6914073,6919205,0.79,2.26
"178","S100P","GH04F006914","chr4",6914073,6919205,0.79,1.79
"179","GSX2","GH04F053904","chr4",53904685,53907503,0.94,10.61
"180","CENPU","GH04F184653","chr4",184653052,184654885,0.71,31.12
"181","PRIMPOL","GH04F184653","chr4",184653052,184654885,0.71,9.44
"182","INPP4B","GH04F142395","chr4",142395919,142398112,0.65,13.09
"183","DCK","GH04F070773","chr4",70773202,70773800,0.38,6.28
"184","RUFY3","GH04F070773","chr4",70773202,70773800,0.38,4.5
"185","NSUN7","GH04F040667","chr4",40667801,40668400,0.95,0.16
"186","TET2","GH04F105279","chr4",105279976,105281377,1.01,0.11
"187","NEIL3","GH04F177292","chr4",177292994,177294399,0.84,0.34
"188","MANBA","GH04F102878","chr4",102878201,102879200,0.9,21.7
"189","CISD2","GH04F102878","chr4",102878201,102879200,0.9,20.28
"190","ZFP42","GH04F188021","chr4",188021120,188023695,0.46,5.34
"191","ABLIM2","GH04F008101","chr4",8100114,8100263,0.73,0.2
"192","KLHL2","GH04F165247","chr4",165247802,165249199,0.46,26.75
"193","MND1","GH04F153142","chr4",153142549,153145341,1.28,10.69
"194","FHDC1","GH04F153142","chr4",153142549,153145341,1.28,10.26
"195","RNF175","GH04F153142","chr4",153142549,153145341,1.28,9.56
"196","TRIM2","GH04F153142","chr4",153142549,153145341,1.28,9.13
"197","BBS12","GH04F122688","chr4",122688001,122688035,0.59,0.36
"198","IL21","GH04F122688","chr4",122688001,122688035,0.59,0.19
"199","GALNT7","GH04F173234","chr4",173234681,173236000,0.46,4.99
"200","SMIM20","GH04F025950","chr4",25950601,25951400,0.46,9.74
"201","SEL1L3","GH04F025950","chr4",25950601,25951400,0.46,8.2
"202","RBM47","GH04F040610","chr4",40610401,40610600,0.82,0.31
"203","EMCN","GH04F101009","chr4",101009602,101010000,0.25,0.11
"204","HERC6","GH04F088177","chr4",88177602,88179376,1.26,2.41
"205","HERC5","GH04F088177","chr4",88177602,88179376,1.26,1.87
"206","GAR1","GH04F109422","chr4",109422382,109423000,0.63,10.1
"207","PLA2G12A","GH04F109422","chr4",109422382,109423000,0.63,9.66
"208","LRIT3","GH04F109422","chr4",109422382,109423000,0.63,9.25
"209","SEC24B","GH04F109422","chr4",109422382,109423000,0.63,0.36
"210","TET2","GH04F105140","chr4",105140801,105141001,0.84,0.76
"211","PRDM8","GH04F079833","chr4",79833855,79834907,0.25,4.84
"212","AFF1","GH04F087068","chr4",87068601,87069200,0.25,6.15
"213","TBC1D19","GH04F026575","chr4",26575677,26577003,0.77,0.76
"214","SH3RF1","GH04F169292","chr4",169292402,169294599,1.13,11.43
"215","NEK1","GH04F169292","chr4",169292402,169294599,1.13,6.28
"216","CCNG2","GH04F077095","chr4",77095201,77096000,1.54,13.25
"217","SETD7","GH04F139603","chr4",139603727,139603876,0.25,0.76
"218","JCHAIN","GH04F070849","chr4",70849201,70849600,0.59,10.19
"219","UTP3","GH04F070849","chr4",70849201,70849600,0.59,10.19
"220","PPP3CA","GH04F101366","chr4",101366083,101368356,0.25,0.34
"221","BANK1","GH04F101366","chr4",101366083,101368356,0.25,0.24
"222","FGFBP2","GH04F015902","chr4",15902560,15903400,0.74,16.24
"223","FGFBP1","GH04F015902","chr4",15902560,15903400,0.74,11.71
"224","PROM1","GH04F015902","chr4",15902560,15903400,0.74,11.21
"225","GRK4","GH04F002978","chr4",2978534,2978801,0.77,51.71
"226","NOP14","GH04F002978","chr4",2978534,2978801,0.77,0.34
"227","DKK2","GH04F107213","chr4",107213484,107213653,0.25,10.52
"228","CLOCK","GH04F055475","chr4",55475514,55475663,0.38,9.16
"229","TMEM150C","GH04F082742","chr4",82742784,82749573,0.96,16.37
"230","SCD5","GH04F082742","chr4",82742784,82749573,0.96,4.77
"231","CCNI","GH04F077175","chr4",77174033,77174521,0.38,12.02
"232","CCNG2","GH04F077175","chr4",77174033,77174521,0.38,0.34
"233","TET2","GH04F105120","chr4",105120746,105120923,0.44,11.17
"234","SMIM20","GH04F025787","chr4",25787534,25789877,0.25,6.08
"235","ENPEP","GH04F110287","chr4",110287001,110287862,0.77,10.53
"236","LRIT3","GH04F109912","chr4",109912245,109916833,0.25,10.41
"237","EGF","GH04F109912","chr4",109912245,109916833,0.25,8.78
"238","HELQ","GH04F083207","chr4",83207020,83213805,1.22,6.37
"239","PLAC8","GH04F083207","chr4",83207020,83213805,1.22,3.36
"240","LIN54","GH04F083207","chr4",83207020,83213805,1.22,1.47
"241","RBM47","GH04F040682","chr4",40682592,40683904,1.24,11.93
"242","NSUN7","GH04F040682","chr4",40682592,40683904,1.24,0.19
"243","PRDM8","GH04F080123","chr4",80123877,80128799,1.56,15.83
"244","ANTXR2","GH04F080123","chr4",80123877,80128799,1.56,10.3
"245","MAPK10","GH04F086075","chr4",86075822,86076400,0.38,10.69
"246","BTC","GH04F074671","chr4",74671000,74671401,1.13,0.11
"247","STX18","GH04F003953","chr4",3953038,3956916,0.25,10.79
"248","TMEM128","GH04F003953","chr4",3953038,3956916,0.25,10.05
"249","GALNT7","GH04F173173","chr4",173173739,173175692,0.65,5.59
"250","TXK","GH04F048112","chr4",48112057,48112415,0.38,11.44
"251","DAPP1","GH04F099814","chr4",99814898,99818958,0.9,14.32
"252","TRMT10A","GH04F099814","chr4",99814898,99818958,0.9,12.26
"253","MTTP","GH04F099814","chr4",99814898,99818958,0.9,10.72
"254","DNAJB14","GH04F099814","chr4",99814898,99818958,0.9,10.58
"255","LAMTOR3","GH04F099814","chr4",99814898,99818958,0.9,6.69
"256","TMEM165","GH04F055386","chr4",55386158,55388322,0.25,33.6
"257","KDR","GH04F055386","chr4",55386158,55388322,0.25,12.52
"258","NMU","GH04F055386","chr4",55386158,55388322,0.25,9.08
"259","UCHL1","GH04F041211","chr4",41211604,41217882,0.38,11.48
"260","APBB2","GH04F041211","chr4",41211604,41217882,0.38,10.31
"261","KDR","GH04F055183","chr4",55183119,55187913,0.81,61.03
"262","TRAPPC11","GH04F183748","chr4",183748000,183748867,0.81,11.35
"263","NPFFR2","GH04F072031","chr4",72031899,72032459,0.67,0.76
"264","CXCL2","GH04F074081","chr4",74081164,74081293,0.27,2.52
"265","EREG","GH04F074081","chr4",74081164,74081293,0.27,1.86
"266","CXCL3","GH04F074081","chr4",74081164,74081293,0.27,1.74
"267","CXCL8","GH04F074081","chr4",74081164,74081293,0.27,1.68
"268","MTHFD2L","GH04F074081","chr4",74081164,74081293,0.27,1.38
"269","JADE1","GH04F128793","chr4",128793802,128794599,0.25,0.34
"270","RAPGEF2","GH04F159191","chr4",159191801,159192400,0.65,10.89
"271","PPID","GH04F159191","chr4",159191801,159192400,0.65,10.5
"272","ENOPH1","GH04F082461","chr4",82461856,82462234,0.28,0.27
"273","ART3","GH04F076027","chr4",76027868,76029200,1.67,61.7
"274","CXCL9","GH04F076027","chr4",76027868,76029200,1.67,27.34
"275","CXCL10","GH04F076027","chr4",76027868,76029200,1.67,19.96
"276","CXCL11","GH04F076027","chr4",76027868,76029200,1.67,18.69
"277","SDAD1","GH04F076027","chr4",76027868,76029200,1.67,11.3
"278","NAAA","GH04F076027","chr4",76027868,76029200,1.67,2.52
"279","PDE5A","GH04F119678","chr4",119678669,119680135,1.15,0.22
"280","CWH43","GH04F048963","chr4",48963184,48963333,0.25,0.31
"281","SEL1L3","GH04F025867","chr4",25867919,25868068,0.25,0.76
"282","METTL14","GH04F118731","chr4",118731352,118733287,0.25,9.86
"283","TBC1D1","GH04F038006","chr4",38006883,38014490,0.5,18.74
"284","PGM2","GH04F038006","chr4",38006883,38014490,0.5,10.65
"285","FAM114A1","GH04F038006","chr4",38006883,38014490,0.5,4.82
"286","CCDC158","GH04F076449","chr4",76447648,76447951,0.74,18.94
"287","SHROOM3","GH04F076449","chr4",76447648,76447951,0.74,0.36
"288","TXK","GH04F048255","chr4",48254464,48254633,0.52,10.47
"289","TEC","GH04F048255","chr4",48254464,48254633,0.52,0.34
"290","RPL34","GH04F108030","chr4",108029445,108029594,0.59,9.7
"291","KIT","GH04F054711","chr4",54711980,54712276,0.41,3.33
"292","APBB2","GH04F041195","chr4",41195116,41195265,0.55,0.31
"293","SOD3","GH04F024752","chr4",24752888,24754839,0.25,11.14
"294","LGI2","GH04F024752","chr4",24752888,24754839,0.25,8.97
"295","SULT1E1","GH04F069874","chr4",69874643,69874792,0.56,0.36
"296","GRSF1","GH04F070844","chr4",70844304,70844433,0.25,0.76
"297","BBS12","GH04F122711","chr4",122710801,122711000,0.25,0.36
"298","LAMTOR3","GH04F099851","chr4",99851001,99852013,1.1,0.24
"299","FRG1","GH04F189567","chr4",189566337,189566601,0.71,10.03
"300","TRMT10A","GH04F099645","chr4",99645204,99645353,0.73,5.71
"301","DAPP1","GH04F099645","chr4",99645204,99645353,0.73,0.08
"302","TBCK","GH04F105920","chr4",105920393,105920780,0.29,1.26
"303","TBC1D19","GH04F026778","chr4",26778795,26781322,0.81,4.88
"304","STIM2","GH04F026778","chr4",26778795,26781322,0.81,0.17
"305","HS3ST1","GH04F010722","chr4",10722677,10723592,0.52,6.63
"306","CLNK","GH04F010722","chr4",10722677,10723592,0.52,0.36
"307","GAB1","GH04F143431","chr4",143431600,143432501,0.25,11
"308","ANK2","GH04F112817","chr4",112817336,112819357,0.52,0.76
"309","IGFBP7","GH04F057070","chr4",57070201,57071863,1.03,18.84
"310","GSTCD","GH04F104905","chr4",104905502,104907564,0.65,4.57
"311","BMPR1B","GH04F095155","chr4",95155800,95156919,1.24,8.18
"312","ANAPC4","GH04F025248","chr4",25247001,25247200,0.38,30.12
"313","ADD1","GH04F002695","chr4",2695305,2697826,0.63,10.85
"314","RNF4","GH04F002695","chr4",2695305,2697826,0.63,7.11
"315","ZFYVE28","GH04F002695","chr4",2695305,2697826,0.63,6.21
"316","SLC25A4","GH04F185120","chr4",185120000,185120800,0.73,12.33
"317","HELT","GH04F185120","chr4",185120000,185120800,0.73,11.26
"318","AFF1","GH04F087078","chr4",87077802,87080799,0.99,20.89
"319","C4orf36","GH04F087078","chr4",87077802,87080799,0.99,11.67
"320","ARHGAP24","GH04F085837","chr4",85837218,85837800,0.38,5.38
"321","CLDN22","GH04F183286","chr4",183286173,183289300,0.52,0.27
"322","TRIM2","GH04F153138","chr4",153138201,153139200,0.92,5.56
"323","ETNPPL","GH04F108833","chr4",108833079,108835155,0.76,5.08
"324","C4orf36","GH04F087022","chr4",87022001,87022200,0.38,11.6
"325","AFF1","GH04F087022","chr4",87022001,87022200,0.38,11.6
"326","IBSP","GH04F087022","chr4",87022001,87022200,0.38,4.26
"327","KDR","GH04F055073","chr4",55073960,55075009,0.25,10.73
"328","BTC","GH04F074793","chr4",74793372,74794984,0.25,38.52
"329","NSG1","GH04F004489","chr4",4488474,4488683,0.25,9.85
"330","HS3ST1","GH04F011073","chr4",11073204,11074415,0.25,9.56
"331","TBC1D9","GH04F140717","chr4",140717001,140722389,1.79,34.68
"332","UCP1","GH04F140717","chr4",140717001,140722389,1.79,9.13
"333","BLOC1S4","GH04F006767","chr4",6767296,6774872,0.71,11.63
"334","MRFAP1L1","GH04F006767","chr4",6767296,6774872,0.71,11.61
"335","MSMO1","GH04F165213","chr4",165213401,165213600,1.02,10.82
"336","TMEM192","GH04F165213","chr4",165213401,165213600,1.02,0.76
"337","TIFA","GH04F112272","chr4",112272865,112274442,0.25,18.87
"338","ALPK1","GH04F112272","chr4",112272865,112274442,0.25,0.36
"339","ZNF595","GH04F000059","chr4",59008,59157,0.67,0.4
"340","APBB2","GH04F041174","chr4",41174401,41174801,0.46,10.44
"341","ATOH1","GH04F093842","chr4",93842228,93844753,0.46,0.36
"342","NUDT6","GH04F122602","chr4",122602284,122603848,0.63,10.51
"343","SPATA5","GH04F122602","chr4",122602284,122603848,0.63,10.51
"344","KIAA1109","GH04F122602","chr4",122602284,122603848,0.63,4.59
"345","IL2","GH04F122602","chr4",122602284,122603848,0.63,0.1
"346","GSX2","GH04F054152","chr4",54152313,54154120,0.25,9
"347","LNX1","GH04F053763","chr4",53763135,53766231,1.02,10.65
"348","IL15","GH04F141705","chr4",141705401,141706600,0.77,6.2
"349","GSX2","GH04F053987","chr4",53987800,53988400,0.25,10.48
"350","NAAA","GH04F075901","chr4",75901332,75902599,0.95,30.9
"351","CXCL10","GH04F075901","chr4",75901332,75902599,0.95,3.54
"352","CXCL9","GH04F075901","chr4",75901332,75902599,0.95,3.16
"353","CXCL11","GH04F075901","chr4",75901332,75902599,0.95,2.77
"354","THAP6","GH04F075901","chr4",75901332,75902599,0.95,1.45
"355","RCHY1","GH04F075901","chr4",75901332,75902599,0.95,1.44
"356","PPEF2","GH04F075901","chr4",75901332,75902599,0.95,0.76
"357","NPY5R","GH04F163269","chr4",163269269,163269418,0.46,0.18
"358","TLR1","GH04F038779","chr4",38779601,38783056,0.81,26.38
"359","TLR6","GH04F038779","chr4",38779601,38783056,0.81,15.93
"360","FAM114A1","GH04F038779","chr4",38779601,38783056,0.81,11.33
"361","TLR10","GH04F038779","chr4",38779601,38783056,0.81,0.76
"362","SMIM20","GH04F025937","chr4",25937779,25939628,0.84,4.6
"363","FAM53A","GH04F001717","chr4",1717459,1717716,0.84,25.04
"364","PLAC8","GH04F083180","chr4",83180146,83181159,1.33,29.69
"365","THAP9","GH04F083180","chr4",83180146,83181159,1.33,12.11
"366","HPSE","GH04F083180","chr4",83180146,83181159,1.33,4.83
"367","COQ2","GH04F083180","chr4",83180146,83181159,1.33,2.78
"368","LIN54","GH04F083180","chr4",83180146,83181159,1.33,1.18
"369","SMARCA5","GH04F143512","chr4",143512607,143515972,0.25,0.76
"370","PLK4","GH04F126898","chr4",126898367,126901201,1.39,4
"371","ANK2","GH04F112973","chr4",112973186,112973529,0.7,9.04
"372","NEUROG2","GH04F112973","chr4",112973186,112973529,0.7,8.55
"373","GAB1","GH04F143369","chr4",143369601,143370400,0.56,12.55
"374","NSUN7","GH04F040649","chr4",40649444,40649534,0.25,0.14
"375","INPP4B","GH04F142346","chr4",142346682,142347977,1.35,12.03
"376","WFS1","GH04F006308","chr4",6308411,6309799,0.84,11.53
"377","AFP","GH04F073520","chr4",73520424,73521364,0.38,10.54
"378","MAEA","GH04F001336","chr4",1336997,1338377,0.73,15.37
"379","CTBP1","GH04F001336","chr4",1336997,1338377,0.73,11.47
"380","TBC1D1","GH04F037948","chr4",37948201,37948800,0.93,11.82
"381","PTTG2","GH04F037948","chr4",37948201,37948800,0.93,0.36
"382","SORCS2","GH04F007210","chr4",7210482,7211603,0.81,6.6
"383","PF4","GH04F074004","chr4",74004207,74007572,0.94,7.37
"384","CXCL5","GH04F074004","chr4",74004207,74007572,0.94,0.4
"385","C4orf45","GH04F158998","chr4",158998382,158999623,0.52,5.46
"386","HS3ST1","GH04F011613","chr4",11613630,11616452,0.52,10.26
"387","ZFYVE28","GH04F002596","chr4",2595218,2595723,0.38,6.42
"388","ETFDH","GH04F159503","chr4",159503142,159504027,0.9,4.57
