"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"32013","chr16",229072,229744,"NPRL3",6.1463,12.7294,0.0335,"GM12878"
"32014","chr16",77919,78450,"NPRL3",4.3794,13.6919,0.0257,"GM12878"
"32015","chr16",138448,138976,"NPRL3",4.8365,100,0.2073,"GM12878"
"32016","chr16",234880,235724,"NPRL3",9.4231,10.0016,0.0404,"GM12878"
"32017","chr16",588609,590326,"NPRL3",22.9237,3.703,0.0364,"GM12878"
"32018","chr16",53382,54078,"LUC7L",8.6389,9.4734,0.0253,"GM12878"
"32019","chr16",234295,234871,"LUC7L",6.8404,80.4073,0.1702,"GM12878"
"32020","chr16",229072,229744,"LUC7L",6.1463,100,0.1902,"GM12878"
"32021","chr16",138448,138976,"LUC7L",4.8365,13.8781,0.0208,"GM12878"
"32022","chr16",252669,253296,"LUC7L",4.518,21.351,0.0298,"GM12878"
"32023","chr16",234880,235724,"LUC7L",9.4231,34.7788,0.1014,"GM12878"
"32024","chr16",234295,234871,"FAM234A",6.8404,100,0.1644,"GM12878"
"32025","chr16",229072,229744,"FAM234A",6.1463,100,0.1477,"GM12878"
"32026","chr16",138448,138976,"FAM234A",4.8365,17.5147,0.0204,"GM12878"
"32027","chr16",252669,253296,"FAM234A",4.518,29.0608,0.0316,"GM12878"
"32028","chr16",234880,235724,"FAM234A",9.4231,65.8856,0.1492,"GM12878"
"32029","chr16",588609,590326,"FAM234A",22.9237,4.7824,0.0264,"GM12878"
"32030","chr16",401494,402497,"AXIN1",5.7294,14.7195,0.0251,"GM12878"
"32031","chr16",370319,370842,"AXIN1",3.1451,26.9031,0.0252,"GM12878"
"32032","chr16",349086,349781,"AXIN1",3.2744,100,0.0975,"GM12878"
"32033","chr16",324695,325435,"AXIN1",2.6449,29.9979,0.0236,"GM12878"
"32034","chr16",53382,54078,"AXIN1",8.6389,13.1386,0.0338,"GM12878"
"32035","chr16",234295,234871,"AXIN1",6.8404,21.1084,0.043,"GM12878"
"32036","chr16",229072,229744,"AXIN1",6.1463,19.9669,0.0365,"GM12878"
"32037","chr16",636116,637398,"AXIN1",11.3452,6.6922,0.0226,"GM12878"
"32038","chr16",352426,353273,"AXIN1",1.7891,100,0.0533,"GM12878"
"32039","chr16",383154,383792,"AXIN1",3.9426,22.7772,0.0267,"GM12878"
"32040","chr16",234880,235724,"AXIN1",9.4231,16.7847,0.0471,"GM12878"
"32041","chr16",588609,590326,"AXIN1",22.9237,4.0661,0.0278,"GM12878"
"32042","chr16",401494,402497,"MRPL28",5.7294,19.0045,0.0399,"GM12878"
"32043","chr16",370319,370842,"MRPL28",3.1451,100,0.1153,"GM12878"
"32044","chr16",53382,54078,"MRPL28",8.6389,6.8435,0.0217,"GM12878"
"32045","chr16",234295,234871,"MRPL28",6.8404,9.4869,0.0238,"GM12878"
"32046","chr16",229072,229744,"MRPL28",6.1463,11.3332,0.0255,"GM12878"
"32047","chr16",636116,637398,"MRPL28",11.3452,5.7112,0.0237,"GM12878"
"32048","chr16",383154,383792,"MRPL28",3.9426,38.4542,0.0556,"GM12878"
"32049","chr16",234880,235724,"MRPL28",9.4231,12.4819,0.0431,"GM12878"
"32050","chr16",381700,382788,"MRPL28",2.9085,38.4025,0.0409,"GM12878"
"32051","chr16",588609,590326,"MRPL28",22.9237,5.5798,0.0469,"GM12878"
"32052","chr16",401494,402497,"TMEM8A",5.7294,24.266,0.0452,"GM12878"
"32053","chr16",370319,370842,"TMEM8A",3.1451,41.2084,0.0422,"GM12878"
"32054","chr16",234295,234871,"TMEM8A",6.8404,8.9656,0.02,"GM12878"
"32055","chr16",525226,526024,"TMEM8A",5.3017,11.6484,0.0201,"GM12878"
"32056","chr16",527077,528105,"TMEM8A",7.4206,11.6512,0.0281,"GM12878"
"32057","chr16",383154,383792,"TMEM8A",3.9426,100,0.1283,"GM12878"
"32058","chr16",234880,235724,"TMEM8A",9.4231,7.9179,0.0243,"GM12878"
"32059","chr16",381700,382788,"TMEM8A",2.9085,100,0.0946,"GM12878"
"32060","chr16",588609,590326,"TMEM8A",22.9237,7.3269,0.0546,"GM12878"
"32061","chr16",401494,402497,"LOC100134368",5.7294,24.2607,0.0452,"GM12878"
"32062","chr16",370319,370842,"LOC100134368",3.1451,41.2221,0.0422,"GM12878"
"32063","chr16",234295,234871,"LOC100134368",6.8404,8.9659,0.02,"GM12878"
"32064","chr16",525226,526024,"LOC100134368",5.3017,11.6479,0.0201,"GM12878"
"32065","chr16",527077,528105,"LOC100134368",7.4206,11.6508,0.0281,"GM12878"
"32066","chr16",383154,383792,"LOC100134368",3.9426,100,0.1283,"GM12878"
"32067","chr16",234880,235724,"LOC100134368",9.4231,7.9181,0.0243,"GM12878"
"32068","chr16",381700,382788,"LOC100134368",2.9085,100,0.0946,"GM12878"
"32069","chr16",588609,590326,"LOC100134368",22.9237,7.3267,0.0546,"GM12878"
"32070","chr16",401494,402497,"NME4",5.7294,100,0.1907,"GM12878"
"32071","chr16",370319,370842,"NME4",3.1451,23.8514,0.025,"GM12878"
"32072","chr16",396941,397441,"NME4",1.6494,100,0.0549,"GM12878"
"32073","chr16",636116,637398,"NME4",11.3452,7.2551,0.0274,"GM12878"
"32074","chr16",527077,528105,"NME4",7.4206,8.2383,0.0203,"GM12878"
"32075","chr16",383154,383792,"NME4",3.9426,31.5674,0.0414,"GM12878"
"32076","chr16",234880,235724,"NME4",9.4231,6.8514,0.0215,"GM12878"
"32077","chr16",381700,382788,"NME4",2.9085,31.6053,0.0306,"GM12878"
"32078","chr16",588609,590326,"NME4",22.9237,4.6988,0.0358,"GM12878"
"32079","chr16",401494,402497,"DECR2",5.7294,100,0.1906,"GM12878"
"32080","chr16",370319,370842,"DECR2",3.1451,23.9132,0.025,"GM12878"
"32081","chr16",396941,397441,"DECR2",1.6494,100,0.0549,"GM12878"
"32082","chr16",636116,637398,"DECR2",11.3452,7.2526,0.0274,"GM12878"
"32083","chr16",391743,392378,"DECR2",0.863,69.6414,0.02,"GM12878"
"32084","chr16",527077,528105,"DECR2",7.4206,8.233,0.0203,"GM12878"
"32085","chr16",383154,383792,"DECR2",3.9426,31.7003,0.0416,"GM12878"
"32086","chr16",234880,235724,"DECR2",9.4231,6.8548,0.0215,"GM12878"
"32087","chr16",381700,382788,"DECR2",2.9085,31.731,0.0307,"GM12878"
"32088","chr16",588609,590326,"DECR2",22.9237,4.6969,0.0358,"GM12878"
"32089","chr16",528656,529156,"RAB11FIP3",3.9099,12.8834,0.0239,"GM12878"
"32090","chr16",401494,402497,"RAB11FIP3",5.7294,13.4097,0.0365,"GM12878"
"32091","chr16",53382,54078,"RAB11FIP3",8.6389,5.619,0.023,"GM12878"
"32092","chr16",636116,637398,"RAB11FIP3",11.3452,5.7744,0.0311,"GM12878"
"32093","chr16",525226,526024,"RAB11FIP3",5.3017,12.8698,0.0324,"GM12878"
"32094","chr16",527077,528105,"RAB11FIP3",7.4206,12.8781,0.0453,"GM12878"
"32095","chr16",450122,450770,"RAB11FIP3",1.8619,35.2672,0.0312,"GM12878"
"32096","chr16",588609,590326,"RAB11FIP3",22.9237,6.2262,0.0677,"GM12878"
"32097","chr16",528656,529156,"LINC00235",3.9099,100,0.1131,"GM12878"
"32098","chr16",636116,637398,"LINC00235",11.3452,7.0256,0.0231,"GM12878"
"32099","chr16",525226,526024,"LINC00235",5.3017,100,0.1534,"GM12878"
"32100","chr16",527077,528105,"LINC00235",7.4206,100,0.2147,"GM12878"
"32101","chr16",588609,590326,"LINC00235",22.9237,11.2579,0.0747,"GM12878"
"32102","chr16",528656,529156,"CAPN15",3.9099,100,0.1131,"GM12878"
"32103","chr16",636116,637398,"CAPN15",11.3452,7.0251,0.0231,"GM12878"
"32104","chr16",525226,526024,"CAPN15",5.3017,100,0.1534,"GM12878"
"32105","chr16",527077,528105,"CAPN15",7.4206,100,0.2147,"GM12878"
"32106","chr16",588609,590326,"CAPN15",22.9237,11.2565,0.0746,"GM12878"
"32107","chr16",566730,567244,"PIGQ",4.0911,100,0.0764,"GM12878"
"32108","chr16",569459,570217,"PIGQ",2.8673,100,0.0536,"GM12878"
"32109","chr16",528656,529156,"PIGQ",3.9099,30.5114,0.0223,"GM12878"
"32110","chr16",648899,649612,"PIGQ",6.2281,20.7657,0.0242,"GM12878"
"32111","chr16",636116,637398,"PIGQ",11.3452,21.9666,0.0466,"GM12878"
"32112","chr16",525226,526024,"PIGQ",5.3017,30.551,0.0303,"GM12878"
"32113","chr16",527077,528105,"PIGQ",7.4206,30.5276,0.0423,"GM12878"
"32114","chr16",588609,590326,"PIGQ",22.9237,46.4828,0.1991,"GM12878"
"32115","chr16",641550,642053,"RAB40C",4.6367,17.0471,0.0209,"GM12878"
"32116","chr16",642118,642823,"RAB40C",4.8773,17.0509,0.022,"GM12878"
"32117","chr16",648899,649612,"RAB40C",6.2281,17.7282,0.0292,"GM12878"
"32118","chr16",636116,637398,"RAB40C",11.3452,21.5549,0.0647,"GM12878"
"32119","chr16",527077,528105,"RAB40C",7.4206,11.323,0.0222,"GM12878"
"32120","chr16",588609,590326,"RAB40C",22.9237,53.6602,0.3254,"GM12878"
"32121","chr16",641550,642053,"METTL26",4.6367,59.7928,0.0609,"GM12878"
"32122","chr16",648063,648563,"METTL26",2.2904,49.2744,0.0248,"GM12878"
"32123","chr16",642118,642823,"METTL26",4.8773,59.8635,0.0641,"GM12878"
"32124","chr16",639046,639621,"METTL26",1.0353,100,0.0227,"GM12878"
"32125","chr16",648899,649612,"METTL26",6.2281,49.3251,0.0675,"GM12878"
"32126","chr16",636116,637398,"METTL26",11.3452,100,0.2492,"GM12878"
"32127","chr16",588609,590326,"METTL26",22.9237,17.5075,0.0881,"GM12878"
"32128","chr16",641550,642053,"MCRIP2",4.6367,100,0.104,"GM12878"
"32129","chr16",648063,648563,"MCRIP2",2.2904,100,0.0514,"GM12878"
"32130","chr16",642118,642823,"MCRIP2",4.8773,100,0.1094,"GM12878"
"32131","chr16",648899,649612,"MCRIP2",6.2281,100,0.1397,"GM12878"
"32132","chr16",636116,637398,"MCRIP2",11.3452,51.492,0.131,"GM12878"
"32133","chr16",588609,590326,"MCRIP2",22.9237,14.8422,0.0763,"GM12878"
"32134","chr16",641550,642053,"LOC105371038",4.6367,100,0.1067,"GM12878"
"32135","chr16",648063,648563,"LOC105371038",2.2904,100,0.0527,"GM12878"
"32136","chr16",642118,642823,"LOC105371038",4.8773,100,0.1123,"GM12878"
"32137","chr16",648899,649612,"LOC105371038",6.2281,100,0.1434,"GM12878"
"32138","chr16",636116,637398,"LOC105371038",11.3452,42.5036,0.111,"GM12878"
"32139","chr16",588609,590326,"LOC105371038",22.9237,14.5297,0.0767,"GM12878"
"32140","chr16",641550,642053,"WDR90",4.6367,100,0.1067,"GM12878"
"32141","chr16",648063,648563,"WDR90",2.2904,100,0.0527,"GM12878"
"32142","chr16",642118,642823,"WDR90",4.8773,100,0.1123,"GM12878"
"32143","chr16",648899,649612,"WDR90",6.2281,100,0.1434,"GM12878"
"32144","chr16",636116,637398,"WDR90",11.3452,42.5058,0.111,"GM12878"
"32145","chr16",588609,590326,"WDR90",22.9237,14.5299,0.0767,"GM12878"
"32146","chr16",641550,642053,"RHOT2",4.6367,23.3399,0.0294,"GM12878"
"32147","chr16",667586,668332,"RHOT2",4.1616,100,0.113,"GM12878"
"32148","chr16",660403,661291,"RHOT2",1.8859,90.2154,0.0462,"GM12878"
"32149","chr16",642118,642823,"RHOT2",4.8773,23.3304,0.0309,"GM12878"
"32150","chr16",684159,684696,"RHOT2",3.8862,33.1237,0.035,"GM12878"
"32151","chr16",648899,649612,"RHOT2",6.2281,20.4126,0.0345,"GM12878"
"32152","chr16",636116,637398,"RHOT2",11.3452,20.8827,0.0643,"GM12878"
"32153","chr16",679527,680421,"RHOT2",3.1727,51.0849,0.044,"GM12878"
"32154","chr16",588609,590326,"RHOT2",22.9237,13.2068,0.0822,"GM12878"
"32155","chr16",641550,642053,"LOC105371184",4.6367,26.7433,0.0249,"GM12878"
"32156","chr16",667586,668332,"LOC105371184",4.1616,49.2495,0.0412,"GM12878"
"32157","chr16",1420550,1421606,"LOC105371184",25.2547,4.3366,0.022,"GM12878"
"32158","chr16",720866,721712,"LOC105371184",6.6287,23.948,0.0319,"GM12878"
"32159","chr16",642118,642823,"LOC105371184",4.8773,26.7354,0.0262,"GM12878"
"32160","chr16",684159,684696,"LOC105371184",3.8862,100,0.0782,"GM12878"
"32161","chr16",690174,690680,"LOC105371184",3.0094,58.8541,0.0356,"GM12878"
"32162","chr16",648899,649612,"LOC105371184",6.2281,26.5646,0.0333,"GM12878"
"32163","chr16",636116,637398,"LOC105371184",11.3452,21.2919,0.0486,"GM12878"
"32164","chr16",679527,680421,"LOC105371184",3.1727,80.7247,0.0515,"GM12878"
"32165","chr16",588609,590326,"LOC105371184",22.9237,15.8142,0.0729,"GM12878"
"32166","chr16",1308855,1309536,"LOC105371184",15.6326,6.394,0.0201,"GM12878"
"32167","chr16",641550,642053,"STUB1",4.6367,26.7472,0.025,"GM12878"
"32168","chr16",667586,668332,"STUB1",4.1616,49.2678,0.0412,"GM12878"
"32169","chr16",1420550,1421606,"STUB1",25.2547,4.3366,0.022,"GM12878"
"32170","chr16",720866,721712,"STUB1",6.6287,23.9447,0.0319,"GM12878"
"32171","chr16",642118,642823,"STUB1",4.8773,26.7393,0.0262,"GM12878"
"32172","chr16",684159,684696,"STUB1",3.8862,100,0.0782,"GM12878"
"32173","chr16",690174,690680,"STUB1",3.0094,58.83,0.0356,"GM12878"
"32174","chr16",648899,649612,"STUB1",6.2281,26.5693,0.0333,"GM12878"
"32175","chr16",636116,637398,"STUB1",11.3452,21.2947,0.0486,"GM12878"
"32176","chr16",679527,680421,"STUB1",3.1727,80.7065,0.0515,"GM12878"
"32177","chr16",588609,590326,"STUB1",22.9237,15.8152,0.0729,"GM12878"
"32178","chr16",1308855,1309536,"STUB1",15.6326,6.3939,0.0201,"GM12878"
"32179","chr16",641550,642053,"JMJD8",4.6367,26.7953,0.025,"GM12878"
"32180","chr16",667586,668332,"JMJD8",4.1616,49.479,0.0414,"GM12878"
"32181","chr16",1420550,1421606,"JMJD8",25.2547,4.3361,0.022,"GM12878"
"32182","chr16",720866,721712,"JMJD8",6.6287,23.9004,0.0318,"GM12878"
"32183","chr16",642118,642823,"JMJD8",4.8773,26.7882,0.0263,"GM12878"
"32184","chr16",684159,684696,"JMJD8",3.8862,100,0.0781,"GM12878"
"32185","chr16",690174,690680,"JMJD8",3.0094,58.4591,0.0354,"GM12878"
"32186","chr16",648899,649612,"JMJD8",6.2281,26.6265,0.0333,"GM12878"
"32187","chr16",636116,637398,"JMJD8",11.3452,21.329,0.0486,"GM12878"
"32188","chr16",679527,680421,"JMJD8",3.1727,81.6528,0.0521,"GM12878"
"32189","chr16",588609,590326,"JMJD8",22.9237,15.8283,0.0729,"GM12878"
"32190","chr16",1308855,1309536,"JMJD8",15.6326,6.3931,0.0201,"GM12878"
"32191","chr16",667586,668332,"WDR24",4.1616,17.0957,0.0259,"GM12878"
"32192","chr16",1420550,1421606,"WDR24",25.2547,2.4509,0.0225,"GM12878"
"32193","chr16",720866,721712,"WDR24",6.6287,21.8192,0.0526,"GM12878"
"32194","chr16",684159,684696,"WDR24",3.8862,34.2233,0.0484,"GM12878"
"32195","chr16",690174,690680,"WDR24",3.0094,100,0.1095,"GM12878"
"32196","chr16",648899,649612,"WDR24",6.2281,9.0695,0.0206,"GM12878"
"32197","chr16",636116,637398,"WDR24",11.3452,6.946,0.0287,"GM12878"
"32198","chr16",720259,720759,"WDR24",3.5037,21.8102,0.0278,"GM12878"
"32199","chr16",737579,738306,"WDR24",4.7071,11.9919,0.0205,"GM12878"
"32200","chr16",679527,680421,"WDR24",3.1727,23.3203,0.0269,"GM12878"
"32201","chr16",726223,727489,"WDR24",3.7935,19.3955,0.0268,"GM12878"
"32202","chr16",588609,590326,"WDR24",22.9237,4.8591,0.0405,"GM12878"
"32203","chr16",1420550,1421606,"METRN",25.2547,3.5193,0.0207,"GM12878"
"32204","chr16",720866,721712,"METRN",6.6287,100,0.1544,"GM12878"
"32205","chr16",788133,788871,"METRN",4.5713,23.6218,0.0252,"GM12878"
"32206","chr16",690174,690680,"METRN",3.0094,28.6748,0.0201,"GM12878"
"32207","chr16",636116,637398,"METRN",11.3452,8.2533,0.0218,"GM12878"
"32208","chr16",720259,720759,"METRN",3.5037,100,0.0816,"GM12878"
"32209","chr16",728065,728565,"METRN",1.4616,64.7395,0.022,"GM12878"
"32210","chr16",737579,738306,"METRN",4.7071,37.1126,0.0407,"GM12878"
"32211","chr16",740788,741292,"METRN",3.675,33.0661,0.0283,"GM12878"
"32212","chr16",726223,727489,"METRN",3.7935,64.6364,0.0571,"GM12878"
"32213","chr16",588609,590326,"METRN",22.9237,6.8117,0.0364,"GM12878"
"32214","chr16",1308855,1309536,"METRN",15.6326,6.0765,0.0221,"GM12878"
"32215","chr16",720866,721712,"FAM173A",6.6287,100,0.1761,"GM12878"
"32216","chr16",788133,788871,"FAM173A",4.5713,19.4394,0.0236,"GM12878"
"32217","chr16",720259,720759,"FAM173A",3.5037,100,0.0931,"GM12878"
"32218","chr16",728065,728565,"FAM173A",1.4616,100,0.0388,"GM12878"
"32219","chr16",737579,738306,"FAM173A",4.7071,36.3677,0.0455,"GM12878"
"32220","chr16",740788,741292,"FAM173A",3.675,25.9311,0.0253,"GM12878"
"32221","chr16",726223,727489,"FAM173A",3.7935,100,0.1008,"GM12878"
"32222","chr16",588609,590326,"FAM173A",22.9237,3.8132,0.0232,"GM12878"
"32223","chr16",1420550,1421606,"CCDC78",25.2547,3.0277,0.0213,"GM12878"
"32224","chr16",720866,721712,"CCDC78",6.6287,100,0.1844,"GM12878"
"32225","chr16",720259,720759,"CCDC78",3.5037,100,0.0975,"GM12878"
"32226","chr16",728065,728565,"CCDC78",1.4616,100,0.0407,"GM12878"
"32227","chr16",737579,738306,"CCDC78",4.7071,42.7156,0.0559,"GM12878"
"32228","chr16",740788,741292,"CCDC78",3.675,27.2108,0.0278,"GM12878"
"32229","chr16",726223,727489,"CCDC78",3.7935,100,0.1055,"GM12878"
"32230","chr16",588609,590326,"CCDC78",22.9237,5.4473,0.0347,"GM12878"
"32231","chr16",1420550,1421606,"HAGHL",25.2547,3.0277,0.0213,"GM12878"
"32232","chr16",720866,721712,"HAGHL",6.6287,100,0.1844,"GM12878"
"32233","chr16",720259,720759,"HAGHL",3.5037,100,0.0975,"GM12878"
"32234","chr16",728065,728565,"HAGHL",1.4616,100,0.0407,"GM12878"
"32235","chr16",737579,738306,"HAGHL",4.7071,42.6926,0.0559,"GM12878"
"32236","chr16",740788,741292,"HAGHL",3.675,27.1985,0.0278,"GM12878"
"32237","chr16",726223,727489,"HAGHL",3.7935,100,0.1055,"GM12878"
"32238","chr16",588609,590326,"HAGHL",22.9237,5.4476,0.0347,"GM12878"
"32239","chr16",1420550,1421606,"NARFL",25.2547,2.6548,0.02,"GM12878"
"32240","chr16",720866,721712,"NARFL",6.6287,29.6383,0.0585,"GM12878"
"32241","chr16",736105,736605,"NARFL",1.3687,100,0.0407,"GM12878"
"32242","chr16",788133,788871,"NARFL",4.5713,23.8927,0.0325,"GM12878"
"32243","chr16",720259,720759,"NARFL",3.5037,29.6556,0.0309,"GM12878"
"32244","chr16",737579,738306,"NARFL",4.7071,100,0.1401,"GM12878"
"32245","chr16",740788,741292,"NARFL",3.675,100,0.1094,"GM12878"
"32246","chr16",726223,727489,"NARFL",3.7935,31.0958,0.0351,"GM12878"
"32247","chr16",588609,590326,"NARFL",22.9237,3.8914,0.0265,"GM12878"
"32248","chr16",785397,785897,"RPUSD1",1.1356,100,0.0463,"GM12878"
"32249","chr16",720866,721712,"RPUSD1",6.6287,17.6199,0.0477,"GM12878"
"32250","chr16",807634,808134,"RPUSD1",4.2049,18.0435,0.031,"GM12878"
"32251","chr16",788133,788871,"RPUSD1",4.5713,100,0.1866,"GM12878"
"32252","chr16",636116,637398,"RPUSD1",11.3452,5.5843,0.0259,"GM12878"
"32253","chr16",720259,720759,"RPUSD1",3.5037,17.6235,0.0252,"GM12878"
"32254","chr16",737579,738306,"RPUSD1",4.7071,14.6299,0.0281,"GM12878"
"32255","chr16",740788,741292,"RPUSD1",3.675,18.9525,0.0284,"GM12878"
"32256","chr16",588609,590326,"RPUSD1",22.9237,4.3465,0.0407,"GM12878"
"32257","chr16",1308855,1309536,"RPUSD1",15.6326,3.9073,0.0249,"GM12878"
"32258","chr16",785397,785897,"CHTF18",1.1356,100,0.0463,"GM12878"
"32259","chr16",720866,721712,"CHTF18",6.6287,17.621,0.0477,"GM12878"
"32260","chr16",807634,808134,"CHTF18",4.2049,18.0402,0.031,"GM12878"
"32261","chr16",788133,788871,"CHTF18",4.5713,100,0.1865,"GM12878"
"32262","chr16",636116,637398,"CHTF18",11.3452,5.5844,0.0259,"GM12878"
"32263","chr16",720259,720759,"CHTF18",3.5037,17.6245,0.0252,"GM12878"
"32264","chr16",737579,738306,"CHTF18",4.7071,14.6311,0.0281,"GM12878"
"32265","chr16",740788,741292,"CHTF18",3.675,18.9541,0.0284,"GM12878"
"32266","chr16",588609,590326,"CHTF18",22.9237,4.3466,0.0407,"GM12878"
"32267","chr16",1308855,1309536,"CHTF18",15.6326,3.9073,0.0249,"GM12878"
"32268","chr16",970734,971271,"LMF1",2.8139,100,0.1754,"GM12878"
"32269","chr16",1420550,1421606,"LMF1",25.2547,1.7874,0.0281,"GM12878"
"32270","chr16",720866,721712,"LMF1",6.6287,5.1959,0.0215,"GM12878"
"32271","chr16",807634,808134,"LMF1",4.2049,8.6929,0.0228,"GM12878"
"32272","chr16",588609,590326,"LMF1",22.9237,1.4229,0.0203,"GM12878"
"32273","chr16",1308855,1309536,"LMF1",15.6326,3.1322,0.0305,"GM12878"
"32274","chr16",1420550,1421606,"UBE2I",25.2547,18.6817,0.0855,"GM12878"
"32275","chr16",1304208,1304708,"UBE2I",2.5181,100,0.0456,"GM12878"
"32276","chr16",1308334,1308834,"UBE2I",3.5934,100,0.0651,"GM12878"
"32277","chr16",588609,590326,"UBE2I",22.9237,5.3414,0.0222,"GM12878"
"32278","chr16",1308855,1309536,"UBE2I",15.6326,100,0.2832,"GM12878"
"32279","chr16",1420550,1421606,"TSR3",25.2547,10.2734,0.0855,"GM12878"
"32280","chr16",1470353,1471326,"TSR3",8.1211,9.1254,0.0244,"GM12878"
"32281","chr16",1351622,1352164,"TSR3",3.9028,100,0.1287,"GM12878"
"32282","chr16",1378837,1379337,"TSR3",3.341,26.9693,0.0297,"GM12878"
"32283","chr16",1342319,1343420,"TSR3",3.4074,41.342,0.0464,"GM12878"
"32284","chr16",1308855,1309536,"TSR3",15.6326,14.0386,0.0724,"GM12878"
"32285","chr16",1420550,1421606,"GNPTG",25.2547,10.2733,0.0855,"GM12878"
"32286","chr16",1470353,1471326,"GNPTG",8.1211,9.1253,0.0244,"GM12878"
"32287","chr16",1351622,1352164,"GNPTG",3.9028,100,0.1287,"GM12878"
"32288","chr16",1378837,1379337,"GNPTG",3.341,26.9689,0.0297,"GM12878"
"32289","chr16",1342319,1343420,"GNPTG",3.4074,41.3434,0.0464,"GM12878"
"32290","chr16",1308855,1309536,"GNPTG",15.6326,14.0387,0.0724,"GM12878"
"32291","chr16",1420550,1421606,"UNKL",25.2547,21.8225,0.1298,"GM12878"
"32292","chr16",1379433,1379933,"UNKL",1.7602,100,0.0415,"GM12878"
"32293","chr16",1470353,1471326,"UNKL",8.1211,17.0535,0.0326,"GM12878"
"32294","chr16",1351622,1352164,"UNKL",3.9028,42.3794,0.039,"GM12878"
"32295","chr16",1378837,1379337,"UNKL",3.341,100,0.0787,"GM12878"
"32296","chr16",1492676,1493645,"UNKL",8.4453,10.976,0.0218,"GM12878"
"32297","chr16",1705493,1706779,"UNKL",12.5474,9.7779,0.0289,"GM12878"
"32298","chr16",1342319,1343420,"UNKL",3.4074,26.0536,0.0209,"GM12878"
"32299","chr16",1308855,1309536,"UNKL",15.6326,14.7291,0.0542,"GM12878"
"32300","chr16",1420550,1421606,"C16orf91",25.2547,100,0.495,"GM12878"
"32301","chr16",1470353,1471326,"C16orf91",8.1211,17.2917,0.0275,"GM12878"
"32302","chr16",1469515,1470271,"C16orf91",6.0287,19.0091,0.0225,"GM12878"
"32303","chr16",1492676,1493645,"C16orf91",8.4453,12.5616,0.0208,"GM12878"
"32304","chr16",1308855,1309536,"C16orf91",15.6326,12.5461,0.0384,"GM12878"
"32305","chr16",1480395,1481388,"CLCN7",1.1648,100,0.0258,"GM12878"
"32306","chr16",1420550,1421606,"CLCN7",25.2547,18.8401,0.1054,"GM12878"
"32307","chr16",1458602,1459434,"CLCN7",2.8125,33.8831,0.0211,"GM12878"
"32308","chr16",1470353,1471326,"CLCN7",8.1211,74.165,0.1334,"GM12878"
"32309","chr16",1469515,1470271,"CLCN7",6.0287,44.5115,0.0594,"GM12878"
"32310","chr16",1492676,1493645,"CLCN7",8.4453,47.3364,0.0885,"GM12878"
"32311","chr16",1705493,1706779,"CLCN7",12.5474,7.3783,0.0205,"GM12878"
"32312","chr16",1474807,1475334,"CLCN7",5.1464,100,0.114,"GM12878"
"32313","chr16",1308855,1309536,"CLCN7",15.6326,7.6112,0.0263,"GM12878"
"32314","chr16",1420550,1421606,"TELO2",25.2547,12.2158,0.0896,"GM12878"
