"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"65","TMOD3","GH15F051877","chr15",51877510,51881242,0.77,23.77
"66","AP4E1","GH15F051877","chr15",51877510,51881242,0.77,15.54
"67","FAM214A","GH15F051877","chr15",51877510,51881242,0.77,12.12
"68","GNB5","GH15F051877","chr15",51877510,51881242,0.77,9.78
"69","TMOD2","GH15F051877","chr15",51877510,51881242,0.77,9.73
"70","THBS1","GH15F039555","chr15",39555399,39557223,0.73,11.46
"71","THBS1","GH15F039397","chr15",39397004,39397436,0.88,10.69
"72","LYSMD4","GH15F099731","chr15",99731274,99735283,0.56,25.4
"73","LRRC28","GH15F099731","chr15",99731274,99735283,0.56,9.59
"74","TTC23","GH15F099731","chr15",99731274,99735283,0.56,9.59
"75","IGDCC4","GH15F066038","chr15",66038922,66039561,0.46,6.46
"76","HMG20A","GH15F077391","chr15",77391001,77391200,0.25,12.26
"77","PEAK1","GH15F077391","chr15",77391001,77391200,0.25,0.29
"78","ADAL","GH15F043808","chr15",43808085,43810251,1.14,19.69
"79","CATSPER2","GH15F043808","chr15",43808085,43810251,1.14,14.77
"80","STRC","GH15F043808","chr15",43808085,43810251,1.14,11.07
"81","SERINC4","GH15F043808","chr15",43808085,43810251,1.14,0.4
"82","MFAP1","GH15F043808","chr15",43808085,43810251,1.14,0.34
"83","CHRNA5","GH15F078618","chr15",78618156,78618984,0.9,13.65
"84","RASGRF1","GH15F078618","chr15",78618156,78618984,0.9,5.04
"85","CPEB1","GH15F082081","chr15",82081980,82083206,0.62,12.33
"86","AP3B2","GH15F082081","chr15",82081980,82083206,0.62,10.54
"87","MEX3B","GH15F082081","chr15",82081980,82083206,0.62,5.88
"88","MYO9A","GH15F072162","chr15",72161719,72162887,0.93,11.98
"89","SENP8","GH15F072162","chr15",72161719,72162887,0.93,11.97
"90","NR2E3","GH15F072162","chr15",72161719,72162887,0.93,11.12
"91","WHAMM","GH15F082882","chr15",82882360,82882868,0.92,10.85
"92","HOMER2","GH15F082882","chr15",82882360,82882868,0.92,10.5
"93","CYP19A1","GH15F051336","chr15",51336044,51336193,0.38,0.76
"94","MFGE8","GH15F088900","chr15",88900284,88901455,0.62,7.38
"95","LRRC57","GH15F042604","chr15",42604556,42607199,1.02,18.18
"96","STARD9","GH15F042604","chr15",42604556,42607199,1.02,12.31
"97","HAUS2","GH15F042604","chr15",42604556,42607199,1.02,12.15
"98","PRTG","GH15F055740","chr15",55740400,55744271,0.25,14
"99","NDUFAF1","GH15F041489","chr15",41489931,41491031,1.02,43.7
"100","RTF1","GH15F041489","chr15",41489931,41491031,1.02,24.31
"101","ITPKA","GH15F041489","chr15",41489931,41491031,1.02,0.76
"102","UNC13C","GH15F054033","chr15",54033464,54033613,0.67,0.2
"103","RMDN3","GH15F040469","chr15",40469310,40472527,0.88,4.77
"104","IVD","GH15F040469","chr15",40469310,40472527,0.88,4.59
"105","CHST14","GH15F040469","chr15",40469310,40472527,0.88,0.76
"106","GOLGA8N","GH15F032517","chr15",32517801,32519800,0.38,5.45
"107","UACA","GH15F070722","chr15",70722601,70723000,1.1,11.44
"108","EHD4","GH15F041948","chr15",41948583,41948752,0.25,11.43
"109","SPTBN5","GH15F041948","chr15",41948583,41948752,0.25,11.36
"110","SCAPER","GH15F076335","chr15",76335043,76343816,0.38,26.03
"111","FBXO22","GH15F076335","chr15",76335043,76343816,0.38,17.62
"112","RCN2","GH15F076335","chr15",76335043,76343816,0.38,15.28
"113","ETFA","GH15F076335","chr15",76335043,76343816,0.38,12.29
"114","ISL2","GH15F076335","chr15",76335043,76343816,0.38,11.17
"115","SNUPN","GH15F076335","chr15",76335043,76343816,0.38,9.65
"116","MAN2C1","GH15F076335","chr15",76335043,76343816,0.38,3.84
"117","HACD3","GH15F065901","chr15",65901572,65904716,0.84,5.33
"118","MEGF11","GH15F065901","chr15",65901572,65904716,0.84,4.67
"119","TLN2","GH15F062469","chr15",62469206,62471679,0.5,0.17
"120","BLM","GH15F090822","chr15",90822801,90824922,0.63,10.08
"121","BCL2A1","GH15F079963","chr15",79963801,79964000,0.65,0.4
"122","CYP1A1","GH15F074626","chr15",74626269,74628355,0.38,11.13
"123","CSK","GH15F074626","chr15",74626269,74628355,0.38,10.7
"124","COX5A","GH15F074626","chr15",74626269,74628355,0.38,10.59
"125","FAM219B","GH15F074626","chr15",74626269,74628355,0.38,10
"126","SCAMP2","GH15F074626","chr15",74626269,74628355,0.38,5.39
"127","THBS1","GH15F039269","chr15",39269177,39274463,1.17,15.85
"128","DTWD1","GH15F049859","chr15",49859515,49860591,0.65,7.44
"129","FGF7","GH15F049859","chr15",49859515,49860591,0.65,4.62
"130","AQR","GH15F034364","chr15",34364857,34368885,0.52,11.63
"131","GOLGA8B","GH15F034364","chr15",34364857,34368885,0.52,6.69
"132","GOLGA8A","GH15F034364","chr15",34364857,34368885,0.52,6.22
"133","LPCAT4","GH15F034364","chr15",34364857,34368885,0.52,0.76
"134","NUTM1","GH15F034364","chr15",34364857,34368885,0.52,0.31
"135","ALDH1A3","GH15F100873","chr15",100873136,100873325,0.59,0.76
"136","IQGAP1","GH15F090345","chr15",90345935,90346386,0.56,18.19
"137","ZNF710","GH15F090028","chr15",90028134,90041799,1.01,19.92
"138","IQGAP1","GH15F090028","chr15",90028134,90041799,1.01,18.88
"139","AP3S2","GH15F090028","chr15",90028134,90041799,1.01,3.36
"140","SEMA4B","GH15F090028","chr15",90028134,90041799,1.01,2.2
"141","ANPEP","GH15F090028","chr15",90028134,90041799,1.01,1.46
"142","SCAPER","GH15F076190","chr15",76190400,76191624,0.5,11.87
"143","TMEM266","GH15F076190","chr15",76190400,76191624,0.5,10.21
"144","NRG4","GH15F076190","chr15",76190400,76191624,0.5,10.21
"145","SNX22","GH15F064362","chr15",64362408,64362702,1,10.11
"146","RBPMS2","GH15F064362","chr15",64362408,64362702,1,9.5
"147","PCLAF","GH15F064362","chr15",64362408,64362702,1,4.3
"148","PIF1","GH15F064362","chr15",64362408,64362702,1,2.23
"149","CSNK1G1","GH15F064362","chr15",64362408,64362702,1,0.4
"150","GNB5","GH15F051348","chr15",51348651,51349200,0.25,4.58
"151","GLDN","GH15F051348","chr15",51348651,51349200,0.25,0.4
"152","PLCB2","GH15F040244","chr15",40244713,40246859,0.87,10.44
"153","SRP14","GH15F040244","chr15",40244713,40246859,0.87,10.4
"154","ST8SIA2","GH15F092103","chr15",92102411,92102560,0.74,10.71
"155","SLCO3A1","GH15F092103","chr15",92102411,92102560,0.74,0.06
"156","SKOR1","GH15F067047","chr15",67047017,67052010,1.01,12.95
"157","SMAD3","GH15F067047","chr15",67047017,67052010,1.01,9.74
"158","MEGF11","GH15F066196","chr15",66196341,66197422,0.62,11.3
"159","SNAPC5","GH15F066196","chr15",66196341,66197422,0.62,4.81
"160","SRP14","GH15F040002","chr15",40002340,40002489,0.56,10.77
"161","GPR176","GH15F040002","chr15",40002340,40002489,0.56,10.58
"162","EIF2AK4","GH15F040002","chr15",40002340,40002489,0.56,10.19
"163","BMF","GH15F040002","chr15",40002340,40002489,0.56,9.87
"164","ADAMTS17","GH15F100110","chr15",100110511,100112662,1.29,5.01
"165","LINGO1","GH15F077745","chr15",77745123,77745439,0.85,1.82
"166","CA12","GH15F063353","chr15",63353625,63355526,0.38,25.52
"167","CCNDBP1","GH15F043103","chr15",43103711,43107152,0.25,10.5
"168","TTBK2","GH15F043103","chr15",43103711,43107152,0.25,8.57
"169","CDAN1","GH15F043103","chr15",43103711,43107152,0.25,6.26
"170","ZSCAN29","GH15F043103","chr15",43103711,43107152,0.25,5.18
"171","UBR1","GH15F043103","chr15",43103711,43107152,0.25,0.76
"172","AP3S2","GH15F089875","chr15",89875534,89877600,1.2,67.95
"173","ZNF710","GH15F089875","chr15",89875534,89877600,1.2,16.2
"174","MESP1","GH15F089875","chr15",89875534,89877600,1.2,11.7
"175","PLIN1","GH15F089875","chr15",89875534,89877600,1.2,10.22
"176","SEMA4B","GH15F089875","chr15",89875534,89877600,1.2,1.52
"177","ANPEP","GH15F089875","chr15",89875534,89877600,1.2,1.35
"178","LDHAL6B","GH15F059180","chr15",59180649,59181600,1.35,30.24
"179","BMF","GH15F040158","chr15",40158001,40158400,0.69,11.08
"180","SRP14","GH15F040158","chr15",40158001,40158400,0.69,10.65
"181","PAK6","GH15F040158","chr15",40158001,40158400,0.69,9.68
"182","PLCB2","GH15F040158","chr15",40158001,40158400,0.69,9.66
"183","BUB1B","GH15F040158","chr15",40158001,40158400,0.69,0.76
"184","HEXA","GH15F071788","chr15",71788601,71792923,0.71,10.22
"185","PARP6","GH15F071788","chr15",71788601,71792923,0.71,4.96
"186","MYO9A","GH15F071788","chr15",71788601,71792923,0.71,4.38
"187","NR2E3","GH15F071788","chr15",71788601,71792923,0.71,0.76
"188","LIPC","GH15F058407","chr15",58407442,58407591,0.46,0.76
"189","RASGRP1","GH15F038457","chr15",38457799,38457976,0.64,10.68
"190","FAM98B","GH15F038457","chr15",38457799,38457976,0.64,0.76
"191","TGM7","GH15F043168","chr15",43168164,43169246,1.18,7.57
"192","CCNDBP1","GH15F043168","chr15",43168164,43169246,1.18,7.25
"193","ADAL","GH15F043168","chr15",43168164,43169246,1.18,5.56
"194","MAPK6","GH15F052099","chr15",52099349,52104870,1.28,26.3
"195","GNB5","GH15F052099","chr15",52099349,52104870,1.28,17.47
"196","DMXL2","GH15F052099","chr15",52099349,52104870,1.28,15.67
"197","TMOD3","GH15F052099","chr15",52099349,52104870,1.28,1.17
"198","BCL2L10","GH15F052099","chr15",52099349,52104870,1.28,0.36
"199","RNF111","GH15F058918","chr15",58918157,58919031,0.25,9.71
"200","SLTM","GH15F058918","chr15",58918157,58919031,0.25,0.34
"201","NIPA2","GH15F022892","chr15",22892016,22892959,0.52,4.94
"202","MKRN3","GH15F023596","chr15",23596769,23597108,0.33,1.79
"203","PLCB2","GH15F040306","chr15",40306088,40309956,1.06,27.37
"204","BAHD1","GH15F040306","chr15",40306088,40309956,1.06,1.48
"205","BMF","GH15F040306","chr15",40306088,40309956,1.06,1.3
"206","SKOR1","GH15F066881","chr15",66881449,66885397,0.84,12.95
"207","ALPK3","GH15F085020","chr15",85020200,85020401,0.59,10.17
"208","SPRED1","GH15F038242","chr15",38242201,38242400,0.97,0.4
"209","SKOR1","GH15F067804","chr15",67804443,67804652,0.25,0.34
"210","RASGRP1","GH15F038460","chr15",38460801,38461441,0.56,10.68
"211","BCL2A1","GH15F080064","chr15",80064601,80065000,0.77,10.68
"212","FAH","GH15F080064","chr15",80064601,80065000,0.77,6.65
"213","ZFAND6","GH15F080064","chr15",80064601,80065000,0.77,0.4
"214","MAP2K5","GH15F067611","chr15",67611298,67612987,1.84,15.77
"215","IQGAP1","GH15F090315","chr15",90315201,90316423,1.07,25.01
"216","LIPC","GH15F058423","chr15",58423902,58424051,0.95,0.36
"217","SPPL2A","GH15F050883","chr15",50883402,50886400,0.89,16.4
"218","AP4E1","GH15F050883","chr15",50883402,50886400,0.89,11.95
"219","USP8","GH15F050883","chr15",50883402,50886400,0.89,5.23
"220","TRPM7","GH15F050883","chr15",50883402,50886400,0.89,1.68
"221","HEXA","GH15F072464","chr15",72464001,72464800,0.25,10.78
"222","TMEM202","GH15F072464","chr15",72464001,72464800,0.25,10.46
"223","BNC1","GH15F083439","chr15",83439600,83440374,0.25,10.68
"224","SH3GL3","GH15F083439","chr15",83439600,83440374,0.25,7.14
"225","TCF12","GH15F056537","chr15",56537483,56538401,1.04,5.71
"226","ZNF280D","GH15F056537","chr15",56537483,56538401,1.04,2.33
"227","RFX7","GH15F056537","chr15",56537483,56538401,1.04,1.71
"228","RCN2","GH15F076431","chr15",76431560,76432614,0.69,5.11
"229","FBXO22","GH15F075945","chr15",75945959,75948044,1.18,28.68
"230","TMEM266","GH15F075945","chr15",75945959,75948044,1.18,10.86
"231","NRG4","GH15F075945","chr15",75945959,75948044,1.18,10.86
"232","UBE2Q2","GH15F075945","chr15",75945959,75948044,1.18,6.19
"233","THBS1","GH15F039357","chr15",39357401,39359561,1.15,12.22
"234","ZNF609","GH15F063552","chr15",63552402,63554681,0.98,11.94
"235","USP3","GH15F063552","chr15",63552402,63554681,0.98,11.51
"236","FBXL22","GH15F063552","chr15",63552402,63554681,0.98,11.48
"237","CA12","GH15F063552","chr15",63552402,63554681,0.98,10.56
"238","TMED3","GH15F079373","chr15",79372499,79372648,0.56,4.99
"239","IQGAP1","GH15F090361","chr15",90361283,90365385,0.9,42.01
"240","GDPGP1","GH15F090361","chr15",90361283,90365385,0.9,15.14
"241","NGRN","GH15F090361","chr15",90361283,90365385,0.9,10
"242","CRTC3","GH15F090361","chr15",90361283,90365385,0.9,9.73
"243","ZNF774","GH15F090361","chr15",90361283,90365385,0.9,6.03
"244","CIB1","GH15F090361","chr15",90361283,90365385,0.9,4.87
"245","PEX11A","GH15F090361","chr15",90361283,90365385,0.9,4.62
"246","CEMIP","GH15F080459","chr15",80459500,80459709,0.38,11.45
"247","GREM1","GH15F032918","chr15",32918332,32922233,0.62,2.75
"248","HERC2","GH15F028293","chr15",28293425,28295681,1.04,26.61
"249","CYFIP1","GH15F022936","chr15",22936601,22937200,0.38,12.42
"250","ARPP19","GH15F052392","chr15",52392121,52393378,0.52,17.53
"251","MYO5A","GH15F052392","chr15",52392121,52393378,0.52,4.31
"252","IDH2","GH15F090106","chr15",90106202,90107428,0.84,53.38
"253","ABHD17C","GH15F080739","chr15",80739540,80740315,0.73,5.33
"254","CEMIP","GH15F080739","chr15",80739540,80740315,0.73,0.25
"255","TIPIN","GH15F066385","chr15",66385811,66392346,0.25,43.32
"256","SNAPC5","GH15F066385","chr15",66385811,66392346,0.25,25.24
"257","SLC24A1","GH15F066385","chr15",66385811,66392346,0.25,9.82
"258","DIS3L","GH15F066385","chr15",66385811,66392346,0.25,9.68
"259","MAP2K1","GH15F066385","chr15",66385811,66392346,0.25,0.76
"260","RASGRP1","GH15F038578","chr15",38578680,38578682,0.25,0.36
"261","CDAN1","GH15F042056","chr15",42056658,42058659,1.24,11.92
"262","MAPKBP1","GH15F042056","chr15",42056658,42058659,1.24,11.61
"263","PLA2G4D","GH15F042056","chr15",42056658,42058659,1.24,11.47
"264","PLA2G4E","GH15F042056","chr15",42056658,42058659,1.24,5.33
"265","LRRC57","GH15F042056","chr15",42056658,42058659,1.24,4.7
"266","EHD4","GH15F042056","chr15",42056658,42058659,1.24,2.72
"267","MGA","GH15F042056","chr15",42056658,42058659,1.24,2.18
"268","SNAP23","GH15F042056","chr15",42056658,42058659,1.24,1.82
"269","TMEM87A","GH15F042056","chr15",42056658,42058659,1.24,1.32
"270","JMJD7","GH15F042056","chr15",42056658,42058659,1.24,1.22
"271","VPS39","GH15F042056","chr15",42056658,42058659,1.24,1.14
"272","FAM98B","GH15F039123","chr15",39123983,39134401,1.5,13.46
"273","THBS1","GH15F039123","chr15",39123983,39134401,1.5,10.41
"274","SRP14","GH15F039123","chr15",39123983,39134401,1.5,10.37
"275","CRABP1","GH15F078387","chr15",78387839,78387988,0.56,11.88
"276","IREB2","GH15F078387","chr15",78387839,78387988,0.56,10.53
"277","APH1B","GH15F063177","chr15",63176482,63176631,0.65,11.28
"278","CA12","GH15F063177","chr15",63176482,63176631,0.65,9.61
"279","FBXL22","GH15F063177","chr15",63176482,63176631,0.65,8.97
"280","RPS27L","GH15F063177","chr15",63176482,63176631,0.65,0.34
"281","PAQR5","GH15F069538","chr15",69538116,69541233,0.25,7.83
"282","OR4M2","GH15F022217","chr15",22217202,22217966,1,5.39
"283","OR4N4","GH15F022217","chr15",22217202,22217966,1,4.69
"284","C15orf41","GH15F036580","chr15",36578597,36580469,0.62,6.25
"285","APBA2","GH15F028876","chr15",28876228,28877034,0.46,0.4
"286","IQCH","GH15F067113","chr15",67113202,67129452,1.54,10.5
"287","AAGAB","GH15F067113","chr15",67113202,67129452,1.54,10.5
"288","SMAD3","GH15F067113","chr15",67113202,67129452,1.54,6.91
"289","DIS3L","GH15F067113","chr15",67113202,67129452,1.54,5.1
"290","SAXO2","GH15F082159","chr15",82159494,82161174,0.52,47.82
"291","AP3B2","GH15F082159","chr15",82159494,82161174,0.52,3.87
"292","CEMIP","GH15F080741","chr15",80741735,80742891,0.25,0.25
"293","AP4E1","GH15F050878","chr15",50878584,50882599,1.1,23.33
"294","TRPM7","GH15F050878","chr15",50878584,50882599,1.1,12.86
"295","SPPL2A","GH15F050878","chr15",50878584,50882599,1.1,6.69
"296","USP8","GH15F050878","chr15",50878584,50882599,1.1,3.93
"297","RORA","GH15F060562","chr15",60562125,60565279,1.43,20.24
"298","ANXA2","GH15F060562","chr15",60562125,60565279,1.43,10.02
"299","LYSMD4","GH15F099682","chr15",99682114,99684133,1.19,7.29
"300","SLCO3A1","GH15F092020","chr15",92020600,92021201,0.69,4.64
"301","JMJD7","GH15F041588","chr15",41588998,41590701,0.76,14.59
"302","SPTBN5","GH15F041588","chr15",41588998,41590701,0.76,12.56
"303","TYRO3","GH15F041588","chr15",41588998,41590701,0.76,11.6
"304","ITPKA","GH15F041588","chr15",41588998,41590701,0.76,11.57
"305","RPAP1","GH15F041588","chr15",41588998,41590701,0.76,11.56
"306","MGA","GH15F041588","chr15",41588998,41590701,0.76,10.74
"307","LTK","GH15F041588","chr15",41588998,41590701,0.76,10.71
"308","MAPKBP1","GH15F041588","chr15",41588998,41590701,0.76,10.49
"309","PCSK6","GH15F101450","chr15",101450202,101456999,1.42,18.69
"310","TM2D3","GH15F101450","chr15",101450202,101456999,1.42,12.04
"311","SNRPA1","GH15F101450","chr15",101450202,101456999,1.42,10.61
"312","CHSY1","GH15F101450","chr15",101450202,101456999,1.42,1.68
"313","PIAS1","GH15F068051","chr15",68051201,68051400,0.25,0.76
"314","C2CD4B","GH15F062093","chr15",62093855,62094964,0.25,0.18
"315","CHRNB4","GH15F078685","chr15",78685015,78686429,0.71,12.84
"316","MEX3B","GH15F082067","chr15",82067640,82067789,0.38,0.31
"317","SNRPN","GH15F024823","chr15",24823574,24823763,0.59,0.76
"318","GABRA5","GH15F026864","chr15",26864814,26864963,0.38,13.53
"319","TICRR","GH15F089646","chr15",89646611,89649544,1.41,7.5
"320","KIF7","GH15F089646","chr15",89646611,89649544,1.41,5.73
"321","TUBGCP5","GH15F023038","chr15",23038171,23040338,0.52,6.55
"322","CYFIP1","GH15F023038","chr15",23038171,23040338,0.52,0.2
"323","LIPC","GH15F058388","chr15",58388742,58393766,1.26,6.32
"324","LYSMD2","GH15F051907","chr15",51907433,51907934,0.25,17.95
"325","TMOD3","GH15F051907","chr15",51907433,51907934,0.25,11.43
"326","CHAC1","GH15F040927","chr15",40927697,40934183,1.31,13.08
"327","SPINT1","GH15F040927","chr15",40927697,40934183,1.31,10.24
"328","NDUFAF1","GH15F040927","chr15",40927697,40934183,1.31,6.1
"329","DISP2","GH15F040927","chr15",40927697,40934183,1.31,5.72
"330","DLL4","GH15F040927","chr15",40927697,40934183,1.31,2.06
"331","NUSAP1","GH15F040927","chr15",40927697,40934183,1.31,1.38
"332","CA12","GH15F063385","chr15",63385016,63386670,0.82,23.35
"333","RPP25","GH15F074936","chr15",74936390,74938951,0.38,31.31
"334","FBXO22","GH15F074936","chr15",74936390,74938951,0.38,22.11
"335","EDC3","GH15F074936","chr15",74936390,74938951,0.38,21.89
"336","MPI","GH15F074936","chr15",74936390,74938951,0.38,14.4
"337","SCAMP5","GH15F074936","chr15",74936390,74938951,0.38,6.68
"338","SCAMP2","GH15F074936","chr15",74936390,74938951,0.38,6.09
"339","COX5A","GH15F074936","chr15",74936390,74938951,0.38,0.76
"340","FAM219B","GH15F074936","chr15",74936390,74938951,0.38,0.27
"341","ZNF710","GH15F089760","chr15",89760090,89762799,1.1,10.15
"342","MESP1","GH15F089760","chr15",89760090,89762799,1.1,9.43
"343","WDR93","GH15F089760","chr15",89760090,89762799,1.1,5.17
"344","MESP2","GH15F089760","chr15",89760090,89762799,1.1,0.76
"345","ANPEP","GH15F089760","chr15",89760090,89762799,1.1,0.22
"346","DUOX1","GH15F045129","chr15",45129863,45131152,0.38,8.44
"347","DUOXA1","GH15F045129","chr15",45129863,45131152,0.38,0.76
"348","PAQR5","GH15F069193","chr15",69193601,69195200,0.56,5.16
"349","RASL12","GH15F065032","chr15",65032737,65034080,0.94,10.98
"350","KBTBD13","GH15F065032","chr15",65032737,65034080,0.94,10.98
"351","MTFMT","GH15F065032","chr15",65032737,65034080,0.94,0.76
"352","SLC51B","GH15F065032","chr15",65032737,65034080,0.94,0.36
"353","LTK","GH15F041560","chr15",41560724,41565635,0.9,26.4
"354","RPAP1","GH15F041560","chr15",41560724,41565635,0.9,15.4
"355","ITPKA","GH15F041560","chr15",41560724,41565635,0.9,11.16
"356","SPTBN5","GH15F041560","chr15",41560724,41565635,0.9,7.44
"357","PLA2G4B","GH15F041560","chr15",41560724,41565635,0.9,5.88
"358","MAPKBP1","GH15F041560","chr15",41560724,41565635,0.9,4.34
"359","TYRO3","GH15F041560","chr15",41560724,41565635,0.9,0.4
"360","TRPM1","GH15F031167","chr15",31167538,31168106,0.38,0.4
"361","CGNL1","GH15F057380","chr15",57380750,57384277,0.77,6.4
"362","CHSY1","GH15F101263","chr15",101263976,101265601,1.43,0.36
"363","ISLR","GH15F074223","chr15",74223201,74225507,1.12,11.51
"364","STRA6","GH15F074223","chr15",74223201,74225507,1.12,0.36
"365","PRTG","GH15F055894","chr15",55894202,55895802,0.81,19.98
"366","NEDD4","GH15F055894","chr15",55894202,55895802,0.81,7.05
"367","MAP2K5","GH15F067731","chr15",67731201,67731800,0.62,8.71
"368","SKOR1","GH15F067731","chr15",67731201,67731800,0.62,0.16
"369","GABRG3","GH15F027017","chr15",27017354,27017483,0.38,0.23
"370","SPRED1","GH15F038216","chr15",38216860,38218969,0.63,11.63
"371","MAP2K5","GH15F067558","chr15",67558623,67558772,0.38,0.34
"372","DAPK2","GH15F063950","chr15",63950224,63952599,0.71,31.64
"373","HERC1","GH15F063950","chr15",63950224,63952599,0.71,10.82
"374","TPM1","GH15F063950","chr15",63950224,63952599,0.71,4.21
"375","FSIP1","GH15F039942","chr15",39942220,39942369,0.74,10.14
"376","SRP14","GH15F039942","chr15",39942220,39942369,0.74,9.77
"377","EIF2AK4","GH15F039942","chr15",39942220,39942369,0.74,0.4
"378","SLC30A4","GH15F045441","chr15",45441739,45442014,0.25,10.81
"379","FBN1","GH15F048601","chr15",48601989,48605054,0.92,25.96
"380","CEP152","GH15F048601","chr15",48601989,48605054,0.92,10.02
"381","UBE3A","GH15F025327","chr15",25327421,25328402,0.25,10.7
"382","AGBL1","GH15F086001","chr15",86001330,86001479,0.65,0.17
"383","ADAMTSL3","GH15F083664","chr15",83664961,83666298,0.25,5.71
"384","SLCO3A1","GH15F091890","chr15",91890023,91891684,0.38,6.04
"385","SKOR1","GH15F068351","chr15",68351167,68356089,1.16,11.33
"386","ITGA11","GH15F068351","chr15",68351167,68356089,1.16,10.42
"387","PIAS1","GH15F068351","chr15",68351167,68356089,1.16,1.41
