"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"50901","chr2",3574949,3575526,"RNASEH1-AS1",8.9538,52.1692,0.0848,"GM12878"
"50902","chr2",3379298,3380121,"RNASEH1-AS1",10.3076,10.9698,0.0205,"GM12878"
"50903","chr2",3518842,3519853,"RNASEH1-AS1",13.2208,20.0806,0.0482,"GM12878"
"50904","chr2",3557947,3559668,"RNASEH1-AS1",27.283,100,0.4952,"GM12878"
"50905","chr2",3564252,3565020,"RPS7",3.0182,64.5902,0.0469,"GM12878"
"50906","chr2",3377144,3378448,"RPS7",17.8558,8.6108,0.037,"GM12878"
"50907","chr2",3563372,3564149,"RPS7",7.2493,64.6572,0.1128,"GM12878"
"50908","chr2",3650924,3652509,"RPS7",8.8364,14.1478,0.0301,"GM12878"
"50909","chr2",3574949,3575526,"RPS7",8.9538,100,0.2154,"GM12878"
"50910","chr2",3379298,3380121,"RPS7",10.3076,8.6096,0.0214,"GM12878"
"50911","chr2",3518842,3519853,"RPS7",13.2208,17.0596,0.0543,"GM12878"
"50912","chr2",3557947,3559668,"RPS7",27.283,50.0327,0.3284,"GM12878"
"50913","chr2",8514731,8515818,"CMPK2",26.1043,1.4523,0.0206,"GM12878"
"50914","chr2",8408789,8409861,"CMPK2",22.5961,1.9518,0.024,"GM12878"
"50915","chr2",6865545,6866723,"CMPK2",6.108,100,0.3324,"GM12878"
"50916","chr2",6877224,6877914,"CMPK2",1.3995,45.1233,0.0344,"GM12878"
"50917","chr2",6909678,6910178,"CMPK2",5.5276,14.1316,0.0425,"GM12878"
"50918","chr2",6917141,6917641,"RNF144A",0.7102,100,0.0277,"GM12878"
"50919","chr2",6918432,6919493,"RNF144A",1.5266,100,0.0596,"GM12878"
"50920","chr2",6865545,6866723,"RNF144A",6.108,10.2364,0.0244,"GM12878"
"50921","chr2",6910695,6911195,"RNF144A",0.9787,100,0.0382,"GM12878"
"50922","chr2",6915223,6915723,"RNF144A",0.6552,100,0.0256,"GM12878"
"50923","chr2",6909678,6910178,"RNF144A",5.5276,100,0.2157,"GM12878"
"50924","chr2",6913337,6913837,"RNF144A",0.6532,100,0.0255,"GM12878"
"50925","chr2",8514731,8515818,"LOC101929551",26.1043,2.7394,0.0336,"GM12878"
"50926","chr2",8408789,8409861,"LOC101929551",22.5961,3.34,0.0354,"GM12878"
"50927","chr2",7899112,7899905,"LOC101929551",0.824,100,0.0387,"GM12878"
"50928","chr2",7896969,7897714,"LOC101929551",0.5857,100,0.0275,"GM12878"
"50929","chr2",7835143,7836627,"LOC101929551",4.0972,10.7342,0.0206,"GM12878"
"50930","chr2",7825404,7826510,"LOC101929551",8.3194,7.4917,0.0292,"GM12878"
"50931","chr2",8543411,8544030,"LOC101929551",13.1646,3.3668,0.0208,"GM12878"
"50932","chr2",8514731,8515818,"LINC00299",26.1043,6.8761,0.0497,"GM12878"
"50933","chr2",8301750,8302445,"LINC00299",7.8325,15.7363,0.0341,"GM12878"
"50934","chr2",8408789,8409861,"LINC00299",22.5961,13.4577,0.0841,"GM12878"
"50935","chr2",8303419,8304143,"LINC00299",8.3069,15.7201,0.0361,"GM12878"
"50936","chr2",8476827,8478702,"LINC00299",13.5188,6.2457,0.0234,"GM12878"
"50937","chr2",8313163,8313663,"LINC00299",6.494,28.6323,0.0514,"GM12878"
"50938","chr2",8487575,8488524,"LINC00299",15.4887,7.3441,0.0315,"GM12878"
"50939","chr2",8525483,8526352,"LINC00299",13.0204,5.7452,0.0207,"GM12878"
"50940","chr2",8514731,8515818,"LINC01814",26.1043,13.7072,0.0644,"GM12878"
"50941","chr2",8575909,8576409,"LINC01814",1.4003,100,0.0252,"GM12878"
"50942","chr2",8408789,8409861,"LINC01814",22.5961,8.8521,0.036,"GM12878"
"50943","chr2",8476827,8478702,"LINC01814",13.5188,10.6348,0.0259,"GM12878"
"50944","chr2",8680895,8682232,"LINC01814",12.0625,16.2106,0.0352,"GM12878"
"50945","chr2",8574161,8574892,"LINC01814",4.5799,41.2559,0.034,"GM12878"
"50946","chr2",8583467,8584174,"LINC01814",5.085,100,0.0915,"GM12878"
"50947","chr2",8585870,8586644,"LINC01814",1.6849,77.2741,0.0234,"GM12878"
"50948","chr2",8487575,8488524,"LINC01814",15.4887,11.7422,0.0327,"GM12878"
"50949","chr2",8574995,8575806,"LINC01814",2.7479,100,0.0494,"GM12878"
"50950","chr2",8515873,8516544,"LINC01814",9.4247,13.7039,0.0232,"GM12878"
"50951","chr2",8605598,8606642,"LINC01814",4.4506,25.6699,0.0206,"GM12878"
"50952","chr2",8576604,8577235,"LINC01814",2.6325,100,0.0474,"GM12878"
"50953","chr2",8543411,8544030,"LINC01814",13.1646,18.8736,0.0447,"GM12878"
"50954","chr2",8525483,8526352,"LINC01814",13.0204,16.9722,0.0398,"GM12878"
"50955","chr2",8514731,8515818,"ID2-AS1",26.1043,11.7516,0.0519,"GM12878"
"50956","chr2",8408789,8409861,"ID2-AS1",22.5961,7.8373,0.03,"GM12878"
"50957","chr2",8678628,8679128,"ID2-AS1",1.8551,100,0.0314,"GM12878"
"50958","chr2",8684484,8684984,"ID2-AS1",2.0233,100,0.0342,"GM12878"
"50959","chr2",8476827,8478702,"ID2-AS1",13.5188,12.5216,0.0287,"GM12878"
"50960","chr2",8680895,8682232,"ID2-AS1",12.0625,100,0.2042,"GM12878"
"50961","chr2",8487575,8488524,"ID2-AS1",15.4887,11.1513,0.0292,"GM12878"
"50962","chr2",8679960,8680773,"ID2-AS1",1.9731,100,0.0334,"GM12878"
"50963","chr2",8682809,8683736,"ID2-AS1",5.0841,100,0.0861,"GM12878"
"50964","chr2",8543411,8544030,"ID2-AS1",13.1646,13.9627,0.0311,"GM12878"
"50965","chr2",8525483,8526352,"ID2-AS1",13.0204,15.4485,0.034,"GM12878"
"50966","chr2",8514731,8515818,"ID2",26.1043,11.7518,0.0519,"GM12878"
"50967","chr2",8408789,8409861,"ID2",22.5961,7.8374,0.03,"GM12878"
"50968","chr2",8678628,8679128,"ID2",1.8551,100,0.0314,"GM12878"
"50969","chr2",8684484,8684984,"ID2",2.0233,100,0.0342,"GM12878"
"50970","chr2",8476827,8478702,"ID2",13.5188,12.5217,0.0287,"GM12878"
"50971","chr2",8680895,8682232,"ID2",12.0625,100,0.2042,"GM12878"
"50972","chr2",8487575,8488524,"ID2",15.4887,11.1514,0.0292,"GM12878"
"50973","chr2",8679960,8680773,"ID2",1.9731,100,0.0334,"GM12878"
"50974","chr2",8682809,8683736,"ID2",5.0841,100,0.0861,"GM12878"
"50975","chr2",8543411,8544030,"ID2",13.1646,13.9629,0.0311,"GM12878"
"50976","chr2",8525483,8526352,"ID2",13.0204,15.4487,0.034,"GM12878"
"50977","chr2",8837389,8837903,"KIDINS220",2.1415,100,0.1048,"GM12878"
"50978","chr2",8803990,8804490,"KIDINS220",2.2561,19.2333,0.0212,"GM12878"
"50979","chr2",8514731,8515818,"KIDINS220",26.1043,2.7042,0.0346,"GM12878"
"50980","chr2",8408789,8409861,"KIDINS220",22.5961,2.3307,0.0258,"GM12878"
"50981","chr2",8543411,8544030,"KIDINS220",13.1646,3.1535,0.0203,"GM12878"
"50982","chr2",8514731,8515818,"MBOAT2",26.1043,3.5135,0.0405,"GM12878"
"50983","chr2",9099227,9099727,"MBOAT2",4.7232,11.7791,0.0246,"GM12878"
"50984","chr2",9003500,9004663,"MBOAT2",4.3458,100,0.1918,"GM12878"
"50985","chr2",8984003,8984503,"MBOAT2",2.2583,29.5911,0.0295,"GM12878"
"50986","chr2",8985517,8986017,"MBOAT2",1.7287,27.4736,0.021,"GM12878"
"50987","chr2",9002642,9003142,"MBOAT2",0.8628,100,0.0381,"GM12878"
"50988","chr2",9092282,9093283,"MBOAT2",6.0246,12.3178,0.0327,"GM12878"
"50989","chr2",8984832,8985332,"MBOAT2",2.186,27.4888,0.0265,"GM12878"
"50990","chr2",9423110,9423819,"MBOAT2",11.0478,4.8279,0.0235,"GM12878"
"50991","chr2",8543411,8544030,"MBOAT2",13.1646,3.4424,0.02,"GM12878"
"50992","chr2",9000350,9000850,"MBOAT2",0.6283,100,0.0277,"GM12878"
"50993","chr2",9474173,9474938,"ITGB1BP1",6.1595,17.0458,0.028,"GM12878"
"50994","chr2",9424288,9424788,"ITGB1BP1",1.855,100,0.0495,"GM12878"
"50995","chr2",9422396,9423008,"ITGB1BP1",3.5492,100,0.0947,"GM12878"
"50996","chr2",9423110,9423819,"ITGB1BP1",11.0478,100,0.2948,"GM12878"
"50997","chr2",9555570,9556153,"ITGB1BP1",11.6917,9.132,0.0285,"GM12878"
"50998","chr2",9474173,9474938,"CPSF3",6.1595,17.046,0.028,"GM12878"
"50999","chr2",9424288,9424788,"CPSF3",1.855,100,0.0495,"GM12878"
"51000","chr2",9422396,9423008,"CPSF3",3.5492,100,0.0947,"GM12878"
"51001","chr2",9423110,9423819,"CPSF3",11.0478,100,0.2948,"GM12878"
"51002","chr2",9555570,9556153,"CPSF3",11.6917,9.132,0.0285,"GM12878"
"51003","chr2",9474173,9474938,"IAH1",6.1595,100,0.2141,"GM12878"
"51004","chr2",9548154,9548974,"IAH1",5.8719,11.6592,0.0238,"GM12878"
"51005","chr2",9630805,9631467,"IAH1",9.4394,6.7223,0.0221,"GM12878"
"51006","chr2",9473345,9473845,"IAH1",1.5761,100,0.0548,"GM12878"
"51007","chr2",9423110,9423819,"IAH1",11.0478,12.8095,0.0492,"GM12878"
"51008","chr2",9555570,9556153,"IAH1",11.6917,11.2576,0.0457,"GM12878"
"51009","chr2",9474972,9475472,"IAH1",3.6293,51.6995,0.0652,"GM12878"
"51010","chr2",9548154,9548974,"ADAM17",5.8719,36.5798,0.0442,"GM12878"
"51011","chr2",9630805,9631467,"ADAM17",9.4394,16.2957,0.0316,"GM12878"
"51012","chr2",9552403,9552903,"ADAM17",3.5102,100,0.0722,"GM12878"
"51013","chr2",9607861,9608518,"ADAM17",6.7625,16.321,0.0227,"GM12878"
"51014","chr2",9554739,9555239,"ADAM17",3.3899,100,0.0697,"GM12878"
"51015","chr2",9556304,9556804,"ADAM17",2.5715,100,0.0529,"GM12878"
"51016","chr2",9550919,9551419,"ADAM17",2.1877,100,0.045,"GM12878"
"51017","chr2",9558805,9559305,"ADAM17",1.159,100,0.0238,"GM12878"
"51018","chr2",9555570,9556153,"ADAM17",11.6917,100,0.2406,"GM12878"
"51019","chr2",9630805,9631467,"YWHAQ",9.4394,100,0.2312,"GM12878"
"51020","chr2",9607861,9608518,"YWHAQ",6.7625,21.4406,0.0355,"GM12878"
"51021","chr2",9656292,9656792,"YWHAQ",4.553,25.7468,0.0287,"GM12878"
"51022","chr2",9627291,9627791,"YWHAQ",1.4145,100,0.0347,"GM12878"
"51023","chr2",9555570,9556153,"YWHAQ",11.6917,16.8084,0.0481,"GM12878"
"51024","chr2",9630299,9630799,"YWHAQ",3.9167,100,0.096,"GM12878"
"51025","chr2",9655411,9655911,"YWHAQ",3.4655,25.7326,0.0218,"GM12878"
"51026","chr2",9844576,9845076,"TAF1B",1.8799,100,0.0552,"GM12878"
"51027","chr2",10120063,10121815,"TAF1B",23.253,5.9844,0.0409,"GM12878"
"51028","chr2",9843161,9844356,"TAF1B",11.501,100,0.3377,"GM12878"
"51029","chr2",10448146,10449426,"LOC101929882",14.5534,4.0484,0.0248,"GM12878"
"51030","chr2",10036068,10036568,"LOC101929882",0.7857,100,0.0331,"GM12878"
"51031","chr2",10043133,10044299,"LOC101929882",1.7642,100,0.0742,"GM12878"
"51032","chr2",9555570,9556153,"LOC101929882",11.6917,4.4278,0.0218,"GM12878"
"51033","chr2",10120063,10121815,"LOC101929882",23.253,8.6135,0.0843,"GM12878"
"51034","chr2",9843161,9844356,"LOC101929882",11.501,9.9067,0.0479,"GM12878"
"51035","chr2",10083680,10084180,"CYS1",2.5988,100,0.0564,"GM12878"
"51036","chr2",10090540,10091514,"CYS1",1.9308,55.5679,0.0233,"GM12878"
"51037","chr2",10448146,10449426,"CYS1",14.5534,10.7763,0.034,"GM12878"
"51038","chr2",10080161,10081431,"CYS1",5.6191,100,0.1219,"GM12878"
"51039","chr2",10122317,10122933,"CYS1",5.4854,33.2316,0.0395,"GM12878"
"51040","chr2",10089646,10090455,"CYS1",1.6818,55.4997,0.0202,"GM12878"
"51041","chr2",10082357,10083493,"CYS1",4.3197,100,0.0937,"GM12878"
"51042","chr2",10410125,10410796,"CYS1",7.2375,12.8664,0.0202,"GM12878"
"51043","chr2",10120063,10121815,"CYS1",23.253,33.2088,0.1675,"GM12878"
"51044","chr2",10123785,10124285,"RRM2",1.8129,100,0.0296,"GM12878"
"51045","chr2",10448146,10449426,"RRM2",14.5534,16.1018,0.0383,"GM12878"
"51046","chr2",10080161,10081431,"RRM2",5.6191,33.4228,0.0307,"GM12878"
"51047","chr2",10118104,10118604,"RRM2",2.0155,100,0.0329,"GM12878"
"51048","chr2",10124442,10124942,"RRM2",1.4148,100,0.0231,"GM12878"
"51049","chr2",10122317,10122933,"RRM2",5.4854,100,0.0896,"GM12878"
"51050","chr2",10082357,10083493,"RRM2",4.3197,33.3934,0.0236,"GM12878"
"51051","chr2",10410125,10410796,"RRM2",7.2375,17.0644,0.0202,"GM12878"
"51052","chr2",10120063,10121815,"RRM2",23.253,100,0.3798,"GM12878"
"51053","chr2",10407821,10408740,"C2orf48",6.1758,16.2616,0.0378,"GM12878"
"51054","chr2",10448146,10449426,"C2orf48",14.5534,12.4386,0.0682,"GM12878"
"51055","chr2",10447374,10447874,"C2orf48",5.1256,12.4377,0.024,"GM12878"
"51056","chr2",10080161,10081431,"C2orf48",5.6191,10.5874,0.0224,"GM12878"
"51057","chr2",10122317,10122933,"C2orf48",5.4854,22.7426,0.047,"GM12878"
"51058","chr2",10410125,10410796,"C2orf48",7.2375,16.8729,0.046,"GM12878"
"51059","chr2",10120063,10121815,"C2orf48",23.253,22.7719,0.1994,"GM12878"
"51060","chr2",10135601,10136101,"C2orf48",0.6168,95.5968,0.0222,"GM12878"
"51061","chr2",10407821,10408740,"HPCAL1",6.1758,13.6841,0.0373,"GM12878"
"51062","chr2",10448146,10449426,"HPCAL1",14.5534,6.5746,0.0422,"GM12878"
"51063","chr2",10331586,10332458,"HPCAL1",1.9577,100,0.0864,"GM12878"
"51064","chr2",10329912,10330412,"HPCAL1",0.7843,100,0.0346,"GM12878"
"51065","chr2",10410125,10410796,"HPCAL1",7.2375,11.9959,0.0383,"GM12878"
"51066","chr2",10120063,10121815,"HPCAL1",23.253,6.3629,0.0653,"GM12878"
"51067","chr2",10331059,10331559,"HPCAL1",1.7872,100,0.0788,"GM12878"
"51068","chr2",10444433,10444933,"ODC1",2.3205,42.1459,0.0245,"GM12878"
"51069","chr2",10449477,10449977,"ODC1",1.169,100,0.0293,"GM12878"
"51070","chr2",10448146,10449426,"ODC1",14.5534,100,0.3643,"GM12878"
"51071","chr2",10447374,10447874,"ODC1",5.1256,100,0.1283,"GM12878"
"51072","chr2",10445187,10445687,"ODC1",2.1561,100,0.054,"GM12878"
"51073","chr2",10410125,10410796,"ODC1",7.2375,11.6116,0.021,"GM12878"
"51074","chr2",10120063,10121815,"ODC1",23.253,10.8758,0.0633,"GM12878"
"51075","chr2",10444433,10444933,"LOC101929715",2.3205,42.2452,0.0245,"GM12878"
"51076","chr2",10449477,10449977,"LOC101929715",1.169,100,0.0293,"GM12878"
"51077","chr2",10448146,10449426,"LOC101929715",14.5534,100,0.3643,"GM12878"
"51078","chr2",10447374,10447874,"LOC101929715",5.1256,100,0.1283,"GM12878"
"51079","chr2",10445187,10445687,"LOC101929715",2.1561,100,0.054,"GM12878"
"51080","chr2",10410125,10410796,"LOC101929715",7.2375,11.6174,0.021,"GM12878"
"51081","chr2",10120063,10121815,"LOC101929715",23.253,10.8765,0.0633,"GM12878"
"51082","chr2",10745498,10745998,"NOL10",4.3886,12.0935,0.0285,"GM12878"
"51083","chr2",10689722,10690259,"NOL10",5.5138,100,0.2957,"GM12878"
"51084","chr2",10448146,10449426,"NOL10",14.5534,3.9512,0.0308,"GM12878"
"51085","chr2",10810092,10811383,"NOL10",5.4486,10.0621,0.0294,"GM12878"
"51086","chr2",10120063,10121815,"NOL10",23.253,4.1251,0.0514,"GM12878"
"51087","chr2",10812613,10813113,"NOL10",4.7285,10.0652,0.0255,"GM12878"
"51088","chr2",10745498,10745998,"PDIA6",4.3886,12.3684,0.0281,"GM12878"
"51089","chr2",11104051,11104551,"PDIA6",2.7856,17.2598,0.0249,"GM12878"
"51090","chr2",10863809,10864309,"PDIA6",1.279,30.8458,0.0204,"GM12878"
"51091","chr2",10810092,10811383,"PDIA6",5.4486,30.8815,0.0872,"GM12878"
"51092","chr2",11154338,11155764,"PDIA6",5.1796,10.0178,0.0269,"GM12878"
"51093","chr2",10811770,10812270,"PDIA6",3.313,30.8528,0.053,"GM12878"
"51094","chr2",10835249,10835749,"PDIA6",0.5925,100,0.0307,"GM12878"
"51095","chr2",10873231,10874163,"PDIA6",2.2956,22.8733,0.0272,"GM12878"
"51096","chr2",10812613,10813113,"PDIA6",4.7285,30.8332,0.0756,"GM12878"
"51097","chr2",11465342,11466445,"PQLC3",4.3049,9.8447,0.024,"GM12878"
"51098","chr2",11154338,11155764,"PQLC3",5.1796,100,0.2935,"GM12878"
"51099","chr2",11160937,11161517,"PQLC3",1.6953,100,0.0961,"GM12878"
"51100","chr2",11343280,11343940,"ROCK2",2.6804,53.4004,0.0905,"GM12878"
"51101","chr2",11344564,11345064,"ROCK2",2.3805,53.203,0.0801,"GM12878"
"51102","chr2",11345157,11345657,"ROCK2",1.1287,100,0.0714,"GM12878"
"51103","chr2",11374244,11375092,"ROCK2",1.9667,25.5809,0.0318,"GM12878"
"51104","chr2",11154338,11155764,"ROCK2",5.1796,9.9827,0.0327,"GM12878"
"51105","chr2",11377778,11378278,"ROCK2",2.746,24.0567,0.0418,"GM12878"
"51106","chr2",11465342,11466445,"E2F6",4.3049,100,0.2309,"GM12878"
"51107","chr2",11750334,11751409,"E2F6",7.3116,5.3196,0.0209,"GM12878"
"51108","chr2",11154338,11155764,"E2F6",5.1796,12.2209,0.0339,"GM12878"
"51109","chr2",11500609,11501109,"E2F6",2.0985,20.2451,0.0228,"GM12878"
"51110","chr2",11749738,11750238,"LPIN1",5.5878,17.1086,0.0549,"GM12878"
"51111","chr2",11743990,11744490,"LPIN1",3.3649,32.2039,0.0622,"GM12878"
"51112","chr2",11753426,11753926,"LPIN1",5.9846,17.1449,0.0589,"GM12878"
"51113","chr2",11750334,11751409,"LPIN1",7.3116,17.1177,0.0718,"GM12878"
"51114","chr2",11829033,11830190,"LPIN1",6.9178,6.5667,0.0261,"GM12878"
"51115","chr2",11754124,11754989,"LPIN1",6.734,17.153,0.0663,"GM12878"
"51116","chr2",12005456,12006353,"MIR3681HG",5.7695,100,0.1301,"GM12878"
"51117","chr2",11866539,11867331,"MIR3681HG",6.3925,18.1012,0.0261,"GM12878"
"51118","chr2",11863135,11864178,"MIR3681HG",7.1411,13.9062,0.0224,"GM12878"
"51119","chr2",12008534,12009146,"MIR3681HG",3.8841,100,0.0876,"GM12878"
"51120","chr2",12006865,12007365,"MIR3681HG",1.2158,100,0.0274,"GM12878"
"51121","chr2",12013519,12014444,"MIR3681HG",1.7277,100,0.039,"GM12878"
"51122","chr2",11997749,11998667,"MIR3681HG",3.9646,55.1252,0.0493,"GM12878"
"51123","chr2",11998837,11999615,"MIR3681HG",2.9267,55.0456,0.0363,"GM12878"
"51124","chr2",12031695,12032865,"MIR3681HG",3.9282,31.1997,0.0276,"GM12878"
"51125","chr2",11944249,11945866,"MIR3681HG",4.7804,21.7457,0.0234,"GM12878"
"51126","chr2",12057011,12057851,"MIR3681HG",6.3677,13.9186,0.02,"GM12878"
"51127","chr2",11830198,11830698,"TRIB2",4.7734,11.9047,0.0266,"GM12878"
"51128","chr2",11866539,11867331,"TRIB2",6.3925,7.8717,0.0235,"GM12878"
"51129","chr2",11863135,11864178,"TRIB2",7.1411,8.4521,0.0282,"GM12878"
"51130","chr2",12716482,12717220,"TRIB2",1.85,100,0.0865,"GM12878"
"51131","chr2",11829033,11830190,"TRIB2",6.9178,9.31,0.0301,"GM12878"
"51132","chr2",12728226,12728726,"TRIB2",3.0049,44.4545,0.0624,"GM12878"
"51133","chr2",12717344,12717844,"TRIB2",0.9779,100,0.0457,"GM12878"
"51134","chr2",12715928,12716428,"TRIB2",1.2387,100,0.0579,"GM12878"
"51135","chr2",15560252,15560878,"NBAS",2.2063,100,0.1512,"GM12878"
"51136","chr2",15560913,15562247,"NBAS",4.1868,100,0.2869,"GM12878"
"51137","chr2",13522635,13524016,"NBAS",15.8169,2.5639,0.0278,"GM12878"
"51138","chr2",15591370,15591915,"NBAS",4.0414,24.1872,0.067,"GM12878"
"51139","chr2",15592187,15592687,"NBAS",2.1202,24.1973,0.0352,"GM12878"
"51140","chr2",15577023,15577709,"NBAS",1.0074,33.1061,0.0229,"GM12878"
"51141","chr2",15560252,15560878,"DDX1",2.2063,26.5265,0.0404,"GM12878"
"51142","chr2",15560913,15562247,"DDX1",4.1868,26.5122,0.0767,"GM12878"
"51143","chr2",15591370,15591915,"DDX1",4.0414,100,0.2792,"GM12878"
"51144","chr2",15592187,15592687,"DDX1",2.1202,100,0.1465,"GM12878"
"51145","chr2",15577023,15577709,"DDX1",1.0074,32.7752,0.0228,"GM12878"
"51146","chr2",16055716,16056583,"GACAT3",3.4638,93.6165,0.4746,"GM12878"
"51147","chr2",16050176,16050676,"GACAT3",0.1724,100,0.0252,"GM12878"
"51148","chr2",19901459,19902599,"GACAT3",29.219,0.4849,0.0207,"GM12878"
"51149","chr2",16654788,16655288,"FAM49A",1.519,54.2193,0.0677,"GM12878"
"51150","chr2",16653685,16654185,"FAM49A",2.3623,54.2887,0.1054,"GM12878"
"51151","chr2",17812992,17814632,"FAM49A",14.9862,1.7274,0.0213,"GM12878"
"51152","chr2",16664147,16664647,"FAM49A",0.4818,100,0.0396,"GM12878"
"51153","chr2",16665616,16666487,"FAM49A",0.944,100,0.0776,"GM12878"
"51154","chr2",19901459,19902599,"FAM49A",29.219,1.475,0.0354,"GM12878"
"51155","chr2",16656803,16657470,"FAM49A",4.8396,54.073,0.215,"GM12878"
"51156","chr2",17757284,17757784,"SMC6",1.6136,100,0.0483,"GM12878"
"51157","chr2",17752925,17753425,"SMC6",3.1502,52.085,0.0491,"GM12878"
"51158","chr2",17812992,17814632,"SMC6",14.9862,22.7921,0.1022,"GM12878"
"51159","chr2",17821133,17822935,"SMC6",8.5597,16.1703,0.0414,"GM12878"
"51160","chr2",17751930,17752778,"SMC6",2.76,52.2193,0.0431,"GM12878"
"51161","chr2",17753579,17754522,"SMC6",14.5693,100,0.436,"GM12878"
"51162","chr2",17815297,17815902,"SMC6",4.6781,22.8037,0.0319,"GM12878"
"51163","chr2",17749688,17750537,"SMC6",3.2758,52.5148,0.0515,"GM12878"
"51164","chr2",17757284,17757784,"GEN1",1.6136,100,0.0483,"GM12878"
"51165","chr2",17752925,17753425,"GEN1",3.1502,52.0899,0.0491,"GM12878"
"51166","chr2",17812992,17814632,"GEN1",14.9862,22.7919,0.1022,"GM12878"
"51167","chr2",17821133,17822935,"GEN1",8.5597,16.1702,0.0414,"GM12878"
"51168","chr2",17751930,17752778,"GEN1",2.76,52.2236,0.0431,"GM12878"
"51169","chr2",17753579,17754522,"GEN1",14.5693,100,0.436,"GM12878"
"51170","chr2",17815297,17815902,"GEN1",4.6781,22.8036,0.0319,"GM12878"
"51171","chr2",17749688,17750537,"GEN1",3.2758,52.518,0.0515,"GM12878"
"51172","chr2",18560443,18560973,"RDH14",5.333,100,0.3041,"GM12878"
"51173","chr2",20051519,20052278,"RDH14",22.4727,3.0343,0.0389,"GM12878"
"51174","chr2",19347813,19348643,"RDH14",9.3829,6.0929,0.0326,"GM12878"
"51175","chr2",18559629,18560318,"RDH14",4.4448,100,0.2534,"GM12878"
"51176","chr2",19901459,19902599,"RDH14",29.219,2.7968,0.0466,"GM12878"
"51177","chr2",19868574,19869103,"LINC00954",1.5711,100,0.0653,"GM12878"
