"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"92","NPC1","GH18F023614","chr18",23614494,23615584,0.74,11.46
"93","IER3IP1","GH18F047075","chr18",47075172,47075600,0.77,10.98
"94","HDHD2","GH18F047075","chr18",47075172,47075600,0.77,6.55
"95","ELOA2","GH18F047075","chr18",47075172,47075600,0.77,0.25
"96","ZBTB7C","GH18F048410","chr18",48409603,48410999,0.71,10.8
"97","NAPG","GH18F009952","chr18",9952582,9953333,0.56,10.68
"98","ZNF236","GH18F076801","chr18",76801602,76802600,1.23,5.27
"99","ELP2","GH18F036186","chr18",36186558,36189651,0.25,26.46
"100","MOCOS","GH18F036186","chr18",36186558,36189651,0.25,14.5
"101","APCDD1","GH18F010514","chr18",10514200,10514401,0.25,11.31
"102","NAPG","GH18F010514","chr18",10514200,10514401,0.25,0.36
"103","POLI","GH18F054605","chr18",54605955,54610126,0.84,8.34
"104","RAB27B","GH18F054605","chr18",54605955,54610126,0.84,0.13
"105","ELP2","GH18F036127","chr18",36127934,36133133,0.25,38.46
"106","MOCOS","GH18F036127","chr18",36127934,36133133,0.25,9.4
"107","SLC39A6","GH18F036127","chr18",36127934,36133133,0.25,0.76
"108","OSBPL1A","GH18F024395","chr18",24395113,24395309,0.29,5.22
"109","DLGAP1","GH18F004011","chr18",4011173,4011412,0.41,6.08
"110","SETBP1","GH18F044569","chr18",44569136,44569285,0.52,10.92
"111","ZNF397","GH18F034803","chr18",34803077,34803206,0.38,11.35
"112","DYM","GH18F048982","chr18",48982201,48984400,1.07,2.63
"113","SMAD7","GH18F048982","chr18",48982201,48984400,1.07,1.81
"114","CEP192","GH18F012944","chr18",12944382,12945413,0.38,42.43
"115","CEP76","GH18F012944","chr18",12944382,12945413,0.38,10.78
"116","PSMG2","GH18F012944","chr18",12944382,12945413,0.38,10.78
"117","SEH1L","GH18F012944","chr18",12944382,12945413,0.38,8.07
"118","PTPN2","GH18F012944","chr18",12944382,12945413,0.38,0.34
"119","MTCL1","GH18F008978","chr18",8977768,8978143,0.38,11.09
"120","ZNF396","GH18F035506","chr18",35506780,35509306,1.09,10.45
"121","INO80C","GH18F035506","chr18",35506780,35509306,1.09,7.21
"122","GALNT1","GH18F035506","chr18",35506780,35509306,1.09,0.18
"123","CTDP1","GH18F079682","chr18",79682917,79683176,1.04,58.38
"124","NFATC1","GH18F079682","chr18",79682917,79683176,1.04,1.84
"125","ADNP2","GH18F079682","chr18",79682917,79683176,1.04,1.45
"126","KDSR","GH18F064207","chr18",64207601,64209597,1.13,4.75
"127","ME2","GH18F051067","chr18",51067561,51068907,0.25,8.62
"128","ZBTB7C","GH18F048264","chr18",48263830,48264916,0.38,0.1
"129","GALNT1","GH18F035552","chr18",35552709,35554008,0.25,12.08
"130","INO80C","GH18F035552","chr18",35552709,35554008,0.25,0.2
"131","SMAD2","GH18F047911","chr18",47911402,47914199,0.77,0.34
"132","TYMS","GH18F000741","chr18",741961,742190,0.25,7.01
"133","SMAD2","GH18F047909","chr18",47909348,47909883,0.25,12.37
"134","ESCO1","GH18F021549","chr18",21549007,21549709,0.25,11.73
"135","MIB1","GH18F021549","chr18",21549007,21549709,0.25,10.14
"136","SERPINB10","GH18F063887","chr18",63887232,63888816,0.25,24.27
"137","SERPINB2","GH18F063887","chr18",63887232,63888816,0.25,0.34
"138","TXNL1","GH18F056709","chr18",56709490,56709679,0.79,0.2
"139","COLEC12","GH18F000485","chr18",485001,485200,0.52,0.34
"140","EMILIN2","GH18F002847","chr18",2845283,2845332,0.25,0.76
"141","DYM","GH18F049658","chr18",49658419,49660499,0.46,12.11
"142","INO80C","GH18F035455","chr18",35455848,35465545,0.85,18.25
"143","MAPRE2","GH18F035455","chr18",35455848,35465545,0.85,1.45
"144","RALBP1","GH18F009428","chr18",9428735,9430187,0.84,12.91
"145","TWSG1","GH18F009428","chr18",9428735,9430187,0.84,7.07
"146","MTCL1","GH18F008703","chr18",8703267,8709832,0.66,16
"147","NFATC1","GH18F079420","chr18",79420221,79420350,0.38,12.48
"148","PHLPP1","GH18F062925","chr18",62925201,62925801,0.65,11.83
"149","ZNF396","GH18F035376","chr18",35376477,35377926,1.16,12.35
"150","ZNF24","GH18F035376","chr18",35376477,35377926,1.16,8.18
"151","LAMA3","GH18F023836","chr18",23836357,23840367,0.89,15.15
"152","NPC1","GH18F023836","chr18",23836357,23840367,0.89,1.5
"153","SMIM21","GH18F075521","chr18",75521939,75522048,0.3,4.02
"154","TXNDC2","GH18F009907","chr18",9906402,9906800,0.76,13.49
"155","EPB41L3","GH18F005617","chr18",5617862,5618944,0.25,0.36
"156","FECH","GH18F057580","chr18",57580602,57581999,1.11,0.4
"157","GRP","GH18F059155","chr18",59155289,59155478,0.73,10.98
"158","SEC11C","GH18F059155","chr18",59155289,59155478,0.73,0.34
"159","DOK6","GH18F069400","chr18",69400020,69400780,0.25,0.76
"160","RTTN","GH18F070221","chr18",70221042,70222150,0.77,0.34
"161","SOCS6","GH18F070221","chr18",70221042,70222150,0.77,0.19
"162","NEDD4L","GH18F058158","chr18",58158169,58158318,0.38,0.13
"163","CTIF","GH18F048440","chr18",48440850,48442279,0.59,10.14
"164","ZBTB7C","GH18F048440","chr18",48440850,48442279,0.59,0.27
"165","TCF4","GH18F055731","chr18",55731810,55733001,1.22,11.44
"166","HDHD2","GH18F046806","chr18",46806324,46806384,0.29,1.52
"167","LPIN2","GH18F003050","chr18",3050330,3053887,0.71,17.12
"168","MYOM1","GH18F003050","chr18",3050330,3053887,0.71,10.21
"169","DLGAP1","GH18F003886","chr18",3886509,3887731,0.77,7.38
"170","PHLPP1","GH18F062713","chr18",62713968,62714117,0.9,0.76
"171","CELF4","GH18F037420","chr18",37420656,37422501,1.32,1.68
"172","LAMA3","GH18F023848","chr18",23848480,23850485,0.25,16.02
"173","ANKRD29","GH18F023848","chr18",23848480,23850485,0.25,10.53
"174","CHMP1B","GH18F011810","chr18",11810002,11810171,0.25,11.48
"175","MPPE1","GH18F011810","chr18",11810002,11810171,0.25,10.35
"176","GNAL","GH18F011810","chr18",11810002,11810171,0.25,4.58
"177","SS18","GH18F026088","chr18",26088132,26091942,1.1,27.78
"178","TAF4B","GH18F026088","chr18",26088132,26091942,1.1,6.96
"179","NAPG","GH18F010453","chr18",10453483,10456442,0.77,6.01
"180","APCDD1","GH18F010453","chr18",10453483,10456442,0.77,0.76
"181","SETBP1","GH18F044637","chr18",44637009,44638598,0.9,8.49
"182","MALT1","GH18F058657","chr18",58657067,58661233,1.32,1.75
"183","SLC14A2","GH18F045236","chr18",45236746,45236850,0.28,0.31
"184","MBP","GH18F077059","chr18",77059602,77075445,1.12,27.62
"185","ZCCHC2","GH18F063197","chr18",63197002,63200722,1.21,10.65
"186","BCL2","GH18F063197","chr18",63197002,63200722,1.21,5.95
"187","VPS4B","GH18F063197","chr18",63197002,63200722,1.21,2.18
"188","PHLPP1","GH18F063197","chr18",63197002,63200722,1.21,1.44
"189","NAPG","GH18F010726","chr18",10726401,10726665,1.26,1.87
"190","RALBP1","GH18F009488","chr18",9488601,9489000,0.25,30.06
"191","CTIF","GH18F048562","chr18",48562321,48564600,1.2,12.44
"192","CLUL1","GH18F000572","chr18",572895,576126,0.25,11.89
"193","COLEC12","GH18F000572","chr18",572895,576126,0.25,10.36
"194","CETN1","GH18F000572","chr18",572895,576126,0.25,0.4
"195","SEC11C","GH18F059085","chr18",59085801,59086001,0.52,0.22
"196","CNDP1","GH18F074197","chr18",74197581,74198290,0.38,10.42
"197","TIMM21","GH18F074197","chr18",74197581,74198290,0.38,5.9
"198","CYB5A","GH18F074197","chr18",74197581,74198290,0.38,5.55
"199","CLUL1","GH18F000306","chr18",306721,306870,1.12,9.96
"200","USP14","GH18F000306","chr18",306721,306870,1.12,5.06
"201","DSEL","GH18F067232","chr18",67232130,67233523,1.04,10.29
"202","TWSG1","GH18F009114","chr18",9114521,9121921,0.46,18.08
"203","ANKRD12","GH18F009114","chr18",9114521,9121921,0.46,17.88
"204","NDUFV2","GH18F009114","chr18",9114521,9121921,0.46,6.29
"205","KDSR","GH18F063378","chr18",63378816,63378956,0.58,0.36
"206","LOXHD1","GH18F046658","chr18",46658298,46658527,0.88,0.76
"207","SS18","GH18F026092","chr18",26092217,26092306,0.52,0.76
"208","NAPG","GH18F010592","chr18",10592201,10594800,1.34,8.8
"209","SLC25A52","GH18F031941","chr18",31941510,31944884,1.14,5.6
"210","TRAPPC8","GH18F031941","chr18",31941510,31944884,1.14,0.4
"211","RALBP1","GH18F009347","chr18",9347887,9349572,0.87,12.07
"212","TWSG1","GH18F009347","chr18",9347887,9349572,0.87,0.36
"213","BCL2","GH18F063282","chr18",63282958,63294297,1.18,13.07
"214","KDSR","GH18F063282","chr18",63282958,63294297,1.18,5.36
"215","ROCK1","GH18F021141","chr18",21141679,21142706,0.67,11.45
"216","ABHD3","GH18F021141","chr18",21141679,21142706,0.67,4.06
"217","PHLPP1","GH18F062896","chr18",62896609,62898380,0.81,10.64
"218","POLI","GH18F054268","chr18",54268399,54271163,0.56,45.28
"219","MBD2","GH18F054268","chr18",54268399,54271163,0.56,11.35
"220","CYB5A","GH18F074247","chr18",74247602,74252799,1.11,21.66
"221","C18orf63","GH18F074247","chr18",74247602,74252799,1.11,8.79
"222","CNDP2","GH18F074247","chr18",74247602,74252799,1.11,2.16
"223","CABLES1","GH18F023384","chr18",23384801,23386760,1.19,11.34
"224","TMEM241","GH18F023384","chr18",23384801,23386760,1.19,10.98
"225","NPC1","GH18F023384","chr18",23384801,23386760,1.19,5.59
"226","RIOK3","GH18F023384","chr18",23384801,23386760,1.19,4.41
"227","RNF152","GH18F061602","chr18",61602158,61603481,0.52,10.6
"228","PRELID3A","GH18F012464","chr18",12464709,12465373,0.46,11.33
"229","MALT1","GH18F058226","chr18",58226201,58227000,0.96,3.93
"230","MIB1","GH18F021877","chr18",21877668,21877939,0.67,4.96
"231","KIAA1328","GH18F036354","chr18",36354658,36355485,0.38,4.98
"232","FHOD3","GH18F036354","chr18",36354658,36355485,0.38,0.2
"233","DLGAP1","GH18F003787","chr18",3787478,3787640,0.67,4.66
"234","TUBB6","GH18F012371","chr18",12371315,12374005,0.87,16.28
"235","AFG3L2","GH18F012371","chr18",12371315,12374005,0.87,0.76
"236","LRRC30","GH18F007256","chr18",7256759,7257707,0.25,11.52
"237","CELF4","GH18F037536","chr18",37536058,37536207,0.25,0.29
"238","C18orf25","GH18F046274","chr18",46274438,46274487,0.25,0.14
"239","EPB41L3","GH18F005582","chr18",5582040,5584299,1.5,17.78
"240","DYM","GH18F049095","chr18",49095200,49096000,0.71,12.33
"241","RPL17","GH18F049095","chr18",49095200,49096000,0.71,11.26
"242","RBBP8","GH18F023037","chr18",23037718,23037867,0.25,6.71
"243","LPIN2","GH18F002905","chr18",2905583,2907939,1.17,5.37
"244","KIAA1328","GH18F037698","chr18",37698618,37698747,0.38,4.45
"245","DSEL","GH18F067217","chr18",67217704,67217853,0.73,10.8
"246","RBBP8","GH18F022831","chr18",22831100,22832177,1.5,3.49
"247","CCDC68","GH18F054945","chr18",54945301,54949189,0.81,14.25
"248","STARD6","GH18F054945","chr18",54945301,54949189,0.81,4.68
"249","GALNT1","GH18F035696","chr18",35695997,35696126,0.25,4.6
"250","CDH19","GH18F066931","chr18",66931084,66931233,0.65,0.05
"251","TAF4B","GH18F026232","chr18",26232913,26234000,0.59,5.46
"252","TNFRSF11A","GH18F062510","chr18",62510245,62511318,0.38,10.5
"253","SMAD4","GH18F051189","chr18",51189841,51199280,1.76,86.39
"254","MEX3C","GH18F051189","chr18",51189841,51199280,1.76,52.24
"255","ELAC1","GH18F051189","chr18",51189841,51199280,1.76,32.9
"256","SETBP1","GH18F044741","chr18",44741071,44746036,1.63,1.73
"257","ALPK2","GH18F058618","chr18",58618686,58619469,0.38,0.36
"258","CHMP1B","GH18F011785","chr18",11785462,11786394,1.22,11.35
"259","MEX3C","GH18F051133","chr18",51133748,51138867,0.84,11.5
"260","ME2","GH18F051133","chr18",51133748,51138867,0.84,7.58
"261","MYL12B","GH18F003304","chr18",3304706,3307345,1.53,1.77
"262","TGIF1","GH18F003304","chr18",3304706,3307345,1.53,1.37
"263","C18orf32","GH18F049560","chr18",49560446,49564091,0.65,9.96
"264","LIPG","GH18F049560","chr18",49560446,49564091,0.65,0.76
"265","TWSG1","GH18F008942","chr18",8942802,8950673,1.61,1.53
"266","MALT1","GH18F058754","chr18",58754309,58756401,0.99,18.68
"267","EPG5","GH18F046053","chr18",46053296,46053752,0.46,11.92
"268","PSTPIP2","GH18F046053","chr18",46053296,46053752,0.46,0.34
"269","DLGAP1","GH18F004444","chr18",4444990,4445233,0.87,4.23
"270","MYOM1","GH18F003216","chr18",3216363,3220794,0.65,5.7
"271","FHOD3","GH18F036678","chr18",36678522,36678726,0.61,1.8
"272","KIAA1328","GH18F036678","chr18",36678522,36678726,0.61,0.1
"273","DTNA","GH18F034757","chr18",34757800,34760083,0.38,9.75
"274","ZCCHC2","GH18F062505","chr18",62505113,62507200,1.6,8.7
"275","HDHD2","GH18F046946","chr18",46946198,46947307,0.25,7.41
"276","ELOA3D","GH18F046946","chr18",46946198,46947307,0.25,0.34
"277","PMAIP1","GH18F059923","chr18",59923003,59924200,0.63,0.31
"278","CYB5A","GH18F074377","chr18",74377801,74378978,0.94,4.87
"279","C18orf63","GH18F074377","chr18",74377801,74378978,0.94,0.19
"280","ZBTB7C","GH18F048060","chr18",48060786,48062613,0.59,4.48
"281","C18orf63","GH18F074373","chr18",74373566,74373715,0.25,0.2
"282","NEDD4L","GH18F057599","chr18",57599800,57600029,0.55,1.46
"283","PPP4R1","GH18F009612","chr18",9612142,9617464,1,15.15
"284","RALBP1","GH18F009612","chr18",9612142,9617464,1,7.54
"285","SLC14A2","GH18F045253","chr18",45253923,45256555,0.81,0.24
"286","MAPRE2","GH18F035037","chr18",35037696,35044297,1.4,26.27
"287","ZSCAN30","GH18F035037","chr18",35037696,35044297,1.4,10.72
"288","ZNF397","GH18F035037","chr18",35037696,35044297,1.4,10.64
"289","ZNF24","GH18F035037","chr18",35037696,35044297,1.4,1.77
"290","TTC39C","GH18F024039","chr18",24039202,24040400,0.25,15.1
"291","CTIF","GH18F048693","chr18",48693177,48694560,1.03,9.93
"292","MTCL1","GH18F008792","chr18",8792494,8803149,1.14,22.54
"293","LPIN2","GH18F003233","chr18",3233370,3233872,0.67,10.25
"294","MYOM1","GH18F003233","chr18",3233370,3233872,0.67,0.36
"295","NDC80","GH18F002592","chr18",2592021,2593589,0.59,0.31
"296","MBP","GH18F077043","chr18",77043469,77043855,0.59,3.44
"297","SYT4","GH18F043276","chr18",43276796,43277745,0.25,0.76
"298","TCF4","GH18F055398","chr18",55398201,55408478,2.54,1.73
"299","CABLES1","GH18F023243","chr18",23243177,23243801,0.94,11.62
"300","ANKRD12","GH18F009171","chr18",9171802,9175399,1.13,17.53
"301","TWSG1","GH18F009171","chr18",9171802,9175399,1.13,16.1
"302","NDUFV2","GH18F009171","chr18",9171802,9175399,1.13,6.25
"303","LAMA3","GH18F023880","chr18",23880947,23886322,0.87,17
"304","ANKRD29","GH18F023880","chr18",23880947,23886322,0.87,9.95
"305","TTC39C","GH18F023880","chr18",23880947,23886322,0.87,9.82
"306","SMAD2","GH18F047967","chr18",47967562,47970201,1.21,11.39
"307","CTIF","GH18F047967","chr18",47967562,47970201,1.21,9.15
"308","CDH2","GH18F028094","chr18",28094487,28094809,0.51,9.69
"309","ZBTB7C","GH18F048300","chr18",48300002,48301199,0.91,0.13
"310","TXNL4A","GH18F080009","chr18",80009837,80011150,1.24,11.99
"311","HSBP1L1","GH18F080009","chr18",80009837,80011150,1.24,10.83
"312","MYOM1","GH18F002993","chr18",2993717,2996472,0.84,10.34
"313","LPIN2","GH18F002993","chr18",2993717,2996472,0.84,10.14
"314","EMILIN2","GH18F002993","chr18",2993717,2996472,0.84,10.1
"315","LIPG","GH18F049667","chr18",49667499,49669694,0.25,24.91
"316","PIK3C3","GH18F041936","chr18",41936601,41937400,0.69,0.34
"317","NFATC1","GH18F079396","chr18",79396461,79396650,0.73,21.86
"318","CABYR","GH18F024200","chr18",24200875,24201267,0.37,10.07
"319","OSBPL1A","GH18F024200","chr18",24200875,24201267,0.37,2.48
"320","TXNL4A","GH18F079986","chr18",79986343,79989801,0.38,42.36
"321","RBFA","GH18F079986","chr18",79986343,79989801,0.38,11.46
"322","HSBP1L1","GH18F079986","chr18",79986343,79989801,0.38,6.02
"323","CNDP1","GH18F074368","chr18",74368573,74370765,0.56,11.07
"324","CYB5A","GH18F074368","chr18",74368573,74370765,0.56,4.63
"325","C18orf63","GH18F074368","chr18",74368573,74370765,0.56,0.22
"326","PTPN2","GH18F012849","chr18",12849662,12849811,0.25,12.61
"327","RNF165","GH18F046425","chr18",46425058,46425423,0.52,13.43
"328","CYB5A","GH18F074334","chr18",74334201,74334600,0.59,11.19
"329","CNDP1","GH18F074334","chr18",74334201,74334600,0.59,10.88
"330","FBXO15","GH18F074334","chr18",74334201,74334600,0.59,10.38
"331","TIMM21","GH18F074334","chr18",74334201,74334600,0.59,10.38
"332","C18orf63","GH18F074334","chr18",74334201,74334600,0.59,0.34
"333","PIGN","GH18F062324","chr18",62324522,62333157,0.95,15.28
"334","TNFRSF11A","GH18F062324","chr18",62324522,62333157,0.95,13.35
"335","ZCCHC2","GH18F062324","chr18",62324522,62333157,0.95,2.28
"336","DSG3","GH18F031427","chr18",31427858,31430563,0.52,0.34
"337","IMPA2","GH18F012031","chr18",12031942,12032131,0.25,11.02
"338","MPPE1","GH18F012031","chr18",12031942,12032131,0.25,10.87
"339","CHMP1B","GH18F012031","chr18",12031942,12032131,0.25,10
"340","MRO","GH18F051051","chr18",51051431,51051580,1.06,11.11
"341","SLC14A1","GH18F045759","chr18",45759655,45761077,1.17,11.69
"342","ZCCHC2","GH18F061959","chr18",61959673,61960736,0.71,10.65
"343","PIGN","GH18F061959","chr18",61959673,61960736,0.71,9.13
"344","RAB31","GH18F009770","chr18",9770202,9776428,1.43,8.56
"345","VAPA","GH18F009770","chr18",9770202,9776428,1.43,2.4
"346","MYO5B","GH18F050091","chr18",50091474,50092804,0.84,6.32
"347","VAPA","GH18F009867","chr18",9867084,9867253,0.25,12.34
"348","PMAIP1","GH18F059950","chr18",59950689,59950838,0.67,11.66
"349","CEP192","GH18F013235","chr18",13235511,13236676,0.5,4.35
"350","LDLRAD4","GH18F013235","chr18",13235511,13236676,0.5,0.34
"351","C18orf25","GH18F046252","chr18",46252713,46254243,1.06,5.78
"352","KDSR","GH18F063111","chr18",63111668,63113000,0.81,4.2
"353","CEP192","GH18F013178","chr18",13178586,13180987,0.38,33.24
"354","LDLRAD4","GH18F013178","chr18",13178586,13180987,0.38,11.5
"355","TTC39C","GH18F024075","chr18",24075402,24077218,0.84,5.16
"356","CABYR","GH18F024075","chr18",24075402,24077218,0.84,4.86
"357","CEP192","GH18F012857","chr18",12857125,12858507,1.4,4.96
"358","NEDD4L","GH18F058193","chr18",58193788,58198453,1.07,9.57
"359","DLGAP1","GH18F003552","chr18",3552511,3552637,0.27,2.69
"360","NETO1","GH18F072868","chr18",72867246,72867395,0.52,0.76
"361","CCBE1","GH18F059748","chr18",59748042,59749717,0.81,9.09
"362","GALNT1","GH18F035589","chr18",35589097,35589401,1.04,4.83
"363","SERPINB10","GH18F063917","chr18",63917801,63918400,0.25,38.18
"364","HMSD","GH18F063917","chr18",63917801,63918400,0.25,0.27
"365","ENOSF1","GH18F000769","chr18",769738,771852,0.25,12.15
"366","ATP9B","GH18F079181","chr18",79181661,79182557,0.46,27.6
"367","SLC14A1","GH18F045777","chr18",45777118,45778059,0.62,7.04
"368","CNDP2","GH18F074484","chr18",74484602,74485399,0.65,5.24
"369","SMAD7","GH18F049047","chr18",49047588,49048933,0.25,11.64
"370","SERPINB10","GH18F063977","chr18",63977001,63977400,0.38,10.4
"371","MRO","GH18F051053","chr18",51053415,51054421,0.46,11.11
"372","LAMA3","GH18F023859","chr18",23859320,23867000,0.84,17
"373","ANKRD29","GH18F023859","chr18",23859320,23867000,0.84,10.39
"374","PIAS2","GH18F046771","chr18",46771201,46771800,0.25,10.66
"375","ST8SIA5","GH18F046771","chr18",46771201,46771800,0.25,0.36
"376","RNF152","GH18F061731","chr18",61731332,61736965,1.63,15.06
"377","TTC39C","GH18F024025","chr18",24025602,24028599,1.06,11.86
"378","RNMT","GH18F013800","chr18",13800726,13801600,1.16,9.01
"379","MC5R","GH18F013800","chr18",13800726,13801600,1.16,0.31
"380","POLI","GH18F054246","chr18",54246042,54248675,1.08,37.42
"381","MBD2","GH18F054246","chr18",54246042,54248675,1.08,12.14
"382","C18orf54","GH18F054246","chr18",54246042,54248675,1.08,10.26
"383","STARD6","GH18F054246","chr18",54246042,54248675,1.08,10.02
"384","KCTD1","GH18F026655","chr18",26655581,26658138,0.25,0.76
"385","ZNF396","GH18F035494","chr18",35493946,35494760,0.25,10.36
"386","C18orf21","GH18F035494","chr18",35493946,35494760,0.25,10.12
"387","INO80C","GH18F035494","chr18",35493946,35494760,0.25,8.27
