"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"24292","chr13",25301132,25301807,"PABPC3",7.2642,5.9842,0.0361,"GM12878"
"24293","chr13",25286523,25287023,"PABPC3",3.5322,7.2807,0.0214,"GM12878"
"24294","chr13",25180618,25182076,"PABPC3",16.06,9.8465,0.1314,"GM12878"
"24295","chr13",25088508,25089322,"PABPC3",0.5806,43.4775,0.021,"GM12878"
"24296","chr13",25179751,25180409,"PABPC3",3.1818,8.2617,0.0219,"GM12878"
"24297","chr13",25147647,25148563,"PABPC3",1.7716,14.3583,0.0211,"GM12878"
"24298","chr13",25287163,25287816,"PABPC3",8.0361,7.2812,0.0486,"GM12878"
"24299","chr13",25114120,25114620,"PABPC3",1.5469,34.727,0.0447,"GM12878"
"24300","chr13",24922639,24923687,"LINC00463",28.2887,4.1752,0.0343,"GM12878"
"24301","chr13",25185981,25186881,"LINC00463",1.5517,48.7619,0.022,"GM12878"
"24302","chr13",25178951,25179451,"LINC00463",0.9794,100,0.0285,"GM12878"
"24303","chr13",25180618,25182076,"LINC00463",16.06,90.5588,0.4226,"GM12878"
"24304","chr13",25179751,25180409,"LINC00463",3.1818,100,0.0924,"GM12878"
"24305","chr13",25287163,25287816,"LINC00463",8.0361,12.5119,0.0292,"GM12878"
"24306","chr13",24922639,24923687,"LINC01053",28.2887,4.1756,0.0344,"GM12878"
"24307","chr13",25185981,25186881,"LINC01053",1.5517,48.6476,0.022,"GM12878"
"24308","chr13",25178951,25179451,"LINC01053",0.9794,100,0.0285,"GM12878"
"24309","chr13",25180618,25182076,"LINC01053",16.06,90.1539,0.4215,"GM12878"
"24310","chr13",25179751,25180409,"LINC01053",3.1818,100,0.0926,"GM12878"
"24311","chr13",25287163,25287816,"LINC01053",8.0361,12.5091,0.0293,"GM12878"
"24312","chr13",24922639,24923687,"MTMR6",28.2887,2.9503,0.0271,"GM12878"
"24313","chr13",25301132,25301807,"MTMR6",7.2642,36.2598,0.0856,"GM12878"
"24314","chr13",25281430,25282585,"MTMR6",4.0948,78.4162,0.1044,"GM12878"
"24315","chr13",25286523,25287023,"MTMR6",3.5322,100,0.1148,"GM12878"
"24316","chr13",26221296,26222734,"MTMR6",25.2412,3.1719,0.026,"GM12878"
"24317","chr13",25180618,25182076,"MTMR6",16.06,12.0737,0.063,"GM12878"
"24318","chr13",25287163,25287816,"MTMR6",8.0361,100,0.2613,"GM12878"
"24319","chr13",24922639,24923687,"NUP58",28.2887,3.8337,0.042,"GM12878"
"24320","chr13",25301132,25301807,"NUP58",7.2642,100,0.2814,"GM12878"
"24321","chr13",25281430,25282585,"NUP58",4.0948,31.1204,0.0494,"GM12878"
"24322","chr13",25286523,25287023,"NUP58",3.5322,39.2085,0.0536,"GM12878"
"24323","chr13",25302513,25303013,"NUP58",1.4441,100,0.0559,"GM12878"
"24324","chr13",25180618,25182076,"NUP58",16.06,9.543,0.0594,"GM12878"
"24325","chr13",25287163,25287816,"NUP58",8.0361,39.181,0.122,"GM12878"
"24326","chr13",26221296,26222734,"RNF6",25.2412,100,0.6475,"GM12878"
"24327","chr13",26253692,26254497,"RNF6",6.5977,35.6756,0.0604,"GM12878"
"24328","chr13",26185848,26186839,"RNF6",6.9376,25.7745,0.0459,"GM12878"
"24329","chr13",26221296,26222734,"CDK8",25.2412,39.3935,0.3577,"GM12878"
"24330","chr13",26253692,26254497,"CDK8",6.5977,100,0.2373,"GM12878"
"24331","chr13",26185848,26186839,"CDK8",6.9376,24.1792,0.0603,"GM12878"
"24332","chr13",27171646,27172949,"USP12",7.7385,100,0.1614,"GM12878"
"24333","chr13",27174534,27175034,"USP12",1.1236,100,0.0234,"GM12878"
"24334","chr13",27131080,27131729,"USP12",6.59,25.8449,0.0355,"GM12878"
"24335","chr13",27147438,27148343,"USP12",7.4828,30.7078,0.0479,"GM12878"
"24336","chr13",27170215,27171102,"USP12",5.7457,89.7522,0.1076,"GM12878"
"24337","chr13",27251058,27251933,"USP12",23.5105,23.5286,0.1154,"GM12878"
"24338","chr13",27176358,27177223,"USP12",2.9934,100,0.0624,"GM12878"
"24339","chr13",27449911,27450866,"USP12",21.6402,5.2284,0.0236,"GM12878"
"24340","chr13",27167911,27168411,"USP12",1.7857,90.33,0.0336,"GM12878"
"24341","chr13",27166167,27166777,"USP12",1.0719,90.6348,0.0203,"GM12878"
"24342","chr13",27177487,27178253,"USP12",1.6917,100,0.0353,"GM12878"
"24343","chr13",27171646,27172949,"RPL21",7.7385,27.6428,0.0397,"GM12878"
"24344","chr13",27253423,27253923,"RPL21",2.0213,100,0.0375,"GM12878"
"24345","chr13",27131080,27131729,"RPL21",6.59,16.4635,0.0201,"GM12878"
"24346","chr13",27147438,27148343,"RPL21",7.4828,19.6628,0.0273,"GM12878"
"24347","chr13",27170215,27171102,"RPL21",5.7457,24.2926,0.0259,"GM12878"
"24348","chr13",27251058,27251933,"RPL21",23.5105,100,0.4358,"GM12878"
"24349","chr13",27449911,27450866,"RPL21",21.6402,6.5335,0.0262,"GM12878"
"24350","chr13",27259777,27260277,"RPL21",1.5452,100,0.0286,"GM12878"
"24351","chr13",27171646,27172949,"RPL21P28",7.7385,27.6428,0.0397,"GM12878"
"24352","chr13",27253423,27253923,"RPL21P28",2.0213,100,0.0375,"GM12878"
"24353","chr13",27131080,27131729,"RPL21P28",6.59,16.4635,0.0201,"GM12878"
"24354","chr13",27147438,27148343,"RPL21P28",7.4828,19.6628,0.0273,"GM12878"
"24355","chr13",27170215,27171102,"RPL21P28",5.7457,24.2926,0.0259,"GM12878"
"24356","chr13",27251058,27251933,"RPL21P28",23.5105,100,0.4358,"GM12878"
"24357","chr13",27449911,27450866,"RPL21P28",21.6402,6.5335,0.0262,"GM12878"
"24358","chr13",27259777,27260277,"RPL21P28",1.5452,100,0.0286,"GM12878"
"24359","chr13",27425814,27426711,"GTF3A",6.0278,89.1363,0.1538,"GM12878"
"24360","chr13",27251058,27251933,"GTF3A",23.5105,5.0465,0.034,"GM12878"
"24361","chr13",27449911,27450866,"GTF3A",21.6402,32.1846,0.1994,"GM12878"
"24362","chr13",27424148,27424802,"GTF3A",5.8042,100,0.1662,"GM12878"
"24363","chr13",27621133,27622090,"GTF3A",8.147,8.6706,0.0202,"GM12878"
"24364","chr13",27425814,27426711,"MTIF3",6.0278,39.4462,0.0486,"GM12878"
"24365","chr13",27251058,27251933,"MTIF3",23.5105,5.4065,0.026,"GM12878"
"24366","chr13",27455399,27455899,"MTIF3",2.0261,100,0.0414,"GM12878"
"24367","chr13",27449911,27450866,"MTIF3",21.6402,100,0.4422,"GM12878"
"24368","chr13",27446857,27447357,"MTIF3",1.5936,100,0.0326,"GM12878"
"24369","chr13",27424148,27424802,"MTIF3",5.8042,30.9966,0.0368,"GM12878"
"24370","chr13",27451084,27451584,"MTIF3",1.4917,100,0.0305,"GM12878"
"24371","chr13",27621133,27622090,"MTIF3",8.147,12.4352,0.0207,"GM12878"
"24372","chr13",27425814,27426711,"LNX2",6.0278,10.317,0.0227,"GM12878"
"24373","chr13",27251058,27251933,"LNX2",23.5105,2.6867,0.023,"GM12878"
"24374","chr13",27449911,27450866,"LNX2",21.6402,11.2155,0.0885,"GM12878"
"24375","chr13",27621133,27622090,"LNX2",8.147,100,0.2971,"GM12878"
"24376","chr13",27620333,27620906,"LNX2",5.2655,46.7831,0.0898,"GM12878"
"24377","chr13",27425814,27426711,"POLR1D",6.0278,10.3181,0.0227,"GM12878"
"24378","chr13",27251058,27251933,"POLR1D",23.5105,2.6868,0.023,"GM12878"
"24379","chr13",27449911,27450866,"POLR1D",21.6402,11.2169,0.0885,"GM12878"
"24380","chr13",27621133,27622090,"POLR1D",8.147,100,0.297,"GM12878"
"24381","chr13",27620333,27620906,"POLR1D",5.2655,46.962,0.0901,"GM12878"
"24382","chr13",28138924,28140435,"PAN3-AS1",17.7396,100,0.3777,"GM12878"
"24383","chr13",28658753,28659256,"PAN3-AS1",12.8328,7.6811,0.021,"GM12878"
"24384","chr13",28137934,28138755,"PAN3-AS1",7.5297,100,0.1603,"GM12878"
"24385","chr13",28136836,28137336,"PAN3-AS1",1.5671,100,0.0334,"GM12878"
"24386","chr13",28138924,28140435,"PAN3",17.7396,100,0.3777,"GM12878"
"24387","chr13",28658753,28659256,"PAN3",12.8328,7.6813,0.021,"GM12878"
"24388","chr13",28137934,28138755,"PAN3",7.5297,100,0.1603,"GM12878"
"24389","chr13",28136836,28137336,"PAN3",1.5671,100,0.0334,"GM12878"
"24390","chr13",28138924,28140435,"FLT1",17.7396,2.0334,0.021,"GM12878"
"24391","chr13",28429032,28430524,"FLT1",16.0804,12.4958,0.117,"GM12878"
"24392","chr13",28492453,28492953,"FLT1",0.5791,100,0.0337,"GM12878"
"24393","chr13",28657598,28658360,"FLT1",5.5586,8.1071,0.0262,"GM12878"
"24394","chr13",28401153,28402146,"FLT1",5.1983,8.0243,0.0243,"GM12878"
"24395","chr13",28658753,28659256,"FLT1",12.8328,8.108,0.0606,"GM12878"
"24396","chr13",28523796,28524869,"FLT1",4.0231,18.7017,0.0438,"GM12878"
"24397","chr13",28494878,28495378,"FLT1",0.4454,100,0.0259,"GM12878"
"24398","chr13",28138924,28140435,"POMP",17.7396,6.0091,0.0267,"GM12878"
"24399","chr13",28429032,28430524,"POMP",16.0804,8.0217,0.0323,"GM12878"
"24400","chr13",28659521,28660021,"POMP",3.9178,100,0.0981,"GM12878"
"24401","chr13",28641451,28641951,"POMP",4.1514,32.2185,0.0335,"GM12878"
"24402","chr13",28657598,28658360,"POMP",5.5586,100,0.1392,"GM12878"
"24403","chr13",28658753,28659256,"POMP",12.8328,100,0.3213,"GM12878"
"24404","chr13",28138924,28140435,"SLC46A3",17.7396,6.7992,0.0372,"GM12878"
"24405","chr13",28707956,28708456,"SLC46A3",4.51,51.405,0.0715,"GM12878"
"24406","chr13",28429032,28430524,"SLC46A3",16.0804,7.8968,0.0392,"GM12878"
"24407","chr13",28641451,28641951,"SLC46A3",4.1514,16.4519,0.0211,"GM12878"
"24408","chr13",28657598,28658360,"SLC46A3",5.5586,14.5501,0.025,"GM12878"
"24409","chr13",28718763,28719300,"SLC46A3",5.2115,100,0.1608,"GM12878"
"24410","chr13",28718122,28718622,"SLC46A3",2.2444,100,0.0693,"GM12878"
"24411","chr13",28658753,28659256,"SLC46A3",12.8328,14.5458,0.0576,"GM12878"
"24412","chr13",29594293,29594793,"SLC7A1",4.2151,100,0.1649,"GM12878"
"24413","chr13",30616874,30618070,"SLC7A1",28.5113,1.9567,0.0218,"GM12878"
"24414","chr13",29594918,29595418,"SLC7A1",4.9453,100,0.1935,"GM12878"
"24415","chr13",29595438,29596228,"SLC7A1",3.7983,100,0.1486,"GM12878"
"24416","chr13",29847674,29848174,"UBL3",1.679,100,0.0546,"GM12878"
"24417","chr13",30616874,30618070,"UBL3",28.5113,3.6183,0.0336,"GM12878"
"24418","chr13",30463732,30464980,"UBL3",12.2054,5.8101,0.0231,"GM12878"
"24419","chr13",29848988,29849488,"UBL3",1.9518,100,0.0635,"GM12878"
"24420","chr13",29850162,29850946,"UBL3",6.2232,100,0.2025,"GM12878"
"24421","chr13",29817894,29818536,"UBL3",4.4582,30.1376,0.0437,"GM12878"
"24422","chr13",30616874,30618070,"KATNAL1",28.5113,5.995,0.0565,"GM12878"
"24423","chr13",30313240,30313740,"KATNAL1",0.97,100,0.0321,"GM12878"
"24424","chr13",30371586,30372232,"KATNAL1",11.1148,8.7503,0.0322,"GM12878"
"24425","chr13",30463732,30464980,"KATNAL1",12.2054,9.0287,0.0365,"GM12878"
"24426","chr13",30308463,30308963,"KATNAL1",0.978,100,0.0324,"GM12878"
"24427","chr13",30306490,30307852,"KATNAL1",7.3507,100,0.2432,"GM12878"
"24428","chr13",30465776,30466276,"KATNAL1",10.1903,6.0595,0.0204,"GM12878"
"24429","chr13",30394785,30395285,"LINC00426",4.2986,46.4427,0.0321,"GM12878"
"24430","chr13",30616874,30618070,"LINC00426",28.5113,9.8216,0.045,"GM12878"
"24431","chr13",30373587,30374231,"LINC00426",4.6656,100,0.0749,"GM12878"
"24432","chr13",30395350,30395850,"LINC00426",4.7236,46.4616,0.0352,"GM12878"
"24433","chr13",30371586,30372232,"LINC00426",11.1148,100,0.1785,"GM12878"
"24434","chr13",30463732,30464980,"LINC00426",12.2054,27.1856,0.0533,"GM12878"
"24435","chr13",30443799,30444691,"LINC00426",8.0377,25.3391,0.0327,"GM12878"
"24436","chr13",30376750,30377378,"LINC00426",3.075,97.0674,0.0479,"GM12878"
"24437","chr13",30374373,30374873,"LINC00426",1.8386,100,0.0295,"GM12878"
"24438","chr13",30465776,30466276,"LINC00426",10.1903,16.6233,0.0272,"GM12878"
"24439","chr13",30421505,30422949,"HMGB1",3.9463,37.2761,0.0207,"GM12878"
"24440","chr13",30616874,30618070,"HMGB1",28.5113,15.7078,0.0629,"GM12878"
"24441","chr13",30445495,30445995,"HMGB1",3.9108,42.4272,0.0233,"GM12878"
"24442","chr13",30371586,30372232,"HMGB1",11.1148,27.5004,0.0429,"GM12878"
"24443","chr13",30445999,30446499,"HMGB1",2.5461,56.6751,0.0203,"GM12878"
"24444","chr13",30463732,30464980,"HMGB1",12.2054,100,0.1714,"GM12878"
"24445","chr13",30466340,30467402,"HMGB1",5.4276,70.821,0.054,"GM12878"
"24446","chr13",30443799,30444691,"HMGB1",8.0377,42.4768,0.0479,"GM12878"
"24447","chr13",30465776,30466276,"HMGB1",10.1903,70.6611,0.1011,"GM12878"
"24448","chr13",30442903,30443403,"HMGB1",4.6013,42.5111,0.0275,"GM12878"
"24449","chr13",30616874,30618070,"USPL1",28.5113,100,0.4155,"GM12878"
"24450","chr13",30618548,30619048,"USPL1",2.5703,100,0.0375,"GM12878"
"24451","chr13",30463732,30464980,"USPL1",12.2054,15.4419,0.0275,"GM12878"
"24452","chr13",30616114,30616614,"USPL1",3.6481,100,0.0532,"GM12878"
"24453","chr13",30465776,30466276,"USPL1",10.1903,17.9108,0.0266,"GM12878"
"24454","chr13",30616874,30618070,"ALOX5AP",28.5113,6.7986,0.065,"GM12878"
"24455","chr13",30743666,30744715,"ALOX5AP",4.9263,30.4704,0.0504,"GM12878"
"24456","chr13",30737554,30738054,"ALOX5AP",1.9473,64.687,0.0423,"GM12878"
"24457","chr13",30734728,30736186,"ALOX5AP",8.833,100,0.2963,"GM12878"
"24458","chr13",30739795,30740580,"ALOX5AP",4.3218,65.0356,0.0943,"GM12878"
"24459","chr13",31167234,31167945,"HSPH1",1.2078,81.8138,0.0287,"GM12878"
"24460","chr13",30616874,30618070,"HSPH1",28.5113,2.8994,0.024,"GM12878"
"24461","chr13",31160721,31161221,"HSPH1",2.0114,100,0.0585,"GM12878"
"24462","chr13",31161807,31162860,"HSPH1",14.7785,100,0.4295,"GM12878"
"24463","chr13",31073897,31074518,"B3GLCT",5.8974,5.6295,0.0223,"GM12878"
"24464","chr13",31160721,31161221,"B3GLCT",2.0114,15.2795,0.0207,"GM12878"
"24465","chr13",31200233,31200733,"B3GLCT",1.5765,100,0.1061,"GM12878"
"24466","chr13",31199341,31200224,"B3GLCT",1.3871,100,0.0933,"GM12878"
"24467","chr13",31161807,31162860,"B3GLCT",14.7785,15.2706,0.1519,"GM12878"
"24468","chr13",32314797,32316275,"BRCA2",28.1983,100,0.5907,"GM12878"
"24469","chr13",32425844,32427411,"BRCA2",15.0055,8.8745,0.0279,"GM12878"
"24470","chr13",32538434,32539136,"BRCA2",21.9626,6.3473,0.0292,"GM12878"
"24471","chr13",32309878,32310688,"BRCA2",0.9583,100,0.0201,"GM12878"
"24472","chr13",32314797,32316275,"N4BP2L1",28.1983,9.0562,0.0449,"GM12878"
