"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"9784","chr10",3829321,3829821,"LOC105376365",1.2986,100,0.0214,"GM12878"
"9785","chr10",3811339,3811839,"LOC105376365",6.8666,33.9625,0.0385,"GM12878"
"9786","chr10",3875051,3875748,"LOC105376365",15.1087,21.3262,0.0531,"GM12878"
"9787","chr10",3901670,3902854,"LOC101927964",10.9237,7.2664,0.0361,"GM12878"
"9788","chr10",4045826,4046514,"LOC101927964",1.2818,83.584,0.0487,"GM12878"
"9789","chr10",3810122,3810850,"LOC101927964",9.2323,6.4485,0.027,"GM12878"
"9790","chr10",3784948,3785674,"LOC101927964",13.0159,4.9942,0.0295,"GM12878"
"9791","chr10",3782008,3783689,"LOC101927964",25.8483,4.995,0.0586,"GM12878"
"9792","chr10",4051475,4051975,"LOC101927964",0.6516,100,0.0296,"GM12878"
"9793","chr10",4033300,4033800,"LOC101927964",2.4052,36.8795,0.0403,"GM12878"
"9794","chr10",3850998,3851784,"LOC101927964",7.3683,6.8345,0.0229,"GM12878"
"9795","chr10",4127443,4128407,"LOC101927964",3.765,12.2968,0.021,"GM12878"
"9796","chr10",3852045,3852939,"LOC101927964",9.9276,6.8338,0.0308,"GM12878"
"9797","chr10",3934647,3935602,"LOC101927964",6.544,10.5053,0.0312,"GM12878"
"9798","chr10",3811339,3811839,"LOC101927964",6.8666,6.448,0.0201,"GM12878"
"9799","chr10",3875051,3875748,"LOC101927964",15.1087,8.3442,0.0573,"GM12878"
"9800","chr10",5684001,5685087,"NET1",11.7187,11.6619,0.0493,"GM12878"
"9801","chr10",5692411,5693413,"NET1",6.2098,12.4489,0.0279,"GM12878"
"9802","chr10",6050470,6051458,"NET1",14.7523,4.1832,0.0223,"GM12878"
"9803","chr10",5441993,5442646,"NET1",0.9368,82.79,0.028,"GM12878"
"9804","chr10",5433968,5434812,"NET1",1.1968,47.9887,0.0207,"GM12878"
"9805","chr10",5581589,5582463,"NET1",4.5955,26.6258,0.0441,"GM12878"
"9806","chr10",5447524,5448024,"NET1",1.4327,100,0.0517,"GM12878"
"9807","chr10",5840235,5841404,"NET1",10.7537,5.4877,0.0213,"GM12878"
"9808","chr10",5443385,5443885,"NET1",3.2392,100,0.1169,"GM12878"
"9809","chr10",5813220,5814481,"NET1",25.7284,4.7079,0.0437,"GM12878"
"9810","chr10",5685289,5685789,"NET1",4.8505,11.6628,0.0204,"GM12878"
"9811","chr10",5446296,5446800,"NET1",0.8586,100,0.031,"GM12878"
"9812","chr10",5684001,5685087,"FAM208B",11.7187,100,0.2644,"GM12878"
"9813","chr10",5692411,5693413,"FAM208B",6.2098,86.703,0.1215,"GM12878"
"9814","chr10",5813220,5814481,"FAM208B",25.7284,11.7369,0.0681,"GM12878"
"9815","chr10",5685289,5685789,"FAM208B",4.8505,100,0.1095,"GM12878"
"9816","chr10",5819878,5820526,"GDI2",1.7115,100,0.0261,"GM12878"
"9817","chr10",5852300,5852800,"GDI2",4.9033,27.995,0.021,"GM12878"
"9818","chr10",5817213,5817713,"GDI2",2.6102,100,0.0398,"GM12878"
"9819","chr10",5818852,5819352,"GDI2",1.8181,100,0.0278,"GM12878"
"9820","chr10",5862306,5862806,"GDI2",7.679,28.1966,0.033,"GM12878"
"9821","chr10",5840235,5841404,"GDI2",10.7537,41.3965,0.0679,"GM12878"
"9822","chr10",5816115,5816615,"GDI2",2.7144,100,0.0414,"GM12878"
"9823","chr10",5813220,5814481,"GDI2",25.7284,100,0.3927,"GM12878"
"9824","chr10",5975892,5977177,"ANKRD16",13.2865,12.5919,0.0395,"GM12878"
"9825","chr10",5852300,5852800,"ANKRD16",4.9033,18.2408,0.0211,"GM12878"
"9826","chr10",5684001,5685087,"ANKRD16",11.7187,7.6998,0.0213,"GM12878"
"9827","chr10",6050470,6051458,"ANKRD16",14.7523,9.2268,0.0322,"GM12878"
"9828","chr10",5896512,5897012,"ANKRD16",1.3315,83.212,0.0262,"GM12878"
"9829","chr10",5862306,5862806,"ANKRD16",7.679,18.0589,0.0328,"GM12878"
"9830","chr10",5840235,5841404,"ANKRD16",10.7537,12.4376,0.0316,"GM12878"
"9831","chr10",5904110,5904610,"ANKRD16",4.7305,31.7904,0.0355,"GM12878"
"9832","chr10",5888246,5888746,"ANKRD16",1.1726,100,0.0277,"GM12878"
"9833","chr10",5895711,5896211,"ANKRD16",3.0327,83.1013,0.0596,"GM12878"
"9834","chr10",5813220,5814481,"ANKRD16",25.7284,16.7459,0.1018,"GM12878"
"9835","chr10",5889647,5890452,"ANKRD16",7.0363,100,0.1663,"GM12878"
"9836","chr10",5975892,5977177,"FBXO18",13.2865,12.5912,0.0395,"GM12878"
"9837","chr10",5852300,5852800,"FBXO18",4.9033,18.2432,0.0211,"GM12878"
"9838","chr10",5684001,5685087,"FBXO18",11.7187,7.7,0.0213,"GM12878"
"9839","chr10",6050470,6051458,"FBXO18",14.7523,9.2265,0.0322,"GM12878"
"9840","chr10",5896512,5897012,"FBXO18",1.3315,83.1707,0.0262,"GM12878"
"9841","chr10",5862306,5862806,"FBXO18",7.679,18.0621,0.0328,"GM12878"
"9842","chr10",5840235,5841404,"FBXO18",10.7537,12.4389,0.0316,"GM12878"
"9843","chr10",5904110,5904610,"FBXO18",4.7305,31.7809,0.0355,"GM12878"
"9844","chr10",5888246,5888746,"FBXO18",1.1726,100,0.0277,"GM12878"
"9845","chr10",5895711,5896211,"FBXO18",3.0327,83.0571,0.0595,"GM12878"
"9846","chr10",5813220,5814481,"FBXO18",25.7284,16.7471,0.1019,"GM12878"
"9847","chr10",5889647,5890452,"FBXO18",7.0363,100,0.1663,"GM12878"
"9848","chr10",5975892,5977177,"IL15RA",13.2865,100,0.215,"GM12878"
"9849","chr10",6050470,6051458,"IL15RA",14.7523,19.9083,0.0475,"GM12878"
"9850","chr10",5977361,5978171,"IL15RA",6.3053,100,0.102,"GM12878"
"9851","chr10",5974887,5975387,"IL15RA",1.7291,100,0.028,"GM12878"
"9852","chr10",5974263,5974763,"IL15RA",1.6639,100,0.0269,"GM12878"
"9853","chr10",6140729,6142540,"IL15RA",17.4491,10.8024,0.0305,"GM12878"
"9854","chr10",5813220,5814481,"IL15RA",25.7284,12.3381,0.0514,"GM12878"
"9855","chr10",5971141,5971761,"IL15RA",3.0363,100,0.0491,"GM12878"
"9856","chr10",5889647,5890452,"IL15RA",7.0363,17.8749,0.0203,"GM12878"
"9857","chr10",5975892,5977177,"IL2RA",13.2865,12.6953,0.0372,"GM12878"
"9858","chr10",6072084,6073157,"IL2RA",5.833,60.3573,0.0777,"GM12878"
"9859","chr10",6050470,6051458,"IL2RA",14.7523,45.96,0.1497,"GM12878"
"9860","chr10",6053811,6054311,"IL2RA",1.6647,94.1351,0.0346,"GM12878"
"9861","chr10",6049847,6050347,"IL2RA",2.4006,46.0049,0.0244,"GM12878"
"9862","chr10",6062120,6062620,"IL2RA",1.3387,100,0.0296,"GM12878"
"9863","chr10",6052134,6053018,"IL2RA",4.2773,45.87,0.0433,"GM12878"
"9864","chr10",6140729,6142540,"IL2RA",17.4491,10.5208,0.0405,"GM12878"
"9865","chr10",5813220,5814481,"IL2RA",25.7284,5.9709,0.0339,"GM12878"
"9866","chr10",6088677,6089235,"IL2RA",4.832,20.9999,0.0224,"GM12878"
"9867","chr10",6058206,6059169,"IL2RA",2.5239,100,0.0557,"GM12878"
"9868","chr10",5975892,5977177,"RBM17",13.2865,14.1645,0.0432,"GM12878"
"9869","chr10",6089757,6090257,"RBM17",2.0546,100,0.0472,"GM12878"
"9870","chr10",6072084,6073157,"RBM17",5.833,25.8285,0.0346,"GM12878"
"9871","chr10",6050470,6051458,"RBM17",14.7523,17.9521,0.0608,"GM12878"
"9872","chr10",5977361,5978171,"RBM17",6.3053,14.1617,0.0205,"GM12878"
"9873","chr10",6101196,6101696,"RBM17",1.7346,60.2075,0.024,"GM12878"
"9874","chr10",6140729,6142540,"RBM17",17.4491,18.7029,0.075,"GM12878"
"9875","chr10",5813220,5814481,"RBM17",25.7284,6.7006,0.0396,"GM12878"
"9876","chr10",6088677,6089235,"RBM17",4.832,100,0.111,"GM12878"
"9877","chr10",6136227,6136933,"PFKFB3",4.3923,46.2111,0.0413,"GM12878"
"9878","chr10",6050470,6051458,"PFKFB3",14.7523,7.408,0.0223,"GM12878"
"9879","chr10",6163557,6164245,"PFKFB3",5.9686,25.164,0.0306,"GM12878"
"9880","chr10",6144583,6145127,"PFKFB3",3.8262,100,0.0779,"GM12878"
"9881","chr10",6148354,6148854,"PFKFB3",1.7669,100,0.036,"GM12878"
"9882","chr10",6140729,6142540,"PFKFB3",17.4491,89.5481,0.3182,"GM12878"
"9883","chr10",5813220,5814481,"PFKFB3",25.7284,4.0536,0.0212,"GM12878"
"9884","chr10",6151116,6151727,"PFKFB3",3.3945,100,0.0691,"GM12878"
"9885","chr10",7471729,7472403,"PRKCQ",18.2414,2.0583,0.0294,"GM12878"
"9886","chr10",6580051,6580674,"PRKCQ",0.3814,100,0.0299,"GM12878"
"9887","chr10",6050470,6051458,"PRKCQ",14.7523,2.2252,0.0257,"GM12878"
"9888","chr10",6927239,6927990,"PRKCQ",7.4899,3.4331,0.0201,"GM12878"
"9889","chr10",6473329,6474346,"PRKCQ",1.9724,14.8086,0.0229,"GM12878"
"9890","chr10",6300019,6300837,"PRKCQ",10.0281,2.8175,0.0221,"GM12878"
"9891","chr10",6140729,6142540,"PRKCQ",17.4491,2.9964,0.041,"GM12878"
"9892","chr10",7471729,7472403,"PRKCQ-AS1",18.2414,2.0583,0.0294,"GM12878"
"9893","chr10",6580051,6580674,"PRKCQ-AS1",0.3814,100,0.0299,"GM12878"
"9894","chr10",6050470,6051458,"PRKCQ-AS1",14.7523,2.2252,0.0257,"GM12878"
"9895","chr10",6927239,6927990,"PRKCQ-AS1",7.4899,3.4331,0.0201,"GM12878"
"9896","chr10",6473329,6474346,"PRKCQ-AS1",1.9724,14.8089,0.0229,"GM12878"
"9897","chr10",6300019,6300837,"PRKCQ-AS1",10.0281,2.8175,0.0221,"GM12878"
"9898","chr10",6140729,6142540,"PRKCQ-AS1",17.4491,2.9964,0.041,"GM12878"
"9899","chr10",7409094,7409683,"SFMBT2",5.6706,100,0.1051,"GM12878"
"9900","chr10",7410834,7411736,"SFMBT2",4.8847,100,0.0905,"GM12878"
"9901","chr10",7471729,7472403,"SFMBT2",18.2414,22.2948,0.0754,"GM12878"
"9902","chr10",7445204,7446125,"SFMBT2",5.9057,26.06,0.0285,"GM12878"
"9903","chr10",7484392,7485528,"SFMBT2",12.8221,20.675,0.0491,"GM12878"
"9904","chr10",7480517,7481443,"SFMBT2",6.5332,19.8321,0.024,"GM12878"
"9905","chr10",7457391,7458384,"SFMBT2",7.3607,27.1635,0.0371,"GM12878"
"9906","chr10",7408471,7408971,"SFMBT2",2.9126,100,0.054,"GM12878"
"9907","chr10",7491894,7493318,"SFMBT2",10.5092,18.4074,0.0359,"GM12878"
"9908","chr10",7818009,7819608,"KIN",5.3236,26.1315,0.0441,"GM12878"
"9909","chr10",7788429,7788929,"KIN",4.5662,100,0.1447,"GM12878"
"9910","chr10",7471729,7472403,"KIN",18.2414,4.442,0.0257,"GM12878"
"9911","chr10",7787777,7788365,"KIN",8.0885,100,0.2564,"GM12878"
"9912","chr10",7491894,7493318,"KIN",10.5092,6.2588,0.0208,"GM12878"
"9913","chr10",7818009,7819608,"ATP5C1",5.3236,26.1305,0.0441,"GM12878"
"9914","chr10",7788429,7788929,"ATP5C1",4.5662,100,0.1447,"GM12878"
"9915","chr10",7471729,7472403,"ATP5C1",18.2414,4.442,0.0257,"GM12878"
"9916","chr10",7787777,7788365,"ATP5C1",8.0885,100,0.2564,"GM12878"
"9917","chr10",7491894,7493318,"ATP5C1",10.5092,6.2588,0.0208,"GM12878"
"9918","chr10",7818009,7819608,"TAF3",5.3236,100,0.2039,"GM12878"
"9919","chr10",7788429,7788929,"TAF3",4.5662,30.5956,0.0535,"GM12878"
"9920","chr10",7471729,7472403,"TAF3",18.2414,4.4747,0.0313,"GM12878"
"9921","chr10",7787777,7788365,"TAF3",8.0885,30.6056,0.0948,"GM12878"
"9922","chr10",7491894,7493318,"TAF3",10.5092,6.7263,0.0271,"GM12878"
"9923","chr10",7471729,7472403,"LOC105376398",18.2414,0.6885,0.0209,"GM12878"
"9924","chr10",8060037,8061803,"LOC105376398",8.392,2.5906,0.0362,"GM12878"
"9925","chr10",8594141,8594641,"LOC105376398",0.3213,100,0.0536,"GM12878"
"9926","chr10",8615985,8616485,"LOC105376398",0.7693,21.8551,0.028,"GM12878"
"9927","chr10",7818009,7819608,"LOC101928272",5.3236,5.5391,0.023,"GM12878"
"9928","chr10",9302108,9302608,"LOC101928272",0.4338,100,0.0339,"GM12878"
"9929","chr10",7471729,7472403,"LOC101928272",18.2414,2.1259,0.0303,"GM12878"
"9930","chr10",8060037,8061803,"LOC101928272",8.392,5.5907,0.0366,"GM12878"
"9931","chr10",7484392,7485528,"LOC101928272",12.8221,2.3455,0.0235,"GM12878"
"9932","chr10",7491894,7493318,"LOC101928272",10.5092,2.5303,0.0208,"GM12878"
"9933","chr10",9294840,9295340,"LOC101928272",0.7244,100,0.0565,"GM12878"
"9934","chr10",11225693,11227436,"CELF2",12.0381,4.1471,0.0248,"GM12878"
"9935","chr10",11166038,11166538,"CELF2",9.0744,5.6689,0.0255,"GM12878"
"9936","chr10",11208693,11210076,"CELF2",15.1659,3.37,0.0253,"GM12878"
"9937","chr10",11246581,11247545,"CELF2",18.8417,2.6704,0.025,"GM12878"
"9938","chr10",11244683,11246004,"CELF2",19.6414,2.6701,0.026,"GM12878"
"9939","chr10",11684118,11685509,"CELF2",34.5911,1.6243,0.0279,"GM12878"
"9940","chr10",11241990,11242869,"CELF2",14.6882,3.4237,0.0249,"GM12878"
"9941","chr10",11164642,11165701,"CELF2",12.8381,5.6682,0.0361,"GM12878"
"9942","chr10",11178649,11179149,"CELF2",11.6612,4.3445,0.0251,"GM12878"
"9943","chr10",11609578,11610078,"USP6NL",5.2578,100,0.0605,"GM12878"
"9944","chr10",11607793,11609130,"USP6NL",12.8328,100,0.1478,"GM12878"
"9945","chr10",11604706,11605377,"USP6NL",3.6084,100,0.0416,"GM12878"
"9946","chr10",11602896,11603396,"USP6NL",4.8073,100,0.0554,"GM12878"
"9947","chr10",11603774,11604274,"USP6NL",2.5242,100,0.0291,"GM12878"
"9948","chr10",11684118,11685509,"USP6NL",34.5911,21.4833,0.0856,"GM12878"
"9949","chr10",11611539,11612479,"USP6NL",4.0048,100,0.0461,"GM12878"
"9950","chr10",11553974,11554917,"USP6NL",8.0087,23.1289,0.0213,"GM12878"
"9951","chr10",11683536,11684036,"ECHDC3",7.5495,7.2391,0.0209,"GM12878"
"9952","chr10",11607793,11609130,"ECHDC3",12.8328,5.6668,0.0278,"GM12878"
"9953","chr10",11742106,11742783,"ECHDC3",0.8496,100,0.0324,"GM12878"
"9954","chr10",11698511,11699455,"ECHDC3",8.8154,7.6786,0.0258,"GM12878"
"9955","chr10",11717954,11718454,"ECHDC3",3.7489,14.4303,0.0207,"GM12878"
"9956","chr10",11737665,11738165,"ECHDC3",0.6266,100,0.0239,"GM12878"
"9957","chr10",11684118,11685509,"ECHDC3",34.5911,7.2369,0.0956,"GM12878"
"9958","chr10",12068551,12069166,"UPF2",9.8104,21.8796,0.0336,"GM12878"
"9959","chr10",12042591,12043641,"UPF2",39.016,55.2833,0.3372,"GM12878"
"9960","chr10",12121680,12123046,"UPF2",19.6031,13.5759,0.0416,"GM12878"
"9961","chr10",12053452,12054415,"UPF2",6.4689,20.9751,0.0212,"GM12878"
"9962","chr10",12043843,12044343,"UPF2",13.7189,55.462,0.119,"GM12878"
"9963","chr10",12195470,12196511,"UPF2",20.7495,7.3007,0.0237,"GM12878"
"9964","chr10",12048417,12049024,"UPF2",5.0565,26.4197,0.0209,"GM12878"
"9965","chr10",12041596,12042209,"UPF2",6.3719,100,0.0996,"GM12878"
"9966","chr10",12074576,12075853,"DHTKD1",7.1392,100,0.0784,"GM12878"
"9967","chr10",12068551,12069166,"DHTKD1",9.8104,100,0.1077,"GM12878"
"9968","chr10",12042591,12043641,"DHTKD1",39.016,49.3218,0.2113,"GM12878"
"9969","chr10",12121680,12123046,"DHTKD1",19.6031,30.6408,0.066,"GM12878"
"9970","chr10",12053452,12054415,"DHTKD1",6.4689,53.4392,0.038,"GM12878"
"9971","chr10",12043843,12044343,"DHTKD1",13.7189,49.2916,0.0743,"GM12878"
"9972","chr10",12195470,12196511,"DHTKD1",20.7495,10.2714,0.0234,"GM12878"
"9973","chr10",12069183,12069683,"DHTKD1",3.3576,100,0.0369,"GM12878"
"9974","chr10",12048417,12049024,"DHTKD1",5.0565,50.4984,0.028,"GM12878"
"9975","chr10",12077200,12078291,"DHTKD1",5.6335,100,0.0619,"GM12878"
"9976","chr10",12041596,12042209,"DHTKD1",6.3719,33.7568,0.0236,"GM12878"
"9977","chr10",12074576,12075853,"SEC61A2",7.1392,15.1257,0.0203,"GM12878"
"9978","chr10",12068551,12069166,"SEC61A2",9.8104,16.5989,0.0306,"GM12878"
"9979","chr10",12042591,12043641,"SEC61A2",39.016,19.1349,0.1403,"GM12878"
"9980","chr10",12121680,12123046,"SEC61A2",19.6031,38.6276,0.1423,"GM12878"
"9981","chr10",12130194,12130694,"SEC61A2",2.7273,100,0.0512,"GM12878"
"9982","chr10",12129234,12129890,"SEC61A2",6.1426,100,0.1154,"GM12878"
"9983","chr10",12043843,12044343,"SEC61A2",13.7189,19.1311,0.0493,"GM12878"
"9984","chr10",12195470,12196511,"SEC61A2",20.7495,13.9459,0.0544,"GM12878"
"9985","chr10",12041596,12042209,"SEC61A2",6.3719,17.1212,0.0205,"GM12878"
"9986","chr10",12042591,12043641,"NUDT5",39.016,9.7056,0.0686,"GM12878"
"9987","chr10",12264380,12264880,"NUDT5",11.9027,9.3243,0.0201,"GM12878"
"9988","chr10",12121680,12123046,"NUDT5",19.6031,10.4138,0.037,"GM12878"
"9989","chr10",12129234,12129890,"NUDT5",6.1426,18.2414,0.0203,"GM12878"
"9990","chr10",12043843,12044343,"NUDT5",13.7189,9.7045,0.0241,"GM12878"
"9991","chr10",12195470,12196511,"NUDT5",20.7495,100,0.3761,"GM12878"
"9992","chr10",12042591,12043641,"CDC123",39.016,9.7054,0.0686,"GM12878"
"9993","chr10",12264380,12264880,"CDC123",11.9027,9.3247,0.0201,"GM12878"
"9994","chr10",12121680,12123046,"CDC123",19.6031,10.4134,0.037,"GM12878"
"9995","chr10",12129234,12129890,"CDC123",6.1426,18.2405,0.0203,"GM12878"
"9996","chr10",12043843,12044343,"CDC123",13.7189,9.7043,0.0241,"GM12878"
"9997","chr10",12195470,12196511,"CDC123",20.7495,100,0.3761,"GM12878"
"9998","chr10",12042591,12043641,"CAMK1D",39.016,4.0782,0.0387,"GM12878"
"9999","chr10",12264380,12264880,"CAMK1D",11.9027,13.6412,0.0395,"GM12878"
"10000","chr10",12355055,12356062,"CAMK1D",3.5908,66.6996,0.0583,"GM12878"
"10001","chr10",12333317,12334336,"CAMK1D",4.2998,32.9985,0.0345,"GM12878"
"10002","chr10",12348705,12349205,"CAMK1D",2.9757,100,0.0724,"GM12878"
"10003","chr10",12350448,12350948,"CAMK1D",2.3338,100,0.0568,"GM12878"
"10004","chr10",12195470,12196511,"CAMK1D",20.7495,4.1601,0.021,"GM12878"
"10005","chr10",12365926,12366628,"CAMK1D",3.8986,30.5886,0.029,"GM12878"
"10006","chr10",12340359,12341943,"CAMK1D",3.0074,39.531,0.0289,"GM12878"
"10007","chr10",12353032,12353895,"CAMK1D",2.8944,66.4325,0.0468,"GM12878"
"10008","chr10",12349292,12349858,"CAMK1D",3.4278,100,0.0834,"GM12878"
"10009","chr10",13160945,13161803,"OPTN",7.9283,15.2151,0.0294,"GM12878"
"10010","chr10",12042591,12043641,"OPTN",39.016,4.3092,0.041,"GM12878"
"10011","chr10",12195470,12196511,"OPTN",20.7495,5.802,0.0294,"GM12878"
"10012","chr10",13099048,13100331,"OPTN",5.7413,100,0.14,"GM12878"
"10013","chr10",13102093,13102593,"OPTN",1.0033,100,0.0245,"GM12878"
"10014","chr10",13101183,13101683,"OPTN",1.2863,100,0.0314,"GM12878"
"10015","chr10",13100506,13101006,"OPTN",3.2203,100,0.0785,"GM12878"
"10016","chr10",13160945,13161803,"MCM10",7.9283,100,0.2148,"GM12878"
"10017","chr10",12042591,12043641,"MCM10",39.016,2.4928,0.0264,"GM12878"
"10018","chr10",13301880,13302696,"MCM10",7.7078,31.1767,0.0651,"GM12878"
"10019","chr10",13340273,13341326,"MCM10",5.219,15.2231,0.0215,"GM12878"
"10020","chr10",13348048,13349262,"MCM10",7.1461,17.7148,0.0343,"GM12878"
"10021","chr10",13099048,13100331,"MCM10",5.7413,16.1566,0.0251,"GM12878"
"10022","chr10",13160945,13161803,"PHYH",7.9283,31.2172,0.0621,"GM12878"
"10023","chr10",13288060,13288560,"PHYH",2.3881,69.4201,0.0416,"GM12878"
