"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"36761","chr17",773243,774185,"GEMIN4",2.8308,29.9071,0.0295,"GM12878"
"36762","chr17",731843,732795,"GEMIN4",2.9177,28.0112,0.0285,"GM12878"
"36763","chr17",740186,740686,"GEMIN4",3.5696,31.7991,0.0396,"GM12878"
"36764","chr17",409891,410576,"GEMIN4",8.1834,8.6534,0.0247,"GM12878"
"36765","chr17",781936,782743,"GEMIN4",8.9638,21.3806,0.0668,"GM12878"
"36766","chr17",751351,751851,"GEMIN4",3.4044,63.7688,0.0757,"GM12878"
"36767","chr17",416177,417292,"GLOD4",16.2533,4.6365,0.0252,"GM12878"
"36768","chr17",996397,997223,"GLOD4",12.6896,13.1896,0.0559,"GM12878"
"36769","chr17",752011,752582,"GLOD4",6.0242,24.3242,0.049,"GM12878"
"36770","chr17",773243,774185,"GLOD4",2.8308,45.4318,0.043,"GM12878"
"36771","chr17",740186,740686,"GLOD4",3.5696,18.3199,0.0219,"GM12878"
"36772","chr17",781139,781639,"GLOD4",1.3299,100,0.0445,"GM12878"
"36773","chr17",781936,782743,"GLOD4",8.9638,100,0.2996,"GM12878"
"36774","chr17",751351,751851,"GLOD4",3.4044,19.549,0.0222,"GM12878"
"36775","chr17",416177,417292,"MRM3",16.2533,4.6365,0.0252,"GM12878"
"36776","chr17",996397,997223,"MRM3",12.6896,13.1896,0.0559,"GM12878"
"36777","chr17",752011,752582,"MRM3",6.0242,24.3242,0.049,"GM12878"
"36778","chr17",773243,774185,"MRM3",2.8308,45.4316,0.043,"GM12878"
"36779","chr17",740186,740686,"MRM3",3.5696,18.3199,0.0219,"GM12878"
"36780","chr17",781139,781639,"MRM3",1.3299,100,0.0445,"GM12878"
"36781","chr17",781936,782743,"MRM3",8.9638,100,0.2996,"GM12878"
"36782","chr17",751351,751851,"MRM3",3.4044,19.549,0.0222,"GM12878"
"36783","chr17",1197284,1198815,"TIMM22",22.1169,4.6002,0.0333,"GM12878"
"36784","chr17",416177,417292,"TIMM22",16.2533,4.3976,0.0234,"GM12878"
"36785","chr17",996397,997223,"TIMM22",12.6896,100,0.4154,"GM12878"
"36786","chr17",781936,782743,"TIMM22",8.9638,10.6797,0.0313,"GM12878"
"36787","chr17",998910,999410,"TIMM22",0.8355,100,0.0274,"GM12878"
"36788","chr17",1197284,1198815,"ABR",22.1169,26.3847,0.124,"GM12878"
"36789","chr17",1227713,1228638,"ABR",7.6729,100,0.1631,"GM12878"
"36790","chr17",1229430,1229992,"ABR",5.0997,100,0.1084,"GM12878"
"36791","chr17",1183220,1184269,"ABR",11.005,14.8364,0.0347,"GM12878"
"36792","chr17",1516502,1517168,"YWHAE",9.7347,11.3662,0.0208,"GM12878"
"36793","chr17",1399022,1399522,"YWHAE",3.2216,100,0.0606,"GM12878"
"36794","chr17",1399644,1400512,"YWHAE",13.2777,100,0.2499,"GM12878"
"36795","chr17",1456017,1456604,"YWHAE",7.7137,21.0068,0.0305,"GM12878"
"36796","chr17",1375541,1376502,"YWHAE",3.9512,29.5174,0.0219,"GM12878"
"36797","chr17",1379612,1380280,"YWHAE",3.1171,36.57,0.0215,"GM12878"
"36798","chr17",1484529,1485482,"YWHAE",7.9094,14.329,0.0213,"GM12878"
"36799","chr17",1516502,1517168,"CRK",9.7347,14.9306,0.0266,"GM12878"
"36800","chr17",1463105,1463997,"CRK",5.369,46.2111,0.0453,"GM12878"
"36801","chr17",1399644,1400512,"CRK",13.2777,22.2869,0.0541,"GM12878"
"36802","chr17",1197284,1198815,"CRK",22.1169,5.6585,0.0229,"GM12878"
"36803","chr17",1456017,1456604,"CRK",7.7137,100,0.1409,"GM12878"
"36804","chr17",1474525,1475223,"CRK",6.8891,32.2403,0.0406,"GM12878"
"36805","chr17",1716995,1717864,"CRK",39.8669,3.5792,0.0261,"GM12878"
"36806","chr17",1484529,1485482,"CRK",7.9094,28.6189,0.0414,"GM12878"
"36807","chr17",1455230,1455730,"CRK",2.7233,100,0.0498,"GM12878"
"36808","chr17",1456814,1457314,"CRK",1.3064,93.6613,0.0224,"GM12878"
"36809","chr17",1486707,1487373,"CRK",5.7031,25.079,0.0261,"GM12878"
"36810","chr17",1516502,1517168,"MYO1C",9.7347,24.8651,0.0332,"GM12878"
"36811","chr17",1463105,1463997,"MYO1C",5.369,48.1693,0.0355,"GM12878"
"36812","chr17",1399644,1400512,"MYO1C",13.2777,22.0064,0.0401,"GM12878"
"36813","chr17",1197284,1198815,"MYO1C",22.1169,8.2718,0.0251,"GM12878"
"36814","chr17",1456017,1456604,"MYO1C",7.7137,31.9329,0.0338,"GM12878"
"36815","chr17",1474525,1475223,"MYO1C",6.8891,52.8196,0.0499,"GM12878"
"36816","chr17",1716995,1717864,"MYO1C",39.8669,5.7139,0.0313,"GM12878"
"36817","chr17",1487744,1488347,"MYO1C",3.6281,100,0.0498,"GM12878"
"36818","chr17",1484529,1485482,"MYO1C",7.9094,100,0.1085,"GM12878"
"36819","chr17",1515541,1516041,"MYO1C",4.2092,39.3832,0.0227,"GM12878"
"36820","chr17",1486707,1487373,"MYO1C",5.7031,100,0.0782,"GM12878"
"36821","chr17",1516502,1517168,"INPP5K",9.7347,100,0.2085,"GM12878"
"36822","chr17",1399644,1400512,"INPP5K",13.2777,10.6992,0.0304,"GM12878"
"36823","chr17",1555604,1556569,"INPP5K",5.6038,18.8435,0.0226,"GM12878"
"36824","chr17",1456017,1456604,"INPP5K",7.7137,13.2489,0.0219,"GM12878"
"36825","chr17",1474525,1475223,"INPP5K",6.8891,15.0292,0.0222,"GM12878"
"36826","chr17",1716995,1717864,"INPP5K",39.8669,3.0776,0.0263,"GM12878"
"36827","chr17",1628212,1629524,"INPP5K",8.9107,11.905,0.0227,"GM12878"
"36828","chr17",1484529,1485482,"INPP5K",7.9094,14.0941,0.0239,"GM12878"
"36829","chr17",1515541,1516041,"INPP5K",4.2092,44.4792,0.0401,"GM12878"
"36830","chr17",1486707,1487373,"INPP5K",5.7031,17.4176,0.0213,"GM12878"
"36831","chr17",1516502,1517168,"PITPNA-AS1",9.7347,100,0.2085,"GM12878"
"36832","chr17",1399644,1400512,"PITPNA-AS1",13.2777,10.6993,0.0304,"GM12878"
"36833","chr17",1555604,1556569,"PITPNA-AS1",5.6038,18.8433,0.0226,"GM12878"
"36834","chr17",1456017,1456604,"PITPNA-AS1",7.7137,13.249,0.0219,"GM12878"
"36835","chr17",1474525,1475223,"PITPNA-AS1",6.8891,15.0294,0.0222,"GM12878"
"36836","chr17",1716995,1717864,"PITPNA-AS1",39.8669,3.0776,0.0263,"GM12878"
"36837","chr17",1628212,1629524,"PITPNA-AS1",8.9107,11.905,0.0227,"GM12878"
"36838","chr17",1484529,1485482,"PITPNA-AS1",7.9094,14.0943,0.0239,"GM12878"
"36839","chr17",1515541,1516041,"PITPNA-AS1",4.2092,44.4833,0.0401,"GM12878"
"36840","chr17",1486707,1487373,"PITPNA-AS1",5.7031,17.4179,0.0213,"GM12878"
"36841","chr17",1516502,1517168,"PITPNA",9.7347,15.9571,0.0283,"GM12878"
"36842","chr17",1562566,1563108,"PITPNA",4.2599,100,0.0777,"GM12878"
"36843","chr17",1555604,1556569,"PITPNA",5.6038,35.7338,0.0365,"GM12878"
"36844","chr17",1607314,1608303,"PITPNA",9.1627,16.8203,0.0281,"GM12878"
"36845","chr17",1716022,1716772,"PITPNA",21.9226,7.6088,0.0304,"GM12878"
"36846","chr17",1716995,1717864,"PITPNA",39.8669,7.6498,0.0556,"GM12878"
"36847","chr17",1628212,1629524,"PITPNA",8.9107,26.172,0.0425,"GM12878"
"36848","chr17",1592772,1593640,"PITPNA",8.1665,21.2746,0.0317,"GM12878"
"36849","chr17",1644397,1644897,"PITPNA",5.279,21.4216,0.0206,"GM12878"
"36850","chr17",1566409,1567148,"PITPNA",7.4935,100,0.1366,"GM12878"
"36851","chr17",1516502,1517168,"SLC43A2",9.7347,13.6947,0.0206,"GM12878"
"36852","chr17",1627034,1627534,"SLC43A2",1.8857,100,0.0292,"GM12878"
"36853","chr17",1648743,1649817,"SLC43A2",5.0645,25.7946,0.0202,"GM12878"
"36854","chr17",1607314,1608303,"SLC43A2",9.1627,40.4724,0.0574,"GM12878"
"36855","chr17",1716022,1716772,"SLC43A2",21.9226,8.6313,0.0293,"GM12878"
"36856","chr17",1716995,1717864,"SLC43A2",39.8669,7.9777,0.0492,"GM12878"
"36857","chr17",1628212,1629524,"SLC43A2",8.9107,100,0.1378,"GM12878"
"36858","chr17",1592772,1593640,"SLC43A2",8.1665,33.7352,0.0426,"GM12878"
"36859","chr17",1644397,1644897,"SLC43A2",5.279,31.1565,0.0254,"GM12878"
"36860","chr17",1566409,1567148,"SLC43A2",7.4935,31.8754,0.0369,"GM12878"
"36861","chr17",1684632,1685408,"RILP",8.7447,13.5718,0.0221,"GM12878"
"36862","chr17",1648743,1649817,"RILP",5.0645,100,0.0942,"GM12878"
"36863","chr17",1607314,1608303,"RILP",9.1627,16.1212,0.0275,"GM12878"
"36864","chr17",1645539,1646039,"RILP",1.4614,100,0.0272,"GM12878"
"36865","chr17",1716022,1716772,"RILP",21.9226,8.3241,0.034,"GM12878"
"36866","chr17",1716995,1717864,"RILP",39.8669,9.1077,0.0676,"GM12878"
"36867","chr17",1628212,1629524,"RILP",8.9107,25.5378,0.0423,"GM12878"
"36868","chr17",1592772,1593640,"RILP",8.1665,17.8027,0.0271,"GM12878"
"36869","chr17",1649848,1650348,"RILP",1.1092,100,0.0206,"GM12878"
"36870","chr17",1644397,1644897,"RILP",5.279,100,0.0982,"GM12878"
"36871","chr17",1566409,1567148,"RILP",7.4935,23.07,0.0322,"GM12878"
"36872","chr17",1684632,1685408,"PRPF8",8.7447,100,0.1444,"GM12878"
"36873","chr17",1716022,1716772,"PRPF8",21.9226,33.7329,0.1221,"GM12878"
"36874","chr17",1716995,1717864,"PRPF8",39.8669,21.1106,0.139,"GM12878"
"36875","chr17",1684632,1685408,"MIR22HG",8.7447,40.0128,0.0379,"GM12878"
"36876","chr17",1724214,1724913,"MIR22HG",7.8703,38.277,0.0326,"GM12878"
"36877","chr17",1716022,1716772,"MIR22HG",21.9226,100,0.2374,"GM12878"
"36878","chr17",1716995,1717864,"MIR22HG",39.8669,56.9363,0.2458,"GM12878"
"36879","chr17",1722981,1723481,"MIR22HG",7.6536,38.2005,0.0317,"GM12878"
"36880","chr17",1684632,1685408,"WDR81",8.7447,40.018,0.0379,"GM12878"
"36881","chr17",1724214,1724913,"WDR81",7.8703,38.2632,0.0326,"GM12878"
"36882","chr17",1716022,1716772,"WDR81",21.9226,100,0.2375,"GM12878"
"36883","chr17",1716995,1717864,"WDR81",39.8669,56.8914,0.2457,"GM12878"
"36884","chr17",1722981,1723481,"WDR81",7.6536,38.1852,0.0317,"GM12878"
"36885","chr17",1764145,1764805,"SERPINF1",0.888,100,0.0224,"GM12878"
"36886","chr17",1736552,1737255,"SERPINF1",4.1681,24.9623,0.0262,"GM12878"
"36887","chr17",2266002,2267112,"SERPINF1",44.3615,2.5293,0.0283,"GM12878"
"36888","chr17",1724214,1724913,"SERPINF1",7.8703,20.929,0.0415,"GM12878"
"36889","chr17",1716022,1716772,"SERPINF1",21.9226,12.7989,0.0707,"GM12878"
"36890","chr17",1716995,1717864,"SERPINF1",39.8669,17.2979,0.1738,"GM12878"
"36891","chr17",1722981,1723481,"SERPINF1",7.6536,20.9411,0.0404,"GM12878"
"36892","chr17",1830291,1830791,"SMYD4",2.7713,100,0.0498,"GM12878"
"36893","chr17",2259630,2260608,"SMYD4",24.064,4.7428,0.0205,"GM12878"
"36894","chr17",1834286,1834786,"SMYD4",4.2387,73.7235,0.0562,"GM12878"
"36895","chr17",2266002,2267112,"SMYD4",44.3615,4.2065,0.0336,"GM12878"
"36896","chr17",1829631,1830228,"SMYD4",5.4173,100,0.0974,"GM12878"
"36897","chr17",1724214,1724913,"SMYD4",7.8703,21.5156,0.0304,"GM12878"
"36898","chr17",1716022,1716772,"SMYD4",21.9226,13.4611,0.0531,"GM12878"
"36899","chr17",1716995,1717864,"SMYD4",39.8669,16.9302,0.1214,"GM12878"
"36900","chr17",1722981,1723481,"SMYD4",7.6536,21.5204,0.0296,"GM12878"
"36901","chr17",1823573,1824073,"SMYD4",2.2569,100,0.0406,"GM12878"
"36902","chr17",1830291,1830791,"RPA1",2.7713,100,0.0498,"GM12878"
"36903","chr17",2259630,2260608,"RPA1",24.064,4.7427,0.0205,"GM12878"
"36904","chr17",1834286,1834786,"RPA1",4.2387,73.7093,0.0562,"GM12878"
"36905","chr17",2266002,2267112,"RPA1",44.3615,4.2065,0.0336,"GM12878"
"36906","chr17",1829631,1830228,"RPA1",5.4173,100,0.0974,"GM12878"
"36907","chr17",1724214,1724913,"RPA1",7.8703,21.516,0.0304,"GM12878"
"36908","chr17",1716022,1716772,"RPA1",21.9226,13.4613,0.0531,"GM12878"
"36909","chr17",1716995,1717864,"RPA1",39.8669,16.9305,0.1214,"GM12878"
"36910","chr17",1722981,1723481,"RPA1",7.6536,21.5208,0.0296,"GM12878"
"36911","chr17",1823573,1824073,"RPA1",2.2569,100,0.0406,"GM12878"
"36912","chr17",2214749,2216463,"LOC105371485",20.2894,5.7061,0.0261,"GM12878"
"36913","chr17",2041503,2042512,"LOC105371485",11.0451,15.8172,0.0394,"GM12878"
"36914","chr17",2259630,2260608,"LOC105371485",24.064,5.509,0.0299,"GM12878"
"36915","chr17",2029857,2030361,"LOC105371485",2.0414,44.2178,0.0204,"GM12878"
"36916","chr17",2266002,2267112,"LOC105371485",44.3615,6.0267,0.0603,"GM12878"
"36917","chr17",1716022,1716772,"LOC105371485",21.9226,4.4689,0.0221,"GM12878"
"36918","chr17",1716995,1717864,"LOC105371485",39.8669,6.0765,0.0547,"GM12878"
"36919","chr17",2030511,2031011,"LOC105371485",4.2268,44.2486,0.0422,"GM12878"
"36920","chr17",2017465,2018019,"LOC105371485",1.3531,100,0.0305,"GM12878"
"36921","chr17",2041503,2042512,"DPH1",11.0451,29.0524,0.0555,"GM12878"
"36922","chr17",2259630,2260608,"DPH1",24.064,6.6901,0.0279,"GM12878"
"36923","chr17",2029857,2030361,"DPH1",2.0414,84.7861,0.03,"GM12878"
"36924","chr17",2266002,2267112,"DPH1",44.3615,5.7936,0.0445,"GM12878"
"36925","chr17",1716022,1716772,"DPH1",21.9226,5.5314,0.021,"GM12878"
"36926","chr17",1716995,1717864,"DPH1",39.8669,10.5197,0.0726,"GM12878"
"36927","chr17",2030511,2031011,"DPH1",4.2268,84.983,0.0622,"GM12878"
"36928","chr17",2017465,2018019,"DPH1",1.3531,100,0.0234,"GM12878"
"36929","chr17",2049745,2050404,"OVCA2",1.2528,100,0.0229,"GM12878"
"36930","chr17",2239857,2240505,"OVCA2",11.7986,10.1422,0.0219,"GM12878"
"36931","chr17",2041503,2042512,"OVCA2",11.0451,100,0.2017,"GM12878"
"36932","chr17",2259630,2260608,"OVCA2",24.064,9.6254,0.0423,"GM12878"
"36933","chr17",2054594,2055391,"OVCA2",4.3699,30.9879,0.0247,"GM12878"
"36934","chr17",2266002,2267112,"OVCA2",44.3615,8.1539,0.0661,"GM12878"
"36935","chr17",2070347,2070954,"OVCA2",15.1385,9.489,0.0262,"GM12878"
"36936","chr17",1716995,1717864,"OVCA2",39.8669,5.6202,0.0409,"GM12878"
"36937","chr17",2238397,2239262,"OVCA2",14.2803,10.1409,0.0264,"GM12878"
"36938","chr17",2222763,2223890,"HIC1",13.7087,22.4519,0.0288,"GM12878"
"36939","chr17",2214749,2216463,"HIC1",20.2894,16.2063,0.0308,"GM12878"
"36940","chr17",2239857,2240505,"HIC1",11.7986,35.0378,0.0387,"GM12878"
"36941","chr17",2041503,2042512,"HIC1",11.0451,56.0353,0.058,"GM12878"
"36942","chr17",2259630,2260608,"HIC1",24.064,28.0404,0.0632,"GM12878"
"36943","chr17",2054594,2055391,"HIC1",4.3699,100,0.041,"GM12878"
"36944","chr17",2253908,2254408,"HIC1",10.3372,29.6455,0.0287,"GM12878"
"36945","chr17",2266002,2267112,"HIC1",44.3615,25.7387,0.107,"GM12878"
"36946","chr17",2070347,2070954,"HIC1",15.1385,32.4004,0.046,"GM12878"
"36947","chr17",1716995,1717864,"HIC1",39.8669,5.6068,0.021,"GM12878"
"36948","chr17",2089425,2089925,"HIC1",13.1492,23.5356,0.029,"GM12878"
"36949","chr17",2238397,2239262,"HIC1",14.2803,35.033,0.0469,"GM12878"
"36950","chr17",2222763,2223890,"SMG6",13.7087,11.5931,0.0219,"GM12878"
"36951","chr17",2214749,2216463,"SMG6",20.2894,11.1869,0.0313,"GM12878"
"36952","chr17",2239857,2240505,"SMG6",11.7986,15.6044,0.0254,"GM12878"
"36953","chr17",2259630,2260608,"SMG6",24.064,13.2974,0.0442,"GM12878"
"36954","chr17",2253908,2254408,"SMG6",10.3372,15.1746,0.0217,"GM12878"
"36955","chr17",2266002,2267112,"SMG6",44.3615,18.3321,0.1123,"GM12878"
"36956","chr17",2400714,2401916,"SMG6",20.3438,11.607,0.0326,"GM12878"
"36957","chr17",1716995,1717864,"SMG6",39.8669,4.4919,0.0247,"GM12878"
"36958","chr17",2089425,2089925,"SMG6",13.1492,13.378,0.0243,"GM12878"
"36959","chr17",2238397,2239262,"SMG6",14.2803,15.61,0.0308,"GM12878"
"36960","chr17",2336269,2336769,"SMG6",6.1021,29.1291,0.0245,"GM12878"
"36961","chr17",2303405,2304294,"SMG6",7.8581,100,0.1085,"GM12878"
"36962","chr17",2222763,2223890,"LOC101927839",13.7087,68.069,0.0986,"GM12878"
"36963","chr17",2214749,2216463,"LOC101927839",20.2894,37.3356,0.08,"GM12878"
"36964","chr17",2239857,2240505,"LOC101927839",11.7986,74.6892,0.0931,"GM12878"
"36965","chr17",2259630,2260608,"LOC101927839",24.064,15.1315,0.0385,"GM12878"
"36966","chr17",2253908,2254408,"LOC101927839",10.3372,22.1055,0.0241,"GM12878"
"36967","chr17",2266002,2267112,"LOC101927839",44.3615,17.1924,0.0806,"GM12878"
"36968","chr17",2070347,2070954,"LOC101927839",15.1385,16.2698,0.026,"GM12878"
"36969","chr17",2089425,2089925,"LOC101927839",13.1492,18.1682,0.0252,"GM12878"
"36970","chr17",2238397,2239262,"LOC101927839",14.2803,74.5268,0.1124,"GM12878"
"36971","chr17",2138271,2139260,"LOC101927839",12.6206,15.339,0.0204,"GM12878"
"36972","chr17",2222763,2223890,"SRR",13.7087,11.5935,0.0219,"GM12878"
"36973","chr17",2214749,2216463,"SRR",20.2894,11.1873,0.0313,"GM12878"
"36974","chr17",2239857,2240505,"SRR",11.7986,15.6051,0.0254,"GM12878"
"36975","chr17",2259630,2260608,"SRR",24.064,13.2982,0.0442,"GM12878"
"36976","chr17",2253908,2254408,"SRR",10.3372,15.1754,0.0217,"GM12878"
"36977","chr17",2266002,2267112,"SRR",44.3615,18.3334,0.1123,"GM12878"
"36978","chr17",2400714,2401916,"SRR",20.3438,11.6067,0.0326,"GM12878"
"36979","chr17",1716995,1717864,"SRR",39.8669,4.4919,0.0247,"GM12878"
"36980","chr17",2089425,2089925,"SRR",13.1492,13.3782,0.0243,"GM12878"
"36981","chr17",2238397,2239262,"SRR",14.2803,15.6107,0.0308,"GM12878"
"36982","chr17",2336269,2336769,"SRR",6.1021,29.1266,0.0245,"GM12878"
"36983","chr17",2303405,2304294,"SRR",7.8581,100,0.1085,"GM12878"
"36984","chr17",2399485,2400315,"TSR1",8.5697,12.767,0.0216,"GM12878"
"36985","chr17",2337134,2337763,"TSR1",3.0818,100,0.0607,"GM12878"
"36986","chr17",2259630,2260608,"TSR1",24.064,6.8053,0.0323,"GM12878"
"36987","chr17",2266002,2267112,"TSR1",44.3615,8.9433,0.0782,"GM12878"
"36988","chr17",2400714,2401916,"TSR1",20.3438,12.7719,0.0512,"GM12878"
"36989","chr17",2337825,2338325,"TSR1",1.92,100,0.0378,"GM12878"
"36990","chr17",1716995,1717864,"TSR1",39.8669,3.339,0.0262,"GM12878"
"36991","chr17",2336269,2336769,"TSR1",6.1021,49.2312,0.0592,"GM12878"
"36992","chr17",2303405,2304294,"TSR1",7.8581,16.063,0.0249,"GM12878"
"36993","chr17",2352973,2354084,"TSR1",3.929,37.8716,0.0293,"GM12878"
"36994","chr17",2399485,2400315,"SGSM2",8.5697,12.7666,0.0216,"GM12878"
"36995","chr17",2337134,2337763,"SGSM2",3.0818,100,0.0607,"GM12878"
"36996","chr17",2259630,2260608,"SGSM2",24.064,6.8055,0.0323,"GM12878"
"36997","chr17",2266002,2267112,"SGSM2",44.3615,8.9435,0.0782,"GM12878"
"36998","chr17",2400714,2401916,"SGSM2",20.3438,12.7715,0.0512,"GM12878"
"36999","chr17",2337825,2338325,"SGSM2",1.92,100,0.0378,"GM12878"
"37000","chr17",1716995,1717864,"SGSM2",39.8669,3.339,0.0262,"GM12878"
"37001","chr17",2336269,2336769,"SGSM2",6.1021,49.2515,0.0592,"GM12878"
"37002","chr17",2303405,2304294,"SGSM2",7.8581,16.064,0.0249,"GM12878"
"37003","chr17",2352973,2354084,"SGSM2",3.929,37.8672,0.0293,"GM12878"
"37004","chr17",2399485,2400315,"MNT",8.5697,100,0.0993,"GM12878"
"37005","chr17",2396708,2397208,"MNT",4.7119,100,0.0546,"GM12878"
"37006","chr17",2392322,2392993,"MNT",6.4128,100,0.0743,"GM12878"
"37007","chr17",2266002,2267112,"MNT",44.3615,6.293,0.0323,"GM12878"
"37008","chr17",2393643,2394143,"MNT",2.723,100,0.0315,"GM12878"
"37009","chr17",2400714,2401916,"MNT",20.3438,100,0.2357,"GM12878"
"37010","chr17",2393017,2393517,"MNT",4.0386,100,0.0468,"GM12878"
"37011","chr17",2266002,2267112,"METTL16",44.3615,2.5811,0.0275,"GM12878"
"37012","chr17",2511656,2512395,"METTL16",14.6288,100,0.351,"GM12878"
"37013","chr17",2490938,2491438,"METTL16",6.2399,21.9607,0.0329,"GM12878"
"37014","chr17",2592871,2594362,"METTL16",8.328,14.8822,0.0297,"GM12878"
"37015","chr17",2571692,2572484,"PAFAH1B1",4.4882,21.3025,0.0274,"GM12878"
"37016","chr17",2400714,2401916,"PAFAH1B1",20.3438,4.9651,0.029,"GM12878"
"37017","chr17",2594694,2595194,"PAFAH1B1",1.8595,100,0.0533,"GM12878"
"37018","chr17",2595736,2596236,"PAFAH1B1",1.0082,100,0.0289,"GM12878"
"37019","chr17",2511656,2512395,"PAFAH1B1",14.6288,12.9262,0.0542,"GM12878"
"37020","chr17",2592871,2594362,"PAFAH1B1",8.328,100,0.2388,"GM12878"
"37021","chr17",2711383,2712558,"CLUH",10.8348,100,0.2731,"GM12878"
"37022","chr17",2710100,2710600,"CLUH",1.9735,48.2676,0.024,"GM12878"
"37023","chr17",2266002,2267112,"CLUH",44.3615,1.8384,0.0206,"GM12878"
"37024","chr17",2400714,2401916,"CLUH",20.3438,7.3243,0.0376,"GM12878"
"37025","chr17",2708836,2709453,"CLUH",4.1671,48.4286,0.0509,"GM12878"
"37026","chr17",2511656,2512395,"CLUH",14.6288,6.708,0.0247,"GM12878"
"37027","chr17",2711383,2712558,"LOC105371592",10.8348,100,0.2731,"GM12878"
"37028","chr17",2710100,2710600,"LOC105371592",1.9735,48.3611,0.0241,"GM12878"
"37029","chr17",2266002,2267112,"LOC105371592",44.3615,1.8384,0.0206,"GM12878"
"37030","chr17",2400714,2401916,"LOC105371592",20.3438,7.3246,0.0376,"GM12878"
"37031","chr17",2708836,2709453,"LOC105371592",4.1671,48.5079,0.051,"GM12878"
"37032","chr17",2511656,2512395,"LOC105371592",14.6288,6.7083,0.0247,"GM12878"
"37033","chr17",2711383,2712558,"LOC101927911",10.8348,3.1681,0.0211,"GM12878"
"37034","chr17",3003469,3003969,"LOC101927911",3.437,11.9648,0.0253,"GM12878"
"37035","chr17",3557626,3558952,"LOC101927911",24.6431,2.0374,0.0309,"GM12878"
"37036","chr17",3002656,3003238,"LOC101927911",5.082,11.9608,0.0374,"GM12878"
"37037","chr17",3004095,3004595,"LOC101927911",3.082,11.968,0.0227,"GM12878"
"37038","chr17",2511656,2512395,"LOC101927911",14.6288,2.6427,0.0238,"GM12878"
"37039","chr17",3556725,3557225,"TRPV3",2.1592,100,0.0375,"GM12878"
"37040","chr17",3636072,3636853,"TRPV3",11.3988,15.9379,0.0316,"GM12878"
"37041","chr17",3557626,3558952,"TRPV3",24.6431,100,0.4284,"GM12878"
"37042","chr17",3562799,3563299,"TRPV3",3.3172,82.8903,0.0478,"GM12878"
"37043","chr17",3668242,3669214,"TRPV1",8.8566,6.1645,0.0209,"GM12878"
"37044","chr17",3636072,3636853,"TRPV1",11.3988,18.918,0.0824,"GM12878"
