"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"78","IL15RA","GH10F005894","chr10",5893498,5893647,0.88,10.78
"79","GDI2","GH10F005894","chr10",5893498,5893647,0.88,10.73
"80","ASB13","GH10F005894","chr10",5893498,5893647,0.88,9.72
"81","ANKRD16","GH10F005894","chr10",5893498,5893647,0.88,0.76
"82","EXOC6","GH10F093059","chr10",93059790,93064287,1.3,6.09
"83","CYP26C1","GH10F093059","chr10",93059790,93064287,1.3,0.76
"84","SGPL1","GH10F070815","chr10",70815244,70817682,0.25,21.21
"85","TECTB","GH10F112287","chr10",112287923,112288296,0.38,8.33
"86","ACADSB","GH10F123007","chr10",123007163,123009995,0.25,36.69
"87","BTBD16","GH10F123007","chr10",123007163,123009995,0.25,5.68
"88","IKZF5","GH10F123007","chr10",123007163,123009995,0.25,0.76
"89","NEUROG3","GH10F069574","chr10",69574645,69575227,0.25,0.76
"90","STK32C","GH10F132311","chr10",132311200,132311646,1.13,10.5
"91","BAG3","GH10F119703","chr10",119703518,119707638,1.4,6.4
"92","INPP5F","GH10F119703","chr10",119703518,119707638,1.4,0.76
"93","SFTPD","GH10F079981","chr10",79981372,79982594,0.46,34.91
"94","PLAC9","GH10F079981","chr10",79981372,79982594,0.46,8.25
"95","PPIF","GH10F079263","chr10",79263273,79271784,1.5,41.33
"96","ZMIZ1","GH10F079263","chr10",79263273,79271784,1.5,8.04
"97","ITPRIP","GH10F104342","chr10",104342163,104344557,1.31,25.44
"98","CFAP58","GH10F104342","chr10",104342163,104344557,1.31,0.76
"99","GDI2","GH10F005710","chr10",5710202,5711999,0.9,18.83
"100","ASB13","GH10F005710","chr10",5710202,5711999,0.9,10.18
"101","IL15RA","GH10F005710","chr10",5710202,5711999,0.9,9.82
"102","LCOR","GH10F096711","chr10",96711406,96711555,0.32,16.88
"103","PIK3AP1","GH10F096711","chr10",96711406,96711555,0.32,10.95
"104","TM9SF3","GH10F096711","chr10",96711406,96711555,0.32,1.59
"105","SLC16A9","GH10F059752","chr10",59752430,59754001,0.62,4.75
"106","MRLN","GH10F059752","chr10",59752430,59754001,0.62,0.76
"107","CCSER2","GH10F084327","chr10",84327136,84332204,1.19,18.85
"108","NRP1","GH10F033330","chr10",33330137,33338117,0.95,2
"109","ADRB1","GH10F114064","chr10",114064201,114065091,0.96,12.65
"110","ARHGAP22","GH10F048651","chr10",48651801,48653000,0.62,21.62
"111","EGR2","GH10F062911","chr10",62911681,62911850,0.67,0.4
"112","KLF6","GH10F004066","chr10",4066802,4070199,1.16,10.28
"113","KCNMA1","GH10F077263","chr10",77263978,77265040,0.84,10.47
"114","SH2D4B","GH10F080656","chr10",80656537,80656923,0.27,3.95
"115","MAT1A","GH10F080656","chr10",80656537,80656923,0.27,3.9
"116","ASB13","GH10F005696","chr10",5696201,5696400,0.25,10.67
"117","FGF8","GH10F101858","chr10",101858366,101860237,0.63,10.39
"118","PPRC1","GH10F101858","chr10",101858366,101860237,0.63,10.31
"119","SCART1","GH10F132458","chr10",132458400,132460276,0.96,17.26
"120","INPP5A","GH10F132458","chr10",132458400,132460276,0.96,5.49
"121","KLF6","GH10F003944","chr10",3944669,3950832,1,16.86
"122","PITRM1","GH10F003944","chr10",3944669,3950832,1,5.21
"123","SRGN","GH10F069072","chr10",69072802,69074273,1.11,6.62
"124","DDX21","GH10F069072","chr10",69072802,69074273,1.11,1.55
"125","LRIT2","GH10F084191","chr10",84191265,84191354,0.25,11.2
"126","GHITM","GH10F084191","chr10",84191265,84191354,0.25,11.06
"127","CDHR1","GH10F084191","chr10",84191265,84191354,0.25,0.76
"128","HMX3","GH10F123160","chr10",123160205,123161368,0.38,11.44
"129","BUB3","GH10F123160","chr10",123160205,123161368,0.38,0.4
"130","MFSD13A","GH10F102545","chr10",102545976,102547501,1.07,11.45
"131","ADARB2","GH10F001498","chr10",1498706,1500302,1.13,7.86
"132","WDR37","GH10F001498","chr10",1498706,1500302,1.13,1.16
"133","DLG5","GH10F077883","chr10",77883009,77883532,1.11,12.41
"134","HSPA14","GH10F015344","chr10",15344247,15347471,1.39,46.21
"135","FAM171A1","GH10F015344","chr10",15344247,15347471,1.39,23.19
"136","NMT2","GH10F015344","chr10",15344247,15347471,1.39,1.89
"137","IFIT1","GH10F089920","chr10",89920594,89922573,0.52,5.97
"138","CHST3","GH10F071998","chr10",71997201,71997400,0.46,0.27
"139","SFXN4","GH10F119176","chr10",119175888,119179788,0.71,22.01
"140","PRDX3","GH10F119176","chr10",119175888,119179788,0.71,8.37
"141","NT5C2","GH10F103144","chr10",103143249,103143635,0.3,2.46
"142","BORCS7","GH10F103144","chr10",103143249,103143635,0.3,1.77
"143","CSGALNACT2","GH10F043255","chr10",43255401,43256800,0.92,20.33
"144","RASGEF1A","GH10F043255","chr10",43255401,43256800,0.92,0.36
"145","MXI1","GH10F110303","chr10",110303177,110306715,0.25,10.16
"146","SMNDC1","GH10F110303","chr10",110303177,110306715,0.25,0.76
"147","WDFY4","GH10F048812","chr10",48812877,48814454,0.52,6.55
"148","ARMC4","GH10F027997","chr10",27997794,27999316,0.46,0.76
"149","SUV39H2","GH10F014958","chr10",14958859,14961308,1.04,10.87
"150","HSPA14","GH10F014958","chr10",14958859,14961308,1.04,10.04
"151","CDNF","GH10F014958","chr10",14958859,14961308,1.04,10.04
"152","DCLRE1C","GH10F014958","chr10",14958859,14961308,1.04,5.39
"153","CDK1","GH10F060818","chr10",60818523,60818732,0.46,0.24
"154","DNAJB12","GH10F072227","chr10",72227930,72229033,0.25,10.16
"155","ASCC1","GH10F072227","chr10",72227930,72229033,0.25,7.18
"156","FAM149B1","GH10F072227","chr10",72227930,72229033,0.25,4.18
"157","CNNM2","GH10F102998","chr10",102998064,102998400,0.87,10.81
"158","MPP7","GH10F028301","chr10",28301912,28303955,0.93,9.27
"159","ITIH5","GH10F007607","chr10",7607000,7608111,1.17,11.22
"160","FRA10AC1","GH10F093752","chr10",93752844,93753093,0.38,19.12
"161","PDE6C","GH10F093752","chr10",93752844,93753093,0.38,10.18
"162","EGR2","GH10F062861","chr10",62861001,62861400,0.83,0.2
"163","CTBP2","GH10F125119","chr10",125119809,125126142,0.96,0.25
"164","ZNF438","GH10F031019","chr10",31019112,31019261,0.52,0.36
"165","PPIF","GH10F079289","chr10",79289944,79290093,0.59,0.2
"166","ARMS2","GH10F122473","chr10",122473664,122476776,1.15,16.92
"167","BTBD16","GH10F122473","chr10",122473664,122476776,1.15,6.07
"168","HTRA1","GH10F122473","chr10",122473664,122476776,1.15,0.36
"169","ACSL5","GH10F112338","chr10",112338285,112339884,0.25,28.02
"170","TECTB","GH10F112338","chr10",112338285,112339884,0.25,10.37
"171","NFKB2","GH10F102404","chr10",102403704,102403733,0.25,0.4
"172","FBXL15","GH10F102404","chr10",102403704,102403733,0.25,0.34
"173","FAM53B","GH10F124520","chr10",124520602,124524199,1.33,13.83
"174","NKX1-2","GH10F124520","chr10",124520602,124524199,1.33,10.76
"175","LHPP","GH10F124520","chr10",124520602,124524199,1.33,7.39
"176","SLC18A2","GH10F117608","chr10",117608612,117610775,1.15,4.67
"177","DRGX","GH10F049359","chr10",49359556,49361000,0.9,8.19
"178","KCNMA1","GH10F077229","chr10",77229589,77231347,0.46,10.71
"179","ZMYND11","GH10F000286","chr10",286805,287663,0.25,9.91
"180","NKX6-2","GH10F132746","chr10",132746777,132746926,0.25,0.25
"181","ARHGAP21","GH10F024772","chr10",24772412,24772621,0.25,0.23
"182","GSTO2","GH10F104267","chr10",104267129,104269928,0.25,34.8
"183","GSTO1","GH10F104267","chr10",104267129,104269928,0.25,16.57
"184","PDCD11","GH10F104267","chr10",104267129,104269928,0.25,15.71
"185","CFAP58","GH10F104267","chr10",104267129,104269928,0.25,10.75
"186","PALD1","GH10F070475","chr10",70475765,70475914,0.76,0.34
"187","DKK1","GH10F052484","chr10",52484338,52484732,0.25,11.88
"188","VDAC2","GH10F075204","chr10",75204479,75205330,0.46,0.4
"189","KCNMA1","GH10F077508","chr10",77508598,77509010,0.38,10.47
"190","SHTN1","GH10F116887","chr10",116887915,116889632,0.81,37.77
"191","ENO4","GH10F116887","chr10",116887915,116889632,0.81,11.27
"192","HSPA12A","GH10F116887","chr10",116887915,116889632,0.81,0.25
"193","RASGEF1A","GH10F043293","chr10",43293002,43295295,1.09,12.33
"194","BICC1","GH10F058574","chr10",58574187,58574587,0.96,6.04
"195","BLNK","GH10F096297","chr10",96297774,96301604,0.71,4.87
"196","DNTT","GH10F096297","chr10",96297774,96301604,0.71,0.76
"197","ARHGAP22","GH10F048472","chr10",48472601,48472846,0.25,4.96
"198","CCSER2","GH10F084423","chr10",84423794,84426427,0.62,5.58
"199","NRP1","GH10F033314","chr10",33314532,33317428,1.28,12.08
"200","ZNF239","GH10F043550","chr10",43550910,43550968,0.8,0.31
"201","CREM","GH10F035135","chr10",35135415,35137225,1.38,9
"202","CCNY","GH10F035135","chr10",35135415,35137225,1.38,3.76
"203","CUL2","GH10F035135","chr10",35135415,35137225,1.38,1.75
"204","KCNMA1","GH10F077626","chr10",77626200,77626401,0.25,0.36
"205","INPP5F","GH10F119895","chr10",119895013,119897849,1.04,8.91
"206","SEC23IP","GH10F119895","chr10",119895013,119897849,1.04,5.69
"207","COL17A1","GH10F104045","chr10",104045543,104045712,0.52,4.44
"208","CTBP2","GH10F125053","chr10",125053994,125066521,0.94,0.14
"209","SLC16A12","GH10F089562","chr10",89562484,89562633,0.84,0.4
"210","SLC16A9","GH10F059991","chr10",59991113,59992501,0.77,5.02
"211","SFR1","GH10F104089","chr10",104089674,104089971,0.61,59.95
"212","GSTO1","GH10F104089","chr10",104089674,104089971,0.61,5.76
"213","CFAP58","GH10F104089","chr10",104089674,104089971,0.61,5.6
"214","SLK","GH10F104089","chr10",104089674,104089971,0.61,1.77
"215","COL17A1","GH10F104089","chr10",104089674,104089971,0.61,0.76
"216","INPP5A","GH10F132564","chr10",132564000,132564201,0.56,0.29
"217","NRBF2","GH10F063718","chr10",63717801,63721410,0.92,6.01
"218","RHOBTB1","GH10F061052","chr10",61052543,61052986,0.59,11.05
"219","FANK1","GH10F126153","chr10",126153299,126155697,1.26,5.1
"220","ECHDC3","GH10F011912","chr10",11912720,11913951,0.56,9.94
"221","DHTKD1","GH10F011912","chr10",11912720,11913951,0.56,9.59
"222","FGFR2","GH10F121528","chr10",121527266,121527291,0.52,0.18
"223","INPP5A","GH10F132511","chr10",132511305,132512026,0.79,13
"224","HACD1","GH10F018216","chr10",18216632,18216741,0.38,10.98
"225","CACNB2","GH10F018216","chr10",18216632,18216741,0.38,0.17
"226","FAS","GH10F089216","chr10",89216164,89216293,0.25,10.41
"227","IFIT2","GH10F089216","chr10",89216164,89216293,0.25,0.19
"228","GRID1","GH10F086360","chr10",86360801,86361000,0.59,0.4
"229","NANOS1","GH10F119020","chr10",119020600,119020801,0.25,11.8
"230","SRGN","GH10F069031","chr10",69031401,69031800,0.56,12.07
"231","VPS26A","GH10F069031","chr10",69031401,69031800,0.56,10.75
"232","HK1","GH10F069031","chr10",69031401,69031800,0.56,9.03
"233","SHOC2","GH10F110991","chr10",110991802,110993852,1.02,11.48
"234","BBIP1","GH10F110991","chr10",110991802,110993852,1.02,11.48
"235","PDCD4","GH10F110991","chr10",110991802,110993852,1.02,10.19
"236","ADRA2A","GH10F110991","chr10",110991802,110993852,1.02,10.14
"237","ABCC2","GH10F099684","chr10",99684670,99686538,0.87,6.66
"238","PIK3AP1","GH10F096688","chr10",96688626,96688997,0.25,12.15
"239","LCOR","GH10F096688","chr10",96688626,96688997,0.25,10.67
"240","ALDH18A1","GH10F095603","chr10",95603539,95606042,0.46,10.82
"241","PDLIM1","GH10F095603","chr10",95603539,95606042,0.46,10.11
"242","TCTN3","GH10F095603","chr10",95603539,95606042,0.46,8.06
"243","ENTPD1","GH10F095603","chr10",95603539,95606042,0.46,5.11
"244","CHST15","GH10F124099","chr10",124099697,124099957,0.51,6.89
"245","PLXDC2","GH10F019963","chr10",19963863,19965693,0.9,4.78
"246","FAM171A1","GH10F015348","chr10",15348310,15350053,1.1,9.31
"247","NRP1","GH10F033258","chr10",33258540,33259785,0.81,10.81
"248","HPS6","GH10F101835","chr10",101835862,101841433,0.25,18.42
"249","SLF2","GH10F101835","chr10",101835862,101841433,0.25,10.29
"250","NPM3","GH10F101835","chr10",101835862,101841433,0.25,6.33
"251","SUFU","GH10F101835","chr10",101835862,101841433,0.25,4.44
"252","MRPL43","GH10F101835","chr10",101835862,101841433,0.25,4.4
"253","MPP7","GH10F028254","chr10",28253001,28253200,0.25,18.42
"254","CELF2","GH10F011034","chr10",11034497,11036801,0.99,10.62
"255","ABLIM1","GH10F114546","chr10",114546756,114548062,0.84,11.09
"256","ARHGAP22","GH10F048549","chr10",48549977,48551212,0.38,13.15
"257","MBL2","GH10F052312","chr10",52312494,52321621,1.08,9.51
"258","DKK1","GH10F052312","chr10",52312494,52321621,1.08,6.91
"259","HK1","GH10F069351","chr10",69351527,69354696,1.27,4.6
"260","SRGN","GH10F069351","chr10",69351527,69354696,1.27,1.59
"261","TACR2","GH10F069351","chr10",69351527,69354696,1.27,0.19
"262","FANK1","GH10F125868","chr10",125868492,125868641,0.65,11.04
"263","BCCIP","GH10F125868","chr10",125868492,125868641,0.65,10.87
"264","UROS","GH10F125868","chr10",125868492,125868641,0.65,10.87
"265","TLL2","GH10F096511","chr10",96511324,96511473,0.25,0.76
"266","CXCL12","GH10F044316","chr10",44316453,44316702,0.78,10.81
"267","CXCL12","GH10F044043","chr10",44043891,44045823,0.52,9.97
"268","HNRNPF","GH10F044043","chr10",44043891,44045823,0.52,4.15
"269","NPFFR1","GH10F070458","chr10",70458001,70459712,1.01,9.41
"270","PALD1","GH10F070458","chr10",70458001,70459712,1.01,0.76
"271","VDAC2","GH10F075529","chr10",75529883,75533000,1.18,4.78
"272","SAMD8","GH10F075529","chr10",75529883,75533000,1.18,1.86
"273","CCAR1","GH10F069392","chr10",69392036,69393086,0.93,16.99
"274","DDX50","GH10F069392","chr10",69392036,69393086,0.93,11.86
"275","HK1","GH10F069392","chr10",69392036,69393086,0.93,11.2
"276","TSPAN15","GH10F069392","chr10",69392036,69393086,0.93,5.35
"277","TACR2","GH10F069392","chr10",69392036,69393086,0.93,0.31
"278","MAT1A","GH10F080222","chr10",80222357,80222999,0.46,10.43
"279","ZWINT","GH10F056370","chr10",56370800,56370949,0.62,0.4
"280","INPP5A","GH10F132514","chr10",132514696,132521831,0.8,14.28
"281","TUBGCP2","GH10F132514","chr10",132514696,132521831,0.8,5.55
"282","ECHS1","GH10F132514","chr10",132514696,132521831,0.8,4.64
"283","CSTF2T","GH10F051697","chr10",51697966,51700966,1.13,7.6
"284","AFAP1L2","GH10F114407","chr10",114407937,114409400,1.33,9.37
"285","C10orf90","GH10F126730","chr10",126730664,126733159,0.38,0.19
"286","ZDHHC16","GH10F097466","chr10",97466844,97467013,0.52,0.31
"287","MMS19","GH10F097466","chr10",97466844,97467013,0.52,0.27
"288","RHOBTB1","GH10F060846","chr10",60846200,60846600,0.92,9.99
"289","CDK1","GH10F060846","chr10",60846200,60846600,0.92,0.19
"290","CYP26A1","GH10F093071","chr10",93071902,93072191,1.03,7.18
"291","ARHGAP21","GH10F024650","chr10",24650811,24650941,0.65,11.33
"292","THNSL1","GH10F024650","chr10",24650811,24650941,0.65,10.7
"293","ENKUR","GH10F024650","chr10",24650811,24650941,0.65,10.69
"294","PDCD11","GH10F103448","chr10",103448364,103453322,0.81,5.61
"295","CALHM2","GH10F103448","chr10",103448364,103453322,0.81,4.68
"296","CFAP70","GH10F072457","chr10",72457001,72457600,0.92,5.53
"297","APBB1IP","GH10F026500","chr10",26500208,26500296,1.11,14.83
"298","TLL2","GH10F096514","chr10",96514424,96514593,0.25,0.76
"299","SGMS1","GH10F050410","chr10",50410014,50410800,0.73,5.15
"300","CNNM1","GH10F099368","chr10",99368284,99369622,0.56,11.1
"301","HPSE2","GH10F099368","chr10",99368284,99369622,0.56,7.45
"302","GOT1","GH10F099368","chr10",99368284,99369622,0.56,0.19
"303","PARD3","GH10F034727","chr10",34727201,34728000,1.06,7.3
"304","SLF2","GH10F100885","chr10",100885120,100888965,0.93,10.91
"305","MRPL43","GH10F100885","chr10",100885120,100888965,0.93,10.77
"306","CSTF2T","GH10F051832","chr10",51832617,51833524,0.94,4.72
"307","LCOR","GH10F096801","chr10",96801414,96801947,1.01,10.94
"308","EXOSC1","GH10F096801","chr10",96801414,96801947,1.01,10.66
"309","HTRA1","GH10F122363","chr10",122363046,122364587,1.13,9.98
"310","BTBD16","GH10F122363","chr10",122363046,122364587,1.13,8.06
"311","PLEKHA1","GH10F122363","chr10",122363046,122364587,1.13,6.67
"312","ARMS2","GH10F122363","chr10",122363046,122364587,1.13,6.55
"313","DYDC2","GH10F080391","chr10",80391718,80392935,1.51,24.5
"314","DYDC1","GH10F080391","chr10",80391718,80392935,1.51,11.55
"315","TIAL1","GH10F119511","chr10",119510029,119510178,0.25,11.33
"316","RGS10","GH10F119511","chr10",119510029,119510178,0.25,0.27
"317","DNA2","GH10F068628","chr10",68628402,68629199,0.25,19.94
"318","STOX1","GH10F068628","chr10",68628402,68629199,0.25,14.57
"319","KLF6","GH10F003858","chr10",3858807,3859037,0.77,18
"320","PYROXD2","GH10F098394","chr10",98394077,98395208,0.62,38.93
"321","LOXL4","GH10F098394","chr10",98394077,98395208,0.62,6.76
"322","VTI1A","GH10F113242","chr10",113241895,113242245,0.38,5.56
"323","OAT","GH10F124246","chr10",124246494,124246831,0.32,0.08
"324","SGMS1","GH10F050551","chr10",50551756,50553263,0.5,19.19
"325","ZNF438","GH10F030973","chr10",30973631,30975523,0.81,5.59
"326","KLF6","GH10F003836","chr10",3834801,3835000,0.25,11.81
"327","DUSP5","GH10F110404","chr10",110404237,110406617,0.77,11.88
"328","SMNDC1","GH10F110404","chr10",110404237,110406617,0.77,10.8
"329","PROSER2","GH10F011871","chr10",11871032,11871883,1.31,11.08
"330","ECD","GH10F072270","chr10",72270498,72279035,0.25,43.45
"331","ANAPC16","GH10F072270","chr10",72270498,72279035,0.25,23.97
"332","DNAJC9","GH10F072270","chr10",72270498,72279035,0.25,23.52
"333","ASCC1","GH10F072270","chr10",72270498,72279035,0.25,16.04
"334","DNAJB12","GH10F072270","chr10",72270498,72279035,0.25,14.56
"335","CHST3","GH10F072270","chr10",72270498,72279035,0.25,10.13
"336","NUDT13","GH10F072270","chr10",72270498,72279035,0.25,4.7
"337","DDIT4","GH10F072270","chr10",72270498,72279035,0.25,0.76
"338","PSAP","GH10F071880","chr10",71880401,71882072,1.25,17.64
"339","DNAJB12","GH10F071880","chr10",71880401,71882072,1.25,1.77
"340","VSIR","GH10F071880","chr10",71880401,71882072,1.25,1.39
"341","DIP2C","GH10F000450","chr10",450202,452071,0.9,6.41
"342","NODAL","GH10F070440","chr10",70440098,70443417,1.29,42.31
"343","EIF4EBP2","GH10F070440","chr10",70440098,70443417,1.29,9.81
"344","LRRC20","GH10F070440","chr10",70440098,70443417,1.29,4.91
"345","CUL2","GH10F034993","chr10",34993962,34995402,0.71,10.47
"346","PTPRE","GH10F127917","chr10",127917201,127917600,0.38,0.36
"347","PPIF","GH10F079354","chr10",79352685,79352834,0.59,0.4
"348","RBM20","GH10F110832","chr10",110832810,110847822,1.12,14.76
"349","PDCD4","GH10F110832","chr10",110832810,110847822,1.12,14.19
"350","SHOC2","GH10F110832","chr10",110832810,110847822,1.12,5.27
"351","SMC3","GH10F110832","chr10",110832810,110847822,1.12,1.26
"352","CASP7","GH10F113788","chr10",113788401,113789520,1.1,22.82
"353","PLEKHS1","GH10F113788","chr10",113788401,113789520,1.1,11.03
"354","ADRB1","GH10F113788","chr10",113788401,113789520,1.1,10.04
"355","NRAP","GH10F113788","chr10",113788401,113789520,1.1,9.8
"356","PAX2","GH10F100872","chr10",100872364,100872533,0.67,10.28
"357","SLF2","GH10F100872","chr10",100872364,100872533,0.67,10.13
"358","TLX1","GH10F100872","chr10",100872364,100872533,0.67,9.71
"359","DLG5","GH10F077774","chr10",77774090,77775885,0.76,51.85
"360","ARID5B","GH10F061823","chr10",61821843,61821992,0.25,0.17
"361","TLX1","GH10F101136","chr10",101136124,101136153,0.74,0.4
"362","UPF2","GH10F012022","chr10",12022242,12023173,0.25,13.31
"363","DHTKD1","GH10F012022","chr10",12022242,12023173,0.25,11.84
"364","SEC61A2","GH10F012022","chr10",12022242,12023173,0.25,11.8
"365","PPIF","GH10F079344","chr10",79344480,79345684,1.33,28.56
"366","ZMIZ1","GH10F079344","chr10",79344480,79345684,1.33,4.81
"367","TRDMT1","GH10F017196","chr10",17196317,17197061,0.25,18.39
"368","VIM","GH10F017196","chr10",17196317,17197061,0.25,10.91
"369","ACSL5","GH10F112349","chr10",112349363,112349431,0.27,12
"370","CSGALNACT2","GH10F043322","chr10",43322314,43323654,1.64,5.3
"371","CXCL12","GH10F044651","chr10",44651973,44652122,0.56,9.63
"372","PITRM1","GH10F003098","chr10",3098699,3100057,0.9,12.39
"373","PFKP","GH10F003098","chr10",3098699,3100057,0.9,9.94
"374","PPP2R2D","GH10F131961","chr10",131961483,131962966,0.5,18.08
"375","PLEKHA1","GH10F122347","chr10",122347286,122347435,0.25,0.29
"376","PFKFB3","GH10F006119","chr10",6119936,6121512,0.9,15.41
"377","IL15RA","GH10F006119","chr10",6119936,6121512,0.9,3.95
"378","RBM17","GH10F006119","chr10",6119936,6121512,0.9,2.09
"379","PPA1","GH10F070295","chr10",70295401,70297600,1.31,11.51
"380","EIF4EBP2","GH10F070295","chr10",70295401,70297600,1.31,10.76
"381","NPFFR1","GH10F070295","chr10",70295401,70297600,1.31,6.17
"382","LRRC20","GH10F070295","chr10",70295401,70297600,1.31,0.16
"383","PIP4K2A","GH10F022670","chr10",22670800,22687080,1.11,20.22
"384","COMMD3","GH10F022670","chr10",22670800,22687080,1.11,4.37
"385","LYZL1","GH10F028675","chr10",28675661,28682961,0.56,9.76
"386","BAMBI","GH10F028675","chr10",28675661,28682961,0.56,8.2
