"","chr","start","end","TargetGene","activity","hic_contact","ABC_Score","CellType"
"44312","chr19",1383099,1384133,"C19orf24",10.0545,30.7749,0.0321,"GM12878"
"44313","chr19",1258938,1259755,"C19orf24",17.4306,18.9865,0.0343,"GM12878"
"44314","chr19",1268953,1269958,"C19orf24",17.4695,34.8647,0.0631,"GM12878"
"44315","chr19",1270010,1270510,"C19orf24",3.9173,100,0.0406,"GM12878"
"44316","chr19",1248055,1250086,"C19orf24",14.6844,32.6385,0.0497,"GM12878"
"44317","chr19",1275220,1276128,"C19orf24",14.5297,100,0.1506,"GM12878"
"44318","chr19",1354585,1355085,"MUM1",2.5076,93.3829,0.0336,"GM12878"
"44319","chr19",1383099,1384133,"MUM1",10.0545,37.3877,0.054,"GM12878"
"44320","chr19",1344513,1345191,"MUM1",4.4082,49.4311,0.0313,"GM12878"
"44321","chr19",1258938,1259755,"MUM1",17.4306,8.0176,0.0201,"GM12878"
"44322","chr19",1268953,1269958,"MUM1",17.4695,14.0891,0.0353,"GM12878"
"44323","chr19",1363526,1364652,"MUM1",4.7846,100,0.0687,"GM12878"
"44324","chr19",1248055,1250086,"MUM1",14.6844,10.9103,0.023,"GM12878"
"44325","chr19",1275220,1276128,"MUM1",14.5297,27.2801,0.0569,"GM12878"
"44326","chr19",1362655,1363514,"MUM1",3.1372,100,0.045,"GM12878"
"44327","chr19",1383099,1384133,"NDUFS7",10.0545,100,0.1603,"GM12878"
"44328","chr19",1258938,1259755,"NDUFS7",17.4306,9.7778,0.0272,"GM12878"
"44329","chr19",1268953,1269958,"NDUFS7",17.4695,13.1076,0.0365,"GM12878"
"44330","chr19",1406437,1407818,"NDUFS7",8.1746,25.4335,0.0331,"GM12878"
"44331","chr19",1363526,1364652,"NDUFS7",4.7846,33.514,0.0256,"GM12878"
"44332","chr19",1248055,1250086,"NDUFS7",14.6844,9.077,0.0212,"GM12878"
"44333","chr19",1275220,1276128,"NDUFS7",14.5297,23.5829,0.0546,"GM12878"
"44334","chr19",1383099,1384133,"GAMT",10.0545,25.6933,0.045,"GM12878"
"44335","chr19",1258938,1259755,"GAMT",17.4306,6.8069,0.0206,"GM12878"
"44336","chr19",1268953,1269958,"GAMT",17.4695,11.456,0.0348,"GM12878"
"44337","chr19",1437850,1438613,"GAMT",7.3874,20.4174,0.0262,"GM12878"
"44338","chr19",1406437,1407818,"GAMT",8.1746,100,0.1422,"GM12878"
"44339","chr19",1248055,1250086,"GAMT",14.6844,13.6919,0.035,"GM12878"
"44340","chr19",1275220,1276128,"GAMT",14.5297,20.0276,0.0506,"GM12878"
"44341","chr19",1383099,1384133,"DAZAP1",10.0545,25.1712,0.0436,"GM12878"
"44342","chr19",1258938,1259755,"DAZAP1",17.4306,6.7468,0.0202,"GM12878"
"44343","chr19",1268953,1269958,"DAZAP1",17.4695,9.9308,0.0299,"GM12878"
"44344","chr19",1437850,1438613,"DAZAP1",7.3874,23.3846,0.0297,"GM12878"
"44345","chr19",1406437,1407818,"DAZAP1",8.1746,100,0.1407,"GM12878"
"44346","chr19",1275220,1276128,"DAZAP1",14.5297,17.7548,0.0444,"GM12878"
"44347","chr19",1437850,1438613,"RPS15",7.3874,100,0.1334,"GM12878"
"44348","chr19",1406437,1407818,"RPS15",8.1746,25.3177,0.0374,"GM12878"
"44349","chr19",1248055,1250086,"RPS15",14.6844,8.7864,0.0233,"GM12878"
"44350","chr19",1652755,1653572,"RPS15",18.6328,6.7235,0.0226,"GM12878"
"44351","chr19",1478979,1479655,"RPS15",9.007,18.8352,0.0306,"GM12878"
"44352","chr19",1275220,1276128,"RPS15",14.5297,15.1457,0.0397,"GM12878"
"44353","chr19",1437850,1438613,"C19orf25",7.3874,20.2076,0.0258,"GM12878"
"44354","chr19",1490178,1491254,"C19orf25",5.8203,35.7363,0.0359,"GM12878"
"44355","chr19",1652755,1653572,"C19orf25",18.6328,6.539,0.021,"GM12878"
"44356","chr19",1478979,1479655,"C19orf25",9.007,100,0.1556,"GM12878"
"44357","chr19",1275220,1276128,"C19orf25",14.5297,11.3146,0.0284,"GM12878"
"44358","chr19",1605234,1606226,"MBD3",11.3534,32.5172,0.0624,"GM12878"
"44359","chr19",1812026,1813365,"MBD3",9.6971,12.6852,0.0208,"GM12878"
"44360","chr19",1590626,1591126,"MBD3",1.6512,100,0.0279,"GM12878"
"44361","chr19",1648416,1649579,"MBD3",16.7446,19.2483,0.0544,"GM12878"
"44362","chr19",1592117,1593215,"MBD3",9.0412,100,0.1527,"GM12878"
"44363","chr19",1652755,1653572,"MBD3",18.6328,16.085,0.0506,"GM12878"
"44364","chr19",1605234,1606226,"UQCR11",11.3534,100,0.2319,"GM12878"
"44365","chr19",1648416,1649579,"UQCR11",16.7446,21.7409,0.0744,"GM12878"
"44366","chr19",1592117,1593215,"UQCR11",9.0412,22.2713,0.0411,"GM12878"
"44367","chr19",1652755,1653572,"UQCR11",18.6328,16.6814,0.0635,"GM12878"
"44368","chr19",1605234,1606226,"TCF3",11.3534,24.0978,0.0291,"GM12878"
"44369","chr19",1651187,1651687,"TCF3",4.4741,100,0.0476,"GM12878"
"44370","chr19",1648416,1649579,"TCF3",16.7446,100,0.1783,"GM12878"
"44371","chr19",1647584,1648084,"TCF3",2.676,100,0.0285,"GM12878"
"44372","chr19",1668263,1669491,"TCF3",4.7255,44.3392,0.0223,"GM12878"
"44373","chr19",1652755,1653572,"TCF3",18.6328,100,0.1984,"GM12878"
"44374","chr19",1660905,1661591,"TCF3",4.4043,56.5014,0.0265,"GM12878"
"44375","chr19",1904863,1906066,"REXO1",23.6147,5.7762,0.0207,"GM12878"
"44376","chr19",1812026,1813365,"REXO1",9.6971,15.8637,0.0233,"GM12878"
"44377","chr19",1863315,1864484,"REXO1",8.6324,23.7021,0.031,"GM12878"
"44378","chr19",1856602,1857102,"REXO1",3.8658,34.254,0.0201,"GM12878"
"44379","chr19",1855068,1855718,"REXO1",4.573,34.1795,0.0237,"GM12878"
"44380","chr19",1853265,1853765,"REXO1",2.0426,73.7136,0.0228,"GM12878"
"44381","chr19",1864678,1865178,"REXO1",6.4965,23.724,0.0233,"GM12878"
"44382","chr19",1855720,1856220,"REXO1",5.9247,34.21,0.0307,"GM12878"
"44383","chr19",1848203,1849084,"REXO1",10.8709,100,0.1646,"GM12878"
"44384","chr19",1904863,1906066,"KLF16",23.6147,12.4612,0.0301,"GM12878"
"44385","chr19",2086500,2088078,"KLF16",34.8851,8.8153,0.0315,"GM12878"
"44386","chr19",2090018,2090806,"KLF16",19.9808,9.8533,0.0202,"GM12878"
"44387","chr19",1857175,1857675,"KLF16",3.1778,100,0.0325,"GM12878"
"44388","chr19",1863315,1864484,"KLF16",8.6324,100,0.0884,"GM12878"
"44389","chr19",1856602,1857102,"KLF16",3.8658,100,0.0396,"GM12878"
"44390","chr19",1855068,1855718,"KLF16",4.573,100,0.0468,"GM12878"
"44391","chr19",1864678,1865178,"KLF16",6.4965,100,0.0665,"GM12878"
"44392","chr19",1855720,1856220,"KLF16",5.9247,100,0.0607,"GM12878"
"44393","chr19",1848203,1849084,"KLF16",10.8709,28.138,0.0313,"GM12878"
"44394","chr19",1904863,1906066,"ABHD17A",23.6147,24.7495,0.0753,"GM12878"
"44395","chr19",1885269,1885842,"ABHD17A",2.1163,100,0.0273,"GM12878"
"44396","chr19",1875966,1876466,"ABHD17A",4.9244,49.5989,0.0315,"GM12878"
"44397","chr19",2086500,2088078,"ABHD17A",34.8851,7.4681,0.0336,"GM12878"
"44398","chr19",1897469,1898255,"ABHD17A",7.6409,53.0961,0.0523,"GM12878"
"44399","chr19",1863315,1864484,"ABHD17A",8.6324,21.0971,0.0235,"GM12878"
"44400","chr19",1904289,1904789,"ABHD17A",10.0076,41.492,0.0535,"GM12878"
"44401","chr19",2088844,2089932,"ABHD17A",20.8934,7.4694,0.0201,"GM12878"
"44402","chr19",1904863,1906066,"ADAT3",23.6147,100,0.2537,"GM12878"
"44403","chr19",2086500,2088078,"ADAT3",34.8851,8.7391,0.0327,"GM12878"
"44404","chr19",1897469,1898255,"ADAT3",7.6409,35.1987,0.0289,"GM12878"
"44405","chr19",1904289,1904789,"ADAT3",10.0076,70.8257,0.0761,"GM12878"
"44406","chr19",1903186,1904145,"ADAT3",2.9851,71.019,0.0228,"GM12878"
"44407","chr19",1904863,1906066,"SCAMP4",23.6147,100,0.2537,"GM12878"
"44408","chr19",2086500,2088078,"SCAMP4",34.8851,8.7391,0.0327,"GM12878"
"44409","chr19",1897469,1898255,"SCAMP4",7.6409,35.1987,0.0289,"GM12878"
"44410","chr19",1904289,1904789,"SCAMP4",10.0076,70.8257,0.0761,"GM12878"
"44411","chr19",1903186,1904145,"SCAMP4",2.9851,71.019,0.0228,"GM12878"
"44412","chr19",1904863,1906066,"CSNK1G2",23.6147,20.6639,0.0533,"GM12878"
"44413","chr19",1940259,1941411,"CSNK1G2",8.4843,100,0.0927,"GM12878"
"44414","chr19",2086500,2088078,"CSNK1G2",34.8851,13.7522,0.0524,"GM12878"
"44415","chr19",2090018,2090806,"CSNK1G2",19.9808,9.4987,0.0207,"GM12878"
"44416","chr19",1904289,1904789,"CSNK1G2",10.0076,20.4814,0.0224,"GM12878"
"44417","chr19",2088844,2089932,"CSNK1G2",20.8934,13.7557,0.0314,"GM12878"
"44418","chr19",1941908,1943083,"CSNK1G2",10.2235,100,0.1118,"GM12878"
"44419","chr19",2061407,2061907,"BTBD2",9.7505,24.2315,0.024,"GM12878"
"44420","chr19",1904863,1906066,"BTBD2",23.6147,14.4075,0.0346,"GM12878"
"44421","chr19",2086500,2088078,"BTBD2",34.8851,20.1505,0.0715,"GM12878"
"44422","chr19",2090018,2090806,"BTBD2",19.9808,23.4589,0.0477,"GM12878"
"44423","chr19",2051887,2052676,"BTBD2",11.8029,23.4676,0.0282,"GM12878"
"44424","chr19",2015453,2016372,"BTBD2",2.0919,100,0.0213,"GM12878"
"44425","chr19",2060705,2061205,"BTBD2",8.5285,24.2252,0.021,"GM12878"
"44426","chr19",2094237,2094737,"BTBD2",9.1633,23.4809,0.0219,"GM12878"
"44427","chr19",2041885,2042821,"BTBD2",9.7148,31.1041,0.0307,"GM12878"
"44428","chr19",2088844,2089932,"BTBD2",20.8934,20.1607,0.0428,"GM12878"
"44429","chr19",2096020,2097161,"BTBD2",12.5474,22.6337,0.0289,"GM12878"
"44430","chr19",2085221,2085721,"BTBD2",12.6342,20.1415,0.0259,"GM12878"
"44431","chr19",1941908,1943083,"BTBD2",10.2235,19.4738,0.0203,"GM12878"
"44432","chr19",2061407,2061907,"MKNK2",9.7505,45.4219,0.0387,"GM12878"
"44433","chr19",2086500,2088078,"MKNK2",34.8851,22.3613,0.0681,"GM12878"
"44434","chr19",2090018,2090806,"MKNK2",19.9808,23.6202,0.0412,"GM12878"
"44435","chr19",2051887,2052676,"MKNK2",11.8029,100,0.103,"GM12878"
"44436","chr19",2054766,2055266,"MKNK2",3.8174,100,0.0333,"GM12878"
"44437","chr19",2049706,2050398,"MKNK2",7.1253,100,0.0622,"GM12878"
"44438","chr19",2060705,2061205,"MKNK2",8.5285,45.3818,0.0338,"GM12878"
"44439","chr19",2050994,2051658,"MKNK2",6.232,100,0.0544,"GM12878"
"44440","chr19",2041885,2042821,"MKNK2",9.7148,34.3395,0.0291,"GM12878"
"44441","chr19",2088844,2089932,"MKNK2",20.8934,22.3823,0.0408,"GM12878"
"44442","chr19",2055327,2055827,"MKNK2",5.4874,100,0.0479,"GM12878"
"44443","chr19",2085221,2085721,"MKNK2",12.6342,22.3423,0.0246,"GM12878"
"44444","chr19",2056304,2056804,"MKNK2",3.5862,100,0.0313,"GM12878"
"44445","chr19",2086500,2088078,"MOB3A",34.8851,48.0973,0.1072,"GM12878"
"44446","chr19",2090018,2090806,"MOB3A",19.9808,100,0.1277,"GM12878"
"44447","chr19",2092871,2093371,"MOB3A",6.4012,100,0.0409,"GM12878"
"44448","chr19",2094237,2094737,"MOB3A",9.1633,100,0.0586,"GM12878"
"44449","chr19",2088844,2089932,"MOB3A",20.8934,47.9491,0.064,"GM12878"
"44450","chr19",2096020,2097161,"MOB3A",12.5474,100,0.0802,"GM12878"
"44451","chr19",2085221,2085721,"MOB3A",12.6342,48.209,0.0389,"GM12878"
"44452","chr19",2086500,2088078,"IZUMO4",34.8851,48.1355,0.1073,"GM12878"
"44453","chr19",2090018,2090806,"IZUMO4",19.9808,100,0.1277,"GM12878"
"44454","chr19",2092871,2093371,"IZUMO4",6.4012,100,0.0409,"GM12878"
"44455","chr19",2094237,2094737,"IZUMO4",9.1633,100,0.0585,"GM12878"
