"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"31","DOCK5","GH08F025205","chr8",25205401,25206000,1.08,12.56
"32","CDCA2","GH08F025205","chr8",25205401,25206000,1.08,9.93
"33","KCTD9","GH08F025205","chr8",25205401,25206000,1.08,9.93
"34","CRH","GH08F066131","chr8",66131957,66134175,0.97,11.18
"35","DDHD2","GH08F038277","chr8",38277813,38280714,0.71,13.83
"36","LETM2","GH08F038277","chr8",38277813,38280714,0.71,10.4
"37","FGFR1","GH08F038277","chr8",38277813,38280714,0.71,9.64
"38","MED30","GH08F117905","chr8",117905401,117906201,0.52,9.87
"39","ADAM32","GH08F039923","chr8",39923801,39924400,0.38,5.52
"40","IDO2","GH08F039923","chr8",39923801,39924400,0.38,0.36
"41","EIF3H","GH08F116768","chr8",116768801,116769000,0.25,0.76
"42","TOP1MT","GH08F143333","chr8",143333637,143335831,0.25,20.52
"43","RHPN1","GH08F143333","chr8",143333637,143335831,0.25,16.85
"44","LY6H","GH08F143333","chr8",143333637,143335831,0.25,10.26
"45","CLDN23","GH08F009197","chr8",9197831,9197980,0.65,9.59
"46","ATP6V1B2","GH08F020085","chr8",20085855,20087844,1.39,12.96
"47","CSGALNACT1","GH08F020085","chr8",20085855,20087844,1.39,8.5
"48","TTI2","GH08F033515","chr8",33515751,33516410,0.46,0.76
"49","SLA","GH08F133095","chr8",133095757,133095906,0.65,0.4
"50","KLHL38","GH08F123651","chr8",123651801,123652000,0.62,0.76
"51","GRHL2","GH08F101449","chr8",101449151,101456469,1.11,16.75
"52","UBR5","GH08F101449","chr8",101449151,101456469,1.11,5.09
"53","SGK3","GH08F066721","chr8",66721966,66722055,0.38,0.4
"54","ST3GAL1","GH08F133687","chr8",133687478,133687627,0.56,11.03
"55","FAM92A","GH08F093686","chr8",93686083,93686293,0.4,0.36
"56","AZIN1","GH08F102918","chr8",102918800,102921315,1.31,32.13
"57","TPD52","GH08F080206","chr8",80206463,80208846,0.82,34.6
"58","POLB","GH08F042268","chr8",42268597,42269327,0.25,17.58
"59","AP3M2","GH08F042268","chr8",42268597,42269327,0.25,4.79
"60","PLAT","GH08F042268","chr8",42268597,42269327,0.25,0.19
"61","KHDRBS3","GH08F134858","chr8",134858015,134859883,0.52,8.44
"62","CDH17","GH08F094352","chr8",94352608,94353888,0.52,10.15
"63","UTP23","GH08F116687","chr8",116687601,116688796,1.32,0.17
"64","E2F5","GH08F085138","chr8",85138401,85138600,0.38,11.98
"65","CA13","GH08F085138","chr8",85138401,85138600,0.38,11.29
"66","LRRCC1","GH08F085138","chr8",85138401,85138600,0.38,10.91
"67","ST3GAL1","GH08F133642","chr8",133642738,133642787,0.38,11.58
"68","FAM110B","GH08F057949","chr8",57949589,57949601,0.28,9.53
"69","RNF19A","GH08F100413","chr8",100413319,100418599,1.35,19.76
"70","SPAG1","GH08F100413","chr8",100413319,100418599,1.35,2.56
"71","RDH10","GH08F073315","chr8",73315566,73315735,0.25,11.69
"72","STK3","GH08F099018","chr8",99018953,99020184,0.56,10.69
"73","OSR2","GH08F099018","chr8",99018953,99020184,0.56,10.68
"74","POP1","GH08F099018","chr8",99018953,99020184,0.56,10.02
"75","VPS13B","GH08F099018","chr8",99018953,99020184,0.56,5.06
"76","GNRH1","GH08F025329","chr8",25328305,25328454,0.25,11.52
"77","CDCA2","GH08F025329","chr8",25328305,25328454,0.25,10.16
"78","KCTD9","GH08F025329","chr8",25328305,25328454,0.25,10.16
"79","DUSP4","GH08F029973","chr8",29973401,29973600,0.52,9.98
"80","ADGRB1","GH08F142272","chr8",142272287,142272457,0.72,1.69
"81","TSNARE1","GH08F142272","chr8",142272287,142272457,0.72,1.65
"82","AZIN1","GH08F102829","chr8",102829836,102831406,1.12,17.53
"83","SFRP1","GH08F041322","chr8",41322467,41324994,1.18,0.36
"84","LOXL2","GH08F023391","chr8",23391388,23391537,0.46,11.4
"85","R3HCC1","GH08F023391","chr8",23391388,23391537,0.46,11.07
"86","CHMP7","GH08F023391","chr8",23391388,23391537,0.46,11.06
"87","ERICH1","GH08F000889","chr8",889262,890270,0.38,11.03
"88","NKX6-3","GH08F041648","chr8",41646422,41646591,0.46,0.76
"89","MTUS1","GH08F017626","chr8",17626439,17627721,1.01,5.19
"90","PDGFRL","GH08F017626","chr8",17626439,17627721,1.01,4.58
"91","PSD3","GH08F019146","chr8",19146027,19147530,0.25,11.14
"92","MTMR7","GH08F017412","chr8",17412747,17414099,1.13,7.25
"93","SLC7A2","GH08F017412","chr8",17412747,17414099,1.13,4.89
"94","TRPA1","GH08F071975","chr8",71975346,71975455,0.25,0.13
"95","SLC45A4","GH08F141277","chr8",141277899,141280950,0.85,12.6
"96","KLHL38","GH08F123652","chr8",123652201,123655931,0.87,0.76
"97","CHD7","GH08F060815","chr8",60815410,60817751,0.77,14.41
"98","PPP1R3B","GH08F009187","chr8",9187458,9188757,0.84,11.74
"99","ERI1","GH08F009187","chr8",9187458,9188757,0.84,7.97
"100","ANGPT1","GH08F107505","chr8",107505165,107506090,1.17,0.4
"101","FBXO32","GH08F123563","chr8",123563549,123564663,0.69,11.23
"102","KLHL38","GH08F123563","chr8",123563549,123564663,0.69,10.65
"103","WDYHV1","GH08F123563","chr8",123563549,123564663,0.69,10.3
"104","ATAD2","GH08F123563","chr8",123563549,123564663,0.69,10.3
"105","INTS9","GH08F028952","chr8",28952001,28953800,0.25,11.2
"106","HMBOX1","GH08F028952","chr8",28952001,28953800,0.25,11.2
"107","KIF13B","GH08F028952","chr8",28952001,28953800,0.25,10.08
"108","ZNF704","GH08F080988","chr8",80988654,80989944,0.38,0.13
"109","ERI1","GH08F009005","chr8",9005671,9007927,1.03,15.4
"110","MFHAS1","GH08F009005","chr8",9005671,9007927,1.03,10.6
"111","EMC2","GH08F108033","chr8",108033325,108034680,0.25,6.5
"112","RSPO2","GH08F108033","chr8",108033325,108034680,0.25,0.23
"113","XKR9","GH08F070641","chr8",70641366,70642664,0.38,18.95
"114","LACTB2","GH08F070641","chr8",70641366,70642664,0.38,11.37
"115","TRAM1","GH08F070641","chr8",70641366,70642664,0.38,11.37
"116","GLI4","GH08F143174","chr8",143174001,143175653,1.06,5.84
"117","LY6H","GH08F143174","chr8",143174001,143175653,1.06,0.36
"118","GPIHBP1","GH08F143174","chr8",143174001,143175653,1.06,0.25
"119","SCARA3","GH08F027635","chr8",27635763,27638474,1.23,15.6
"120","CLU","GH08F027635","chr8",27635763,27638474,1.23,5.11
"121","STMN4","GH08F027635","chr8",27635763,27638474,1.23,3.18
"122","CHRNA2","GH08F027635","chr8",27635763,27638474,1.23,1.68
"123","SLCO5A1","GH08F069763","chr8",69763923,69764895,0.77,11.38
"124","ERICH5","GH08F098100","chr8",98100253,98100260,0.62,11.44
"125","MATN2","GH08F098100","chr8",98100253,98100260,0.62,10.14
"126","RIDA","GH08F098100","chr8",98100253,98100260,0.62,0.34
"127","TRIB1","GH08F125340","chr8",125340802,125344799,1.34,29.91
"128","NSMCE2","GH08F125340","chr8",125340802,125344799,1.34,18.23
"129","WASHC5","GH08F125340","chr8",125340802,125344799,1.34,12.32
"130","TRIB1","GH08F125480","chr8",125480800,125481201,0.46,11.09
"131","PHYHIP","GH08F022202","chr8",22202827,22206671,0.25,11.6
"132","POLR3D","GH08F022202","chr8",22202827,22206671,0.25,11.55
"133","BMP1","GH08F022202","chr8",22202827,22206671,0.25,11.5
"134","SFTPC","GH08F022202","chr8",22202827,22206671,0.25,11.49
"135","LGI3","GH08F022202","chr8",22202827,22206671,0.25,10.74
"136","NPM2","GH08F022202","chr8",22202827,22206671,0.25,10.08
"137","CLN8","GH08F001778","chr8",1778555,1781230,1.25,13.23
"138","R3HCC1","GH08F023294","chr8",23294348,23294356,0.25,12.22
"139","CHMP7","GH08F023294","chr8",23294348,23294356,0.25,12.13
"140","KCNS2","GH08F098816","chr8",98816271,98818637,1.04,10.48
"141","AP3M2","GH08F041983","chr8",41983492,41984540,1.09,12.21
"142","KAT6A","GH08F041983","chr8",41983492,41984540,1.09,11.47
"143","MTMR7","GH08F017335","chr8",17334551,17339595,1.3,5.87
"144","SLC7A2","GH08F017335","chr8",17334551,17339595,1.3,3.06
"145","CNOT7","GH08F017335","chr8",17334551,17339595,1.3,0.14
"146","RIPK2","GH08F089784","chr8",89784856,89785022,1.17,13.11
"147","OSGIN2","GH08F089784","chr8",89784856,89785022,1.17,3.71
"148","MTMR7","GH08F017464","chr8",17464604,17465640,0.25,0.22
"149","PAG1","GH08F081012","chr8",81012201,81012400,0.67,10.38
"150","ZNF704","GH08F081012","chr8",81012201,81012400,0.67,0.11
"151","RNF19A","GH08F100373","chr8",100373088,100373296,0.44,11.78
"152","MTBP","GH08F120396","chr8",120396900,120398672,0.82,23.28
"153","EBF2","GH08F026040","chr8",26040177,26041865,1.2,0.76
"154","ST3GAL1","GH08F133579","chr8",133579118,133584633,1.3,13.88
"155","KCNK9","GH08F139969","chr8",139969308,139973344,0.76,10.18
"156","RUNX1T1","GH08F092116","chr8",92116993,92117142,0.38,0.36
"157","ZHX2","GH08F122801","chr8",122801401,122802001,0.59,11.32
"158","FAM167A","GH08F011571","chr8",11571630,11573537,0.56,11.75
"159","DEFB134","GH08F011571","chr8",11571630,11573537,0.56,10.35
"160","ASAP1","GH08F130406","chr8",130406834,130408572,1.11,22.78
"161","ZHX2","GH08F122909","chr8",122909521,122911444,0.9,11.44
"162","AGO2","GH08F140668","chr8",140668362,140668531,0.25,11.95
"163","TRPA1","GH08F071929","chr8",71929434,71930443,0.46,0.09
"164","PSKH2","GH08F086034","chr8",86034209,86034329,0.61,11.52
"165","CA2","GH08F086034","chr8",86034209,86034329,0.61,10.42
"166","CYP7B1","GH08F064797","chr8",64797940,64799197,0.46,0.76
"167","ZNF703","GH08F037573","chr8",37573002,37575599,1.32,9.89
"168","ERLIN2","GH08F037573","chr8",37573002,37575599,1.32,9.76
"169","RAB11FIP1","GH08F037573","chr8",37573002,37575599,1.32,1.95
"170","KBTBD11","GH08F001951","chr8",1951705,1954400,1.11,13.76
"171","C8orf34","GH08F068260","chr8",68260601,68261698,0.25,17.5
"172","DERL1","GH08F123024","chr8",123024959,123026628,0.5,11.32
"173","TBC1D31","GH08F123024","chr8",123024959,123026628,0.5,0.34
"174","RRM2B","GH08F102217","chr8",102217033,102217940,0.25,0.31
"175","MTBP","GH08F120315","chr8",120315742,120315951,0.62,0.11
"176","ZHX2","GH08F122945","chr8",122945434,122945534,0.67,10.99
"177","NRG1","GH08F032330","chr8",32330333,32336500,1.07,6.65
"178","ASAP1","GH08F130301","chr8",130301802,130303799,0.87,10.2
"179","RP1L1","GH08F010734","chr8",10734531,10734720,0.38,12.02
"180","SOX7","GH08F010734","chr8",10734531,10734720,0.38,4.98
"181","ASAP1","GH08F130453","chr8",130453574,130454060,1.07,0.36
"182","EMC2","GH08F108267","chr8",108267764,108268687,0.25,6.61
"183","TRPS1","GH08F115779","chr8",115779250,115779800,0.62,0.27
"184","EXT1","GH08F117950","chr8",117950000,117950830,0.71,10.62
"185","RUNX1T1","GH08F092071","chr8",92070735,92072282,1.16,0.27
"186","PRSS55","GH08F010528","chr8",10528558,10528704,0.41,15.37
"187","PRSS51","GH08F010528","chr8",10528558,10528704,0.41,0.34
"188","ZFAT","GH08F134580","chr8",134580708,134582507,0.25,5.87
"189","DUSP4","GH08F029745","chr8",29745601,29746000,0.46,6.67
"190","RPL7","GH08F073285","chr8",73285195,73286547,0.9,10.68
"191","C8orf89","GH08F073285","chr8",73285195,73286547,0.9,0.76
"192","RDH10","GH08F073285","chr8",73285195,73286547,0.9,0.4
"193","ATP6V1H","GH08F053765","chr8",53765666,53767412,0.52,13.94
"194","NIPAL2","GH08F098322","chr8",98322534,98323493,1.13,11.5
"195","ANGPT2","GH08F006544","chr8",6544031,6551410,1.4,0.34
"196","HHLA1","GH08F132549","chr8",132549794,132550117,0.9,6.08
"197","KCNQ3","GH08F132549","chr8",132549794,132550117,0.9,2.39
"198","GLI4","GH08F143269","chr8",143269359,143270149,0.67,8.62
"199","ST18","GH08F052145","chr8",52145917,52147332,1.16,4.92
"200","IMPA1","GH08F081195","chr8",81195908,81196240,0.25,4.15
"201","KCTD9","GH08F025453","chr8",25453902,25460574,0.25,10.81
"202","GNRH1","GH08F025453","chr8",25453902,25460574,0.25,10.15
"203","NEFM","GH08F025453","chr8",25453902,25460574,0.25,4.38
"204","DDHD2","GH08F038323","chr8",38323834,38326371,0.52,13.03
"205","LETM2","GH08F038323","chr8",38323834,38326371,0.52,10.97
"206","FGFR1","GH08F038323","chr8",38323834,38326371,0.52,9.98
"207","CDH17","GH08F094109","chr8",94109373,94109462,0.25,10.38
"208","FDFT1","GH08F011819","chr8",11819603,11822130,0.96,22.56
"209","CTSB","GH08F011819","chr8",11819603,11822130,0.96,16.71
"210","TRPS1","GH08F115987","chr8",115987079,115988466,0.25,0.09
"211","POLB","GH08F042390","chr8",42390799,42393672,0.25,19.75
"212","DKK4","GH08F042390","chr8",42390799,42393672,0.25,0.76
"213","LRRC24","GH08F144527","chr8",144527797,144527846,0.25,0.76
"214","C8orf82","GH08F144527","chr8",144527797,144527846,0.25,0.76
"215","VPS13B","GH08F098926","chr8",98926765,98927913,0.25,4.7
"216","OSR2","GH08F098926","chr8",98926765,98927913,0.25,0.36
"217","PPP3CC","GH08F022463","chr8",22463228,22463377,1.05,16.72
"218","SORBS3","GH08F022463","chr8",22463228,22463377,1.05,11.15
"219","DUSP4","GH08F029769","chr8",29769804,29775999,1.48,1.47
"220","ZDHHC2","GH08F017140","chr8",17140989,17142471,1.25,10.09
"221","SNAI2","GH08F048636","chr8",48636998,48637909,1.24,2.23
"222","EFCAB1","GH08F048379","chr8",48379282,48382525,1.16,4.49
"223","BAALC","GH08F103210","chr8",103210553,103210702,0.25,11.16
"224","ST3GAL1","GH08F133896","chr8",133896202,133900200,1.79,17.67
"225","MAK16","GH08F032685","chr8",32685243,32686997,0.38,10.77
"226","NEFM","GH08F025052","chr8",25052086,25052235,0.38,9.87
"227","LYPD2","GH08F142759","chr8",142759043,142759192,0.77,0.4
"228","CA2","GH08F084797","chr8",84797683,84797879,0.27,4.85
"229","RP1","GH08F054562","chr8",54562878,54563497,0.52,0.4
"230","NAT2","GH08F018562","chr8",18562428,18563840,0.46,0.08
"231","TRAPPC9","GH08F140446","chr8",140446581,140447227,0.59,11.49
"232","CHRAC1","GH08F140446","chr8",140446581,140447227,0.59,10.94
"233","TMEM71","GH08F132587","chr8",132587590,132587825,0.93,1.94
"234","SLC45A4","GH08F141325","chr8",141325802,141330599,0.63,9.72
"235","RPL8","GH08F144804","chr8",144804396,144805440,1.13,24.06
"236","ZNF517","GH08F144804","chr8",144804396,144805440,1.13,0.4
"237","RBPMS","GH08F030383","chr8",30382365,30382594,0.25,0.76
"238","PSD3","GH08F019034","chr8",19034015,19035276,0.5,5.52
"239","IL7","GH08F078849","chr8",78849899,78850233,0.73,17.07
"240","ANGPT2","GH08F006588","chr8",6588782,6589787,0.59,11.15
"241","MFHAS1","GH08F008809","chr8",8809201,8812400,0.63,25.3
"242","MTDH","GH08F097595","chr8",97595774,97596400,1.31,17.09
"243","ST3GAL1","GH08F133388","chr8",133388648,133391600,1.34,6.97
"244","FGFR1","GH08F038547","chr8",38547025,38547330,0.69,12.39
"245","PTK2","GH08F140817","chr8",140817059,140818643,0.69,10.92
"246","DENND3","GH08F140817","chr8",140817059,140818643,0.69,10.14
"247","AGO2","GH08F140698","chr8",140698990,140700513,0.71,6.22
"248","LY6H","GH08F143135","chr8",143135602,143136999,1.18,12.72
"249","SLURP1","GH08F143135","chr8",143135602,143136999,1.18,10.13
"250","LY6L","GH08F143135","chr8",143135602,143136999,1.18,0.2
"251","CPQ","GH08F096961","chr8",96961801,96963911,1.14,6.33
"252","CA2","GH08F085372","chr8",85371752,85371901,0.38,10.49
"253","LRRCC1","GH08F085372","chr8",85371752,85371901,0.38,5.16
"254","CA3","GH08F085372","chr8",85371752,85371901,0.38,0.76
"255","KIF13B","GH08F029190","chr8",29190104,29190253,0.59,10.72
"256","WASHC5","GH08F125212","chr8",125212666,125214967,0.63,0.11
"257","LY6K","GH08F142674","chr8",142674264,142685237,1.26,35.71
"258","PSCA","GH08F142674","chr8",142674264,142685237,1.26,23.6
"259","THEM6","GH08F142674","chr8",142674264,142685237,1.26,14.48
"260","JRK","GH08F142674","chr8",142674264,142685237,1.26,14.48
"261","ZNF623","GH08F142674","chr8",142674264,142685237,1.26,13.22
"262","ZNF696","GH08F142674","chr8",142674264,142685237,1.26,12.81
"263","SLURP1","GH08F142674","chr8",142674264,142685237,1.26,10.89
"264","PIWIL2","GH08F022221","chr8",22221601,22222400,0.96,11.08
"265","SFTPC","GH08F022221","chr8",22221601,22222400,0.96,11.07
"266","BMP1","GH08F022221","chr8",22221601,22222400,0.96,10.95
"267","NPM2","GH08F022221","chr8",22221601,22222400,0.96,10.52
"268","SORBS3","GH08F022221","chr8",22221601,22222400,0.96,9.47
"269","PHYHIP","GH08F022221","chr8",22221601,22222400,0.96,0.36
"270","SCARA3","GH08F027645","chr8",27645413,27646916,0.25,15.59
"271","LETM2","GH08F038275","chr8",38274201,38274400,0.25,9.93
"272","TRPA1","GH08F071996","chr8",71996103,71996426,0.25,0.14
"273","PSD3","GH08F018770","chr8",18770396,18771281,0.25,11.07
"274","FGFR1","GH08F038633","chr8",38633988,38634227,0.27,12.17
"275","ADAM32","GH08F038633","chr8",38633988,38634227,0.27,4.68
"276","RAD54B","GH08F094528","chr8",94528773,94528942,0.25,0.22
"277","TP53INP1","GH08F094963","chr8",94963115,94965600,1.19,8.53
"278","NDUFAF6","GH08F094963","chr8",94963115,94965600,1.19,5.85
"279","C8orf37","GH08F094963","chr8",94963115,94965600,1.19,4.37
"280","PLEKHF2","GH08F094963","chr8",94963115,94965600,1.19,1.83
"281","MSRA","GH08F010279","chr8",10279771,10279920,0.56,10.27
"282","COLEC10","GH08F118896","chr8",118896571,118899320,1.01,7.92
"283","SAMD12","GH08F118896","chr8",118896571,118899320,1.01,6.73
"284","TNFRSF11B","GH08F118896","chr8",118896571,118899320,1.01,5.77
"285","CPQ","GH08F096649","chr8",96649601,96650200,0.59,8.92
"286","CLDN23","GH08F008645","chr8",8645181,8645921,0.38,11.06
"287","MAL2","GH08F119226","chr8",119226461,119227106,0.69,29.47
"288","CPQ","GH08F096577","chr8",96577993,96580936,1.19,0.19
"289","SDC2","GH08F096577","chr8",96577993,96580936,1.19,0.16
"290","GGH","GH08F062623","chr8",62623899,62624301,0.3,5.53
"291","ANXA13","GH08F123742","chr8",123742911,123745907,1.32,10.59
"292","FAM91A1","GH08F123742","chr8",123742911,123745907,1.32,0.31
"293","SNTG1","GH08F049841","chr8",49841354,49843740,0.59,16.16
"294","CLN8","GH08F002182","chr8",2182402,2183599,1.41,8.66
"295","MYOM2","GH08F002182","chr8",2182402,2183599,1.41,6.78
"296","EXT1","GH08F118069","chr8",118069201,118069400,0.62,11.49
"297","SFRP1","GH08F041157","chr8",41157854,41159371,1.41,12.65
"298","CHMP4C","GH08F081746","chr8",81745481,81746434,0.52,47.49
"299","SNX16","GH08F081746","chr8",81745481,81746434,0.52,6.11
"300","ZFAND1","GH08F081746","chr8",81745481,81746434,0.52,0.36
"301","ZDHHC2","GH08F017162","chr8",17162401,17163815,1.17,18.4
"302","GGH","GH08F062712","chr8",62712048,62713170,0.52,6.76
"303","WDR97","GH08F144094","chr8",144094354,144098940,0.65,22.37
"304","TOP1MT","GH08F144094","chr8",144094354,144098940,0.65,10.06
"305","CPSF1","GH08F144094","chr8",144094354,144098940,0.65,5.12
"306","CYC1","GH08F144094","chr8",144094354,144098940,0.65,0.76
"307","MAF1","GH08F144094","chr8",144094354,144098940,0.65,0.4
"308","STMN4","GH08F027299","chr8",27299396,27300582,0.92,11.13
"309","TRIM35","GH08F027299","chr8",27299396,27300582,0.92,9.92
"310","MRPL13","GH08F120452","chr8",120452841,120452990,0.25,0.4
"311","RUNX1T1","GH08F092018","chr8",92018140,92021117,1.27,0.16
"312","KCNK9","GH08F140092","chr8",140092074,140092218,0.51,10.8
"313","POMK","GH08F043162","chr8",43162593,43164000,0.99,11.23
"314","FNTA","GH08F043162","chr8",43162593,43164000,0.99,6.22
"315","EMC2","GH08F108467","chr8",108467402,108469599,1.19,17.56
"316","RSPO2","GH08F108467","chr8",108467402,108469599,1.19,8.19
"317","LYN","GH08F055842","chr8",55842465,55846661,1.35,30.26
"318","TMEM68","GH08F055842","chr8",55842465,55846661,1.35,16.1
"319","TGS1","GH08F055842","chr8",55842465,55846661,1.35,5.56
"320","SPAG1","GH08F100519","chr8",100519353,100519502,0.25,10.95
"321","RGS22","GH08F100519","chr8",100519353,100519502,0.25,9.81
"322","CTSB","GH08F011872","chr8",11872186,11872708,1.21,14.75
"323","MTDH","GH08F097627","chr8",97627401,97628782,1.06,5.18
"324","SLC45A4","GH08F141307","chr8",141307521,141307712,0.46,0.76
"325","CRISPLD1","GH08F074948","chr8",74948079,74948680,0.25,8.62
"326","MTERF3","GH08F096281","chr8",96281195,96281994,0.46,6.74
"327","PTDSS1","GH08F096281","chr8",96281195,96281994,0.46,4.67
"328","RAB2A","GH08F060558","chr8",60558498,60559383,1.03,27.08
"329","PRKDC","GH08F047958","chr8",47958044,47958472,0.52,0.76
"330","IDO1","GH08F039980","chr8",39980522,39980671,0.38,10.57
"331","MRPS28","GH08F079766","chr8",79766464,79770389,1.37,15.91
"332","IL7","GH08F079766","chr8",79766464,79770389,1.37,14.02
"333","HEY1","GH08F079766","chr8",79766464,79770389,1.37,3.56
"334","DCSTAMP","GH08F104347","chr8",104347533,104347682,0.25,0.4
"335","KHDRBS3","GH08F136048","chr8",136048093,136050267,0.25,7
"336","PTDSS1","GH08F096309","chr8",96309959,96310142,0.25,11.92
"337","MTERF3","GH08F096309","chr8",96309959,96310142,0.25,11.92
"338","TMEM70","GH08F073892","chr8",73892828,73893400,1.21,10.47
"339","ELOC","GH08F073892","chr8",73892828,73893400,1.21,10.47
"340","STAU2","GH08F073892","chr8",73892828,73893400,1.21,10.41
"341","GDAP1","GH08F073892","chr8",73892828,73893400,1.21,9.42
"342","UBE2W","GH08F073892","chr8",73892828,73893400,1.21,5.73
"343","OXR1","GH08F106617","chr8",106617353,106618788,0.69,16.54
"344","IDO1","GH08F039963","chr8",39963343,39964370,1.29,10.82
"345","EXT1","GH08F117988","chr8",117988485,117990999,0.98,11.27
"346","MTSS1","GH08F124672","chr8",124672601,124674610,0.9,11.4
"347","BIN3","GH08F022718","chr8",22718402,22719963,0.96,11.58
"348","PEBP4","GH08F022718","chr8",22718402,22719963,0.96,5.68
"349","DDHD2","GH08F037543","chr8",37543099,37548782,0.87,9.9
"350","INTS8","GH08F095168","chr8",95168601,95170418,1.05,13.62
"351","PLEKHF2","GH08F095168","chr8",95168601,95170418,1.05,4.08
"352","XPO7","GH08F021962","chr8",21962601,21963000,0.38,12.6
"353","GFRA2","GH08F021962","chr8",21962601,21963000,0.38,4.9
"354","CSGALNACT1","GH08F019471","chr8",19471610,19472848,0.86,31.12
"355","AP3M2","GH08F042202","chr8",42202632,42203860,0.5,10.94
"356","POLB","GH08F042202","chr8",42202632,42203860,0.5,9.42
"357","PLAT","GH08F042202","chr8",42202632,42203860,0.5,0.76
"358","EXTL3","GH08F028707","chr8",28707202,28714953,1.21,19.25
"359","INTS9","GH08F028707","chr8",28707202,28714953,1.21,10.57
"360","FZD3","GH08F028707","chr8",28707202,28714953,1.21,1.73
"361","ZNF395","GH08F028707","chr8",28707202,28714953,1.21,1.24
"362","PENK","GH08F056447","chr8",56447865,56448360,0.82,13.54
"363","SDR16C5","GH08F056447","chr8",56447865,56448360,0.82,1.54
"364","STMN2","GH08F079615","chr8",79615202,79615975,1.2,0.76
"365","FAM110B","GH08F057933","chr8",57933001,57934400,0.92,5.67
"366","GLI4","GH08F143175","chr8",143175786,143178066,0.38,5.87
"367","MAF1","GH08F143175","chr8",143175786,143178066,0.38,4.88
"368","LY6H","GH08F143175","chr8",143175786,143178066,0.38,0.34
"369","GPIHBP1","GH08F143175","chr8",143175786,143178066,0.38,0.25
"370","INTS10","GH08F019786","chr8",19786001,19786400,0.73,17.38
"371","CSGALNACT1","GH08F019786","chr8",19786001,19786400,0.73,11.27
"372","INTS8","GH08F094862","chr8",94862144,94863800,1.06,23.11
"373","TP53INP1","GH08F094862","chr8",94862144,94863800,1.06,16.85
"374","CCNE2","GH08F094862","chr8",94862144,94863800,1.06,11.63
"375","NDUFAF6","GH08F094862","chr8",94862144,94863800,1.06,8.12
"376","SNTB1","GH08F120728","chr8",120728824,120736142,1.23,10.57
"377","RUNX1T1","GH08F092131","chr8",92131460,92132101,0.25,0.29
"378","LYNX1","GH08F142756","chr8",142756202,142757800,0.25,30.54
"379","SLURP1","GH08F142756","chr8",142756202,142757800,0.25,8.27
"380","LY6K","GH08F142756","chr8",142756202,142757800,0.25,5.29
"381","LYPD2","GH08F142756","chr8",142756202,142757800,0.25,0.76
"382","DDHD2","GH08F037401","chr8",37401450,37404411,1.1,5.73
"383","MCPH1","GH08F006331","chr8",6331360,6331509,0.25,0.17
"384","GDAP1","GH08F074076","chr8",74076753,74077578,0.25,4.63
"385","DEPTOR","GH08F120077","chr8",120077029,120077287,0.28,13.34
"386","COL14A1","GH08F120077","chr8",120077029,120077287,0.28,0.34
"387","CNOT7","GH08F017245","chr8",17245390,17248529,0.25,12.5
