chr	start	end	actual_start	actual_end	signal	kappa	tau	W	P_KS	P_KS_k1	P_KS_k2	P_KS_k3	P_KS_k4	P_KS_k5	burden_MAF<0.01&MAC>25&Beta	dispersion_MAF<0.01&MAC>25&Beta	singleCauchy
1	2234443	2239443	2234791	2237752	0	0	0.0743533791124406	0.0743533791124406	0.818132767171572	0.973979394126405	0.972254761112355	0.955022588030735	0.957163946891099	0.970905957917036	0.582236699042482	0.916183922195444	0.692837733061791
1	2234943	2235943	2234995	2235513	0	4	0.336722141926082	0	0.94372103727657	0.971883876401015	0.972202064401444	0.647111533621023	0.434631795982541	0.780835796308882	0.981212994142848	0.546382211293346	0.413232077381961
1	2235943	2236943	2236614	2236651	0	3	0.285233185742542	0	0.975386181839131	0.971409496212209	0.444477142756399	0.428223068321947	0.825853939338386	0.516836802681391	0.931441468641462	1	0.870842001426035
1	2236443	2237443	2236614	2237152	0	2	0.25556154413145	0	0.903271330396074	0.976400511200058	0.501483538858847	0.615864987901268	0.936992829663323	0.684297185036671	0.719127119098638	0.955008507544956	0.832055582155131
1	2236943	2237943	2237152	2237752	0	0	0.0511009190052049	0.0511009190052049	0.866752023446669	0.978532601485552	0.974980171066914	0.924293067862284	0.974672927622236	0.980232033674098	0.79324093768793	0.929031742973182	0.752469907935809
1	2236943	2241943	2237152	2241903	0	0	0.193191424839951	0.193191424839951	0.623823536267963	0.975121176934722	0.973314472525254	0.972344767243916	0.928013611332199	0.975273574549303	0.666402104574589	0.711311620539143	0.459203322688283
1	2236943	2246943	2237152	2246076	0	4	3.49619491897081	0	0.771316510335707	0.0106294210779561	0.00845876625823794	0.0206041203289826	0.00000339089773893075	0.000675738964903472	0.429663965947485	0.897904294095797	0.682539519375203
1	2237443	2238443	2237525	2237752	0	0	0.0903910553486257	0.0903910553486257	0.792145272743168	0.976454330802834	0.968591555283827	0.794965534271029	0.975429509695306	0.976091540470739	0.515069329153167	0.88649888876962	0.77753479318027
1	2239443	2240443	2240141	2240302	0	0	1.19554862259441	1.19554862259441	0.062047365823672	0.888976091741918	0.977192681792208	0.982407279533465	0.831291557150283	0.973356584609017	0.0330595640828292	0.0947839446153958	0.128416964127066
1	2239443	2244443	2240141	2242781	0	4	0.668172369998661	0	0.227308698608489	0.814404326902288	0.95927163421611	0.562332266730345	0.174850831686024	0.842322616914743	0.201423275011622	0.229776051384015	0.256166279143137
1	2241943	2246943	2242781	2246076	0	4	4.71659264446536	0	0.799488060759663	0.000124054925876749	0.0000932476103640001	0.000402358756801169	0.00000000238243669237193	0.00000358311154646795	0.490078994472733	0.875077837676535	0.83321021999202
1	2241943	2251943	2242781	2250206	0	4	4.49538579116147	0	0.844745951711625	0.000660348365501995	0.000235966492694306	0.00261320292262979	0.0000000211050952270142	0.0000263002446831973	0.907863373320022	0.810172407713613	0.719417317857342
1	2244443	2249443	2245321	2249426	0	4	4.3955572346704	0	0.805349383306747	0.000453198746348638	0.000156880304134743	0.00429611241028516	0.0000000182276829185923	0.0000188060676945545	0.869305955515019	0.753565035153297	0.743302519573347
1	2244943	2245943	2245321	2245767	0	4	4.46231089495361	0	0.723298069757326	0.0000647886483883253	0.0000474742300664577	0.000514923145203738	0.00000000223453944236951	0.00000199147257440302	0.537190206644298	0.709500227298122	0.826057574865406
1	2245443	2246443	2245611	2246076	0	4	4.96127151725057	0	0.662182862538723	0.0000344009885451246	0.0000195722505000884	0.000351114516067841	0.000000000376096598309061	0.000000788316144806345	0.499683500912725	0.649499377352403	0.774832788698831
1	2246943	2251943	2246990	2250206	0	2	1.55927241307941	0	0.439310334411148	0.884372380453364	0.024398479249635	0.978945522125179	0.873619649231328	0.975363354757655	0.4835490486878	0.431496441405187	0.404693039053853
1	2246943	2256943	2246990	2256365	0	4	0.356831920878734	0	0.792375811283748	0.797390825020686	0.917948572531658	0.94826470604868	0.403632780772548	0.943826369766686	0.63389095906302	0.705943703151555	0.888044580986806
1	2249443	2254443	2250206	2254354	0	0	0.21524542816894	0.21524542816894	0.591350862358948	0.959447904753119	0.971348036294506	0.957997724584585	0.972230324803497	0.970712590549281	0.0772549971651971	0.603616253090895	0.931673771075173
1	2251943	2256943	2252069	2256365	0	4	0.316532481392145	0	0.806663258989104	0.498058907429624	0.971121921124942	0.622314619851875	0.317361485678323	0.657789144355763	0.336988715990789	0.715786070764911	0.923369360884889
1	2251943	2261943	2252069	2260551	0	4	1.2398622962036	0	0.876443498751257	0.456104061780383	0.0559687140592931	0.95942808558374	0.0326985335126101	0.568055241862493	0.838684057734142	0.868127244018405	0.905292007206695
1	2252443	2253443	2252970	2253396	0	0	0.0300138041595316	0.0300138041595316	0.907815499940149	0.971141748286158	0.973263990581389	0.972011952859442	0.972772753115463	0.985312494589193	0.312390733656643	0.590824776125029	0.969611944810588
1	2253443	2254443	2254029	2254354	0	3	0.341119315752699	0	0.455869093417598	0.512901176142258	0.72229694657113	0.32930358837258	0.973780432981057	0.736861436600653	0.332491271989172	0.33672032887822	0.699787349200972
1	2253943	2254943	2254029	2254693	0	3	0.823410058204194	0	0.734646705792959	0.90169070960456	0.878519754538234	0.135409001871614	0.931821560353064	0.962714955389666	0.767893751656467	0.550814254350262	0.807145730686626
1	2254443	2255443	2254636	2254693	0	3	0.998817792622118	0	0.750259833118799	0.576862136834266	0.538462142812908	0.0578434571559823	0.538621750239068	0.90554363548764	0.523213874618396	0.708964394508958	0.862063209047452
1	2254443	2259443	2254636	2259288	0	2	2.15915890453729	0	0.6506095740903	0.00112066161428781	0.000181080567948966	0.0916973153342331	0.000428634572302133	0.0261234632875813	0.212413138181511	0.845510148271376	0.734840265761274
1	2256943	2261943	2257414	2260551	0	2	2.7117809940401	0	0.756779504548254	0.0878904482426071	0.000260729096770551	0.134267373725044	0.00132656598209513	0.965991798921089	0.28079870934062	0.861658760998809	0.838545774699166
1	2256943	2266943	2257414	2266552	0	2	1.22449110037882	0	0.0897290946530609	0.400065493310854	0.00797790804061238	0.8565365294973	0.0456861812096131	0.133776591508423	0.469088296816695	0.0650345347118714	0.0579150587488534
1	2258943	2259943	2259288	2259712	0	2	4.69349753353872	0	0.626825861107536	0.00297343162949781	0.0000121340314767071	0.243843811006853	0.73914049614492	0.599104595274506	0.463032047070516	0.753501193121607	0.609223456519016
1	2259443	2260443	2259712	2260221	0	3	0.0342470344652658	0	0.909458987038879	0.970694690466473	0.96986837091122	0.897089182205798	0.971557009557595	0.971902238843609	0.761430510586644	0.933975196254058	0.929403447070809
1	2259443	2264443	2259712	2263243	0	5	0.863711700970056	0	0.822750499214716	0.960380119483207	0.967704256668793	0.427129050651884	0.175027937488174	0.112604683309644	0.751589231030308	0.862511192008333	0.825651771976621
1	2259943	2260943	2260221	2260551	0	4	1.46367470383096	0	0.832453262952988	0.958261037477152	0.174522776021905	0.170798829332287	0.0254781244330752	0.741040865317047	0.57284497626576	0.702616830286246	0.925443641262524
1	2261943	2262943	2262103	2262663	0	5	1.20795807362637	0	0.529189586426478	0.54223724857318	0.620919283668774	0.302833635018611	0.794985840153263	0.0335916451690314	0.552655282501359	0.479746969081904	0.55441813061094
1	2261943	2266943	2262103	2266552	0	0	1.36623980610306	1.36623980610306	0.0282687716579774	0.656971823774681	0.297608562032668	0.67694923139661	0.712197900608657	0.0613842899914437	0.058614443657056	0.0229535011072077	0.0219495168172947
1	2261943	2271943	2262103	2271780	0	0	1.21407887293219	1.21407887293219	0.0387329336287606	0.904934060991713	0.429184526362671	0.942787244711772	0.634102206752995	0.104001535520945	0.0239103823525703	0.0612558048432079	0.0516160630310643
1	2262443	2263443	2262663	2263243	0	2	0.540741717695454	0	0.856255104092022	0.722748463337724	0.137653329149888	0.453365891718077	0.478110671122006	0.140382824394102	0.625155687382446	0.93606014495552	0.72598690472504
1	2264443	2269443	2266552	2268819	0	0	1.79075444266995	1.79075444266995	0.0137100904365327	0.541346892162525	0.846827128170729	0.973893551333319	0.797703045136626	0.946802526376757	0.010355728959766	0.014825546800857	0.0182453606204014
1	2266443	2267443	2266552	2267117	0	0	1.65600720140924	1.65600720140924	0.0170686467987684	0.470910597832451	0.75420257249883	0.922629656187876	0.773047701199779	0.883191643313853	0.046740873092316	0.0148711173319291	0.0114686753347828
1	2266943	2267943	2267117	2267876	0	4	0.272515777581247	0	0.864158540246722	0.792936967929533	0.864691009763703	0.974212882399891	0.461684363590401	0.973310216489171	0.807436574594787	0.900464154297717	0.856050362115499
1	2266943	2271943	2267117	2271780	0	0	0.417092727205222	0.417092727205222	0.347423082392472	0.976214645501235	0.907718937903471	0.974206630666082	0.397103069761266	0.393900563248968	0.205067967199512	0.594889022553511	0.343561781002003
1	2266943	2276943	2267117	2276283	0	5	0.877261385162944	0	0.629053289638851	0.228824866173676	0.910487203007202	0.809302960425834	0.452636243981517	0.0834499445954684	0.368748696121493	0.75557341416403	0.692125061528322
1	2269443	2270443	2269544	2269974	0	5	0.347012170776352	0	0.631506314977417	0.970912775256386	0.64552494321918	0.865888670205403	0.305261900419388	0.290335978729582	0.415441091700904	0.43872637080202	0.837231154765654
1	2269443	2274443	2269544	2273065	0	3	0.555046339676552	0	0.87335561028429	0.73711396016295	0.797914631183382	0.222284965165692	0.856923003726906	0.548899018926574	0.932606319279062	0.685795415486356	0.840464750634618
1	2271943	2276943	2273065	2276283	0	1	1.92808737866446	0	0.837691939318419	0.00707164684066264	0.831137975691692	0.0291376666294499	0.599249861685663	0.00754144014922653	0.751804363508976	0.780712349299855	0.90182352381896
1	2271943	2281943	2273065	2278919	0	5	0.964937586640357	0	0.756571755246626	0.0690066911590676	0.938920613149485	0.489875459838027	0.585374430290083	0.0634594292078663	0.511680352097545	0.773730842013769	0.847720941356695
1	2274443	2279443	2274847	2278919	0	5	1.1676054566057	0	0.804353139025088	0.0411102882254888	0.825733318457579	0.558027657972641	0.304439270188404	0.0379358891970841	0.739687525387804	0.732122458310338	0.875242536502577
1	2276943	2281943	2278783	2278919	0	0	0.257484643164978	0.257484643164978	0.534473234623538	0.966964665734457	0.969839828636152	0.969707822514161	0.963048155579701	0.965616995862041	0.552070690904735	0.515383766991749	0.535739065713548
1	2276943	2286943	2278783	2286519	0	1	1.26889489830428	0	0.876496781749085	0.0495589902775221	0.957656394409822	0.971042105584443	0.328001598728911	0.920486339470298	0.924544411186544	0.814949144355875	0.829017566997611
1	2279443	2284443	2282556	2283455	0	4	0.500073998256148	0	0.761607554830674	0.81208445811594	0.573736789745769	0.933710162708667	0.256759901658037	0.972117687639408	0.746982315759941	0.416963455483328	0.879445605644245
1	2281943	2286943	2282556	2286519	0	1	1.02231973514585	0	0.789753403981446	0.0713990814513374	0.751644285063065	0.970742118914416	0.303254587152418	0.725302325573027	0.587667802265131	0.788074834619604	0.869734277744376
1	2281943	2291943	2282556	2291371	0	1	2.33822734096343	0	0.676957166776553	0.0030127559464479	0.103592354675479	0.656434341647009	0.197687989413126	0.912019156964732	0.396067398421398	0.789878421705001	0.735764476983741
1	2282443	2283443	2282556	2283411	0	2	0.768174801035028	0	0.736646037165588	0.306370644830511	0.165543419648476	0.971670541968728	0.971090107015044	0.970703785483471	0.320621646539767	0.342071741924618	0.920716778409494
1	2282943	2283943	2283411	2283455	0	4	0.866040501201033	0	0.828174520990907	0.706658021200103	0.771078003352368	0.563364541802737	0.104968215217273	0.971400261029669	0.501739572612204	0.654854533644881	0.929982853201032
1	2284443	2289443	2284644	2288488	0	1	1.20605792414291	0	0.495565708697799	0.0419227232299925	0.804643856691891	0.985295984980659	0.673763391349538	0.586426766697148	0.324758620625931	0.68561592776019	0.472186663518373
1	2286943	2291943	2288397	2291371	0	1	2.42423084413476	0	0.426642310917668	0.00160632374380631	0.00718450321197417	0.537524986371448	0.175692224809245	0.807627609233014	0.513415300340965	0.524992567784638	0.28048013345819
1	2286943	2296943	2288397	2295408	0	1	1.8072731407586	0	0.725075565631874	0.0109782484666516	0.0303059112402573	0.447133769653467	0.704378670578494	0.956025778630601	0.791253000302518	0.709076135901009	0.645721376383866
1	2287943	2288943	2288397	2288488	0	0	0.526968570986818	0.526968570986818	0.220005766099159	0.972182124328804	0.710167475423004	0.971784169901729	0.717259168406942	0.740291280895738	0.30784310616549	0.291750123533885	0.137465741690908
1	2289443	2294443	2290367	2294175	0	1	2.31932950847285	0	0.691320391761141	0.00155115716724996	0.00907851818876093	0.323582713321549	0.194464698666964	0.973282034975954	0.331233052178169	0.793534768927239	0.794097415495985
1	2291943	2296943	2292825	2295408	0	2	0.213703822176439	0	0.661552095446575	0.974978965413059	0.554626775294121	0.602888759836057	0.974943056612774	0.907203368322545	0.276409604455324	0.695394390534264	0.839344321255006
1	2291943	2301943	2292825	2300991	0	0	0.0999711990975326	0.0999711990975326	0.766618454322884	0.888520009129762	0.968618155861503	0.949458104083023	0.965051452312986	0.970636270148404	0.816575545267366	0.646575396927238	0.790796575437108
1	2292443	2293443	2292825	2293363	0	4	1.10824908678906	0	0.36684965126803	0.971761622049282	0.970859023362833	0.640158423535375	0.0694790453991303	0.891462193465265	0.245134578986755	0.488294677842431	0.417310384409423
1	2294443	2299443	2295408	2299048	0	2	0.315138895568152	0	0.452016095650554	0.978106672978891	0.382920137723487	0.596688826528289	0.980307683393349	0.791128631119339	0.318983600025333	0.408549262353102	0.642162387546423
1	2296943	2301943	2299048	2300991	0	1	1.21172423907428	0	0.612334956760183	0.0471109651823491	0.948222480540928	0.767089858309445	0.0948314115767311	0.972479276244633	0.584147435490007	0.484048225749456	0.730507339077773
1	2296943	2306943	2299048	2306415	0	0	0.285532790200388	0.285532790200388	0.502213564543473	0.673863327273942	0.969217459262702	0.972905225797384	0.843353000291746	0.970000756259172	0.571002815821452	0.441707319387435	0.493390597429402
1	2298943	2299943	2299048	2299491	0	0	0.276734387257746	0.276734387257746	0.513714181787279	0.971529388545022	0.970296924932117	0.972666351746908	0.984673294722649	0.971201919538185	0.824108689019451	0.308361150956992	0.284225039900857
1	2299443	2300443	2299491	2300420	0	0	0.225827788938429	0.225827788938429	0.577063578847734	0.974931027908504	0.968347743834198	0.971291492121529	0.968220880586063	0.970624956877568	0.444045911351856	0.479084400375871	0.747475023653145
1	2299443	2304443	2299491	2304149	0	1	1.32157493209371	0	0.617488123732796	0.0407514864716396	0.918036557242622	0.960695290868623	0.634315703482999	0.85451243495493	0.629158405079784	0.566493338514422	0.652358268878107
1	2300443	2301443	2300965	2300991	0	1	1.84368547576278	0	0.552207543362034	0.0067970531163829	0.474248689582796	0.094216359387607	0.0374439080922234	0.539993352438044	0.334776128775292	0.349708345453618	0.820251862111975
1	2301943	2302943	2302461	2302563	0	0	0.281043834769782	0.281043834769782	0.253322547680244	0.289122167654393	0.483857728041992	0.980726222324223	0.679046068713676	0.423934168586294	0.170837327654411	0.373020026345049	0.278414740483906
1	2301943	2306943	2302461	2306415	0	0	0.526302009531145	0.526302009531145	0.243949456234326	0.819599838087408	0.793386203151377	0.975054125764918	0.689460114433454	0.826304991055803	0.16324878937681	0.336215836759386	0.290111434260103
1	2301943	2311943	2302461	2311279	0	5	5.54283806554676	0	0.395668736006034	0.421801255086914	0.528270899642789	0.586923544492814	0.487304674660589	0.00000139624783268566	0.509579850190824	0.534244025994366	0.226709510826485
1	2304443	2309443	2305862	2308483	0	5	9.43390953963624	0	0.916152724885719	0.0149257307194104	0.128460213449874	0.0504918362314146	0.0932476517378369	0.0000000000343343131703477	0.980373600821104	0.116326510017982	0.122891184125293
1	2304943	2305943	2305862	2305918	0	0	0.803569944716708	0.803569944716708	0.153045664151785	0.986159127052469	0.683983573235412	0.973623337063142	0.502317406944402	0.975033180674256	0.0920421936122389	0.221605314954792	0.222019953538643
1	2305443	2306443	2305862	2306415	0	0	0.611582976557624	0.611582976557624	0.238263355663177	0.975712832375889	0.708773255006059	0.974182291045509	0.422710045806543	0.983473006416176	0.248271986268441	0.225596812824733	0.241863294347565
1	2306943	2307943	2307717	2307769	0	5	16.6399773302641	0	0.0259234653556808	0.669703347477503	0.0172842235406058	0.191094165616022	0.021977741827868	0.00000000000000000059390328265575	0.0174104656792601	0.0315453729934165	0.0375698805425714
1	2306943	2311943	2307717	2311279	0	5	7.28837034783205	0	0.516397265554606	0.107649095193764	0.473240612374779	0.17917066986257	0.53993879373706	0.0000000243619282525032	0.778254919574858	0.613605424891453	0.19598045356176
1	2306943	2316943	2307717	2316259	0	1	52.8927072292065	0	0.818817903370237	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000754368606427469	0.0000000000000000000000000000000000000000000000000001511825591499	0.000000000000000000000000000246578781921812	0.00000000000000000000000000000589238120875347	0.000000000000000000000000000000000000000000000000000000000000000000000000000144860277040643	0.535139698647688	0.903409812562005	0.800848654072088
1	2307443	2308443	2307717	2308171	0	5	17.0612563127958	0	0.0887657679445365	0.000056695498514614	0.00404784732703889	0.000625966408525081	0.0101270386734991	0.0000000000000000000351534384590357	0.0979789988223932	0.0917997100043922	0.0787110028124269
1	2307943	2308943	2308028	2308483	0	1	4.2386362175985	0	0.578442752849382	0.00000573486507193799	0.167700900427447	0.000549276542120336	0.0867217663036679	0.0993480671115552	0.482581176879109	0.6934115492038	0.536143687392477
1	2309443	2314443	2310553	2314250	0	1	50.6390301692094	0	0.973382154914824	0.0000000000000000000000000000000000000000000000000000000000000000000000970517026395618	0.0000000000000000000000000000000000000000000000072277243843776	0.0000000000000000000422701051435963	0.0000000000000556221735337203	0.000000000000000000000000000000000000000000000000000220636845784025	0.901312910057813	0.993797882447342	0.724235092085926
1	2309943	2310943	2310553	2310748	0	0	0.100218668535989	0.100218668535989	0.772185771800141	0.983296903513933	0.970320599515512	0.972613881400417	0.973142626954366	0.968137901095897	0.570313452597766	0.884404455389372	0.670665512320112
1	2310443	2311443	2310553	2311279	0	0	0.02419832484558	0.02419832484558	0.919493462143552	0.981641513711413	0.972180644898766	0.970402357394361	0.972213372672627	0.969552907440084	0.621496075470729	0.969060370591313	0.741917272697912
1	2310943	2311943	2311157	2311279	0	0	0.0307450046494092	0.0307450046494092	0.905368321130766	0.976342224411768	0.972784840817063	0.969995657989071	0.971785241382522	0.971180379119251	0.903279191510023	0.940597228277507	0.792075866629144
1	2311943	2316943	2312479	2316259	0	1	49.4304560538721	0	0.947023590574526	0.000000000000000000000000000000000000000000000000000000000000000000000000000000283427673666963	0.00000000000000000000000000000000000000000000000000229112417697815	0.000000000000000000000000000685379493405723	0.00000000000000000000000000000763656945502613	0.000000000000000000000000000000000000000000000000000000000000000000433867211474576	0.536816343666331	0.968473902534091	0.958779810842215
1	2311943	2321943	2312479	2319933	0	1	51.0647570421078	0	0.946806279145508	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000192372339546163	0.000000000000000000000000000000000000000000000000000136433009983536	0.000000000000000000000000000220771775431699	0.00000000000000000000000000000223305628017271	0.00000000000000000000000000000000000000000000000000000000000000000000833826183011219	0.906040537542845	0.966495156365514	0.937537440091731
1	2313443	2314443	2314100	2314250	0	5	0.99565910788476	0	0.854171649154231	0.473766984609166	0.447778031775938	0.787887608766849	0.984187048620325	0.0795802249490264	0.631674020391735	0.933990906151462	0.731805877110266
1	2314443	2319443	2316259	2318871	0	4	15.1005386517396	0	0.946554233568095	0.00000000000941913214091983	0.00648188790931004	0.0000000000140649714097663	0.0000000000000000000000000111583557118767	0.0000000000000000000000251562025416789	0.704124248534446	0.881112257174733	0.97793178390823
1	2316943	2321943	2318871	2319933	0	1	0.63283325939619	0	0.397338741449179	0.172725149145179	0.783167941141766	0.70326744634141	0.847850988785245	0.741632640790842	0.280813113471369	0.527641779257559	0.417054168601698
1	2316943	2326943	2318871	2326612	0	3	4.00754244565512	0	0.44865339406415	0.042778379750628	0.785662250877845	0.0000227169449595888	0.000669448198089673	0.23114918762358	0.535679616047374	0.534177334381631	0.303786947833815
1	2321943	2326943	2324726	2326612	0	3	3.93130877907974	0	0.276552232316709	0.0298886699994118	0.834951308437529	0.0000137950569906176	0.000368886495060283	0.117769349998835	0.190450853828253	0.455535148481376	0.261632369120515
1	2321943	2331943	2324726	2331201	0	3	3.76870654008345	0	0.217358273380436	0.087504679965583	0.854246490174329	0.0000370228319259702	0.000989657288402501	0.318797553592259	0.10261450623812	0.505283815717558	0.303242857479656
1	2324443	2329443	2324726	2328949	0	3	4.0003867046514	0	0.285964188677628	0.0482078980258209	0.80066928163445	0.0000181473634818241	0.000502669240019182	0.181635294600424	0.175304332975764	0.493211623519898	0.297443704867945
1	2324943	2325943	2325544	2325758	0	1	1.16376866729062	0	0.201986618704039	0.0442471310463707	0.984753382777308	0.84246170116639	0.645139723707397	0.251811271865825	0.302437815991331	0.234712622507144	0.132626518533883
1	2326943	2331943	2328863	2331201	0	0	0.402163604089219	0.402163604089219	0.385156533788105	0.972301316328639	0.975106304112974	0.969774105201486	0.846124855320937	0.976338371593666	0.337414341919086	0.452107357238162	0.373448795737001
