"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"74","PHF5A","GH22F040709","chr22",41105014,41111339,1.61,13.77
"75","SLC25A17","GH22F040709","chr22",41105014,41111339,1.61,10.82
"76","DNAJB7","GH22F040709","chr22",41105014,41111339,1.61,10.39
"77","XPNPEP3","GH22F040709","chr22",41105014,41111339,1.61,8.32
"78","TMEM211","GH22F025075","chr22",25471897,25473567,1.6,10.89
"79","KIAA1671","GH22F025075","chr22",25471897,25473567,1.6,5.45
"80","CRYBB2","GH22F025075","chr22",25471897,25473567,1.6,5.22
"81","ALG12","GH22F049879","chr22",50273504,50275214,1.59,8.4
"82","CRELD2","GH22F049879","chr22",50273504,50275214,1.59,7.46
"83","ZBED4","GH22F049879","chr22",50273504,50275214,1.59,2.08
"84","TUBGCP6","GH22F049879","chr22",50273504,50275214,1.59,1.54
"85","HDAC10","GH22F049879","chr22",50273504,50275214,1.59,1.18
"86","ZNF70","GH22F023278","chr22",23620312,23626152,1.58,23.17
"87","RAB36","GH22F023278","chr22",23620312,23626152,1.58,18.17
"88","BCR","GH22F023278","chr22",23620312,23626152,1.58,1.49
"89","FOXRED2","GH22F036422","chr22",36818447,36823730,1.58,11.51
"90","TXN2","GH22F036422","chr22",36818447,36823730,1.58,6.72
"91","IFT27","GH22F036422","chr22",36818447,36823730,1.58,1.57
"92","TBC1D22A","GH22F046941","chr22",47337863,47339731,1.58,3.36
"93","CERK","GH22F046941","chr22",47337863,47339731,1.58,2.68
"94","TOM1","GH22F035327","chr22",35723389,35727566,1.57,38.41
"95","MB","GH22F035327","chr22",35723389,35727566,1.57,9.79
"96","APOL6","GH22F035327","chr22",35723389,35727566,1.57,3.96
"97","HMOX1","GH22F035327","chr22",35723389,35727566,1.57,2.76
"98","SCARF2","GH22F020562","chr22",20917106,20926342,1.57,43.59
"99","MED15","GH22F020562","chr22",20917106,20926342,1.57,29.44
"100","DGCR8","GH22F020562","chr22",20917106,20926342,1.57,12.81
"101","THAP7","GH22F020562","chr22",20917106,20926342,1.57,11.72
"102","SERPIND1","GH22F020562","chr22",20917106,20926342,1.57,10.79
"103","ZNF74","GH22F020562","chr22",20917106,20926342,1.57,5.71
"104","SEC14L4","GH22F030880","chr22",31276653,31280067,1.57,4.23
"105","MTMR3","GH22F030880","chr22",31276653,31280067,1.57,4.05
"106","MN1","GH22F027842","chr22",28237989,28239805,1.57,11.57
"107","PITPNB","GH22F027842","chr22",28237989,28239805,1.57,10.77
"108","SERPIND1","GH22F020775","chr22",21130142,21133413,1.57,41.3
"109","SNAP29","GH22F020775","chr22",21130142,21133413,1.57,31.05
"110","THAP7","GH22F020775","chr22",21130142,21133413,1.57,22.22
"111","PI4KA","GH22F020775","chr22",21130142,21133413,1.57,11.56
"112","DGCR8","GH22F020775","chr22",21130142,21133413,1.57,11.14
"113","FAM118A","GH22F045301","chr22",45697589,45698670,1.57,22.96
"114","RIBC2","GH22F045301","chr22",45697589,45698670,1.57,6.94
"115","UPK3A","GH22F045301","chr22",45697589,45698670,1.57,0.34
"116","EIF3L","GH22F037980","chr22",38376984,38382457,1.56,13.02
"117","APOBEC3B","GH22F037980","chr22",38376984,38382457,1.56,4.11
"118","SOX10","GH22F037980","chr22",38376984,38382457,1.56,0.76
"119","C22orf23","GH22F037980","chr22",38376984,38382457,1.56,0.27
"120","YPEL1","GH22F021712","chr22",22067044,22069258,1.56,16.84
"121","PPIL2","GH22F021712","chr22",22067044,22069258,1.56,15.57
"122","PPM1F","GH22F021712","chr22",22067044,22069258,1.56,11.88
"123","THAP7","GH22F021712","chr22",22067044,22069258,1.56,10.26
"124","TOP3B","GH22F021712","chr22",22067044,22069258,1.56,5.43
"125","UFD1L","GH22F019418","chr22",19405538,19412123,1.56,27.12
"126","CDC45","GH22F019418","chr22",19405538,19412123,1.56,11.38
"127","TBX1","GH22F019418","chr22",19405538,19412123,1.56,11.06
"128","CLTCL1","GH22F019418","chr22",19405538,19412123,1.56,8.76
"129","HIRA","GH22F019418","chr22",19405538,19412123,1.56,1.76
"130","MRPL40","GH22F019418","chr22",19405538,19412123,1.56,0.36
"131","THOC5","GH22F029640","chr22",30036914,30038290,1.56,36.32
"132","SEC14L2","GH22F029640","chr22",30036914,30038290,1.56,9.07
"133","NF2","GH22F029640","chr22",30036914,30038290,1.56,8.36
"134","NIPSNAP1","GH22F029640","chr22",30036914,30038290,1.56,5.28
"135","MTMR3","GH22F029640","chr22",30036914,30038290,1.56,3.73
"136","SOX10","GH22F038015","chr22",38411982,38414929,1.56,22.26
"137","ZDHHC8","GH22F020153","chr22",20141277,20143367,1.56,11.25
"138","MB","GH22F035776","chr22",36172767,36174672,1.56,12.42
"139","RBFOX2","GH22F035776","chr22",36172767,36174672,1.56,11.54
"140","TIMP3","GH22F032528","chr22",32924161,32931391,1.55,11.46
"141","FBXO7","GH22F032528","chr22",32924161,32931391,1.55,10.2
"142","MORC2","GH22F031645","chr22",32041209,32045265,1.55,18.67
"143","RTCB","GH22F031645","chr22",32041209,32045265,1.55,11.89
"144","SFI1","GH22F031645","chr22",32041209,32045265,1.55,11.06
"145","EIF4ENIF1","GH22F031645","chr22",32041209,32045265,1.55,10.64
"146","DRG1","GH22F031645","chr22",32041209,32045265,1.55,10.06
"147","PISD","GH22F031645","chr22",32041209,32045265,1.55,7.61
"148","RNF185","GH22F031645","chr22",32041209,32045265,1.55,6.78
"149","PIK3IP1","GH22F031645","chr22",32041209,32045265,1.55,6.04
"150","LIMK2","GH22F031645","chr22",32041209,32045265,1.55,1.13
"151","CDPF1","GH22F046049","chr22",46445767,46491473,1.55,43.04
"152","TRMU","GH22F046049","chr22",46445767,46491473,1.55,32.48
"153","TTC38","GH22F046049","chr22",46445767,46491473,1.55,5.66
"154","NUP50","GH22F046049","chr22",46445767,46491473,1.55,5.66
"155","MEI1","GH22F041768","chr22",42164205,42164805,1.55,34.75
"156","ADORA2A","GH22F024510","chr22",24905970,24908967,1.54,21.72
"157","SPECC1L","GH22F024510","chr22",24905970,24908967,1.54,12.11
"158","UPB1","GH22F024510","chr22",24905970,24908967,1.54,10.65
"159","GGT1","GH22F024510","chr22",24905970,24908967,1.54,2.47
"160","PRR5","GH22F044671","chr22",45067116,45068288,1.54,9.73
"161","PARVG","GH22F044671","chr22",45067116,45068288,1.54,1.63
"162","NUP50","GH22F044671","chr22",45067116,45068288,1.54,1.48
"163","PRR5-ARHGAP8","GH22F044671","chr22",45067116,45068288,1.54,0.27
"164","TXNRD2","GH22F019884","chr22",19871525,19876922,1.53,19.15
"165","GNB1L","GH22F019884","chr22",19871525,19876922,1.53,6.89
"166","C22orf29","GH22F019884","chr22",19871525,19876922,1.53,6.38
"167","COMT","GH22F019884","chr22",19871525,19876922,1.53,4.5
"168","TRMT2A","GH22F019884","chr22",19871525,19876922,1.53,2.74
"169","TYMP","GH22F050398","chr22",50836911,50839321,1.53,20.17
"170","ODF3B","GH22F050398","chr22",50836911,50839321,1.53,13.24
"171","MIOX","GH22F050398","chr22",50836911,50839321,1.53,11.83
"172","PIM3","GH22F050398","chr22",50836911,50839321,1.53,8.55
"173","PLXNB2","GH22F050398","chr22",50836911,50839321,1.53,5.74
"174","TRABD","GH22F050398","chr22",50836911,50839321,1.53,4.23
"175","CHKB","GH22F050398","chr22",50836911,50839321,1.53,2.26
"176","SCO2","GH22F050398","chr22",50836911,50839321,1.53,2.24
"177","HDAC10","GH22F050398","chr22",50836911,50839321,1.53,1.61
"178","MTMR3","GH22F030043","chr22",30439619,30441571,1.53,2.11
"179","CCDC157","GH22F030043","chr22",30439619,30441571,1.53,1.87
"180","OSM","GH22F030043","chr22",30439619,30441571,1.53,1.59
"181","DERL3","GH22F023843","chr22",24185789,24190986,1.52,40.11
"182","SMARCB1","GH22F023843","chr22",24185789,24190986,1.52,8.94
"183","VPREB3","GH22F023843","chr22",24185789,24190986,1.52,5.68
"184","GSTT2B","GH22F023843","chr22",24185789,24190986,1.52,4.56
"185","MFNG","GH22F037266","chr22",37662643,37664641,1.52,3.46
"186","RAC2","GH22F037266","chr22",37662643,37664641,1.52,1.97
"187","NCF4","GH22F037266","chr22",37662643,37664641,1.52,1.36
"188","SYNGR1","GH22F039832","chr22",40228536,40229477,1.52,3
"189","GRAP2","GH22F039832","chr22",40228536,40229477,1.52,2.13
"190","ARVCF","GH22F019982","chr22",19970033,19973042,1.52,17.16
"191","COMT","GH22F019982","chr22",19970033,19973042,1.52,6.28
"192","MORC2","GH22F031043","chr22",31439796,31443649,1.51,11.25
"193","INPP5J","GH22F031043","chr22",31439796,31443649,1.51,10.59
"194","SFI1","GH22F031043","chr22",31439796,31443649,1.51,4.76
"195","TXN2","GH22F036348","chr22",36744419,36785311,1.51,12.53
"196","FOXRED2","GH22F036348","chr22",36744419,36785311,1.51,12.01
"197","CSF2RB","GH22F036348","chr22",36744419,36785311,1.51,10.65
"198","MYH9","GH22F036348","chr22",36744419,36785311,1.51,7.25
"199","APOL3","GH22F036348","chr22",36744419,36785311,1.51,5.58
"200","EIF3D","GH22F036348","chr22",36744419,36785311,1.51,4.84
"201","APOL2","GH22F036348","chr22",36744419,36785311,1.51,3.61
"202","NCF4","GH22F036348","chr22",36744419,36785311,1.51,3.33
"203","POLR3H","GH22F041556","chr22",41952418,41954675,1.51,28.06
"204","SEPT3","GH22F041556","chr22",41952418,41954675,1.51,3.67
"205","CSDC2","GH22F041556","chr22",41952418,41954675,1.51,0.76
"206","LGALS2","GH22F037543","chr22",37939917,37946407,1.51,9.81
"207","C1QTNF6","GH22F037543","chr22",37939917,37946407,1.51,4.32
"208","KCTD17","GH22F037543","chr22",37939917,37946407,1.51,3.26
"209","CDC42EP1","GH22F037543","chr22",37939917,37946407,1.51,3.2
"210","LGALS1","GH22F037543","chr22",37939917,37946407,1.51,2.36
"211","CARD10","GH22F037543","chr22",37939917,37946407,1.51,1.81
"212","TRIOBP","GH22F037543","chr22",37939917,37946407,1.51,1.5
"213","MICALL1","GH22F037543","chr22",37939917,37946407,1.51,1.48
"214","ANKRD54","GH22F037543","chr22",37939917,37946407,1.51,1.29
"215","POLR2F","GH22F037543","chr22",37939917,37946407,1.51,1.17
"216","TMEM211","GH22F024972","chr22",25368886,25374808,1.5,11.03
"217","KIAA1671","GH22F024972","chr22",25368886,25374808,1.5,0.31
"218","SYNGR1","GH22F039281","chr22",39677207,39681479,1.5,15.39
"219","RPL3","GH22F039281","chr22",39677207,39681479,1.5,5.12
"220","APOBEC3A","GH22F039281","chr22",39677207,39681479,1.5,4.67
"221","ATF4","GH22F039281","chr22",39677207,39681479,1.5,2.88
"222","CECR1","GH22F017241","chr22",17722348,17725339,1.5,5.92
"223","BCL2L13","GH22F017241","chr22",17722348,17725339,1.5,4.38
"224","CECR2","GH22F017241","chr22",17722348,17725339,1.5,2.92
"225","IL17RA","GH22F017241","chr22",17722348,17725339,1.5,1.91
"226","MKL1","GH22F040443","chr22",40839405,40841004,1.5,7.5
"227","PPM1F","GH22F021813","chr22",22167691,22175088,1.49,16.01
"228","YPEL1","GH22F021813","chr22",22167691,22175088,1.49,11.41
"229","THAP7","GH22F021813","chr22",22167691,22175088,1.49,10.26
"230","MAPK1","GH22F021813","chr22",22167691,22175088,1.49,6.22
"231","HIC2","GH22F021813","chr22",22167691,22175088,1.49,5.45
"232","MICAL3","GH22F018043","chr22",18526302,18528648,1.49,13.93
"233","SLC25A18","GH22F018043","chr22",18526302,18528648,1.49,7.02
"234","LDOC1L","GH22F044550","chr22",44946336,44948302,1.49,11.65
"235","KIAA1644","GH22F044550","chr22",44946336,44948302,1.49,10.44
"236","PARVG","GH22F044550","chr22",44946336,44948302,1.49,4.27
"237","THOC5","GH22F029616","chr22",30012885,30024521,1.49,35.41
"238","NIPSNAP1","GH22F029616","chr22",30012885,30024521,1.49,30.09
"239","GAS2L1","GH22F029616","chr22",30012885,30024521,1.49,7.49
"240","NF2","GH22F029616","chr22",30012885,30024521,1.49,1.78
"241","KREMEN1","GH22F029117","chr22",29513752,29514678,1.49,14.72
"242","C22orf31","GH22F029117","chr22",29513752,29514678,1.49,10.52
"243","TOP3B","GH22F021936","chr22",22290388,22307850,1.48,36.74
"244","THAP7","GH22F021936","chr22",22290388,22307850,1.48,27.56
"245","PPM1F","GH22F021936","chr22",22290388,22307850,1.48,19.54
"246","PPIL2","GH22F021936","chr22",22290388,22307850,1.48,5.18
"247","MAPK1","GH22F021936","chr22",22290388,22307850,1.48,3.11
"248","THAP7","GH22F021832","chr22",22186490,22188089,1.48,10.26
"249","MAPK1","GH22F021832","chr22",22186490,22188089,1.48,3.33
"250","PPM1F","GH22F021832","chr22",22186490,22188089,1.48,1.55
"251","FAM118A","GH22F045271","chr22",45667282,45670977,1.48,18.06
"252","CDPF1","GH22F045271","chr22",45667282,45670977,1.48,12.17
"253","KIAA0930","GH22F045271","chr22",45667282,45670977,1.48,12
"254","RIBC2","GH22F045271","chr22",45667282,45670977,1.48,11.29
"255","SMC1B","GH22F045271","chr22",45667282,45670977,1.48,11.29
"256","UPK3A","GH22F045271","chr22",45667282,45670977,1.48,5.25
"257","PHF21B","GH22F045271","chr22",45667282,45670977,1.48,2.96
"258","TMEM184B","GH22F038309","chr22",38704316,38716167,1.48,12.71
"259","PICK1","GH22F038309","chr22",38704316,38716167,1.48,10.93
"260","MAFF","GH22F038309","chr22",38704316,38716167,1.48,10.84
"261","KCNJ4","GH22F038309","chr22",38704316,38716167,1.48,10.73
"262","KDELR3","GH22F038309","chr22",38704316,38716167,1.48,10.72
"263","SOX10","GH22F038309","chr22",38704316,38716167,1.48,9.9
"264","POLR2F","GH22F038309","chr22",38704316,38716167,1.48,9.9
"265","PDXP","GH22F038309","chr22",38704316,38716167,1.48,6.19
"266","GGA1","GH22F038309","chr22",38704316,38716167,1.48,5.28
"267","SUN2","GH22F038309","chr22",38704316,38716167,1.48,4.91
"268","GCAT","GH22F038309","chr22",38704316,38716167,1.48,4.83
"269","ANKRD54","GH22F038309","chr22",38704316,38716167,1.48,4.45
"270","PLA2G6","GH22F038309","chr22",38704316,38716167,1.48,1.76
"271","JOSD1","GH22F038309","chr22",38704316,38716167,1.48,1.42
"272","GTPBP1","GH22F038309","chr22",38704316,38716167,1.48,1.3
"273","CLDN5","GH22F019576","chr22",19563724,19568166,1.48,14.65
"274","UFD1L","GH22F019576","chr22",19563724,19568166,1.48,10.77
"275","CDC45","GH22F019576","chr22",19563724,19568166,1.48,10.77
"276","CLTCL1","GH22F019576","chr22",19563724,19568166,1.48,5.17
"277","TAB1","GH22F039493","chr22",39889205,39893005,1.47,22.5
"278","CBY1","GH22F039493","chr22",39889205,39893005,1.47,21.67
"279","ATF4","GH22F039493","chr22",39889205,39893005,1.47,15.76
"280","APOBEC3D","GH22F039493","chr22",39889205,39893005,1.47,12.15
"281","APOBEC3C","GH22F039493","chr22",39889205,39893005,1.47,11.17
"282","JOSD1","GH22F039493","chr22",39889205,39893005,1.47,10.85
"283","CBX6","GH22F039493","chr22",39889205,39893005,1.47,10.62
"284","MIEF1","GH22F039493","chr22",39889205,39893005,1.47,0.76
"285","DGCR8","GH22F019946","chr22",19933725,19941924,1.47,37.99
"286","TXNRD2","GH22F019946","chr22",19933725,19941924,1.47,12.02
"287","COMT","GH22F019946","chr22",19933725,19941924,1.47,11.16
"288","ARVCF","GH22F019946","chr22",19933725,19941924,1.47,7.79
"289","HMGXB4","GH22F035586","chr22",35982603,35990442,1.47,24.45
"290","RASD2","GH22F035586","chr22",35982603,35990442,1.47,17.17
"291","MB","GH22F035586","chr22",35982603,35990442,1.47,11.13
"292","APOL6","GH22F035586","chr22",35982603,35990442,1.47,5.76
"293","GP1BB","GH22F019744","chr22",19731879,19734350,1.47,13.02
"294","SEPT5","GH22F019744","chr22",19731879,19734350,1.47,12.98
"295","TBX1","GH22F019744","chr22",19731879,19734350,1.47,0.36
"296","SYNGR1","GH22F039296","chr22",39692515,39697804,1.47,16.43
"297","APOBEC3A","GH22F039296","chr22",39692515,39697804,1.47,10.93
"298","ATF4","GH22F039296","chr22",39692515,39697804,1.47,7.97
"299","RPL3","GH22F039296","chr22",39692515,39697804,1.47,5.4
"300","FAM83F","GH22F039296","chr22",39692515,39697804,1.47,4.97
"301","MGAT3","GH22F039296","chr22",39692515,39697804,1.47,4.79
"302","PDGFB","GH22F039296","chr22",39692515,39697804,1.47,4.31
"303","NDUFA6","GH22F041916","chr22",42312956,42325877,1.47,31.3
"304","SMDT1","GH22F041916","chr22",42312956,42325877,1.47,18.11
"305","TNFRSF13C","GH22F041916","chr22",42312956,42325877,1.47,16.17
"306","CSDC2","GH22F041916","chr22",42312956,42325877,1.47,5.22
"307","CENPM","GH22F041916","chr22",42312956,42325877,1.47,4.47
"308","SHISA8","GH22F041916","chr22",42312956,42325877,1.47,3.38
"309","TPST2","GH22F026646","chr22",27042766,27045763,1.46,20.01
"310","SRRD","GH22F026646","chr22",27042766,27045763,1.46,12.23
"311","HPS4","GH22F026646","chr22",27042766,27045763,1.46,12.23
"312","CRYBB1","GH22F026646","chr22",27042766,27045763,1.46,12.18
"313","CRYBA4","GH22F026646","chr22",27042766,27045763,1.46,12.15
"314","TFIP11","GH22F026646","chr22",27042766,27045763,1.46,11.89
"315","SEZ6L","GH22F026646","chr22",27042766,27045763,1.46,1.59
"316","SUN2","GH22F039143","chr22",39539661,39549685,1.46,12.93
"317","GTPBP1","GH22F039143","chr22",39539661,39549685,1.46,12.53
"318","CBY1","GH22F039143","chr22",39539661,39549685,1.46,10.05
"319","APOBEC3G","GH22F039143","chr22",39539661,39549685,1.46,6.99
"320","CBX7","GH22F039143","chr22",39539661,39549685,1.46,5.75
"321","JOSD1","GH22F039143","chr22",39539661,39549685,1.46,1.99
"322","FOXRED2","GH22F036457","chr22",36853449,36869221,1.46,13.35
"323","TXN2","GH22F036457","chr22",36853449,36869221,1.46,10.15
"324","EIF3D","GH22F036457","chr22",36853449,36869221,1.46,5.67
"325","MYH9","GH22F036457","chr22",36853449,36869221,1.46,1.94
"326","APOBEC3G","GH22F039087","chr22",39483672,39489404,1.45,43.98
"327","APOBEC3H","GH22F039087","chr22",39483672,39489404,1.45,18.04
"328","SUN2","GH22F039087","chr22",39483672,39489404,1.45,9.79
"329","APOBEC3C","GH22F039087","chr22",39483672,39489404,1.45,5.27
"330","JOSD1","GH22F039087","chr22",39483672,39489404,1.45,2.97
"331","GTPBP1","GH22F039087","chr22",39483672,39489404,1.45,2.36
"332","APOBEC3D","GH22F039087","chr22",39483672,39489404,1.45,1.41
"333","CBX7","GH22F039252","chr22",39648201,39652492,1.45,12.49
"334","SYNGR1","GH22F039252","chr22",39648201,39652492,1.45,5.5
"335","APOBEC3A","GH22F039252","chr22",39648201,39652492,1.45,4.11
"336","ATF4","GH22F039252","chr22",39648201,39652492,1.45,3.23
"337","SUN2","GH22F039252","chr22",39648201,39652492,1.45,3.03
"338","PDGFB","GH22F039252","chr22",39648201,39652492,1.45,2.52
"339","CRELD2","GH22F049760","chr22",50153749,50155447,1.45,4.78
"340","A4GALT","GH22F042679","chr22",43075920,43077428,1.45,24.08
"341","CYB5R3","GH22F042679","chr22",43075920,43077428,1.45,19.07
"342","ARFGAP3","GH22F042679","chr22",43075920,43077428,1.45,17.92
"343","SERHL2","GH22F042679","chr22",43075920,43077428,1.45,5.31
"344","NFAM1","GH22F042679","chr22",43075920,43077428,1.45,3.11
"345","ATP6V1E1","GH22F017671","chr22",18154568,18157365,1.45,11.98
"346","BID","GH22F017671","chr22",18154568,18157365,1.45,7.35
"347","BCL2L13","GH22F017671","chr22",18154568,18157365,1.45,5.18
"348","SMARCB1","GH22F023821","chr22",24164075,24170194,1.45,31.98
"349","MMP11","GH22F023821","chr22",24164075,24170194,1.45,26.91
"350","CHCHD10","GH22F023821","chr22",24164075,24170194,1.45,17.98
"351","VPREB3","GH22F023821","chr22",24164075,24170194,1.45,11.11
"352","ZNF70","GH22F023821","chr22",24164075,24170194,1.45,11.11
"353","C22orf15","GH22F023821","chr22",24164075,24170194,1.45,11
"354","DERL3","GH22F023821","chr22",24164075,24170194,1.45,7.55
"355","SLC2A11","GH22F023821","chr22",24164075,24170194,1.45,4.75
"356","ARFGAP3","GH22F042891","chr22",43287738,43293405,1.44,33.85
"357","PACSIN2","GH22F042891","chr22",43287738,43293405,1.44,20.99
"358","NFAM1","GH22F042891","chr22",43287738,43293405,1.44,13.91
"359","C22orf31","GH22F029151","chr22",29547681,29550987,1.44,10.77
"360","KREMEN1","GH22F029151","chr22",29547681,29550987,1.44,1.48
"361","XBP1","GH22F029151","chr22",29547681,29550987,1.44,1.31
"362","SFI1","GH22F031623","chr22",32019365,32027973,1.44,15.01
"363","PISD","GH22F031623","chr22",32019365,32027973,1.44,8.49
"364","PIK3IP1","GH22F031623","chr22",32019365,32027973,1.44,6.25
"365","RNF185","GH22F031623","chr22",32019365,32027973,1.44,4.64
"366","CSF2RB","GH22F037217","chr22",37613317,37642080,1.44,18.62
"367","RAC2","GH22F037217","chr22",37613317,37642080,1.44,17.47
"368","SSTR3","GH22F037217","chr22",37613317,37642080,1.44,12.47
"369","GGA1","GH22F037217","chr22",37613317,37642080,1.44,12.15
"370","CYTH4","GH22F037217","chr22",37613317,37642080,1.44,12.13
"371","TEX33","GH22F037217","chr22",37613317,37642080,1.44,10.56
"372","C1QTNF6","GH22F037217","chr22",37613317,37642080,1.44,9.54
"373","NCF4","GH22F037217","chr22",37613317,37642080,1.44,7.3
"374","SH3BP1","GH22F037217","chr22",37613317,37642080,1.44,6.64
"375","MFNG","GH22F037217","chr22",37613317,37642080,1.44,2.82
"376","IL2RB","GH22F037217","chr22",37613317,37642080,1.44,2.57
"377","LGALS2","GH22F037217","chr22",37613317,37642080,1.44,2.26
"378","NOL12","GH22F037217","chr22",37613317,37642080,1.44,2.01
"379","PIM3","GH22F050292","chr22",50730702,50748369,1.44,22.77
"380","PLXNB2","GH22F050292","chr22",50730702,50748369,1.44,15.53
"381","TYMP","GH22F050292","chr22",50730702,50748369,1.44,13.51
"382","DENND6B","GH22F050292","chr22",50730702,50748369,1.44,11.72
"383","ODF3B","GH22F050292","chr22",50730702,50748369,1.44,11.21
"384","PPP6R2","GH22F050292","chr22",50730702,50748369,1.44,10.12
"385","MAPK12","GH22F050292","chr22",50730702,50748369,1.44,7.35
"386","MAPK11","GH22F050292","chr22",50730702,50748369,1.44,7.02
