"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"60","SERPINA9","GH14F094597","chr14",95063495,95069586,1.76,10.02
"61","SERPINA12","GH14F094597","chr14",95063495,95069586,1.76,3.37
"62","CLMN","GH14F095146","chr14",95612338,95618737,1.76,12.45
"63","DICER1","GH14F095146","chr14",95612338,95618737,1.76,5.54
"64","ATP6V1D","GH14F068136","chr14",68603509,68615470,1.75,4.91
"65","FOXN3","GH14F089457","chr14",89923346,89927143,1.74,17.52
"66","DLK1","GH14F100675","chr14",101141939,101149446,1.72,6.24
"67","BEGAIN","GH14F100675","chr14",101141939,101149446,1.72,5.64
"68","WDR25","GH14F100405","chr14",100871539,100877648,1.71,35.19
"69","WARS","GH14F100405","chr14",100871539,100877648,1.71,28.41
"70","SLC25A47","GH14F100405","chr14",100871539,100877648,1.71,9.93
"71","BDKRB2","GH14F096100","chr14",96566513,96574210,1.71,14.05
"72","C14orf132","GH14F096100","chr14",96566513,96574210,1.71,5.92
"73","BDKRB1","GH14F096100","chr14",96566513,96574210,1.71,2.43
"74","TTC7B","GH14F090604","chr14",91071271,91072550,1.7,1.32
"75","CALM1","GH14F090604","chr14",91071271,91072550,1.7,1.27
"76","RPS6KA5","GH14F090604","chr14",91071271,91072550,1.7,1.2
"77","DEGS2","GH14F100165","chr14",100631422,100635736,1.69,6.59
"78","DLK1","GH14F100165","chr14",100631422,100635736,1.69,5.78
"79","SLC25A29","GH14F100165","chr14",100631422,100635736,1.69,5.4
"80","YY1","GH14F100165","chr14",100631422,100635736,1.69,1.34
"81","KCNK13","GH14F089301","chr14",89768146,89776543,1.69,5.1
"82","FOXN3","GH14F089301","chr14",89768146,89776543,1.69,4.17
"83","CLMN","GH14F095321","chr14",95788275,95789941,1.68,3.71
"84","SAMD4A","GH14F054681","chr14",55148081,55155118,1.67,16.18
"85","IRF2BPL","GH14F076984","chr14",77450544,77453543,1.67,12.14
"86","GZMB","GH14F024672","chr14",25141808,25144823,1.67,34.51
"87","GZMH","GH14F024672","chr14",25141808,25144823,1.67,22.97
"88","CTSG","GH14F024672","chr14",25141808,25144823,1.67,18.43
"89","STXBP6","GH14F024672","chr14",25141808,25144823,1.67,9.7
"90","CMA1","GH14F024672","chr14",25141808,25144823,1.67,2.98
"91","CIDEB","GH14F024672","chr14",25141808,25144823,1.67,2.34
"92","LTB4R","GH14F024672","chr14",25141808,25144823,1.67,2.31
"93","RIPK3","GH14F024672","chr14",25141808,25144823,1.67,2.02
"94","TINF2","GH14F024672","chr14",25141808,25144823,1.67,1.81
"95","KHNYN","GH14F024672","chr14",25141808,25144823,1.67,1.65
"96","SDR39U1","GH14F024672","chr14",25141808,25144823,1.67,1.38
"97","SRSF5","GH14F069691","chr14",70158519,70170964,1.67,19.51
"98","ACTN1","GH14F069691","chr14",70158519,70170964,1.67,16.03
"99","TTC9","GH14F069691","chr14",70158519,70170964,1.67,4.79
"100","SLC8A3","GH14F069691","chr14",70158519,70170964,1.67,2.72
"101","PPP2R5C","GH14F101873","chr14",102339739,102346858,1.67,15.27
"102","TECPR2","GH14F101873","chr14",102339739,102346858,1.67,4.72
"103","WDR20","GH14F101873","chr14",102339739,102346858,1.67,3.07
"104","DYNC1H1","GH14F101873","chr14",102339739,102346858,1.67,1.32
"105","MMP14","GH14F022504","chr14",22973812,23040448,1.67,71.29
"106","ABHD4","GH14F022504","chr14",22973812,23040448,1.67,39.44
"107","OXA1L","GH14F022504","chr14",22973812,23040448,1.67,29.83
"108","EFS","GH14F022504","chr14",22973812,23040448,1.67,28.54
"109","HOMEZ","GH14F022504","chr14",22973812,23040448,1.67,23.08
"110","C14orf119","GH14F022504","chr14",22973812,23040448,1.67,21.56
"111","DAD1","GH14F022504","chr14",22973812,23040448,1.67,19.19
"112","PABPN1","GH14F022504","chr14",22973812,23040448,1.67,15.64
"113","OR6J1","GH14F022504","chr14",22973812,23040448,1.67,11.89
"114","MRPL52","GH14F022504","chr14",22973812,23040448,1.67,11.88
"115","SLC7A7","GH14F022504","chr14",22973812,23040448,1.67,11.88
"116","BCL2L2","GH14F022504","chr14",22973812,23040448,1.67,10.91
"117","BCL2L2-PABPN1","GH14F022504","chr14",22973812,23040448,1.67,10
"118","PRMT5","GH14F022504","chr14",22973812,23040448,1.67,9.81
"119","LRP10","GH14F022504","chr14",22973812,23040448,1.67,9.74
"120","C14orf93","GH14F022504","chr14",22973812,23040448,1.67,9.24
"121","CEBPE","GH14F022504","chr14",22973812,23040448,1.67,5.69
"122","PSMB11","GH14F022504","chr14",22973812,23040448,1.67,3.16
"123","REM2","GH14F022504","chr14",22973812,23040448,1.67,2.14
"124","RBM23","GH14F022504","chr14",22973812,23040448,1.67,1.56
"125","BATF","GH14F075566","chr14",76032488,76033386,1.66,13.41
"126","TTLL5","GH14F075566","chr14",76032488,76033386,1.66,10.63
"127","FOS","GH14F075566","chr14",76032488,76033386,1.66,2.17
"128","FLVCR2","GH14F075566","chr14",76032488,76033386,1.66,1.8
"129","HIF1A","GH14F061690","chr14",62157655,62158518,1.66,3.49
"130","RALGAPA1","GH14F035550","chr14",36020024,36020998,1.63,11.01
"131","INSM2","GH14F035550","chr14",36020024,36020998,1.63,0.34
"132","MIPOL1","GH14F037257","chr14",37726340,37727348,1.63,0.2
"133","SUPT16H","GH14F021089","chr14",21557794,21578748,1.62,41.79
"134","CHD8","GH14F021089","chr14",21557794,21578748,1.62,34.92
"135","METTL3","GH14F021089","chr14",21557794,21578748,1.62,33.11
"136","TMEM55B","GH14F021089","chr14",21557794,21578748,1.62,22.95
"137","OSGEP","GH14F021089","chr14",21557794,21578748,1.62,21.67
"138","RAB2B","GH14F021089","chr14",21557794,21578748,1.62,19.8
"139","TTC5","GH14F021089","chr14",21557794,21578748,1.62,19.57
"140","RNASE4","GH14F021089","chr14",21557794,21578748,1.62,14.43
"141","ARHGEF40","GH14F021089","chr14",21557794,21578748,1.62,12.05
"142","TOX4","GH14F021089","chr14",21557794,21578748,1.62,10.91
"143","APEX1","GH14F021089","chr14",21557794,21578748,1.62,10.58
"144","PARP2","GH14F021089","chr14",21557794,21578748,1.62,9.7
"145","TMEM253","GH14F021089","chr14",21557794,21578748,1.62,0.76
"146","FRMD6","GH14F051367","chr14",51833919,51837771,1.62,3.3
"147","ZFP36L1","GH14F068755","chr14",69222319,69230916,1.61,2.15
"148","DCAF5","GH14F068755","chr14",69222319,69230916,1.61,1.27
"149","SIPA1L1","GH14F071397","chr14",71863923,71868316,1.61,8.2
"150","FUT8","GH14F065251","chr14",65717719,65718519,1.61,7.65
"151","PRMT5","GH14F022884","chr14",23353917,23358269,1.6,16.78
"152","HAUS4","GH14F022884","chr14",23353917,23358269,1.6,13.54
"153","MMP14","GH14F022884","chr14",23353917,23358269,1.6,11.44
"154","SLC7A7","GH14F022884","chr14",23353917,23358269,1.6,11.15
"155","MRPL52","GH14F022884","chr14",23353917,23358269,1.6,11.15
"156","ABHD4","GH14F022884","chr14",23353917,23358269,1.6,10.57
"157","CDH24","GH14F022884","chr14",23353917,23358269,1.6,9.96
"158","RBM23","GH14F022884","chr14",23353917,23358269,1.6,5.43
"159","REM2","GH14F022884","chr14",23353917,23358269,1.6,0.76
"160","VCPKMT","GH14F050043","chr14",50509920,50515304,1.59,11.29
"161","ATP5S","GH14F050043","chr14",50509920,50515304,1.59,6.27
"162","ARF6","GH14F050043","chr14",50509920,50515304,1.59,5.68
"163","RPL36AL","GH14F050043","chr14",50509920,50515304,1.59,2.23
"164","SOS2","GH14F050043","chr14",50509920,50515304,1.59,1.5
"165","VCPKMT","GH14F049867","chr14",50333720,50337750,1.59,14.03
"166","ARF6","GH14F049867","chr14",50333720,50337750,1.59,8.75
"167","RPL36AL","GH14F049867","chr14",50333720,50337750,1.59,7.47
"168","LRR1","GH14F049867","chr14",50333720,50337750,1.59,6.03
"169","SOS2","GH14F049867","chr14",50333720,50337750,1.59,2.95
"170","NEMF","GH14F049867","chr14",50333720,50337750,1.59,1.6
"171","MGAT2","GH14F049867","chr14",50333720,50337750,1.59,1.16
"172","PPP2R5C","GH14F101725","chr14",102192137,102193499,1.59,5.5
"173","WDR20","GH14F101725","chr14",102192137,102193499,1.59,2.75
"174","FOXN3","GH14F089425","chr14",89891546,89899143,1.59,15.2
"175","MYH7","GH14F023433","chr14",23903194,23909074,1.59,0.76
"176","NGDN","GH14F023433","chr14",23903194,23909074,1.59,0.27
"177","TRIP11","GH14F091360","chr14",91826506,91850349,1.59,37.23
"178","CCDC88C","GH14F091360","chr14",91826506,91850349,1.59,31.99
"179","CPSF2","GH14F091360","chr14",91826506,91850349,1.59,14.48
"180","RPS6KA5","GH14F091360","chr14",91826506,91850349,1.59,3.15
"181","RIN3","GH14F092501","chr14",92967760,92971943,1.58,14.29
"182","SLC24A4","GH14F092501","chr14",92967760,92971943,1.58,5.07
"183","LGMN","GH14F092501","chr14",92967760,92971943,1.58,5.04
"184","ATXN3","GH14F092501","chr14",92967760,92971943,1.58,1.45
"185","ERH","GH14F068931","chr14",69397719,69427116,1.58,31.58
"186","ACTN1","GH14F068931","chr14",69397719,69427116,1.58,19.66
"187","CCDC177","GH14F068931","chr14",69397719,69427116,1.58,9.71
"188","ZFP36L1","GH14F068931","chr14",69397719,69427116,1.58,8.03
"189","DCAF5","GH14F068931","chr14",69397719,69427116,1.58,3.38
"190","GALNT16","GH14F068931","chr14",69397719,69427116,1.58,1.26
"191","PSMA6","GH14F035195","chr14",35664919,35667787,1.58,10.93
"192","PPP2R3C","GH14F035195","chr14",35664919,35667787,1.58,10.29
"193","FAM177A1","GH14F035195","chr14",35664919,35667787,1.58,8.26
"194","NFKBIA","GH14F035195","chr14",35664919,35667787,1.58,3.53
"195","BAZ1A","GH14F035195","chr14",35664919,35667787,1.58,2.08
"196","TMEM251","GH14F092846","chr14",93312546,93314945,1.58,35.85
"197","CHGA","GH14F092846","chr14",93312546,93314945,1.58,11.45
"198","UNC79","GH14F092846","chr14",93312546,93314945,1.58,6.67
"199","RIN3","GH14F092846","chr14",93312546,93314945,1.58,5.24
"200","CPSF2","GH14F092846","chr14",93312546,93314945,1.58,5.01
"201","MOAP1","GH14F092846","chr14",93312546,93314945,1.58,3.8
"202","BTBD7","GH14F092846","chr14",93312546,93314945,1.58,2.75
"203","GOLGA5","GH14F092846","chr14",93312546,93314945,1.58,0.22
"204","ISCA2","GH14F074513","chr14",74980490,74982134,1.57,6.87
"205","NPC2","GH14F074513","chr14",74980490,74982134,1.57,2.28
"206","ZFYVE26","GH14F067851","chr14",68317884,68321117,1.57,17.44
"207","RAD51B","GH14F067851","chr14",68317884,68321117,1.57,12.52
"208","GNG2","GH14F051883","chr14",52349798,52352118,1.57,24.11
"209","C14orf166","GH14F051883","chr14",52349798,52352118,1.57,11.52
"210","PTGER2","GH14F051883","chr14",52349798,52352118,1.57,2.46
"211","PTGDR","GH14F051883","chr14",52349798,52352118,1.57,1.14
"212","SFTA3","GH14F036424","chr14",36893320,36894326,1.56,0.16
"213","CCDC88C","GH14F091320","chr14",91787324,91795407,1.56,1.89
"214","RPS6KA5","GH14F091320","chr14",91787324,91795407,1.56,1.2
"215","KHNYN","GH14F024240","chr14",24709407,24713359,1.56,25.58
"216","NYNRIN","GH14F024240","chr14",24709407,24713359,1.56,12.14
"217","TGM1","GH14F024240","chr14",24709407,24713359,1.56,9.97
"218","IRF9","GH14F024240","chr14",24709407,24713359,1.56,6.97
"219","TINF2","GH14F024240","chr14",24709407,24713359,1.56,5.87
"220","PSME1","GH14F024240","chr14",24709407,24713359,1.56,2.86
"221","RNF31","GH14F024240","chr14",24709407,24713359,1.56,2.6
"222","RIPK3","GH14F024240","chr14",24709407,24713359,1.56,2.18
"223","DCAF11","GH14F024240","chr14",24709407,24713359,1.56,1.78
"224","CIDEB","GH14F024240","chr14",24709407,24713359,1.56,1.35
"225","LTB4R","GH14F024240","chr14",24709407,24713359,1.56,1.31
"226","NEDD8","GH14F024240","chr14",24709407,24713359,1.56,0.4
"227","IRF2BPL","GH14F076949","chr14",77415981,77429845,1.56,15.12
"228","VASH1","GH14F076949","chr14",77415981,77429845,1.56,11.44
"229","ANGEL1","GH14F076949","chr14",77415981,77429845,1.56,4.46
"230","MIPOL1","GH14F037582","chr14",38051651,38069660,1.56,10.52
"231","SLC25A21-AS1","GH14F037582","chr14",38051651,38069660,1.56,8.59
"232","FOXA1","GH14F037582","chr14",38051651,38069660,1.56,4.73
"233","TTC6","GH14F037582","chr14",38051651,38069660,1.56,0.76
"234","FUT8","GH14F065281","chr14",65748261,65751571,1.56,11.46
"235","FNTB","GH14F065281","chr14",65748261,65751571,1.56,5.12
"236","CBLN3","GH14F024422","chr14",24891607,24902109,1.56,63.64
"237","KHNYN","GH14F024422","chr14",24891607,24902109,1.56,37.14
"238","NYNRIN","GH14F024422","chr14",24891607,24902109,1.56,11.57
"239","TINF2","GH14F024422","chr14",24891607,24902109,1.56,11.16
"240","ADCY4","GH14F024422","chr14",24891607,24902109,1.56,10.48
"241","NEDD8-MDP1","GH14F024422","chr14",24891607,24902109,1.56,9.35
"242","NEDD8","GH14F024422","chr14",24891607,24902109,1.56,9.35
"243","SDR39U1","GH14F024422","chr14",24891607,24902109,1.56,4.69
"244","IRF9","GH14F024422","chr14",24891607,24902109,1.56,3.91
"245","PSME1","GH14F024422","chr14",24891607,24902109,1.56,1.19
"246","FRMD6","GH14F051538","chr14",52005148,52008925,1.55,12.28
"247","TRIM9","GH14F051538","chr14",52005148,52008925,1.55,1.75
"248","CKB","GH14F103549","chr14",104015656,104019774,1.55,18.03
"249","KLC1","GH14F103549","chr14",104015656,104019774,1.55,17.41
"250","MARK3","GH14F103549","chr14",104015656,104019774,1.55,4.24
"251","PPP1R13B","GH14F103549","chr14",104015656,104019774,1.55,1.4
"252","RIN3","GH14F092469","chr14",92936255,92942765,1.55,19.64
"253","SLC24A4","GH14F092469","chr14",92936255,92942765,1.55,12.63
"254","TRIP11","GH14F092469","chr14",92936255,92942765,1.55,9.58
"255","ATXN3","GH14F092469","chr14",92936255,92942765,1.55,2.64
"256","VASH1","GH14F076715","chr14",77181344,77183124,1.54,74.62
"257","ANGEL1","GH14F076715","chr14",77181344,77183124,1.54,11
"258","ATG2B","GH14F096125","chr14",96591939,96593936,1.54,2.95
"259","BDKRB2","GH14F096125","chr14",96591939,96593936,1.54,0.17
"260","C14orf132","GH14F096125","chr14",96591939,96593936,1.54,0.16
"261","FOXG1","GH14F028876","chr14",29345370,29345639,1.54,6.4
"262","C14orf159","GH14F091107","chr14",91574037,91577095,1.54,21.05
"263","RPS6KA5","GH14F091107","chr14",91574037,91577095,1.54,15.31
"264","TRIP11","GH14F091107","chr14",91574037,91577095,1.54,12.12
"265","CCDC88C","GH14F091107","chr14",91574037,91577095,1.54,3.93
"266","GPR68","GH14F091107","chr14",91574037,91577095,1.54,1.43
"267","PPP2R5C","GH14F101713","chr14",102180026,102185228,1.54,20.19
"268","RCOR1","GH14F101713","chr14",102180026,102185228,1.54,11.77
"269","PPP2R5C","GH14F101534","chr14",102001139,102002936,1.53,3.96
"270","DYNC1H1","GH14F101534","chr14",102001139,102002936,1.53,1.77
"271","FOXN3","GH14F089700","chr14",90167145,90169943,1.53,14.83
"272","TDP1","GH14F089700","chr14",90167145,90169943,1.53,1.45
"273","TNFAIP2","GH14F103259","chr14",103725961,103727737,1.53,12.26
"274","TRAF3","GH14F103259","chr14",103725961,103727737,1.53,7.39
"275","TRMT61A","GH14F103259","chr14",103725961,103727737,1.53,5.19
"276","EIF5","GH14F103259","chr14",103725961,103727737,1.53,3.29
"277","MARK3","GH14F103259","chr14",103725961,103727737,1.53,3
"278","RIN3","GH14F092576","chr14",93042898,93044895,1.53,12.48
"279","SLC24A4","GH14F092465","chr14",92931614,92932674,1.53,11.68
"280","RIN3","GH14F092465","chr14",92931614,92932674,1.53,8.23
"281","ATXN3","GH14F092465","chr14",92931614,92932674,1.53,2.31
"282","CLMN","GH14F095290","chr14",95756815,95759186,1.53,16.7
"283","SETD3","GH14F099467","chr14",99933861,99936937,1.53,6.39
"284","CCNK","GH14F099467","chr14",99933861,99936937,1.53,5.59
"285","EML1","GH14F099467","chr14",99933861,99936937,1.53,1.43
"286","BAZ1A","GH14F033937","chr14",34406265,34411302,1.52,11.74
"287","EAPP","GH14F033937","chr14",34406265,34411302,1.52,9.89
"288","ZFP36L1","GH14F068592","chr14",69059485,69068116,1.52,7.55
"289","MBIP","GH14F036269","chr14",36738294,36739211,1.52,10.8
"290","NKX2-8","GH14F036269","chr14",36738294,36739211,1.52,9.41
"291","MAP4K5","GH14F050675","chr14",51141748,51145717,1.51,18
"292","ATL1","GH14F050675","chr14",51141748,51145717,1.51,10.19
"293","NIN","GH14F050675","chr14",51141748,51145717,1.51,9.48
"294","CDKL1","GH14F050675","chr14",51141748,51145717,1.51,6.08
"295","SAV1","GH14F050675","chr14",51141748,51145717,1.51,0.4
"296","PRKCH","GH14F061320","chr14",61787353,61820908,1.51,33.56
"297","TRMT5","GH14F061320","chr14",61787353,61820908,1.51,27.21
"298","TMEM30B","GH14F061320","chr14",61787353,61820908,1.51,16.37
"299","HSP90AA1","GH14F102084","chr14",102550538,102555598,1.51,12.57
"300","WDR20","GH14F102084","chr14",102550538,102555598,1.51,11.14
"301","ZNF839","GH14F102084","chr14",102550538,102555598,1.51,11.12
"302","CDC42BPB","GH14F102084","chr14",102550538,102555598,1.51,11.05
"303","RCOR1","GH14F102084","chr14",102550538,102555598,1.51,10.03
"304","MOK","GH14F102084","chr14",102550538,102555598,1.51,9.47
"305","GCH1","GH14F054450","chr14",54916720,54919135,1.51,7.78
"306","CNIH1","GH14F054450","chr14",54916720,54919135,1.51,5.53
"307","GMFB","GH14F054450","chr14",54916720,54919135,1.51,4.24
"308","CGRRF1","GH14F054450","chr14",54916720,54919135,1.51,1.87
"309","CHURC1-FNTB","GH14F065078","chr14",65545185,65551344,1.51,10.3
"310","RAB15","GH14F065078","chr14",65545185,65551344,1.51,8.83
"311","FNTB","GH14F065078","chr14",65545185,65551344,1.51,5.87
"312","FERMT2","GH14F052925","chr14",53392410,53394718,1.5,0.29
"313","PELI2","GH14F056378","chr14",56844719,56846317,1.5,2.48
"314","CCDC88C","GH14F091348","chr14",91814659,91824578,1.5,33.8
"315","RPS6KA5","GH14F091348","chr14",91814659,91824578,1.5,3.06
"316","C14orf159","GH14F091348","chr14",91814659,91824578,1.5,1.13
"317","WDR89","GH14F063648","chr14",64115495,64118731,1.5,10.81
"318","SYNE2","GH14F063648","chr14",64115495,64118731,1.5,8.76
"319","MBIP","GH14F036345","chr14",36814302,36815937,1.5,17.28
"320","NKX2-8","GH14F036345","chr14",36814302,36815937,1.5,9.69
"321","SERPINA1","GH14F094354","chr14",94821008,94822280,1.5,5.86
"322","SERPINA12","GH14F094354","chr14",94821008,94822280,1.5,1.37
"323","SERPINA6","GH14F094354","chr14",94821008,94822280,1.5,0.27
"324","FLVCR2","GH14F075877","chr14",76342346,76342743,1.5,14.61
"325","IFT43","GH14F075877","chr14",76342346,76342743,1.5,11.54
"326","TGFB3","GH14F075877","chr14",76342346,76342743,1.5,1.85
"327","BATF","GH14F075877","chr14",76342346,76342743,1.5,1.82
"328","CEP128","GH14F080929","chr14",81396139,81398743,1.5,15.57
"329","TSHR","GH14F080929","chr14",81396139,81398743,1.5,0.31
"330","JDP2","GH14F075332","chr14",75799505,75802902,1.49,12.74
"331","BATF","GH14F075332","chr14",75799505,75802902,1.49,11.47
"332","FOS","GH14F075332","chr14",75799505,75802902,1.49,9.29
"333","FLVCR2","GH14F075332","chr14",75799505,75802902,1.49,2.49
"334","ZFP36L1","GH14F068574","chr14",69041319,69048306,1.49,4.38
"335","SERPINA1","GH14F094382","chr14",94848699,94865587,1.49,19.92
"336","IFI27L2","GH14F094382","chr14",94848699,94865587,1.49,14.34
"337","SERPINA11","GH14F094382","chr14",94848699,94865587,1.49,11.65
"338","SERPINA9","GH14F094382","chr14",94848699,94865587,1.49,10.92
"339","FOXN3","GH14F089772","chr14",90239251,90241743,1.49,7.23
"340","TDP1","GH14F089772","chr14",90239251,90241743,1.49,3.81
"341","SIPA1L1","GH14F071354","chr14",71821016,71832931,1.49,18.94
"342","HIF1A","GH14F061593","chr14",62059910,62062840,1.49,20.29
"343","DPF3","GH14F072642","chr14",73108835,73111183,1.49,10.44
"344","BATF","GH14F075535","chr14",76001412,76003932,1.48,17.05
"345","TTLL5","GH14F075535","chr14",76001412,76003932,1.48,9.8
"346","FOS","GH14F075535","chr14",76001412,76003932,1.48,4.14
"347","POMT2","GH14F077021","chr14",77487925,77513519,1.48,29.33
"348","CIPC","GH14F077021","chr14",77487925,77513519,1.48,13.68
"349","IRF2BPL","GH14F077021","chr14",77487925,77513519,1.48,5.96
"350","TMEM63C","GH14F077021","chr14",77487925,77513519,1.48,1.87
"351","VASH1","GH14F077021","chr14",77487925,77513519,1.48,1.71
"352","TMED8","GH14F077021","chr14",77487925,77513519,1.48,1.21
"353","FLRT2","GH14F085607","chr14",86073442,86074943,1.48,11.15
"354","IRF2BPL","GH14F076936","chr14",77402604,77409343,1.48,12.38
"355","SNW1","GH14F076936","chr14",77402604,77409343,1.48,7.85
"356","HIF1A","GH14F061601","chr14",62068320,62071318,1.48,20.04
"357","HIF1A","GH14F061551","chr14",62017720,62045023,1.48,23.03
"358","CLMN","GH14F095258","chr14",95725139,95734243,1.48,26.49
"359","DICER1","GH14F095258","chr14",95725139,95734243,1.48,1.23
"360","TTC9","GH14F070652","chr14",71119228,71136687,1.47,14.2
"361","MED6","GH14F070652","chr14",71119228,71136687,1.47,11.49
"362","SYNJ2BP","GH14F070652","chr14",71119228,71136687,1.47,4.63
"363","ADCK1","GH14F077663","chr14",78129596,78130495,1.47,37.67
"364","C14orf178","GH14F077663","chr14",78129596,78130495,1.47,13.43
"365","SLIRP","GH14F077663","chr14",78129596,78130495,1.47,8.55
"366","SNW1","GH14F077663","chr14",78129596,78130495,1.47,7.93
"367","MARK3","GH14F103382","chr14",103848539,103849536,1.47,11.46
"368","ZFYVE21","GH14F103382","chr14",103848539,103849536,1.47,8.9
"369","TNFAIP2","GH14F103382","chr14",103848539,103849536,1.47,2.7
"370","EIF5","GH14F103382","chr14",103848539,103849536,1.47,2.12
"371","ZFP36L1","GH14F068711","chr14",69177918,69182717,1.47,1.24
"372","OSGEP","GH14F020426","chr14",20894921,20898958,1.47,19.69
"373","PNP","GH14F020426","chr14",20894921,20898958,1.47,16.32
"374","TMEM55B","GH14F020426","chr14",20894921,20898958,1.47,14.55
"375","APEX1","GH14F020426","chr14",20894921,20898958,1.47,12.54
"376","RNASE11","GH14F020426","chr14",20894921,20898958,1.47,11.1
"377","TEP1","GH14F020426","chr14",20894921,20898958,1.47,7.17
"378","KLHL33","GH14F020426","chr14",20894921,20898958,1.47,7.09
"379","RNASE6","GH14F020426","chr14",20894921,20898958,1.47,1.84
"380","RNASE3","GH14F020426","chr14",20894921,20898958,1.47,1.38
"381","TTC7B","GH14F090626","chr14",91092658,91098543,1.47,5.03
"382","FAM177A1","GH14F034832","chr14",35301808,35305005,1.46,9.41
"383","BAZ1A","GH14F034832","chr14",35301808,35305005,1.46,8.89
"384","KIAA0391","GH14F034832","chr14",35301808,35305005,1.46,4.55
"385","PPP2R3C","GH14F034832","chr14",35301808,35305005,1.46,1.67
"386","SRP54","GH14F034832","chr14",35301808,35305005,1.46,1.21
