"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"59","LIPC","GH15F058329","chr15",58621834,58627480,1.68,10.83
"60","AQP9","GH15F058329","chr15",58621834,58627480,1.68,7.75
"61","RASGRF1","GH15F078978","chr15",79271142,79272808,1.67,4.57
"62","CHD2","GH15F093027","chr15",93570431,93574498,1.66,4.8
"63","RGMA","GH15F093027","chr15",93570431,93574498,1.66,1.98
"64","MEF2A","GH15F099472","chr15",100012807,100019004,1.65,4.05
"65","IGF1R","GH15F098154","chr15",98697617,98699476,1.65,1.41
"66","TLE3","GH15F070151","chr15",70443740,70444939,1.65,16.31
"67","PGPEP1L","GH15F098950","chr15",99493988,99500149,1.65,7.88
"68","IQCH","GH15F067196","chr15",67488498,67494014,1.65,19.17
"69","AAGAB","GH15F067196","chr15",67488498,67494014,1.65,17.92
"70","MAP2K5","GH15F067196","chr15",67488498,67494014,1.65,10.94
"71","SMAD3","GH15F067196","chr15",67488498,67494014,1.65,2.61
"72","ISLR","GH15F074380","chr15",74672939,74697151,1.65,24.3
"73","EDC3","GH15F074380","chr15",74672939,74697151,1.65,19.76
"74","SEMA7A","GH15F074380","chr15",74672939,74697151,1.65,16.97
"75","GOLGA6A","GH15F074380","chr15",74672939,74697151,1.65,11.75
"76","NEIL1","GH15F074380","chr15",74672939,74697151,1.65,9.72
"77","CYP11A1","GH15F074380","chr15",74672939,74697151,1.65,8.15
"78","SCAMP5","GH15F074380","chr15",74672939,74697151,1.65,7.4
"79","ARID3B","GH15F074380","chr15",74672939,74697151,1.65,7.36
"80","CYP1A1","GH15F074380","chr15",74672939,74697151,1.65,5.33
"81","CLK3","GH15F074380","chr15",74672939,74697151,1.65,1.81
"82","CSK","GH15F074380","chr15",74672939,74697151,1.65,1.48
"83","RYR3","GH15F033720","chr15",34012701,34015339,1.65,10.23
"84","AVEN","GH15F033720","chr15",34012701,34015339,1.65,4.37
"85","RASGRP1","GH15F038713","chr15",39005466,39008409,1.64,9.99
"86","C15orf53","GH15F038713","chr15",39005466,39008409,1.64,0.34
"87","ZNF710","GH15F090045","chr15",90588834,90591847,1.64,13.87
"88","MESP1","GH15F090045","chr15",90588834,90591847,1.64,10.24
"89","FAM103A1","GH15F082935","chr15",83604251,83606774,1.64,14.65
"90","C15orf40","GH15F082935","chr15",83604251,83606774,1.64,8.82
"91","STOML1","GH15F073964","chr15",74256681,74259540,1.64,24.92
"92","PML","GH15F073964","chr15",74256681,74259540,1.64,20.29
"93","TBC1D21","GH15F073964","chr15",74256681,74259540,1.64,11.7
"94","LOXL1","GH15F073964","chr15",74256681,74259540,1.64,11.53
"95","C15orf59","GH15F073964","chr15",74256681,74259540,1.64,2.34
"96","APBA2","GH15F028984","chr15",29276759,29278642,1.63,13.4
"97","SLCO3A1","GH15F091939","chr15",92482632,92495029,1.63,32.25
"98","MAPK6","GH15F052076","chr15",52368334,52373052,1.63,13.41
"99","LYSMD2","GH15F052076","chr15",52368334,52373052,1.63,12.76
"100","BCL2L10","GH15F052076","chr15",52368334,52373052,1.63,12.75
"101","GNB5","GH15F052076","chr15",52368334,52373052,1.63,10.65
"102","DMXL2","GH15F052076","chr15",52368334,52373052,1.63,3.95
"103","SPPL2A","GH15F051184","chr15",51476599,51479796,1.62,10.72
"104","DMXL2","GH15F051184","chr15",51476599,51479796,1.62,6.44
"105","AP4E1","GH15F051184","chr15",51476599,51479796,1.62,5.09
"106","TNFAIP8L3","GH15F051184","chr15",51476599,51479796,1.62,0.16
"107","SCAMP5","GH15F075041","chr15",75333921,75342312,1.62,40.92
"108","C15orf39","GH15F075041","chr15",75333921,75342312,1.62,39.03
"109","RPP25","GH15F075041","chr15",75333921,75342312,1.62,33.91
"110","PPCDC","GH15F075041","chr15",75333921,75342312,1.62,16.14
"111","FBXO22","GH15F075041","chr15",75333921,75342312,1.62,13.61
"112","ISLR","GH15F075041","chr15",75333921,75342312,1.62,13.52
"113","SNX33","GH15F075041","chr15",75333921,75342312,1.62,12.01
"114","PTPN9","GH15F075041","chr15",75333921,75342312,1.62,10.17
"115","ULK3","GH15F075041","chr15",75333921,75342312,1.62,9.83
"116","SIN3A","GH15F075041","chr15",75333921,75342312,1.62,6
"117","CSK","GH15F075041","chr15",75333921,75342312,1.62,5.64
"118","MAN2C1","GH15F075041","chr15",75333921,75342312,1.62,2.84
"119","CLK3","GH15F075041","chr15",75333921,75342312,1.62,1.91
"120","SCAMP2","GH15F075041","chr15",75333921,75342312,1.62,1.57
"121","SLCO3A1","GH15F092068","chr15",92611232,92615229,1.62,14.65
"122","CGNL1","GH15F057503","chr15",57795999,57800288,1.61,19.19
"123","CORO2B","GH15F068637","chr15",68929368,68934339,1.61,11.91
"124","RPP25","GH15F075174","chr15",75466743,75472347,1.61,6.93
"125","MAN2C1","GH15F075174","chr15",75466743,75472347,1.61,5.63
"126","PPCDC","GH15F075174","chr15",75466743,75472347,1.61,4.87
"127","C15orf39","GH15F075174","chr15",75466743,75472347,1.61,4.56
"128","CSK","GH15F075174","chr15",75466743,75472347,1.61,3.34
"129","SIN3A","GH15F075174","chr15",75466743,75472347,1.61,1.52
"130","KNSTRN","GH15F039464","chr15",39757182,39761601,1.61,5.36
"131","CHRNA7","GH15F031456","chr15",31748906,31752003,1.61,10.09
"132","OTUD7A","GH15F031456","chr15",31748906,31752003,1.61,8.14
"133","ATP10A","GH15F025783","chr15",26028369,26031946,1.61,13.87
"134","MCTP2","GH15F094172","chr15",94715830,94718428,1.61,13.04
"135","SORD","GH15F045047","chr15",45339815,45342439,1.6,31.41
"136","SPG11","GH15F045047","chr15",45339815,45342439,1.6,9.14
"137","SPATA5L1","GH15F045047","chr15",45339815,45342439,1.6,7.88
"138","B2M","GH15F045047","chr15",45339815,45342439,1.6,6.03
"139","C15orf48","GH15F045444","chr15",45736939,45739757,1.6,20.8
"140","BLOC1S6","GH15F045444","chr15",45736939,45739757,1.6,16.04
"141","SQRDL","GH15F045444","chr15",45736939,45739757,1.6,8.05
"142","SPATA5L1","GH15F045444","chr15",45736939,45739757,1.6,1.46
"143","IGF1R","GH15F098850","chr15",99393279,99405256,1.6,15.24
"144","LIPC","GH15F058457","chr15",58749301,58753254,1.59,20.66
"145","ADAM10","GH15F058457","chr15",58749301,58753254,1.59,20.24
"146","AQP9","GH15F058457","chr15",58749301,58753254,1.59,12.54
"147","FAM63B","GH15F058457","chr15",58749301,58753254,1.59,10.59
"148","SLTM","GH15F058457","chr15",58749301,58753254,1.59,1.49
"149","ALDH1A2","GH15F058457","chr15",58749301,58753254,1.59,0.25
"150","TLE3","GH15F070113","chr15",70405539,70407539,1.59,25.32
"151","ATP8B4","GH15F050064","chr15",50356479,50360970,1.59,19.29
"152","SLC27A2","GH15F050064","chr15",50356479,50360970,1.59,4.56
"153","USP8","GH15F050064","chr15",50356479,50360970,1.59,2.67
"154","GABPB1","GH15F050064","chr15",50356479,50360970,1.59,2.23
"155","RASGRP1","GH15F038650","chr15",38942403,38946462,1.59,47.14
"156","FAM98B","GH15F038650","chr15",38942403,38946462,1.59,10.17
"157","C15orf53","GH15F038650","chr15",38942403,38946462,1.59,5.77
"158","SMAD6","GH15F066673","chr15",66965340,66968137,1.59,12.07
"159","MAP2K1","GH15F066673","chr15",66965340,66968137,1.59,1.86
"160","AP4E1","GH15F051075","chr15",51368081,51370796,1.58,17.59
"161","SPPL2A","GH15F051075","chr15",51368081,51370796,1.58,13.64
"162","TRPM7","GH15F051075","chr15",51368081,51370796,1.58,1.49
"163","BCL2A1","GH15F079953","chr15",80245944,80249541,1.58,12.16
"164","ST20","GH15F079953","chr15",80245944,80249541,1.58,6.52
"165","MTHFS","GH15F079953","chr15",80245944,80249541,1.58,6.51
"166","ZFAND6","GH15F079953","chr15",80245944,80249541,1.58,4.85
"167","BNC1","GH15F083320","chr15",83988901,83994058,1.58,15.1
"168","HOMER2","GH15F083320","chr15",83988901,83994058,1.58,5.95
"169","C15orf40","GH15F083320","chr15",83988901,83994058,1.58,4.76
"170","BTBD1","GH15F083320","chr15",83988901,83994058,1.58,4.28
"171","C15orf54","GH15F039138","chr15",39431136,39434491,1.58,12.47
"172","THBS1","GH15F039138","chr15",39431136,39434491,1.58,1.95
"173","DNAJC17","GH15F040090","chr15",40383157,40401961,1.57,56.45
"174","BMF","GH15F040090","chr15",40383157,40401961,1.57,32.53
"175","CHST14","GH15F040090","chr15",40383157,40401961,1.57,31.73
"176","BAHD1","GH15F040090","chr15",40383157,40401961,1.57,21.96
"177","SRP14","GH15F040090","chr15",40383157,40401961,1.57,21.89
"178","EIF2AK4","GH15F040090","chr15",40383157,40401961,1.57,19.82
"179","PLCB2","GH15F040090","chr15",40383157,40401961,1.57,14.47
"180","BUB1B","GH15F040090","chr15",40383157,40401961,1.57,12.48
"181","ANKRD63","GH15F040090","chr15",40383157,40401961,1.57,10.14
"182","PAK6","GH15F040090","chr15",40383157,40401961,1.57,10.14
"183","C15orf56","GH15F040090","chr15",40383157,40401961,1.57,10.12
"184","CHAC1","GH15F040090","chr15",40383157,40401961,1.57,5.61
"185","C15orf57","GH15F040090","chr15",40383157,40401961,1.57,4.55
"186","FSIP1","GH15F040090","chr15",40383157,40401961,1.57,1.17
"187","CHRNA7","GH15F031433","chr15",31725205,31736805,1.57,14.58
"188","MTMR10","GH15F031433","chr15",31725205,31736805,1.57,6.87
"189","KLF13","GH15F031433","chr15",31725205,31736805,1.57,3.26
"190","SKOR1","GH15F068583","chr15",68875940,68881339,1.57,10.53
"191","CORO2B","GH15F068583","chr15",68875940,68881339,1.57,3.82
"192","MYO5C","GH15F052231","chr15",52523433,52528665,1.57,22.05
"193","GNB5","GH15F052231","chr15",52523433,52528665,1.57,16.31
"194","FAM214A","GH15F052231","chr15",52523433,52528665,1.57,11.91
"195","SCG3","GH15F052231","chr15",52523433,52528665,1.57,10.21
"196","TMOD3","GH15F052231","chr15",52523433,52528665,1.57,6.35
"197","GNB5","GH15F052005","chr15",52297775,52302053,1.56,14.94
"198","LEO1","GH15F052005","chr15",52297775,52302053,1.56,11.32
"199","C2CD4A","GH15F062118","chr15",62410556,62415358,1.55,11.1
"200","C2CD4B","GH15F062118","chr15",62410556,62415358,1.55,0.24
"201","SHC4","GH15F048896","chr15",49188712,49190898,1.55,11.26
"202","CEP152","GH15F048896","chr15",49188712,49190898,1.55,4.48
"203","SECISBP2L","GH15F048896","chr15",49188712,49190898,1.55,4.41
"204","AKAP13","GH15F085701","chr15",86244333,86253004,1.55,7.83
"205","KLHL25","GH15F085701","chr15",86244333,86253004,1.55,5.42
"206","DAPK2","GH15F063890","chr15",64183001,64192998,1.55,26.18
"207","HERC1","GH15F063890","chr15",64183001,64192998,1.55,22.42
"208","TRIP4","GH15F063890","chr15",64183001,64192998,1.55,14.03
"209","ZNF609","GH15F063890","chr15",64183001,64192998,1.55,11.94
"210","RPS27L","GH15F063890","chr15",64183001,64192998,1.55,4.71
"211","PPIB","GH15F063890","chr15",64183001,64192998,1.55,4.65
"212","USP3","GH15F063890","chr15",64183001,64192998,1.55,1.58
"213","CHSY1","GH15F101135","chr15",101675606,101681004,1.55,15.57
"214","RASGRF1","GH15F078976","chr15",79268592,79270619,1.55,9.23
"215","CTSH","GH15F078976","chr15",79268592,79270619,1.55,9.12
"216","IQCH","GH15F067113","chr15",67405540,67421790,1.54,10.5
"217","AAGAB","GH15F067113","chr15",67405540,67421790,1.54,10.5
"218","SMAD3","GH15F067113","chr15",67405540,67421790,1.54,6.91
"219","DIS3L","GH15F067113","chr15",67405540,67421790,1.54,5.1
"220","KLF13","GH15F031260","chr15",31552205,31567802,1.54,17.23
"221","GOLGA8R","GH15F031260","chr15",31552205,31567802,1.54,14.12
"222","MTMR10","GH15F031260","chr15",31552205,31567802,1.54,11.25
"223","CHRFAM7A","GH15F031260","chr15",31552205,31567802,1.54,4.69
"224","CLN6","GH15F069087","chr15",69380303,69386339,1.54,4.82
"225","ALDH1A3","GH15F100685","chr15",101226204,101229505,1.54,10.57
"226","PCSK6","GH15F101438","chr15",101978305,101981100,1.54,32.29
"227","SMAD3","GH15F067129","chr15",67422081,67445037,1.54,15.46
"228","AAGAB","GH15F067129","chr15",67422081,67445037,1.54,11.11
"229","IQCH","GH15F067129","chr15",67422081,67445037,1.54,11.11
"230","ZWILCH","GH15F067129","chr15",67422081,67445037,1.54,10.95
"231","SKOR1","GH15F067129","chr15",67422081,67445037,1.54,10.54
"232","HERC2","GH15F028093","chr15",28339071,28342813,1.54,10.35
"233","OCA2","GH15F028093","chr15",28339071,28342813,1.54,2.44
"234","CHD2","GH15F093035","chr15",93579031,93581784,1.54,0.11
"235","ATP8B4","GH15F050133","chr15",50425599,50431142,1.53,17.89
"236","SLC27A2","GH15F050133","chr15",50425599,50431142,1.53,4.81
"237","USP8","GH15F050133","chr15",50425599,50431142,1.53,4.07
"238","GABPB1","GH15F050133","chr15",50425599,50431142,1.53,1.73
"239","MCTP2","GH15F094286","chr15",94829240,94835229,1.53,19.89
"240","RPP25","GH15F074953","chr15",75246309,75251685,1.53,52.35
"241","GOLGA6A","GH15F074953","chr15",75246309,75251685,1.53,11.72
"242","EDC3","GH15F074953","chr15",75246309,75251685,1.53,11.59
"243","FAM219B","GH15F074953","chr15",75246309,75251685,1.53,11.13
"244","MPI","GH15F074953","chr15",75246309,75251685,1.53,11.06
"245","ULK3","GH15F074953","chr15",75246309,75251685,1.53,11.06
"246","SCAMP2","GH15F074953","chr15",75246309,75251685,1.53,10.82
"247","CPLX3","GH15F074953","chr15",75246309,75251685,1.53,10.49
"248","CSK","GH15F074953","chr15",75246309,75251685,1.53,10.48
"249","NEIL1","GH15F074953","chr15",75246309,75251685,1.53,9.74
"250","SCAMP5","GH15F074953","chr15",75246309,75251685,1.53,0.76
"251","COX5A","GH15F074953","chr15",75246309,75251685,1.53,0.34
"252","TBC1D2B","GH15F078081","chr15",78373944,78377341,1.53,6.15
"253","IDH3A","GH15F078081","chr15",78373944,78377341,1.53,5.61
"254","DNAJA4","GH15F078081","chr15",78373944,78377341,1.53,3.38
"255","IREB2","GH15F078081","chr15",78373944,78377341,1.53,1.25
"256","SH2D7","GH15F078081","chr15",78373944,78377341,1.53,0.4
"257","GNB5","GH15F052109","chr15",52401626,52402621,1.52,7.77
"258","BCL2L10","GH15F052109","chr15",52401626,52402621,1.52,3.46
"259","FOXB1","GH15F059998","chr15",60290517,60291830,1.52,0.4
"260","NMB","GH15F085578","chr15",86121235,86129101,1.52,5
"261","AKAP13","GH15F085578","chr15",86121235,86129101,1.52,2.44
"262","BBS4","GH15F072225","chr15",72517592,72525593,1.52,38.47
"263","HEXA","GH15F072225","chr15",72517592,72525593,1.52,35.09
"264","ARIH1","GH15F072225","chr15",72517592,72525593,1.52,33.89
"265","PKM","GH15F072225","chr15",72517592,72525593,1.52,21.63
"266","TMEM202","GH15F072225","chr15",72517592,72525593,1.52,16.23
"267","MYO9A","GH15F072225","chr15",72517592,72525593,1.52,7.45
"268","PARP6","GH15F072225","chr15",72517592,72525593,1.52,6.35
"269","CELF6","GH15F072225","chr15",72517592,72525593,1.52,1.49
"270","GRAMD2","GH15F072225","chr15",72517592,72525593,1.52,0.27
"271","TSPAN3","GH15F077887","chr15",78179344,78184941,1.52,3.81
"272","DNAJA4","GH15F077887","chr15",78179344,78184941,1.52,1.7
"273","TMCO5A","GH15F036924","chr15",37216993,37219601,1.52,9.94
"274","IGF1R","GH15F098646","chr15",99189851,99198629,1.52,7.04
"275","ARHGAP11A","GH15F032669","chr15",32961375,32964991,1.51,7.9
"276","GREM1","GH15F032669","chr15",32961375,32964991,1.51,6.45
"277","GOLGA8O","GH15F032669","chr15",32961375,32964991,1.51,5.08
"278","CT62","GH15F071078","chr15",71370699,71374238,1.51,11.33
"279","THSD4","GH15F071078","chr15",71370699,71374238,1.51,2.91
"280","HERC1","GH15F063841","chr15",64133273,64136533,1.51,13.95
"281","DAPK2","GH15F063841","chr15",64133273,64136533,1.51,10.74
"282","USP3","GH15F063841","chr15",64133273,64136533,1.51,3.53
"283","FAM98B","GH15F039123","chr15",39416184,39426602,1.5,13.46
"284","THBS1","GH15F039123","chr15",39416184,39426602,1.5,10.41
"285","SRP14","GH15F039123","chr15",39416184,39426602,1.5,10.37
"286","FES","GH15F090862","chr15",91406032,91408229,1.5,28.72
"287","IQGAP1","GH15F090862","chr15",91406032,91408229,1.5,5.22
"288","TLE3","GH15F069718","chr15",70010541,70020538,1.5,32.81
"289","BCL2A1","GH15F079987","chr15",80279361,80283741,1.5,14.15
"290","ST20","GH15F079987","chr15",80279361,80283741,1.5,5.77
"291","TMED3","GH15F079987","chr15",80279361,80283741,1.5,4.45
"292","ZFAND6","GH15F079987","chr15",80279361,80283741,1.5,3.36
"293","TLE3","GH15F070139","chr15",70432141,70436774,1.5,25.15
"294","LARP6","GH15F070139","chr15",70432141,70436774,1.5,10.22
"295","FES","GH15F090835","chr15",91378631,91385966,1.5,20.52
"296","BLM","GH15F090835","chr15",91378631,91385966,1.5,17.96
"297","FURIN","GH15F090835","chr15",91378631,91385966,1.5,13.77
"298","UNC45A","GH15F090835","chr15",91378631,91385966,1.5,12.7
"299","MAN2A2","GH15F090835","chr15",91378631,91385966,1.5,11.74
"300","HDDC3","GH15F090835","chr15",91378631,91385966,1.5,11.41
"301","CRTC3","GH15F090835","chr15",91378631,91385966,1.5,1.97
"302","IQGAP1","GH15F090835","chr15",91378631,91385966,1.5,1.32
"303","MEF2A","GH15F099423","chr15",99964007,99967204,1.5,3.68
"304","LARP6","GH15F070862","chr15",71155086,71157144,1.5,14.9
"305","THAP10","GH15F070862","chr15",71155086,71157144,1.5,0.29
"306","TMOD3","GH15F051861","chr15",52153399,52154930,1.5,23.57
"307","LYSMD2","GH15F051861","chr15",52153399,52154930,1.5,19.99
"308","ARRDC4","GH15F097976","chr15",98519510,98522431,1.5,28.45
"309","MAP2K5","GH15F067372","chr15",67665164,67665685,1.5,4.99
"310","AAGAB","GH15F067372","chr15",67665164,67665685,1.5,0.12
"311","RBPMS2","GH15F064638","chr15",64930801,64936930,1.5,27.44
"312","TRIP4","GH15F064638","chr15",64930801,64936930,1.5,26.02
"313","PLEKHO2","GH15F064638","chr15",64930801,64936930,1.5,12.68
"314","SNX22","GH15F064638","chr15",64930801,64936930,1.5,5.38
"315","PLEKHO2","GH15F064880","chr15",65173183,65177998,1.49,64.98
"316","ANKDD1A","GH15F064880","chr15",65173183,65177998,1.49,23.55
"317","SLC24A1","GH15F064880","chr15",65173183,65177998,1.49,16.2
"318","ZNF609","GH15F064880","chr15",65173183,65177998,1.49,14.09
"319","OAZ2","GH15F064880","chr15",65173183,65177998,1.49,3.58
"320","SPG21","GH15F064880","chr15",65173183,65177998,1.49,1.61
"321","BLOC1S6","GH15F045583","chr15",45875632,45876908,1.49,15.79
"322","SQRDL","GH15F045583","chr15",45875632,45876908,1.49,5.05
"323","C15orf48","GH15F045583","chr15",45875632,45876908,1.49,1.69
"324","WDR73","GH15F085410","chr15",85954178,85958630,1.49,10.76
"325","AKAP13","GH15F085410","chr15",85954178,85958630,1.49,5.23
"326","PDE8A","GH15F085410","chr15",85954178,85958630,1.49,2.31
"327","MAPK6","GH15F052252","chr15",52544347,52547806,1.49,8.92
"328","TMOD3","GH15F052252","chr15",52544347,52547806,1.49,6.66
"329","IGF1R","GH15F098713","chr15",99256231,99274351,1.49,7.29
"330","PGPEP1L","GH15F098713","chr15",99256231,99274351,1.49,4.86
"331","SYNM","GH15F098713","chr15",99256231,99274351,1.49,1.19
"332","GPR176","GH15F039884","chr15",40176251,40183186,1.49,19.5
"333","EIF2AK4","GH15F039884","chr15",40176251,40183186,1.49,11.52
"334","FSIP1","GH15F039884","chr15",40176251,40183186,1.49,10.71
"335","ZNF710","GH15F089973","chr15",90517034,90520032,1.49,16.9
"336","MESP1","GH15F089973","chr15",90517034,90520032,1.49,10.42
"337","NGRN","GH15F089973","chr15",90517034,90520032,1.49,9.24
"338","IQGAP1","GH15F089973","chr15",90517034,90520032,1.49,8.95
"339","AP3S2","GH15F089973","chr15",90517034,90520032,1.49,2.99
"340","SEMA4B","GH15F089973","chr15",90517034,90520032,1.49,1.43
"341","MEF2A","GH15F099449","chr15",99990007,99996604,1.48,7.6
"342","RAB27A","GH15F055220","chr15",55512373,55517869,1.48,21.55
"343","PIGB","GH15F055220","chr15",55512373,55517869,1.48,9.61
"344","CCPG1","GH15F055220","chr15",55512373,55517869,1.48,5.98
"345","RSL24D1","GH15F055220","chr15",55512373,55517869,1.48,0.29
"346","DPH6","GH15F035696","chr15",35988319,35992146,1.48,10.74
"347","SPPL2A","GH15F051188","chr15",51480999,51485396,1.48,9.33
"348","AP4E1","GH15F051188","chr15",51480999,51485396,1.48,6.33
"349","DMXL2","GH15F051188","chr15",51480999,51485396,1.48,5.4
"350","TNFAIP8L3","GH15F051188","chr15",51480999,51485396,1.48,0.16
"351","NUTM1","GH15F033984","chr15",34276954,34278333,1.48,21.6
"352","CHRM5","GH15F033984","chr15",34276954,34278333,1.48,12.7
"353","AVEN","GH15F033984","chr15",34276954,34278333,1.48,11.27
"354","THBS1","GH15F039282","chr15",39574944,39580581,1.47,22.68
"355","C15orf54","GH15F039282","chr15",39574944,39580581,1.47,12.34
"356","C15orf57","GH15F040510","chr15",40803000,40805130,1.47,35.21
"357","BMF","GH15F040510","chr15",40803000,40805130,1.47,1.6
"358","RHOV","GH15F040510","chr15",40803000,40805130,1.47,1.55
"359","IQGAP1","GH15F090411","chr15",90954234,90959231,1.47,36.98
"360","ZNF710","GH15F090411","chr15",90954234,90959231,1.47,4.26
"361","CIB1","GH15F090411","chr15",90954234,90959231,1.47,2.45
"362","FES","GH15F090411","chr15",90954234,90959231,1.47,1.55
"363","RASGRF1","GH15F078987","chr15",79279599,79283881,1.47,4.57
"364","CTSH","GH15F078987","chr15",79279599,79283881,1.47,1.56
"365","KLHL25","GH15F085836","chr15",86379647,86384231,1.47,23.72
"366","BUB1B","GH15F040939","chr15",41231661,41235997,1.47,5.22
"367","RPAP1","GH15F040939","chr15",41231661,41235997,1.47,4.2
"368","C15orf57","GH15F040939","chr15",41231661,41235997,1.47,1.97
"369","VPS18","GH15F040939","chr15",41231661,41235997,1.47,1.43
"370","ATP8B4","GH15F050116","chr15",50408598,50408998,1.46,18.59
"371","SLC27A2","GH15F050116","chr15",50408598,50408998,1.46,4.29
"372","GABPB1","GH15F050116","chr15",50408598,50408998,1.46,3.85
"373","USP8","GH15F050116","chr15",50408598,50408998,1.46,2.94
"374","HDC","GH15F050116","chr15",50408598,50408998,1.46,1.68
"375","CHSY1","GH15F101022","chr15",101563184,101565491,1.46,11.31
"376","LRRK1","GH15F101022","chr15",101563184,101565491,1.46,6.47
"377","PCSK6","GH15F101022","chr15",101563184,101565491,1.46,1.87
"378","TLE3","GH15F070159","chr15",70451540,70453739,1.46,13.15
"379","FBN1","GH15F048355","chr15",48647197,48647998,1.46,1.51
"380","LYSMD2","GH15F051840","chr15",52132199,52140396,1.46,38.05
"381","TMOD2","GH15F051840","chr15",52132199,52140396,1.46,16.81
"382","TMOD3","GH15F051840","chr15",52132199,52140396,1.46,12.97
"383","DMXL2","GH15F051840","chr15",52132199,52140396,1.46,9.96
"384","MAPK6","GH15F051840","chr15",52132199,52140396,1.46,9.26
"385","MYO5C","GH15F051840","chr15",52132199,52140396,1.46,5.75
"386","RPS27L","GH15F063226","chr15",63518342,63532598,1.46,30.16
"387","RAB8B","GH15F063226","chr15",63518342,63532598,1.46,24.06
