"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"29","ZDHHC18","GH01F026721","chr1",27047693,27054690,2.27,16.71
"30","ARID1A","GH01F026721","chr1",27047693,27054690,2.27,12.41
"31","SFN","GH01F026721","chr1",27047693,27054690,2.27,10.93
"32","RPS6KA1","GH01F026721","chr1",27047693,27054690,2.27,10.12
"33","GPATCH3","GH01F026721","chr1",27047693,27054690,2.27,9.88
"34","NUDC","GH01F026721","chr1",27047693,27054690,2.27,9.88
"35","HMGN2","GH01F026721","chr1",27047693,27054690,2.27,9.51
"36","TRNP1","GH01F026721","chr1",27047693,27054690,2.27,6.49
"37","NFIA","GH01F060893","chr1",61358782,61363343,2.24,11.68
"38","ZNF281","GH01F200314","chr1",200283227,200284341,2.24,11.53
"39","PBX1","GH01F164711","chr1",164680638,164683037,2.2,10.15
"40","HMGN2","GH01F026691","chr1",27017098,27030005,2.16,66.99
"41","PIGV","GH01F026691","chr1",27017098,27030005,2.16,39.58
"42","ZDHHC18","GH01F026691","chr1",27017098,27030005,2.16,16.69
"43","GPATCH3","GH01F026691","chr1",27017098,27030005,2.16,15.07
"44","ZNF593","GH01F026691","chr1",27017098,27030005,2.16,12.92
"45","LIN28A","GH01F026691","chr1",27017098,27030005,2.16,12.26
"46","FAM110D","GH01F026691","chr1",27017098,27030005,2.16,10.97
"47","SFN","GH01F026691","chr1",27017098,27030005,2.16,10.74
"48","WASF2","GH01F026691","chr1",27017098,27030005,2.16,10.4
"49","RPS6KA1","GH01F026691","chr1",27017098,27030005,2.16,10.18
"50","NUDC","GH01F026691","chr1",27017098,27030005,2.16,10.06
"51","AHDC1","GH01F026691","chr1",27017098,27030005,2.16,9.83
"52","TRNP1","GH01F026691","chr1",27017098,27030005,2.16,5.12
"53","ARID1A","GH01F026691","chr1",27017098,27030005,2.16,4.96
"54","GPN2","GH01F026691","chr1",27017098,27030005,2.16,1.53
"55","SLC9A1","GH01F026691","chr1",27017098,27030005,2.16,1.28
"56","CEP85","GH01F026691","chr1",27017098,27030005,2.16,1.11
"57","RRP15","GH01F218344","chr1",218517865,218527740,2.16,20.58
"58","ACTRT2","GH01F003274","chr1",3190581,3191428,2.13,11.79
"59","PRDM16","GH01F003274","chr1",3190581,3191428,2.13,11.57
"60","SF3A3","GH01F038726","chr1",39192609,39194872,2.09,17.24
"61","MYCBP","GH01F038726","chr1",39192609,39194872,2.09,11.42
"62","DFFA","GH01F010691","chr1",10751311,10756058,2.09,4.72
"63","CASZ1","GH01F010691","chr1",10751311,10756058,2.09,0.14
"64","PGD","GH01F010597","chr1",10657459,10660513,2.07,4.82
"65","CASZ1","GH01F010698","chr1",10757664,10758631,2.03,0.14
"66","DMAP1","GH01F044325","chr1",44791531,44795579,2.01,16.18
"67","ERI3","GH01F044325","chr1",44791531,44795579,2.01,11.15
"68","LMNA","GH01F156099","chr1",156069734,156078179,1.99,32.99
"69","MEX3A","GH01F156099","chr1",156069734,156078179,1.99,22.89
"70","LAMTOR2","GH01F156099","chr1",156069734,156078179,1.99,11.44
"71","UBQLN4","GH01F156099","chr1",156069734,156078179,1.99,11.43
"72","KIAA0907","GH01F156099","chr1",156069734,156078179,1.99,10.5
"73","RXFP4","GH01F156099","chr1",156069734,156078179,1.99,10.5
"74","FAM189B","GH01F156099","chr1",156069734,156078179,1.99,4.88
"75","RIT1","GH01F156099","chr1",156069734,156078179,1.99,4.17
"76","YY1AP1","GH01F156099","chr1",156069734,156078179,1.99,2.57
"77","MEF2D","GH01F156099","chr1",156069734,156078179,1.99,1.9
"78","LMO4","GH01F087334","chr1",87799099,87802860,1.99,0.4
"79","PBX1","GH01F164621","chr1",164590448,164593225,1.98,10.54
"80","NFIA","GH01F061181","chr1",61646750,61651435,1.97,4
"81","CTNNBIP1","GH01F010721","chr1",10781239,10782057,1.96,4.36
"82","CASZ1","GH01F010721","chr1",10781239,10782057,1.96,0.17
"83","PGD","GH01F010539","chr1",10599513,10601662,1.96,14.05
"84","C1orf127","GH01F010539","chr1",10599513,10601662,1.96,9.79
"85","ZBTB18","GH01F244046","chr1",244209307,244216686,1.96,23.2
"86","AKT3","GH01F244046","chr1",244209307,244216686,1.96,1.39
"87","HEATR1","GH01F236685","chr1",236848629,236858342,1.89,37.86
"88","MTR","GH01F236685","chr1",236848629,236858342,1.89,30.98
"89","ACTN2","GH01F236685","chr1",236848629,236858342,1.89,25.71
"90","PGD","GH01F010507","chr1",10567259,10578342,1.87,15.42
"91","UBIAD1","GH01F010507","chr1",10567259,10578342,1.87,10.55
"92","NMNAT1","GH01F010507","chr1",10567259,10578342,1.87,10.48
"93","PEX14","GH01F010507","chr1",10567259,10578342,1.87,7.01
"94","RBP7","GH01F010507","chr1",10567259,10578342,1.87,5.81
"95","DFFA","GH01F010507","chr1",10567259,10578342,1.87,0.24
"96","IRF6","GH01F209814","chr1",209987498,209991386,1.82,17.58
"97","C1orf74","GH01F209814","chr1",209987498,209991386,1.82,11.45
"98","SYT14","GH01F209814","chr1",209987498,209991386,1.82,7.52
"99","LAMB3","GH01F209814","chr1",209987498,209991386,1.82,2.91
"100","DIEXF","GH01F209814","chr1",209987498,209991386,1.82,0.36
"101","MORN1","GH01F003345","chr1",3262093,3272904,1.81,14.93
"102","PRDM16","GH01F003345","chr1",3262093,3272904,1.81,3.26
"103","ADSS","GH01F244346","chr1",244509866,244518659,1.8,12.92
"104","C1orf100","GH01F244346","chr1",244509866,244518659,1.8,5.58
"105","PROX1","GH01F214026","chr1",214199711,214205295,1.77,10.7
"106","NEK7","GH01F198294","chr1",198263562,198265742,1.77,4.04
"107","HSPB7","GH01F015947","chr1",16274011,16281494,1.77,22.94
"108","CLCNKA","GH01F015947","chr1",16274011,16281494,1.77,21.99
"109","PLEKHM2","GH01F015947","chr1",16274011,16281494,1.77,19.27
"110","ZBTB17","GH01F015947","chr1",16274011,16281494,1.77,17.8
"111","SPEN","GH01F015947","chr1",16274011,16281494,1.77,10.83
"112","FBLIM1","GH01F015947","chr1",16274011,16281494,1.77,10.73
"113","C1orf64","GH01F015947","chr1",16274011,16281494,1.77,8.49
"114","CLCNKB","GH01F015947","chr1",16274011,16281494,1.77,5.89
"115","CASP9","GH01F015947","chr1",16274011,16281494,1.77,2.86
"116","SZRD1","GH01F015947","chr1",16274011,16281494,1.77,2.48
"117","PTAFR","GH01F028110","chr1",28436713,28442910,1.76,27.95
"118","EYA3","GH01F028110","chr1",28436713,28442910,1.76,23.44
"119","FGR","GH01F028110","chr1",28436713,28442910,1.76,18.01
"120","THEMIS2","GH01F028110","chr1",28436713,28442910,1.76,9.45
"121","PPP1R8","GH01F028110","chr1",28436713,28442910,1.76,8.96
"122","SESN2","GH01F028110","chr1",28436713,28442910,1.76,8.83
"123","RPA2","GH01F028110","chr1",28436713,28442910,1.76,6.89
"124","STX12","GH01F028110","chr1",28436713,28442910,1.76,4.87
"125","MED18","GH01F028110","chr1",28436713,28442910,1.76,4.58
"126","DNAJC8","GH01F028110","chr1",28436713,28442910,1.76,1.92
"127","XKR8","GH01F028110","chr1",28436713,28442910,1.76,1.41
"128","DPYD","GH01F097847","chr1",98312957,98316755,1.76,6.08
"129","HEATR1","GH01F235641","chr1",235804920,235807008,1.75,15.74
"130","GNG4","GH01F235641","chr1",235804920,235807008,1.75,14.17
"131","ARID4B","GH01F235641","chr1",235804920,235807008,1.75,8.02
"132","LYST","GH01F235641","chr1",235804920,235807008,1.75,5.14
"133","RBM34","GH01F235641","chr1",235804920,235807008,1.75,4.46
"134","KIAA0907","GH01F156656","chr1",156626377,156641724,1.74,14.09
"135","TSACC","GH01F156656","chr1",156626377,156641724,1.74,13.75
"136","RRNAD1","GH01F156656","chr1",156626377,156641724,1.74,12.18
"137","SSR2","GH01F156656","chr1",156626377,156641724,1.74,10.89
"138","NES","GH01F156656","chr1",156626377,156641724,1.74,7.22
"139","GPATCH4","GH01F156656","chr1",156626377,156641724,1.74,2.39
"140","ISG20L2","GH01F156656","chr1",156626377,156641724,1.74,1.74
"141","CCT3","GH01F156656","chr1",156626377,156641724,1.74,1.47
"142","HAPLN2","GH01F156656","chr1",156626377,156641724,1.74,1.42
"143","PAQR6","GH01F156656","chr1",156626377,156641724,1.74,1.36
"144","FGGY","GH01F059569","chr1",60035074,60037471,1.74,6.28
"145","RNF19B","GH01F033046","chr1",33512562,33516801,1.74,16.1
"146","AK2","GH01F033046","chr1",33512562,33516801,1.74,11.57
"147","FNDC5","GH01F033046","chr1",33512562,33516801,1.74,10.61
"148","PSRC1","GH01F109252","chr1",109795621,109798890,1.74,5.83
"149","CELSR2","GH01F109252","chr1",109795621,109798890,1.74,5.37
"150","GSTM3","GH01F109252","chr1",109795621,109798890,1.74,4.9
"151","URB2","GH01F230141","chr1",230277649,230287346,1.74,10.13
"152","PEX14","GH01F010494","chr1",10554459,10559336,1.74,19.73
"153","DFFA","GH01F010494","chr1",10554459,10559336,1.74,11.98
"154","APITD1-CORT","GH01F010494","chr1",10554459,10559336,1.74,11.72
"155","CORT","GH01F010494","chr1",10554459,10559336,1.74,11.62
"156","PGD","GH01F010494","chr1",10554459,10559336,1.74,6.89
"157","IL6R","GH01F154417","chr1",154390221,154398075,1.74,29.18
"158","TDRD10","GH01F154417","chr1",154390221,154398075,1.74,11.72
"159","CRTC2","GH01F154417","chr1",154390221,154398075,1.74,6.78
"160","ADAR","GH01F154417","chr1",154390221,154398075,1.74,5.33
"161","UBAP2L","GH01F154417","chr1",154390221,154398075,1.74,5.18
"162","KRTCAP2","GH01F154417","chr1",154390221,154398075,1.74,4.92
"163","S100A1","GH01F154417","chr1",154390221,154398075,1.74,4.28
"164","GATAD2B","GH01F154417","chr1",154390221,154398075,1.74,2.76
"165","C1orf43","GH01F154417","chr1",154390221,154398075,1.74,2.56
"166","CACYBP","GH01F174938","chr1",174907138,174908788,1.74,11.05
"167","RABGAP1L","GH01F174938","chr1",174907138,174908788,1.74,8.73
"168","RC3H1","GH01F174938","chr1",174907138,174908788,1.74,4.43
"169","SGIP1","GH01F066561","chr1",67027579,67031928,1.73,24.36
"170","TCTEX1D1","GH01F066561","chr1",67027579,67031928,1.73,20.43
"171","PDE4B","GH01F066561","chr1",67027579,67031928,1.73,1.97
"172","PDE4DIP","GH01F148873","chr1",145008224,145010710,1.73,5.47
"173","OBSCN","GH01F228205","chr1",228392939,228399222,1.73,41.9
"174","RNF187","GH01F228205","chr1",228392939,228399222,1.73,5.12
"175","TRIM17","GH01F228205","chr1",228392939,228399222,1.73,2.35
"176","GJC2","GH01F228205","chr1",228392939,228399222,1.73,1.7
"177","C1orf145","GH01F228205","chr1",228392939,228399222,1.73,0.4
"178","SPSB1","GH01F009274","chr1",9334861,9336658,1.72,9.22
"179","H6PD","GH01F009274","chr1",9334861,9336658,1.72,6.62
"180","SLC2A5","GH01F009274","chr1",9334861,9336658,1.72,5.29
"181","SLC25A33","GH01F009274","chr1",9334861,9336658,1.72,1.22
"182","TMEM222","GH01F027298","chr1",27624550,27628566,1.72,11.28
"183","WDTC1","GH01F027298","chr1",27624550,27628566,1.72,6.98
"184","MAP3K6","GH01F027298","chr1",27624550,27628566,1.72,1.94
"185","TRNP1","GH01F027298","chr1",27624550,27628566,1.72,1.5
"186","CNIH4","GH01F224496","chr1",224684680,224689091,1.71,22.28
"187","CNIH3","GH01F224496","chr1",224684680,224689091,1.71,11.13
"188","WDR26","GH01F224496","chr1",224684680,224689091,1.71,11.13
"189","GPR37L1","GH01F202083","chr1",202052295,202058144,1.71,2.01
"190","ELF3","GH01F202083","chr1",202052295,202058144,1.71,1.32
"191","A3GALT2","GH01F033361","chr1",33826603,33834002,1.71,19.21
"192","PHC2","GH01F033361","chr1",33826603,33834002,1.71,15.58
"193","FNDC5","GH01F033361","chr1",33826603,33834002,1.71,5.15
"194","ZSCAN20","GH01F033361","chr1",33826603,33834002,1.71,1.31
"195","RPS6KA1","GH01F026580","chr1",26907291,26911092,1.7,11.88
"196","SFN","GH01F026580","chr1",26907291,26911092,1.7,10.86
"197","UBXN11","GH01F026580","chr1",26907291,26911092,1.7,10.23
"198","GPATCH3","GH01F026580","chr1",26907291,26911092,1.7,10.17
"199","NUDC","GH01F026580","chr1",26907291,26911092,1.7,10.17
"200","PIGV","GH01F026580","chr1",26907291,26911092,1.7,4.13
"201","SH3BGRL3","GH01F026580","chr1",26907291,26911092,1.7,1.55
"202","PTPN14","GH01F214470","chr1",214644338,214652666,1.7,5.07
"203","KCNK2","GH01F214470","chr1",214644338,214652666,1.7,4.75
"204","RGS1","GH01F192515","chr1",192484932,192487165,1.7,25.18
"205","RGS2","GH01F192515","chr1",192484932,192487165,1.7,1.21
"206","KCNA3","GH01F110667","chr1",111210491,111211849,1.7,20.95
"207","KCNA2","GH01F110667","chr1",111210491,111211849,1.7,5.97
"208","RBM15","GH01F110667","chr1",111210491,111211849,1.7,2.4
"209","LRIG2","GH01F113140","chr1",113682899,113686021,1.69,12.71
"210","RSBN1","GH01F113140","chr1",113682899,113686021,1.69,9.92
"211","HHIPL2","GH01F222464","chr1",222637943,222639875,1.69,8.55
"212","TAF1A","GH01F222464","chr1",222637943,222639875,1.69,5.6
"213","MIA3","GH01F222464","chr1",222637943,222639875,1.69,4.4
"214","SLC30A1","GH01F211602","chr1",211775344,211783541,1.69,13.06
"215","PTPRC","GH01F198648","chr1",198617430,198661503,1.69,34.33
"216","ATP6V1G3","GH01F198648","chr1",198617430,198661503,1.69,10.91
"217","IVNS1ABP","GH01F185483","chr1",185452301,185454332,1.69,14.72
"218","SWT1","GH01F185483","chr1",185452301,185454332,1.69,7.62
"219","RNF2","GH01F185483","chr1",185452301,185454332,1.69,4.57
"220","ARID4B","GH01F234943","chr1",235079149,235081746,1.68,8.14
"221","ARTN","GH01F043912","chr1",44377731,44381511,1.68,31.85
"222","CCDC24","GH01F043912","chr1",44377731,44381511,1.68,7.39
"223","B4GALT2","GH01F043912","chr1",44377731,44381511,1.68,6.34
"224","ST3GAL3","GH01F043912","chr1",44377731,44381511,1.68,4.68
"225","SLC6A9","GH01F043912","chr1",44377731,44381511,1.68,1.65
"226","PBX1","GH01F164746","chr1",164715364,164720286,1.68,4.36
"227","SNRPE","GH01F203606","chr1",203575130,203577382,1.68,13.49
"228","ZBED6","GH01F203606","chr1",203575130,203577382,1.68,12.52
"229","MDM4","GH01F203606","chr1",203575130,203577382,1.68,11.8
"230","PRELP","GH01F203606","chr1",203575130,203577382,1.68,10.1
"231","ATP2B4","GH01F203606","chr1",203575130,203577382,1.68,5.1
"232","BTG2","GH01F203606","chr1",203575130,203577382,1.68,2.01
"233","LAX1","GH01F203606","chr1",203575130,203577382,1.68,1.6
"234","GADD45A","GH01F067625","chr1",68091326,68101682,1.68,11.61
"235","DIRAS3","GH01F067625","chr1",68091326,68101682,1.68,6.15
"236","SYPL2","GH01F109438","chr1",109980781,109982210,1.68,0.29
"237","TNFSF18","GH01F172902","chr1",172871308,172880356,1.68,12.67
"238","C1orf35","GH01F228848","chr1",228983870,228988547,1.68,11.14
"239","ATPIF1","GH01F027816","chr1",28143138,28144924,1.68,4.77
"240","TRNP1","GH01F027816","chr1",28143138,28144924,1.68,4.4
"241","TSEN15","GH01F184158","chr1",184127162,184134734,1.68,6.87
"242","RSBN1","GH01F113779","chr1",114322224,114329222,1.67,28.33
"243","PHTF1","GH01F113779","chr1",114322224,114329222,1.67,14.41
"244","AP4B1","GH01F113779","chr1",114322224,114329222,1.67,11
"245","MAGI3","GH01F113779","chr1",114322224,114329222,1.67,5.64
"246","PTPN22","GH01F113779","chr1",114322224,114329222,1.67,5.48
"247","HIPK1","GH01F113779","chr1",114322224,114329222,1.67,4.74
"248","FCGR3A","GH01F162002","chr1",161972370,161974944,1.67,7.62
"249","OLFML2B","GH01F162002","chr1",161972370,161974944,1.67,5.33
"250","FCGR2A","GH01F162002","chr1",161972370,161974944,1.67,1.17
"251","RIT1","GH01F155937","chr1",155907581,155918439,1.67,20.74
"252","KIAA0907","GH01F155937","chr1",155907581,155918439,1.67,19.52
"253","ASH1L","GH01F155937","chr1",155907581,155918439,1.67,18.33
"254","ARHGEF2","GH01F155937","chr1",155907581,155918439,1.67,15.07
"255","LAMTOR2","GH01F155937","chr1",155907581,155918439,1.67,11.15
"256","UBQLN4","GH01F155937","chr1",155907581,155918439,1.67,11.15
"257","LMNA","GH01F155937","chr1",155907581,155918439,1.67,10.39
"258","MEX3A","GH01F155937","chr1",155907581,155918439,1.67,10.39
"259","GBA","GH01F155937","chr1",155907581,155918439,1.67,6.55
"260","ADAM15","GH01F155937","chr1",155907581,155918439,1.67,6.26
"261","YY1AP1","GH01F155937","chr1",155907581,155918439,1.67,6.15
"262","GON4L","GH01F155937","chr1",155907581,155918439,1.67,3.15
"263","SLC25A44","GH01F155937","chr1",155907581,155918439,1.67,1.97
"264","RXFP4","GH01F155937","chr1",155907581,155918439,1.67,0.76
"265","NOTCH2","GH01F119985","chr1",120528058,120531892,1.67,12.57
"266","ADAM30","GH01F119985","chr1",120528058,120531892,1.67,10.86
"267","ZNF697","GH01F119985","chr1",120528058,120531892,1.67,8.35
"268","DNTTIP2","GH01F093661","chr1",94126670,94140448,1.67,13.51
"269","BCAR3","GH01F093661","chr1",94126670,94140448,1.67,10.97
"270","GCLM","GH01F093661","chr1",94126670,94140448,1.67,10.52
"271","TMED5","GH01F093661","chr1",94126670,94140448,1.67,6.55
"272","EVI5","GH01F093661","chr1",94126670,94140448,1.67,3.71
"273","FNBP1L","GH01F093661","chr1",94126670,94140448,1.67,1.61
"274","MIXL1","GH01F226100","chr1",226287702,226289101,1.67,10.24
"275","H3F3A","GH01F226100","chr1",226287702,226289101,1.67,3.45
"276","SDE2","GH01F226100","chr1",226287702,226289101,1.67,1.78
"277","PLOD1","GH01F011879","chr1",11940022,11944112,1.67,18.35
"278","KIAA2013","GH01F011879","chr1",11940022,11944112,1.67,15.35
"279","NPPB","GH01F011879","chr1",11940022,11944112,1.67,13.94
"280","C1orf167","GH01F011879","chr1",11940022,11944112,1.67,10.17
"281","MFN2","GH01F011879","chr1",11940022,11944112,1.67,3.36
"282","RASAL2","GH01F178281","chr1",178250337,178253765,1.67,6.72
"283","SH3GLB1","GH01F086792","chr1",87257746,87261108,1.67,5.32
"284","SLC44A3","GH01F095041","chr1",95506958,95509457,1.66,10.49
"285","TMEM56","GH01F095041","chr1",95506958,95509457,1.66,10.05
"286","RPA2","GH01F027881","chr1",28208212,28220166,1.66,33.9
"287","XKR8","GH01F027881","chr1",28208212,28220166,1.66,23.59
"288","THEMIS2","GH01F027881","chr1",28208212,28220166,1.66,22.26
"289","SMPDL3B","GH01F027881","chr1",28208212,28220166,1.66,22.11
"290","EYA3","GH01F027881","chr1",28208212,28220166,1.66,11.16
"291","PPP1R8","GH01F027881","chr1",28208212,28220166,1.66,10.79
"292","PHACTR4","GH01F027881","chr1",28208212,28220166,1.66,10
"293","AHDC1","GH01F027881","chr1",28208212,28220166,1.66,9.87
"294","FGR","GH01F027881","chr1",28208212,28220166,1.66,9.8
"295","PTAFR","GH01F027881","chr1",28208212,28220166,1.66,9.35
"296","MED18","GH01F027881","chr1",28208212,28220166,1.66,4.75
"297","SESN2","GH01F027881","chr1",28208212,28220166,1.66,3.62
"298","WASF2","GH01F027881","chr1",28208212,28220166,1.66,2.16
"299","STX12","GH01F027881","chr1",28208212,28220166,1.66,1.2
"300","SLAMF7","GH01F160766","chr1",160736444,160738850,1.66,39.98
"301","CD244","GH01F160766","chr1",160736444,160738850,1.66,14.3
"302","LY9","GH01F160766","chr1",160736444,160738850,1.66,11.19
"303","ITLN1","GH01F160766","chr1",160736444,160738850,1.66,10.18
"304","SLAMF1","GH01F160766","chr1",160736444,160738850,1.66,10.18
"305","CD48","GH01F160766","chr1",160736444,160738850,1.66,8.75
"306","FCER1G","GH01F160766","chr1",160736444,160738850,1.66,8.73
"307","LPAR3","GH01F084886","chr1",85352458,85355547,1.66,6.96
"308","BCL10","GH01F084886","chr1",85352458,85355547,1.66,3.36
"309","GNG5","GH01F084886","chr1",85352458,85355547,1.66,2.2
"310","C1orf52","GH01F084886","chr1",85352458,85355547,1.66,1.11
"311","AXDND1","GH01F179326","chr1",179295553,179298563,1.66,27.7
"312","TOR3A","GH01F179326","chr1",179295553,179298563,1.66,17.53
"313","ABL2","GH01F179326","chr1",179295553,179298563,1.66,10.61
"314","TDRD5","GH01F179326","chr1",179295553,179298563,1.66,9.58
"315","SOAT1","GH01F179326","chr1",179295553,179298563,1.66,5.43
"316","FAM163A","GH01F179326","chr1",179295553,179298563,1.66,4.69
"317","CNST","GH01F246586","chr1",246750104,246752248,1.65,19.58
"318","TFB2M","GH01F246586","chr1",246750104,246752248,1.65,14.05
"319","ACBD6","GH01F180584","chr1",180553930,180556630,1.65,18.53
"320","XPR1","GH01F180584","chr1",180553930,180556630,1.65,11.74
"321","LHX4","GH01F180584","chr1",180553930,180556630,1.65,5.73
"322","MR1","GH01F180584","chr1",180553930,180556630,1.65,2.03
"323","CD58","GH01F116502","chr1",117044824,117050021,1.65,20.15
"324","CD101","GH01F116502","chr1",117044824,117050021,1.65,6.21
"325","ATP1A1","GH01F116502","chr1",117044824,117050021,1.65,5.54
"326","PAFAH2","GH01F025988","chr1",26314594,26321904,1.65,13.85
"327","STMN1","GH01F025988","chr1",26314594,26321904,1.65,11.17
"328","EXTL1","GH01F025988","chr1",26314594,26321904,1.65,11.01
"329","SLC30A2","GH01F025988","chr1",26314594,26321904,1.65,10.47
"330","TRIM63","GH01F025988","chr1",26314594,26321904,1.65,10.38
"331","FAM110D","GH01F025988","chr1",26314594,26321904,1.65,9.92
"332","HMGN2","GH01F027026","chr1",27353011,27355170,1.65,43.05
"333","ZDHHC18","GH01F027026","chr1",27353011,27355170,1.65,6.28
"334","TMEM222","GH01F027026","chr1",27353011,27355170,1.65,2.96
"335","TRNP1","GH01F027026","chr1",27353011,27355170,1.65,2.07
"336","MAP3K6","GH01F027026","chr1",27353011,27355170,1.65,1.3
"337","FAM46B","GH01F027026","chr1",27353011,27355170,1.65,0.36
"338","RNF19B","GH01F032939","chr1",33404746,33408136,1.65,20.13
"339","TMEM54","GH01F032939","chr1",33404746,33408136,1.65,13.41
"340","FNDC5","GH01F032939","chr1",33404746,33408136,1.65,11.15
"341","AK2","GH01F032939","chr1",33404746,33408136,1.65,11.04
"342","TMEM78","GH01F229153","chr1",229289381,229296546,1.64,10.51
"343","CCSAP","GH01F229153","chr1",229289381,229296546,1.64,5.55
"344","RHOU","GH01F229153","chr1",229289381,229296546,1.64,1.91
"345","DMAP1","GH01F044483","chr1",44949421,44952671,1.64,32.35
"346","ZSWIM5","GH01F044483","chr1",44949421,44952671,1.64,31.23
"347","RNF220","GH01F044483","chr1",44949421,44952671,1.64,15.41
"348","TOE1","GH01F044483","chr1",44949421,44952671,1.64,11.33
"349","PTCH2","GH01F044483","chr1",44949421,44952671,1.64,10.85
"350","ERI3","GH01F044483","chr1",44949421,44952671,1.64,10.09
"351","PLK3","GH01F044483","chr1",44949421,44952671,1.64,5.56
"352","ATP6V0B","GH01F044483","chr1",44949421,44952671,1.64,4.18
"353","BTBD19","GH01F044483","chr1",44949421,44952671,1.64,3.61
"354","SLC6A9","GH01F044483","chr1",44949421,44952671,1.64,3.19
"355","TCTEX1D4","GH01F044483","chr1",44949421,44952671,1.64,2.55
"356","ITPKB","GH01F226686","chr1",226873702,226881670,1.64,33.48
"357","C1orf105","GH01F172353","chr1",172323037,172331197,1.64,10.34
"358","PIGC","GH01F172353","chr1",172323037,172331197,1.64,7.39
"359","HIVEP3","GH01F041860","chr1",42326275,42330929,1.64,7.22
"360","BATF3","GH01F212928","chr1",213101543,213103110,1.64,9.8
"361","VASH2","GH01F212928","chr1",213101543,213103110,1.64,2.8
"362","SPSB1","GH01F009337","chr1",9397919,9401459,1.64,0.23
"363","SLC25A34","GH01F015702","chr1",16029097,16031668,1.63,13.75
"364","PLEKHM2","GH01F015702","chr1",16029097,16031668,1.63,9.61
"365","TMEM82","GH01F015702","chr1",16029097,16031668,1.63,6.23
"366","FAM131C","GH01F015702","chr1",16029097,16031668,1.63,4.18
"367","MEF2D","GH01F156095","chr1",156065334,156069110,1.63,5.81
"368","RIT1","GH01F156095","chr1",156065334,156069110,1.63,4.43
"369","GON4L","GH01F156095","chr1",156065334,156069110,1.63,2.35
"370","YY1AP1","GH01F156095","chr1",156065334,156069110,1.63,1.95
"371","MSTO1","GH01F156095","chr1",156065334,156069110,1.63,1.55
"372","LMNA","GH01F156095","chr1",156065334,156069110,1.63,0.36
"373","CDC14A","GH01F100394","chr1",100859538,100867555,1.63,15.77
"374","GPR88","GH01F100394","chr1",100859538,100867555,1.63,9.79
"375","SLC35D1","GH01F066401","chr1",66867466,66869329,1.63,4.61
"376","FBXO28","GH01F224561","chr1",224749123,224754012,1.63,10.55
"377","MFAP2","GH01F016696","chr1",17022953,17030695,1.63,22.1
"378","ZBTB17","GH01F016696","chr1",17022953,17030695,1.63,11.34
"379","ARHGEF19","GH01F016696","chr1",17022953,17030695,1.63,4.81
"380","PARK7","GH01F008112","chr1",8172758,8174407,1.63,13.15
"381","SLC45A1","GH01F008112","chr1",8172758,8174407,1.63,10.31
"382","GLUL","GH01F182170","chr1",182139736,182140934,1.63,1.41
"383","RNASEL","GH01F182170","chr1",182139736,182140934,1.63,1.38
"384","RASSF5","GH01F206550","chr1",206724171,206726307,1.63,18.83
"385","EIF2D","GH01F206550","chr1",206724171,206726307,1.63,15.39
"386","MAPKAPK2","GH01F206550","chr1",206724171,206726307,1.63,12.26
"387","IKBKE","GH01F206550","chr1",206724171,206726307,1.63,12.22
