"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"40","C10orf11","GH10F075612","chr10",77372537,77374957,1.92,17.12
"41","ZNF503","GH10F075612","chr10",77372537,77374957,1.92,9.88
"42","ACADSB","GH10F123067","chr10",124827454,124829734,1.9,7.38
"43","ARID5B","GH10F061936","chr10",63696161,63705449,1.88,16.28
"44","MGMT","GH10F129605","chr10",131403827,131405310,1.88,26.1
"45","SORBS1","GH10F095507","chr10",97267716,97269712,1.88,6.84
"46","AS3MT","GH10F103043","chr10",104803344,104806187,1.87,27.91
"47","CNNM2","GH10F103043","chr10",104803344,104806187,1.87,11.42
"48","ARL3","GH10F103043","chr10",104803344,104806187,1.87,9.53
"49","SFXN2","GH10F103043","chr10",104803344,104806187,1.87,9.53
"50","KAT6B","GH10F074901","chr10",76661281,76661430,1.86,0.17
"51","C10orf11","GH10F076396","chr10",78156517,78158752,1.85,5.08
"52","MKI67","GH10F128165","chr10",129964063,129965094,1.85,0.25
"53","ARID5B","GH10F062040","chr10",63800512,63820460,1.84,6.11
"54","EBF3","GH10F129888","chr10",131686758,131688702,1.84,6.89
"55","KAT6B","GH10F075764","chr10",77524159,77524758,1.81,11.45
"56","C10orf11","GH10F075764","chr10",77524159,77524758,1.81,10.18
"57","ZNF503","GH10F075764","chr10",77524159,77524758,1.81,10.13
"58","BMPR1A","GH10F086683","chr10",88442871,88449326,1.8,8.08
"59","OPN4","GH10F086683","chr10",88442871,88449326,1.8,5.76
"60","LDB3","GH10F086683","chr10",88442871,88449326,1.8,0.34
"61","ARHGAP22","GH10F048667","chr10",49875177,49881761,1.8,9.23
"62","WDFY4","GH10F048667","chr10",49875177,49881761,1.8,2.54
"63","PPIF","GH10F079330","chr10",81090686,81096125,1.8,44.98
"64","ZMIZ1","GH10F079330","chr10",81090686,81096125,1.8,6.43
"65","ITIH5","GH10F008035","chr10",8077253,8077826,1.8,7.98
"66","VIM","GH10F016999","chr10",17041328,17053167,1.79,19.95
"67","CUBN","GH10F016999","chr10",17041328,17053167,1.79,8.52
"68","RSU1","GH10F016999","chr10",17041328,17053167,1.79,5.07
"69","TRDMT1","GH10F016999","chr10",17041328,17053167,1.79,2.51
"70","ST8SIA6","GH10F016999","chr10",17041328,17053167,1.79,1.68
"71","PHYHIPL","GH10F058967","chr10",60727008,60728158,1.79,13.78
"72","FAM13C","GH10F058967","chr10",60727008,60728158,1.79,10.85
"73","PPIF","GH10F079218","chr10",80978692,80984935,1.78,0.11
"74","C10orf11","GH10F075507","chr10",77267558,77269358,1.77,4.52
"75","ADK","GH10F074753","chr10",76512959,76514681,1.77,4.99
"76","SCD","GH10F100786","chr10",102546590,102548095,1.77,4.85
"77","PAX2","GH10F100786","chr10",102546590,102548095,1.77,0.22
"78","EPC1","GH10F032325","chr10",32614330,32623527,1.76,11.46
"79","CCDC7","GH10F032325","chr10",32614330,32623527,1.76,11.35
"80","ARHGAP12","GH10F032325","chr10",32614330,32623527,1.76,1.27
"81","EBF3","GH10F129020","chr10",130818530,130833175,1.75,11.83
"82","SVIL","GH10F029679","chr10",29968374,29972889,1.75,32.73
"83","AGAP6","GH10F049256","chr10",50464846,50465410,1.73,10.07
"84","PARG","GH10F049256","chr10",50464846,50465410,1.73,9.74
"85","C10orf128","GH10F049256","chr10",50464846,50465410,1.73,7.73
"86","CCNY","GH10F035445","chr10",35734330,35756127,1.73,9.58
"87","CREM","GH10F035445","chr10",35734330,35756127,1.73,6.5
"88","GJD4","GH10F035445","chr10",35734330,35756127,1.73,0.1
"89","KLF6","GH10F003464","chr10",3506994,3515991,1.73,7.72
"90","C10orf128","GH10F049173","chr10",50381645,50383445,1.73,26.85
"91","FAM170B","GH10F049173","chr10",50381645,50383445,1.73,8.65
"92","VSTM4","GH10F049173","chr10",50381645,50383445,1.73,8.53
"93","TBATA","GH10F070779","chr10",72538853,72540219,1.72,4.99
"94","SGPL1","GH10F070779","chr10",72538853,72540219,1.72,2.83
"95","ADAMTS14","GH10F070779","chr10",72538853,72540219,1.72,0.13
"96","PDLIM1","GH10F095259","chr10",97019171,97029411,1.72,16.92
"97","NOC3L","GH10F095259","chr10",97019171,97029411,1.72,13.59
"98","CYP2C8","GH10F095259","chr10",97019171,97029411,1.72,11.41
"99","ZFAND4","GH10F045557","chr10",46052450,46055670,1.71,17.01
"100","MARCH8","GH10F045557","chr10",46052450,46055670,1.71,11.41
"101","CASC10","GH10F021515","chr10",21804000,21810333,1.71,14.69
"102","MLLT10","GH10F021515","chr10",21804000,21810333,1.71,5.42
"103","SKIDA1","GH10F021515","chr10",21804000,21810333,1.71,1.82
"104","SGPL1","GH10F070831","chr10",72591072,72594813,1.71,30.9
"105","PCBD1","GH10F070831","chr10",72591072,72594813,1.71,21.31
"106","PIK3AP1","GH10F096694","chr10",98454276,98458957,1.7,32.49
"107","LCOR","GH10F096694","chr10",98454276,98458957,1.7,3.84
"108","TM9SF3","GH10F096694","chr10",98454276,98458957,1.7,2.04
"109","C10orf105","GH10F072562","chr10",74322360,74324941,1.7,13.02
"110","DNAJB12","GH10F072562","chr10",74322360,74324941,1.7,11.87
"111","MCU","GH10F072562","chr10",74322360,74324941,1.7,10.54
"112","DDIT4","GH10F072562","chr10",74322360,74324941,1.7,3.46
"113","PIK3AP1","GH10F096670","chr10",98429759,98437930,1.69,37.13
"114","LCOR","GH10F096670","chr10",98429759,98437930,1.69,4.74
"115","TM9SF3","GH10F096670","chr10",98429759,98437930,1.69,2.11
"116","BLNK","GH10F096266","chr10",98026290,98034703,1.69,23.43
"117","ZNF518A","GH10F096266","chr10",98026290,98034703,1.69,1.28
"118","SH3PXD2A","GH10F103756","chr10",105515876,105529157,1.68,12.85
"119","GSTO1","GH10F103756","chr10",105515876,105529157,1.68,7.22
"120","COL17A1","GH10F103756","chr10",105515876,105529157,1.68,5.37
"121","GSTO2","GH10F103756","chr10",105515876,105529157,1.68,4.94
"122","C10orf35","GH10F069895","chr10",71654829,71657704,1.68,9.81
"123","COL13A1","GH10F069895","chr10",71654829,71657704,1.68,2.23
"124","ADAM12","GH10F126169","chr10",127858404,127861054,1.68,1.93
"125","ARID5B","GH10F062074","chr10",63833976,63845369,1.68,5.15
"126","INPP5A","GH10F132544","chr10",134357505,134371903,1.68,16.07
"127","PWWP2B","GH10F132544","chr10",134357505,134371903,1.68,5.5
"128","PAOX","GH10F132544","chr10",134357505,134371903,1.68,4.7
"129","SVIL","GH10F029946","chr10",30235361,30241651,1.68,12.52
"130","TCF7L2","GH10F113267","chr10",115027501,115028360,1.67,6.85
"131","CASP7","GH10F113267","chr10",115027501,115028360,1.67,1.35
"132","PSAP","GH10F071894","chr10",73654711,73656910,1.67,13.39
"133","SLC29A3","GH10F071894","chr10",73654711,73656910,1.67,10.28
"134","DNAJB12","GH10F071894","chr10",73654711,73656910,1.67,1.71
"135","HKDC1","GH10F069213","chr10",70973191,70978458,1.67,14.08
"136","HK1","GH10F069213","chr10",70973191,70978458,1.67,9.84
"137","TYSND1","GH10F069213","chr10",70973191,70978458,1.67,9.72
"138","SUPV3L1","GH10F069213","chr10",70973191,70978458,1.67,8.28
"139","SRGN","GH10F069213","chr10",70973191,70978458,1.67,6.57
"140","VPS26A","GH10F069213","chr10",70973191,70978458,1.67,2.16
"141","DDX21","GH10F069213","chr10",70973191,70978458,1.67,1.45
"142","MMP21","GH10F126133","chr10",127822010,127825369,1.67,1.29
"143","DUSP5","GH10F110352","chr10",112112252,112119427,1.66,14.88
"144","SMNDC1","GH10F110352","chr10",112112252,112119427,1.66,11.14
"145","MXI1","GH10F110352","chr10",112112252,112119427,1.66,8.74
"146","CCDC6","GH10F059897","chr10",61657499,61669113,1.66,14.38
"147","PSAP","GH10F071887","chr10",73646960,73652499,1.66,22.3
"148","C10orf105","GH10F071887","chr10",73646960,73652499,1.66,13.09
"149","DNAJB12","GH10F071887","chr10",73646960,73652499,1.66,6.16
"150","DDIT4","GH10F071887","chr10",73646960,73652499,1.66,3.18
"151","DLG5","GH10F077800","chr10",79560609,79562310,1.65,47.31
"152","MAP3K8","GH10F030487","chr10",30776522,30787590,1.65,39.14
"153","LYZL2","GH10F030487","chr10",30776522,30787590,1.65,16.25
"154","CSGALNACT2","GH10F043322","chr10",43817762,43819102,1.64,5.3
"155","CISD1","GH10F058322","chr10",60081861,60083379,1.64,20.94
"156","IPMK","GH10F058322","chr10",60081861,60083379,1.64,12.47
"157","TFAM","GH10F058322","chr10",60081861,60083379,1.64,11.67
"158","UBE2D1","GH10F058322","chr10",60081861,60083379,1.64,8.29
"159","ZMIZ1","GH10F079098","chr10",80858159,80866918,1.64,0.27
"160","KLF6","GH10F003838","chr10",3880793,3881662,1.64,10.99
"161","BTAF1","GH10F092833","chr10",94593158,94595456,1.64,13.62
"162","KIF11","GH10F092833","chr10",94593158,94595456,1.64,10.74
"163","IDE","GH10F092833","chr10",94593158,94595456,1.64,10.74
"164","MARCH5","GH10F092833","chr10",94593158,94595456,1.64,3.92
"165","EXOC6","GH10F092833","chr10",94593158,94595456,1.64,0.76
"166","FRAT2","GH10F097405","chr10",99165159,99169130,1.64,38.69
"167","RRP12","GH10F097405","chr10",99165159,99169130,1.64,38.18
"168","FRAT1","GH10F097405","chr10",99165159,99169130,1.64,22.33
"169","ARHGAP19","GH10F097405","chr10",99165159,99169130,1.64,21.02
"170","ZDHHC16","GH10F097405","chr10",99165159,99169130,1.64,12.54
"171","EXOSC1","GH10F097405","chr10",99165159,99169130,1.64,12.54
"172","MMS19","GH10F097405","chr10",99165159,99169130,1.64,10.43
"173","UBTD1","GH10F097405","chr10",99165159,99169130,1.64,10.43
"174","HOGA1","GH10F097405","chr10",99165159,99169130,1.64,10.1
"175","C10orf62","GH10F097405","chr10",99165159,99169130,1.64,10.1
"176","PI4K2A","GH10F097405","chr10",99165159,99169130,1.64,10.08
"177","ZFYVE27","GH10F097405","chr10",99165159,99169130,1.64,3.62
"178","LCOR","GH10F097405","chr10",99165159,99169130,1.64,1.67
"179","ZMIZ1","GH10F078754","chr10",80513925,80518356,1.64,4.63
"180","RPS24","GH10F078254","chr10",80014368,80017156,1.64,1.39
"181","C10orf11","GH10F076428","chr10",78187881,78193794,1.63,13.22
"182","ADK","GH10F074439","chr10",76198959,76199358,1.63,18.69
"183","BTAF1","GH10F090928","chr10",92688104,92692556,1.63,14.91
"184","RPP30","GH10F090928","chr10",92688104,92692556,1.63,12.69
"185","MGMT","GH10F129416","chr10",131214638,131217147,1.62,0.23
"186","PLEKHA1","GH10F121578","chr10",123338254,123341267,1.62,4.95
"187","FGFR2","GH10F121578","chr10",123338254,123341267,1.62,3.59
"188","TCF7L2","GH10F112834","chr10",114594160,114596758,1.62,5.33
"189","IL2RA","GH10F006082","chr10",6124564,6126363,1.61,41.79
"190","PFKFB3","GH10F006082","chr10",6124564,6126363,1.61,10.59
"191","IL15RA","GH10F006082","chr10",6124564,6126363,1.61,10.45
"192","FBXO18","GH10F006082","chr10",6124564,6126363,1.61,10.28
"193","RBM17","GH10F006082","chr10",6124564,6126363,1.61,4
"194","ARHGAP21","GH10F024911","chr10",25200730,25201929,1.61,9.41
"195","PRTFDC1","GH10F024911","chr10",25200730,25201929,1.61,7.22
"196","BMS1","GH10F042951","chr10",43446849,43448627,1.61,11.51
"197","RET","GH10F042951","chr10",43446849,43448627,1.61,7.34
"198","ZNF33B","GH10F042951","chr10",43446849,43448627,1.61,4.45
"199","FGFR2","GH10F121522","chr10",123282500,123284070,1.61,15.53
"200","PHYH","GH10F013345","chr10",13387521,13394810,1.61,25.26
"201","SEPHS1","GH10F013345","chr10",13387521,13394810,1.61,6.78
"202","SVIL","GH10F029642","chr10",29931288,29939404,1.61,18.78
"203","UROS","GH10F125082","chr10",126771276,126775395,1.61,4.98
"204","CTBP2","GH10F125082","chr10",126771276,126775395,1.61,0.17
"205","ITPRIP","GH10F104345","chr10",106105301,106106358,1.61,23.72
"206","SFR1","GH10F104345","chr10",106105301,106106358,1.61,5.81
"207","GSTO1","GH10F104345","chr10",106105301,106106358,1.61,3.93
"208","KIN","GH10F007317","chr10",7359764,7362561,1.6,18.64
"209","SFMBT2","GH10F007317","chr10",7359764,7362561,1.6,5.06
"210","EPC1","GH10F032978","chr10",33267922,33275932,1.6,10.04
"211","CCDC7","GH10F032978","chr10",33267922,33275932,1.6,2.9
"212","ITGB1","GH10F032978","chr10",33267922,33275932,1.6,1.73
"213","EGR2","GH10F062616","chr10",64376562,64381360,1.6,37.36
"214","ADO","GH10F062616","chr10",64376562,64381360,1.6,11.91
"215","METTL10","GH10F124682","chr10",126371171,126379289,1.6,22.93
"216","FAM53B","GH10F124682","chr10",126371171,126379289,1.6,22.51
"217","LHPP","GH10F124682","chr10",126371171,126379289,1.6,6.26
"218","ZRANB1","GH10F124682","chr10",126371171,126379289,1.6,4.53
"219","IFIT3","GH10F089163","chr10",90922959,90924556,1.6,42.46
"220","IFIT2","GH10F089163","chr10",90922959,90924556,1.6,38.84
"221","IFIT5","GH10F089163","chr10",90922959,90924556,1.6,29.38
"222","IFIT1","GH10F089163","chr10",90922959,90924556,1.6,7.42
"223","CH25H","GH10F089163","chr10",90922959,90924556,1.6,5.42
"224","ANKRD22","GH10F089163","chr10",90922959,90924556,1.6,2.44
"225","FAS","GH10F089163","chr10",90922959,90924556,1.6,1.52
"226","KLF6","GH10F003824","chr10",3866943,3874043,1.6,17.03
"227","LIPN","GH10F088792","chr10",90552149,90552956,1.6,17.38
"228","LIPJ","GH10F088792","chr10",90552149,90552956,1.6,9.91
"229","RNLS","GH10F088792","chr10",90552149,90552956,1.6,9.91
"230","ANKRD22","GH10F088792","chr10",90552149,90552956,1.6,2.38
"231","FAS","GH10F088792","chr10",90552149,90552956,1.6,1.33
"232","LIPM","GH10F088792","chr10",90552149,90552956,1.6,0.4
"233","DNAJB12","GH10F072290","chr10",74050360,74059557,1.6,25.12
"234","ECD","GH10F072290","chr10",74050360,74059557,1.6,20.86
"235","PSAP","GH10F072290","chr10",74050360,74059557,1.6,13.33
"236","DNAJC9","GH10F072290","chr10",74050360,74059557,1.6,10.96
"237","DDIT4","GH10F072290","chr10",74050360,74059557,1.6,8.38
"238","C10orf88","GH10F122138","chr10",123898049,123903387,1.6,10.29
"239","TACC2","GH10F122138","chr10",123898049,123903387,1.6,1.82
"240","AKR1E2","GH10F004811","chr10",4853594,4858470,1.59,7.73
"241","AKR1C2","GH10F004811","chr10",4853594,4858470,1.59,6.28
"242","AKR1C1","GH10F004811","chr10",4853594,4858470,1.59,4.59
"243","DNMBP","GH10F099974","chr10",101734081,101740756,1.59,41.33
"244","BLOC1S2","GH10F099974","chr10",101734081,101740756,1.59,1.59
"245","TACC2","GH10F122017","chr10",123777331,123781687,1.59,3.43
"246","PLEKHA1","GH10F122017","chr10",123777331,123781687,1.59,1.68
"247","FBXO18","GH10F005839","chr10",5881902,5884537,1.59,15.41
"248","GDI2","GH10F005839","chr10",5881902,5884537,1.59,6.3
"249","ANKRD16","GH10F005839","chr10",5881902,5884537,1.59,5.09
"250","NRBF2","GH10F063643","chr10",65403232,65406572,1.59,4.99
"251","REEP3","GH10F063643","chr10",65403232,65406572,1.59,4.73
"252","TUBGCP2","GH10F132570","chr10",134383706,134393903,1.59,15.19
"253","INPP5A","GH10F132570","chr10",134383706,134393903,1.59,9.6
"254","PWWP2B","GH10F132570","chr10",134383706,134393903,1.59,5.83
"255","JAKMIP3","GH10F132570","chr10",134383706,134393903,1.59,3.02
"256","DPYSL4","GH10F132570","chr10",134383706,134393903,1.59,2.06
"257","OTUD1","GH10F023431","chr10",23720784,23722534,1.59,16.46
"258","C10orf67","GH10F023431","chr10",23720784,23722534,1.59,11.09
"259","MICU1","GH10F072675","chr10",74435609,74437716,1.58,11.09
"260","DNAJB12","GH10F072675","chr10",74435609,74437716,1.58,10.82
"261","MCU","GH10F072675","chr10",74435609,74437716,1.58,6.08
"262","ASCC1","GH10F072675","chr10",74435609,74437716,1.58,1.47
"263","CREM","GH10F035130","chr10",35419410,35422939,1.58,15.66
"264","CUL2","GH10F035130","chr10",35419410,35422939,1.58,5.68
"265","CCNY","GH10F035130","chr10",35419410,35422939,1.58,1.73
"266","SVIL","GH10F029687","chr10",29975930,29979128,1.58,27.08
"267","AFAP1L2","GH10F114320","chr10",116079762,116082889,1.58,10.69
"268","TMEM72","GH10F044945","chr10",45441156,45446447,1.57,20.21
"269","C10orf25","GH10F044945","chr10",45441156,45446447,1.57,10.88
"270","ZNF22","GH10F044945","chr10",45441156,45446447,1.57,10.88
"271","RASSF4","GH10F044945","chr10",45441156,45446447,1.57,7.11
"272","ALOX5","GH10F044945","chr10",45441156,45446447,1.57,4.33
"273","C10orf71","GH10F049270","chr10",50478882,50482044,1.57,16.87
"274","C10orf128","GH10F049270","chr10",50478882,50482044,1.57,13.16
"275","DRGX","GH10F049270","chr10",50478882,50482044,1.57,4.63
"276","CHST15","GH10F124284","chr10",125973498,125975690,1.57,11.96
"277","OAT","GH10F124284","chr10",125973498,125975690,1.57,0.11
"278","ARID5B","GH10F061991","chr10",63750960,63755269,1.57,4.37
"279","JMJD1C","GH10F063705","chr10",65465717,65468981,1.56,5.64
"280","TCF7L2","GH10F113099","chr10",114858961,114859958,1.56,18.91
"281","KAT6B","GH10F075394","chr10",77154661,77169851,1.56,52.28
"282","C10orf11","GH10F075394","chr10",77154661,77169851,1.56,29.95
"283","ZNF503","GH10F075394","chr10",77154661,77169851,1.56,3.94
"284","BTBD16","GH10F122306","chr10",124065646,124072191,1.56,19.69
"285","IKZF5","GH10F122306","chr10",124065646,124072191,1.56,10.82
"286","C10orf88","GH10F122306","chr10",124065646,124072191,1.56,10.29
"287","NRP1","GH10F033365","chr10",33653530,33656099,1.56,11.52
"288","SEC31B","GH10F100612","chr10",102372214,102374206,1.56,6.29
"289","NDUFB8","GH10F100612","chr10",102372214,102374206,1.56,0.16
"290","PRF1","GH10F070600","chr10",72360357,72364260,1.56,21.55
"291","ADAMTS14","GH10F070600","chr10",72360357,72364260,1.56,16.77
"292","TYSND1","GH10F070600","chr10",72360357,72364260,1.56,5.43
"293","EGR2","GH10F062688","chr10",64448562,64452159,1.56,28.49
"294","ADO","GH10F062688","chr10",64448562,64452159,1.56,22.57
"295","NRBF2","GH10F062688","chr10",64448562,64452159,1.56,3.58
"296","CSGALNACT2","GH10F043286","chr10",43782036,43784054,1.56,11.15
"297","RASGEF1A","GH10F043286","chr10",43782036,43784054,1.56,0.31
"298","FRMD4A","GH10F014476","chr10",14518132,14520910,1.56,0.34
"299","DNMBP","GH10F099917","chr10",101677261,101679621,1.55,12.08
"300","APBB1IP","GH10F026430","chr10",26719040,26722928,1.55,28.92
"301","ABI1","GH10F026430","chr10",26719040,26722928,1.55,4.94
"302","PDSS1","GH10F026430","chr10",26719040,26722928,1.55,2.29
"303","LYZL1","GH10F029252","chr10",29541682,29547243,1.55,12.19
"304","C10orf126","GH10F029252","chr10",29541682,29547243,1.55,9.52
"305","SNCG","GH10F086953","chr10",88713232,88721490,1.55,9.66
"306","PTEN","GH10F087976","chr10",89735979,89736357,1.55,1.29
"307","MAP3K8","GH10F030444","chr10",30733569,30737099,1.55,20.26
"308","KCNMA1","GH10F077509","chr10",79269570,79275579,1.55,32.34
"309","SMC3","GH10F110085","chr10",111844853,111847758,1.55,11.67
"310","ADD3","GH10F110085","chr10",111844853,111847758,1.55,11.66
"311","BBIP1","GH10F110085","chr10",111844853,111847758,1.55,10.87
"312","KCNMA1","GH10F077500","chr10",79260088,79262391,1.54,21.21
"313","GRK5","GH10F119299","chr10",121058714,121070711,1.54,8.51
"314","ITGB1","GH10F032947","chr10",33235929,33253036,1.54,12.1
"315","KLF6","GH10F003739","chr10",3781794,3784821,1.54,6.36
"316","BTAF1","GH10F092753","chr10",94513359,94519556,1.54,30.98
"317","EXOC6","GH10F092753","chr10",94513359,94519556,1.54,2.83
"318","MARCH5","GH10F092753","chr10",94513359,94519556,1.54,2.78
"319","HHEX","GH10F092753","chr10",94513359,94519556,1.54,2.61
"320","PFKFB3","GH10F006193","chr10",6235760,6240163,1.54,33.7
"321","IL15RA","GH10F006193","chr10",6235760,6240163,1.54,11.99
"322","ACSL5","GH10F112381","chr10",114141585,114151875,1.54,65.13
"323","ZDHHC6","GH10F112381","chr10",114141585,114151875,1.54,7.03
"324","VTI1A","GH10F112381","chr10",114141585,114151875,1.54,3.2
"325","PLXDC2","GH10F020098","chr10",20387607,20390359,1.54,8.39
"326","ARL5B","GH10F018278","chr10",18567741,18568674,1.54,14.91
"327","NSUN6","GH10F018278","chr10",18567741,18568674,1.54,2.62
"328","ANKRD16","GH10F005851","chr10",5893765,5896362,1.53,8.6
"329","PFKFB3","GH10F005851","chr10",5893765,5896362,1.53,3.18
"330","GDI2","GH10F005851","chr10",5893765,5896362,1.53,3.13
"331","IL15RA","GH10F005851","chr10",5893765,5896362,1.53,1.74
"332","SPOCK2","GH10F072083","chr10",73842794,73850663,1.53,23.54
"333","CHST3","GH10F072083","chr10",73842794,73850663,1.53,5.79
"334","ANAPC16","GH10F072083","chr10",73842794,73850663,1.53,1.3
"335","BTRC","GH10F101330","chr10",103090701,103091057,1.53,13.63
"336","DPCD","GH10F101330","chr10",103090701,103091057,1.53,9.25
"337","POLL","GH10F101330","chr10",103090701,103091057,1.53,9.25
"338","PDZD7","GH10F101330","chr10",103090701,103091057,1.53,2.7
"339","MGEA5","GH10F101330","chr10",103090701,103091057,1.53,1.27
"340","MAP3K8","GH10F030638","chr10",30926930,30927529,1.53,20.37
"341","ZNF438","GH10F030638","chr10",30926930,30927529,1.53,16.42
"342","LYZL2","GH10F030638","chr10",30926930,30927529,1.53,0.4
"343","TMEM254","GH10F080103","chr10",81863110,81866565,1.53,18.55
"344","SFTPD","GH10F080103","chr10",81863110,81866565,1.53,8.49
"345","ZNF438","GH10F031069","chr10",31357956,31366391,1.53,6.85
"346","NUDT13","GH10F073261","chr10",75020834,75023548,1.53,33.08
"347","USP54","GH10F073261","chr10",75020834,75023548,1.53,9.79
"348","FANK1","GH10F126146","chr10",127835397,127838279,1.53,4.85
"349","MMP21","GH10F126146","chr10",127835397,127838279,1.53,2.74
"350","CDH23","GH10F071597","chr10",73356893,73359210,1.53,11.03
"351","PSAP","GH10F071597","chr10",73356893,73359210,1.53,10.99
"352","C10orf105","GH10F071597","chr10",73356893,73359210,1.53,3.76
"353","KLF6","GH10F003754","chr10",3796379,3809191,1.52,12.04
"354","TCF7L2","GH10F113322","chr10",115082407,115083053,1.52,5.81
"355","CASP7","GH10F113322","chr10",115082407,115083053,1.52,1.19
"356","SGMS1","GH10F050392","chr10",52152057,52158959,1.52,5.29
"357","PFKFB3","GH10F006033","chr10",6075776,6076363,1.52,28.97
"358","IL15RA","GH10F006033","chr10",6075776,6076363,1.52,15.76
"359","FBXO18","GH10F006033","chr10",6075776,6076363,1.52,10.87
"360","RBM17","GH10F006033","chr10",6075776,6076363,1.52,1.97
"361","PIK3AP1","GH10F096644","chr10",98404462,98409004,1.52,35.31
"362","LCOR","GH10F096644","chr10",98404462,98409004,1.52,15.39
"363","TM9SF3","GH10F096644","chr10",98404462,98409004,1.52,2.22
"364","ECHDC3","GH10F011793","chr10",11835496,11837226,1.52,12.62
"365","PROSER2","GH10F011793","chr10",11835496,11837226,1.52,6.11
"366","ECD","GH10F073646","chr10",75406160,75417343,1.52,24.54
"367","MYOZ1","GH10F073646","chr10",75406160,75417343,1.52,23.29
"368","ZSWIM8","GH10F073646","chr10",75406160,75417343,1.52,21.95
"369","AGAP5","GH10F073646","chr10",75406160,75417343,1.52,17.92
"370","AP3M1","GH10F073646","chr10",75406160,75417343,1.52,16.49
"371","FUT11","GH10F073646","chr10",75406160,75417343,1.52,15.27
"372","SYNPO2L","GH10F073646","chr10",75406160,75417343,1.52,9.03
"373","NUDT13","GH10F073646","chr10",75406160,75417343,1.52,4.14
"374","USP54","GH10F073646","chr10",75406160,75417343,1.52,3.24
"375","PPP3CB","GH10F073646","chr10",75406160,75417343,1.52,1.58
"376","CAMK2G","GH10F073646","chr10",75406160,75417343,1.52,1.16
"377","KLF6","GH10F003885","chr10",3927597,3942237,1.52,25.87
"378","PITRM1","GH10F003885","chr10",3927597,3942237,1.52,4.67
"379","PSAP","GH10F071858","chr10",73617815,73623453,1.52,10.54
"380","DNAJB12","GH10F071858","chr10",73617815,73623453,1.52,5.7
"381","DDIT4","GH10F071858","chr10",73617815,73623453,1.52,3.35
"382","FAM170B","GH10F049134","chr10",50342446,50344790,1.52,24.38
"383","VSTM4","GH10F049134","chr10",50342446,50344790,1.52,5.01
"384","LRRC18","GH10F049134","chr10",50342446,50344790,1.52,2.57
"385","C10orf128","GH10F049134","chr10",50342446,50344790,1.52,1.74
"386","METTL10","GH10F124731","chr10",126419810,126438194,1.52,66.62
"387","FAM53B","GH10F124731","chr10",126419810,126438194,1.52,11.68
