"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"121","NMUR1","GH02F231611","chr2",232475777,232482910,1.78,7.13
"122","PTMA","GH02F231611","chr2",232475777,232482910,1.78,3.55
"123","DIS3L2","GH02F231611","chr2",232475777,232482910,1.78,1.88
"124","KANSL1L","GH02F210007","chr2",210872525,210873081,1.78,14.02
"125","RPE","GH02F210007","chr2",210872525,210873081,1.78,0.4
"126","SP3","GH02F174030","chr2",174895348,174898619,1.78,14.17
"127","HDAC4","GH02F239251","chr2",240173098,240192495,1.77,12.81
"128","MAP4K4","GH02F101727","chr2",102344064,102365062,1.77,15.97
"129","RFX8","GH02F101727","chr2",102344064,102365062,1.77,10.31
"130","IL1R2","GH02F101727","chr2",102344064,102365062,1.77,7.73
"131","IL1R1","GH02F101727","chr2",102344064,102365062,1.77,3.57
"132","RNF149","GH02F101727","chr2",102344064,102365062,1.77,2.9
"133","ILKAP","GH02F237207","chr2",238115705,238123265,1.76,9.89
"134","MLPH","GH02F237207","chr2",238115705,238123265,1.76,5.4
"135","COL6A3","GH02F237207","chr2",238115705,238123265,1.76,4.9
"136","COPS8","GH02F237154","chr2",238062864,238067104,1.75,7.4
"137","COL6A3","GH02F237154","chr2",238062864,238067104,1.75,4.77
"138","MLPH","GH02F237154","chr2",238062864,238067104,1.75,1.66
"139","ACVR1","GH02F157855","chr2",158711537,158713618,1.75,3.17
"140","PQLC3","GH02F011128","chr2",11268328,11271325,1.75,8.18
"141","C2orf50","GH02F011128","chr2",11268328,11271325,1.75,2.94
"142","KCNF1","GH02F011128","chr2",11268328,11271325,1.75,2.7
"143","ACKR3","GH02F236775","chr2",237684439,237686677,1.75,3.6
"144","TRMT61B","GH02F028713","chr2",28936139,28941575,1.74,23.44
"145","WDR43","GH02F028713","chr2",28936139,28941575,1.74,17.23
"146","FOSL2","GH02F028713","chr2",28936139,28941575,1.74,16.23
"147","PPP1CB","GH02F028713","chr2",28936139,28941575,1.74,14.71
"148","CYTIP","GH02F157466","chr2",158323314,158327987,1.74,10.67
"149","ACVR1C","GH02F157466","chr2",158323314,158327987,1.74,3.19
"150","RAB10","GH02F026007","chr2",26229871,26233468,1.74,26.94
"151","KIF3C","GH02F026007","chr2",26229871,26233468,1.74,11.42
"152","METTL21A","GH02F207498","chr2",208363126,208371931,1.73,29.94
"153","CREB1","GH02F207498","chr2",208363126,208371931,1.73,17.53
"154","ILKAP","GH02F237612","chr2",238521223,238528365,1.73,9.9
"155","LRRFIP1","GH02F237612","chr2",238521223,238528365,1.73,5.19
"156","RBM44","GH02F237612","chr2",238521223,238528365,1.73,5.18
"157","EIF4E2","GH02F232313","chr2",233178420,233189309,1.72,5.3
"158","MLPH","GH02F237473","chr2",238381652,238385436,1.72,13.91
"159","COL6A3","GH02F237473","chr2",238381652,238385436,1.72,10.34
"160","PRLH","GH02F237473","chr2",238381652,238385436,1.72,10.31
"161","LRRFIP1","GH02F237473","chr2",238381652,238385436,1.72,2.37
"162","HTR2B","GH02F231178","chr2",232043516,232047913,1.71,40.92
"163","C2orf72","GH02F231178","chr2",232043516,232047913,1.71,15.97
"164","ARMC9","GH02F231178","chr2",232043516,232047913,1.71,0.34
"165","SH3BP4","GH02F234630","chr2",235539193,235543459,1.71,4.42
"166","ARL4C","GH02F234630","chr2",235539193,235543459,1.71,0.11
"167","MCFD2","GH02F046939","chr2",47166289,47173539,1.71,45.21
"168","TTC7A","GH02F046939","chr2",47166289,47173539,1.71,13.97
"169","SGPP2","GH02F222447","chr2",223311834,223314518,1.71,16.91
"170","PHOSPHO2","GH02F170501","chr2",171358465,171363230,1.71,43.44
"171","GORASP2","GH02F170501","chr2",171358465,171363230,1.71,41.57
"172","DCAF17","GH02F170501","chr2",171358465,171363230,1.71,40.76
"173","SP5","GH02F170501","chr2",171358465,171363230,1.71,5.19
"174","MYO3B","GH02F170501","chr2",171358465,171363230,1.71,4.23
"175","RPIA","GH02F088614","chr2",88913519,88915938,1.71,11.38
"176","EIF2AK3","GH02F088614","chr2",88913519,88915938,1.71,1.68
"177","ILKAP","GH02F238947","chr2",239869097,239871669,1.71,9.89
"178","BIN1","GH02F127071","chr2",127828680,127857094,1.71,16.4
"179","ERCC3","GH02F127071","chr2",127828680,127857094,1.71,12.68
"180","WDR33","GH02F127071","chr2",127828680,127857094,1.71,10.85
"181","GPR17","GH02F127071","chr2",127828680,127857094,1.71,6.77
"182","MAP3K2","GH02F127071","chr2",127828680,127857094,1.71,4.76
"183","WDSUB1","GH02F159199","chr2",160056295,160060498,1.7,8.44
"184","ID2","GH02F008229","chr2",8369501,8370529,1.7,5.01
"185","RUFY4","GH02F218063","chr2",218928124,218929523,1.7,9.77
"186","SLC11A1","GH02F218063","chr2",218928124,218929523,1.7,4.17
"187","ARPC2","GH02F218063","chr2",218928124,218929523,1.7,3.32
"188","GPBAR1","GH02F218063","chr2",218928124,218929523,1.7,2.5
"189","PNKD","GH02F218063","chr2",218928124,218929523,1.7,2.01
"190","VRK2","GH02F058112","chr2",58339299,58341328,1.7,23.46
"191","MXD1","GH02F069974","chr2",70201673,70207660,1.7,47.36
"192","C2orf42","GH02F069974","chr2",70201673,70207660,1.7,11.29
"193","FAM136A","GH02F069974","chr2",70201673,70207660,1.7,10.38
"194","SNRNP27","GH02F069974","chr2",70201673,70207660,1.7,10.25
"195","ASPRV1","GH02F069974","chr2",70201673,70207660,1.7,9.13
"196","PCBP1","GH02F069974","chr2",70201673,70207660,1.7,8.61
"197","GMCL1","GH02F069974","chr2",70201673,70207660,1.7,2.89
"198","C2orf48","GH02F010429","chr2",10570091,10575881,1.68,11.35
"199","CYS1","GH02F010429","chr2",10570091,10575881,1.68,10.4
"200","IAH1","GH02F010429","chr2",10570091,10575881,1.68,6.04
"201","NPPC","GH02F231686","chr2",232551521,232552856,1.68,1.29
"202","PTMA","GH02F231686","chr2",232551521,232552856,1.68,0.34
"203","ID2","GH02F008623","chr2",8764024,8770097,1.68,11.83
"204","CXCR4","GH02F136244","chr2",137002372,137004510,1.68,9.3
"205","MCM6","GH02F136244","chr2",137002372,137004510,1.68,4.87
"206","C2orf61","GH02F047038","chr2",47265824,47272582,1.67,4.86
"207","ITGA6","GH02F172195","chr2",173060091,173064127,1.67,11.68
"208","NR4A2","GH02F156338","chr2",157194735,157200918,1.67,0.76
"209","ILKAP","GH02F238845","chr2",239754034,239784949,1.67,27.09
"210","TWIST2","GH02F238845","chr2",239754034,239784949,1.67,5.62
"211","GTDC1","GH02F144240","chr2",144997827,145000173,1.67,0.14
"212","ZEB2","GH02F144659","chr2",145416786,145419727,1.66,37.17
"213","GTDC1","GH02F144659","chr2",145416786,145419727,1.66,1.11
"214","NABP1","GH02F191617","chr2",192481728,192485526,1.66,35.31
"215","LAPTM4A","GH02F020608","chr2",20808561,20812111,1.66,10.2
"216","HS1BP3","GH02F020608","chr2",20808561,20812111,1.66,7.17
"217","SDC1","GH02F020608","chr2",20808561,20812111,1.66,4.93
"218","DOCK10","GH02F224908","chr2",225773581,225776516,1.66,8.94
"219","NYAP2","GH02F224908","chr2",225773581,225776516,1.66,7.98
"220","CUL3","GH02F224908","chr2",225773581,225776516,1.66,1.53
"221","ID2","GH02F008300","chr2",8440132,8446329,1.66,17.73
"222","MAP4K4","GH02F101627","chr2",102243663,102244611,1.65,2.46
"223","RNF149","GH02F101627","chr2",102243663,102244611,1.65,2.18
"224","ASIC4","GH02F219520","chr2",220384995,220388522,1.65,27.68
"225","NHEJ1","GH02F219520","chr2",220384995,220388522,1.65,12.72
"226","USP37","GH02F219520","chr2",220384995,220388522,1.65,11.95
"227","SLC23A3","GH02F219520","chr2",220384995,220388522,1.65,11.83
"228","BCS1L","GH02F219520","chr2",220384995,220388522,1.65,11.35
"229","ANKZF1","GH02F219520","chr2",220384995,220388522,1.65,11.27
"230","TMEM198","GH02F219520","chr2",220384995,220388522,1.65,0.31
"231","PID1","GH02F229443","chr2",230308672,230311461,1.65,16.39
"232","DNER","GH02F229443","chr2",230308672,230311461,1.65,6.56
"233","TRIP12","GH02F229443","chr2",230308672,230311461,1.65,3.65
"234","MEIS1","GH02F066568","chr2",66795651,66797394,1.65,12.72
"235","ZEB2","GH02F144412","chr2",145170169,145173866,1.65,7.44
"236","GTDC1","GH02F144412","chr2",145170169,145173866,1.65,1.69
"237","IMMT","GH02F086016","chr2",86243131,86246122,1.65,23.76
"238","POLR1A","GH02F086016","chr2",86243131,86246122,1.65,13.52
"239","EPHA4","GH02F221516","chr2",222381122,222386519,1.65,4.32
"240","EPAS1","GH02F046228","chr2",46455834,46458138,1.64,11.95
"241","KLF11","GH02F009702","chr2",9842226,9845172,1.64,2.08
"242","NDUFA10","GH02F239926","chr2",240866036,240868217,1.64,25.11
"243","PRR21","GH02F239926","chr2",240866036,240868217,1.64,9.6
"244","OR6B3","GH02F239926","chr2",240866036,240868217,1.64,9.6
"245","SLC11A1","GH02F218730","chr2",219595125,219599723,1.64,37.75
"246","CYP27A1","GH02F218730","chr2",219595125,219599723,1.64,19.76
"247","PLCD4","GH02F218730","chr2",219595125,219599723,1.64,18.44
"248","USP37","GH02F218730","chr2",219595125,219599723,1.64,16.44
"249","NHEJ1","GH02F218730","chr2",219595125,219599723,1.64,13.25
"250","RNF25","GH02F218730","chr2",219595125,219599723,1.64,10.48
"251","BCS1L","GH02F218730","chr2",219595125,219599723,1.64,10.46
"252","ZNF142","GH02F218730","chr2",219595125,219599723,1.64,10.46
"253","AAMP","GH02F218730","chr2",219595125,219599723,1.64,10
"254","PNKD","GH02F218730","chr2",219595125,219599723,1.64,5.78
"255","TMBIM1","GH02F218730","chr2",219595125,219599723,1.64,2.81
"256","TTLL4","GH02F218730","chr2",219595125,219599723,1.64,2.22
"257","CXCR4","GH02F136381","chr2",137138972,137141169,1.64,17.89
"258","ZRANB3","GH02F136381","chr2",137138972,137141169,1.64,3.92
"259","SLC38A11","GH02F164908","chr2",165764744,165772286,1.64,19.79
"260","COBLL1","GH02F164908","chr2",165764744,165772286,1.64,4.72
"261","IGFBP5","GH02F217162","chr2",218026881,218028049,1.64,11.1
"262","IL1RL1","GH02F102335","chr2",102951950,102954528,1.64,56.26
"263","IL18R1","GH02F102335","chr2",102951950,102954528,1.64,20.51
"264","IL18RAP","GH02F102335","chr2",102951950,102954528,1.64,10.7
"265","MFF","GH02F227370","chr2",228234717,228236871,1.64,14.73
"266","AGFG1","GH02F227370","chr2",228234717,228236871,1.64,8.79
"267","CCL20","GH02F227370","chr2",228234717,228236871,1.64,4.1
"268","TM4SF20","GH02F227370","chr2",228234717,228236871,1.64,0.36
"269","ATIC","GH02F215826","chr2",216691125,216700091,1.63,9.8
"270","VWA3B","GH02F098010","chr2",98626465,98630663,1.63,10.55
"271","ZAP70","GH02F098010","chr2",98626465,98630663,1.63,4.89
"272","TMEM131","GH02F098010","chr2",98626465,98630663,1.63,2.05
"273","CDCA7","GH02F173249","chr2",174114371,174115933,1.63,10.84
"274","ALPPL2","GH02F232418","chr2",233282736,233286618,1.63,4.84
"275","B3GNT7","GH02F231405","chr2",232270113,232280793,1.63,17.43
"276","ARMC9","GH02F231405","chr2",232270113,232280793,1.63,11.99
"277","HTR2B","GH02F231405","chr2",232270113,232280793,1.63,10.48
"278","NCL","GH02F231405","chr2",232270113,232280793,1.63,10.46
"279","PSMD1","GH02F231405","chr2",232270113,232280793,1.63,9.99
"280","C2orf72","GH02F231405","chr2",232270113,232280793,1.63,1.25
"281","NABP1","GH02F191624","chr2",192489088,192491926,1.63,43.19
"282","STAT4","GH02F191624","chr2",192489088,192491926,1.63,2.35
"283","ATG16L1","GH02F233230","chr2",234139166,234140056,1.63,15.68
"284","INPP5D","GH02F233230","chr2",234139166,234140056,1.63,4.52
"285","NEU2","GH02F233230","chr2",234139166,234140056,1.63,2.68
"286","USP40","GH02F233230","chr2",234139166,234140056,1.63,1.53
"287","DGKD","GH02F233230","chr2",234139166,234140056,1.63,1.28
"288","IRS1","GH02F226410","chr2",227275358,227277651,1.63,6.04
"289","SPTBN1","GH02F054415","chr2",54642613,54645179,1.63,12.39
"290","EML6","GH02F054415","chr2",54642613,54645179,1.63,4.3
"291","PTMA","GH02F231713","chr2",232578086,232583109,1.62,2.2
"292","NCL","GH02F231713","chr2",232578086,232583109,1.62,1.79
"293","SLC1A4","GH02F064924","chr2",65151291,65151734,1.62,24.39
"294","RAB1A","GH02F064924","chr2",65151291,65151734,1.62,15.11
"295","CEP68","GH02F064924","chr2",65151291,65151734,1.62,10.71
"296","ACTR2","GH02F064924","chr2",65151291,65151734,1.62,2.65
"297","AFTPH","GH02F064924","chr2",65151291,65151734,1.62,2.1
"298","CXCR4","GH02F136375","chr2",137133171,137135170,1.62,19.77
"299","EML4","GH02F041735","chr2",41962342,41964157,1.62,3.35
"300","ARL4C","GH02F234461","chr2",235370631,235374948,1.62,15.07
"301","INPP4A","GH02F098449","chr2",99066265,99108169,1.62,29.72
"302","MGAT4A","GH02F098449","chr2",99066265,99108169,1.62,9.34
"303","COX5B","GH02F098449","chr2",99066265,99108169,1.62,4.02
"304","TMEM131","GH02F098449","chr2",99066265,99108169,1.62,3.35
"305","UNC50","GH02F098449","chr2",99066265,99108169,1.62,1.33
"306","IL1RN","GH02F112698","chr2",113456379,113459976,1.62,17.33
"307","NT5DC4","GH02F112698","chr2",113456379,113459976,1.62,12.57
"308","SLC20A1","GH02F112698","chr2",113456379,113459976,1.62,11.73
"309","IL36B","GH02F112698","chr2",113456379,113459976,1.62,11.02
"310","CHCHD5","GH02F112698","chr2",113456379,113459976,1.62,11
"311","IL1B","GH02F112698","chr2",113456379,113459976,1.62,9.31
"312","IL1A","GH02F112698","chr2",113456379,113459976,1.62,4.45
"313","IL36G","GH02F112698","chr2",113456379,113459976,1.62,3.08
"314","PTMA","GH02F231669","chr2",232534477,232541408,1.61,1.95
"315","DIS3L2","GH02F231669","chr2",232534477,232541408,1.61,1.93
"316","TMEM163","GH02F134669","chr2",135426804,135429406,1.61,25.7
"317","CCNT2","GH02F134669","chr2",135426804,135429406,1.61,1.69
"318","CYS1","GH02F010117","chr2",10257480,10258927,1.61,11.75
"319","C2orf48","GH02F010117","chr2",10257480,10258927,1.61,11.4
"320","HPCAL1","GH02F010117","chr2",10257480,10258927,1.61,10.67
"321","CASP8","GH02F201251","chr2",202116523,202129903,1.61,56.17
"322","ALS2CR12","GH02F201251","chr2",202116523,202129903,1.61,11.05
"323","STRADB","GH02F201251","chr2",202116523,202129903,1.61,10.59
"324","PPIL3","GH02F201251","chr2",202116523,202129903,1.61,8.12
"325","CASP10","GH02F201251","chr2",202116523,202129903,1.61,5.18
"326","CLK1","GH02F201251","chr2",202116523,202129903,1.61,4.38
"327","CFLAR","GH02F201251","chr2",202116523,202129903,1.61,3.91
"328","FAM126B","GH02F201251","chr2",202116523,202129903,1.61,2.61
"329","DOCK10","GH02F225008","chr2",225872919,225877041,1.61,16.94
"330","NYAP2","GH02F225008","chr2",225872919,225877041,1.61,4.8
"331","TMEM247","GH02F046460","chr2",46687341,46689938,1.61,9.88
"332","TTC7A","GH02F046460","chr2",46687341,46689938,1.61,8.28
"333","RHOQ","GH02F046460","chr2",46687341,46689938,1.61,2.65
"334","MCFD2","GH02F046460","chr2",46687341,46689938,1.61,2.1
"335","DYSF","GH02F071495","chr2",71722681,71728321,1.61,24.8
"336","FOSL2","GH02F028273","chr2",28496568,28500461,1.61,18.16
"337","RBKS","GH02F028273","chr2",28496568,28500461,1.61,6.64
"338","PPP1CB","GH02F028273","chr2",28496568,28500461,1.61,2.23
"339","ITGB6","GH02F160317","chr2",161173512,161175346,1.61,14.27
"340","PLA2R1","GH02F160317","chr2",161173512,161175346,1.61,12.75
"341","PPP1CB","GH02F028680","chr2",28903313,28908270,1.61,22.35
"342","FOSL2","GH02F028680","chr2",28903313,28908270,1.61,5.12
"343","ARL4C","GH02F234347","chr2",235256246,235257243,1.6,4.11
"344","WIPF1","GH02F174661","chr2",175526659,175533780,1.6,11.68
"345","GPR155","GH02F174661","chr2",175526659,175533780,1.6,4.68
"346","IL1RN","GH02F113123","chr2",113880978,113884144,1.6,31.98
"347","IL36B","GH02F113123","chr2",113880978,113884144,1.6,28.91
"348","PSD4","GH02F113123","chr2",113880978,113884144,1.6,18.95
"349","IL1B","GH02F113123","chr2",113880978,113884144,1.6,17.27
"350","PAX8","GH02F113123","chr2",113880978,113884144,1.6,10.37
"351","IL1F10","GH02F113123","chr2",113880978,113884144,1.6,10.11
"352","IL36G","GH02F113123","chr2",113880978,113884144,1.6,5.89
"353","IL1A","GH02F113123","chr2",113880978,113884144,1.6,4.21
"354","CBWD2","GH02F113123","chr2",113880978,113884144,1.6,1.88
"355","PID1","GH02F229330","chr2",230195117,230196428,1.6,18.6
"356","LONRF2","GH02F100287","chr2",100904002,100911150,1.6,21.75
"357","REV1","GH02F100287","chr2",100904002,100911150,1.6,9.71
"358","CHST10","GH02F100287","chr2",100904002,100911150,1.6,4.6
"359","SERTAD2","GH02F064766","chr2",64993283,64998730,1.6,5.49
"360","SLC1A4","GH02F064766","chr2",64993283,64998730,1.6,3.38
"361","AFTPH","GH02F064766","chr2",64993283,64998730,1.6,2.08
"362","RAB1A","GH02F064766","chr2",64993283,64998730,1.6,1.97
"363","ACTR2","GH02F064766","chr2",64993283,64998730,1.6,1.49
"364","EML6","GH02F054522","chr2",54749739,54753090,1.6,26.39
"365","SPTBN1","GH02F054522","chr2",54749739,54753090,1.6,10.72
"366","ACYP2","GH02F054522","chr2",54749739,54753090,1.6,10.21
"367","CCDC93","GH02F117978","chr2",118736531,118740179,1.6,23.99
"368","DDX18","GH02F117978","chr2",118736531,118740179,1.6,7.66
"369","DCAF17","GH02F171244","chr2",172100609,172102690,1.6,12.64
"370","TLK1","GH02F171244","chr2",172100609,172102690,1.6,10.8
"371","METTL8","GH02F171244","chr2",172100609,172102690,1.6,5.21
"372","USP40","GH02F234419","chr2",235328446,235338586,1.59,32.96
"373","ARL4C","GH02F234419","chr2",235328446,235338586,1.59,13.93
"374","SPP2","GH02F234419","chr2",235328446,235338586,1.59,9.73
"375","IL1B","GH02F112867","chr2",113625009,113629377,1.59,56.1
"376","IL1A","GH02F112867","chr2",113625009,113629377,1.59,27.63
"377","IL1RN","GH02F112867","chr2",113625009,113629377,1.59,21.88
"378","IL37","GH02F112867","chr2",113625009,113629377,1.59,15.9
"379","CKAP2L","GH02F112867","chr2",113625009,113629377,1.59,11.04
"380","ANAPC1","GH02F112867","chr2",113625009,113629377,1.59,10.06
"381","IL36G","GH02F112867","chr2",113625009,113629377,1.59,8
"382","IL36B","GH02F112867","chr2",113625009,113629377,1.59,6.37
"383","PSD4","GH02F112867","chr2",113625009,113629377,1.59,5.88
"384","GALNT5","GH02F157180","chr2",158036695,158041412,1.59,4.79
"385","BCL2L11","GH02F110857","chr2",111615499,111617608,1.59,2.44
"386","TSSC1","GH02F003221","chr2",3225598,3228731,1.59,6.05
"387","CCDC150","GH02F196600","chr2",197465427,197467469,1.59,10.74
"388","HECW2","GH02F196600","chr2",197465427,197467469,1.59,10.04
