"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"28","ZC3H3","GH08F143493","chr8",144575330,144577924,1.87,7.72
"29","RUNX1T1","GH08F092093","chr8",93106207,93109729,1.87,0.4
"30","RNF139","GH08F124260","chr8",125272931,125276640,1.82,21.41
"31","TRMT12","GH08F124260","chr8",125272931,125276640,1.82,14.53
"32","NSMCE2","GH08F124260","chr8",125272931,125276640,1.82,11.99
"33","FAM91A1","GH08F124260","chr8",125272931,125276640,1.82,3.2
"34","CLVS1","GH08F060619","chr8",61532126,61533024,1.81,10.4
"35","CSGALNACT1","GH08F019473","chr8",19330521,19335040,1.8,31.53
"36","MYC","GH08F128171","chr8",129183988,129193270,1.8,10.49
"37","HEY1","GH08F079792","chr8",80705129,80708098,1.8,1.92
"38","ST3GAL1","GH08F133896","chr8",134908445,134912443,1.79,17.67
"39","RUNX1T1","GH08F092137","chr8",93150221,93151925,1.77,0.25
"40","GFRA2","GH08F021987","chr8",21845388,21846455,1.77,6.85
"41","CLN8","GH08F001744","chr8",1692313,1695765,1.76,27.96
"42","CPQ","GH08F096921","chr8",97933257,97935428,1.76,13.78
"43","TMEM75","GH08F127972","chr8",128985243,128994772,1.76,11.96
"44","MYC","GH08F127972","chr8",128985243,128994772,1.76,9.95
"45","MCM4","GH08F047599","chr8",48512383,48517162,1.74,3.87
"46","CEBPD","GH08F047599","chr8",48512383,48517162,1.74,3.29
"47","SPIDR","GH08F047599","chr8",48512383,48517162,1.74,1.43
"48","UBXN2B","GH08F058254","chr8",59167494,59170867,1.73,6.97
"49","FAM110B","GH08F058254","chr8",59167494,59170867,1.73,6.75
"50","C8orf82","GH08F144683","chr8",145909056,145913579,1.73,15.05
"51","ZNF34","GH08F144683","chr8",145909056,145913579,1.73,7.27
"52","RECQL4","GH08F144683","chr8",145909056,145913579,1.73,6.87
"53","ADCK5","GH08F144683","chr8",145909056,145913579,1.73,4.95
"54","RPL8","GH08F144683","chr8",145909056,145913579,1.73,4.25
"55","SCRT1","GH08F144683","chr8",145909056,145913579,1.73,4.19
"56","ARHGAP39","GH08F144683","chr8",145909056,145913579,1.73,3.6
"57","KIFC2","GH08F144683","chr8",145909056,145913579,1.73,2.06
"58","LRRC24","GH08F144683","chr8",145909056,145913579,1.73,1.47
"59","ZNF517","GH08F144683","chr8",145909056,145913579,1.73,1.37
"60","TRPS1","GH08F116036","chr8",117048590,117051167,1.72,2.69
"61","SLC25A37","GH08F023557","chr8",23414715,23420014,1.72,19.13
"62","C8orf58","GH08F023557","chr8",23414715,23420014,1.72,15.22
"63","ENTPD4","GH08F023557","chr8",23414715,23420014,1.72,14.78
"64","NKX3-1","GH08F023557","chr8",23414715,23420014,1.72,10.55
"65","EGR3","GH08F023557","chr8",23414715,23420014,1.72,5.03
"66","TNFRSF10C","GH08F023557","chr8",23414715,23420014,1.72,1.6
"67","TNFRSF10B","GH08F023557","chr8",23414715,23420014,1.72,1.54
"68","DLC1","GH08F013361","chr8",13218952,13231831,1.72,13.67
"69","MTUS1","GH08F017846","chr8",17704501,17709563,1.72,21.13
"70","FGL1","GH08F017846","chr8",17704501,17709563,1.72,11.21
"71","ASAH1","GH08F017846","chr8",17704501,17709563,1.72,8.04
"72","PCM1","GH08F017846","chr8",17704501,17709563,1.72,4.75
"73","MTMR7","GH08F017846","chr8",17704501,17709563,1.72,1.47
"74","SLC45A4","GH08F141398","chr8",142408543,142417448,1.71,33.36
"75","DENND3","GH08F141398","chr8",142408543,142417448,1.71,26.11
"76","TRAPPC9","GH08F141398","chr8",142408543,142417448,1.71,4.76
"77","PTP4A3","GH08F141398","chr8",142408543,142417448,1.71,3.75
"78","ATP6V1H","GH08F054149","chr8",55062550,55067640,1.71,15.87
"79","TCEA1","GH08F054149","chr8",55062550,55067640,1.71,6.74
"80","MRPL15","GH08F054149","chr8",55062550,55067640,1.71,0.34
"81","FZD6","GH08F103183","chr8",104195472,104200037,1.7,6.97
"82","DCAF13","GH08F103183","chr8",104195472,104200037,1.7,5.06
"83","BAALC","GH08F103183","chr8",104195472,104200037,1.7,4.47
"84","AZIN1","GH08F103183","chr8",104195472,104200037,1.7,2.52
"85","MYC","GH08F127292","chr8",128304944,128311242,1.7,1.74
"86","COLEC10","GH08F118904","chr8",119916441,119918830,1.7,12.41
"87","TNFRSF11B","GH08F118904","chr8",119916441,119918830,1.7,0.23
"88","DUSP4","GH08F029806","chr8",29663682,29665385,1.7,11.47
"89","LEPROTL1","GH08F029806","chr8",29663682,29665385,1.7,4.32
"90","AGO2","GH08F140789","chr8",141799398,141803088,1.69,12.22
"91","PTK2","GH08F140789","chr8",141799398,141803088,1.69,11.52
"92","TRAPPC9","GH08F140789","chr8",141799398,141803088,1.69,3.64
"93","CHRAC1","GH08F140789","chr8",141799398,141803088,1.69,1.4
"94","PTK2","GH08F141072","chr8",142082569,142087169,1.69,1.45
"95","EFR3A","GH08F131814","chr8",132826449,132830094,1.69,12.94
"96","ASAP1","GH08F130041","chr8",131053248,131055845,1.68,8.15
"97","FAM49B","GH08F130041","chr8",131053248,131055845,1.68,0.29
"98","KIF13B","GH08F029561","chr8",29419361,29421058,1.68,4.17
"99","DLC1","GH08F013470","chr8",13327778,13332180,1.68,6.17
"100","ASPH","GH08F061717","chr8",62629862,62636864,1.67,7.7
"101","SNTB1","GH08F120825","chr8",121838031,121840930,1.67,6.17
"102","STC1","GH08F023974","chr8",23831556,23833095,1.67,10.29
"103","PINX1","GH08F011506","chr8",11363642,11375633,1.67,71.52
"104","FAM167A","GH08F011506","chr8",11363642,11375633,1.67,24.58
"105","MTMR9","GH08F011506","chr8",11363642,11375633,1.67,12.18
"106","BLK","GH08F011506","chr8",11363642,11375633,1.67,4.1
"107","PRKDC","GH08F048626","chr8",49539241,49543863,1.66,16.39
"108","SNAI2","GH08F048626","chr8",49539241,49543863,1.66,12.63
"109","EFCAB1","GH08F048626","chr8",49539241,49543863,1.66,7.15
"110","CSGALNACT1","GH08F019660","chr8",19517699,19525175,1.66,12.81
"111","POP1","GH08F098939","chr8",99951242,99964186,1.66,10
"112","OSR2","GH08F098939","chr8",99951242,99964186,1.66,4.87
"113","STK3","GH08F098939","chr8",99951242,99964186,1.66,2.77
"114","TMEM75","GH08F127915","chr8",128927448,128934445,1.66,11.5
"115","GEM","GH08F094239","chr8",95252135,95255606,1.66,21.97
"116","CDH17","GH08F094239","chr8",95252135,95255606,1.66,16.77
"117","FAM49B","GH08F129591","chr8",130603341,130606133,1.65,2.91
"118","EXT1","GH08F117954","chr8",118966281,118972312,1.65,17.13
"119","MED30","GH08F117954","chr8",118966281,118972312,1.65,1.37
"120","RBM12B","GH08F093956","chr8",94968667,94973628,1.65,10.64
"121","PDP1","GH08F093956","chr8",94968667,94973628,1.65,10.2
"122","GEM","GH08F093956","chr8",94968667,94973628,1.65,4.72
"123","CLDN23","GH08F008342","chr8",8200408,8206715,1.64,10.18
"124","ZNF623","GH08F143021","chr8",144102969,144111016,1.63,50.96
"125","LY6D","GH08F143021","chr8",144102969,144111016,1.63,11.61
"126","SLURP1","GH08F143021","chr8",144102969,144111016,1.63,10.38
"127","TOP1MT","GH08F143021","chr8",144102969,144111016,1.63,10.08
"128","LY6H","GH08F143021","chr8",144102969,144111016,1.63,10.08
"129","MAFA","GH08F143021","chr8",144102969,144111016,1.63,1.29
"130","OSGIN2","GH08F089974","chr8",90986229,90988628,1.63,21.19
"131","NBN","GH08F089974","chr8",90986229,90988628,1.63,12.85
"132","RIPK2","GH08F089974","chr8",90986229,90988628,1.63,12.85
"133","DECR1","GH08F089974","chr8",90986229,90988628,1.63,6.88
"134","DPYSL2","GH08F026634","chr8",26491560,26501188,1.63,7.59
"135","PNMA2","GH08F026634","chr8",26491560,26501188,1.63,7.06
"136","YWHAZ","GH08F101025","chr8",102037633,102041066,1.63,11.59
"137","ZNF706","GH08F101025","chr8",102037633,102041066,1.63,5.57
"138","GRHL2","GH08F101025","chr8",102037633,102041066,1.63,2.06
"139","PABPC1","GH08F101025","chr8",102037633,102041066,1.63,1.38
"140","TRIB1","GH08F125635","chr8",126648046,126652843,1.63,17.48
"141","SLC25A37","GH08F023518","chr8",23376101,23377513,1.62,7.08
"142","TNFRSF10B","GH08F023518","chr8",23376101,23377513,1.62,3.81
"143","ENTPD4","GH08F023518","chr8",23376101,23377513,1.62,1.35
"144","MTSS1","GH08F124633","chr8",125646133,125657393,1.62,13.14
"145","ZNF572","GH08F124633","chr8",125646133,125657393,1.62,10.25
"146","RNF139","GH08F124633","chr8",125646133,125657393,1.62,5.3
"147","ZNF704","GH08F080724","chr8",81636925,81641261,1.61,5.02
"148","ATP6V1H","GH08F054267","chr8",55180261,55182159,1.61,3.52
"149","DDHD2","GH08F037636","chr8",37494458,37497098,1.61,9.91
"150","FAM167A","GH08F011425","chr8",11282611,11286444,1.61,24.61
"151","BLK","GH08F011425","chr8",11282611,11286444,1.61,11.07
"152","UBR5","GH08F102786","chr8",103798830,103811083,1.61,15.37
"153","SLC25A32","GH08F102786","chr8",103798830,103811083,1.61,12.23
"154","KLF10","GH08F102786","chr8",103798830,103811083,1.61,10.57
"155","AZIN1","GH08F102786","chr8",103798830,103811083,1.61,8.21
"156","ATP6V1C1","GH08F102786","chr8",103798830,103811083,1.61,2.03
"157","LYN","GH08F055970","chr8",56882969,56889187,1.61,23.94
"158","RPS20","GH08F055970","chr8",56882969,56889187,1.61,7.92
"159","DUSP4","GH08F029637","chr8",29494820,29495716,1.61,10.64
"160","KIF13B","GH08F029637","chr8",29494820,29495716,1.61,2.56
"161","PRKDC","GH08F047997","chr8",48909599,48913101,1.6,11.76
"162","MCM4","GH08F047997","chr8",48909599,48913101,1.6,11.76
"163","UBE2V2","GH08F047997","chr8",48909599,48913101,1.6,0.76
"164","BIN3","GH08F022700","chr8",22557788,22563912,1.6,14.19
"165","XPO7","GH08F022700","chr8",22557788,22563912,1.6,5.31
"166","NPM2","GH08F022700","chr8",22557788,22563912,1.6,4.66
"167","TNFRSF10C","GH08F022700","chr8",22557788,22563912,1.6,3.87
"168","PDLIM2","GH08F022700","chr8",22557788,22563912,1.6,3.16
"169","TNFRSF10B","GH08F022700","chr8",22557788,22563912,1.6,2.66
"170","PPP3CC","GH08F022700","chr8",22557788,22563912,1.6,1.9
"171","EGR3","GH08F022700","chr8",22557788,22563912,1.6,1.79
"172","SNAI2","GH08F048698","chr8",49611050,49612904,1.6,2.14
"173","EFCAB1","GH08F048698","chr8",49611050,49612904,1.6,0.25
"174","POLB","GH08F042289","chr8",42146768,42152397,1.6,30.85
"175","IKBKB","GH08F042289","chr8",42146768,42152397,1.6,12.21
"176","DKK4","GH08F042289","chr8",42146768,42152397,1.6,11.08
"177","ANK1","GH08F042289","chr8",42146768,42152397,1.6,9.35
"178","DUSP4","GH08F029663","chr8",29520941,29523835,1.6,4.15
"179","KIF13B","GH08F029663","chr8",29520941,29523835,1.6,2.44
"180","HMBOX1","GH08F029027","chr8",28884993,28887672,1.6,12.81
"181","INTS9","GH08F029027","chr8",28884993,28887672,1.6,11.28
"182","KIF13B","GH08F029027","chr8",28884993,28887672,1.6,10.16
"183","DUSP4","GH08F029027","chr8",28884993,28887672,1.6,1.19
"184","TRPS1","GH08F115493","chr8",116506152,116508282,1.6,1.62
"185","ASAP1","GH08F130258","chr8",131270248,131282487,1.6,21.6
"186","FAM49B","GH08F130258","chr8",131270248,131282487,1.6,6.11
"187","DLC1","GH08F013351","chr8",13208912,13213378,1.6,9.26
"188","ADAM32","GH08F039035","chr8",38892602,38898118,1.59,32.51
"189","ADAM9","GH08F039035","chr8",38892602,38898118,1.59,17.19
"190","TM2D2","GH08F039035","chr8",38892602,38898118,1.59,16.21
"191","HTRA4","GH08F039035","chr8",38892602,38898118,1.59,3.41
"192","TACC1","GH08F039035","chr8",38892602,38898118,1.59,1.65
"193","PLEKHA2","GH08F039035","chr8",38892602,38898118,1.59,1.27
"194","MYBL1","GH08F066531","chr8",67443604,67449834,1.59,6.68
"195","ADHFE1","GH08F066531","chr8",67443604,67449834,1.59,5.98
"196","VCPIP1","GH08F066531","chr8",67443604,67449834,1.59,3.26
"197","MCMDC2","GH08F066531","chr8",67443604,67449834,1.59,2.66
"198","MRPL15","GH08F054211","chr8",55124123,55125750,1.59,11.7
"199","ATP6V1H","GH08F054211","chr8",55124123,55125750,1.59,8.81
"200","ANK1","GH08F041683","chr8",41540642,41543786,1.59,13.02
"201","GOLGA7","GH08F041683","chr8",41540642,41543786,1.59,1.32
"202","PAG1","GH08F080864","chr8",81776734,81777835,1.58,4.29
"203","ZNF704","GH08F080864","chr8",81776734,81777835,1.58,2.72
"204","ZBTB10","GH08F080864","chr8",81776734,81777835,1.58,1.49
"205","PDE7A","GH08F066021","chr8",66933376,66935658,1.58,16.01
"206","MTFR1","GH08F066021","chr8",66933376,66935658,1.58,11.4
"207","RRS1","GH08F066021","chr8",66933376,66935658,1.58,10.06
"208","ADHFE1","GH08F066021","chr8",66933376,66935658,1.58,10.06
"209","PAG1","GH08F081025","chr8",81937490,81939811,1.58,2.88
"210","ZNF704","GH08F081025","chr8",81937490,81939811,1.58,0.1
"211","PTK2B","GH08F027330","chr8",27188095,27194337,1.58,25.71
"212","TRIM35","GH08F027330","chr8",27188095,27194337,1.58,21.58
"213","EPHX2","GH08F027330","chr8",27188095,27194337,1.58,17.41
"214","CLU","GH08F027330","chr8",27188095,27194337,1.58,9.88
"215","CHRNA2","GH08F027330","chr8",27188095,27194337,1.58,9.85
"216","CYP7B1","GH08F064863","chr8",65775391,65777581,1.58,11.48
"217","MSRA","GH08F010332","chr8",10189991,10195270,1.58,31.46
"218","AGPAT5","GH08F006415","chr8",6273322,6276553,1.57,10.88
"219","MCPH1","GH08F006415","chr8",6273322,6276553,1.57,4.69
"220","AGO2","GH08F140169","chr8",141179201,141180099,1.57,1.42
"221","TRAPPC9","GH08F140169","chr8",141179201,141180099,1.57,1.35
"222","CYP7B1","GH08F064871","chr8",65783977,65785137,1.56,11.23
"223","TSPYL5","GH08F097292","chr8",98304769,98307029,1.56,0.34
"224","TOP1MT","GH08F143360","chr8",144442572,144443970,1.56,18.9
"225","RHPN1","GH08F143360","chr8",144442572,144443970,1.56,13.16
"226","CTSB","GH08F011883","chr8",11740711,11750109,1.56,19
"227","NEIL2","GH08F011883","chr8",11740711,11750109,1.56,11.58
"228","C8orf49","GH08F011883","chr8",11740711,11750109,1.56,11.58
"229","DEFB136","GH08F011883","chr8",11740711,11750109,1.56,11.44
"230","DEFB135","GH08F011883","chr8",11740711,11750109,1.56,11.42
"231","FDFT1","GH08F011883","chr8",11740711,11750109,1.56,9.81
"232","TRIB1","GH08F125505","chr8",126517643,126528841,1.56,30.34
"233","NSMCE2","GH08F125505","chr8",126517643,126528841,1.56,10.8
"234","TMEM71","GH08F133080","chr8",134092446,134096843,1.56,42.17
"235","PHF20L1","GH08F133080","chr8",134092446,134096843,1.56,33.29
"236","WISP1","GH08F133080","chr8",134092446,134096843,1.56,18.1
"237","SLA","GH08F133080","chr8",134092446,134096843,1.56,13.99
"238","ST3GAL1","GH08F133080","chr8",134092446,134096843,1.56,6.1
"239","TG","GH08F133080","chr8",134092446,134096843,1.56,2.86
"240","TOX","GH08F058855","chr8",59767955,59772587,1.56,7.82
"241","CLVS1","GH08F060997","chr8",61909961,61913152,1.56,14.14
"242","CHD7","GH08F060997","chr8",61909961,61913152,1.56,12.03
"243","EBF2","GH08F025893","chr8",25750764,25754631,1.56,4.77
"244","CRH","GH08F066141","chr8",67053436,67055815,1.55,10.95
"245","ADHFE1","GH08F066141","chr8",67053436,67055815,1.55,10.26
"246","RRS1","GH08F066141","chr8",67053436,67055815,1.55,10.26
"247","DUSP4","GH08F029401","chr8",29259120,29260936,1.55,12.65
"248","KIF13B","GH08F029401","chr8",29259120,29260936,1.55,7.58
"249","MYC","GH08F127863","chr8",128875489,128885666,1.55,11.02
"250","TMEM75","GH08F127863","chr8",128875489,128885666,1.55,10.47
"251","DUSP4","GH08F029748","chr8",29605918,29616310,1.55,10.46
"252","TGS1","GH08F055839","chr8",56752250,56754239,1.55,15.06
"253","TMEM68","GH08F055839","chr8",56752250,56754239,1.55,14.88
"254","LYN","GH08F055839","chr8",56752250,56754239,1.55,13.48
"255","SNTB1","GH08F120860","chr8",121873041,121874840,1.54,16.89
"256","ASPH","GH08F061765","chr8",62678148,62681499,1.54,11.78
"257","YWHAZ","GH08F101086","chr8",102098585,102104419,1.54,13.34
"258","KBTBD11","GH08F001959","chr8",1907667,1910036,1.54,8.77
"259","AGPAT5","GH08F006744","chr8",6601739,6608981,1.54,24.38
"260","MCPH1","GH08F006744","chr8",6601739,6608981,1.54,11.56
"261","ANGPT2","GH08F006744","chr8",6601739,6608981,1.54,10.66
"262","IDO1","GH08F039939","chr8",39796520,39798918,1.54,17.22
"263","RAB2A","GH08F060902","chr8",61814924,61817538,1.53,4.83
"264","CHD7","GH08F060902","chr8",61814924,61817538,1.53,1.3
"265","ZNF703","GH08F037588","chr8",37446287,37459940,1.53,11.8
"266","ERLIN2","GH08F037588","chr8",37446287,37459940,1.53,9.61
"267","RAB11FIP1","GH08F037588","chr8",37446287,37459940,1.53,2.42
"268","TRPS1","GH08F115426","chr8",116439135,116444227,1.53,5.89
"269","NEFM","GH08F024998","chr8",24855780,24859448,1.53,29.33
"270","PTP4A3","GH08F141408","chr8",142418901,142429899,1.53,3.05
"271","ENTPD4","GH08F023538","chr8",23395678,23401185,1.53,16.4
"272","SLC25A37","GH08F023538","chr8",23395678,23401185,1.53,8.19
"273","STC1","GH08F023538","chr8",23395678,23401185,1.53,5.13
"274","TNFRSF10B","GH08F023538","chr8",23395678,23401185,1.53,3.56
"275","TNFRSF10C","GH08F023538","chr8",23395678,23401185,1.53,3.21
"276","TRPS1","GH08F115977","chr8",116990146,116991404,1.52,9.25
"277","PABPC1","GH08F100760","chr8",101773161,101775674,1.52,11.29
"278","SNX31","GH08F100760","chr8",101773161,101775674,1.52,5.08
"279","YWHAZ","GH08F100760","chr8",101773161,101775674,1.52,2.26
"280","RNF19A","GH08F100760","chr8",101773161,101775674,1.52,1.45
"281","PLEKHF2","GH08F095178","chr8",96190230,96196027,1.52,22.94
"282","VPS13B","GH08F099439","chr8",100451418,100453943,1.52,4.82
"283","LYN","GH08F056004","chr8",56917274,56920309,1.52,11
"284","TMEM68","GH08F056004","chr8",56917274,56920309,1.52,10.53
"285","TGS1","GH08F056004","chr8",56917274,56920309,1.52,10.53
"286","RPS20","GH08F056004","chr8",56917274,56920309,1.52,7.69
"287","XKR9","GH08F070211","chr8",71124105,71134184,1.52,4.41
"288","NCOA2","GH08F070211","chr8",71124105,71134184,1.52,1.41
"289","TRIB1","GH08F125172","chr8",126185221,126189841,1.52,14.87
"290","NSMCE2","GH08F125172","chr8",126185221,126189841,1.52,5.88
"291","PPP2R2A","GH08F026264","chr8",26121913,26125715,1.52,13.86
"292","NRG1","GH08F032225","chr8",32082845,32088053,1.52,12.31
"293","LEPROTL1","GH08F030087","chr8",29945309,29954919,1.52,45.61
"294","MBOAT4","GH08F030087","chr8",29945309,29954919,1.52,5.35
"295","PLEKHF2","GH08F095071","chr8",96083629,96089138,1.52,17.22
"296","INTS8","GH08F095071","chr8",96083629,96089138,1.52,5.73
"297","ATP6V1B2","GH08F020186","chr8",20043712,20047511,1.51,30.61
"298","SLC18A1","GH08F020186","chr8",20043712,20047511,1.51,0.76
"299","PSD3","GH08F019080","chr8",18937911,18943279,1.51,5.97
"300","MCM4","GH08F047437","chr8",48350483,48353250,1.51,4.13
"301","MYC","GH08F128166","chr8",129179204,129182510,1.51,9.48
"302","FAM49B","GH08F129666","chr8",130678247,130679169,1.51,1.43
"303","RPL8","GH08F144770","chr8",145995386,145996585,1.51,35.81
"304","LRRC14","GH08F144770","chr8",145995386,145996585,1.51,16.58
"305","COMMD5","GH08F144770","chr8",145995386,145996585,1.51,15.67
"306","ZNF517","GH08F144770","chr8",145995386,145996585,1.51,14.05
"307","ZNF250","GH08F144770","chr8",145995386,145996585,1.51,12.69
"308","ADCK5","GH08F144770","chr8",145995386,145996585,1.51,11.06
"309","VPS28","GH08F144770","chr8",145995386,145996585,1.51,10.66
"310","ZNF251","GH08F144770","chr8",145995386,145996585,1.51,10
"311","ZNF34","GH08F144770","chr8",145995386,145996585,1.51,6.64
"312","LETM2","GH08F038358","chr8",38216250,38222079,1.51,17.1
"313","DDHD2","GH08F038358","chr8",38216250,38222079,1.51,13.67
"314","NIPAL2","GH08F098381","chr8",99393787,99396265,1.51,0.16
"315","CLDN23","GH08F008293","chr8",8151423,8155486,1.51,10.13
"316","RAB11FIP1","GH08F037889","chr8",37746686,37764164,1.51,22.43
"317","DDHD2","GH08F037889","chr8",37746686,37764164,1.51,21.52
"318","LETM2","GH08F037889","chr8",37746686,37764164,1.51,15.08
"319","GOT1L1","GH08F037889","chr8",37746686,37764164,1.51,11.03
"320","DUSP4","GH08F029734","chr8",29592124,29598316,1.5,9.45
"321","KIF13B","GH08F029734","chr8",29592124,29598316,1.5,4.24
"322","LEPROTL1","GH08F029734","chr8",29592124,29598316,1.5,1.44
"323","TACC1","GH08F038934","chr8",38792014,38798166,1.5,13.11
"324","PLEKHA2","GH08F038934","chr8",38792014,38798166,1.5,7.62
"325","SLA","GH08F133138","chr8",134150246,134152843,1.5,13.65
"326","WISP1","GH08F133138","chr8",134150246,134152843,1.5,10.76
"327","ST3GAL1","GH08F133138","chr8",134150246,134152843,1.5,2.78
"328","TMEM71","GH08F133138","chr8",134150246,134152843,1.5,2.75
"329","PHF20L1","GH08F133138","chr8",134150246,134152843,1.5,2.35
"330","PTK2B","GH08F027403","chr8",27261056,27264581,1.5,15.01
"331","ZNF395","GH08F027403","chr8",27261056,27264581,1.5,11.33
"332","STMN4","GH08F027403","chr8",27261056,27264581,1.5,9.6
"333","ZNF703","GH08F037674","chr8",37532119,37534118,1.5,0.31
"334","MTSS1","GH08F124653","chr8",125666072,125674186,1.5,11.72
"335","TATDN1","GH08F124653","chr8",125666072,125674186,1.5,6.42
"336","RNF139","GH08F124653","chr8",125666072,125674186,1.5,1.85
"337","ZC3H3","GH08F143531","chr8",144613510,144614569,1.5,7.08
"338","CLN8","GH08F001735","chr8",1683567,1685365,1.5,17.35
"339","KIF13B","GH08F029339","chr8",29196781,29200403,1.5,3.37
"340","DUSP4","GH08F029339","chr8",29196781,29200403,1.5,2.48
"341","NSMCE2","GH08F124771","chr8",125783451,125786745,1.5,6.91
"342","MTSS1","GH08F124771","chr8",125783451,125786745,1.5,2.02
"343","RNF139","GH08F124771","chr8",125783451,125786745,1.5,1.94
"344","ZNF572","GH08F124771","chr8",125783451,125786745,1.5,1.34
"345","LOXL2","GH08F023326","chr8",23183556,23189442,1.49,18.51
"346","R3HCC1","GH08F023326","chr8",23183556,23189442,1.49,11.17
"347","CHMP7","GH08F023326","chr8",23183556,23189442,1.49,11.12
"348","LYN","GH08F055863","chr8",56775761,56780477,1.49,15.74
"349","NEFM","GH08F024941","chr8",24798943,24800972,1.49,26.49
"350","TRPS1","GH08F115845","chr8",116858027,116859426,1.49,12.21
"351","PIWIL2","GH08F022208","chr8",22065726,22071201,1.49,6.7
"352","PHYHIP","GH08F022208","chr8",22065726,22071201,1.49,6.08
"353","POLR3D","GH08F022208","chr8",22065726,22071201,1.49,5.45
"354","TMEM65","GH08F124179","chr8",125192113,125196137,1.49,61.42
"355","MFHAS1","GH08F008779","chr8",8636741,8638709,1.49,30.55
"356","CLDN23","GH08F008779","chr8",8636741,8638709,1.49,4.65
"357","PPP1R3B","GH08F008779","chr8",8636741,8638709,1.49,1.17
"358","ASPH","GH08F061706","chr8",62618760,62629347,1.49,7.23
"359","LOXL2","GH08F023334","chr8",23192293,23198358,1.49,17.8
"360","ENTPD4","GH08F023334","chr8",23192293,23198358,1.49,4.67
"361","DUSP4","GH08F029458","chr8",29315812,29318727,1.49,12.6
"362","KIF13B","GH08F029458","chr8",29315812,29318727,1.49,5.14
"363","NIPAL2","GH08F098212","chr8",99224780,99226275,1.49,5.76
"364","DENND3","GH08F141093","chr8",142103301,142107698,1.49,44.8
"365","SLC45A4","GH08F141093","chr8",142103301,142107698,1.49,26.81
"366","AGO2","GH08F141093","chr8",142103301,142107698,1.49,3.7
"367","PTP4A3","GH08F141093","chr8",142103301,142107698,1.49,1.44
"368","GPR20","GH08F141093","chr8",142103301,142107698,1.49,1.22
"369","FBXO32","GH08F123516","chr8",124528242,124531639,1.49,21.39
"370","KLHL38","GH08F123516","chr8",124528242,124531639,1.49,10.45
"371","TRIB1","GH08F125439","chr8",126451643,126453243,1.49,21.28
"372","NSMCE2","GH08F125439","chr8",126451643,126453243,1.49,10.68
"373","C8orf4","GH08F040118","chr8",39975658,39977868,1.49,10.76
"374","IDO1","GH08F040118","chr8",39975658,39977868,1.49,1.74
"375","PTDSS1","GH08F096337","chr8",97349541,97352940,1.49,9.65
"376","ZNF696","GH08F142368","chr8",143449565,143450398,1.49,11.4
"377","TSNARE1","GH08F142368","chr8",143449565,143450398,1.49,6.61
"378","DUSP4","GH08F029769","chr8",29627320,29633515,1.48,1.47
"379","DCSTAMP","GH08F104664","chr8",105676630,105679227,1.48,14.85
"380","LRP12","GH08F104664","chr8",105676630,105679227,1.48,13.97
"381","EXT1","GH08F118008","chr8",119020241,119026281,1.48,14.02
"382","KIF13B","GH08F029016","chr8",28873964,28875240,1.48,2.58
"383","TMEM71","GH08F133142","chr8",134154446,134160643,1.48,37.55
"384","PHF20L1","GH08F133142","chr8",134154446,134160643,1.48,27.97
"385","WISP1","GH08F133142","chr8",134154446,134160643,1.48,17.73
"386","ST3GAL1","GH08F133142","chr8",134154446,134160643,1.48,12.67
