"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"57","PLCG2","GH16F082195","chr16",82228606,82231999,1.76,1.11
"58","SALL1","GH16F051542","chr16",51576374,51579958,1.75,12.07
"59","CMIP","GH16F081623","chr16",81657081,81661084,1.74,18.91
"60","GCSH","GH16F081623","chr16",81657081,81661084,1.74,4.59
"61","PLCG2","GH16F081623","chr16",81657081,81661084,1.74,2.28
"62","TXNDC11","GH16F011674","chr16",11768221,11778156,1.72,16.17
"63","ZC3H7A","GH16F011674","chr16",11768221,11778156,1.72,7.4
"64","SNN","GH16F011674","chr16",11768221,11778156,1.72,3.75
"65","LITAF","GH16F011674","chr16",11768221,11778156,1.72,3.3
"66","SNX29","GH16F011674","chr16",11768221,11778156,1.72,2.45
"67","SOCS1","GH16F011674","chr16",11768221,11778156,1.72,1.61
"68","DUS2","GH16F068068","chr16",68102778,68107074,1.72,24.04
"69","PRMT7","GH16F068068","chr16",68102778,68107074,1.72,12.35
"70","DPEP3","GH16F068068","chr16",68102778,68107074,1.72,10.96
"71","THAP11","GH16F068068","chr16",68102778,68107074,1.72,10.92
"72","DDX28","GH16F068068","chr16",68102778,68107074,1.72,10.86
"73","EDC4","GH16F068068","chr16",68102778,68107074,1.72,10.32
"74","CENPT","GH16F068068","chr16",68102778,68107074,1.72,10.29
"75","DPEP2","GH16F068068","chr16",68102778,68107074,1.72,8.98
"76","RANBP10","GH16F068068","chr16",68102778,68107074,1.72,5.82
"77","GFOD2","GH16F068068","chr16",68102778,68107074,1.72,3.82
"78","NFATC3","GH16F068068","chr16",68102778,68107074,1.72,2.13
"79","ACD","GH16F068068","chr16",68102778,68107074,1.72,1.45
"80","C16orf45","GH16F015517","chr16",15611559,15618057,1.72,35.81
"81","KIAA0430","GH16F015517","chr16",15611559,15618057,1.72,31.96
"82","BFAR","GH16F015517","chr16",15611559,15618057,1.72,11.7
"83","RRN3","GH16F015517","chr16",15611559,15618057,1.72,10.61
"84","NDE1","GH16F015517","chr16",15611559,15618057,1.72,5.08
"85","NPIPA1","GH16F015517","chr16",15611559,15618057,1.72,5.04
"86","NPIPA2","GH16F015517","chr16",15611559,15618057,1.72,4.11
"87","SPNS1","GH16F029151","chr16",29163110,29172127,1.71,8.49
"88","SULT1A1","GH16F029151","chr16",29163110,29172127,1.71,4.76
"89","SLX1B","GH16F029151","chr16",29163110,29172127,1.71,4.74
"90","WDR59","GH16F074867","chr16",74901300,74903464,1.71,4.95
"91","IL4R","GH16F027299","chr16",27310522,27312121,1.69,14.8
"92","KIAA0556","GH16F027299","chr16",27310522,27312121,1.69,5.5
"93","NSMCE1","GH16F027299","chr16",27310522,27312121,1.69,0.27
"94","THUMPD1","GH16F020849","chr16",20860923,20863994,1.68,15.36
"95","LYRM1","GH16F020849","chr16",20860923,20863994,1.68,11.75
"96","DCUN1D3","GH16F020849","chr16",20860923,20863994,1.68,11.75
"97","TMEM159","GH16F020849","chr16",20860923,20863994,1.68,10.4
"98","DNAH3","GH16F020849","chr16",20860923,20863994,1.68,10.4
"99","CDK10","GH16F088981","chr16",89047982,89051129,1.67,5.65
"100","RNF166","GH16F088981","chr16",89047982,89051129,1.67,5.64
"101","ACSF3","GH16F088981","chr16",89047982,89051129,1.67,5.19
"102","SPATA2L","GH16F088981","chr16",89047982,89051129,1.67,4.32
"103","SPIRE2","GH16F088981","chr16",89047982,89051129,1.67,4.31
"104","CBFA2T3","GH16F088981","chr16",89047982,89051129,1.67,3.73
"105","C16orf45","GH16F015487","chr16",15581210,15588850,1.67,13.45
"106","NPIPA3","GH16F015487","chr16",15581210,15588850,1.67,11.97
"107","NPIPA5","GH16F015487","chr16",15581210,15588850,1.67,10.72
"108","NPIPA2","GH16F015487","chr16",15581210,15588850,1.67,10.43
"109","NDE1","GH16F015487","chr16",15581210,15588850,1.67,3.12
"110","ZDHHC7","GH16F085045","chr16",85079302,85082555,1.66,32.02
"111","KIAA0513","GH16F085045","chr16",85079302,85082555,1.66,10.75
"112","KLHL36","GH16F085045","chr16",85079302,85082555,1.66,9.72
"113","MBTPS1","GH16F085045","chr16",85079302,85082555,1.66,5.83
"114","ZNRF1","GH16F075095","chr16",75128941,75135097,1.66,17.82
"115","TMEM170A","GH16F075095","chr16",75128941,75135097,1.66,2.04
"116","WDR59","GH16F075095","chr16",75128941,75135097,1.66,0.14
"117","TRAPPC2L","GH16F089313","chr16",89379730,89395104,1.66,12.11
"118","CTU2","GH16F089313","chr16",89379730,89395104,1.66,11.81
"119","CDK10","GH16F089313","chr16",89379730,89395104,1.66,8.76
"120","DBNDD1","GH16F089313","chr16",89379730,89395104,1.66,7.22
"121","ZNF276","GH16F089313","chr16",89379730,89395104,1.66,7.15
"122","ANKRD11","GH16F089313","chr16",89379730,89395104,1.66,6.98
"123","SPG7","GH16F089313","chr16",89379730,89395104,1.66,6.53
"124","SNAI3","GH16F089313","chr16",89379730,89395104,1.66,5.95
"125","TUBB3","GH16F089313","chr16",89379730,89395104,1.66,4.69
"126","RPL13","GH16F089313","chr16",89379730,89395104,1.66,4.59
"127","SLC22A31","GH16F089313","chr16",89379730,89395104,1.66,4.56
"128","SPATA2L","GH16F089313","chr16",89379730,89395104,1.66,2.35
"129","ZNF778","GH16F089313","chr16",89379730,89395104,1.66,2.12
"130","VPS9D1","GH16F089313","chr16",89379730,89395104,1.66,1.76
"131","SALL1","GH16F051636","chr16",51670527,51672257,1.65,4.62
"132","PRMT7","GH16F068279","chr16",68313613,68327114,1.65,44.52
"133","SLC7A6","GH16F068279","chr16",68313613,68327114,1.65,34.38
"134","NFATC3","GH16F068279","chr16",68313613,68327114,1.65,20.05
"135","DPEP2","GH16F068279","chr16",68313613,68327114,1.65,18.68
"136","SLC7A6OS","GH16F068279","chr16",68313613,68327114,1.65,16.24
"137","DUS2","GH16F068279","chr16",68313613,68327114,1.65,10.58
"138","RANBP10","GH16F068279","chr16",68313613,68327114,1.65,9.93
"139","PSMB10","GH16F068279","chr16",68313613,68327114,1.65,5.26
"140","LRRC36","GH16F068279","chr16",68313613,68327114,1.65,4.23
"141","THAP11","GH16F068279","chr16",68313613,68327114,1.65,3.43
"142","SMPD3","GH16F068279","chr16",68313613,68327114,1.65,2.57
"143","ZFP90","GH16F068279","chr16",68313613,68327114,1.65,1.62
"144","EDC4","GH16F068279","chr16",68313613,68327114,1.65,1.56
"145","KIAA0513","GH16F085166","chr16",85200418,85211041,1.65,10.79
"146","FAM92B","GH16F085166","chr16",85200418,85211041,1.65,9.99
"147","GSE1","GH16F085166","chr16",85200418,85211041,1.65,0.76
"148","ATMIN","GH16F081579","chr16",81613569,81618773,1.64,13.28
"149","CMIP","GH16F081579","chr16",81613569,81618773,1.64,5.32
"150","ACSF3","GH16F088990","chr16",89057313,89061935,1.64,5.74
"151","CDK10","GH16F088990","chr16",89057313,89061935,1.64,5.64
"152","APRT","GH16F088990","chr16",89057313,89061935,1.64,4.43
"153","CDYL2","GH16F080803","chr16",80837105,80844515,1.64,29.16
"154","GCSH","GH16F080803","chr16",80837105,80844515,1.64,5.25
"155","CENPN","GH16F080803","chr16",80837105,80844515,1.64,3.13
"156","CMC2","GH16F080803","chr16",80837105,80844515,1.64,2.6
"157","ATMIN","GH16F080803","chr16",80837105,80844515,1.64,1.75
"158","IST1","GH16F072201","chr16",72235701,72238498,1.63,10.93
"159","AP1G1","GH16F072201","chr16",72235701,72238498,1.63,9.78
"160","DHODH","GH16F072201","chr16",72235701,72238498,1.63,6.28
"161","HPR","GH16F072201","chr16",72235701,72238498,1.63,6.13
"162","HP","GH16F072201","chr16",72235701,72238498,1.63,5.94
"163","DHX38","GH16F072201","chr16",72235701,72238498,1.63,4.38
"164","ATXN1L","GH16F072201","chr16",72235701,72238498,1.63,3.66
"165","PMFBP1","GH16F072201","chr16",72235701,72238498,1.63,0.29
"166","CMIP","GH16F081437","chr16",81471406,81472405,1.63,4.98
"167","PLCG2","GH16F081437","chr16",81471406,81472405,1.63,1.32
"168","ZNF423","GH16F049651","chr16",49685656,49687144,1.63,7.34
"169","SULT1A2","GH16F028531","chr16",28543123,28547320,1.62,59.51
"170","TUFM","GH16F028531","chr16",28543123,28547320,1.62,27.5
"171","APOBR","GH16F028531","chr16",28543123,28547320,1.62,13.76
"172","NPIPB7","GH16F028531","chr16",28543123,28547320,1.62,12.09
"173","CLN3","GH16F028531","chr16",28543123,28547320,1.62,11.82
"174","IL27","GH16F028531","chr16",28543123,28547320,1.62,10.78
"175","SULT1A1","GH16F028531","chr16",28543123,28547320,1.62,3.36
"176","SPNS1","GH16F028531","chr16",28543123,28547320,1.62,2.75
"177","EIF3CL","GH16F028531","chr16",28543123,28547320,1.62,2.52
"178","EIF3C","GH16F028531","chr16",28543123,28547320,1.62,2.5
"179","NUPR1","GH16F028531","chr16",28543123,28547320,1.62,0.4
"180","COG4","GH16F070425","chr16",70459705,70469203,1.62,13.45
"181","ST3GAL2","GH16F070425","chr16",70459705,70469203,1.62,9.57
"182","FUK","GH16F070425","chr16",70459705,70469203,1.62,7.43
"183","EXOSC6","GH16F070425","chr16",70459705,70469203,1.62,6.42
"184","CLEC18A","GH16F070425","chr16",70459705,70469203,1.62,5.95
"185","FAM92B","GH16F085420","chr16",85454008,85457553,1.62,1.4
"186","CIITA","GH16F010963","chr16",11057243,11060710,1.62,2.85
"187","CLEC16A","GH16F010963","chr16",11057243,11060710,1.62,2.47
"188","SOCS1","GH16F010963","chr16",11057243,11060710,1.62,1.35
"189","ZNF423","GH16F049852","chr16",49886513,49894017,1.62,1.87
"190","RBL2","GH16F053911","chr16",53944914,53950298,1.6,4.7
"191","AKTIP","GH16F053911","chr16",53944914,53950298,1.6,1.42
"192","RPGRIP1L","GH16F053911","chr16",53944914,53950298,1.6,0.07
"193","HN1L","GH16F002003","chr16",2053331,2061113,1.6,11.86
"194","IFT140","GH16F002003","chr16",2053331,2061113,1.6,11.42
"195","GFER","GH16F002003","chr16",2053331,2061113,1.6,8.61
"196","ZNF598","GH16F002003","chr16",2053331,2061113,1.6,7.92
"197","NPW","GH16F002003","chr16",2053331,2061113,1.6,7.76
"198","ECI1","GH16F002003","chr16",2053331,2061113,1.6,1.59
"199","TRAF7","GH16F002003","chr16",2053331,2061113,1.6,1.36
"200","EME2","GH16F002003","chr16",2053331,2061113,1.6,1.21
"201","IL21R","GH16F027371","chr16",27383123,27387520,1.6,14.85
"202","IL4R","GH16F027371","chr16",27383123,27387520,1.6,1.56
"203","DNAH3","GH16F021355","chr16",21367123,21376520,1.6,9.05
"204","CRYM","GH16F021355","chr16",21367123,21376520,1.6,8.86
"205","METTL9","GH16F021355","chr16",21367123,21376520,1.6,5.93
"206","CDH13","GH16F082626","chr16",82660001,82670340,1.6,7.36
"207","TMEM8A","GH16F000323","chr16",373602,379105,1.59,21.41
"208","LUC7L","GH16F000323","chr16",373602,379105,1.59,15.06
"209","JMJD8","GH16F000323","chr16",373602,379105,1.59,10.61
"210","PDIA2","GH16F000323","chr16",373602,379105,1.59,9.18
"211","AXIN1","GH16F000323","chr16",373602,379105,1.59,7.87
"212","NHLRC4","GH16F000323","chr16",373602,379105,1.59,7.01
"213","NME4","GH16F000323","chr16",373602,379105,1.59,6.73
"214","MRPL28","GH16F000323","chr16",373602,379105,1.59,5.29
"215","HBZ","GH16F000323","chr16",373602,379105,1.59,5.2
"216","RHOT2","GH16F000323","chr16",373602,379105,1.59,2.01
"217","CAPN15","GH16F000323","chr16",373602,379105,1.59,1.16
"218","SNX20","GH16F050814","chr16",50848355,50849656,1.59,6.02
"219","ZNRF1","GH16F075072","chr16",75106299,75112095,1.59,20.96
"220","TMEM231","GH16F075072","chr16",75106299,75112095,1.59,14.49
"221","CFDP1","GH16F075072","chr16",75106299,75112095,1.59,12.7
"222","ZFP1","GH16F075072","chr16",75106299,75112095,1.59,7.23
"223","TMEM170A","GH16F075072","chr16",75106299,75112095,1.59,1.16
"224","WDR59","GH16F075072","chr16",75106299,75112095,1.59,0.17
"225","MGRN1","GH16F004658","chr16",4708915,4716192,1.59,33.29
"226","NUDT16L1","GH16F004658","chr16",4708915,4716192,1.59,13
"227","PPL","GH16F004658","chr16",4708915,4716192,1.59,10.55
"228","SEPT12","GH16F004658","chr16",4708915,4716192,1.59,4.7
"229","CORO7","GH16F004658","chr16",4708915,4716192,1.59,1.93
"230","GLYR1","GH16F004658","chr16",4708915,4716192,1.59,1.61
"231","NAGPA","GH16F004658","chr16",4708915,4716192,1.59,1.3
"232","RPL13","GH16F089501","chr16",89568307,89569832,1.59,15.7
"233","SPG7","GH16F089501","chr16",89568307,89569832,1.59,12.18
"234","RMI2","GH16F011296","chr16",11390015,11394199,1.58,32.74
"235","SOCS1","GH16F011296","chr16",11390015,11394199,1.58,14.16
"236","PRM2","GH16F011296","chr16",11390015,11394199,1.58,12.44
"237","PRM3","GH16F011296","chr16",11390015,11394199,1.58,12.3
"238","TNP2","GH16F011296","chr16",11390015,11394199,1.58,12.27
"239","CLEC16A","GH16F011296","chr16",11390015,11394199,1.58,10.38
"240","DEXI","GH16F011296","chr16",11390015,11394199,1.58,10.38
"241","CIITA","GH16F011296","chr16",11390015,11394199,1.58,7.05
"242","ZC3H7A","GH16F011296","chr16",11390015,11394199,1.58,2.08
"243","TXNDC11","GH16F011296","chr16",11390015,11394199,1.58,1.27
"244","LITAF","GH16F011296","chr16",11390015,11394199,1.58,1.24
"245","KLHDC4","GH16F087777","chr16",87810808,87815605,1.58,7.14
"246","BANP","GH16F087841","chr16",87874627,87897571,1.58,14.55
"247","SLC7A5","GH16F087841","chr16",87874627,87897571,1.58,11.5
"248","FBXO31","GH16F087841","chr16",87874627,87897571,1.58,6.13
"249","ZCCHC14","GH16F087841","chr16",87874627,87897571,1.58,5.21
"250","APRT","GH16F087841","chr16",87874627,87897571,1.58,4.93
"251","MAP1LC3B","GH16F087841","chr16",87874627,87897571,1.58,3.1
"252","CA5A","GH16F087841","chr16",87874627,87897571,1.58,3.09
"253","KLHDC4","GH16F087841","chr16",87874627,87897571,1.58,1.73
"254","SNX29","GH16F012543","chr16",12636872,12642456,1.58,5.6
"255","CPPED1","GH16F012543","chr16",12636872,12642456,1.58,1.44
"256","BANP","GH16F088261","chr16",88295372,88300405,1.58,10.35
"257","CYBA","GH16F088261","chr16",88295372,88300405,1.58,2.95
"258","ZC3H18","GH16F088261","chr16",88295372,88300405,1.58,2.3
"259","RNF166","GH16F088261","chr16",88295372,88300405,1.58,2.11
"260","ZFPM1","GH16F088261","chr16",88295372,88300405,1.58,0.08
"261","C16orf72","GH16F008631","chr16",8725617,8727617,1.58,15.79
"262","METTL22","GH16F008631","chr16",8725617,8727617,1.58,15.46
"263","TMEM114","GH16F008631","chr16",8725617,8727617,1.58,11.22
"264","USP7","GH16F008631","chr16",8725617,8727617,1.58,3.34
"265","CMIP","GH16F081476","chr16",81509607,81540204,1.57,24.64
"266","PLCG2","GH16F081476","chr16",81509607,81540204,1.57,12.31
"267","MMP25","GH16F003069","chr16",3119468,3129293,1.57,21.32
"268","IL32","GH16F003069","chr16",3119468,3129293,1.57,15.28
"269","ZNF205","GH16F003069","chr16",3119468,3129293,1.57,12.56
"270","HCFC1R1","GH16F003069","chr16",3119468,3129293,1.57,11.67
"271","THOC6","GH16F003069","chr16",3119468,3129293,1.57,11.67
"272","CLDN6","GH16F003069","chr16",3119468,3129293,1.57,11.67
"273","TNFRSF12A","GH16F003069","chr16",3119468,3129293,1.57,11.09
"274","ZNF213","GH16F003069","chr16",3119468,3129293,1.57,7.12
"275","PRSS33","GH16F003069","chr16",3119468,3129293,1.57,3.59
"276","ZNF200","GH16F003069","chr16",3119468,3129293,1.57,3.4
"277","ZSCAN32","GH16F003069","chr16",3119468,3129293,1.57,3.31
"278","MEFV","GH16F003069","chr16",3119468,3129293,1.57,2.03
"279","ZNF75A","GH16F003069","chr16",3119468,3129293,1.57,1.99
"280","NAA60","GH16F003069","chr16",3119468,3129293,1.57,1.73
"281","SRRM2","GH16F003069","chr16",3119468,3129293,1.57,1.16
"282","MPV17L","GH16F015403","chr16",15497458,15499430,1.57,29.74
"283","RRN3","GH16F015403","chr16",15497458,15499430,1.57,18.05
"284","TXNDC11","GH16F011689","chr16",11782172,11784710,1.56,14.45
"285","SNN","GH16F011689","chr16",11782172,11784710,1.56,3.15
"286","LITAF","GH16F011689","chr16",11782172,11784710,1.56,2.78
"287","SNX29","GH16F011689","chr16",11782172,11784710,1.56,1.93
"288","SOCS1","GH16F011689","chr16",11782172,11784710,1.56,1.26
"289","IRF8","GH16F085888","chr16",85921808,85923605,1.56,2.53
"290","COX4I1","GH16F085888","chr16",85921808,85923605,1.56,1.3
"291","THOC6","GH16F002602","chr16",2652781,2654454,1.56,13.22
"292","TBC1D24","GH16F002602","chr16",2652781,2654454,1.56,13.04
"293","ZNF205","GH16F002602","chr16",2652781,2654454,1.56,12.35
"294","ZNF598","GH16F002602","chr16",2652781,2654454,1.56,10.67
"295","TRAF7","GH16F002602","chr16",2652781,2654454,1.56,10.25
"296","AMDHD2","GH16F002602","chr16",2652781,2654454,1.56,7.37
"297","POLR3E","GH16F022215","chr16",22227241,22228522,1.56,11.91
"298","EEF2K","GH16F022215","chr16",22227241,22228522,1.56,11.29
"299","DHX38","GH16F072923","chr16",72957459,72962737,1.56,28.71
"300","ZFHX3","GH16F072923","chr16",72957459,72962737,1.56,7.11
"301","TNFRSF17","GH16F011993","chr16",12087059,12091256,1.56,13.48
"302","TXNDC11","GH16F011993","chr16",12087059,12091256,1.56,6.04
"303","SNN","GH16F011993","chr16",12087059,12091256,1.56,4.81
"304","SNX29","GH16F011993","chr16",12087059,12091256,1.56,4.14
"305","LITAF","GH16F011993","chr16",12087059,12091256,1.56,3.96
"306","ZC3H7A","GH16F011993","chr16",12087059,12091256,1.56,1.4
"307","LITAF","GH16F011608","chr16",11701858,11710497,1.56,69.19
"308","TXNDC11","GH16F011608","chr16",11701858,11710497,1.56,17.7
"309","SOCS1","GH16F011608","chr16",11701858,11710497,1.56,14.52
"310","SNN","GH16F011608","chr16",11701858,11710497,1.56,8.65
"311","ZC3H7A","GH16F011608","chr16",11701858,11710497,1.56,4.63
"312","SNX29","GH16F011608","chr16",11701858,11710497,1.56,3.09
"313","ZNF689","GH16F030416","chr16",30427925,30430340,1.55,20.93
"314","CD2BP2","GH16F030416","chr16",30427925,30430340,1.55,11.61
"315","SEPT1","GH16F030416","chr16",30427925,30430340,1.55,11.58
"316","MYLPF","GH16F030416","chr16",30427925,30430340,1.55,11.43
"317","TBC1D10B","GH16F030416","chr16",30427925,30430340,1.55,11.43
"318","ZNF668","GH16F030416","chr16",30427925,30430340,1.55,11.15
"319","ZNF747","GH16F030416","chr16",30427925,30430340,1.55,10.92
"320","ZNF688","GH16F030416","chr16",30427925,30430340,1.55,10.75
"321","ZNF785","GH16F030416","chr16",30427925,30430340,1.55,10.74
"322","ZNF629","GH16F030416","chr16",30427925,30430340,1.55,10.46
"323","ZNF764","GH16F030416","chr16",30427925,30430340,1.55,10.26
"324","BCL7C","GH16F030416","chr16",30427925,30430340,1.55,10.03
"325","HIRIP3","GH16F030416","chr16",30427925,30430340,1.55,2.38
"326","ZNF48","GH16F030416","chr16",30427925,30430340,1.55,1.41
"327","CRISPLD2","GH16F085102","chr16",85136008,85139550,1.55,10.98
"328","ZDHHC7","GH16F085102","chr16",85136008,85139550,1.55,5.59
"329","KIAA0513","GH16F085102","chr16",85136008,85139550,1.55,5.42
"330","COTL1","GH16F085102","chr16",85136008,85139550,1.55,2.13
"331","FAM92B","GH16F085102","chr16",85136008,85139550,1.55,0.4
"332","ABCC1","GH16F016073","chr16",16166961,16170995,1.55,4.9
"333","NDE1","GH16F016073","chr16",16166961,16170995,1.55,2.14
"334","HS3ST2","GH16F022782","chr16",22793722,22794121,1.55,11.95
"335","PRKCB","GH16F023850","chr16",23861523,23880920,1.55,35.7
"336","COG7","GH16F023850","chr16",23861523,23880920,1.55,13.66
"337","CHP2","GH16F023850","chr16",23861523,23880920,1.55,4.79
"338","GGA2","GH16F023850","chr16",23861523,23880920,1.55,2.49
"339","ZFPM1","GH16F088477","chr16",88543810,88547407,1.54,1.83
"340","METTL9","GH16F021656","chr16",21667922,21671299,1.54,12.68
"341","IGSF6","GH16F021656","chr16",21667922,21671299,1.54,3.77
"342","CRYM","GH16F021656","chr16",21667922,21671299,1.54,1.81
"343","OTOA","GH16F021656","chr16",21667922,21671299,1.54,0.4
"344","NFAT5","GH16F069513","chr16",69546997,69550054,1.54,11.66
"345","WWP2","GH16F069513","chr16",69546997,69550054,1.54,11.3
"346","CYB5B","GH16F069513","chr16",69546997,69550054,1.54,10.75
"347","CLEC18C","GH16F069513","chr16",69546997,69550054,1.54,4.44
"348","BANP","GH16F088407","chr16",88474009,88475008,1.54,3.95
"349","CYBA","GH16F088407","chr16",88474009,88475008,1.54,2.32
"350","ZFPM1","GH16F088407","chr16",88474009,88475008,1.54,0.24
"351","TRAPPC2L","GH16F088920","chr16",88986410,88995702,1.54,24.36
"352","CBFA2T3","GH16F088920","chr16",88986410,88995702,1.54,15.98
"353","PABPN1L","GH16F088920","chr16",88986410,88995702,1.54,12.84
"354","GALNS","GH16F088920","chr16",88986410,88995702,1.54,12.29
"355","APRT","GH16F088920","chr16",88986410,88995702,1.54,6.37
"356","CDK10","GH16F088920","chr16",88986410,88995702,1.54,4.86
"357","HEATR3","GH16F050037","chr16",50071312,50074510,1.54,26.7
"358","BRD7","GH16F050037","chr16",50071312,50074510,1.54,10.12
"359","CNEP1R1","GH16F050037","chr16",50071312,50074510,1.54,2.29
"360","ZNF423","GH16F050037","chr16",50071312,50074510,1.54,1.88
"361","SBK1","GH16F028185","chr16",28196923,28209203,1.54,11.67
"362","NPIPB9","GH16F028185","chr16",28196923,28209203,1.54,10.95
"363","XPO6","GH16F028185","chr16",28196923,28209203,1.54,10.49
"364","APOBR","GH16F028185","chr16",28196923,28209203,1.54,1.69
"365","KAT8","GH16F030994","chr16",31005721,31006164,1.53,18.9
"366","ITGAX","GH16F030994","chr16",31005721,31006164,1.53,9.32
"367","STX4","GH16F030994","chr16",31005721,31006164,1.53,8.73
"368","ZNF646","GH16F030994","chr16",31005721,31006164,1.53,4.67
"369","ITGAM","GH16F030994","chr16",31005721,31006164,1.53,2.13
"370","ZNF668","GH16F030994","chr16",31005721,31006164,1.53,2.05
"371","FUS","GH16F030994","chr16",31005721,31006164,1.53,2.01
"372","BBS2","GH16F056546","chr16",56580656,56582608,1.53,24.58
"373","MT3","GH16F056546","chr16",56580656,56582608,1.53,14.58
"374","RSPRY1","GH16F056546","chr16",56580656,56582608,1.53,13.01
"375","MT4","GH16F056546","chr16",56580656,56582608,1.53,12.68
"376","MT1A","GH16F056546","chr16",56580656,56582608,1.53,10.9
"377","MT1G","GH16F056546","chr16",56580656,56582608,1.53,10.19
"378","MT1H","GH16F056546","chr16",56580656,56582608,1.53,10.19
"379","GNAO1","GH16F056546","chr16",56580656,56582608,1.53,5.76
"380","TRAPPC2L","GH16F089246","chr16",89312900,89315287,1.53,12.84
"381","ZNF778","GH16F089246","chr16",89312900,89315287,1.53,6.36
"382","ACSF3","GH16F089246","chr16",89312900,89315287,1.53,5.77
"383","SLC22A31","GH16F089246","chr16",89312900,89315287,1.53,4.66
"384","ZNF276","GH16F089246","chr16",89312900,89315287,1.53,1.81
"385","RMI2","GH16F011306","chr16",11400381,11411109,1.53,36.54
"386","NUBP1","GH16F011306","chr16",11400381,11411109,1.53,12.86
"387","GSPT1","GH16F011306","chr16",11400381,11411109,1.53,10.85
"388","SOCS1","GH16F011306","chr16",11400381,11411109,1.53,2.86
