"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"46","MYLK4","GH06F002732","chr6",2732635,2735434,1.8,19.03
"47","SERPINB9","GH06F002732","chr6",2732635,2735434,1.8,15.66
"48","WRNIP1","GH06F002732","chr6",2732635,2735434,1.8,13.16
"49","PSMG4","GH06F002732","chr6",2732635,2735434,1.8,10.9
"50","SERPINB1","GH06F002732","chr6",2732635,2735434,1.8,5.27
"51","NQO2","GH06F002732","chr6",2732635,2735434,1.8,1.78
"52","RIPK1","GH06F002732","chr6",2732635,2735434,1.8,1.66
"53","CDYL","GH06F004356","chr6",4357077,4360254,1.8,8.15
"54","TUBB2A","GH06F003246","chr6",3246856,3249920,1.79,20.85
"55","TUBB2B","GH06F003246","chr6",3246856,3249920,1.79,17.03
"56","BPHL","GH06F003246","chr6",3246856,3249920,1.79,10.91
"57","SLC22A23","GH06F003246","chr6",3246856,3249920,1.79,2
"58","PSMG4","GH06F003348","chr6",3349181,3352434,1.79,13.37
"59","SLC22A23","GH06F003348","chr6",3349181,3352434,1.79,2.16
"60","TUBB2B","GH06F003348","chr6",3349181,3352434,1.79,1.33
"61","SNX9","GH06F157512","chr6",157933904,157938317,1.78,5.51
"62","MYLIP","GH06F016418","chr6",16419097,16424057,1.78,19.64
"63","ATXN1","GH06F016418","chr6",16419097,16424057,1.78,1.8
"64","BRD2","GH06F033016","chr6",32984133,32989155,1.77,65.43
"65","VPS52","GH06F033016","chr6",32984133,32989155,1.77,56.73
"66","LEMD2","GH06F033016","chr6",32984133,32989155,1.77,54.55
"67","ATF6B","GH06F033016","chr6",32984133,32989155,1.77,47.81
"68","RXRB","GH06F033016","chr6",32984133,32989155,1.77,47.57
"69","RING1","GH06F033016","chr6",32984133,32989155,1.77,42.11
"70","PPT2","GH06F033016","chr6",32984133,32989155,1.77,42.05
"71","DAXX","GH06F033016","chr6",32984133,32989155,1.77,35.9
"72","HLA-DQA2","GH06F033016","chr6",32984133,32989155,1.77,34.28
"73","HLA-DPB1","GH06F033016","chr6",32984133,32989155,1.77,27.78
"74","EGFL8","GH06F033016","chr6",32984133,32989155,1.77,27.43
"75","HLA-DPA1","GH06F033016","chr6",32984133,32989155,1.77,26.52
"76","HLA-DQB2","GH06F033016","chr6",32984133,32989155,1.77,25.47
"77","HLA-DMA","GH06F033016","chr6",32984133,32989155,1.77,24.84
"78","HLA-DMB","GH06F033016","chr6",32984133,32989155,1.77,20.29
"79","HLA-DQB1","GH06F033016","chr6",32984133,32989155,1.77,19.41
"80","HLA-DOA","GH06F033016","chr6",32984133,32989155,1.77,16.24
"81","HSD17B8","GH06F033016","chr6",32984133,32989155,1.77,15.38
"82","RPS18","GH06F033016","chr6",32984133,32989155,1.77,13.51
"83","PRRT1","GH06F033016","chr6",32984133,32989155,1.77,12.18
"84","ITPR3","GH06F033016","chr6",32984133,32989155,1.77,12.12
"85","COL11A2","GH06F033016","chr6",32984133,32989155,1.77,10.81
"86","SLC39A7","GH06F033016","chr6",32984133,32989155,1.77,10.7
"87","RGL2","GH06F033016","chr6",32984133,32989155,1.77,9.83
"88","HLA-DRB5","GH06F033016","chr6",32984133,32989155,1.77,9.06
"89","HLA-DRB1","GH06F033016","chr6",32984133,32989155,1.77,7.49
"90","HLA-DOB","GH06F033016","chr6",32984133,32989155,1.77,6.58
"91","PSMB8","GH06F033016","chr6",32984133,32989155,1.77,6.51
"92","CUTA","GH06F033016","chr6",32984133,32989155,1.77,5.19
"93","TAP2","GH06F033016","chr6",32984133,32989155,1.77,4.77
"94","TAP1","GH06F033016","chr6",32984133,32989155,1.77,3.96
"95","PSMB9","GH06F033016","chr6",32984133,32989155,1.77,3.56
"96","TAPBP","GH06F033016","chr6",32984133,32989155,1.77,3.15
"97","HLA-DQA1","GH06F033016","chr6",32984133,32989155,1.77,3.07
"98","PHF1","GH06F033016","chr6",32984133,32989155,1.77,2.56
"99","AKIRIN2","GH06F087741","chr6",88451519,88453118,1.77,28.64
"100","ZNF292","GH06F087741","chr6",88451519,88453118,1.77,9.95
"101","MMS22L","GH06F097306","chr6",97754043,97755513,1.77,12.5
"102","JARID2","GH06F014919","chr6",14919833,14926171,1.74,11.07
"103","HMGN4","GH06F026531","chr6",26532211,26534627,1.74,30.89
"104","BTN2A1","GH06F026531","chr6",26532211,26534627,1.74,23.55
"105","BTN3A2","GH06F026531","chr6",26532211,26534627,1.74,22.91
"106","ABT1","GH06F026531","chr6",26532211,26534627,1.74,19.65
"107","BTN1A1","GH06F026531","chr6",26532211,26534627,1.74,11.01
"108","SCML4","GH06F107711","chr6",108033006,108035745,1.73,11.99
"109","ARHGAP18","GH06F129747","chr6",130068204,130075144,1.73,0.24
"110","HIVEP1","GH06F011730","chr6",11730635,11733432,1.72,21.78
"111","TMEM170B","GH06F011730","chr6",11730635,11733432,1.72,4.88
"112","ADTRP","GH06F011730","chr6",11730635,11733432,1.72,4.43
"113","NEDD9","GH06F011730","chr6",11730635,11733432,1.72,1.41
"114","RREB1","GH06F006745","chr6",6745826,6754175,1.72,5.28
"115","LY86","GH06F006745","chr6",6745826,6754175,1.72,2.56
"116","UBD","GH06F029552","chr6",29520395,29520776,1.72,4.61
"117","HLA-F","GH06F029552","chr6",29520395,29520776,1.72,2.68
"118","HLA-A","GH06F029552","chr6",29520395,29520776,1.72,1.23
"119","NR2E1","GH06F108113","chr6",108434618,108438452,1.71,11.65
"120","OSTM1","GH06F108113","chr6",108434618,108438452,1.71,11.63
"121","ELOVL5","GH06F053357","chr6",53221865,53227391,1.71,6.37
"122","TNFAIP3","GH06F137903","chr6",138224839,138226937,1.7,16.6
"123","JARID2","GH06F014910","chr6",14910233,14913430,1.69,11.37
"124","FYN","GH06F111733","chr6",112054401,112092548,1.69,57.63
"125","FAM229B","GH06F111733","chr6",112054401,112092548,1.69,5.12
"126","LAMA4","GH06F111733","chr6",112054401,112092548,1.69,4.6
"127","REV3L","GH06F111733","chr6",112054401,112092548,1.69,2.01
"128","AGPAT4","GH06F161242","chr6",161663097,161665117,1.68,13.09
"129","MAP3K4","GH06F161242","chr6",161663097,161665117,1.68,1.34
"130","JARID2","GH06F015263","chr6",15264093,15270465,1.67,11.81
"131","DTNBP1","GH06F015263","chr6",15264093,15270465,1.67,6.29
"132","SERPINB9","GH06F002897","chr6",2897867,2904150,1.67,25.6
"133","NQO2","GH06F002897","chr6",2897867,2904150,1.67,10.86
"134","SERPINB1","GH06F002897","chr6",2897867,2904150,1.67,3.82
"135","RIPK1","GH06F002897","chr6",2897867,2904150,1.67,1.45
"136","DYNLT1","GH06F158666","chr6",159087233,159090151,1.66,10
"137","TMEM181","GH06F158666","chr6",159087233,159090151,1.66,6.5
"138","SYTL3","GH06F158666","chr6",159087233,159090151,1.66,4.47
"139","TAGAP","GH06F158666","chr6",159087233,159090151,1.66,2.89
"140","SUPT3H","GH06F044924","chr6",44891964,44894762,1.66,6.57
"141","EZR","GH06F158863","chr6",159284129,159286408,1.66,6.06
"142","C6orf99","GH06F158863","chr6",159284129,159286408,1.66,0.4
"143","CENPW","GH06F125940","chr6",126261184,126270940,1.66,11.97
"144","HEY2","GH06F125940","chr6",126261184,126270940,1.66,9.7
"145","NCOA7","GH06F125940","chr6",126261184,126270940,1.66,4.94
"146","TRMT11","GH06F125940","chr6",126261184,126270940,1.66,4.14
"147","HINT3","GH06F125940","chr6",126261184,126270940,1.66,0.36
"148","SASH1","GH06F148243","chr6",148564785,148566958,1.65,11.38
"149","AARS2","GH06F043910","chr6",43878001,43886417,1.65,19.32
"150","CUL9","GH06F043910","chr6",43878001,43886417,1.65,15.7
"151","GTPBP2","GH06F043910","chr6",43878001,43886417,1.65,2.48
"152","MRPS18A","GH06F043910","chr6",43878001,43886417,1.65,1.43
"153","THBS2","GH06F169095","chr6",169496089,169502747,1.65,6.56
"154","PRDM1","GH06F105589","chr6",106037808,106050776,1.64,13.43
"155","QKI","GH06F163404","chr6",163825034,163828831,1.64,21.34
"156","JARID2","GH06F014879","chr6",14879832,14884831,1.64,11.19
"157","NFKBIE","GH06F044033","chr6",44001541,44005137,1.64,13.82
"158","C6orf223","GH06F044033","chr6",44001541,44005137,1.64,12.97
"159","VEGFA","GH06F044033","chr6",44001541,44005137,1.64,11.7
"160","RSPH9","GH06F044033","chr6",44001541,44005137,1.64,10.24
"161","SLC29A1","GH06F044033","chr6",44001541,44005137,1.64,9.52
"162","GTPBP2","GH06F044033","chr6",44001541,44005137,1.64,1.58
"163","MAD2L1BP","GH06F044033","chr6",44001541,44005137,1.64,1.36
"164","PREP","GH06F105452","chr6",105900313,105908391,1.64,16.05
"165","PRDM1","GH06F105452","chr6",105900313,105908391,1.64,10.28
"166","B3GAT2","GH06F071106","chr6",71816105,71818762,1.63,2.03
"167","RREB1","GH06F006809","chr6",6810088,6813186,1.63,4.07
"168","LY86","GH06F006809","chr6",6810088,6813186,1.63,2.18
"169","IGF2R","GH06F159714","chr6",160135538,160139182,1.63,35.68
"170","MRPL18","GH06F159714","chr6",160135538,160139182,1.63,27.92
"171","WTAP","GH06F159714","chr6",160135538,160139182,1.63,26.58
"172","SOD2","GH06F159714","chr6",160135538,160139182,1.63,13.16
"173","PNLDC1","GH06F159714","chr6",160135538,160139182,1.63,6.99
"174","CUL9","GH06F042312","chr6",42279850,42286537,1.63,24.97
"175","USP49","GH06F042312","chr6",42279850,42286537,1.63,15.23
"176","C6orf226","GH06F042312","chr6",42279850,42286537,1.63,11.12
"177","GUCA1B","GH06F042312","chr6",42279850,42286537,1.63,9.99
"178","GLTSCR1L","GH06F042312","chr6",42279850,42286537,1.63,9.96
"179","BYSL","GH06F042312","chr6",42279850,42286537,1.63,4.47
"180","TRERF1","GH06F042312","chr6",42279850,42286537,1.63,2.58
"181","SNRNP48","GH06F007617","chr6",7618121,7619432,1.63,11.6
"182","JARID2","GH06F014863","chr6",14863833,14867230,1.63,10.93
"183","IGF2R","GH06F159987","chr6",160408434,160411846,1.63,39.87
"184","MAS1","GH06F159987","chr6",160408434,160411846,1.63,13.88
"185","WTAP","GH06F159987","chr6",160408434,160411846,1.63,10.07
"186","SOD2","GH06F159987","chr6",160408434,160411846,1.63,7.7
"187","SLC22A1","GH06F159987","chr6",160408434,160411846,1.63,5.81
"188","IFNGR1","GH06F137147","chr6",137468960,137472136,1.63,16.2
"189","IL22RA2","GH06F137147","chr6",137468960,137472136,1.63,12.21
"190","HIVEP2","GH06F142901","chr6",143222820,143226313,1.63,28.78
"191","DEF6","GH06F035309","chr6",35276995,35281048,1.63,43.95
"192","ZNF76","GH06F035309","chr6",35276995,35281048,1.63,13.4
"193","TAF11","GH06F035309","chr6",35276995,35281048,1.63,5.01
"194","RPL10A","GH06F035309","chr6",35276995,35281048,1.63,3.43
"195","FKBP5","GH06F035309","chr6",35276995,35281048,1.63,1.36
"196","PPARD","GH06F035309","chr6",35276995,35281048,1.63,0.27
"197","TNFAIP3","GH06F137797","chr6",138118938,138124567,1.63,22.67
"198","IER3","GH06F030757","chr6",30724979,30739079,1.63,53.66
"199","VARS2","GH06F030757","chr6",30724979,30739079,1.63,23.81
"200","DDR1","GH06F030757","chr6",30724979,30739079,1.63,16.38
"201","C6orf136","GH06F030757","chr6",30724979,30739079,1.63,16.24
"202","PPP1R18","GH06F030757","chr6",30724979,30739079,1.63,14.8
"203","FLOT1","GH06F030757","chr6",30724979,30739079,1.63,13.98
"204","PRR3","GH06F030757","chr6",30724979,30739079,1.63,12.05
"205","TUBB","GH06F030757","chr6",30724979,30739079,1.63,11.77
"206","MDC1","GH06F030757","chr6",30724979,30739079,1.63,11.76
"207","PRRC2A","GH06F030757","chr6",30724979,30739079,1.63,11.7
"208","GTF2H4","GH06F030757","chr6",30724979,30739079,1.63,11.21
"209","RPP21","GH06F030757","chr6",30724979,30739079,1.63,10.79
"210","ABCF1","GH06F030757","chr6",30724979,30739079,1.63,10.05
"211","PPP1R10","GH06F030757","chr6",30724979,30739079,1.63,9.68
"212","HLA-C","GH06F030757","chr6",30724979,30739079,1.63,9.43
"213","NRM","GH06F030757","chr6",30724979,30739079,1.63,8.07
"214","HLA-G","GH06F030757","chr6",30724979,30739079,1.63,7.14
"215","HLA-E","GH06F030757","chr6",30724979,30739079,1.63,6.57
"216","HLA-A","GH06F030757","chr6",30724979,30739079,1.63,5.24
"217","PSORS1C1","GH06F030757","chr6",30724979,30739079,1.63,4.78
"218","MICA","GH06F030757","chr6",30724979,30739079,1.63,4.59
"219","ZNRD1","GH06F030757","chr6",30724979,30739079,1.63,4.24
"220","TRIM39","GH06F030757","chr6",30724979,30739079,1.63,3.61
"221","TRIM39-RPP21","GH06F030757","chr6",30724979,30739079,1.63,1.82
"222","RNASET2","GH06F167046","chr6",167459825,167462087,1.63,31.68
"223","CCR6","GH06F167046","chr6",167459825,167462087,1.63,12.6
"224","FGFR1OP","GH06F167046","chr6",167459825,167462087,1.63,11.97
"225","GPR31","GH06F167046","chr6",167459825,167462087,1.63,2.7
"226","ZFAND3","GH06F038153","chr6",38121544,38124494,1.62,2.52
"227","BTBD9","GH06F038153","chr6",38121544,38124494,1.62,2
"228","TAGAP","GH06F159068","chr6",159489833,159490432,1.62,11.55
"229","HECA","GH06F139517","chr6",139838922,139842337,1.62,1.32
"230","TRAM2","GH06F052549","chr6",52414253,52419222,1.62,11.64
"231","EFHC1","GH06F052549","chr6",52414253,52419222,1.62,10.46
"232","PAQR8","GH06F052549","chr6",52414253,52419222,1.62,6.23
"233","GSTA5","GH06F052549","chr6",52414253,52419222,1.62,2.89
"234","RREB1","GH06F006711","chr6",6711434,6716152,1.62,4.69
"235","LY86","GH06F006711","chr6",6711434,6716152,1.62,3.59
"236","SNX9","GH06F157891","chr6",158312633,158315050,1.62,12.18
"237","SYNJ2","GH06F157891","chr6",158312633,158315050,1.62,9.98
"238","HLA-DRB1","GH06F032602","chr6",32569801,32580098,1.61,104.92
"239","HLA-DRB5","GH06F032602","chr6",32569801,32580098,1.61,60.63
"240","HLA-DQA1","GH06F032602","chr6",32569801,32580098,1.61,56.07
"241","HLA-DQA2","GH06F032602","chr6",32569801,32580098,1.61,51.39
"242","C4A","GH06F032602","chr6",32569801,32580098,1.61,17.82
"243","HLA-DQB2","GH06F032602","chr6",32569801,32580098,1.61,16.52
"244","HLA-DOB","GH06F032602","chr6",32569801,32580098,1.61,16.19
"245","HLA-DQB1","GH06F032602","chr6",32569801,32580098,1.61,14.77
"246","HLA-DMA","GH06F032602","chr6",32569801,32580098,1.61,10.51
"247","HLA-DPB1","GH06F032602","chr6",32569801,32580098,1.61,8.93
"248","HLA-DMB","GH06F032602","chr6",32569801,32580098,1.61,8.05
"249","PSMB8","GH06F032602","chr6",32569801,32580098,1.61,7.93
"250","HLA-DRA","GH06F032602","chr6",32569801,32580098,1.61,7.86
"251","HLA-DOA","GH06F032602","chr6",32569801,32580098,1.61,6.99
"252","HLA-DPA1","GH06F032602","chr6",32569801,32580098,1.61,6.93
"253","BRD2","GH06F032602","chr6",32569801,32580098,1.61,5.23
"254","TAP2","GH06F032602","chr6",32569801,32580098,1.61,4.42
"255","TAP1","GH06F032602","chr6",32569801,32580098,1.61,3.04
"256","PSMB9","GH06F032602","chr6",32569801,32580098,1.61,3.02
"257","AGPAT1","GH06F032602","chr6",32569801,32580098,1.61,1.52
"258","GPSM3","GH06F032602","chr6",32569801,32580098,1.61,1.29
"259","HLA-A","GH06F029963","chr6",29931647,29936405,1.61,40.56
"260","ABCF1","GH06F029963","chr6",29931647,29936405,1.61,16.6
"261","HLA-F","GH06F029963","chr6",29931647,29936405,1.61,16.34
"262","DHX16","GH06F029963","chr6",29931647,29936405,1.61,15.16
"263","TRIM10","GH06F029963","chr6",29931647,29936405,1.61,13.88
"264","GNL1","GH06F029963","chr6",29931647,29936405,1.61,13.39
"265","ZNRD1","GH06F029963","chr6",29931647,29936405,1.61,13.23
"266","PPP1R10","GH06F029963","chr6",29931647,29936405,1.61,12.41
"267","PRR3","GH06F029963","chr6",29931647,29936405,1.61,11.6
"268","GTF2H4","GH06F029963","chr6",29931647,29936405,1.61,10.77
"269","RPP21","GH06F029963","chr6",29931647,29936405,1.61,10.3
"270","OR2H2","GH06F029963","chr6",29931647,29936405,1.61,9.93
"271","ZFP57","GH06F029963","chr6",29931647,29936405,1.61,9.5
"272","TRIM39-RPP21","GH06F029963","chr6",29931647,29936405,1.61,2.87
"273","PPP1R11","GH06F029963","chr6",29931647,29936405,1.61,2.7
"274","TRIM39","GH06F029963","chr6",29931647,29936405,1.61,2.25
"275","TRIM26","GH06F029963","chr6",29931647,29936405,1.61,1.75
"276","GFOD1","GH06F013382","chr6",13383033,13385206,1.61,13.71
"277","TBC1D7","GH06F013382","chr6",13383033,13385206,1.61,13.67
"278","SIRT5","GH06F013382","chr6",13383033,13385206,1.61,10.38
"279","CDKAL1","GH06F020810","chr6",20810368,20812474,1.61,23.61
"280","SOX4","GH06F020810","chr6",20810368,20812474,1.61,11.37
"281","MAN1A1","GH06F119339","chr6",119660767,119662964,1.6,1.49
"282","HLA-DPA1","GH06F033061","chr6",33029608,33030295,1.6,70.31
"283","HLA-DQB1","GH06F033061","chr6",33029608,33030295,1.6,16.93
"284","TAP1","GH06F033061","chr6",33029608,33030295,1.6,12.47
"285","PSMB9","GH06F033061","chr6",33029608,33030295,1.6,12.42
"286","RXRB","GH06F033061","chr6",33029608,33030295,1.6,11.09
"287","SLC39A7","GH06F033061","chr6",33029608,33030295,1.6,11.09
"288","HSD17B8","GH06F033061","chr6",33029608,33030295,1.6,11.08
"289","HLA-DPB1","GH06F033061","chr6",33029608,33030295,1.6,10.91
"290","COL11A2","GH06F033061","chr6",33029608,33030295,1.6,10.9
"291","HLA-DMA","GH06F033061","chr6",33029608,33030295,1.6,10.28
"292","HLA-DQB2","GH06F033061","chr6",33029608,33030295,1.6,9.56
"293","HLA-DQA2","GH06F033061","chr6",33029608,33030295,1.6,9.44
"294","HLA-DMB","GH06F033061","chr6",33029608,33030295,1.6,6.74
"295","HLA-DRB1","GH06F033061","chr6",33029608,33030295,1.6,6.52
"296","HLA-DQA1","GH06F033061","chr6",33029608,33030295,1.6,5.35
"297","HLA-DOA","GH06F033061","chr6",33029608,33030295,1.6,4.42
"298","PSMB8","GH06F033061","chr6",33029608,33030295,1.6,3.94
"299","BRD2","GH06F033061","chr6",33029608,33030295,1.6,3.35
"300","TAP2","GH06F033061","chr6",33029608,33030295,1.6,2.33
"301","HLA-DOB","GH06F033061","chr6",33029608,33030295,1.6,2.08
"302","TAPBP","GH06F033061","chr6",33029608,33030295,1.6,1.36
"303","RNF144B","GH06F018404","chr6",18405140,18407525,1.6,26.78
"304","KDM1B","GH06F018404","chr6",18405140,18407525,1.6,2.8
"305","KIF13A","GH06F018404","chr6",18405140,18407525,1.6,2.45
"306","CDKN1A","GH06F036665","chr6",36633721,36637376,1.6,3.57
"307","MTCH1","GH06F036665","chr6",36633721,36637376,1.6,1.33
"308","AKIRIN2","GH06F087788","chr6",88498256,88501518,1.6,20.55
"309","HLA-DOB","GH06F032819","chr6",32787114,32788177,1.6,24.06
"310","TAP2","GH06F032819","chr6",32787114,32788177,1.6,5.01
"311","HLA-DRB1","GH06F032819","chr6",32787114,32788177,1.6,4.28
"312","PSMB8","GH06F032819","chr6",32787114,32788177,1.6,1.66
"313","TAP1","GH06F032819","chr6",32787114,32788177,1.6,1.54
"314","MYLIP","GH06F016480","chr6",16480700,16484821,1.6,13.44
"315","ATXN1","GH06F016480","chr6",16480700,16484821,1.6,1.55
"316","HIVEP1","GH06F012369","chr6",12369633,12370832,1.6,11.24
"317","CDYL","GH06F004446","chr6",4447157,4447904,1.6,4.7
"318","CDYL","GH06F004350","chr6",4350367,4353458,1.6,7.56
"319","MLIP","GH06F054053","chr6",53918399,53920035,1.59,5.17
"320","TRAF3IP2","GH06F111289","chr6",111610984,111613879,1.59,12.05
"321","REV3L","GH06F111289","chr6",111610984,111613879,1.59,7.41
"322","AMD1","GH06F111289","chr6",111610984,111613879,1.59,1.77
"323","SLC16A10","GH06F111289","chr6",111610984,111613879,1.59,1.2
"324","LY86","GH06F006716","chr6",6717035,6719492,1.59,5.83
"325","RREB1","GH06F006716","chr6",6717035,6719492,1.59,4.23
"326","TNFAIP3","GH06F137722","chr6",138043174,138046736,1.59,13.08
"327","ZKSCAN3","GH06F027791","chr6",27758877,27762526,1.59,14.25
"328","ZKSCAN4","GH06F027791","chr6",27758877,27762526,1.59,11.41
"329","ZKSCAN8","GH06F027791","chr6",27758877,27762526,1.59,10.82
"330","ZSCAN9","GH06F027791","chr6",27758877,27762526,1.59,8.19
"331","HIST1H2AM","GH06F027791","chr6",27758877,27762526,1.59,1.92
"332","ZNF391","GH06F027791","chr6",27758877,27762526,1.59,1.73
"333","HIST1H3H","GH06F027791","chr6",27758877,27762526,1.59,1.69
"334","PGBD1","GH06F027791","chr6",27758877,27762526,1.59,1.6
"335","ZNF184","GH06F027791","chr6",27758877,27762526,1.59,1.49
"336","HIST1H2BN","GH06F027791","chr6",27758877,27762526,1.59,1.45
"337","CAP2","GH06F017470","chr6",17470632,17475662,1.59,19.46
"338","RPS10","GH06F034223","chr6",34190779,34198045,1.59,19.23
"339","ITPR3","GH06F034223","chr6",34190779,34198045,1.59,15.31
"340","LEMD2","GH06F034223","chr6",34190779,34198045,1.59,14.55
"341","DAXX","GH06F034223","chr6",34190779,34198045,1.59,14.03
"342","RGL2","GH06F034223","chr6",34190779,34198045,1.59,13.72
"343","B3GALT4","GH06F034223","chr6",34190779,34198045,1.59,11.38
"344","VPS52","GH06F034223","chr6",34190779,34198045,1.59,10.95
"345","C6orf1","GH06F034223","chr6",34190779,34198045,1.59,6.37
"346","NUDT3","GH06F034223","chr6",34190779,34198045,1.59,5.22
"347","HMGA1","GH06F034223","chr6",34190779,34198045,1.59,5.19
"348","LATS1","GH06F150681","chr6",151002539,151009875,1.59,15.77
"349","PLEKHG1","GH06F150681","chr6",151002539,151009875,1.59,6.26
"350","PPP1R14C","GH06F150681","chr6",151002539,151009875,1.59,5.36
"351","KIF13A","GH06F017927","chr6",17927864,17937430,1.58,19.23
"352","NHLRC1","GH06F017927","chr6",17927864,17937430,1.58,10.22
"353","RNF144B","GH06F017927","chr6",17927864,17937430,1.58,2.72
"354","KDM1B","GH06F017927","chr6",17927864,17937430,1.58,2.58
"355","EZR","GH06F158847","chr6",159268541,159279766,1.58,13.74
"356","SYTL3","GH06F158847","chr6",159268541,159279766,1.58,12.61
"357","DYNLT1","GH06F158847","chr6",159268541,159279766,1.58,4.82
"358","TAGAP","GH06F158847","chr6",159268541,159279766,1.58,2.61
"359","HIVEP2","GH06F142832","chr6",143153689,143155689,1.58,5.97
"360","AGPAT4","GH06F161375","chr6",161796033,161797431,1.58,4.4
"361","HIVEP2","GH06F142925","chr6",143246538,143251736,1.58,9.95
"362","ZNF391","GH06F027176","chr6",27143805,27147178,1.58,37.73
"363","BTN3A2","GH06F027176","chr6",27143805,27147178,1.58,34.82
"364","ZKSCAN8","GH06F027176","chr6",27143805,27147178,1.58,24.74
"365","ABT1","GH06F027176","chr6",27143805,27147178,1.58,19.48
"366","ZNF322","GH06F027176","chr6",27143805,27147178,1.58,13.07
"367","HIST1H2BK","GH06F027176","chr6",27143805,27147178,1.58,13.03
"368","POM121L2","GH06F027176","chr6",27143805,27147178,1.58,11.23
"369","HMGN4","GH06F027176","chr6",27143805,27147178,1.58,9.72
"370","BTN2A2","GH06F027176","chr6",27143805,27147178,1.58,8.71
"371","ZNF184","GH06F027176","chr6",27143805,27147178,1.58,1.82
"372","HIST1H2AG","GH06F027176","chr6",27143805,27147178,1.58,1.53
"373","HIST1H2AH","GH06F027176","chr6",27143805,27147178,1.58,1.49
"374","HIST1H4I","GH06F027176","chr6",27143805,27147178,1.58,1.36
"375","KATNA1","GH06F149230","chr6",149551737,149557335,1.58,19.16
"376","NUP43","GH06F149230","chr6",149551737,149557335,1.58,17.83
"377","PPIL4","GH06F149230","chr6",149551737,149557335,1.58,12.58
"378","LATS1","GH06F149230","chr6",149551737,149557335,1.58,12.32
"379","ZC3H12D","GH06F149230","chr6",149551737,149557335,1.58,5.25
"380","AKIRIN2","GH06F087728","chr6",88438120,88443517,1.57,28.58
"381","SLC35A1","GH06F087728","chr6",88438120,88443517,1.57,4.41
"382","SMIM8","GH06F087728","chr6",88438120,88443517,1.57,4.16
